[00:00:06.221 --> 00:00:07.101]  You found it.
[00:26:53.066 --> 00:26:58.670]  This gets into all this twisted Kabbalah stuff that's not really out of Solomon's Temple, but a different deal.
[00:26:59.650 --> 00:27:00.531]  Oh yeah, that's right there.
[00:27:01.741 --> 00:27:09.889]  And then, Lucifer and the goddess must defeat the devil, Jehovah.
[00:27:12.031 --> 00:27:12.571]  That's what they teach.
[00:27:12.611 --> 00:27:13.772]  Jehovah is the devil.
[00:27:14.493 --> 00:27:15.714]  Lucifer is the Christ.
[00:27:17.496 --> 00:27:18.997]  You're going to say, Jesus is that.
[00:27:19.558 --> 00:27:20.258]  It's all intermixed.
[00:27:20.279 --> 00:27:24.002]  That's why the Bible has Jesus as the morning star and Lucifer as the morning star.
[00:27:24.242 --> 00:27:24.823]  It's all coded.
[00:27:27.412 --> 00:27:30.614]  And again, folks, this is what the establishment actually follows.
[00:27:30.634 --> 00:27:31.654]  You need to know all this.
[00:27:31.674 --> 00:27:35.055]  You need to understand all this.
[00:27:35.095 --> 00:27:41.078]  But this isn't the sign of the feminine and of Lucifer.
[00:27:41.598 --> 00:27:43.299]  This is the sign of the left-hand path.
[00:27:44.359 --> 00:27:44.899]  Seen that before?
[00:27:45.179 --> 00:27:46.100]  Live long and prosper.
[00:27:47.100 --> 00:27:48.501]  Most of the priests involved in it don't even know it.
[00:27:49.321 --> 00:27:51.862]  I'm giving you the big secrets while they're desperate to get me off air right now.
[00:27:54.229 --> 00:27:56.270]  And you read on, don't worry, the A.I.
[00:27:56.291 --> 00:28:02.155]  is going to spray the atmosphere to save you, or maybe kill you, and the A.I.
[00:28:02.355 --> 00:28:04.016]  is going to be dust that's everywhere.
[00:28:05.237 --> 00:28:06.618]  And they're going to load the A.I.
[00:28:06.658 --> 00:28:08.819]  onto rockets and shoot them into space so the A.I.
[00:28:08.840 --> 00:28:11.261]  takes over the universe and just becomes God.
[00:28:12.862 --> 00:28:23.090]  So again, these people run things, they have the world government set up, they've been told, and they're all operating for centuries,
[00:28:24.281 --> 00:28:35.370]  And back before that, but taking over the scientific systems to build a world government to orderly move humans out and then move in something new that's not human.
[00:28:36.651 --> 00:28:41.796]  And then there's the new class thing where people want to be in the country club, people want to have the Rolex, people want to have the trophy wife.
[00:28:42.256 --> 00:28:45.579]  How about you get the new cool chip that Elon Musk is already promoting to you?
[00:28:45.839 --> 00:28:49.242]  Because he's the guy that opposed it, but now he's the guy that's for it.
[00:28:49.522 --> 00:28:50.202]  You can trust him.
[00:28:50.523 --> 00:28:52.825]  But really, he was with it the whole time.
[00:28:54.252 --> 00:28:56.075]  And now he's just further capitulating.
[00:28:56.595 --> 00:28:59.640]  We'll hit a little bit more of this when we come back, but Owen Schroer's taking over.
[00:29:00.000 --> 00:29:00.421]  Stay with us.
[00:29:10.908 --> 00:29:14.630]  Super Silver is the strongest over-the-counter, FDA approved for over-the-counter sale.
[00:29:15.391 --> 00:29:16.252]  Silver there is.
[00:29:16.272 --> 00:29:17.973]  It's used in medical clinics.
[00:29:18.033 --> 00:29:18.933]  It's used in hospitals.
[00:29:19.594 --> 00:29:20.314]  It's for wounds.
[00:29:20.374 --> 00:29:23.216]  A little pea-sized amount of it is like a shield on your skin.
[00:29:23.696 --> 00:29:24.277]  It's amazing.
[00:29:24.517 --> 00:29:25.317]  Everybody needs it.
[00:29:25.478 --> 00:29:27.559]  Once you've been wounded, once you've got a scratch or a
[00:29:27.619 --> 00:29:27.899]  A little bit.
[00:29:46.476 --> 00:29:46.616]  True.
[00:29:46.636 --> 00:29:47.637]  Well, that's what we got them to do.
[00:29:47.697 --> 00:29:48.478]  The same big company.
[00:29:48.558 --> 00:29:49.698]  We've had this in for two weeks.
[00:29:49.759 --> 00:29:50.439]  I've been so busy.
[00:29:50.539 --> 00:29:53.021]  I haven't talked about it because I've been covering news.
[00:29:53.121 --> 00:29:55.183]  But it's very exciting from the same company.
[00:29:55.263 --> 00:29:55.943]  But it's new.
[00:29:56.103 --> 00:29:57.745]  Working with another big skin care company.
[00:29:57.925 --> 00:29:59.246]  They're producing it in their factory.
[00:29:59.406 --> 00:30:01.648]  It's super silver skin cream.
[00:30:01.768 --> 00:30:03.829]  And so it's got all of these benefits.
[00:30:03.890 --> 00:30:04.930]  Too many to mention.
[00:30:04.990 --> 00:30:06.071]  But it's revolutionary.
[00:30:06.251 --> 00:30:07.072]  It's brand new.
[00:30:07.192 --> 00:30:07.973]  People are going to love it.
[00:30:08.033 --> 00:30:10.074]  Introducing the new super silver skin cream.
[00:30:10.214 --> 00:30:11.115]  Exclusively at 4store.com.
[00:30:11.135 --> 00:30:11.936]  25% off introductory price.
[00:30:14.838 --> 00:30:17.500]  The new Super Silver Skin Cream is the best of both worlds.
[00:30:17.520 --> 00:30:19.621]  It helps reduce wrinkles and keep your skin healthy.
[00:30:19.761 --> 00:30:22.282]  It kills dangerous viruses and bacteria that make you sick.
[00:30:22.383 --> 00:30:26.145]  Super Silver Skin Cream is infused with patented Silver Sol Technology.
[00:30:26.165 --> 00:30:31.188]  It's used by top hospitals and health clinics to kill off everything from MRSA to Candida fungus.
[00:30:31.328 --> 00:30:42.315]  It's also loaded with the best natural ingredients for your skin, like coconut oil, vitamin E. Unlike most skin creams, Super Silver Skin Cream is free of BPA, parabens, harsh preservatives, and sulfates.
[00:30:42.395 --> 00:30:42.995]  Independent studies
[00:30:43.135 --> 00:30:47.862]  I'm sure the silver salt technology in super silver skin cream is 20 p.m.
[00:30:47.902 --> 00:30:53.831]  silver is used to 10 times more effective than amateur and similar products containing up to 3000 p.m.
[00:30:53.971 --> 00:30:54.271]  silver.
[00:30:54.352 --> 00:30:54.912]  And it goes on.
[00:30:55.013 --> 00:30:56.034]  This stuff is the real deal.
[00:30:56.074 --> 00:30:57.917]  Get super silver skin cream exclusively.
[00:30:59.799 --> 00:31:02.902]  It's got the highly sought after hyaluronic acid.
[00:31:03.062 --> 00:31:10.369]  So this is stuff that has a lot of known great compounds and it's got the silver in it from one of the top, probably the top group out there.
[00:31:10.529 --> 00:31:14.453]  So you definitely want to get this for yourself for external use only.
[00:31:14.553 --> 00:31:16.695]  And we've got it in the straight, no scent.
[00:31:16.716 --> 00:31:17.496]  It's not really a scent.
[00:31:17.516 --> 00:31:18.077]  It's natural.
[00:31:18.177 --> 00:31:19.879]  And we've also got it with the grapefruit.
[00:31:19.899 --> 00:31:20.980]  It's also got all those added
[00:31:21.240 --> 00:31:24.581]  We have little tubes of it, we have big tubes of it, and it's a great deal.
[00:31:24.681 --> 00:31:32.825]  Again, $7.45 for the little one, and if you get the big ones, you get an even better deal for the amount that you get, $14.95.
[00:31:33.285 --> 00:31:38.947]  And I can tell you, similar brands sold in stores that don't have the silver, retail for $25, sell for $19.95.
[00:31:39.748 --> 00:31:41.248]  So this is even better at $14.95.
[00:31:41.889 --> 00:31:42.949]  That is a really good deal.
[00:31:43.069 --> 00:31:45.550]  So this is a whole new enchilada.
[00:31:45.990 --> 00:31:47.131]  It's a whole new world.
[00:31:48.371 --> 00:31:51.712]  And I believe it's going to end up being a national bestseller, not just here.
[00:31:51.752 --> 00:31:55.054]  And I believe it's going to fund us into taking the country and the world back.
[00:31:55.074 --> 00:31:55.954]  So please, check it out.
[00:31:55.994 --> 00:31:57.955]  The new products at InfoWarsTore.com.
[00:31:57.975 --> 00:32:01.016]  25% off as an introductory at InfoWarsLife and InfoWarsTore.com.
[00:32:04.065 --> 00:32:07.788]  It's never been easy to figure out the essentials of a new supplement routine.
[00:32:08.008 --> 00:32:14.613]  That's why we created the 8-Pack Power Stack, your go-to option for the building blocks of a successful approach to supplementation.
[00:32:14.873 --> 00:32:21.418]  This one-stop shop for those looking to simplify or adjust their routine is perfect for new and old info warriors alike.
[00:32:21.598 --> 00:32:27.943]  With the 8-Pack Power Stack, there's no trial and error, messy bottles laying across the counter, or 20-minute morning habits.
[00:32:28.303 --> 00:32:39.953]  Just take the wake up and work or rest and recover packs each day for quick, easy to use and conveniently accessible formulas to help you reach your peak without the deep supplement knowledge, stacks of bottles and complicated routine.
[00:32:40.093 --> 00:32:43.456]  Featuring eight different formulas for a total take on your health and wellness.
[00:32:43.816 --> 00:32:47.159]  You can find what you like and get even more powerful versions in the store.
[00:32:47.540 --> 00:32:53.445]  Head to InfoWarsStore.com and check out 8-Pack Power Snack today and jumpstart your supplement routine.
[00:33:06.900 --> 00:33:09.512]  You're listening to The Alex Jones Show.
[00:33:26.914 --> 00:33:45.430]  I'm Alex Jones, your host, and the key to what I'm getting at here is this transhumanist movement came out of the eugenics movement, but the eugenics movement itself was just the power elite of the planet trying to study how to scientifically control populations and how to find the elixir of eternal life.
[00:33:46.110 --> 00:33:47.372]  There were famous Spaniards
[00:33:48.407 --> 00:34:00.171]  Who were given massive amounts of money by the Portuguese and by the Italian and by the Spanish governments to travel all over the Americas, not looking for gold, but looking for the fountain of youth.
[00:34:01.492 --> 00:34:06.354]  Think about it, you're a king with giant palaces full of piles of gold and diamonds and rubies.
[00:34:07.054 --> 00:34:07.754]  But you're dying.
[00:34:08.635 --> 00:34:09.115]  You're old.
[00:34:10.011 --> 00:34:10.872]  You want to live forever.
[00:34:11.792 --> 00:34:14.554]  And so they would fantasize about building pyramids to live forever.
[00:34:14.855 --> 00:34:18.557]  They would fantasize about founding the Fountain of Youth in Florida.
[00:34:18.938 --> 00:34:23.381]  And cities of gold in Arizona and New Mexico wasn't there.
[00:34:24.301 --> 00:34:25.662]  But it was the fantasy.
[00:34:27.384 --> 00:34:32.608]  And so via the fantasy, those explorers were able to explore by telling the king,
[00:34:33.666 --> 00:34:36.128]  They were really going to find the fountain of youth.
[00:34:36.748 --> 00:34:44.794]  And just like the priest class was able to manipulate the pharaoh to really make them the real rulers, the priest class didn't intermarry.
[00:34:45.175 --> 00:34:46.456]  The priest class wasn't deformed.
[00:34:46.716 --> 00:34:48.217]  The priest class wasn't mentally retarded.
[00:34:48.617 --> 00:34:49.318]  The pharaohs were.
[00:34:49.758 --> 00:35:00.226]  The priest class was the real power, building these giant temples and systems with a secret aim, a secret master, but with a fake power out front.
[00:35:00.926 --> 00:35:01.267]  And so,
[00:35:02.642 --> 00:35:04.143]  We see history repeating itself.
[00:35:04.163 --> 00:35:07.704]  So you read this article, and this is suddenly on Discovery Channel, History Channel, it's everywhere.
[00:35:07.924 --> 00:35:08.965]  The world without humans.
[00:35:09.005 --> 00:35:09.965]  The post-human world.
[00:35:11.146 --> 00:35:12.106]  How it's going to be so great.
[00:35:12.206 --> 00:35:24.491]  And then everything we're given, technology-wise, breaks up our families, lowers our IQs, gives us cancer, cheats us financially, tracks everything we're doing and everything we're up to.
[00:35:25.652 --> 00:35:27.853]  But it's all a religion.
[00:35:28.693 --> 00:35:30.314]  It's all a global system.
[00:35:30.394 --> 00:35:30.914]  And whether it's
[00:35:31.991 --> 00:35:40.478]  Christianity has been infiltrated and taken over, or modern Judaism has been taken over, or Islam, or the systems in Asia and China and communism.
[00:35:42.139 --> 00:35:47.063]  None of the ancient teachings are taught anymore, but new twisted systems on top of them are.
