[00:00:20.205 --> 00:00:21.927]  The Alex Jones Show.
[00:28:22.600 --> 00:28:23.781]  John Bowne reporting.
[00:28:26.723 --> 00:28:27.484]  It's fun.
[00:28:43.661 --> 00:28:49.705]  We now take you live to the Central Texas Command Center and the heart of the resistance.
[00:28:50.105 --> 00:28:51.606]  It's Alex Jones.
[00:29:04.454 --> 00:29:06.475]  I don't believe the globalists are that smart.
[00:29:09.771 --> 00:29:21.198]  I don't believe you're that stupid that we have this information and that if they shut me down, it's shut down when these pieces of crap are executing this information in front of everybody.
[00:29:21.238 --> 00:29:26.761]  Do you know why there have been layoffs at more than 20 major leftist fake news publications?
[00:29:26.921 --> 00:29:29.223]  From BuzzFeed to Newsweek to Vice.
[00:29:29.423 --> 00:29:30.623]  Why did it all happen this week?
[00:29:30.704 --> 00:29:33.365]  Why did it happen a month ago or a month from now?
[00:29:33.505 --> 00:29:35.026]  Why wasn't it doled out?
[00:29:35.186 --> 00:29:37.307]  Because it's concerted.
[00:29:38.628 --> 00:29:43.732]  It's like a bombing run with a group of bombers flying in and they've all got targets.
[00:29:44.212 --> 00:29:46.233]  And they're all commanded by their HQ.
[00:29:46.253 --> 00:29:48.915]  And by the way, I don't just think that.
[00:29:49.215 --> 00:29:50.256]  I have their blueprint.
[00:29:50.456 --> 00:29:51.637]  I have their bombing run.
[00:29:51.737 --> 00:29:53.118]  I have their attack profile.
[00:29:53.378 --> 00:29:54.839]  I have their Achilles.
[00:29:55.600 --> 00:29:58.542]  And I'm here telling you their Achilles.
[00:29:59.182 --> 00:30:01.083]  I'm here telling you how to defeat them.
[00:30:01.464 --> 00:30:03.185]  Real intelligence is observation.
[00:30:04.306 --> 00:30:05.887]  Real intelligence is infiltration.
[00:30:06.883 --> 00:30:11.910]  Real intelligence is interfacing banging heads with your enemy.
[00:30:12.791 --> 00:30:19.460]  Because you begin to know your enemy better than the enemy knows you.
[00:30:19.921 --> 00:30:21.783]  All real warfare that
[00:30:21.783 --> 00:30:23.525]  What's victorious is psychic.
[00:30:23.685 --> 00:30:29.811]  It can be physical, but that's only to draw out the essence of the enemy's goals and their fears.
[00:30:30.091 --> 00:30:34.315]  And then the commitment to meet your enemy with your goals and your love.
[00:30:34.636 --> 00:30:35.617]  Love trumps all.
[00:30:35.677 --> 00:30:40.301]  But you have to realistically have the template of victory to be able to take it on.
[00:30:41.042 --> 00:30:53.612]  You can't counter a civilizational ending event, a planned viral demolition of humanity, a Earth-ending termination of the birth of a new species, a new vision, a new world.
[00:30:53.832 --> 00:30:57.495]  You can't counter something like that with lack of vision.
[00:30:57.635 --> 00:30:59.297]  Simply countering their program.
[00:30:59.377 --> 00:31:07.303]  You must offer the world that you see and see if others believe in that world and see how they will then offer information to that world.
[00:31:07.443 --> 00:31:08.864]  To build a new, better world.
[00:31:09.124 --> 00:31:10.704]  You have to recruit in a war.
[00:31:10.924 --> 00:31:15.706]  And to do that, you need to look for people that aren't just trying to be in charge of something.
[00:31:15.746 --> 00:31:18.867]  You need to look for people that want to be involved in something.
[00:31:19.007 --> 00:31:20.968]  Involved in something bigger than them.
[00:31:21.048 --> 00:31:23.809]  Not because they want to rule people, but because they love people.
[00:31:23.889 --> 00:31:30.691]  Because they love their ancestors, and they love humanity, and they have a vision that they want to add to in the future.
[00:31:32.191 --> 00:31:37.093]  So that all the victories and the successes of our progeny, when we're the ancestors,
[00:31:40.330 --> 00:31:40.651]  I think?
[00:31:57.753 --> 00:32:03.035]  Because they've bet on this planet, and they've bet on their takeover, and they think they're victorious.
[00:32:03.095 --> 00:32:09.137]  And that's why I hate to plug products and the things we sell, but everything we sell is good.
[00:32:09.677 --> 00:32:12.038]  It's the best there is at the price it's at.
[00:32:12.798 --> 00:32:21.101]  And it funds what we're doing that's so fundamentally radical against the spirit of this world that it shakes the enemies of humanity to their very core.
[00:32:21.641 --> 00:32:23.842]  And that's why I know we're going to win in the end.
[00:32:23.942 --> 00:32:48.738]  But I want to ask you to commit by word of mouth and by prayer, in the public realm and in personal soul, but also in the physical, the energy you expend every day in the system, to transfer part of that to us, to know that there is a full commitment to push our will against the enemy with everything we've got, and to lean in when their knives are stabbing into our guts, to lean into their hate, and just lean in and take it.
[00:32:49.498 --> 00:32:49.958]  I'm ready.
[00:32:50.638 --> 00:32:51.899]  And I'll lean in and I'll take it.
[00:32:52.179 --> 00:32:58.100]  But I need your backing so that when I swing my sword, it'll absolutely devastate the enemy.
[00:32:58.320 --> 00:33:01.301]  When I raise my shield, it's your will that empowers it.
[00:33:07.082 --> 00:33:09.683]  You're listening to the Alex Jones Show.
[00:33:25.188 --> 00:33:25.849]  Big Brother.
[00:33:26.329 --> 00:33:27.549]  Mainstream media.
[00:33:28.109 --> 00:33:29.250]  Government cover-ups.
[00:33:29.990 --> 00:33:31.471]  You want to stop tyranny?
[00:33:31.711 --> 00:33:32.871]  Well, so does he.
[00:33:33.371 --> 00:33:38.073]  Live from the InfoWars.com studios, it's Alex Jones.
[00:33:48.727 --> 00:34:15.939]  It is Friday, February 8th, 2019, and you are about to see and hear undoubtedly what is going to go down in history as one of the most incredible cases of the corporate mainstream media, the out-of-control Robert Mueller witch hunt Inquisition, and the Democratic Party all working in concert
[00:34:17.048 --> 00:34:31.603]  To lie to the people and to violate federal law so they can set someone up and send them to prison as the cherry on top of the completely failed, fraudulent Russiagate investigation now supposedly winding down.
[00:34:31.924 --> 00:34:32.745]  But they're not really doing that.
[00:34:32.765 --> 00:34:37.289]  They're about to just pass it on to Congress and expand the out-of-control witch hunt from there.
[00:34:37.970 --> 00:34:39.191]  We have the announcement that the
[00:34:40.612 --> 00:34:56.719]  House Judiciary Committee, headed up by Schiff, is hiring former Trump administration securities experts, people in the National Security Group, to then come into the committee and run the operation against the President.
[00:34:56.739 --> 00:35:01.981]  A total violation of the separation of powers from the National Security Council.
[00:35:02.041 --> 00:35:03.001]  Completely illegal.
[00:35:03.221 --> 00:35:05.322]  Never before seen in U.S.
[00:35:05.362 --> 00:35:05.682]  history.
[00:35:06.062 --> 00:35:07.343]  So that is all coming up.
[00:35:08.043 --> 00:35:09.204]  There's so many facets
[00:35:10.097 --> 00:35:11.158]  To what you're about to witness.
[00:35:11.178 --> 00:35:13.700]  We're just going to talk about it in this segment.
[00:35:14.420 --> 00:35:23.688]  And the footage, we're adding a StoneDefenseFund.com bug to it, an Infowars.com bug to it, and blurring out the faces of the FBI agents.
[00:35:23.728 --> 00:35:24.749]  That's almost done.
[00:35:25.249 --> 00:35:27.731]  We had a computer crash earlier before the show, so we had to redo it.
[00:35:28.852 --> 00:35:29.913]  That's just the way things work.
[00:35:30.013 --> 00:35:33.696]  But we're going to explain why you're about to see this footage and why it's so important.
[00:35:36.038 --> 00:35:45.726]  This is incredible, because it's a felony, federal and state, to release an arrest warrant earlier.
[00:35:45.846 --> 00:35:48.688]  But Stone's gotten the documents that CNN got the day before.
[00:35:48.928 --> 00:35:50.009]  They messed up and admitted it.
[00:35:50.710 --> 00:35:51.831]  These people are very incompetent.
[00:35:52.751 --> 00:35:56.454]  Then, everybody obviously knew, why was there a CNN reporter out there?
[00:35:56.474 --> 00:36:00.317]  He said, oh, he just happened to show up randomly and the FBI didn't see him.
[00:36:00.878 --> 00:36:03.720]  No, he pulls in 30 minutes before, he parks there,
[00:36:05.259 --> 00:36:11.501]  They come in, they direct him, they shut the streets off, they direct him again, and at the end, right before Stone's brought out, they tell him, now leave.
[00:36:12.481 --> 00:36:14.121]  The whole thing's directed by the FBI.
[00:36:14.842 --> 00:36:17.362]  You've seen the FBI's footage shot by CNN.
[00:36:17.802 --> 00:36:23.044]  You've seen the Sinclair footage, a little bit of it leaked by somebody in Congress who had it, we're not sure yet.
[00:36:23.984 --> 00:36:31.166]  This is new footage, exclusive from Roger Stone's security cameras, that the FBI thought they took the hard drive for.
[00:36:32.008 --> 00:36:33.669]  You'll see them cover up the cameras with tape.
[00:36:34.130 --> 00:36:38.474]  You'll see them do all this because they didn't get the footage by the grace of God.
[00:36:38.814 --> 00:36:41.356]  And by the grace of God, we have fake news kingpins.
[00:36:42.597 --> 00:36:47.861]  CNN involved in felony actions bigger than Dallas.
[00:36:49.383 --> 00:36:54.907]  And this is all going to premiere for you next segment.
[00:36:56.869 --> 00:36:57.710]  But ladies and gentlemen,
[00:36:59.517 --> 00:37:17.384]  This is unbelievable what you're about to see, because it is incontrovertible that the FBI lied, that they released the warrant early, that they didn't think Stone was dangerous, it was all for show, that they let CNN in, blocked the streets, directed CNN three times.
[00:37:18.124 --> 00:37:22.186]  You'll see FBI agents coming up, looks like they're patting him on the back, and then saying, get out of here.
[00:37:23.311 --> 00:37:26.213]  Right before they bring Stone out so they can all deny they ever saw each other.
[00:37:26.633 --> 00:37:28.535]  This is villainy.
[00:37:29.215 --> 00:37:31.416]  And it's caught red-handed.
[00:37:32.157 --> 00:37:35.439]  Like when somebody on those court TV shows goes, I didn't break into that house.
[00:37:35.479 --> 00:37:35.979]  They go, oh really?
[00:37:36.300 --> 00:37:37.300]  Here's the footage of you doing it.
[00:37:39.022 --> 00:37:40.503]  Or I didn't cheat on my husband.
[00:37:40.523 --> 00:37:42.084]  And then there's surveillance footage of it.
[00:37:42.384 --> 00:37:45.466]  This is open and shut bombshell.
[00:37:45.906 --> 00:37:50.709]  And it shows how fraudulent and how out of control and how political all this was.
[00:37:50.749 --> 00:37:52.631]  So let's take you now to his home.
[00:37:53.672 --> 00:37:57.316]  To Roger Stone, to give his perspective and take on this.
[00:37:57.336 --> 00:38:07.568]  We'll have to go into the next hour, we're moving Gerald Cilente back, he understands, because then we're going to show you him being walked out in his bare feet, his wife being shoved, people pointing guns at him.
[00:38:07.869 --> 00:38:10.052]  This is all the footage they thought you wouldn't see.
[00:38:11.092 --> 00:38:19.716]  And man, if you look at the faces on these people, we're blurring them out just for, okay, okay, so you're not going to be on narcotics raids and you don't want to be endangered or whatever, but you know what?
[00:38:19.736 --> 00:38:28.659]  You endangered Roger Stone and his wife and his family and everybody else being part of this fraud, so shame on you, but we're going to be better men than you, and we're going to blur your faces out.
[00:38:29.780 --> 00:38:33.421]  But I mean, it's not even as much the SWAT team guys that are acting like they're Cheshire Cats.
[00:38:33.921 --> 00:38:37.663]  When the FBI agent, you know, regular ones show up, it's like they are.
[00:38:39.110 --> 00:38:40.512]  Happier than pigs, and you know what?
