[00:00:04.623 --> 00:00:04.745]  Okay.
[00:25:53.328 --> 00:25:56.409]  We have been broken in the eyes of the world, just like Europe.
[00:25:57.867 --> 00:26:03.353]  And it took Europe five years to finally start putting troops on the borders without the EU's consent.
[00:26:03.594 --> 00:26:06.477]  Austria, Hungary, Romania, Poland.
[00:26:06.878 --> 00:26:10.642]  And the UN's trying to militarily stop them now.
[00:26:14.286 --> 00:26:15.648]  But to add insult to injury.
[00:26:17.679 --> 00:26:26.402]  Cory Booker and all the usual suspects have said when Trump came out and said, oh, we'll just ship these people that by law, because the courts are overwhelmed, we can't ship back.
[00:26:27.062 --> 00:26:27.902]  We have to dump them out.
[00:26:28.022 --> 00:26:30.043]  We're going to dump them out in your district, Cory.
[00:26:30.943 --> 00:26:32.624]  And Cory said, that's very dangerous.
[00:26:32.944 --> 00:26:33.624]  You can't do that.
[00:26:33.924 --> 00:26:35.885]  Oh, well, where are we supposed to dump them then?
[00:26:37.225 --> 00:26:37.765]  Think about that.
[00:26:40.906 --> 00:26:42.147]  It's double what it's ever been.
[00:26:43.208 --> 00:26:48.412]  Now the world knows it'll be 5 times, 10 times, 20 times, 30 times, 40 times!
[00:26:50.995 --> 00:26:52.055]  You will be the third world.
[00:26:52.256 --> 00:26:52.976]  It will be over.
[00:26:53.757 --> 00:26:54.337]  Very soon.
[00:26:54.578 --> 00:26:58.401]  But the President is set to declare 10 U.S.
[00:26:58.461 --> 00:27:04.025]  Code 252, use of militia armed forces to enforce federal authority.
[00:27:05.166 --> 00:27:05.667]  It's happening.
[00:27:07.304 --> 00:27:09.766]  It's going on, and the Democrats brought us here.
[00:27:10.387 --> 00:27:13.610]  President Trump planned to invoke the Insurrection Act to remove illegal aliens from the United States.
[00:27:14.151 --> 00:27:18.275]  Here's Cory Booker, though, saying it's very dangerous to dump them off in his town.
[00:27:19.841 --> 00:27:25.564]  Do you think this is an empty threat by the president, though, to talk about busing people from the border into these sanctuary cities?
[00:27:25.584 --> 00:27:29.927]  He likes to create friction sometimes to jumpstart, he says, a Congress that's not active.
[00:27:29.947 --> 00:27:36.211]  You say friction, I say he's trying to pit Americans against each other and make us less safe, because what you're seeing now... So you take the threat seriously?
[00:27:37.251 --> 00:27:37.812]  I take this.
[00:27:38.332 --> 00:27:39.613]  He's injecting fear
[00:27:40.613 --> 00:27:41.334]  Into our country.
[00:27:41.535 --> 00:27:45.920]  And so if he was looking to solve a problem, he wouldn't be doing things to divide this country against itself.
[00:27:47.322 --> 00:27:58.397]  Beware of anybody that's trying to tell you to be afraid in the strongest country in the world, as opposed to showing our strength and our courage by pulling people together to find common sense solutions to solve this problem.
[00:27:58.888 --> 00:28:02.070]  Which is to legalize anybody that can get here to encourage even more.
[00:28:02.450 --> 00:28:04.651]  But don't bring them to the Democrats' towns, bring them to your town.
[00:28:05.451 --> 00:28:07.493]  That's where the Democrats actually ship them, to red cities.
[00:28:07.913 --> 00:28:08.673]  It's a big joke.
[00:28:08.973 --> 00:28:09.854]  It's a form of warfare.
[00:28:10.214 --> 00:28:12.915]  No, they're coming to your San Francisco.
[00:28:13.496 --> 00:28:14.616]  They're coming to your L.A.
[00:28:14.656 --> 00:28:16.017]  They're coming to your Chicago.
[00:28:16.257 --> 00:28:17.738]  They're coming to your Detroit.
[00:28:18.018 --> 00:28:19.999]  They're coming to your Baltimore.
[00:28:20.179 --> 00:28:21.540]  They're coming to your D.C.
[00:28:21.740 --> 00:28:24.922]  They're coming to your New York City, buddy boy.
[00:28:26.343 --> 00:28:28.785]  Tommy Robinson is on fire fighting the tyrants.
[00:28:28.825 --> 00:28:30.046]  He joins us live coming up.
[00:28:30.086 --> 00:28:31.927]  He's running for European Parliament and more.
[00:28:32.208 --> 00:28:36.971]  Please don't forget our biggest special ever on the amazing Good Halogen Iodine X2.
[00:28:39.052 --> 00:28:41.433]  25% off that with a free bottle of X3.
[00:28:41.774 --> 00:28:42.954]  That sale's about to end.
[00:28:43.074 --> 00:28:44.575]  Infowarstore.com.
[00:28:44.815 --> 00:28:46.696]  Just experience it, read about it, learn about it.
[00:28:46.956 --> 00:28:47.437]  It's amazing.
[00:28:47.477 --> 00:28:54.340]  Go to yourself, find out about the power of real, pure iodine, the iodine conspiracy, loss of IQ points when you don't have it.
[00:28:54.360 --> 00:28:56.201]  Infowarstore.com.
[00:28:56.241 --> 00:28:57.622]  That special is about to end.
[00:28:57.662 --> 00:29:00.343]  Your free bottle of Tri-Iodine X3.
[00:29:12.185 --> 00:29:19.649]  Larry C. Johnson, without going through your whole bio, distinguished CIA, counterterrorism expert, run major operations, you're a respected guy and a patriot.
[00:29:19.829 --> 00:29:25.713]  What would you call this period we're in and now that the deep state or criminal elements of it have failed, where we're going here?
[00:29:25.953 --> 00:29:31.116]  The intelligence community and the law enforcement community have been weaponized against a domestic
[00:29:32.937 --> 00:29:34.438]  It's that simple.
[00:29:34.798 --> 00:29:44.824]  We've really never experienced in our history where these tools of government were turned on the opposing political party in such an intense way.
[00:29:44.984 --> 00:29:50.047]  You know, people will disparage Trump for calling it a coup, but I don't know what else you can call it.
[00:29:50.507 --> 00:30:01.295]  This is exactly a failed coup attempt, and people like Jim Clapper, John Brennan, Jim Comey, and Loretta Lynch, Susan Rice, they were all involved, all implicated.
[00:30:01.595 --> 00:30:10.901]  And they're trying to pretend now that they were just looking for the bad deeds of Russians who just happened to stumble across all these Trump people, which is just a lie.
[00:30:11.021 --> 00:30:13.383]  The other point, though, I think you correctly know is
[00:30:13.843 --> 00:30:15.744]  This didn't just start with Donald Trump.
[00:30:15.824 --> 00:30:19.565]  It started, you yourself have experienced this persecution.
[00:30:19.965 --> 00:30:23.886]  We saw that James Rosen of Fox News was being spied upon.
[00:30:24.266 --> 00:30:26.287]  Other journalists were being spied upon.
[00:30:26.607 --> 00:30:30.148]  So this is something that the Obama administration started doing early on.
[00:30:31.128 --> 00:30:37.672]  And then it just, they got so used to doing it and getting away with it, it just escalated and expanded dramatically.
[00:30:38.032 --> 00:30:45.677]  Then, when, you know, it went through phases with Trump, because in the initial phase of the Trump campaign, nobody thought he was going to win.
[00:30:45.797 --> 00:30:52.261]  And then, when it looked like Trump was going to get the nomination, then it entered another phase, even more intense.
[00:30:52.801 --> 00:30:54.122]  And this starts about March of 2016.
[00:30:56.540 --> 00:31:05.665]  And you can see, that's when Perkins Coie hires Fusion GPS, and Christopher Steele is brought on to do the dossier.
[00:31:05.986 --> 00:31:10.248]  That's the time period they start going intensively after Papadopoulos.
[00:31:10.308 --> 00:31:13.070]  That's the time frame when they start going after Carter Page.
[00:31:13.190 --> 00:31:15.751]  So this had a sort of a natural progression.
[00:31:15.831 --> 00:31:18.833]  And then phase three comes when Trump stuns them.
[00:31:18.873 --> 00:31:20.094]  Because I know for a fact
[00:31:20.314 --> 00:31:27.696]  ...from a friend who was present in some conversations between Clapper and Brennan, that they genuinely did not believe that Trump would win.
[00:31:27.836 --> 00:31:31.337]  And they were even counseled by the FBI to don't be so certain of that.
[00:31:31.457 --> 00:31:40.800]  So what they counted on was they could justify their actions as a counterintelligence investigation because they had, quote, intelligence that was leading them to do this.
[00:31:40.940 --> 00:31:48.902]  But what they didn't admit to is that that intelligence was actually produced in response to requests from the Clinton campaign initially.
[00:31:49.262 --> 00:32:01.876]  And people affiliated with the Clinton campaign to come up and start doing opposition research on Donald Trump, but then to add the sort of the added flavor of having it appear as if it was legitimate intelligence.
[00:32:02.036 --> 00:32:08.222]  So going back almost 30 years, I have never seen such a dishonest display.
[00:32:08.442 --> 00:32:11.606]  I mean, deliberate dishonesty on the part of media types.
[00:32:12.286 --> 00:32:18.268]  Uh, and particularly at MSNBC and at CNN, but it's really going throughout the media.
[00:32:18.708 --> 00:32:21.850]  No one's actually trying to be honest about covering the stories.
[00:32:21.890 --> 00:32:23.890]  Now, the saving grace is this.
[00:32:24.550 --> 00:32:31.373]  Talk radio, like your show and like Rush Limbaugh's show, if you compare Rush Limbaugh's show to all the major media,
[00:32:32.151 --> 00:32:40.998]  As many people listen to Rush Limbaugh as watch ABC, CBS, NBC, CNN, MSNBC, and Fox News on any given night.
[00:32:41.118 --> 00:32:41.819]  Think about that.
[00:32:42.159 --> 00:32:46.662]  Your show and other shows, it gets out there and it counters the argument.
[00:32:46.802 --> 00:32:47.803]  They can't control it.
[00:32:47.823 --> 00:32:49.084]  They want to try to control it.
[00:32:49.425 --> 00:32:56.130]  The way they try to control it is by destroying you, by destroying your reputation, and by trying to characterize you as a complete crack.
[00:33:06.443 --> 00:33:09.084]  You're listening to The Alex Jones Show!
[00:33:25.425 --> 00:33:29.467]  Big Brother, mainstream media, government cover-ups.
[00:33:30.248 --> 00:33:31.708]  You want to stop tyranny?
[00:33:31.949 --> 00:33:33.069]  Well, so does he.
[00:33:33.609 --> 00:33:38.352]  Live from the Infowars.com studios, it's Alex Jones.
[00:33:39.112 --> 00:33:39.753]  It's happening.
[00:33:40.413 --> 00:33:48.237]  President Trump is set to invoke Insurrection Act and remove illegal aliens from the United States and secure our borders.
[00:33:48.317 --> 00:33:52.500]  We are in a form of anarchy induced by the previous administration.
[00:33:53.539 --> 00:34:01.346]  Run by the United Nations, funded by criminals in our State Department, and Trump has been cutting that funding out right now.
[00:34:01.406 --> 00:34:04.489]  He's finally getting some control over the executive branch.
[00:34:05.230 --> 00:34:11.015]  This is an amazing time to be alive, and you can imagine the responses we're going to see from the Democrats.
[00:34:11.636 --> 00:34:12.116]  We're good to go.
[00:34:33.046 --> 00:34:35.668]  That he hasn't done this in the last two years when Congress wouldn't act.
[00:34:36.969 --> 00:34:42.593]  I'm not attacking the President, I'm just saying it's his job to do this and this is what he should do.
[00:34:43.574 --> 00:34:45.135]  But all hell is going to break loose.
[00:34:45.555 --> 00:34:53.121]  Documents came out two weeks ago that Antifa, working with MS-13, is planning and targeting law enforcement for assassinations on the border.
[00:34:53.601 --> 00:34:55.103]  They openly talk about this.
[00:34:55.683 --> 00:35:05.992]  They had the founder of Antifa on the Young Turks on Monday saying that we want a violent overthrow of the government and they said that we're preparing the revolution now.
[00:35:07.393 --> 00:35:08.274]  What, overthrow it?
[00:35:08.314 --> 00:35:13.198]  Just open the border up and bankrupt everything and bring in 500 million people promising them free stuff?
[00:35:13.559 --> 00:35:15.200]  The UN wants 600 million.
[00:35:17.096 --> 00:35:19.918]  People in the next 30 years to the United States.
[00:35:20.459 --> 00:35:21.079]  Sounds crazy.
[00:35:21.139 --> 00:35:23.761]  The same UN group wants 250 million in Europe.
[00:35:24.102 --> 00:35:25.863]  Macron says he agrees with that.
[00:35:27.604 --> 00:35:31.708]  And of course, Cuomo on CNN says Antifa is a good cause.
[00:35:32.328 --> 00:35:39.634]  Now, Tommy Robinson, of course, is a human rights activist, a journalist, a political prisoner, he's been tortured, you name it.
[00:35:40.495 --> 00:35:44.378]  He's been battling for his free speech, just like we're battling for ours here.
[00:35:44.918 --> 00:35:45.518]  I don't
[00:36:04.504 --> 00:36:12.452]  About where he is, what he's doing today, and what he thinks of Trump signaling he's preparing to basically declare martial law to secure the borders.
[00:36:12.892 --> 00:36:15.855]  The crisis is so bad here now, just like Europe, Tommy.
[00:36:17.917 --> 00:36:18.477]  How are you, Alex?
[00:36:18.498 --> 00:36:18.778]  You alright?
[00:36:19.679 --> 00:36:21.060]  Thank you for joining us.
[00:36:21.300 --> 00:36:23.422]  Give us the latest in Europe, the latest happening to you.
[00:36:24.183 --> 00:36:26.545]  You're leading in some polls, running for office.
[00:36:26.565 --> 00:36:27.146]  Tell us about that.
[00:36:28.450 --> 00:36:31.773]  So I'm standing as a Member of the European Parliament for the North West of England.
[00:36:32.894 --> 00:36:37.579]  Since I started my campaign, I've been physically assaulted multiple times in front of the police.
[00:36:38.159 --> 00:36:39.861]  The police have refused to make any arrests.
[00:36:39.881 --> 00:36:41.022]  You can see the video footage of it.
[00:36:41.302 --> 00:36:43.224]  There's footage of me having a milkshake thrown over my head.
[00:36:43.744 --> 00:36:48.669]  Once I had the milkshake thrown over my head, the police actually dropped the Muslim man that done it at the train station.
[00:36:49.170 --> 00:36:50.391]  Again, no arrests have been made.
[00:36:51.832 --> 00:36:56.014]  I've now, as you know, as we all know, we've been removed from all social media.
[00:36:56.034 --> 00:36:58.014]  So my ability to fight a fair election has gone.
[00:36:58.435 --> 00:37:03.717]  We then set up Twitter handles under the campaign name, nothing to do with me.
