[00:00:13.061 --> 00:00:24.465]  From the front lines of the information war, it's Alex Jones.
[01:37:34.495 --> 01:37:35.896]  They admit that's why you were banned.
[01:37:35.896 --> 01:37:42.764]  So, Laura Loomer, this is an example of how the Republicans bowed down to the Southern Poverty Law Center.
[01:37:46.431 --> 01:37:48.532]  Hi Alex, thanks so much for having me.
[01:37:48.532 --> 01:37:55.313]  Yeah, no, it's definitely disturbing and it just reveals the real rhino nature and mentality of CPAC and their leadership.
[01:37:55.313 --> 01:38:06.176]  Because not only was I banned and I had my media credentials revoked as I was waiting through the line at security to go see President Trump speak on the last day of CPAC,
[01:38:06.716 --> 01:38:10.818]  But I also wasn't the only conservative banned from CPAC.
[01:38:10.818 --> 01:38:22.403]  There were many prominent conservative individuals including Faith Goldie and Nicholas Fuentes and several other people including correspondents from InfoWars who were not allowed to enter.
[01:38:22.403 --> 01:38:24.004]  Associates of Roger Stone
[01:38:24.484 --> 01:38:30.566]  People who were put on some type of blacklist and prevented from entering the venue.
[01:38:30.566 --> 01:38:38.468]  And it's really interesting because the people who were banned from CPAC are the same type of people who are usually on these SPLC lists.
[01:38:38.468 --> 01:38:49.171]  And when I was banned, after I confronted Oliver Darcy, who works for CNN and has lobbied Facebook and Twitter to ban you and people like me and many others,
[01:38:50.325 --> 01:38:57.067]  Right Wing Watch, which is a branch of SPLC, an actual hate group, reached out to CPAC.
[01:38:57.067 --> 01:39:05.569]  They wrote an article about me, accusing me of being an anti-Muslim conspiracy theorist, and they titled it, Why Did CPAC Give Media Credentials to Laura Loomer?
[01:39:05.569 --> 01:39:16.151]  And then when I was banned, they posted a celebratory tweet, a retweet of the article, in which they said, We wrote this article yesterday, and since publication, CPAC has revoked Loomer's media credentials.
[01:39:16.531 --> 01:39:22.218]  So I think it's really absurd that here I am, one of Donald Trump's fiercest defenders.
[01:39:22.218 --> 01:39:23.380]  I'm a very well-known.
[01:39:24.355 --> 01:39:25.455]  Conservative journalist.
[01:39:25.455 --> 01:39:28.356]  I've done amazing work for the Trump administration.
[01:39:28.356 --> 01:39:35.818]  Even when I was working as an undercover journalist for Project Veritas, some of my investigations had been tweeted by President Trump.
[01:39:35.818 --> 01:39:39.899]  He mentioned some of the videos during the presidential debates with Hillary Clinton.
[01:39:39.899 --> 01:39:41.379]  I want to expand on that.
[01:39:41.379 --> 01:39:41.779]  Exactly.
[01:39:41.779 --> 01:39:43.260]  Trump doesn't know all that.
[01:39:43.260 --> 01:39:50.661]  They're literally demonizing the president's foot soldiers and acting like it's all bad and demonizing you.
[01:39:50.661 --> 01:39:52.762]  And it's it's it's beyond pathetic.
[01:39:53.422 --> 01:40:00.487]  And then literally the Republican Party itself just grovels to mainstream media because the average Republican leader is like 89 years old.
[01:40:00.487 --> 01:40:01.748]  I'm not being mean.
[01:40:01.748 --> 01:40:08.713]  They're literally 89 years old, super rich billionaires, like on life support in nursing homes.
[01:40:08.713 --> 01:40:10.894]  And they're just like, oh, we got a call.
[01:40:10.894 --> 01:40:11.795]  It looks bad.
[01:40:11.795 --> 01:40:12.996]  Oh, get rid of them.
[01:40:12.996 --> 01:40:13.456]  Oh.
[01:40:13.456 --> 01:40:15.718]  So we're led by geriatrics.
[01:40:17.284 --> 01:40:18.245]  We're good to go.
[01:40:35.788 --> 01:40:37.690]  Yeah, no, it's really absurd.
[01:40:37.690 --> 01:40:39.312]  And this is a legitimate question.
[01:40:39.312 --> 01:40:40.774]  This is journalism.
[01:40:40.774 --> 01:40:46.020]  I'm asking Oliver Darcy why he lobbied Facebook and Twitter, something that is a factual news report.
[01:40:46.020 --> 01:40:47.762]  I mean, this is well known.
[01:40:47.762 --> 01:40:55.431]  If you look at the timestamp, Twitter and Oliver Darcy literally posted the same tweet at the very same time, the day that you were banned from Twitter.
[01:40:55.431 --> 01:40:55.772]  And so
[01:40:56.612 --> 01:40:59.415]  For this to happen, right, I don't think that's a coincidence.
[01:40:59.415 --> 01:41:13.486]  I think that they're obviously colluding, and we now know that the SPLC and groups like CARE and many others are working with these tech companies and left-wing news organizations to ban and silence and censor— I'm glad you mentioned CARE, because here's the deal.
[01:41:15.031 --> 01:41:22.678]  I'm not against Islamists themselves, but CARE, Day One, they spread their money, Islamic groups, all of it.
[01:41:22.678 --> 01:41:25.180]  Anybody that opposes them is shut down.
[01:41:25.180 --> 01:41:33.087]  And so I'm just proud to stand against this, but that's exactly what we're talking about is these groups, Laura, that think we don't have free speech in America.
[01:41:33.087 --> 01:41:34.588]  And I think it's a big joke.
[01:41:34.588 --> 01:41:38.232]  And to watch Oliver Darcy laugh about it, he's just something else.
[01:41:39.758 --> 01:42:00.418]  Yeah, well he laughs about it and then he has all these other fake news shills, people like Molly Jong Fast and this guy named Christopher Mathias who works for Puffing Glue Post and people who have falsely accused me of being things and I confronted Christopher as well and I said, you know, you call me a white supremacist and an anti-Muslim bigot and a racist.
[01:42:00.758 --> 01:42:01.339]  No, I agree.
[01:42:01.339 --> 01:42:01.920]  They always run in fear.
[01:42:01.920 --> 01:42:02.541]  They're like zombies.
[01:42:02.541 --> 01:42:03.683]  Why do you think they always run?
[01:42:17.659 --> 01:42:18.279]  They're cowards.
[01:42:18.279 --> 01:42:19.340]  They're keyboard warriors.
[01:42:19.340 --> 01:42:25.904]  And unlike them, I actually take the fight to the streets and I get in people's faces and confront them because I'm not a pussy, you know?
[01:42:25.904 --> 01:42:27.045]  And a lot of these people are.
[01:42:27.045 --> 01:42:39.693]  If you're going to talk about people and you're going to lie about people and you're going to write about people and you're going to open your mouth and make money defaming other people, then you better be able to answer questions.
[01:42:39.693 --> 01:42:41.714]  Now, Laura, I'm going to say this when we come back.
[01:42:41.714 --> 01:42:43.215]  Stay there.
[01:42:43.215 --> 01:42:45.937]  But if America's Men, acting like Laura Lummer,
[01:42:47.443 --> 01:42:51.224]  Our problems will be fixed in about five minutes.
[01:42:51.224 --> 01:42:53.185]  I mean, what's he saying?
[01:42:53.185 --> 01:42:57.987]  Laurel Emmer's got the biggest goddamn balls of them all.
[01:42:57.987 --> 01:43:04.209]  Wars are like 12-round heavyweight boxing championship fights.
[01:43:04.209 --> 01:43:10.112]  It's about who wants it, who's prepared to go the longest, and who's ready to do the damage.
[01:43:10.112 --> 01:43:11.732]  We took on Hillary Clinton.
[01:43:11.732 --> 01:43:12.233]  We stopped her.
[01:43:12.233 --> 01:43:13.093]  We got a nationalist in.
[01:43:14.406 --> 01:43:16.587]  Nationals are getting elected all over the world right now.
[01:43:16.587 --> 01:43:18.348]  We are winning.
[01:43:18.348 --> 01:43:23.890]  But those of us who are at the very front line, the tip of the spear, are under unprecedented attack.
[01:43:23.890 --> 01:43:28.972]  So I come to you each day and try to explain to you that this is a war of a treasure.
[01:43:28.972 --> 01:43:30.093]  This is about who wants it most.
[01:43:31.525 --> 01:43:35.067]  You know the persecution, the censorship, the sponsors, they've taken everything.
[01:43:35.067 --> 01:43:37.189]  I am in your hands, you are in my hands.
[01:43:37.189 --> 01:43:40.411]  I need financial support and I got products you and your family need.
[01:43:40.411 --> 01:43:41.531]  It's that simple.
[01:43:41.531 --> 01:43:49.096]  Thousands of great products, whatever's award-winning, whatever's best-selling, what folks love, what I love, we bring it to you at InfoWorksShore.com.
[01:43:49.096 --> 01:43:54.940]  So please, go to InfoWorksShore.com today, look at all the great products, because we're in your hands, I'm in your hands.
[01:43:55.560 --> 01:43:57.483]  And your support is beyond critical, thank you.
[01:44:12.768 --> 01:44:21.894]  Most respected companies out there, but because I private label it, I'm able to go below cost on contracts that all their other distributors aren't able to do.
[01:44:21.894 --> 01:44:27.258]  But I want to be a market leader, and I want you to have storable food, so it's a total win-win.
[01:44:27.258 --> 01:44:29.519]  We have those incredible sell prices back.
[01:44:29.519 --> 01:44:33.042]  InfoWareStore.com on InfoWare Select storable foods.
[01:44:33.042 --> 01:44:34.523]  They've got special diet foods.
[01:44:34.523 --> 01:44:38.506]  They've got three-month supplies, year's supplies, week emergency supplies.
[01:44:38.506 --> 01:44:40.727]  They've got so many great products there.
[01:44:40.727 --> 01:44:41.808]  Maybe you've got a three-year supply.
[01:44:42.268 --> 01:44:44.250]  If stuff happens, you can feed your whole block.
[01:44:44.250 --> 01:44:46.772]  It's up to us to be self-sufficient.
[01:44:46.772 --> 01:44:51.796]  You're buying War Bonds, bringing you great products, and together, with God's help, we are unstoppable.
[01:44:51.796 --> 01:44:57.160]  InfoWareStore.com and InfoWare Select, high-quality, storable foods powered by my Patriot Supply.
[01:44:58.300 --> 01:45:01.882]  InfoWars Life is bringing you a breakthrough in modern medicine.
[01:45:01.882 --> 01:45:03.663]  Introducing Pollen Block.
[01:45:03.663 --> 01:45:15.709]  We have found an extraordinary new, natural way to alleviate seasonal distress symptoms, including promoting clear nasal and sinus passageways, eye comfort, and respiratory function.
[01:45:15.709 --> 01:45:24.453]  In the 1960s, researchers in France noticed that people who ate certain quail eggs experienced less seasonal immune and inflammatory responses.
[01:45:24.893 --> 01:45:30.839]  They began studying this effect in published trials and decades later, we now have the fruit of this research.
[01:45:30.839 --> 01:45:35.964]  A fast-acting, chewable tablet that helps alleviate seasonal distress symptoms.
[01:45:35.964 --> 01:45:38.566]  Pollen Block is natural and effective.
[01:45:38.566 --> 01:45:39.848]  It is not an antihistamine.
[01:45:40.288 --> 01:45:50.282]  In fact, current research has found that it actually acts by blocking the activity of tryptase, which is an enzyme that amplifies immune and inflammatory responses in the body.
[01:45:50.282 --> 01:45:52.925]  Go outside and enjoy the air you breathe!
[01:45:52.925 --> 01:45:57.652]  Head to Infowarslife.com and grab a pack of our Pollen Block chewable tablets.
[01:46:00.936 --> 01:46:03.978]  When it comes to rebuilding your energy, convenience is key.
[01:46:03.978 --> 01:46:10.403]  While coffee, candy, and other sugary products can give you a short boost, the crash can leave you more tired than ever.
[01:46:10.403 --> 01:46:25.894]  Turbo Force from Info Wars Life is a powerful mix-in energy packet that utilizes vitamins, amino acids, and extracts used for hundreds of years to provide you focus, clarity, and a boost of energy on the go.
[01:46:25.894 --> 01:46:29.637]  Simply take a packet, mix it into the indicated amount of water, and enjoy!
[01:46:31.434 --> 01:46:39.479]  With 14 servings per box for a two week or more supply, this is the formula to stock up on whenever you need a boost.
[01:46:39.479 --> 01:46:45.884]  Perfect for work, in the car, or at home, TurboForce is the ultimate answer to a sluggish day.
[01:46:45.884 --> 01:46:47.905]  Don't let your day slow you down.
[01:46:47.905 --> 01:46:50.447]  Perk up with TurboForce at infowarrestore.com.
[01:47:00.814 --> 01:47:09.198]  You're listening to the Alex Jones Show.
[01:47:09.198 --> 01:47:10.498]  We've got it.
[01:47:10.498 --> 01:47:16.341]  This transmission is coming to you.
[01:47:16.341 --> 01:47:20.723]  Waging war on corruption.
[01:47:20.723 --> 01:47:26.345]  It's Alex Jones, coming to you live from the front lines of the Info War.
[01:47:28.406 --> 01:47:32.350]  So during this last break, I had an epiphany.
[01:47:32.350 --> 01:47:33.871]  We're friendly.
[01:47:33.871 --> 01:47:35.412]  We're nice Americans.
[01:47:35.412 --> 01:47:37.054]  We believe in free market.
[01:47:37.054 --> 01:47:38.976]  We believe in live and let live.
[01:47:38.976 --> 01:47:41.898]  They use our own goodwill against us.
[01:47:41.898 --> 01:47:46.602]  So instead of being nice to President Trump, I think we give Trump ultimatums.
[01:47:46.602 --> 01:47:50.186]  And we say, hey, we know you're trying to do a good job and the rest of it, but
[01:47:51.400 --> 01:47:52.701]  No more games.
[01:47:52.701 --> 01:48:01.667]  It's time to go after those attacking our free speech, attacking our sovereignty, attacking the very existence of our country.
[01:48:01.667 --> 01:48:08.272]  Because I've talked to folks that work at Fox News, and they say it's like the Democrats run Fox News.
[01:48:09.622 --> 01:48:14.824]  You talk to everybody, it's like they're in control because they put their people everywhere.
[01:48:14.824 --> 01:48:17.645]  So, what does the president do to counter this?
[01:48:17.645 --> 01:48:22.607]  What do we do to counter this globalism and say, no, we don't stand for this?
[01:48:22.607 --> 01:48:34.591]  Where Laura Loomer politely, I've watched the whole 10 minute video, talks to Oliver Darcy, this little arrogant SOB that is involved in censorship and he runs off and the criminal
[01:48:36.169 --> 01:48:38.391]  The Southern Providence Law Center has her banned.
[01:48:38.391 --> 01:48:41.233]  What do we do, Laura Loomer?
[01:48:41.233 --> 01:48:47.358]  Well, we need to start fighting back, you know, and I'm not going to allow these people to deplatform me and censor me.
[01:48:47.358 --> 01:48:50.721]  You better believe when I find Matt Schlapp, he's going to get Loomer, too.
[01:48:50.721 --> 01:48:59.768]  And I want to know why this never-Trumper who never even supported President Trump, you know, Matt Schlapp, if you recall, didn't even want President Trump speaking at CPAC two years ago.
[01:49:00.268 --> 01:49:00.928]  Don't you remember?
[01:49:00.928 --> 01:49:07.032]  Matt Schlapp was part of this group of people, this group of conservatives that was supporting Ted Cruz and other people.
[01:49:07.032 --> 01:49:08.432]  They didn't even like him!
[01:49:08.432 --> 01:49:15.956]  And now his wife is enjoying the benefits of working in the White House, and they're trying to pretend like they don't even know about this censorship.
[01:49:15.956 --> 01:49:21.919]  One of your correspondents, Jake, actually confronted Matt Schlapp about banning me and other conservatives.
[01:49:21.919 --> 01:49:23.140]  Yeah, he's the head of CPAC.
[01:49:23.140 --> 01:49:28.783]  And they're all these big, I don't care if they're whatever they are, these big bloated, nelly guys.
[01:49:30.791 --> 01:49:32.802]  And it's just, like, disgusting.
[01:49:33.507 --> 01:49:44.834]  Well he pretended like he didn't know what Jake was talking about, but how do you not know what he's talking about when I was literally the number one trending story on Twitter yesterday for getting banned at CPAC.
[01:49:44.834 --> 01:49:48.175]  I don't even have a Twitter and yet I keep trending on Twitter number one.
[01:49:48.175 --> 01:49:55.800]  So when are these people going to learn that no matter how much they ban me, my ideas are so great and the people want to hear my message so much that they can't suppress it.
[01:49:55.800 --> 01:49:59.262]  Well that's it Laura, you're exploding, we're exploding.
[01:50:00.222 --> 01:50:10.115]  You were on Joe Rogan, and you need to tell Joe Rogan to stop, like, nagging me and avoiding me, because I've been contacting him and trying to get on his show to set the record straight about Jack Dorsey.
[01:50:10.115 --> 01:50:14.361]  And you trended number one, I trended number one, Jacob Wall trended number one.
[01:50:14.361 --> 01:50:17.224]  All these people who are banned managed to trend number one.
[01:50:18.522 --> 01:50:19.022]  I don't know.
[01:50:36.631 --> 01:50:41.414]  You know, one thing that you should have really pressed Joe Rogan on is why he takes money from Twitter.
[01:50:41.414 --> 01:50:43.996]  Twitter is one of his donors, one of his sponsors.
[01:50:43.996 --> 01:50:52.281]  So why is Joe Rogan, if he really is your friend, if he really does care about you on a personal level, why is he taking this blood money from Jack Dorsey?
[01:50:52.281 --> 01:50:54.663]  That doesn't look like a very good friend to me, Alex.
[01:50:56.420 --> 01:51:04.666]  What I know is, whether it's Google or Twitter or Facebook, as long as they allow free speech, I don't care if they're rich and they're powerful.
[01:51:04.666 --> 01:51:09.510]  I'm just sick of them literally trying to suppress Western speech.
[01:51:09.510 --> 01:51:10.631]  It's incredible.
[01:51:12.281 --> 01:51:15.283]  Yeah, well, you know, it's, uh, something needs to be done about it.
[01:51:15.283 --> 01:51:19.085]  And at CPAC, I actually, uh, I wore a freeloomer.com t-shirt.
[01:51:19.085 --> 01:51:21.046]  Those are going to be available on my website soon.
[01:51:21.046 --> 01:51:23.147]  And a red, uh, Stop the Bias hat.
[01:51:23.147 --> 01:51:24.488]  And I saw Don Jr.
[01:51:24.488 --> 01:51:27.850]  And I actually, uh, ran through the hallways and I gave Don Jr.
[01:51:27.850 --> 01:51:29.071]  one of the Stop the Bias hats.
[01:51:29.071 --> 01:51:32.433]  And I, uh, I said, Hey, you know, when is your dad going to do something about this?
[01:51:32.433 --> 01:51:34.794]  So, so that all of his biggest supporters are not censored.
[01:51:34.794 --> 01:51:36.635]  Don't you think it's time something's done?
[01:51:36.635 --> 01:51:38.116]  And he told me, he agrees with me.
[01:51:38.336 --> 01:51:39.156]  Well that's the good news.
[01:51:56.202 --> 01:51:56.903]  Yeah, me too.
[01:51:56.903 --> 01:51:58.364]  And I'm glad you're saying that.
[01:51:58.364 --> 01:52:02.768]  Is that Trump and them get it, but they need, like, nerves.
[01:52:02.768 --> 01:52:04.369]  They need our stimulus.
[01:52:04.369 --> 01:52:06.591]  And us saying, hey, this is what we want.
[01:52:06.591 --> 01:52:07.732]  So they get that heat.
[01:52:07.732 --> 01:52:13.657]  We just sit back as nationalists or conservatives or Christians or whatever and just put up with stuff.
[01:52:13.657 --> 01:52:14.397]  We get screwed over.
[01:52:14.397 --> 01:52:19.021]  But if we're vocal and involved and put pressure on things, things will change.
[01:52:19.021 --> 01:52:20.282]  Laura Limber, thank you so much.
[01:52:20.282 --> 01:52:21.503]  God bless you.
[01:52:21.503 --> 01:52:22.384]  Yeah, thanks for having me on.
[01:52:23.046 --> 01:52:27.568]  Well, there goes Laura Loomer, and she made a lot of great points today.
[01:52:27.568 --> 01:52:29.069]  And so did the crew.
[01:52:29.069 --> 01:52:31.570]  And I'll be back tomorrow, 11 a.m.
[01:52:31.570 --> 01:52:33.471]  Central.
[01:52:33.471 --> 01:52:41.214]  We're going to have the David Knight Show that comes on at 8 a.m.
[01:52:41.214 --> 01:52:47.817]  And you've got the War Room that comes on after I go off at 3 p.m.
[01:52:47.817 --> 01:52:48.257]  Central.
[01:52:48.257 --> 01:52:51.959]  But what Laura is saying is absolutely true about what's happening.
[01:52:53.586 --> 01:52:57.508]  And the average Republican operative will tell you, oh, we agree with you.
[01:52:57.508 --> 01:53:07.251]  But there's all these little politicos that are in between there that are trying to like curry favor and do side deals and things with the Democrats.
[01:53:07.251 --> 01:53:11.132]  And it's called treason.
[01:53:11.132 --> 01:53:12.173]  It's really what it's called.
[01:53:12.173 --> 01:53:18.555]  But we've got Mike Adams' encounter thing coming up on this show ends here in just a few minutes.
[01:53:21.428 --> 01:53:23.452]  Got a lot of other key topics to cover.
[01:53:23.452 --> 01:53:28.343]  You know, I didn't get to the human-mice hybrids that are mainstream news.
[01:53:28.343 --> 01:53:31.149]  And at a certain point, I can't be expected to handle all this.
[01:53:32.418 --> 01:53:37.020]  But I'm doing the best job I can without going completely crazy.
[01:53:37.020 --> 01:53:50.767]  And so I think in the last few minutes of this broadcast, we won't get to all of it, but I want to end with Trump rocks CPAC because I could have done the whole two-hour show with Trump's two-plus-hour speech that was pretty damn powerful.
[01:53:50.767 --> 01:53:52.028]  The complete opposite of Hillary Clinton.
[01:53:52.028 --> 01:53:55.710]  So here's the first few minutes of Trump rocks CPAC.
[01:53:55.710 --> 01:54:00.372]  The full report's up on InfoWars.com and NewsWars.com, Jon Bowne put it together.
[01:54:06.025 --> 01:54:06.345]  3 p.m.
[01:54:06.345 --> 01:54:07.446]  with Owen Schroyer.
[01:54:07.446 --> 01:54:08.827]  So here's that report.
[01:54:08.827 --> 01:54:10.588]  You know I'm building the wall.
[01:54:10.588 --> 01:54:11.909]  We're finishing the wall.
[01:54:11.909 --> 01:54:13.390]  We got a lot of money.
[01:54:13.390 --> 01:54:16.212]  We're down to 3.7% unemployment.
[01:54:16.212 --> 01:54:19.074]  The lowest number in a long time.
[01:54:19.074 --> 01:54:24.278]  Companies are roaring back into our country and now we want people to come in.
[01:54:24.278 --> 01:54:26.039]  We need workers to come in.
[01:54:26.039 --> 01:54:29.742]  But they've got to come in legally and they've got to come in through merit.
[01:54:29.742 --> 01:54:30.442]  Merit.
[01:54:30.442 --> 01:54:30.823]  Merit.
[01:54:31.383 --> 01:54:38.608]  While President Trump promoted common sense at CPAC regarding the long overdue security of the U.S.
[01:54:38.608 --> 01:54:52.218]  southern border, Bernie Sanders announced his presidential bid from his hometown of Brooklyn, New York, pushing the hordes to swallow his hollow message, claiming xenophobia and racism are behind President Trump's policies.
[01:54:53.719 --> 01:55:11.929]  And white, Latino, Asian American, Native American, gay and straight, young and old, men and women, native born and immigrant, we are together!
[01:55:11.929 --> 01:55:15.291]  And together we will transform this country.
[01:55:18.336 --> 01:55:28.318]  The American people are merely collateral damage to be ignored as the Democrats press the will of their UN master's replacement migration directive.
[01:55:28.318 --> 01:55:31.398]  100,000 assaults, 30,000 sex crimes, 25,000 burglars, 4,000 kidnappings, and 4,000 violent murders.
[01:55:31.398 --> 01:55:34.199]  These are people that ICE is going in and getting.
[01:55:45.603 --> 01:55:51.925]  And either putting in jail or ideally bringing them back to other countries and letting them put in jail because we don't want them.
[01:55:51.925 --> 01:55:54.666]  We don't want to have to pay for them for 50 years.
[01:55:54.666 --> 01:56:00.868]  All the nonsense you hear about the people that come in illegally are far better than the people we have.
[01:56:00.868 --> 01:56:02.788]  It's not true, folks, okay?
[01:56:02.788 --> 01:56:03.909]  It's false.
[01:56:03.909 --> 01:56:05.049]  It's false propaganda.
[01:56:08.001 --> 01:56:19.586]  One recent study from FAIR, F-A-I-R, found that illegal aliens are incarcerated at three times the rate of legal residents.
[01:56:19.586 --> 01:56:21.187]  Those are the numbers.
[01:56:21.187 --> 01:56:29.031]  And if you look at prison population in federal prisons, these federal prisons are, the number is staggering.
[01:56:30.421 --> 01:56:31.341]  But you don't hear that.
[01:56:31.341 --> 01:56:34.102]  You hear like these people are the greatest people in the world.
[01:56:34.102 --> 01:56:37.723]  Just ask the angel moms, how good are they?
[01:56:37.723 --> 01:56:39.104]  This is my son.
[01:56:39.104 --> 01:56:41.664]  That's all I have left of him is ashes.
[01:56:41.664 --> 01:56:44.045]  And this is not a manufactured crisis.
[01:56:44.045 --> 01:56:45.305]  This is real.
[01:56:45.305 --> 01:56:46.586]  This affected my life.
[01:56:46.586 --> 01:56:48.186]  It destroyed my family.
[01:56:48.186 --> 01:56:54.468]  And I'm tired of being insulted and re-victimized by politicians who don't speak up for us.
[01:56:54.468 --> 01:56:56.989]  They speak up for illegals, for lawbreakers.
[01:56:56.989 --> 01:56:59.310]  The president's plan is not to make us safer.
[01:56:59.310 --> 01:57:00.350]  It is, in fact, an attempt
[01:57:01.851 --> 01:57:08.274]  There is no emergency at the border.
[01:57:08.274 --> 01:57:23.203]  Furthermore, it appears that instead of protecting our national security, that the President's declaration actually steals billions of dollars from high priority military construction projects.
[01:57:24.612 --> 01:57:37.426]  We've heard a lot of cries from the administration about there being a problem on the southern border with caravans loaded with people being human trafficked.
[01:57:37.426 --> 01:57:45.675]  And there's just simply unsubstantiated, this is unsubstantiated and unfounded.
[01:57:48.587 --> 01:57:53.290]  You deserve a deep restful sleep with Knockout by InfoWars Life.
[01:57:53.290 --> 01:58:03.717]  Our organic formula is made from high quality natural ingredients such as valerian root extract, L-tryptophan, lemon balm leaf extract, and melatonin.
[01:58:04.597 --> 01:58:09.419]  Knockout packs a powerful punch to get you through the night and achieve proper sleep.
[01:58:09.419 --> 01:58:17.801]  Millions of people around the world experience daytime drowsiness, but with the rapid speed of life, we need to be able to keep up the pace.
[01:58:17.801 --> 01:58:25.523]  Our natural mixture harnesses the power of 10 known ingredients to let your body relax and get the sleep you need.
[01:58:25.523 --> 01:58:27.504]  Wake up refreshed and take on the day.
[01:58:27.964 --> 01:58:35.908]  InfoWarsLife wants to bring you a sleep support formula that goes above and beyond other leading brands at an affordable price.
[01:58:35.908 --> 01:58:39.590]  Get the sleep you deserve and experience the power of knockout.
[01:58:39.590 --> 01:58:43.952]  Head on over to InfoWarsLife.com and say goodbye to fatigue.
[01:58:43.952 --> 01:58:45.392]  That's InfoWarsLife.com
[01:58:48.231 --> 01:58:52.353]  We all know that the outside toxins in the water is a serious health issue.
[01:58:52.353 --> 01:58:59.415]  InfoWars is proud to sell incredible filters, but it's almost impossible to keep up with every faucet, shower, and sink in your home.
[01:58:59.415 --> 01:59:04.217]  That's why we're bringing you something to provide clean water for your whole house with one system.
[01:59:04.217 --> 01:59:11.780]  The ProPure Whole House Water Filtration System is an advanced, four-stage, compact filtration system that will
[01:59:11.940 --> 01:59:17.565]  Provide water filtration for your entire home, removing 220 plus contaminants from your water.
[01:59:17.565 --> 01:59:27.154]  It's compact in size, easy to install and maintain, and keeps fluoride and other dangerous toxins out of your water supply and away from you and your family.
[01:59:27.154 --> 01:59:34.260]  With its broad spectrum contaminant reduction, you'll only need this one filter for clean and refreshing water all over your home.
[01:59:34.620 --> 01:59:51.750]  Head to infowarrestore.com and whether it's your first water filtration purchase or you're looking to replace your current rundown systems, it's time to go big and go home with the Pro-Pure Whole House Filtration System today!
[01:59:51.750 --> 01:59:54.372]  You're listening to the Alex Jones Show!
