[00:00:09.586 --> 00:00:11.450]  Yeah.
[00:28:52.719 --> 00:28:53.860]  It's time we let him out.
[00:28:54.500 --> 00:28:57.201]  Back to David Knight, Owen Schroer, NOI Broadcast.
[00:29:08.147 --> 00:29:11.129]  Please go to infowarsstore.com and take advantage of these huge specials.
[00:29:11.489 --> 00:29:12.730]  You know, yesterday I did something...
[00:29:14.009 --> 00:29:19.636]  And I had a bunch of people tweeting at me all the products that they've purchased, and it was just incredible.
[00:29:19.656 --> 00:29:23.381]  I mean, you guys are so amazing for supporting us at InfowarsStore.com.
[00:29:23.861 --> 00:29:28.987]  And so, we want to give back, and we want you to get the best deals when we have these specials.
[00:29:29.708 --> 00:29:35.150]  That's one of the top selling supplements.
[00:29:35.190 --> 00:29:35.690]  People love it.
[00:29:35.851 --> 00:29:36.231]  I love it.
[00:29:36.351 --> 00:29:38.552]  BrainForce Plus is 60% off.
[00:29:38.592 --> 00:29:40.392]  That may be our number one selling supplement.
[00:29:40.412 --> 00:29:41.893]  I mean, we don't have to sell it 60% off.
[00:29:41.913 --> 00:29:43.473]  We do because we want you to get a good deal.
[00:29:43.533 --> 00:29:45.014]  We want you to take advantage of these specials.
[00:29:45.154 --> 00:29:49.836]  So we hope, you know, if you're a regular user of BrainForce, buy 10 right now at the price that it's at.
[00:29:49.876 --> 00:29:50.856]  Sign up for AutoShift.
[00:29:50.896 --> 00:29:51.877]  That gives you an additional 10% off.
[00:29:52.557 --> 00:29:55.439]  So these are just part of the big specials at InfoWarsStore.com.
[00:29:55.459 --> 00:29:56.940]  But folks, there's things that you need.
[00:29:57.100 --> 00:29:59.121]  We have household items at InfoWarsStore.com.
[00:29:59.141 --> 00:30:00.042]  Do you brush your teeth?
[00:30:00.242 --> 00:30:00.883]  Of course you do.
[00:30:00.943 --> 00:30:03.424]  We've got toothpaste, and it's damn good toothpaste.
[00:30:03.664 --> 00:30:04.345]  I use it every day.
[00:30:04.405 --> 00:30:04.825]  I love it.
[00:30:04.865 --> 00:30:06.406]  Super Blue Fluoride Free Toothpaste.
[00:30:06.626 --> 00:30:07.767]  Shop with the good guys.
[00:30:07.847 --> 00:30:08.868]  We have toothbrushes.
[00:30:09.128 --> 00:30:10.189]  Shop with the good guys.
[00:30:10.229 --> 00:30:12.150]  We have topical wound care
[00:30:12.490 --> 00:30:16.053]  The Super Silver Wound Dressing Gel is the best thing since sliced bread.
[00:30:16.253 --> 00:30:23.218]  So someday, they're going to have to change that saying from the best thing since sliced bread to the best thing since Super Silver Wound Dressing Gel.
[00:30:23.278 --> 00:30:26.280]  That's on sale right now at InfoWarsStore.com.
[00:30:26.420 --> 00:30:27.501]  Check out the t-shirts.
[00:30:27.701 --> 00:30:29.562]  Check out the ball caps.
[00:30:29.662 --> 00:30:31.644]  Check out the survival gear.
[00:30:31.724 --> 00:30:33.025]  Check out the water filter.
[00:30:33.085 --> 00:30:34.366]  Check out the air filters.
[00:30:34.626 --> 00:30:36.827]  I really do love my Alexa Pure Breeze air filter.
[00:30:37.268 --> 00:30:38.629]  I got a couple of them at my home.
[00:30:38.929 --> 00:30:40.030]  And if you have pets,
[00:30:40.490 --> 00:30:44.112]  Specifically, you will really appreciate the Alexa Pure Breeze.
[00:30:44.212 --> 00:30:49.054]  I mean, it helps with dandruff and hair, but really with the odor more than anything.
[00:30:49.254 --> 00:30:50.034]  It's just incredible.
[00:30:50.054 --> 00:30:58.037]  In fact, sometimes, I'm not gonna lie, sometimes my Alexa Pure Breeze is a little rude because I'll walk by and it'll turn on.
[00:30:58.217 --> 00:30:59.578]  It's basically telling me I stink.
[00:30:59.838 --> 00:31:01.199]  So it does have a bit of an attitude.
[00:31:01.400 --> 00:31:03.862]  It will turn on if you have body odor.
[00:31:04.082 --> 00:31:06.885]  It will turn on to rid the air of those odors.
[00:31:07.085 --> 00:31:09.408]  Yes, that's how strong the Alexa Pure Breeze is.
[00:31:09.528 --> 00:31:13.172]  So if you have a pet, you will really appreciate the Alexa Pure Breeze air filter.
[00:31:13.252 --> 00:31:15.474]  And so we've got Spring Super Sale happening right now, folks.
[00:31:15.494 --> 00:31:16.976]  Please jump over to Infowarsstore.com.
[00:31:17.056 --> 00:31:19.919]  Check out all the great discounts for yourself.
[00:31:20.299 --> 00:31:21.640]  60% off top-selling supplements.
[00:31:21.660 --> 00:31:22.181]  60% off.
[00:31:22.261 --> 00:31:22.521]  You heard me.
[00:31:23.822 --> 00:31:25.323]  60% off top-selling supplements.
[00:31:25.523 --> 00:31:30.424]  We're able to exist and continue at InfoWars.com because of your support at InfoWarsStore.com.
[00:31:30.544 --> 00:31:31.404]  And that's the key here.
[00:31:31.504 --> 00:31:34.865]  When you continue to support us, we'll continue to exist at InfoWars.com.
[00:31:34.905 --> 00:31:41.307]  So that's how we beat the censorship, is you supporting us at InfoWarsStore.com so we have this broadcast at InfoWars.
[00:32:07.222 --> 00:32:08.924]  DNA Force Plus.
[00:32:09.544 --> 00:32:11.406]  Our most advanced formula yet.
[00:32:14.669 --> 00:32:25.258]  DNA Force Plus is focused on overhauling your body's cellular engines and supporting your optimal energy levels while adapting your body to handle the daily bombardment of toxins.
[00:32:28.090 --> 00:32:36.617]  DNA Force Plus contains a combination of the best adaptogens on the market to help your body adapt and bend, not break.
[00:32:37.178 --> 00:32:41.602]  Hand-picked adaptogen herbs help protect your body on a cellular level.
[00:32:42.202 --> 00:32:48.408]  It's time to try the newest version of one of our most powerful formulas yet with DNA Force Plus.
[00:32:54.739 --> 00:32:57.801]  Available at Infowarslife.com today.
[00:33:05.987 --> 00:33:12.172]  You're listening to the Alex Jones Show.
[00:33:19.697 --> 00:33:23.460]  There's a lot of controversy around this network about Alex Jones, for example.
[00:33:28.411 --> 00:33:39.955]  Alex Jones, the far-right conspiracy theorist who is apparently... It's Alex Jones!
[00:33:39.975 --> 00:33:41.556]  Scum!
[00:33:42.416 --> 00:33:44.537]  Russian scum!
[00:33:44.577 --> 00:33:49.939]  And the worst comes to mind.
[00:33:54.122 --> 00:33:55.424]  Your reputation's amazing.
[00:33:55.904 --> 00:33:57.225]  I will not let you down.
[00:33:57.406 --> 00:34:00.269]  You will be very, very impressed, I hope.
[00:34:01.290 --> 00:34:06.035]  UK must resist!
[00:34:07.156 --> 00:34:08.257]  UK must resist!
[00:34:16.024 --> 00:34:22.409]  The audio technical crew at InfoWars has slowed down the audio and attempted to isolate it as best we can.
[00:34:23.250 --> 00:34:32.837]  And with about 95% certainty, you can hear Julian Assange repeating over and over again, resist the Trump administration.
[00:34:32.857 --> 00:34:35.620]  The UK must resist.
[00:34:36.744 --> 00:34:42.685]  And then he either says he's being shoved in the van, is this what the Trump administration has come to?
[00:34:43.425 --> 00:34:46.866]  Or the Trump administration must be resisted.
[00:34:47.106 --> 00:34:48.927]  It's not exactly clear.
[00:34:49.947 --> 00:34:54.408]  But he's obviously saying resist and talking about the Trump administration.
[00:34:55.008 --> 00:35:00.629]  So one of Trump's biggest allies, a darling of the leftist press when he was exposing George W. Bush.
[00:35:01.569 --> 00:35:08.051]  is now facing extradition to the United States after seven years of self-imposed solitary confinement.
[00:35:08.531 --> 00:35:14.133]  Let's go ahead and play that audio at regular speed, and then slow it down, and then David Knight will be able to comment on it.
[00:35:14.513 --> 00:35:16.154]  Then I'm coming back in the next hour.
[00:35:16.674 --> 00:35:16.994]  Remember 2017?
[00:35:17.054 --> 00:35:28.438]  CNN said that the source that Trump was using that he was being illegally spied on, and that illegal data was used to get FISA warrants, was Alex Jones and InfoWars.com!
[00:35:29.398 --> 00:35:31.139]  Well, turns out, as usual, we're right.
[00:35:31.580 --> 00:35:33.881]  So, it's next year's news today.
[00:35:33.901 --> 00:35:36.243]  That's coming up at the start of the next hour.
[00:35:36.283 --> 00:35:39.325]  Now, back to this audio, video, and David Knight.
[00:35:41.667 --> 00:35:42.867]  You can't resist!
[00:35:43.348 --> 00:35:44.689]  You can't resist!
[00:35:44.729 --> 00:35:46.050]  That was... You can't resist!
[00:35:46.090 --> 00:35:48.111]  You can't resist!
[00:35:48.171 --> 00:35:48.551]  That was...
[00:35:57.922 --> 00:36:09.228]  All right, welcome back.
[00:36:09.308 --> 00:36:10.869]  I'm David Knight here in the studio.
[00:36:11.129 --> 00:36:16.632]  You just heard Alex Jones commenting on the arrest of Julian Assange and I've been commenting on that all morning.
[00:36:18.092 --> 00:36:24.676]  It's absolutely amazing to me to see this happening because as we understand and have been watching this for years,
[00:36:25.606 --> 00:36:39.812]  You understand that what Julian Assange did with both the leaks that came from Manning as well as with other things that have happened in the interim, what he did was no different than what was done going back to the Pentagon Papers.
[00:36:40.973 --> 00:36:50.677]  What the Hollywood establishment, after doing a character assassination on Julian Assange while he was in the embassy, they patted themselves on the back
[00:36:51.616 --> 00:36:53.938]  In the movie done by Steven Spielberg called The Post.
[00:36:53.958 --> 00:36:55.020]  They talked about the Washington Post.
[00:36:55.040 --> 00:36:56.121]  They talked about the New York Times.
[00:36:56.561 --> 00:37:01.206]  They were handed information from a whistleblower, Daniel Ellsberg.
[00:37:02.067 --> 00:37:03.849]  They published classified information.
[00:37:04.550 --> 00:37:08.394]  And at the time, we had an American government that respected the First Amendment and the freedom of the press.
[00:37:09.175 --> 00:37:10.516]  They came after Daniel Ellsberg.
[00:37:10.556 --> 00:37:13.879]  He got off on a technicality or whatever, but he did not go to jail.
[00:37:14.778 --> 00:37:21.642]  Nevertheless, they said we're not going to come after the press for publishing information that was turned over to them.
