[00:00:03.237 --> 00:00:05.138]  We're live.
[00:29:00.512 --> 00:29:20.899]  And if we truly embrace free will, and free association, and we praise the greatness in all humans, but praise those that are able to use their gifts to the greatest extent, they will become an example to the young, and we will pull out of all this evil, and we can do incredible things together.
[00:29:20.899 --> 00:29:28.682]  But instead we're being sabotaged by the ruling elite, who are already in control, and who want to pull up the ladder, and who don't want
[00:29:30.404 --> 00:29:41.248]  Your children and my children and their great-grandchildren to live together in peace with fabulous technologies that we can't even imagine today.
[00:29:41.248 --> 00:29:44.569]  My goal at my core is to empower humanity.
[00:29:44.569 --> 00:29:48.290]  What's yours?
[00:29:48.290 --> 00:29:49.691]  We're on the march.
[00:29:49.691 --> 00:29:52.212]  The Empire's on the run.
[00:29:52.212 --> 00:29:54.893]  Alex Jones and the GCN Radio Network.
[00:29:59.133 --> 00:30:06.916]  Over the weekend, the Obama administration dropped its original plans to create a website to rate colleges, and instead released all the collected information to the public.
[00:30:06.916 --> 00:30:11.638]  The rating system received relentless opposition from colleges, universities, Democrats and Republicans alike.
[00:30:11.638 --> 00:30:12.738]  Why is that, you ask?
[00:30:12.738 --> 00:30:17.900]  Colleges and universities already receive more than three times the amount of what students are paying in tuition.
[00:30:17.900 --> 00:30:23.482]  That's about $180 billion a year coming from grants, tax breaks, work-study funds, and student loans.
[00:30:23.482 --> 00:30:25.323]  And you know how liberals love their free money.
[00:30:25.623 --> 00:30:33.126]  Another interesting fact is that the Department of Education was given access to graduates' tax records so they could post how much students are making after graduation.
[00:30:33.126 --> 00:30:43.150]  This opens up a whole new level of personal and financial information that could be hacked, like we saw back in June when the Office of Personal Management was hacked by the Chinese to get the personal data of 4 million government employees.
[00:30:43.450 --> 00:30:49.392]  On top of that, the information provided by this new study shows that most people are better off getting a job out of high school than going to college.
[00:30:49.392 --> 00:30:52.093]  Rob Dew reporting for InfoWars.com and InfoWars Nightly News.
[00:30:52.093 --> 00:30:55.454]  Be sure to join us this Wednesday, September 16th for Operation Money Bomb.
[00:30:55.454 --> 00:30:58.535]  You can find more information at InfoWars.com forward slash money bomb.
[00:30:58.875 --> 00:31:04.800]  Supermail Vitality is InfoWarsLife.com's number one selling product for a good reason.
[00:31:04.800 --> 00:31:05.541]  It works.
[00:31:05.541 --> 00:31:09.825]  Go to InfoWarsLife.com today and read the testimonials for yourself.
[00:31:09.825 --> 00:31:15.290]  There are thousands of them with an average voting score at an unprecedented 4.8.
[00:31:17.071 --> 00:31:29.026]  It is concentrated herbs and natural organic compounds known to energize the body's natural processes that are blocked by estrogen mimickers and other toxic elements in the food chain.
[00:31:29.026 --> 00:31:34.092]  Super Mill Vitality from InfoWarsLife.com has sold out multiple times in the last three months.
[00:31:34.212 --> 00:31:41.818]  To fix that problem, we have now produced the biggest and most concentrated, high-quality batch of Super Mel Vitality in the product's history.
[00:31:41.818 --> 00:31:44.560]  Our new Ultra Strength Formula is even stronger.
[00:31:44.560 --> 00:31:49.103]  Check out the third-party reviews and informational videos at InfoWarsLife.com.
[00:31:49.103 --> 00:31:52.065]  Now it's time to get your body in balance and fight back.
[00:31:52.065 --> 00:31:58.090]  I'm Alex Jones for Super Mel Vitality and InfoWarsLife.com, and I salute you, our supporters!
[00:31:58.550 --> 00:32:03.694]  Introducing Secret 12, the new InfoWarsLife vitamin B12 formulation.
[00:32:03.694 --> 00:32:09.818]  Secret 12 is a binary of nutrimedical grade bioavailable coenzyme forms of B12.
[00:32:09.818 --> 00:32:14.601]  Methylcobalamin, the same kind used in B12 injections, and adenosylcobalamin.
[00:32:14.601 --> 00:32:18.184]  Secret 12 is simply taken by mouth, right on the tongue, and then swallowed.
[00:32:18.184 --> 00:32:20.145]  No needles, no injections.
[00:32:20.145 --> 00:32:25.289]  Secure your revolutionary Secret 12 formula right now at InfoWarsLife.com or call 888-253-3139.
[00:32:28.511 --> 00:32:32.872]  Use since before the days of the Roman Empire to support the body's natural systems.
[00:32:32.872 --> 00:32:37.013]  Introducing the new Infowarslife.com Oil of Oregano Formulation.
[00:32:37.013 --> 00:32:41.954]  We have now procured the most high quality and potent forms of oregano oil on the market.
[00:32:41.954 --> 00:32:46.615]  Extracted directly from the wild herb and sealed in easy to use capsules.
[00:32:46.615 --> 00:32:50.095]  You will no longer need to endure the burning of liquid oregano on the tongue.
[00:32:50.095 --> 00:32:53.556]  Now available in our limited first run at Infowarslife.com.
[00:32:53.556 --> 00:32:55.376]  That's Infowarslife.com or call 888-253-3139.
[00:33:09.644 --> 00:33:14.269]  This is our land.
[00:33:14.269 --> 00:33:17.592]  These are our people.
[00:33:17.592 --> 00:33:18.312]  The workers.
[00:33:19.420 --> 00:33:20.501]  The answer to 1984 is 1776.
[00:33:49.382 --> 00:33:51.844]  You're listening to the Alex Jones Show!
[00:33:51.844 --> 00:33:58.627]  Thank you for joining us.
[00:33:58.627 --> 00:34:06.852]  We have Larry Pratt, the head of Gunners of America, with a new raft of under-the-table assaults on the Second Amendment.
[00:34:06.852 --> 00:34:12.835]  He'll be joining us to alert us to those dangers as a modern Paul Revere at the bottom of the next hour, correct?
[00:34:12.835 --> 00:34:13.156]  Is he on at 1230?
[00:34:15.595 --> 00:34:33.318]  So I wanna open the phones up on just any topic you wish to discuss, any of the news stories I've mentioned, any of the articles we're gonna get into, you agree with me, you disagree, whatever the case is, I absolutely wanna hear from you here today.
[00:34:33.318 --> 00:34:34.939]  The toll-free number to join us is 800-259-9231, 800-259-9231.
[00:34:42.196 --> 00:34:48.340]  Now, I've talked a lot about the products, and you're going to want to hear this pitch, because this isn't even a pitch.
[00:34:48.340 --> 00:34:49.781]  Will you guys bring me a silver bullet?
[00:34:49.781 --> 00:34:51.042]  There was one in here, but it's gone.
[00:34:51.042 --> 00:34:51.402]  Thank you.
[00:34:51.402 --> 00:34:52.783]  It was probably under the counter.
[00:34:52.783 --> 00:34:54.083]  Thanks.
[00:34:54.083 --> 00:35:01.568]  I've talked a lot about colloidal silver and how I've had infections before, topically, but also internally, and antibiotics didn't work.
[00:35:01.568 --> 00:35:04.690]  And colloidal silver did.
[00:35:04.690 --> 00:35:07.532]  And last Memorial Day, last week,
[00:35:08.908 --> 00:35:14.399]  Going out to the lake with family to some friends houses that had like a 25 foot two-story boat dock.
[00:35:14.399 --> 00:35:18.186]  We were jumping off the top and one time I didn't think and didn't blow air out my nose.
[00:35:19.127 --> 00:35:20.788]  I don't hold my nose, I just blow air in my nose.
[00:35:20.788 --> 00:35:27.073]  And a huge founts of lake water, after a big rain, dirty water, somewhat dirty water, shot up my nose.
[00:35:27.073 --> 00:35:29.815]  And I remember thinking, oh my gosh, that burns.
[00:35:29.815 --> 00:35:31.497]  I bet I got an infection.
[00:35:31.497 --> 00:35:41.084]  Because I'm not really infection prone, but if I swim in a creek, or the ocean sometimes, or something else, I get earaches like anybody else.
[00:35:41.084 --> 00:35:44.287]  And if it goes up my nose, I get my eustachian tubes blocked.
[00:35:45.148 --> 00:35:46.549]  In my throat.
[00:35:46.549 --> 00:35:51.271]  And then I thought I must have clenched my teeth on Tuesday because it just hurt on one side of my head.
[00:35:51.271 --> 00:35:52.272]  So I ignored it.
[00:35:52.272 --> 00:35:54.413]  Didn't even take a little silver for two, three days.
[00:35:54.413 --> 00:35:59.035]  Then it spread up underneath into my lymph nodes, started really puffing out.
[00:35:59.035 --> 00:36:03.738]  You can't see it too good on TV, but I mean, it's out a good quarter inch on each side.
[00:36:03.738 --> 00:36:07.700]  And so I went and saw the medical folks today, really great fellow that I've been going to for years.
[00:36:07.700 --> 00:36:13.983]  And the truth is I only used colloidal silver for two days and I don't know if it worked.
[00:36:14.861 --> 00:36:19.712]  Because the stuff went down last Thursday, Friday, and then I just quit using it.
[00:36:19.712 --> 00:36:21.115]  And then it came back Sunday.
[00:36:22.489 --> 00:36:26.052]  And it hurts so bad, then I didn't end up coming to work yesterday.
[00:36:26.052 --> 00:36:28.675]  I should have just gone to the doctor yesterday.
[00:36:28.675 --> 00:36:33.259]  So I can't get up here, you know, like I would normally, because I've had a chest cold before I couldn't get rid of it.
[00:36:33.259 --> 00:36:34.981]  Coil silver knocked it out.
[00:36:34.981 --> 00:36:38.163]  I've had infections before on the skin.
[00:36:38.163 --> 00:36:41.467]  But I'll tell you, sometimes coil silver doesn't work.
[00:36:41.467 --> 00:36:44.609]  It's just one more weapon in a arsenal.
[00:36:45.290 --> 00:36:47.252]  That's why antibiotics don't work sometimes.
[00:36:47.252 --> 00:36:50.315]  They're an incredible blessing, they've just been overused.
[00:36:50.315 --> 00:36:52.857]  So I don't use antibiotics, and I really waited.
[00:36:52.857 --> 00:36:54.299]  Most folks would have gone in in a day or two.
[00:36:54.299 --> 00:36:58.563]  I waited another week to go in to try to beat it myself.
[00:36:58.563 --> 00:37:04.148]  And I just did it kind of in a half you-know-what way, because I didn't even take a little silver every day.
[00:37:04.148 --> 00:37:08.633]  But regardless, I went and got a big shot of antibiotics this morning, and my hind end did not feel good.
[00:37:09.702 --> 00:37:10.983]  And we'll see what it does.
[00:37:29.445 --> 00:37:33.109]  So, I'm not bragging, saying I'm tough, any of this stuff, to be here on air.
[00:37:33.109 --> 00:37:37.473]  Please don't call in and thank me and say, you're tough, thanks for being here, give me grandma's remedy.
[00:37:37.473 --> 00:37:43.618]  I'm only telling you why I'm a little slow today, why I pause sometimes when I'm speaking.
[00:37:43.618 --> 00:37:47.982]  This is better than laying in bed, or sitting on the couch.
[00:37:47.982 --> 00:37:49.804]  So I'm glad I'm here on air, I wouldn't miss it.
[00:37:51.752 --> 00:37:57.856]  The big problem is you lay down at night, now that I know it was Eustachian tubes, that's why it's real bad and painful at night because they fill up.
[00:37:57.856 --> 00:37:59.177]  So it's a lot worse when I wake up in the morning.
[00:37:59.177 --> 00:38:01.338]  I look like a chipmunk or something.
[00:38:01.338 --> 00:38:04.600]  But what a miracle antibiotics, if they work.
[00:38:04.600 --> 00:38:09.523]  You know, I had a chest infection one time I couldn't get rid of, drank two bottles of colloidal silver, knocked it out.
[00:38:09.523 --> 00:38:14.206]  Another time, the antibiotics worked great.
