[00:00:00.009 --> 00:00:01.373]  The Alex Jones Show.
[00:23:52.470 --> 00:23:56.252]  All of your customer information is right there at your fingertips for easy access.
[00:23:56.432 --> 00:23:59.174]  It's time to take control of your business in a snap.
[00:23:59.234 --> 00:24:01.696]  Get your free trial at SnapForce.com.
[00:24:01.796 --> 00:24:04.878]  That's S-N-A-P-F-O-R-C-E dot com.
[00:24:05.158 --> 00:24:06.719]  SnapForce dot com.
[00:24:22.310 --> 00:24:24.011]  Monday through Friday from 11 a.m.
[00:24:24.171 --> 00:24:24.731]  to 2 p.m.
[00:24:24.751 --> 00:24:25.132]  Central.
[00:24:25.752 --> 00:24:29.994]  We're here live, back weeknight, 7 o'clock Central, InfoWars Nightly News.
[00:24:30.855 --> 00:24:31.955]  I'm Alex Jones, your host.
[00:24:33.816 --> 00:24:45.443]  Well, they had an investigator who said that they were threatening to kill him, and about an hour before he was set to testify to their legislature, he was shot in the head.
[00:24:47.205 --> 00:24:52.570]  And now the president of Argentina, Fernandez, has been charged in probe of alleged cover-up.
[00:24:54.572 --> 00:25:04.601]  Wow, a conspiracy that they might actually kill an investigator from the government who had proof that she was connected to communist bombings decades before.
[00:25:06.283 --> 00:25:10.627]  And other activities, like Obama and his connection to the Weathermen.
[00:25:11.721 --> 00:25:16.207]  Who come on this show and say they're not communist, and that they don't want violence.
[00:25:16.347 --> 00:25:18.410]  I mean, a load of horse crap.
[00:25:18.770 --> 00:25:20.933]  And I'm sorry to talk like that, but that is what it is.
[00:25:20.953 --> 00:25:25.960]  A rose is still a rose by any other name, and baloney is still Bravo Sierra by any other name.
[00:25:27.622 --> 00:25:29.785]  Stocks have hit a new record high.
[00:25:31.601 --> 00:25:35.623]  That said, the Associated Press reached record rebounding oil lifts energy stocks.
[00:25:36.303 --> 00:25:39.525]  Stocks, this is just all volatility manipulating, riding it up and down.
[00:25:39.905 --> 00:25:44.347]  Stocks rose record levels on Friday as the price of oil jumped again, giving it a lift to energy stocks.
[00:25:44.728 --> 00:25:51.591]  The slight gain for the market was enough to push the Standard & Poor's 500 Index to a record intraday high of the Dow Jones Industrial Average back above 18,000.
[00:25:51.851 --> 00:25:57.494]  Those headlines are from DrudgeReport.com.
[00:25:57.954 --> 00:25:58.315]  Let me
[00:25:59.878 --> 00:26:04.925]  Go over a few of the headlines that are up at InfoWars.com right now for you.
[00:26:05.986 --> 00:26:12.294]  ISIS captures city where Marines are training Iraqi troops after Obama submits war authorization.
[00:26:12.795 --> 00:26:14.397]  That's a Curt Nemo report.
[00:26:15.378 --> 00:26:16.500]  Our war correspondent
[00:26:17.972 --> 00:26:34.226]  Joe Biggs has contacts in the Army and the Marines and he is on the phone right now with them confirming what AP and Reuters and others are reporting that 300 Marines may be trapped right as Obama tries to get his war authorization.
[00:26:34.846 --> 00:26:45.315]  Notice how ISIS hits perfectly right when Obama needs them to get this blanket war authorization which will be used on Syria, Al Qaeda's enemy.
[00:26:46.920 --> 00:26:51.301]  In fact, they've already said, we want to carve out an area, remove these groups, then put good Syrian rebels in to take over Syria.
[00:26:52.261 --> 00:26:54.242]  And that's all this is, is a U.S.
[00:26:54.282 --> 00:27:05.485]  force sent there to mop up some of the disparate ISIS groups, because there's always infighting, that aren't following orders exactly correctly, of NATO and others.
[00:27:06.385 --> 00:27:11.887]  And then they'll mop up some of those guys for television, you know, have some images of them being flown around on C-130s and torture bases.
[00:27:13.356 --> 00:27:17.538]  They'll be trained on how to be better operatives and released in 5-10 years to start the next war.
[00:27:17.999 --> 00:27:19.319]  That's what Camp X-Ray is.
[00:27:19.400 --> 00:27:20.760]  I said it a decade ago.
[00:27:21.161 --> 00:27:24.843]  Camp X-Ray at Gitmo is an Al-Qaeda training command base.
[00:27:26.484 --> 00:27:26.804]  We knew.
[00:27:26.824 --> 00:27:30.186]  I mean, it came out in the news, mainstream news, that an entire area
[00:27:32.023 --> 00:27:42.408]  Inside the base was CIA run, where they would basically get people to join them, train them, break them, test new mind control drugs, test new mind control chips.
[00:27:43.108 --> 00:27:53.133]  I mean, this came out in the news, that it was super Buck Rogers, high-tech stuff, right down to PCP, LSD, and flying in top hookers.
[00:27:56.787 --> 00:27:58.527]  It was really because the CIA just wanted to have him around.
[00:27:58.547 --> 00:27:59.788]  I'm not kidding.
[00:27:59.808 --> 00:28:00.628]  You can pull this up.
[00:28:01.209 --> 00:28:08.012]  Hookers in to dress up with Satan mask on and to rape the detainees with blood.
[00:28:08.592 --> 00:28:09.673]  Now I'm not trying to be gross here.
[00:28:12.540 --> 00:28:14.621]  It was like an NBC News, ABC News.
[00:28:14.661 --> 00:28:15.701]  In fact, that's so outrageous.
[00:28:15.741 --> 00:28:16.982]  Guys, Google search it.
[00:28:17.602 --> 00:28:21.543]  It'll be something like Gitmo detainees sexually abused.
[00:28:21.663 --> 00:28:22.364]  Prostitutes.
[00:28:22.904 --> 00:28:25.085]  Gitmo prostitutes flown in.
[00:28:25.105 --> 00:28:26.905]  I think London Guardian had it too.
[00:28:26.985 --> 00:28:29.246]  I mean, that was like eight, nine years ago that came out.
[00:28:30.747 --> 00:28:31.627]  And I'm already digressing.
[00:28:31.687 --> 00:28:39.590]  It's just a re-education camp is where you find people and break them down who you know that will then serve you and follow orders.
[00:28:39.630 --> 00:28:41.631]  And that's why almost every commander
[00:28:43.692 --> 00:28:45.894]  In ISIS right now is a Gitmo graduate.
[00:28:46.174 --> 00:28:48.997]  You know, some people go to Harvard, they go to the University of Texas, you go to Cambridge.
[00:28:49.317 --> 00:28:50.298]  No, no, they go to Gitmo.
[00:28:50.739 --> 00:28:53.581]  Sex used to break Muslim prisoners, book says.
[00:28:55.323 --> 00:29:01.489]  Women allegedly wore thongs.
[00:29:03.660 --> 00:29:04.200]  And it goes on.
[00:29:04.220 --> 00:29:04.960]  That's a whitewash.
[00:29:04.980 --> 00:29:06.100]  That's Associated Press.
[00:29:06.160 --> 00:29:08.661]  Female interrogators tried to break Muslim detainees at a U.S.
[00:29:08.701 --> 00:29:19.583]  prison camp in Gitmo Bay by sexually touching, wearing mini skirts and thong underwear, in one case smearing Saudi man's face with fake menstrual blood, according to an insider's written account.
[00:29:19.623 --> 00:29:20.443]  That's a whitewash.
[00:29:20.983 --> 00:29:24.624]  See, by the time it hits NBC News or AP, it's a total whitewash.
[00:29:25.444 --> 00:29:29.645]  Read the Army's report from Abu Ghraib.
[00:29:31.590 --> 00:29:43.660]  Read, just search, Army Report on Prisoner Abuse, Abu Ghraib, General Togumbo filed the report, three-star US General, and I can't even say on air what they did in the report.
[00:29:44.922 --> 00:29:48.545]  But it involves small children, it involves acid, and it involves large objects.
[00:29:50.536 --> 00:29:54.558]  I don't care who you are out there, you cannot accept raping five-year-old children.
[00:29:54.778 --> 00:29:59.601]  I mean, it's pure evil, and they're trying to bring America's name down.
[00:29:59.741 --> 00:30:02.742]  We're on the march, the empire's on the run.
[00:30:03.663 --> 00:30:06.344]  Alex Jones and the GCN Radio Network.
[00:30:10.376 --> 00:30:13.418]  The month of February is all about Valentine's Day.
[00:30:13.758 --> 00:30:17.020]  Big heart-shaped boxes filled with delicious candy.
[00:30:17.261 --> 00:30:23.245]  What if we, the patriots, hijacked Valentine's Day and instead made it about human liberty and individual empowerment?
[00:30:23.345 --> 00:30:24.505]  I'm all about human potential.
[00:30:24.726 --> 00:30:26.887]  I'm all about the individual being empowered.
[00:30:26.947 --> 00:30:28.448]  The establishment is the opposite.
[00:30:28.528 --> 00:30:33.051]  That's why they spike our water with fluoride and GMO, estrogen mimickers, and the rest of the garbage.
[00:30:33.311 --> 00:30:37.674]  InfoWars is striking back in the month of February with Human Empowerment Month.
[00:30:37.914 --> 00:30:40.196]  How we can come together and win the human race.
[00:30:40.476 --> 00:30:41.296]  We're good to go.
[00:31:10.450 --> 00:31:13.651]  When cells become toxic, they die early and aging sets in.
[00:31:13.972 --> 00:31:21.975]  No one has put together a formula that focuses directly on brain health, nerve growth factors, and optimizing your cellular energy at the same time.
[00:31:22.215 --> 00:31:27.237]  Just one of the key compounds, BioPQQ, is backed by major clinical studies.
[00:31:27.637 --> 00:31:29.918]  You want the best that's out there at the lowest price anywhere?
[00:31:30.158 --> 00:31:31.959]  We now have the synergistic solution.
[00:31:32.259 --> 00:31:36.441]  Secure your DNA force today at InfoWarsLife.com or call toll-free 888-253-3139.
[00:31:40.407 --> 00:31:44.270]  The average person's life is filled with unexpected challenges.
[00:31:45.031 --> 00:31:51.276]  Unlock the energy it takes to defeat these daily beasts with super male or super female vitality.
[00:31:51.436 --> 00:32:00.443]  Specifically designed to assist the body in regulating proper hormone balance to create superior vitality in males and females.
[00:32:00.803 --> 00:32:05.647]  Supercharge and conquer your world at InfoWarsLife.com or call 1-888-253-3139.
[00:32:10.368 --> 00:32:16.154]  Used since before the days of the Roman Empire to support the body's natural systems and enhance overall health.
[00:32:16.475 --> 00:32:20.779]  Introducing the new Infowarslife.com oil of oregano formulation.
[00:32:21.060 --> 00:32:28.788]  A highly advanced nutraceutical form of this key herb that has been traditionally used by civilizations for thousands of years to promote health.
[00:32:29.008 --> 00:32:34.231]  We have now procured the most high quality and potent forms of oregano oil on the market.
[00:32:34.531 --> 00:32:40.114]  Sourced from top leading manufacturers to ensure a concentrated level of bioactive ingredients.
[00:32:40.474 --> 00:32:45.317]  Extracted directly from the wild herb and sealed in easy to use capsules.
[00:32:45.437 --> 00:32:49.038]  You will no longer need to endure the burning of liquid oregano on the tongue.
[00:32:49.379 --> 00:32:55.582]  Wild crafted from the Mediterranean oregano species that experts agree is one of the most powerful and most challenging to acquire.
[00:32:55.982 --> 00:33:00.969]  This winter season, it's more important than ever to secure this true form of oil of oregano.
[00:33:01.129 --> 00:33:04.634]  Now available in our limited first run at Infowarslife.com.
[00:33:04.854 --> 00:33:06.757]  That's Infowarslife.com or call 888-253-3139.
[00:33:14.833 --> 00:33:18.315]  Resistance to tyrants is obedience to God.
[00:33:18.915 --> 00:33:20.336]  It's Alex Jones.
[00:33:20.636 --> 00:33:21.737]  You can't run on.
[00:33:21.797 --> 00:33:24.819]  You can't run on for a long time.
[00:33:25.379 --> 00:33:27.700]  Run on for a long time.
[00:33:27.720 --> 00:33:30.462]  Run on for a long time.
[00:33:31.182 --> 00:33:33.584]  Sooner or later gotta cut you down.
[00:33:34.164 --> 00:33:36.546]  Sooner or later gotta cut you down.
[00:33:39.117 --> 00:33:43.439]  Time will cut down George Soros.
[00:33:43.519 --> 00:33:49.701]  Time will cut down the traitors that have sought to destroy any semblance of human dignity and freedom.
[00:33:50.241 --> 00:33:53.142]  Tell them that God's gonna cut them down.
[00:33:58.624 --> 00:33:59.385]  Where to start?
[00:33:59.405 --> 00:34:03.848]  I mean the news is all just over the top and all of it illustrates really important things.
[00:34:28.245 --> 00:34:31.446]  Let's just begin where we just ended in the last segment.
[00:34:32.386 --> 00:34:33.447]  ISIS on the doorstep.
[00:34:33.547 --> 00:34:36.748]  Fighters reportedly seize Iraqi town near base holding U.S.
[00:34:36.788 --> 00:34:37.188]  Marines.
[00:34:38.008 --> 00:34:39.449]  Fox News, Gateway Pundit.
[00:34:39.949 --> 00:34:44.590]  ISIS seizes Iraq City, attacks al-Assad base with 300 Marines inside.
[00:34:45.250 --> 00:34:47.411]  Eight suicide bombers killed inside base.
[00:34:47.531 --> 00:34:50.712]  I mean, this is just all-out al-Qaeda attack.
[00:34:52.042 --> 00:34:59.445]  Now look at the photos here, they're all waving Al-Qaeda flags, and our media keeps acting like, ISIS is different than the Syrian Free Army and Al-Qaeda.
[00:34:59.485 --> 00:35:00.685]  I mean, it's just a total joke.
[00:35:01.606 --> 00:35:02.586]  If it wasn't so serious.
[00:35:02.686 --> 00:35:04.007]  And again, it's a real war.
[00:35:04.087 --> 00:35:07.748]  They'll kill Marines, they'll kill Army soldiers, they'll kill sailors.
[00:35:10.569 --> 00:35:11.410]  So it's a real war!
[00:35:13.991 --> 00:35:19.433]  That people like Chris Coll over there fighting, but at the end of the day, the Globalists are behind the whole thing, orchestrating it.
[00:35:23.353 --> 00:35:25.115]  We're going to continue to investigate this.
[00:35:25.615 --> 00:35:28.578]  Kurt Dimmel has a boil-down of it with video at InfoWars.com.
[00:35:28.718 --> 00:35:34.283]  ISIS captures city where Marines are training Iraqi troops after Obama submits war authorization.
