[00:00:00.373 --> 00:00:00.919]  Alex Jones Show!
[00:23:55.617 --> 00:23:57.258]  And they'll ship it to you for free.
[00:23:57.478 --> 00:24:00.039]  If you own a business, give them a call today at 855-488-KD.
[00:24:00.079 --> 00:24:00.560]  That's 855-488-2284.
[00:24:00.580 --> 00:24:01.540]  Or go to KDArmor.com.
[00:24:01.560 --> 00:24:02.621]  Come and take it.
[00:24:18.095 --> 00:24:20.097]  Please support your local A&F affiliates.
[00:24:20.578 --> 00:24:21.879]  Spread the word about the broadcast.
[00:24:22.420 --> 00:24:27.085]  Become a sponsor, support the sponsors, and let the stations know why you're spreading the word and supporting them.
[00:24:27.345 --> 00:24:31.670]  Because you're listening to and spreading the word about the Alex Jones Show.
[00:24:32.150 --> 00:24:33.792]  It's Info Wars Worldwide.
[00:24:33.812 --> 00:24:36.355]  1776 is the answer to the 1984 cult society.
[00:24:41.104 --> 00:24:45.226]  Coming up, Mark Moreno joins us from Paris, 30 minutes ahead of Climate Depot.
[00:24:45.246 --> 00:24:51.769]  He just premiered a huge film that socialist protesters were allowed to protest, but no one else is allowed to protest.
[00:24:51.809 --> 00:24:58.312]  If you're conservative or libertarian or nationalist, you're arrested, including the presidential frontrunner.
[00:25:00.611 --> 00:25:04.392]  Oh, they used the radical Muslim attack to take everyone's freedoms.
[00:25:04.952 --> 00:25:11.413]  And then Joel Skousen will be joining us in the third hour today, and David Knight will be quarterbacking the fourth hour.
[00:25:13.194 --> 00:25:14.554]  Also planned to open the phones up.
[00:25:17.375 --> 00:25:19.195]  Now, before I go any further, I want to be clear.
[00:25:20.595 --> 00:25:22.996]  I pushed harder than anybody not to have the Iraq War.
[00:25:23.976 --> 00:25:27.057]  I pushed harder than anybody not to attack Syria or Libya.
[00:25:28.118 --> 00:25:31.199]  I care about the people over there that are being murdered and slaughtered.
[00:25:31.619 --> 00:25:34.320]  Most of the Muslims in the world are not radical.
[00:25:34.760 --> 00:25:35.640]  They want peace.
[00:25:35.800 --> 00:25:36.620]  They want freedom.
[00:25:36.680 --> 00:25:40.481]  They're very nice, smart, classy people in my experience.
[00:25:41.942 --> 00:25:48.043]  But let me tell you, they cannot stand the jihadis out of Saudi Arabia.
[00:25:49.864 --> 00:25:51.364]  They cannot stand them.
[00:25:52.779 --> 00:25:54.720]  And they are very conservative people on average.
[00:25:55.320 --> 00:25:56.100]  Very religious.
[00:25:56.980 --> 00:25:58.181]  You don't see a lot of theft.
[00:25:58.681 --> 00:26:05.803]  The only places you got lower crime than Japan are civilized Muslim areas in Muslim countries.
[00:26:05.863 --> 00:26:11.225]  I mean, I'm gonna do a whole show sometime or a whole report on good things that have happened in Islamic areas.
[00:26:12.125 --> 00:26:14.806]  But the scourge for a hundred years is Saudi Arabia.
[00:26:15.126 --> 00:26:15.826]  Period.
[00:26:16.447 --> 00:26:17.007]  Period.
[00:26:17.547 --> 00:26:20.408]  And our sickening elites, of course, are allied with them.
[00:26:21.796 --> 00:26:24.459]  And they're involved in an attempt to take over the world.
[00:26:24.939 --> 00:26:25.820]  Who's Wahhabist?
[00:26:27.301 --> 00:26:27.842]  Somalia.
[00:26:28.122 --> 00:26:28.522]  Totally.
[00:26:28.922 --> 00:26:30.003]  They kill you if you're not.
[00:26:30.184 --> 00:26:30.684]  They're basically 99%.
[00:26:32.486 --> 00:26:34.507]  Who's attacking Kenya, the Christian nation?
[00:26:34.828 --> 00:26:35.508]  The Wahhabist.
[00:26:36.129 --> 00:26:41.614]  Who's attacking all these other African countries as far south and west as Nigeria?
[00:26:42.824 --> 00:26:43.584]  Boko Haram.
[00:26:44.245 --> 00:26:45.445]  They fly Al-Qaeda flags.
[00:26:45.465 --> 00:26:45.846]  Same group.
[00:26:46.186 --> 00:26:46.926]  Who attacked Libya?
[00:26:47.166 --> 00:26:47.567]  Al-Qaeda.
[00:26:48.187 --> 00:26:48.807]  Who attacked Syria?
[00:26:48.987 --> 00:26:49.388]  Al-Qaeda.
[00:26:49.648 --> 00:26:50.748]  Who attacked Egypt?
[00:26:51.029 --> 00:26:51.429]  Al-Qaeda.
[00:26:51.449 --> 00:26:52.409]  Al-Qaeda.
[00:26:52.669 --> 00:26:53.070]  Al-Qaeda.
[00:26:53.290 --> 00:26:53.690]  Al-Qaeda.
[00:26:53.930 --> 00:26:54.310]  Al-Qaeda.
[00:26:54.530 --> 00:26:55.511]  Al-Qaeda.
[00:26:55.711 --> 00:26:56.071]  Al-Qaeda.
[00:26:56.231 --> 00:26:58.693]  Which is known as Al-Nusra or ISIS or IS.
[00:26:59.093 --> 00:26:59.953]  IS is their state.
[00:27:03.355 --> 00:27:09.559]  And our government is bringing them in, en masse, but almost no Christians or Shiites.
[00:27:09.619 --> 00:27:11.500]  In fact, I've been reading these lists every week that come out.
[00:27:12.486 --> 00:27:16.068]  The hundreds of thousands in Europe, the thousands here, there's never Shiites.
[00:27:16.088 --> 00:27:17.688]  Because they ask them, are you Sunni?
[00:27:18.068 --> 00:27:18.829]  Are you Shiite?
[00:27:18.949 --> 00:27:19.749]  Are you Christian?
[00:27:19.849 --> 00:27:21.110]  Are you Zoroaster?
[00:27:21.930 --> 00:27:25.912]  Are you... I mean, they got some other little subgroups there that are even older than Islam or Christianity.
[00:27:26.512 --> 00:27:32.995]  Zoroaster is actually your dog worshippers, star worshippers, dog star worshippers, that's kind of Prometheus stuff.
[00:27:33.655 --> 00:27:35.216]  That's actually what the elites are actually into.
[00:27:35.236 --> 00:27:38.319]  A lot of the top elite are actually Zoroasters, just to let you in on some inside baseball.
[00:27:38.339 --> 00:27:40.360]  In case you want to know, you might want to know that.
[00:27:41.041 --> 00:27:43.123]  But that's out of Persia and Northern India.
[00:27:44.384 --> 00:27:47.426]  And there is just this scourge of Wahhabis.
[00:27:47.446 --> 00:27:49.448]  They are the majority group now in Saudi Arabia.
[00:27:49.888 --> 00:27:52.390]  And they're just running around bullying and attacking everyone.
[00:27:52.830 --> 00:27:54.211]  And they just think they're above the law.
[00:27:54.552 --> 00:27:57.434]  And Saudi Arabia admits these are their invasion pilgrims.
[00:27:57.654 --> 00:28:00.897]  These men, 18 to 30 on average, they're sending in.
[00:28:03.229 --> 00:28:07.250]  The jihadis broke in one truck and there was a polar bear in the back.
[00:28:07.550 --> 00:28:10.750]  Needless to say, they didn't go after that.
[00:28:10.770 --> 00:28:15.071]  This is from Mashable, October 15th.
[00:28:15.111 --> 00:28:22.172]  There are just hundreds of these videos online where they're robbing the trucks, going into the tunnel.
[00:28:22.212 --> 00:28:25.433]  And then Donald Trump comes in and says, block all Muslims coming in.
[00:28:25.673 --> 00:28:28.993]  And he actually went on to say, until there's a vetting process, but they cut that out.
[00:28:29.394 --> 00:28:30.834]  And he just needs to continue to come out.
[00:28:30.854 --> 00:28:31.534]  In fact, let's tweet.
[00:28:32.773 --> 00:28:33.553]  I want to say it right now.
[00:28:33.673 --> 00:28:40.415]  Donald Trump is right about blocking all Muslims coming into the United States until they are vetted.
[00:28:41.315 --> 00:28:46.637]  Donald Trump is right about all Muslims being barred from the United States, from entering the United States.
[00:28:46.997 --> 00:28:52.198]  Donald Trump is right about barring all Muslims from... all new Muslims.
[00:28:52.658 --> 00:28:53.658]  See, how do you say it perfectly?
[00:28:53.678 --> 00:28:54.499]  Because it's legalese.
[00:28:54.519 --> 00:28:55.359]  They can twist it.
[00:28:56.277 --> 00:29:04.140]  The point is, Donald Trump is right about barring foreign Muslims from the United States until they can be vetted.
[00:29:04.660 --> 00:29:05.441]  I want to tweak that out.
[00:29:05.821 --> 00:29:12.603]  Donald Trump is right about barring all foreign Muslims from entering the United States until they can be vetted.
[00:29:13.103 --> 00:29:16.425]  And then, tweet next, that's basically his full statement.
[00:29:16.945 --> 00:29:20.446]  Now I've gone and actually found the full statement, and they're just taking it out of context.
[00:29:20.526 --> 00:29:21.707]  Of course they should be!
[00:29:23.107 --> 00:29:23.547]  Of course!
[00:29:23.828 --> 00:29:24.768]  I mean, if we brought in
[00:29:26.288 --> 00:29:27.209]  Put the show on the other foot.
[00:29:28.150 --> 00:29:38.441]  You know, say 100,000 Germans, and say 5% of them were wanted for terrorism or whatever, we'd say, stop all Germans coming in until we've got a vetting process.
[00:29:38.481 --> 00:29:39.842]  And they have a vetting process.
[00:29:40.143 --> 00:29:45.729]  They won't implement it because Obama knows it's his defeated Saudi Arabian Qatari.
[00:29:47.481 --> 00:29:48.402]  Attack unit!
[00:29:48.783 --> 00:29:56.613]  And if you care about Muslims, you gotta care about not bringing in the most vicious group that demonizes them, gives them a bad name, and can't wait to kill them!
[00:29:56.853 --> 00:29:58.735]  The first group they want to kill are Shiites!
[00:29:59.376 --> 00:30:00.277]  We're on the march.
[00:30:00.778 --> 00:30:02.380]  The Empire's on the run.
[00:30:03.301 --> 00:30:06.005]  Alex Jones and the GCN Radio Network.
[00:30:10.014 --> 00:30:12.395]  Hillary Clinton wants to censor people who make fun of her.
[00:30:12.535 --> 00:30:18.357]  She was recently trying to censor comedy skits that poked fun at her, which were produced by the Laugh Factory in Los Angeles, California.
[00:30:18.497 --> 00:30:25.079]  The owner of the Laugh Factory, Jamie Masada, told Judicial Watch that her campaign threatened to put him out of business if he didn't pull the videos.
[00:30:25.319 --> 00:30:33.628]  So in response to this attack on free speech, InfoWars.com has launched the Make Fun of Hillary Defend the First Amendment contest with a first place cash prize of $5,000.
[00:30:34.188 --> 00:30:39.173]  We want the funniest, most outrageous satire and comedy videos guaranteed to make Hillary's blood boil.
[00:30:39.354 --> 00:30:46.361]  To enter, read the contest rules at InfoWars.com forward slash contest and then shoot a comedy or satire video making fun of Hillary Clinton.
[00:30:46.701 --> 00:30:51.944]  All entries must be uploaded to YouTube in a link emailed to HillaryContest at InfoWars.com.
[00:30:52.244 --> 00:30:55.526]  Enter your video before the contest deadline at 1159 p.m.
[00:30:55.586 --> 00:30:58.027]  Pacific Standard Time on Tuesday, December 22, 2015.
[00:30:59.548 --> 00:31:04.411]  Once again, the contest rules and information can be found at InfoWars.com forward slash contest.
[00:31:04.671 --> 00:31:06.512]  This is Kit Daniels with InfoWars.com.
[00:31:06.552 --> 00:31:08.593]  We look forward to your video making fun of Hillary Clinton.
[00:31:09.989 --> 00:31:11.350]  Clean, pure drinking water.
[00:31:11.630 --> 00:31:12.910]  You can't survive without it.
[00:31:13.110 --> 00:31:14.011]  But where do you get it?
[00:31:14.311 --> 00:31:20.073]  Alexa Pure Pro is a brand new, groundbreaking, gravity-fed water filtration system that is like no other.
[00:31:20.313 --> 00:31:26.015]  The Alexa Pure Pro transforms water from virtually any fresh source into clean, healthy drinking water.
[00:31:26.215 --> 00:31:43.099]  Pairing the unprecedented superfiltration power of an all-new Gravity Block Core with a hybrid chromatic shell, it removes up to 99.999% of impurities, including bacteria, viruses, fluoride, disinfectants, volatile organic contaminants, and hormones.
[00:31:43.479 --> 00:31:45.599]  Filter capacity up to 5,000 gallons.
[00:31:45.959 --> 00:31:47.160]  Stainless steel construction.
[00:31:47.420 --> 00:31:48.200]  Easy assembly.
[00:31:48.460 --> 00:31:49.080]  Low maintenance.
[00:31:49.380 --> 00:31:51.200]  Replacement filters are simple to install.
[00:31:51.480 --> 00:31:58.622]  And now, as part of an exclusive limited-time introductory offer, you can save $20 off the retail price and get free shipping.
[00:31:58.742 --> 00:32:03.062]  This is a limited-time offer, so order your unit today and receive free shipping and $20 off.
[00:32:03.082 --> 00:32:04.283]  Go to InfowarsStore.com or call 888-253-3139.
[00:32:04.303 --> 00:32:05.343]  I want more candy!
[00:32:05.483 --> 00:32:06.943]  I want more video games!
[00:32:06.963 --> 00:32:07.783]  Mine, mine, mine!
[00:32:13.084 --> 00:32:22.469]  And it's that type of behavior that spurred me to do the research to develop a true nutraceutical formula that was designed to smooth out and help children focus.
[00:32:22.809 --> 00:32:25.370]  All of our children are hit with modern mind control.
[00:32:25.390 --> 00:32:28.872]  Television, music, fast food, GMOs, sugars, you name it.
[00:32:29.072 --> 00:32:35.095]  Young humans have not yet developed their nervous system and are being hammered daily by globulous concoctions.
