[00:00:00.596 --> 00:00:03.207]  You're listening to The Alex Jones Show.
[00:30:34.007 --> 00:30:37.370]  The truth is, the state encourages gender wars.
[00:30:37.710 --> 00:30:41.713]  It's a divide-and-conquer tactic designed to keep us fighting amongst ourselves.
[00:30:42.093 --> 00:30:46.677]  In fact, the feminist movement was hijacked by the political class to exploit women.
[00:30:46.977 --> 00:30:50.980]  As the late Aaron Russo revealed, the Rockefellers bankrolled feminism
[00:30:51.440 --> 00:30:57.889]  Not because they had any interest in women's rights, but because women in the workforce was the ultimate trifecta.
[00:30:58.069 --> 00:31:05.258]  The state collects more tax dollars, children are indoctrinated at an earlier age, and the traditional family structure destroyed.
[00:31:05.619 --> 00:31:08.403]  Leanne McAdoo reporting for InfoWars.com
[00:31:08.923 --> 00:31:12.105]  When cells become toxic, they die early and aging sets in.
[00:31:12.426 --> 00:31:20.431]  No one has put together a formula that focuses directly on brain health, nerve growth factors, and optimizing your cellular energy at the same time.
[00:31:20.671 --> 00:31:25.695]  Just one of the key compounds, BioPQQ, is backed by major clinical studies.
[00:31:26.095 --> 00:31:28.377]  You want the best that's out there at the lowest price anywhere?
[00:31:28.617 --> 00:31:30.398]  We now have the synergistic solution.
[00:31:30.738 --> 00:31:34.921]  Secure your DNA force today at InfoWarsLife.com or call toll-free 888-253-3139.
[00:31:38.823 --> 00:31:39.423]  Alex Jones here.
[00:31:39.824 --> 00:31:48.947]  For the last two years, I've been working with top doctors, nutritionists, and chemists to design a nutraceutical formulation that has truly life-changing health benefits.
[00:31:49.108 --> 00:31:52.609]  Introducing the all-new Ancient Defense Herbal Immunity Blend.
[00:31:52.909 --> 00:32:00.913]  Experience the benefits of combining over 14 ancient herbs and extracts with exciting new advances in nutraceutical science.
[00:32:01.253 --> 00:32:03.554]  Visit Infowarslife.com or call 1-888-253-3139.
[00:32:03.614 --> 00:32:04.594]  That's Infowarslife.com.
[00:32:08.696 --> 00:32:15.622]  For all of recorded history, civilizations around the world praised the health benefits of silver.
[00:32:15.902 --> 00:32:25.350]  At InfoWarsLife, our mission is to bring you the highest quality, purest, cleanest, effective colloidal silver on the market today for the lowest price available.
[00:32:25.590 --> 00:32:32.456]  Now, InfoWarsLife.com has taken colloidal silver to the next level using a cutting-edge technique that is free of toxic artificial additives.
[00:32:32.936 --> 00:32:40.401]  Infowarslife.com developed Silver Bullet by closely working with one of the top silver manufacturing labs in the United States.
[00:32:40.761 --> 00:32:44.103]  We set out to bring you the very best at the lowest price.
[00:32:44.443 --> 00:32:49.186]  Find out more about the proprietary development of Silver Bullet at Infowarslife.com.
[00:32:49.426 --> 00:32:53.468]  In these times, it's essential to have high-quality, loyal silver on hand.
[00:32:53.828 --> 00:32:56.690]  No survival chest is complete without Silver Bullet.
[00:32:56.890 --> 00:32:59.892]  Exclusively available at Infowarslife.com.
[00:32:59.972 --> 00:33:01.493]  Secure your Silver Bullet today.
[00:33:01.673 --> 00:33:03.975]  Live from Austin, Texas, broadcasting worldwide, it's Alex Jones.
[00:33:34.116 --> 00:33:41.520]  Well, he's the highest level NSA whistleblower ever, the technical director of the National Security Agency, formerly.
[00:33:42.041 --> 00:33:52.547]  William Binning will be joining us in the second hour to cover the Big Brother rollout, the admission of total surveillance, not just by governments, but by corporations.
[00:33:52.587 --> 00:33:59.551]  We'll get into the Ashley Madison hack here in a moment as well.
[00:33:59.991 --> 00:34:01.312]  We'll be talking about that with him.
[00:34:02.421 --> 00:34:04.423]  I'm going to get into the latest on the Chattanooga shooting.
[00:34:05.604 --> 00:34:09.007]  The hunt for the source of the leaked Royal Nazi salute film footage.
[00:34:09.507 --> 00:34:10.708]  They're talking about arresting them.
[00:34:13.291 --> 00:34:16.634]  See, because the public doesn't care if it's on record that King of England was the top Nazi.
[00:34:17.274 --> 00:34:20.477]  Or that Prince Philip, the Queen's husband, is a Nazi.
[00:34:21.078 --> 00:34:22.499]  Who says, kill all the minorities.
[00:34:25.552 --> 00:34:33.099]  No one dare criticize the actual hardcore demons, dressed up in clown suits with crowns on their heads, taxpayer paid for.
[00:34:33.119 --> 00:34:36.381]  I mean, these people are a bigger joke than Kim Jong-un.
[00:34:38.663 --> 00:34:41.726]  Went in, wiped out all the real nobility of England.
[00:34:41.746 --> 00:34:52.015]  They're like cowbirds that get in a nest and kick out the eggs, then lay their own eggs, and then the other, the bluebird or whatever comes back and raises it.
[00:34:53.080 --> 00:35:08.955]  But because they wear giant monkey suits, and in fact, pull up photos of Prince Philip, Queen Elizabeth's husband, Prince Charles' father, the grandfather of these new miscreant children, who are all supposed to worship and fawn over.
[00:35:09.595 --> 00:35:12.598]  Look at their ugly looking dad with his clown face.
[00:35:13.899 --> 00:35:18.463]  And they're wearing like red uniforms from the 16th century or the 17th century.
[00:35:22.594 --> 00:35:24.195]  And we're just supposed to bow down to it.
[00:35:24.295 --> 00:35:25.536]  It's just a complete joke.
[00:35:26.696 --> 00:35:37.142]  While this guy and his foundations fund the anti-gun movements, the open borders, all the anti-white initiatives, because if you're an elitist, you hate everybody, not just other white people.
[00:35:37.582 --> 00:35:40.843]  You want to dominate anyone who could ever unseat you.
[00:35:41.084 --> 00:35:44.245]  You have a predatory attitude to poison everyone but yourself.
[00:35:46.907 --> 00:35:47.487]  His cousin
[00:35:48.919 --> 00:35:56.621]  The consort of the Queen of the Netherlands, who died a few years ago, Prince Bernhard, one of the founders of Bilderberg Group, is a Nazi as well.
[00:35:58.001 --> 00:36:04.623]  And of course he ran and founded the World Wildlife Fund, that it came out was a front for poaching and selling animal parts.
[00:36:08.564 --> 00:36:10.025]  There's nothing the public won't buy.
[00:36:10.345 --> 00:36:15.246]  And then look at all their stupid little princelings behind them, in their own little military outfits.
[00:36:18.089 --> 00:36:19.249]  I mean, this is a joke.
[00:36:27.931 --> 00:36:31.212]  It's been a long time since royalty led the troops in battle.
[00:36:33.492 --> 00:36:37.653]  And this isn't even a product of the British Isles.
[00:36:40.614 --> 00:36:42.394]  That's what's even more disgusting about it.
[00:36:45.267 --> 00:36:50.670]  The globalists are like the John Carpenter movie, The Thing, the remake of the 50s movie that came out in the 80s.
[00:36:54.092 --> 00:37:00.975]  They look and act like they're part of the culture of freedom, and they are the opposite.
[00:37:01.335 --> 00:37:02.676]  They are the anti-freedom.
[00:37:04.557 --> 00:37:05.818]  So we'll get into that as well.
[00:37:12.452 --> 00:37:17.194]  You know, we have some of the very best nutraceuticals out there that are really the missing link.
[00:37:17.254 --> 00:37:23.476]  Some of them are very complex, patented compounds like the ingredients that are in DNA Force.
[00:37:24.656 --> 00:37:30.658]  Others are just super clean, super strong, basic staples that are such staples
[00:37:32.051 --> 00:37:33.652]  Nobody talks about them or promotes them.
[00:37:34.313 --> 00:37:44.561]  Things like X2, Nation Iodine, Deep Earth Source, purest form, blocks the bad halogens, fills up the glands with the good halogens, weight loss, energy, stamina, healthier skin.
[00:37:44.621 --> 00:37:47.823]  For me personally, it's been a complete game changer, a life changer.
[00:37:48.884 --> 00:37:49.905]  Everybody can see the difference.
[00:37:50.950 --> 00:37:52.891]  I mean, I've lost 60, almost 70 pounds.
[00:37:53.332 --> 00:37:55.153]  I've got another 20 to lose, and it's coming off me.
[00:37:55.173 --> 00:37:59.896]  In fact, before I leave town, I am going to be going to Europe to cover the meltdown in the next few weeks.
[00:38:00.276 --> 00:38:04.659]  I need to take my shirt off again and do a side-by-side from the last photos a few months ago.
[00:38:04.779 --> 00:38:05.840]  It is dramatic.
[00:38:06.300 --> 00:38:10.042]  Now, standing up straight, I actually have a six-pack.
[00:38:10.883 --> 00:38:12.264]  It is unbelievable.
[00:38:12.744 --> 00:38:13.845]  Tiny pad of fat.
[00:38:14.305 --> 00:38:17.387]  I maybe have three pounds of fat left on my back and stomach.
[00:38:18.247 --> 00:38:20.109]  Just a tiny little punch right at the front.
[00:38:21.015 --> 00:38:22.656]  There's the six-pack right here on the sides.
[00:38:23.377 --> 00:38:25.059]  And now you start to see the six-pack under it.
[00:38:25.539 --> 00:38:28.181]  And that's doing the exact same exercise, in fact, less.
[00:38:28.742 --> 00:38:33.726]  The same exercise I've been doing for two years, but less than I was doing five years ago.
[00:38:34.207 --> 00:38:43.715]  Five years ago, I lived on Lake Travis, and I would get up at 5.30, drink coffee in the spring and summer and fall, until the lake got down to about 65.
[00:38:44.276 --> 00:38:47.119]  I couldn't swim in the winter.
[00:38:48.266 --> 00:38:51.408]  And I would swim from one end of the lake to the other and back.
[00:38:51.428 --> 00:38:58.253]  And only once do I have the cops go, uh, you need to have a flag with you while you're doing it.
[00:38:58.773 --> 00:39:00.334]  And the lake is completely smooth.
[00:39:02.115 --> 00:39:03.236]  Nobody out there but fishermen.
[00:39:03.256 --> 00:39:05.798]  You might see two boats go by at 6 a.m.
[00:39:06.178 --> 00:39:08.420]  And I'd swim over a mile, only take me
[00:39:09.833 --> 00:39:13.735]  I don't know, 25 minutes, maybe 20, and then swim back.
[00:39:14.255 --> 00:39:22.478]  I'd get out all pumped red, but fat on my back, fat on my stomach, big arms, big legs, healthy.
[00:39:22.538 --> 00:39:25.559]  My heart was healthy, but could not shed the fat.
[00:39:25.859 --> 00:39:27.500]  I mean, I shed like 30 pounds doing that.
[00:39:29.160 --> 00:39:35.843]  Let me tell you, I go hiking maybe once or twice a week, maybe two miles, three miles with the kids.
[00:39:38.192 --> 00:39:45.198]  I lift weights five days a week, aerobic style, and I've lost almost 70 pounds.
[00:39:49.242 --> 00:40:01.333]  So it is dramatic, and I can say it's the iodine, super metal vitality when I forget to take it, all these compacted concentrated herbs, cold-pressed,
[00:40:03.359 --> 00:40:05.380]  When I forget to take it, I just don't have the stamina and the energy.
[00:40:05.460 --> 00:40:05.960]  It's amazing.
[00:40:06.260 --> 00:40:10.522]  Those two products together with things like Beyond Tangy Tangerine from InfoWarsHealth.com.
[00:40:10.782 --> 00:40:11.802]  That's the longevity product.
[00:40:12.723 --> 00:40:14.283]  We're getting all the minerals and trace elements.
[00:40:15.424 --> 00:40:16.264]  It all works together.
[00:40:17.185 --> 00:40:23.107]  So InfoWarsLife.com, InfoWarsHealth.com, InfoWarsLife.com to find all of our proprietary products.
[00:40:24.007 --> 00:40:25.448]  And I said we'd sell out by Monday.
[00:40:25.728 --> 00:40:27.649]  We will sell out today of Supermail.
[00:40:29.073 --> 00:40:36.738]  Quite frankly, Super Female just has one other ingredient and it works just as fine on men, but it'll sell out by next week, and X2 will sell out in the next couple days.
