[00:00:00.009 --> 00:00:00.511]  Alex Jones Show!
[00:22:45.889 --> 00:22:50.231]  Since you're getting a new wallet anyway, you should definitely get an ID Stronghold shielded wallet.
[00:22:50.331 --> 00:22:51.151]  Are they more expensive?
[00:22:51.591 --> 00:22:51.832]  No.
[00:22:52.112 --> 00:22:59.381]  In fact, I can get a shielded leather wallet from idstronghold.com for the same price or less than regular unshielded wallets from other stores.
[00:22:59.801 --> 00:23:00.642]  Sounds great!
[00:23:00.982 --> 00:23:03.606]  My wallet isn't falling apart yet, but let me pick one out too.
[00:23:03.626 --> 00:23:07.690]  I want to be protected, and these wallets at idstronghold.com look fantastic!
[00:23:08.274 --> 00:23:09.154]  Hey, Berkey Guy here.
[00:23:09.234 --> 00:23:10.955]  Are you still drinking unfiltered tap water?
[00:23:11.075 --> 00:23:12.776]  Does your water contain chlorine or fluoride?
[00:23:12.836 --> 00:23:14.677]  Will you have drinkable water in an emergency?
[00:23:14.797 --> 00:23:20.659]  The Berkey Guy is here to help you remove these and other potential contaminants from your water, thus helping you drink clean, purified water.
[00:23:20.800 --> 00:23:24.341]  We offer Berkey water purification systems at the lowest available prices online.
[00:23:24.441 --> 00:23:26.362]  Don't go another moment without a Berkey system.
[00:23:26.402 --> 00:23:29.403]  Over the last 10 years, we've helped thousands drink clean, purified water.
[00:23:29.503 --> 00:23:32.745]  Join them by visiting GoBerkey.com or call me, the Berkey Guy, at 877-886-3653.
[00:23:32.765 --> 00:23:32.945]  That's 877-886-3653.
[00:23:39.403 --> 00:23:44.304]  KDArmor.com is your one-stop shop for the most affordable body armor period.
[00:23:44.324 --> 00:23:49.106]  With packages starting at $169.99 and free shipping on every order.
[00:23:49.186 --> 00:23:52.827]  KD offers soft armor and rifle threat rated armor up to level 4.
[00:23:52.927 --> 00:23:57.888]  Go to KDArmor.com and get your body armor today while you still can.
[00:23:57.988 --> 00:24:03.210]  Mention this ad and receive a free tactical scarf for a limited time with any body armor package.
[00:24:03.410 --> 00:24:05.971]  That's KDArmor.com.
[00:24:06.151 --> 00:24:07.031]  Come and take it!
[00:24:21.536 --> 00:24:22.938]  Welcome back to the Alex Jones Show.
[00:24:22.998 --> 00:24:23.939]  I'm David Knight, your host.
[00:24:23.959 --> 00:24:26.582]  We're going to be joined in the next segment by Anthony Goodcharity.
[00:24:26.622 --> 00:24:38.696]  He's going to talk about one of the many aspects of this Trans-Pacific Partnership, Trans-Atlantic Partnership, these trade bills, they call them, that are being run through, but they're about a lot more than that.
[00:24:39.574 --> 00:24:41.394]  It's not really Obama trade.
[00:24:42.055 --> 00:24:43.575]  It's really Monsanto trade.
[00:24:43.615 --> 00:24:44.775]  It's really Merck trade.
[00:24:44.815 --> 00:24:49.396]  It's really Goldman Sachs trade because those are the corporations that wrote it.
[00:24:49.416 --> 00:24:56.518]  It's just that Obama and Mitch McConnell, the leadership of both parties, who do exactly as they're told.
[00:24:56.558 --> 00:24:58.778]  They're just ramming this through for those people.
[00:24:59.879 --> 00:25:01.759]  He's been given dictatorial powers.
[00:25:01.859 --> 00:25:04.880]  Of course, the US Trade Representative has been given the power to
[00:25:06.758 --> 00:25:08.382]  Rewrite our economy, essentially.
[00:25:08.682 --> 00:25:12.752]  Because there's so many different things that aren't even based on trade and economics.
[00:25:12.792 --> 00:25:15.277]  It would be bad enough if that was all it was.
[00:25:16.610 --> 00:25:20.874]  I would oppose it just on that basis alone, looking at what's happened with NAFTA.
[00:25:21.354 --> 00:25:24.157]  But just as we've seen with NAFTA, you're wondering why the borders are open?
[00:25:24.597 --> 00:25:33.965]  Maybe you didn't see the secret memos about what's going on with the North American Union, or listen to David Petraeus saying, what comes after America?
[00:25:34.366 --> 00:25:36.688]  It's easy, North America, we're 20 years into NAFTA.
[00:25:37.878 --> 00:25:41.501]  They're rolling this out not just as an economic screw job.
[00:25:41.982 --> 00:25:45.465]  It's not just that they're exporting your jobs, importing workers.
[00:25:46.166 --> 00:25:47.947]  No, it's far worse than that.
[00:25:48.588 --> 00:25:55.094]  They are consolidating the different groups, the different nations into economic trade blocs.
[00:25:55.775 --> 00:25:59.438]  Once they do that, then they start to push for political union.
[00:26:00.299 --> 00:26:06.162]  Senator Sessions, who's looked at these new bills, and they may be more explicit, may be on a faster track, as I pointed out earlier.
[00:26:06.522 --> 00:26:08.443]  This is something that is accelerating.
[00:26:08.963 --> 00:26:13.866]  Just like a soapbox racer going down the hill, it is going faster and faster.
[00:26:15.421 --> 00:26:22.666]  They're going to put these things together, an economic situation, as well as what we're seeing going on with Greece and others right now in the European Union.
[00:26:22.686 --> 00:26:26.649]  We've got a lot of people in the European Union not happy about what they're seeing with this.
[00:26:26.749 --> 00:26:28.850]  The economics of it are awful.
[00:26:29.451 --> 00:26:42.000]  It has been an economic union as well as a trade union, but now they are calling for and saying the only way that they're going to solve this is for the states to surrender sovereignty to the European Union.
[00:26:43.103 --> 00:26:49.668]  So once they get us into these trade blocks, into these economic blocks, then it becomes a political block.
[00:26:49.788 --> 00:26:53.791]  And then they will join these political blocks together.
[00:26:53.831 --> 00:26:54.852]  That's always been the plan.
[00:26:54.892 --> 00:26:56.033]  Go back 45 years.
[00:26:56.073 --> 00:26:59.516]  Look at what Zbigniew Brzezinski was laying out with the Trilateral Commission.
[00:26:59.536 --> 00:27:00.056]  What did he see?
[00:27:00.076 --> 00:27:01.977]  He saw three different areas.
[00:27:02.057 --> 00:27:04.860]  That mirrors exactly what's going on with these partnerships.
[00:27:04.880 --> 00:27:08.823]  And of course, the common backbone that all this is being hooked to
[00:27:09.463 --> 00:27:09.964]  We're good to go.
[00:27:25.800 --> 00:27:37.750]  In order to solve these economic situations that are going on in Europe, because it's not just Greece, there's the pigs, there's Portugal, Italy, Ireland, Greece, Spain, all of them, they're going to be coming at eventually.
[00:27:37.810 --> 00:27:45.656]  All of these peripheral areas have to be made to serve the interests of the core countries and the central banks that run them.
[00:27:45.996 --> 00:27:55.422]  So they're going to not only continue with the economic union, but now they're saying in order for the economic union to work, we have to have a political union.
[00:27:55.462 --> 00:27:58.905]  They have to surrender sovereignty to the center.
[00:27:59.685 --> 00:28:05.049]  Now, with all the talk that we've had about the Confederate flag, what people haven't been talking about
[00:28:05.649 --> 00:28:09.071]  Is exactly the parallel to what happened in our country.
[00:28:09.131 --> 00:28:12.354]  We can see this consolidation, this movement to the center.
[00:28:12.694 --> 00:28:16.757]  Lord Acton, who said, power corrupts absolute, power corrupts absolutely.
[00:28:16.817 --> 00:28:21.820]  He was concerned primarily about the consolidation, the concentration of power.
[00:28:22.600 --> 00:28:25.322]  That's what the founders of this country were concerned about as well.
[00:28:25.662 --> 00:28:30.846]  They understood that was how tyranny would come to us, would be in consolidation of power.
[00:28:31.426 --> 00:28:33.268]  We saw that happen with the Civil War.
[00:28:34.068 --> 00:28:47.260]  We saw a government that was created by sovereign states gradually move from a war of independence, to Articles of Confederation, to a union, to an empire under Lincoln.
[00:28:47.761 --> 00:28:53.246]  Yes, when he crossed the Rubicon, and it became an empire, was when he crossed the Potomac.
[00:28:54.067 --> 00:28:56.689]  And we have seen a consolidation of an American empire.
[00:28:56.969 --> 00:28:58.651]  You want to know how this is going to happen in the future?
[00:29:00.490 --> 00:29:04.799]  As Orwell said, he who wants to control the future controls the past.
[00:29:05.621 --> 00:29:08.066]  And those who control the present control the past.
[00:29:09.096 --> 00:29:15.118]  They know that they are going to continue to consolidate this in the same way that sovereign nations created the United Nations.
[00:29:15.498 --> 00:29:21.719]  And now the United Nations is increasingly making demands and plans for all of us, asserting its authority.
[00:29:22.360 --> 00:29:23.680]  That's the way it's going to go down.
[00:29:23.720 --> 00:29:25.000]  You think you want to get out of the UN?
[00:29:25.040 --> 00:29:27.381]  At one point, they're going to say, no, you can't leave.
[00:29:27.501 --> 00:29:30.722]  Maybe they're going to come up with something so draconian that people want to get out.
[00:29:31.522 --> 00:29:32.343]  You can't dissolve this.
[00:29:32.383 --> 00:29:33.605]  You have no right of secession.
[00:29:34.205 --> 00:29:36.248]  That's what will happen with these trade agreements.
[00:29:36.488 --> 00:29:47.542]  Our congressmen have signed over their authority to an international committee that will continue to modify this independent of any input from our elected representative.
[00:29:47.863 --> 00:29:48.303]  Stay with us.
[00:29:48.323 --> 00:29:50.186]  We'll be right back talking about more implications.
[00:29:58.912 --> 00:30:01.913]  We're on the march, the Empire's on the run.
[00:30:02.834 --> 00:30:05.635]  Alex Jones and the GCN Radio Network.
[00:30:09.796 --> 00:30:11.637]  Hey Daniels, InfoWars.com.
[00:30:11.757 --> 00:30:19.340]  I came across some statistics from a gun control group, which state that 12,558 people were killed after being shot last year.
[00:30:19.360 --> 00:30:27.983]  Now let's assume that's true, but let's also compare them to other statistics, such as the fact that guns prevent an estimated 2.5 million crimes a year.
[00:30:28.303 --> 00:30:30.784]  Let's take 2.5 million and divide that by 12,558.
[00:30:30.864 --> 00:30:34.205]  What do we come up with?
[00:30:34.505 --> 00:30:34.205]  199.
[00:30:34.745 --> 00:30:40.567]  In other words, guns are used around 199 times more often to prevent crime than to kill.
[00:30:41.107 --> 00:30:51.731]  Even if we were to, say, double the number of people shot and killed last year to around 25,000, that would still mean that guns are used nearly 100 times more often to prevent crime.
[00:30:52.331 --> 00:30:54.932]  Regardless, it's a huge number, to say the least.
[00:30:55.692 --> 00:31:00.355]  And to say that guns are used more often for good than bad is a complete understatement.
[00:31:01.076 --> 00:31:05.079]  Also, be sure to subscribe to our new YouTube channel which is called Resistance News.
[00:31:05.779 --> 00:31:08.941]  Once again, this is Kent Daniels with InfoWars.com.
[00:31:09.542 --> 00:31:18.548]  Alex Jones here to tell you about how you can help spread liberty worldwide while also enjoying what I have found to be the best tasting 100% organic coffee on the planet.
[00:31:18.628 --> 00:31:23.191]  For more than a decade, my favorite coffee has come from the high mountains of southern Mexico.
[00:31:23.311 --> 00:31:26.853]  Where the Chiapas farmers grow their unique shade-grown Arabica beans.
[00:31:27.013 --> 00:31:31.715]  We have now managed to secure these sought-after beans in a highly customized blend.
[00:31:31.895 --> 00:31:38.598]  Discover and try a bag of the Patriot Blend 100% Organic Coffee at InfoWarsLife.com.
[00:31:38.678 --> 00:31:45.741]  This coffee gives you a long, smooth pick-me-up for hours without the headaches and heartburn that so many other coffees give me personally.
[00:31:45.861 --> 00:31:47.662]  Hands down, this is my favorite coffee.
[00:31:47.762 --> 00:31:52.704]  And it's taken us years to secure connections directly to the Chiapas Mexican farmers.
[00:31:52.884 --> 00:31:57.247]  Drop by the site today, order a bag or two, and I don't think you're going to be disappointed.
[00:31:57.368 --> 00:32:00.610]  Available in original or with our immune support infusion blend.
[00:32:00.750 --> 00:32:06.875]  You will be supporting a free press, all the while enjoying a truly great tasting cup of my favorite coffee.
[00:32:07.055 --> 00:32:08.736]  Available at InfoWarsLife.com
[00:32:09.637 --> 00:32:17.860]  Ladies and gentlemen, you haven't really ever heard firearms manufacturers as sponsors on my syndicated radio show, or the Nightly News, or the news website, InfoWars.com.
