[00:00.000 --> 00:15.000]  Music
[31:01.000 --> 31:05.000]  Of course, you can ship, you know, items that come in and that's not held.
[31:05.000 --> 31:09.000]  So that two week thing got us behind about three weeks.
[31:09.000 --> 31:16.000]  We had the books that were preordered that got us behind a month because we couldn't ship it for a month after the order came in.
[31:16.000 --> 31:21.000]  But now as of last week, all the orders because we never got more than three weeks behind have been shipped.
[31:21.000 --> 31:26.000]  And we are now shipping within less than a day unless you order on a Friday night.
[31:26.000 --> 31:33.000]  But if you order on a Monday or Tuesday, Wednesday, Thursday, we are with 90 plus percent of the orders shipping the next day like we were doing previously.
[31:33.000 --> 31:38.000]  So I just want to give all our great hardcore fans and supporters and boosters that news.
[31:38.000 --> 31:43.000]  Because when we got behind three weeks or some orders, people are like, whoa, what's what's going on?
[31:43.000 --> 31:47.000]  We got all these emails and calls. Is this the bankrupt series? Am I going to get my stuff?
[31:47.000 --> 31:55.000]  We sent emails out and said no. It was just a bankruptcy issue, though, that they had to get a hearing to even get the money to ship it out.
[31:55.000 --> 32:03.000]  But all that's handled. All that's done. And I'm not against the folks we had hired to run things or that got separately hired by the court.
[32:03.000 --> 32:07.000]  But it just wasn't gelling. It wasn't working.
[32:07.000 --> 32:19.000]  And so now we're clear sailing. And, you know, the judge came in, did not criticize me or free speech systems or the lawyer we hired, who's a very well respected lawyer, the free speech systems lawyer.
[32:19.000 --> 32:24.000]  He was not admonished. It was these other people. That's how bankruptcy works is they bring in third parties.
[32:24.000 --> 32:29.000]  And so they rearranged, you know, the deck chairs on a routine basis. And that's what happened.
[32:29.000 --> 32:43.000]  So M4s is is strong as long as we're solving. And we were insolvent six months ago because for over a year, we couldn't get in our products to supply chain breakdowns and other issues.
[32:43.000 --> 32:52.000]  Finally, they all came in a month and a half ago, or most of them came in and suddenly boom, we got all these orders and we were in the black and we everything was going to be great.
[32:52.000 --> 33:02.000]  And then the orders got behind three weeks for about two months. They weren't behind two months. They got behind on average for three weeks for two months.
[33:02.000 --> 33:08.000]  You know, some orders, there wasn't a book in it or whatever. They got out in a couple of days, but a lot of orders, as most orders had a book in it.
[33:08.000 --> 33:14.000]  That was another issue got held back. So we are now completely caught up as of Friday. I saw the numbers.
[33:14.000 --> 33:23.000]  They were shipping half the orders that came in Friday were shipped by 530 Friday evening. That's as good as Amazon.
[33:23.000 --> 33:31.000]  Now, and they still work on Saturday. Now we're doing overtime. So they're shipping stuff today. And there's Sunday, but I'm very, very proud of the crew.
[33:31.000 --> 33:41.000]  And that's just inside baseball for everybody. And what's going on? We do our own shipping have our own high tech facility because other people wouldn't work with us.
[33:41.000 --> 33:49.000]  It's a blackbolt. Five years ago, even before the platforming, mostly shipping companies wouldn't even work with us. And most of them, you know, are rip off and would still take a long time to ship it.
[33:49.000 --> 33:56.000]  So we got, we used to ship a lot of our products before, but we'd also ship with some third party stuff, some of the items.
[33:56.000 --> 34:02.000]  We went and got our own big warehouse. It's right by Joe Rogan's studio. It's funny. It's like you can walk like a minute to Joe's studio.
[34:02.000 --> 34:11.000]  He moved in after we were already there. It's just funny. And people go over there thinking I'm over there, but we're not, we're not over by Joe's studio.
[34:11.000 --> 34:19.000]  And it's just, it's just what a small world. And so it's there. We have the warehouse. We have the goods. We have them all.
[34:19.000 --> 34:30.000]  But it's just one challenge we beat. Finally supply chain gets better. Finally, we get better manufacturers. Finally, it comes in and then this fiasco.
[34:30.000 --> 34:33.000]  So if you want the great reset in the world for the world, it's shipping one of the day of you ordering.
[34:33.000 --> 34:43.000]  When a signed copy, it costs more. That's a fundraiser. And I loved how in the kangaroo trial this week, they're like, you sell a silver quarter for three or four times markup.
[34:43.000 --> 34:51.000]  And I go, it's not a silver quarter. It's a silver dollar. And it's a high end one, you know, with the fanciest in, you know, stamping there is.
[34:51.000 --> 35:02.000]  It costs like 30 something bucks a coin. Yes, I know we sell it for 130 retail 99 discounted. It's a fundraiser like when NPR or PBS sell a coffee cup for 50 bucks or a t-shirt for 100 bucks.
[35:02.000 --> 35:10.000]  Everybody knows a coffee cup costs $5. Everybody knows that the t-shirt costs $6, $7. They have way bigger, you know, markup in their fundraisers.
[35:10.000 --> 35:18.000]  That's the point of the fundraiser. You get something to know. You're part of the fundraiser. This is a beautiful Made in America 999 silver coin.
[35:18.000 --> 35:25.000]  There was a man in the arena, only 10,000 of them to get us out of the hole and know you were the man in the arena and put a donation in.
[35:25.000 --> 35:34.000]  So you actually just don't make a donation. You actually buy a coin that's a donation and now you keep us on air. It's so simple.
[35:34.000 --> 35:43.000]  They had a heyday with that, ladies and gentlemen. You know, I've sat there with gold and silver dealers for decades and would only have the ones on that would actually sell stuff in their spot.
[35:43.000 --> 35:50.000]  So when I'm selling gold or silver, there's a two, three percent, you know, markup. That's how those markets work. This is not a gold or silver investment.
[35:50.000 --> 35:59.000]  This is a memento, a piece of history. And already founding members got discounts on the new coin. There's a bunch of new stuff.
[35:59.000 --> 36:05.000]  There's World War III. It's about to launch documentaries, special shows, special events for the members.
[36:05.000 --> 36:10.000]  But the members didn't buy it because they wanted those special perks. Those are coming if we don't get nuked or shut down.
[36:10.000 --> 36:21.000]  And I told folks we might get shut down. It's there to know you were in the arena, that you fought, that you were at a critical time, did this and made a critical donation.
[36:21.000 --> 36:30.000]  My goodness, it's so simple. So get the great reset over the world signed. That's a donation as well. That's why it's $99 or get the regular book for 20-something bucks.
[36:30.000 --> 36:34.000]  Number one book in the world right now. And again, listeners also have sent us emails.
[36:34.000 --> 36:42.000]  Well, have you got the number one book in the world? Shouldn't that fund your operation? No. I haven't paid. I said 80,000.
[36:42.000 --> 36:50.000]  They said I was being paid. It was $76,000. Came in two weeks ago. And I was going to put the whole thing into free speech systems.
[36:50.000 --> 36:58.000]  That's my money. But I'm so running out of money. I'm going to keep 20,000 and put the other end of the company to keep the crew hard.
[36:58.000 --> 37:08.000]  And yeah, they say at current sales rates, a couple of weeks ago, another $90,000. But that's how books work with the publisher and the bookstores or Amazon.
[37:08.000 --> 37:22.000]  Amazon gets 65% of a book sale. So the publisher is making $10 on the book. And then after all their costs and all their stuff, I get like $2.
[37:22.000 --> 37:30.000]  And then if it hits this giant amount in the contract, then I get like $4. Wonderful.
[37:30.000 --> 37:37.000]  But yeah, okay, great. $76,000. You know, opposing war is going to come. And they only pay you twice a year in the contract.
[37:37.000 --> 37:42.000]  20 Lines is being very nice. He says we're under attack. He just says, I'll pay every month as it comes in.
[37:42.000 --> 37:48.000]  And so I'm completely transparent. You know, it's like on the trial. They'll get back to the news.
[37:48.000 --> 37:54.000]  They go, okay, so you got $8 million in Bitcoin donations. I said, no, it was $9 million by the time we sold it seven and a half.
[37:54.000 --> 38:01.000]  I didn't ask that question. I asked how much. And I said, well, it varies. It comes in at one thing. Why isn't your private account?
[38:01.000 --> 38:06.000]  Well, that's how you set up Bitcoin wallets. And some wonderful person gave it to us.
[38:06.000 --> 38:14.000]  And you told me you've given $5 million of that $7 plus million when you cashed it out to M4s and free speech. Where's the other stuff?
[38:14.000 --> 38:22.000]  And I said, that's months ago when you deposed me, it's all in there, but $60,000 we left speculatively. You can go look at the wallet.
[38:22.000 --> 38:33.000]  Objection nonresponsive. That's not what I asked. You can go to the wallet that's public and see it was 60 last time I looked at it a month ago.
[38:33.000 --> 38:42.000]  And we're hoping it goes up. But I took it all and put it into this company and my crew and the back bills we had and then no money to buy a future product.
