[00:00.000 --> 00:07.000]  Infowars. Tomorrow's news. Today.
[2:42:26.000 --> 2:42:30.000]  I'm
[2:42:30.000 --> 2:42:34.000]  I'm
[2:42:34.000 --> 2:42:38.000]  I'm
[2:42:38.000 --> 2:42:42.000]  I'm
[2:42:42.000 --> 2:42:46.000]  I'm
[2:42:46.000 --> 2:42:50.000]  I'm
[2:42:50.000 --> 2:42:54.000]  I'm
[2:42:54.000 --> 2:42:58.000]  I'm
[2:42:58.000 --> 2:43:02.000]  I'm
[2:43:02.000 --> 2:43:06.000]  I'm
[2:43:06.000 --> 2:43:10.000]  I'm
[2:43:10.000 --> 2:43:14.000]  I'm
[2:43:14.000 --> 2:43:18.000]  I'm
[2:43:18.000 --> 2:43:22.000]  I'm
[2:43:22.000 --> 2:43:26.000]  I'm
[2:43:26.000 --> 2:43:30.000]  I'm
[2:43:30.000 --> 2:43:34.000]  I'm
[2:43:34.000 --> 2:43:38.000]  I'm
[2:43:38.000 --> 2:43:42.000]  I'm
[2:43:42.000 --> 2:43:46.000]  I'm
[2:43:46.000 --> 2:43:50.000]  I'm
[2:43:50.000 --> 2:43:54.000]  I'm
[2:43:54.000 --> 2:43:58.000]  I'm
[2:43:58.000 --> 2:44:02.000]  I'm
[2:44:02.000 --> 2:44:06.000]  I'm
[2:44:06.000 --> 2:44:10.000]  I'm
[2:44:10.000 --> 2:44:14.000]  I'm
[2:44:14.000 --> 2:44:18.000]  I'm
[2:44:18.000 --> 2:44:22.000]  I'm
[2:44:22.000 --> 2:44:26.000]  I'm
[2:44:26.000 --> 2:44:30.000]  I'm
[2:44:30.000 --> 2:44:34.000]  I'm
[2:44:34.000 --> 2:44:38.000]  I'm
[2:44:38.000 --> 2:44:42.000]  I'm
[2:44:42.000 --> 2:44:46.000]  I'm
[2:44:46.000 --> 2:44:50.000]  I'm
[2:44:50.000 --> 2:44:54.000]  I'm
[2:44:54.000 --> 2:44:58.000]  I'm
[2:44:58.000 --> 2:45:02.000]  I'm
[2:45:02.000 --> 2:45:06.000]  I'm
[2:45:06.000 --> 2:45:10.000]  I'm
[2:45:10.000 --> 2:45:14.000]  I'm
[2:45:14.000 --> 2:45:18.000]  I'm
[2:45:18.000 --> 2:45:22.000]  I'm
[2:45:22.000 --> 2:45:26.000]  I'm
[2:45:26.000 --> 2:45:30.000]  I'm
[2:45:30.000 --> 2:45:34.000]  I'm
[2:45:34.000 --> 2:45:38.000]  I'm
[2:45:38.000 --> 2:45:42.000]  I'm
[2:45:42.000 --> 2:45:46.000]  I'm
[2:45:46.000 --> 2:45:50.000]  I'm
[2:45:50.000 --> 2:45:54.000]  I'm
[2:45:54.000 --> 2:45:58.000]  I'm
[2:45:58.000 --> 2:46:02.000]  I'm
[2:46:02.000 --> 2:46:06.000]  I'm
[2:46:06.000 --> 2:46:10.000]  I'm
[2:46:10.000 --> 2:46:14.000]  I'm
[2:46:14.000 --> 2:46:18.000]  I'm
[2:46:18.000 --> 2:46:22.000]  I'm
[2:46:22.000 --> 2:46:26.000]  I'm
[2:46:26.000 --> 2:46:30.000]  I'm
[2:46:30.000 --> 2:46:34.000]  I'm
[2:46:34.000 --> 2:46:38.000]  I'm
[2:46:38.000 --> 2:46:42.000]  I'm
[2:46:42.000 --> 2:46:46.000]  I'm
[2:46:46.000 --> 2:46:50.000]  I'm
[2:46:50.000 --> 2:46:54.000]  I'm
[2:46:54.000 --> 2:46:58.000]  I'm
[2:46:58.000 --> 2:47:02.000]  I'm
[2:47:02.000 --> 2:47:06.000]  I'm
[2:47:06.000 --> 2:47:10.000]  I'm
[2:47:10.000 --> 2:47:14.000]  I'm
[2:47:14.000 --> 2:47:18.000]  I'm
[2:47:18.000 --> 2:47:22.000]  I'm
[2:47:22.000 --> 2:47:26.000]  I'm
[2:47:26.000 --> 2:47:30.000]  I'm
[2:47:30.000 --> 2:47:34.000]  I'm
[2:47:34.000 --> 2:47:38.000]  I'm
[2:47:38.000 --> 2:47:42.000]  I'm
[2:47:42.000 --> 2:47:46.000]  I'm
[2:47:46.000 --> 2:47:50.000]  I'm
[2:47:50.000 --> 2:47:54.000]  I'm
[2:47:54.000 --> 2:48:00.000]  I'm
[2:48:00.000 --> 2:48:04.000]  I'm
[2:48:04.000 --> 2:48:08.000]  I'm
[2:48:08.000 --> 2:48:12.000]  I'm
[2:48:12.000 --> 2:48:16.000]  I'm
[2:48:16.000 --> 2:48:20.000]  I'm
[2:48:20.000 --> 2:48:24.000]  I'm
[2:48:24.000 --> 2:48:28.000]  I'm
[2:48:28.000 --> 2:48:32.000]  I'm
[2:48:32.000 --> 2:48:36.000]  I'm
[2:48:36.000 --> 2:48:40.000]  I'm
[2:48:40.000 --> 2:48:44.000]  I'm
[2:48:44.000 --> 2:48:48.000]  I'm
[2:48:48.000 --> 2:48:52.000]  I'm
[2:48:52.000 --> 2:48:56.000]  I'm
[2:48:56.000 --> 2:49:00.000]  I'm
[2:49:00.000 --> 2:49:04.000]  I'm
[2:49:04.000 --> 2:49:16.000]  I'm
[2:49:16.000 --> 2:49:20.000]  I'm
[2:49:20.000 --> 2:49:24.000]  I'm
[2:49:24.000 --> 2:49:28.000]  I'm
[2:49:28.000 --> 2:49:32.000]  I'm
[2:49:32.000 --> 2:49:36.000]  I'm
[2:49:36.000 --> 2:49:40.000]  I'm
[2:49:40.000 --> 2:49:44.000]  I'm
[2:49:44.000 --> 2:49:48.000]  I'm
[2:49:48.000 --> 2:49:52.000]  I'm
[2:49:52.000 --> 2:49:56.000]  I'm
[2:49:56.000 --> 2:50:00.000]  I'm
[2:50:00.000 --> 2:50:04.000]  I'm
[2:50:04.000 --> 2:50:08.000]  I'm
[2:50:08.000 --> 2:50:16.000]  I'm
[2:50:16.000 --> 2:50:20.000]  I'm
[2:50:20.000 --> 2:50:24.000]  I'm
[2:50:24.000 --> 2:50:28.000]  I'm
[2:50:28.000 --> 2:50:32.000]  I'm
[2:50:32.000 --> 2:50:36.000]  I'm
[2:50:36.000 --> 2:50:40.000]  I'm
[2:50:40.000 --> 2:50:44.000]  I'm
[2:50:44.000 --> 2:50:48.000]  I'm
[2:50:48.000 --> 2:50:52.000]  I'm
[2:50:52.000 --> 2:50:56.000]  I'm
[2:50:56.000 --> 2:51:00.000]  I'm
[2:51:00.000 --> 2:51:04.000]  I'm
[2:51:04.000 --> 2:51:08.000]  I'm
[2:51:08.000 --> 2:51:12.000]  I'm
[2:51:12.000 --> 2:51:16.000]  I'm
[2:51:16.000 --> 2:51:20.000]  I'm
[2:51:20.000 --> 2:51:24.000]  I'm
[2:51:24.000 --> 2:51:28.000]  I'm
[2:51:28.000 --> 2:51:32.000]  I'm
[2:51:32.000 --> 2:51:36.000]  I'm
[2:51:36.000 --> 2:51:40.000]  I'm
[2:51:40.000 --> 2:51:44.000]  I'm
[2:51:44.000 --> 2:51:48.000]  I'm
[2:51:48.000 --> 2:51:52.000]  I'm
[2:51:52.000 --> 2:51:56.000]  I'm
[2:51:56.000 --> 2:52:02.000]  I'm
[2:52:02.000 --> 2:52:06.000]  I'm
[2:52:06.000 --> 2:52:10.000]  I'm
[2:52:10.000 --> 2:52:14.000]  I'm
[2:52:14.000 --> 2:52:18.000]  I'm
[2:52:18.000 --> 2:52:22.000]  I'm
[2:52:22.000 --> 2:52:26.000]  I'm
[2:52:26.000 --> 2:52:30.000]  I'm
[2:52:30.000 --> 2:52:34.000]  I'm
[2:52:34.000 --> 2:52:38.000]  I'm
[2:52:38.000 --> 2:52:42.000]  I'm
[2:52:42.000 --> 2:52:46.000]  I'm
[2:52:46.000 --> 2:52:52.000]  I'm
[2:52:52.000 --> 2:52:54.000]  I'm
[2:52:54.000 --> 2:52:58.000]  I'm
[2:52:58.000 --> 2:53:02.000]  I'm
[2:53:02.000 --> 2:53:06.000]  I'm
[2:53:06.000 --> 2:53:10.000]  I'm
[2:53:10.000 --> 2:53:14.000]  I'm
[2:53:14.000 --> 2:53:18.000]  I'm
[2:53:18.000 --> 2:53:22.000]  I'm
[2:53:22.000 --> 2:53:26.000]  I'm
[2:53:26.000 --> 2:53:30.000]  I'm
[2:53:30.000 --> 2:53:34.000]  I'm
[2:53:34.000 --> 2:53:38.000]  I'm
[2:53:38.000 --> 2:53:42.000]  I'm
[2:53:42.000 --> 2:53:46.000]  I'm
[2:53:46.000 --> 2:53:50.000]  I'm
[2:53:50.000 --> 2:53:54.000]  I'm
[2:53:54.000 --> 2:53:58.000]  I'm
[2:53:58.000 --> 2:54:02.000]  I'm
[2:54:02.000 --> 2:54:06.000]  I'm
[2:54:06.000 --> 2:54:10.000]  I'm
[2:54:10.000 --> 2:54:14.000]  I'm
[2:54:14.000 --> 2:54:18.000]  I'm
[2:54:18.000 --> 2:54:22.000]  I'm
[2:54:22.000 --> 2:54:26.000]  I'm
[2:54:26.000 --> 2:54:30.000]  I'm
[2:54:30.000 --> 2:54:34.000]  I'm
[2:54:34.000 --> 2:54:38.000]  I'm
[2:54:38.000 --> 2:54:42.000]  I'm
[2:54:42.000 --> 2:54:46.000]  I'm
[2:54:46.000 --> 2:54:50.000]  I'm
[2:54:50.000 --> 2:54:54.000]  I'm
[2:54:54.000 --> 2:54:58.000]  I'm
[2:54:58.000 --> 2:55:02.000]  I'm
[2:55:02.000 --> 2:55:06.000]  I'm
[2:55:06.000 --> 2:55:10.000]  I'm
[2:55:10.000 --> 2:55:14.000]  I'm
[2:55:14.000 --> 2:55:18.000]  I'm
[2:55:18.000 --> 2:55:22.000]  I'm
[2:55:22.000 --> 2:55:26.000]  I'm
[2:55:26.000 --> 2:55:30.000]  I'm
[2:55:30.000 --> 2:55:38.000]  I'm
[2:55:38.000 --> 2:55:42.000]  I'm
[2:55:42.000 --> 2:55:46.000]  I'm
[2:55:46.000 --> 2:55:50.000]  I'm
[2:55:50.000 --> 2:55:54.000]  I'm
[2:55:54.000 --> 2:55:58.000]  I'm
[2:55:58.000 --> 2:56:02.000]  I'm
[2:56:02.000 --> 2:56:06.000]  I'm
[2:56:06.000 --> 2:56:10.000]  I'm
[2:56:10.000 --> 2:56:14.000]  I'm
[2:56:14.000 --> 2:56:18.000]  I'm
[2:56:18.000 --> 2:56:22.000]  I'm
[2:56:22.000 --> 2:56:26.000]  I'm
[2:56:26.000 --> 2:56:30.000]  I'm
[2:56:30.000 --> 2:56:34.000]  I'm
[2:56:34.000 --> 2:56:38.000]  I'm
[2:56:38.000 --> 2:56:42.000]  I'm
[2:56:42.000 --> 2:56:46.000]  I'm
[2:56:46.000 --> 2:56:50.000]  I'm
[2:56:50.000 --> 2:56:54.000]  I'm
[2:56:54.000 --> 2:56:58.000]  I'm
[2:56:58.000 --> 2:57:02.000]  I'm
[2:57:02.000 --> 2:57:06.000]  I'm
[2:57:06.000 --> 2:57:10.000]  I'm
[2:57:10.000 --> 2:57:14.000]  I'm
[2:57:14.000 --> 2:57:18.000]  I'm
[2:57:18.000 --> 2:57:22.000]  I'm
[2:57:22.000 --> 2:57:26.000]  I'm
[2:57:26.000 --> 2:57:30.000]  I'm
[2:57:30.000 --> 2:57:34.000]  I'm
[2:57:34.000 --> 2:57:38.000]  I'm
[2:57:38.000 --> 2:57:42.000]  I'm
[2:57:42.000 --> 2:57:46.000]  I'm
[2:57:46.000 --> 2:57:50.000]  I'm
[2:57:50.000 --> 2:57:54.000]  I'm
[2:57:54.000 --> 2:57:58.000]  I'm
[2:57:58.000 --> 2:58:02.000]  I'm
[2:58:02.000 --> 2:58:06.000]  I'm
[2:58:06.000 --> 2:58:10.000]  I'm
[2:58:10.000 --> 2:58:14.000]  I'm
[2:58:14.000 --> 2:58:22.000]  I'm
[2:58:22.000 --> 2:58:26.000]  I'm
[2:58:26.000 --> 2:58:30.000]  I'm
[2:58:30.000 --> 2:58:34.000]  I'm
[2:58:34.000 --> 2:58:38.000]  I'm
[2:58:38.000 --> 2:58:42.000]  I'm
[2:58:42.000 --> 2:58:46.000]  I'm
[2:58:46.000 --> 2:58:50.000]  I'm
[2:58:50.000 --> 2:58:54.000]  I'm
[2:58:54.000 --> 2:58:58.000]  I'm
[2:58:58.000 --> 2:59:02.000]  I'm
[2:59:02.000 --> 2:59:06.000]  I'm
[2:59:06.000 --> 2:59:10.000]  I'm
[2:59:10.000 --> 2:59:14.000]  I'm
[2:59:14.000 --> 2:59:18.000]  I'm
[2:59:18.000 --> 2:59:22.000]  I'm
[2:59:22.000 --> 2:59:26.000]  I'm
[2:59:26.000 --> 2:59:30.000]  I'm
[2:59:30.000 --> 2:59:34.000]  I'm
[2:59:34.000 --> 2:59:38.000]  I'm
[2:59:38.000 --> 2:59:42.000]  I'm
[2:59:42.000 --> 2:59:46.000]  I'm
[2:59:46.000 --> 2:59:50.000]  I'm
[2:59:50.000 --> 2:59:54.000]  I'm
[2:59:54.000 --> 2:59:58.000]  I'm
[2:59:58.000 --> 3:00:02.000]  I'm
[3:00:02.000 --> 3:00:06.000]  I'm
[3:00:06.000 --> 3:00:10.000]  I'm
[3:00:10.000 --> 3:00:14.000]  I'm
[3:00:14.000 --> 3:00:18.000]  I'm
[3:00:18.000 --> 3:00:22.000]  I'm
[3:00:22.000 --> 3:00:26.000]  I'm
[3:00:26.000 --> 3:00:30.000]  I'm
[3:00:30.000 --> 3:00:34.000]  I'm
[3:00:34.000 --> 3:00:38.000]  I'm
[3:00:38.000 --> 3:00:42.000]  I'm
[3:00:42.000 --> 3:00:46.000]  I'm
[3:00:46.000 --> 3:00:50.000]  I'm
[3:00:50.000 --> 3:00:54.000]  I'm
[3:00:54.000 --> 3:00:58.000]  I'm
[3:00:58.000 --> 3:01:02.000]  I'm
[3:01:02.000 --> 3:01:06.000]  I'm
[3:01:06.000 --> 3:01:10.000]  I'm
[3:01:10.000 --> 3:01:14.000]  I'm
[3:01:14.000 --> 3:01:18.000]  I'm
[3:01:18.000 --> 3:01:22.000]  I'm
[3:01:22.000 --> 3:01:26.000]  I'm
[3:01:26.000 --> 3:01:30.000]  I'm
[3:01:30.000 --> 3:01:34.000]  I'm
[3:01:34.000 --> 3:01:38.000]  I'm
[3:01:38.000 --> 3:01:42.000]  I'm
[3:01:42.000 --> 3:01:46.000]  I'm
[3:01:46.000 --> 3:01:50.000]  I'm
[3:01:50.000 --> 3:01:54.000]  I'm
[3:01:54.000 --> 3:01:58.000]  I'm
[3:01:58.000 --> 3:02:02.000]  I'm
[3:02:02.000 --> 3:02:06.000]  I'm
[3:02:06.000 --> 3:02:10.000]  I'm
[3:02:10.000 --> 3:02:14.000]  I'm
[3:02:14.000 --> 3:02:18.000]  I'm
[3:02:18.000 --> 3:02:22.000]  I'm
[3:02:22.000 --> 3:02:26.000]  I'm
[3:02:26.000 --> 3:02:30.000]  I'm
[3:02:30.000 --> 3:02:34.000]  I'm
[3:02:34.000 --> 3:02:38.000]  I'm
[3:02:38.000 --> 3:02:42.000]  I'm
[3:02:42.000 --> 3:02:46.000]  I'm
[3:02:46.000 --> 3:02:50.000]  I'm
[3:02:50.000 --> 3:02:54.000]  I'm
[3:02:54.000 --> 3:02:58.000]  I'm
[3:02:58.000 --> 3:03:02.000]  I'm
[3:03:02.000 --> 3:03:06.000]  I'm
[3:03:06.000 --> 3:03:10.000]  I'm
[3:03:10.000 --> 3:03:14.000]  I'm
[3:03:14.000 --> 3:03:18.000]  I'm
[3:03:18.000 --> 3:03:22.000]  I'm
[3:03:22.000 --> 3:03:26.000]  I'm
[3:03:26.000 --> 3:03:30.000]  I'm
[3:03:30.000 --> 3:03:34.000]  I'm
[3:03:34.000 --> 3:03:38.000]  I'm
[3:03:38.000 --> 3:03:42.000]  I'm
[3:03:42.000 --> 3:03:50.000]  I'm
[3:03:50.000 --> 3:03:54.000]  I'm
[3:03:54.000 --> 3:03:58.000]  I'm
[3:03:58.000 --> 3:04:02.000]  I'm
[3:04:02.000 --> 3:04:06.000]  I'm
[3:04:06.000 --> 3:04:10.000]  I'm
[3:04:10.000 --> 3:04:14.000]  I'm
[3:04:14.000 --> 3:04:18.000]  I'm
[3:04:18.000 --> 3:04:22.000]  I'm
[3:04:22.000 --> 3:04:26.000]  I'm
[3:04:26.000 --> 3:04:30.000]  I'm
[3:04:30.000 --> 3:04:34.000]  I'm
[3:04:34.000 --> 3:04:38.000]  I'm
[3:04:38.000 --> 3:04:42.000]  I'm
[3:04:42.000 --> 3:04:46.000]  I'm
[3:04:46.000 --> 3:04:50.000]  I'm
[3:04:50.000 --> 3:04:54.000]  I'm
[3:04:54.000 --> 3:04:58.000]  I'm
[3:04:58.000 --> 3:05:02.000]  I'm
[3:05:02.000 --> 3:05:06.000]  I'm
[3:05:06.000 --> 3:05:10.000]  I'm
[3:05:10.000 --> 3:05:14.000]  I'm
[3:05:14.000 --> 3:05:18.000]  I'm
[3:05:18.000 --> 3:05:22.000]  I'm
[3:05:22.000 --> 3:05:26.000]  I'm
[3:05:26.000 --> 3:05:30.000]  I'm
[3:05:30.000 --> 3:05:34.000]  I'm
[3:05:34.000 --> 3:05:38.000]  I'm
[3:05:38.000 --> 3:05:42.000]  I'm
[3:05:42.000 --> 3:05:46.000]  I'm
[3:05:46.000 --> 3:05:50.000]  I'm
[3:05:50.000 --> 3:05:54.000]  I'm
[3:05:54.000 --> 3:05:58.000]  I'm
[3:05:58.000 --> 3:06:02.000]  I'm
[3:06:02.000 --> 3:06:06.000]  I'm
[3:06:06.000 --> 3:06:10.000]  I'm
[3:06:10.000 --> 3:06:14.000]  I'm
[3:06:14.000 --> 3:06:18.000]  I'm
[3:06:18.000 --> 3:06:22.000]  I'm
[3:06:22.000 --> 3:06:26.000]  I'm
[3:06:26.000 --> 3:06:34.000]  I'm
[3:06:34.000 --> 3:06:38.000]  I'm
[3:06:38.000 --> 3:06:42.000]  I'm
[3:06:42.000 --> 3:06:46.000]  I'm
[3:06:46.000 --> 3:06:50.000]  I'm
[3:06:50.000 --> 3:06:54.000]  I'm
[3:06:54.000 --> 3:06:58.000]  I'm
[3:06:58.000 --> 3:07:02.000]  I'm
[3:07:02.000 --> 3:07:06.000]  I'm
[3:07:06.000 --> 3:07:10.000]  I'm
[3:07:10.000 --> 3:07:14.000]  I'm
[3:07:14.000 --> 3:07:18.000]  I'm
[3:07:18.000 --> 3:07:22.000]  I'm
[3:07:22.000 --> 3:07:26.000]  I'm
[3:07:26.000 --> 3:07:30.000]  I'm
[3:07:30.000 --> 3:07:34.000]  I'm
[3:07:34.000 --> 3:07:38.000]  I'm
[3:07:38.000 --> 3:07:42.000]  I'm
[3:07:42.000 --> 3:07:46.000]  I'm
[3:07:46.000 --> 3:07:50.000]  I'm
[3:07:50.000 --> 3:07:54.000]  I'm
[3:07:54.000 --> 3:07:58.000]  I'm
[3:07:58.000 --> 3:08:02.000]  I'm
[3:08:02.000 --> 3:08:06.000]  I'm
[3:08:06.000 --> 3:08:14.000]  I'm
[3:08:14.000 --> 3:08:18.000]  I'm
[3:08:18.000 --> 3:08:22.000]  I'm
[3:08:22.000 --> 3:08:26.000]  I'm
[3:08:26.000 --> 3:08:30.000]  I'm
[3:08:30.000 --> 3:08:34.000]  I'm
[3:08:34.000 --> 3:08:38.000]  I'm
[3:08:38.000 --> 3:08:42.000]  I'm
[3:08:42.000 --> 3:08:48.000]  I'm
[3:08:48.000 --> 3:08:52.000]  I'm
[3:08:52.000 --> 3:08:56.000]  I'm
[3:08:56.000 --> 3:09:00.000]  I'm
[3:09:00.000 --> 3:09:04.000]  I'm
[3:09:04.000 --> 3:09:08.000]  I'm
[3:09:08.000 --> 3:09:12.000]  I'm
[3:09:12.000 --> 3:09:16.000]  I'm
[3:09:16.000 --> 3:09:20.000]  I'm
[3:09:20.000 --> 3:09:24.000]  I'm
[3:09:24.000 --> 3:09:28.000]  I'm
[3:09:28.000 --> 3:09:32.000]  I'm
[3:09:32.000 --> 3:09:36.000]  I'm
[3:09:36.000 --> 3:09:40.000]  I'm
[3:09:40.000 --> 3:09:44.000]  I'm
[3:09:44.000 --> 3:09:48.000]  I'm
[3:09:48.000 --> 3:09:52.000]  I'm
[3:09:52.000 --> 3:09:56.000]  I'm
[3:09:56.000 --> 3:10:00.000]  I'm
[3:10:00.000 --> 3:10:04.000]  I'm
[3:10:04.000 --> 3:10:08.000]  I'm
[3:10:08.000 --> 3:10:12.000]  I'm
[3:10:12.000 --> 3:10:16.000]  I'm
[3:10:16.000 --> 3:10:20.000]  I'm
[3:10:20.000 --> 3:10:24.000]  I'm
[3:10:24.000 --> 3:10:28.000]  I'm
[3:10:28.000 --> 3:10:32.000]  I'm
[3:10:32.000 --> 3:10:36.000]  I'm
[3:10:36.000 --> 3:10:40.000]  I'm
[3:10:40.000 --> 3:10:44.000]  I'm
[3:10:44.000 --> 3:10:48.000]  I'm
[3:10:48.000 --> 3:10:52.000]  I'm
[3:10:52.000 --> 3:10:56.000]  I'm
[3:10:56.000 --> 3:11:00.000]  I'm
[3:11:00.000 --> 3:11:04.000]  I'm
[3:11:04.000 --> 3:11:08.000]  I'm
[3:11:08.000 --> 3:11:12.000]  I'm
[3:11:12.000 --> 3:11:16.000]  I'm
[3:11:16.000 --> 3:11:20.000]  I'm
[3:11:20.000 --> 3:11:24.000]  I'm
[3:11:24.000 --> 3:11:28.000]  I'm
[3:11:28.000 --> 3:11:32.000]  I'm
[3:11:32.000 --> 3:11:36.000]  I'm
[3:11:36.000 --> 3:11:40.000]  I'm
[3:11:40.000 --> 3:11:44.000]  I'm
[3:11:44.000 --> 3:11:48.000]  I'm
[3:11:48.000 --> 3:11:52.000]  I'm
[3:11:52.000 --> 3:11:58.000]  I'm
[3:11:58.000 --> 3:12:02.000]  I'm
[3:12:02.000 --> 3:12:06.000]  I'm
[3:12:06.000 --> 3:12:10.000]  I'm
[3:12:10.000 --> 3:12:14.000]  I'm
[3:12:14.000 --> 3:12:18.000]  I'm
[3:12:18.000 --> 3:12:22.000]  I'm
[3:12:22.000 --> 3:12:26.000]  I'm
[3:12:26.000 --> 3:12:30.000]  I'm
[3:12:30.000 --> 3:12:34.000]  I'm
[3:12:34.000 --> 3:12:38.000]  I'm
[3:12:38.000 --> 3:12:42.000]  I'm
[3:12:42.000 --> 3:12:46.000]  I'm
[3:12:46.000 --> 3:12:50.000]  I'm
[3:12:50.000 --> 3:12:54.000]  I'm
[3:12:54.000 --> 3:12:58.000]  I'm
[3:12:58.000 --> 3:13:02.000]  I'm
[3:13:02.000 --> 3:13:06.000]  I'm
[3:13:06.000 --> 3:13:10.000]  I'm
[3:13:10.000 --> 3:13:14.000]  I'm
[3:13:14.000 --> 3:13:18.000]  I'm
[3:13:18.000 --> 3:13:22.000]  I'm
[3:13:22.000 --> 3:13:26.000]  I'm
[3:13:26.000 --> 3:13:30.000]  I'm
[3:13:30.000 --> 3:13:34.000]  I'm
[3:13:34.000 --> 3:13:38.000]  I'm
[3:13:38.000 --> 3:13:42.000]  I'm
[3:13:42.000 --> 3:13:46.000]  I'm
[3:13:46.000 --> 3:13:50.000]  I'm
[3:13:50.000 --> 3:13:54.000]  I'm
[3:13:54.000 --> 3:13:58.000]  I'm
[3:13:58.000 --> 3:14:02.000]  I'm
[3:14:02.000 --> 3:14:06.000]  I'm
[3:14:06.000 --> 3:14:10.000]  I'm
[3:14:10.000 --> 3:14:14.000]  I'm
[3:14:14.000 --> 3:14:18.000]  I'm
[3:14:18.000 --> 3:14:22.000]  I'm
[3:14:22.000 --> 3:14:26.000]  I'm
[3:14:26.000 --> 3:14:30.000]  I'm
[3:14:30.000 --> 3:14:34.000]  I'm
[3:14:34.000 --> 3:14:38.000]  I'm
[3:14:38.000 --> 3:14:42.000]  I'm
[3:14:42.000 --> 3:14:46.000]  I'm
[3:14:46.000 --> 3:14:50.000]  I'm
[3:14:50.000 --> 3:14:54.000]  I'm
[3:14:54.000 --> 3:15:02.000]  I'm
[3:15:02.000 --> 3:15:06.000]  I'm
[3:15:06.000 --> 3:15:10.000]  I'm
[3:15:10.000 --> 3:15:14.000]  I'm
[3:15:14.000 --> 3:15:18.000]  I'm
[3:15:18.000 --> 3:15:22.000]  I'm
[3:15:22.000 --> 3:15:30.000]  I'm
[3:15:30.000 --> 3:15:34.000]  I'm
[3:15:34.000 --> 3:15:38.000]  I'm
[3:15:38.000 --> 3:15:42.000]  I'm
[3:15:42.000 --> 3:15:46.000]  I'm
[3:15:46.000 --> 3:15:50.000]  I'm
[3:15:50.000 --> 3:15:54.000]  I'm
[3:15:54.000 --> 3:15:58.000]  I'm
[3:15:58.000 --> 3:16:02.000]  I'm
[3:16:02.000 --> 3:16:06.000]  I'm
[3:16:06.000 --> 3:16:10.000]  I'm
[3:16:10.000 --> 3:16:14.000]  I'm
[3:16:14.000 --> 3:16:18.000]  I'm
[3:16:18.000 --> 3:16:22.000]  I'm
[3:16:22.000 --> 3:16:26.000]  I'm
[3:16:26.000 --> 3:16:50.000]  I'm
[3:16:50.000 --> 3:16:54.000]  I'm
[3:16:54.000 --> 3:16:58.000]  I'm
[3:16:58.000 --> 3:17:02.000]  I'm
[3:17:02.000 --> 3:17:06.000]  I'm
[3:17:06.000 --> 3:17:10.000]  I'm
[3:17:10.000 --> 3:17:14.000]  I'm
[3:17:14.000 --> 3:17:18.000]  I'm
[3:17:18.000 --> 3:17:22.000]  I'm
[3:17:22.000 --> 3:17:26.000]  I'm
[3:17:26.000 --> 3:17:30.000]  I'm
[3:17:30.000 --> 3:17:34.000]  I'm
[3:17:34.000 --> 3:17:38.000]  I'm
[3:17:38.000 --> 3:17:42.000]  I'm
[3:17:42.000 --> 3:17:46.000]  I'm
[3:17:46.000 --> 3:17:50.000]  I'm
[3:17:50.000 --> 3:17:54.000]  I'm
[3:17:54.000 --> 3:17:58.000]  I'm
[3:17:58.000 --> 3:18:02.000]  I'm
[3:18:02.000 --> 3:18:06.000]  I'm
[3:18:06.000 --> 3:18:10.000]  I'm
[3:18:10.000 --> 3:18:14.000]  I'm
[3:18:14.000 --> 3:18:20.000]  I'm
[3:18:20.000 --> 3:18:24.000]  I'm
[3:18:24.000 --> 3:18:28.000]  I'm
[3:18:28.000 --> 3:18:32.000]  I'm
[3:18:32.000 --> 3:18:36.000]  I'm
[3:18:36.000 --> 3:18:40.000]  I'm
[3:18:40.000 --> 3:18:44.000]  I'm
[3:18:44.000 --> 3:18:48.000]  I'm
[3:18:48.000 --> 3:18:52.000]  I'm
[3:18:52.000 --> 3:18:56.000]  I'm
[3:18:56.000 --> 3:19:00.000]  I'm
[3:19:00.000 --> 3:19:04.000]  I'm
[3:19:04.000 --> 3:19:08.000]  I'm
[3:19:08.000 --> 3:19:12.000]  I'm
[3:19:12.000 --> 3:19:16.000]  I'm
[3:19:16.000 --> 3:19:20.000]  I'm
[3:19:20.000 --> 3:19:24.000]  I'm
[3:19:24.000 --> 3:19:28.000]  I'm
[3:19:28.000 --> 3:19:32.000]  I'm
[3:19:32.000 --> 3:19:36.000]  I'm
[3:19:36.000 --> 3:19:40.000]  I'm
[3:19:40.000 --> 3:19:44.000]  I'm
[3:19:44.000 --> 3:19:48.000]  I'm
[3:19:48.000 --> 3:19:52.000]  I'm
[3:19:52.000 --> 3:19:56.000]  I'm
[3:19:56.000 --> 3:20:00.000]  I'm
[3:20:00.000 --> 3:20:04.000]  I'm
[3:20:04.000 --> 3:20:08.000]  I'm
[3:20:08.000 --> 3:20:12.000]  I'm
[3:20:12.000 --> 3:20:16.000]  I'm
[3:20:16.000 --> 3:20:20.000]  I'm
[3:20:20.000 --> 3:20:24.000]  I'm
[3:20:24.000 --> 3:20:28.000]  I'm
[3:20:28.000 --> 3:20:32.000]  I'm
[3:20:32.000 --> 3:20:36.000]  I'm
[3:20:36.000 --> 3:20:40.000]  I'm
[3:20:40.000 --> 3:20:44.000]  I'm
[3:20:44.000 --> 3:20:48.000]  I'm
