[00:00.000 --> 00:21.160]  The
[31:11.440 --> 31:12.440]  your stamina
[31:12.440 --> 31:14.440]  your immune system for your libido
[31:14.440 --> 31:19.440]  and look, the average sub of the shelves is 5, 6, 7% turmeric
[31:19.440 --> 31:22.440]  we have the strongest brand on earth
[31:22.440 --> 31:24.440]  nobody else decided to do it
[31:24.440 --> 31:26.440]  it's 95% turmeric
[31:26.440 --> 31:28.440]  at infowarstore.com
[31:28.440 --> 31:30.440]  body's ultimate turmeric formula
[31:30.440 --> 31:32.440]  95% turmeric
[31:32.440 --> 31:34.440]  it is incredible
[31:34.440 --> 31:36.440]  and what's even more incredible is
[31:36.440 --> 31:38.440]  it funds the info war
[31:38.440 --> 31:42.440]  so the only way you fail is not taking action today
[31:42.440 --> 31:44.440]  and ordering body's ultimate turmeric formula
[31:44.440 --> 31:46.440]  at infowarstore.com
[31:46.440 --> 31:48.440]  it is simply amazing
[31:48.440 --> 31:50.440]  discover the power of your cumanoids
[31:50.440 --> 31:51.440]  at 95%
[31:51.440 --> 31:54.440]  at infowarstore.com today
[31:54.440 --> 31:58.440]  with body's ultimate turmeric formula
[31:59.440 --> 32:00.440]  if you're like myself
[32:00.440 --> 32:02.440]  and so many other people on this planet
[32:02.440 --> 32:03.440]  especially as you get older
[32:03.440 --> 32:04.440]  you gain weight
[32:04.440 --> 32:05.440]  even if you eat a lot less
[32:05.440 --> 32:07.440]  but I gotta tell you
[32:07.440 --> 32:10.440]  info wars is only about bringing you amazing products
[32:10.440 --> 32:11.440]  that really work
[32:11.440 --> 32:13.440]  so we looked at the supplement market
[32:13.440 --> 32:14.440]  that we fund a lot of operations with
[32:14.440 --> 32:15.440]  and we said
[32:15.440 --> 32:17.440]  what are the best selling
[32:17.440 --> 32:18.440]  natural
[32:18.440 --> 32:19.440]  healthy
[32:19.440 --> 32:21.440]  anti-fat weight loss products that are out there
[32:21.440 --> 32:23.440]  we went and looked at the top 10
[32:23.440 --> 32:26.440]  and they all had the same ingredients in common
[32:26.440 --> 32:28.440]  that is in this product
[32:28.440 --> 32:31.440]  but with our new product from x7 diet force
[32:31.440 --> 32:34.440]  we got the very best concentrates
[32:34.440 --> 32:38.440]  of these known natural essences
[32:38.440 --> 32:40.440]  that's two amazing things for your body
[32:40.440 --> 32:42.440]  and so I've lost almost 40 pounds
[32:42.440 --> 32:43.440]  so a little bit of a weight
[32:43.440 --> 32:44.440]  in the last three months
[32:44.440 --> 32:47.440]  and I've been doing it using diet force
[32:47.440 --> 32:48.440]  and also exercise
[32:48.440 --> 32:51.440]  well now diet force is exclusively available right now
[32:51.440 --> 32:53.440]  at infowarstore.com
[32:53.440 --> 32:54.440]  40% off
[32:54.440 --> 32:56.440]  infowarstore.com
[32:56.440 --> 32:57.440]  diet force
[32:57.440 --> 32:58.440]  you need to take this product
[32:58.440 --> 33:10.440]  it really works
[33:10.440 --> 33:36.440]  music
[33:36.440 --> 33:38.440]  you're only in the beginning stages
[33:38.440 --> 33:41.440]  of the awakening of our species
[33:41.440 --> 33:45.440]  universe lays before us
[33:45.440 --> 33:49.440]  our ancestors
[33:49.440 --> 33:52.440]  are empowering us
[33:52.440 --> 33:54.440]  and our progeny will look back on us
[33:54.440 --> 33:56.440]  as heroes
[33:56.440 --> 33:58.440]  that with God's energy
[33:58.440 --> 34:00.440]  brought our species to the next level
[34:00.440 --> 34:09.440]  music
[34:09.440 --> 34:11.440]  yeah God's got me
[34:11.440 --> 34:16.440]  You have. You got me. You got me.
[34:16.440 --> 34:24.440]  You. You have. You have. You have me. You have me.
[34:24.440 --> 34:29.440]  You asked me. You asked me. You asked me.
[34:29.440 --> 34:32.440]  And I didn't say anything.
[34:32.440 --> 34:43.440]  Nine. Nine. No. Two.
[34:43.440 --> 34:48.440]  Nine. Nine. From Africa to Europe.
[34:48.440 --> 34:53.440]  From Latin America to North America to Asia to Eurasia.
[34:53.440 --> 35:01.440]  Humanity is waking up and saying no to Klaus Schwab and no to the New World Order.
[35:01.440 --> 35:04.440]  Nine. Nine.
[35:04.440 --> 35:07.440]  All right, here it is.
[35:07.440 --> 35:28.440]  Dr. Fauci has issued his resignation letter after 40 plus years running different federal agencies, murdering people, blocking treatments, engage in HIV rollout, the Wuhan lab, this murderous, discredited monster.
[35:28.440 --> 35:40.440]  This Hitler 2.0, this Bill Gates prosthesis has now resigned.
[35:40.440 --> 35:58.440]  I'm announcing today that I have been stepping down from the positions of director of the National Institute of Allergy and Infectious Diseases and chief of NIAID, laboratory of immunolidization, as well as the position of chief medical advisor to President Joe Biden.
[35:58.440 --> 36:10.440]  I will be leaving these positions in December of this year to pursue the next chapter of my career.
[36:10.440 --> 36:13.440]  He now wants everybody to take polio shots again.
[36:13.440 --> 36:29.440]  So we told you that climate was polio when you got paralysis from the poison shots and the record levels of heart attacks will be detailing next hour.
[36:29.440 --> 36:31.440]  What a monster.
[36:31.440 --> 36:33.440]  Wall Street Journal.
[36:33.440 --> 36:50.440]  Polio vaccines are urged in New York as once defeated virus lurks. Man, we got monkeypox, we got polio, we got record deaths all over the world where people took the shots and it's all supposedly were told something else killing people.
[36:50.440 --> 36:52.440]  The hysteria continues.
[36:52.440 --> 37:07.440]  Angela's Public Health offers free COVID-19 testing for pets after city records, zero pet cases, all part of the biomedical tyranny and the hysteria. What a fraud.
[37:07.440 --> 37:14.440]  What a lie.
[37:14.440 --> 37:28.440]  They see us as a cancer and they see themselves as the cure and no amount of fake fact checkers, no amount of hand wringing, no amount of disinformation will ever put their fraud back together again.
[37:28.440 --> 37:32.440]  The system is in collapse.
[37:32.440 --> 37:52.440]  Former Fox News political editor Chris Starwalt blast network for inciting black helicopter level paranoia and hatred. Oh, Fox is bad because it doesn't 100% go along with the disinformation and lies.
[37:52.440 --> 38:00.440]  Brian Stelter signs off reliable sources of CNN left in limbo with basically no viewers.
[38:00.440 --> 38:04.440]  Oh, that's the fault of disinformation.
[38:04.440 --> 38:14.440]  They'd be popular if no one was there challenging their long history of lies and if they could just take Alex Jones off the air.
[38:14.440 --> 38:22.440]  They believe they could finally be a real boy again.
[38:22.440 --> 38:39.440]  What a disgusting joke. All their fake attacks, the hundreds of thousands of articles and thousands of TV programs attacking us in the last few years only made us more effective and only made world leaders tune in and all the major intelligence agencies who we're
[38:39.440 --> 38:54.440]  departmentalizing. We know more than they do because we're not inside their paradigm of brainwashing. I don't say that from position of arrogance or position of smugness or bravada or Hootspa or hubris.
[38:54.440 --> 39:00.440]  I say it from position of reality.
[39:00.440 --> 39:09.440]  We have a fighting chance against these people because of you, because of our guests, because of your backing this hardcore operation.
[39:09.440 --> 39:18.440]  That said, though, the enemies of freedom aren't giving up.
[39:18.440 --> 39:31.440]  Alexander Dugan had his own Russian world domination plan for Eurasia and I had him on the show, been on his show, disagreed with him, said I wanted the West to work with Russia.
[39:31.440 --> 39:41.440]  I wanted a college of ideas and freedom. He said it's not going to happen because of your elites. Maybe he's right. Maybe he's wrong and he and his daughter were in the arena.
[39:41.440 --> 39:51.440]  But she was blown up as you know a day and a half ago in the suburb of Moscow. They changed cars because he was going to talk to somebody and do an interview separately.
[39:51.440 --> 39:57.440]  And his Land Cruiser got blown up right in front of him with his daughter and it's terrible.
[39:57.440 --> 40:20.440]  What's sick is then watching US news and British news and other Ukrainian news celebrate and say she deserved to die because he's a quote fascist, he's a nationalist while separately claiming Putin and Alexander Dugan blew up his daughter with no evidence.
[40:20.440 --> 40:27.440]  I had one in Telegraph. I have NBC News. I'm all saying, oh, Putin probably blew his daughter up.
[40:27.440 --> 40:35.440]  Now they have free speech and it's possible that could have been the case. They could have staged your death. I'm not saying that happened.
[40:35.440 --> 40:44.440]  Looks to me pretty real in the film and Ukraine and the people running it who call them fascists with their open Nazis had said we're going to kill Putin.
[40:44.440 --> 40:51.440]  Hell, Lindsey Graham's called for it. Others have called for it and they said we're going to kill Alexander Dugan.
[40:51.440 --> 41:00.440]  So they're celebrating killing her and saying they had the order out to kill her. Hell, they got the front man of Pink Floyd.
[41:00.440 --> 41:19.440]  It's on the same Ukrainian government website hit list. Mr. Waters, they're going to blow him up. And when they blow waters up, God forbid, are they going to say he staged his own death?
[41:19.440 --> 41:30.440]  And remember, I've got a $49 million or whatever judgment, even though in Texas it's capped way less than that, a few million, against me for questioning a mass shooting.
[41:30.440 --> 41:36.440]  There's like a question, Jesse Schmollett, WMDs in Iraq, so there's more. But oh, it's bad when I question. They went further.
[41:36.440 --> 41:43.440]  They're saying in London Telegraph, other publications, that Dugan murdered his daughter. I didn't say the Sandy Hook parents killed their kids.
[41:43.440 --> 41:51.440]  I said, I thought it might not have happened or something. There was a cover up because there was a police cover up because of malfeasance.
