[00:00:00.009 --> 00:00:01.718]  Alex Jones Broadcasting Network.
[00:25:03.996 --> 00:25:15.226]  And then bring in a technocracy to be able to control the population scientifically where it's impossible to ever get out of it or even know what you're in, and you've dumbed down the population.
[00:25:15.246 --> 00:25:23.372]  So I want to walk down, walk through what technocracy and the technotronic age is, what they're doing with it, because, I mean, as best I understand it, it is the
[00:25:24.600 --> 00:25:33.244]  It is the Cecil Rhodes plan of 1900 and the British royalty and their empire that was in trouble.
[00:25:33.525 --> 00:25:41.689]  They said, we'll go corporate, take down our flag, but use corporate energy to still control these holdings that we once had, like India and other places.
[00:25:42.629 --> 00:25:49.174]  And at the same time we'll export this corporate plan and team up with other robber barons in the United States and Europe.
[00:25:49.394 --> 00:25:50.915]  That's what Bilderberg later became.
[00:25:51.355 --> 00:25:56.439]  But their philosophy comes out of eugenics and Malthus and Galton.
[00:25:57.099 --> 00:26:03.624]  And so it's basically eugenics scientifically deployed through a world government corporate
[00:26:04.304 --> 00:26:06.108]  System so it's very hard to fight.
[00:26:06.148 --> 00:26:07.550]  I want to get your take on that in a moment.
[00:26:07.731 --> 00:26:11.578]  But we did find the quote from no apologies with Barry Goldwater.
[00:26:12.018 --> 00:26:15.164]  He says quote the Trilateral Commission is an international.
[00:26:16.635 --> 00:26:28.984]  Again, the Trilateral Commission is international and is intended to be the vehicle for multinational consolidation of the commercial and banking interest by seizing control of the political government of the United States.
[00:26:29.445 --> 00:26:41.594]  The Trilateral Commission represents a skillful, coordinated effort to seize control and consolidate the four centers of power, political, monetary, intellectual, and ecclesiastical, the churches, from no apologies.
[00:26:41.634 --> 00:26:44.256]  Now, let me break this down for folks and give you the floor.
[00:26:45.524 --> 00:27:06.065]  America was pretty much the sole superpower by the end of World War II, so the globalists had to create a fake bipolar world by giving weapons to the Soviets to then build them up to let us become a tyranny and then share in a backdoor globalist deal taking over different areas of the world in the name of fighting each other.
[00:27:06.545 --> 00:27:07.706]  In full spectrum dominance.
[00:27:08.206 --> 00:27:15.449]  Then, they ended that farce, and then moved on to the new Al-Qaeda threat, which they actually ran, to use that to take our liberty.
[00:27:15.469 --> 00:27:30.676]  So I'm basically describing the main trait of technocracy is that it's totally amoral, except for the eugenics-based system, that it doesn't even, it uses everything, as Carol quickly said, socialism, fascism, communism, as long as it's command and control.
[00:27:30.716 --> 00:27:31.156]  Go ahead, sir.
[00:27:32.125 --> 00:27:41.447]  Well, the book Brave New World by Aldous Huxley, we refer to it in pretty much everywhere people talk about, oh, it's a brave new world.
[00:27:42.387 --> 00:27:53.650]  That book was written in 1932, Alex, and it was written by Aldous Huxley looking straight into the face of technocracy that was a big movement back then.
[00:27:54.130 --> 00:27:59.451]  I didn't discover the technocracy movement from the 1930s until a few years ago.
[00:28:00.131 --> 00:28:08.813]  And when I did, it piqued my interest so much I had to investigate and just, you know, go crazy looking for information to try and find out what they're all about.
[00:28:08.933 --> 00:28:19.576]  It was a huge movement back in those days, had a big popularity, a large popularity in Canada and especially in the West, although it did pretty well in the East as well.
[00:28:20.436 --> 00:28:28.663]  But these technocrats specified very carefully what they would do if they could replace capitalism.
[00:28:28.703 --> 00:28:31.266]  They believed in the Great Depression that capitalism was dead.
[00:28:31.886 --> 00:28:34.468]  Unemployment lines were wrapping around blocks.
[00:28:34.529 --> 00:28:38.052]  Soup kitchens were serving people all day long.
[00:28:38.732 --> 00:28:45.959]  And they believed that they could provide an economic system that would be better than capitalism.
[00:28:46.619 --> 00:28:47.660]  It didn't get very far.
[00:28:47.700 --> 00:28:51.683]  It kind of died out as a movement around 1938 to 40.
[00:28:52.584 --> 00:28:57.948]  But today, it's had a resurgence, if you will.
[00:28:58.068 --> 00:29:00.670]  Sure, it's been adopted as the globalist management program.
[00:29:01.470 --> 00:29:04.633]  It has now been adopted by the globalist management program.
[00:29:04.653 --> 00:29:07.415]  And the reason I say this is important, we follow the money.
[00:29:08.075 --> 00:29:15.401]  Back in the 1930s, the Rockefeller and Carnegie crowd were dumping buckets of money onto the eugenics movement.
[00:29:16.244 --> 00:29:18.185]  This is well known and well documented.
[00:29:18.545 --> 00:29:22.387]  They did not dump any money on the technocracy movement back then.
[00:29:23.067 --> 00:29:27.369]  And so the technocracy movement kind of withered and died after a period of time.
[00:29:27.909 --> 00:29:41.776]  However, when Zbigniew Brzezinski resuscitated those ideas in 1970 with his book called Between Two Ages, America's Role in the Technotronic Era, that apparently caught
[00:29:42.560 --> 00:29:45.301]  Rockefeller's I. That's right, Patrick Woods.
[00:29:45.441 --> 00:29:46.241]  Stay there.
[00:29:46.281 --> 00:29:49.882]  We'll explain who David Rockefeller is, Zbigniew Brzezinski, and more.
[00:29:50.482 --> 00:29:55.764]  These two men, you can say more than anybody now, literally govern our civilization.
[00:29:56.124 --> 00:29:57.024]  We'll be right back.
[00:30:00.305 --> 00:30:01.185]  We're on the march.
[00:30:01.685 --> 00:30:03.286]  The empire's on the run.
[00:30:04.206 --> 00:30:06.907]  Alex Jones and the GCN Radio Network.
[00:30:10.896 --> 00:30:21.283]  In the last 50 years, iodine has been phased out of our staple foods and replaced with the halogen bromine, a practice now banned in nations around the world.
[00:30:21.583 --> 00:30:23.444]  Guess what else is in the halogen family?
[00:30:23.644 --> 00:30:24.325]  Fluoride!
[00:30:24.545 --> 00:30:26.106]  Ladies and gentlemen, Alex Jones here.
[00:30:26.446 --> 00:30:32.771]  In 1924, the federal government did the right thing and encouraged salt producers to add iodine.
[00:30:33.031 --> 00:30:37.834]  It's the good halogen on the periodic table, and the results are on record.
[00:30:37.954 --> 00:30:40.656]  Reports documented a 15-point IQ increase.
[00:30:40.976 --> 00:30:41.496]  We're good.
[00:31:10.888 --> 00:31:17.873]  A little over a year ago, I began to do a lot of research into why, even though I had a pretty good-sized meal, that I was still starving.
[00:31:18.113 --> 00:31:35.724]  And my research led me to a well-known fact that most of the soils that we grow our crops on here in the United States and across the industrialized world are almost completely depleted of almost all of the key minerals and trace elements that our bodies need to rebuild themselves, fight off cancer, and be healthy.
[00:31:36.004 --> 00:31:40.107]  I then searched out the best vitamin and mineral company out there.
[00:31:40.387 --> 00:31:41.948]  And discovered Young-Jevity.
[00:31:42.148 --> 00:31:50.014]  The Young-Jevity products are designed to give you the real nutrition you need, and once you've got that, you don't have to eat as much to be satisfied.
[00:31:50.314 --> 00:31:56.418]  I've lost 37 pounds in two months, simply getting the vitamins and minerals I need.
[00:31:56.618 --> 00:31:57.679]  Check it out for yourself.
[00:31:57.899 --> 00:31:58.639]  It's incredible.
[00:31:58.779 --> 00:32:07.825]  Go to Infowarsteam.com today and order your first canister of Beyond Tangy Tangerine Complete Multivitamin Mineral Complex Dietary Supplement.
[00:32:07.985 --> 00:32:09.827]  That's Infowarsteam.com.
[00:32:10.667 --> 00:32:13.748]  Alex Jones here with a very important announcement for truth seekers.
[00:32:14.128 --> 00:32:19.849]  We've carried a lot of amazing films and books over the years on the online video bookstore at Infowars.com.
[00:32:20.069 --> 00:32:26.470]  And out of all the titles we've carried, one stands out because it is just so chillingly convincing.
[00:32:26.670 --> 00:32:32.071]  And that's Dreams from My Real Father by Joel Gilbert, available at Infowars.com.
[00:32:32.351 --> 00:32:35.992]  This film exposes the fraud that Obama is like nothing I've seen.
[00:32:36.192 --> 00:32:39.733]  If you want to know who Obama's real daddy is, this is the film for you.
[00:32:39.993 --> 00:32:44.374]  Don't forget, your purchase supports our broadcast and our growing media network.
[00:32:44.574 --> 00:32:46.894]  You'll also find it at infowarshop.com.
[00:32:47.094 --> 00:32:50.635]  None Dare Call a Conspiracy by Gary Allen, the book that woke me up.
[00:32:50.935 --> 00:32:55.236]  We're also carrying Behind the Green Mask, UN Agenda 21, by Rosa Corey.
[00:32:55.356 --> 00:32:57.997]  This book is coffin nails to the globalist takeover.
[00:32:58.317 --> 00:33:04.840]  The Greater Good, the most professional and up-to-date film I've ever seen exposing the scourge that is vaccines.
[00:33:05.140 --> 00:33:09.402]  These titles and a lot more are all available at InfoWarshot.com
[00:33:21.992 --> 00:33:26.794]  Big Brother, mainstream media, government cover-ups.
[00:33:26.814 --> 00:33:28.234]  You want to stop tyranny?
[00:33:28.495 --> 00:33:29.615]  Well, so does he.
[00:33:30.155 --> 00:33:34.737]  Live from the InfoWars.com studios, it's Alex Jones.
[00:33:46.311 --> 00:33:56.454]  We're going back to our guest, and I'm really going to try to give him the floor to break down the history of this, but you hear me start almost hyperventilating when he's talking about it, because I've done the research, I know it's true.
[00:33:57.075 --> 00:34:00.036]  I watched David Rockefeller on C-SPAN 50-something times.
[00:34:00.236 --> 00:34:01.776]  I read their publications.
[00:34:01.896 --> 00:34:12.460]  I know out of over 70 globalist organizations set up since the 30s, he set up almost all of them, or his dad did, and he's like the omnibudsman
[00:34:13.673 --> 00:34:22.760]  of just all of the merger, the whole plan, and then he adopted technocracy, and that's the cameras, that's the systems, that's the, to apply that to eugenics.
[00:34:23.934 --> 00:34:32.819]  And if you wonder why the New York Times endorses it and why all these elites endorse it, the Venus Project and its founder is part of the technocracy movement.
[00:34:33.459 --> 00:34:42.164]  This is, you live in a giant plastic concentration camp, basically, with a computer programmed by the elite, the mega-opolis controlling your life.
[00:34:42.304 --> 00:34:44.665]  I mean, I could not think of a more horrible fate.
[00:34:44.685 --> 00:34:46.026]  But we're going to go back to our guest in a moment.
[00:34:46.366 --> 00:34:48.267]  Here's an example of technocracy, okay?
[00:34:48.287 --> 00:34:50.749]  Bureaucracy as a science of control.
[00:34:52.557 --> 00:34:59.885]  And notice the elites, the central bankers the last few years have been calling themselves, and at Davos they go, we're technocrats.
[00:35:01.671 --> 00:35:05.795]  That's a bureaucrat with 1984 Spygrids who has a eugenics philosophy.
[00:35:05.835 --> 00:35:06.676]  But briefly, look at this.
[00:35:07.076 --> 00:35:09.498]  Harvard study confirms fluoride reduces children's IQ.
[00:35:10.019 --> 00:35:23.571]  Out of 20-plus studies conducted, excuse me, 27 studies, I always say 24 for some reason, 27 studies over 22 years, scientifically reviewed by Harvard Medical School and their top researchers,
[00:35:24.898 --> 00:35:31.644]  And the National Research Council, this is not some side group, they said take fluoride out as a pesticide, take it out of the water.
