[00:00:00.170 --> 00:00:00.613]  Network.
[00:26:04.719 --> 00:26:10.664]  You generally have a soft coup at first where an elected leader like Hitler or Obama gets elected.
[00:26:10.684 --> 00:26:12.246]  Hitler gets elected in 1933.
[00:26:12.586 --> 00:26:17.230]  He then had a loyalty oath and publicly for the entire
[00:26:19.670 --> 00:26:23.831]  German military, the Army, the Luftwaffe, the Navy.
[00:26:25.172 --> 00:26:26.692]  And that's historical, it's all on record.
[00:26:27.573 --> 00:26:33.895]  And then hundreds of top generals and admirals and then sub-officers were removed.
[00:26:34.864 --> 00:26:36.625]  Because they were not seen as loyal.
[00:26:37.166 --> 00:26:43.250]  Within about a month after that, and then a few months after that, there was the firebombing of the Reichstag.
[00:26:43.970 --> 00:26:46.532]  And Hitler didn't go after his political enemies first.
[00:26:46.592 --> 00:26:50.694]  He went after the SA, which had been the street thugs.
[00:26:52.416 --> 00:26:57.099]  And it's a fact, a homosexual cult under Ernst Röhm.
[00:26:57.379 --> 00:26:58.400]  That's a historical fact.
[00:26:59.320 --> 00:27:01.682]  They say about half the SA were gay.
[00:27:03.271 --> 00:27:04.993]  There's books written about it, the Pink Swastika.
[00:27:06.475 --> 00:27:08.738]  And that was the group they used to get control.
[00:27:08.758 --> 00:27:13.724]  A lot of them were former prisoners, but also former highly decorated soldiers from World War I.
[00:27:14.798 --> 00:27:16.119]  Lead by Ernst Röhm.
[00:27:17.039 --> 00:27:20.000]  And they killed them all in Night of the Long Knives.
[00:27:20.080 --> 00:27:22.281]  Ernst Röhm, they took him into a jail cell.
[00:27:22.321 --> 00:27:26.162]  The SS walked in and he screamed, Heil Hitler, as they kept shooting him.
[00:27:26.382 --> 00:27:29.263]  He flopped around on the ground saying, I love you, Adolf Hitler.
[00:27:29.323 --> 00:27:32.565]  I love you, my sweetie cake, basically, with blood spraying everywhere.
[00:27:32.585 --> 00:27:36.806]  Because Adolf Hitler was obviously bisexual and had a lot of fun with Ernst Röhm.
[00:27:36.866 --> 00:27:38.787]  So Adolf had his boyfriend killed.
[00:27:40.595 --> 00:27:41.456]  That's on record, by the way.
[00:27:41.476 --> 00:27:42.997]  That came out in the Nuremberg trials.
[00:27:43.497 --> 00:27:48.822]  In 1967, they declassified the Hitler files in the British dossier, The Mind of Adolf Hitler.
[00:27:49.502 --> 00:27:56.568]  So anyways, let me just go back into how this works, just using the Hitler model, which is standard throughout history, including Julius Caesar, you name it.
[00:27:57.269 --> 00:28:01.953]  First, they come in and they have a soft coup and a loyalty deal, and they assess who's doing what.
[00:28:02.733 --> 00:28:06.677]  Then, they come out and they start, you'll hear about suicides of top generals everywhere.
[00:28:08.292 --> 00:28:12.175]  Uh, and people they've kicked out who they think might be able to organize a resistance.
[00:28:12.855 --> 00:28:15.617]  And then they'll go after the talk show host and the Congress people.
[00:28:15.637 --> 00:28:19.300]  Uh, and a lot of Congress folks will grovel and go along.
[00:28:19.560 --> 00:28:20.401]  They're going to be killed.
[00:28:21.517 --> 00:28:22.737]  I'm not joking, by the way.
[00:28:23.678 --> 00:28:26.358]  In a matter of days, they're going to track people down and kill them.
[00:28:26.378 --> 00:28:28.899]  Of course, the problem is everybody's armed, everybody knows it's coming.
[00:28:29.179 --> 00:28:36.821]  That's not going to go too well for the DHS mercenaries they've hired in the big armored vehicles they've pre-deployed to go take out folks on a list.
[00:28:36.841 --> 00:28:42.862]  Because you may get the first wave of people, then once you've attacked, it becomes offensive defense strategy.
[00:28:43.462 --> 00:28:49.064]  And all the special ops people say they're just going to go after the tip of the spear, the military and police trying this.
[00:28:51.866 --> 00:28:53.047]  I'm not even going to get into all this.
[00:28:53.087 --> 00:28:56.610]  The point is, anybody who knows about this kind of stuff knows what this is going to look like.
[00:28:57.150 --> 00:28:58.391]  And it is not going to be pretty.
[00:28:58.591 --> 00:28:59.432]  And I just want to be clear.
[00:28:59.892 --> 00:29:00.553]  I'm political.
[00:29:01.654 --> 00:29:04.216]  And I'm here covering what's going on as an American.
[00:29:05.939 --> 00:29:13.641]  My country, under the Bill of Rights Constitution, but under the Geneva Convention, has been usurped, has been overthrown, under Declaration of Independence.
[00:29:14.101 --> 00:29:18.282]  I have full authorization to do whatever I want militarily, but I'm not a military person.
[00:29:18.602 --> 00:29:22.223]  I'm sure I could take care of a couple people, but that's not what I do.
[00:29:22.663 --> 00:29:23.603]  I'm in the info war.
[00:29:23.663 --> 00:29:26.344]  I will defend myself and my family from aggressors.
[00:29:26.624 --> 00:29:29.785]  And that's my, again, right under common law, common sense, and U.S.
[00:29:29.825 --> 00:29:30.045]  law.
[00:29:31.145 --> 00:29:34.666]  But we are just getting down to the point, ladies and gentlemen,
[00:29:35.785 --> 00:29:44.808]  Where this all has to be discussed, because we are about to see, and all the indicators are Obama is going to try a red takeover.
[00:29:45.908 --> 00:29:48.629]  And again, a lot of people say, oh no, that's coming down the road.
[00:29:48.689 --> 00:29:49.669]  It probably will come down the road.
[00:29:50.329 --> 00:29:51.530]  We're probably going to back him off.
[00:29:51.990 --> 00:29:55.651]  But people need to know, if we don't get real serious, this is going to happen.
[00:29:55.751 --> 00:29:56.291]  We'll be right back.
[00:29:58.732 --> 00:29:59.652]  We're on the march.
[00:30:00.132 --> 00:30:01.733]  The empire's on the run.
[00:30:02.673 --> 00:30:05.354]  Alex Jones and the GCN Radio Network.
[00:30:09.435 --> 00:30:12.178]  Alex Jones here with a message to fellow freedom lovers.
[00:30:12.459 --> 00:30:17.284]  The prognosis for the entire planetary economic system runs from bad to worse.
[00:30:17.465 --> 00:30:24.653]  The globalist model is to shut down societies and starve patriots out until they acquiesce to the global takeover.
[00:30:24.773 --> 00:30:30.175]  That's why we've assembled the most vital and important preparedness items at InfoWarsShop.com.
[00:30:30.415 --> 00:30:34.136]  These are items that I did research on, that I personally use.
[00:30:34.436 --> 00:30:38.958]  You've got the LifeStraw, so you can turn fetid water into safe water anywhere you go.
[00:30:39.158 --> 00:30:44.360]  The KTOR Hand Crank Generator, to charge up key equipment during power outages or out in the field.
[00:30:44.600 --> 00:30:47.701]  Strategic Relocation 3rd Edition by Joel Scalzin.
[00:30:47.861 --> 00:30:50.081]  When Disaster Strikes by Matthew Stein.
[00:30:50.421 --> 00:30:54.943]  AeroSafe used by Homeland Security to protect yourself during any radiological event.
[00:30:55.103 --> 00:30:57.563]  Hand-cranked shortwave AM FM radios.
[00:30:58.003 --> 00:31:05.005]  Everything that we've researched and found to be the best is available at InfoWarshop.com and your purchase makes our InfoWar possible.
[00:31:05.205 --> 00:31:06.246]  We're getting prepared.
[00:31:06.486 --> 00:31:06.887]  Are you?
[00:31:07.147 --> 00:31:08.949]  Infowarsshop.com.
[00:31:09.489 --> 00:31:14.074]  Why does the United States spend the largest percentage of GDP in the world on healthcare?
[00:31:14.194 --> 00:31:17.177]  Why do we have the highest cancer rates on the planet?
[00:31:17.318 --> 00:31:22.563]  The highest rates of diabetes, autism, and every other major disease.
[00:31:22.883 --> 00:31:24.465]  It all comes down to one thing.
[00:31:24.805 --> 00:31:26.127]  We are what we eat.
[00:31:26.447 --> 00:31:30.791]  Our food is devoid of nutrition and processed with poisons and additives.
[00:31:31.112 --> 00:31:35.096]  Our water is filled with toxic poisons and big pharma runoff.
[00:31:35.336 --> 00:31:37.658]  All of this has been engineered by design.
[00:31:37.899 --> 00:31:43.825]  We can turn the tide against the eugenicist by giving ourselves the nutrients our body desperately needs.
[00:31:44.125 --> 00:31:46.367]  To learn more visit InfoWarsHealth.com
[00:31:47.068 --> 00:31:53.995]  The site is literally packed with audio and video featuring top health professionals who don't bow down to Big Pharma.
[00:31:54.135 --> 00:31:59.960]  The fight against the New World Order starts with you, and you can't stand against the machine of your sick, tired, and obese.
[00:32:00.200 --> 00:32:06.146]  When you visit InfoWarsHealth.com, be sure and check out the catalog with nearly 400 life-changing products.
[00:32:06.386 --> 00:32:08.869]  And get free shipping when you sign up for AutoShip.
[00:32:09.867 --> 00:32:16.092]  Strategic relocation is a systematic way to think strategically in the future about how do I safeguard.
[00:32:16.492 --> 00:32:18.834]  Renowned author and expert, Joel Skousen.
[00:32:18.854 --> 00:32:19.254]  The U.S.
[00:32:19.334 --> 00:32:23.457]  isn't building huge underground bases and bunkers because of some terrorist threat.
[00:32:23.557 --> 00:32:26.139]  They know that a massive nuclear attack is coming.
[00:32:26.519 --> 00:32:27.760]  They want that attack to come.
[00:32:28.020 --> 00:32:34.185]  Joel Skousen is renowned as one of the world's foremost experts in strategic relocation and the securing of your home.
[00:32:34.585 --> 00:32:37.046]  What I tell people is that you do have time.
[00:32:37.246 --> 00:32:42.027]  We talk about natural disasters, the health environment, we talk about pollution, the water quality.
[00:32:42.208 --> 00:32:49.650]  My personal experience about being in every one of these states, most people won't even be ready, won't be able to get out of town, because there'll be absolute panic.
[00:32:49.970 --> 00:32:52.511]  There is no preparedness without strategy.
[00:32:52.711 --> 00:32:55.372]  This Christmas, give the gift of preparedness.
[00:32:55.812 --> 00:33:00.053]  Strategic Relocation Film with Joel Skousen and Alex Jones.
[00:33:00.373 --> 00:33:04.954]  Available only at InfoWarsShop.com or by calling 888-253-3139.
[00:33:24.192 --> 00:33:25.773]  The answer to 1984 is 1776.
[00:33:26.114 --> 00:33:32.338]  You're listening to the Alex Jones Show.
[00:33:32.358 --> 00:33:41.986]  Alright, I haven't broken down how most slow motion coups take place historically.
[00:33:42.787 --> 00:33:46.730]  The globalists don't want to have a third world coup where it's just overnight, that's too obvious.
[00:33:48.012 --> 00:33:49.393]  Because after all, we're such a free country.
[00:33:50.254 --> 00:34:08.607]  But you're seeing the rollout against free speech, the rollout against families, the rollout against guns, the rollout against Christians, the political enemies list with the IRS and others persecuting mainline Tea Party and Christian groups, the military being told you'll be arrested if you're an evangelical or a Tea Party and give money to these groups.
[00:34:10.328 --> 00:34:11.689]  Obama should be in peace right there.
[00:34:11.989 --> 00:34:15.372]  That's Southern Poverty Law Center showing what authoritarians they are.
[00:34:18.332 --> 00:34:19.873]  These people are not for equality.
[00:34:19.893 --> 00:34:26.695]  They are for converting us to their culture of no morals, so we will accept being run over.
[00:34:28.976 --> 00:34:30.277]  This is social engineering.
[00:34:30.317 --> 00:34:31.157]  This is a plan.
[00:34:32.438 --> 00:34:33.538]  And you've got well over 200.
[00:34:33.758 --> 00:34:35.419]  World Daily says 200.
[00:34:35.459 --> 00:34:36.539]  It's well over 200.
