[00:00:00.149 --> 00:00:02.172]  You're listening to GCN.
[00:26:30.720 --> 00:26:33.723]  And I'll go, hey, cops, you notice your money doesn't go as far.
[00:26:34.124 --> 00:26:35.945]  Hope you enjoy having your pension funds taken.
[00:26:36.226 --> 00:26:41.351]  And I'll pull up on an iPad articles about British civil servant pension funds already rated.
[00:26:41.371 --> 00:26:46.576]  And I'll go, oh, and the cops, because I did this in Virginia last year, the cops go, really?
[00:26:46.596 --> 00:26:50.180]  And by the end of it, the cops are patting us on the back going, yes, you're absolutely right.
[00:26:50.200 --> 00:26:50.761]  They're criminals.
[00:26:51.301 --> 00:26:52.703]  You will figure it out.
[00:26:53.547 --> 00:26:59.432]  And it's better to figure it out now, before they fully robbed all of us, instead of later.
[00:27:00.232 --> 00:27:16.145]  Now, speaking of that, I have told you, we've not tooted our horn yet, we ought to dig the articles up, I have told you for over a decade, it doesn't matter when Republicans are in office, because the bureaucracy is a bunch of collectivists.
[00:27:16.966 --> 00:27:19.808]  Most people in government, as you know, are communist or socialist.
[00:27:20.228 --> 00:27:22.509]  They don't understand they work for big mega offshore banks.
[00:27:22.890 --> 00:27:24.310]  They just know they get their chicken feed.
[00:27:25.431 --> 00:27:30.774]  And I have known pastors that have been audited because they criticize any type of socialism or abortion.
[00:27:31.635 --> 00:27:35.277]  I have known authors that have been audited and told.
[00:27:35.297 --> 00:27:45.783]  I mean, Tex Mars, back when he was, you know, kind of like a mainline Republican, was writing articles about Hillary Clinton in best-selling books like Big Sis is Watching.
[00:27:46.801 --> 00:27:52.207]  And they came and audited him and shut him down, basically, and said, hey, you shouldn't talk bad about Clinton.
[00:27:54.070 --> 00:27:56.032]  This is back in the late 1990s.
[00:27:56.893 --> 00:28:00.597]  And so many people say, hey, I don't want to mess with the government, I'll get audited.
[00:28:01.238 --> 00:28:03.381]  When you act like that, it's over, folks.
[00:28:04.602 --> 00:28:06.544]  When you act like that, you have no future.
[00:28:07.503 --> 00:28:15.650]  When you start controlling what you say because the government might come after you, everyone then shuts up and goes along and then you get a tyranny.
[00:28:16.490 --> 00:28:23.616]  Freedom is when you stand up against these people and the illegitimate collection agency for the private Federal Reserve.
[00:28:23.857 --> 00:28:25.838]  We didn't even have an income tax until 1913.
[00:28:26.158 --> 00:28:28.020]  Most Americans weren't even eligible to pay it until the 1950s.
[00:28:30.171 --> 00:28:32.392]  It didn't build the nation, it destroyed the nation.
[00:28:32.672 --> 00:28:34.512]  Now, now, now, let's go to these articles.
[00:28:34.833 --> 00:28:40.795]  Because this, people are saying, hey, this could be a distraction from Benghazi Gate.
[00:28:40.895 --> 00:28:42.275]  And that's not what's happening.
[00:28:42.735 --> 00:28:44.416]  Benghazi Gate's out there bigger than ever.
[00:28:45.456 --> 00:28:51.698]  This is because everybody is sick of going along with this, and people are sick of whistleblowers being arrested.
[00:28:52.258 --> 00:28:54.319]  And so, this is what happens.
[00:28:54.339 --> 00:28:59.361]  You get pushed around, you get pushed around, you get scared, and then after a while you go, you know what, I'm sick of being scared.
[00:29:00.219 --> 00:29:01.300]  I'm sick of living like this.
[00:29:01.801 --> 00:29:02.702]  I'm gonna blow the whistle.
[00:29:03.143 --> 00:29:04.905]  And everybody's starting to blow the whistle.
[00:29:06.289 --> 00:29:16.157]  Citizens have been blowing the whistle for the last few years about how illegal aliens are allowed to have all the tax ID numbers they want and are given tax benefits and tax refunds that aren't even theirs.
[00:29:16.977 --> 00:29:20.740]  Individuals are getting millions a year and no one's being prosecuted.
[00:29:21.020 --> 00:29:21.881]  Why is that happening?
[00:29:22.161 --> 00:29:23.562]  Bank-rupt the country.
[00:29:24.343 --> 00:29:26.224]  Here it is, Washington Post.
[00:29:26.584 --> 00:29:28.226]  You know the system's turning against them.
[00:29:28.786 --> 00:29:31.088]  IRS targeting groups that criticize the government.
[00:29:32.182 --> 00:29:35.264]  IG Report says, but there's also about a chilling effect.
[00:29:35.304 --> 00:29:40.646]  They think you're so cowardly that if they simply report this, you'll shut up.
[00:29:41.126 --> 00:29:42.987]  Oh no, they might come after me.
[00:29:43.347 --> 00:29:44.848]  Let them come after all of us.
[00:29:45.128 --> 00:29:46.629]  Let them put us all on a list.
[00:29:47.529 --> 00:29:49.770]  Who goes to the prison when we take the country back?
[00:29:50.090 --> 00:29:51.171]  Everybody not on the list.
[00:29:52.452 --> 00:29:53.592]  Put us all on the list.
[00:29:53.632 --> 00:29:55.193]  You understand, you pieces of trash?
[00:29:56.353 --> 00:29:57.254]  We're on the march.
[00:29:57.734 --> 00:29:59.235]  The empire's on the run.
[00:30:00.271 --> 00:30:03.052]  Alex Jones and the GCN Radio Network.
[00:30:07.353 --> 00:30:10.395]  You prepare by purchasing gold, food and firearms.
[00:30:10.755 --> 00:30:16.197]  But if you don't have a home security system, then you're missing a critical weapon in your arsenal for home protection.
[00:30:16.797 --> 00:30:19.998]  When you're sleeping or away from home, who's watching out for intruders?
[00:30:20.678 --> 00:30:21.959]  Check out SimpliSafe.
[00:30:22.279 --> 00:30:26.140]  It's a new do-it-yourself home security system that is completely wireless.
[00:30:26.720 --> 00:30:28.761]  Go to GetSimpliSafe.com.
[00:30:29.423 --> 00:30:31.847]  SimpliSafe is independent and off the grid.
[00:30:32.167 --> 00:30:35.953]  It runs on battery power, so even if the grid goes down, you're protected.
[00:30:36.534 --> 00:30:42.703]  It's completely customizable, so you can use it in your home, business, boat, trailer, storage unit, or shed.
[00:30:43.204 --> 00:30:44.726]  Get SimpliSafe.com
[00:30:45.507 --> 00:30:49.730]  SimplySafe is also ridiculously easy to install yourself in under 20 minutes.
[00:30:50.170 --> 00:30:52.371]  So there's no need to let a stranger into your home.
[00:30:52.892 --> 00:30:56.474]  If you move or need to relocate, you can take the system with you wherever you go.
[00:30:56.974 --> 00:31:03.438]  You aren't always at home, but SimplySafe will stand guard, protecting your property 24 hours a day, 7 days a week.
[00:31:03.998 --> 00:31:06.160]  Again, that's GetSimplySafe.com
[00:31:07.000 --> 00:31:08.621]  Introducing Pro-1.
[00:31:08.881 --> 00:31:12.383]  All of your filtration in one system, portable, on-the-go.
[00:31:12.543 --> 00:31:16.946]  No more do you have two or three filters to just reduce sodium fluoride.
[00:31:17.066 --> 00:31:23.050]  You have a system that cuts out the sodium fluoride and up to 95% of hydrofluorosilicic acid.
[00:31:23.190 --> 00:31:33.976]  Advanced manufacturing technology combines silver impregnated white ceramic with new Aquamedics advanced media for removal of fluoride and other heavy metals, all in one filter element.
[00:31:34.176 --> 00:31:40.483]  It is the only one that does it, and out of the gates, we have it discounted at 10% off with promo code WATER.
[00:31:40.683 --> 00:31:55.398]  This is the only system that in one unit helps reduce or remove pesticides, herbicides, chloramines, ammonia and chlorine, hydrofluorosilicic acid, the most common form of fluoride not covered by other fluoride filter brands,
[00:31:55.598 --> 00:32:03.446]  Cal Bend Soap Company can save you thousands of dollars and give you good old-fashioned real soap that is triple concentrated and made from the highest quality vegetable and coconut oils.
[00:32:18.462 --> 00:32:29.613]  See them on the web, www.5starsoap.com or call 1-800-340-7091 for a free catalog and buy American made products.
[00:32:29.913 --> 00:32:36.139]  Order the sampler, a 1-2 month supply or get a 1-2 year supply of soaps for all your cleaning needs.
[00:32:36.580 --> 00:32:39.522]  You're getting soap products twice as good as what you're using now.
[00:32:40.123 --> 00:32:44.546]  This is an amazing deal and you will love the way real soap makes your skin feel.
[00:32:44.786 --> 00:32:51.831]  Call 1-800-340-7091 or visit www.5starsoap.com.
[00:32:52.151 --> 00:32:56.234]  Alex and his staff have used these earth friendly pure soaps for years.
[00:32:56.794 --> 00:33:01.637]  See them on the web www.5starsoap.com or call 1-800-340-7091 for a catalog.
[00:33:14.795 --> 00:33:23.362]  Leading a frontal assault on the lives of the New World Order, it's Alex Jones on the GCN Radio Network.
[00:33:29.126 --> 00:33:32.149]  You have found it, my friends, the tip of the spear.
[00:33:32.749 --> 00:33:37.093]  The front lines in the worldwide battle for liberty.
[00:33:38.934 --> 00:33:41.136]  I am a crazed
[00:33:42.364 --> 00:33:44.506]  Worshipper of liberty and freedom.
[00:33:45.967 --> 00:33:49.590]  And I have sworn, crank it up right here, best part.
[00:33:52.633 --> 00:34:06.685]  I have sworn on the altar of liberty, eternal resistance over every form of tyranny over the mind of men.
[00:34:08.263 --> 00:34:09.944]  And that guitar from Deep Purple's good, isn't it?
[00:34:09.964 --> 00:34:11.965]  Hard to turn that off.
[00:34:12.906 --> 00:34:16.488]  All right, let me settle down a little bit and regroup here.
[00:34:16.508 --> 00:34:19.170]  I get so crazed in the first hour, it's hard to even get to all the news.
[00:34:19.470 --> 00:34:20.671]  Let me just real quick hit this.
[00:34:20.991 --> 00:34:21.852]  Document cam, please.
[00:34:21.872 --> 00:34:23.212]  Then we'll get into the big breaking Bilderberg.
[00:34:23.773 --> 00:34:26.755]  IRS targeted groups that criticize the government.
[00:34:28.316 --> 00:34:31.478]  Inspector General Report says, oh, you really think so?
[00:34:33.914 --> 00:34:41.640]  Next they'll tell me that dolphins live in the ocean and other wild-eyed conspiracy theories at various points over the past two years.
[00:34:42.761 --> 00:34:44.763]  Internal Revenue Service.
[00:34:46.485 --> 00:34:49.007]  Officials, they're not servants, they're officials.
[00:34:49.447 --> 00:34:55.892]  Targeted non-profit groups that criticize the government and sought to educate Americans about the U.S.
[00:34:55.932 --> 00:34:56.673]  Constitution.
[00:34:57.574 --> 00:34:58.494]  It's like satire.
[00:34:59.415 --> 00:35:01.876]  Oh man, educate about the Constitution?
[00:35:01.916 --> 00:35:02.657]  How evil!
[00:35:03.397 --> 00:35:07.639]  According to documents in an audit conducted by the agency's Inspector General.
[00:35:08.060 --> 00:35:13.702]  And by the way, when I tell you we've been harassed around here, I just don't get into it and waste time and do their intimidating for them.
[00:35:14.503 --> 00:35:20.166]  But obviously, we've had our little issues with the Federal Reserve's henchmen.
[00:35:21.408 --> 00:35:23.609]  Doesn't matter if I hire the biggest CPA group in Austin.
[00:35:23.909 --> 00:35:25.409]  Doesn't matter if I've got tax lawyers.
[00:35:25.449 --> 00:35:28.650]  Doesn't matter if, even though it's a fraudulent tax, I overpay it.
[00:35:28.890 --> 00:35:32.371]  They're constantly trying to make stuff up.
[00:35:33.892 --> 00:35:37.473]  And because they've written the tax laws where they can say whatever they want.
[00:35:37.493 --> 00:35:40.674]  You know, if you're a big globalist, you pay zero taxes.
[00:35:42.314 --> 00:35:47.436]  But if you try to actually hire people and build a news organization, well, they rake you over the coals.
[00:35:50.169 --> 00:35:59.595]  And it just goes on to admit, this is the Washington Post, going, oh yeah, I guess if you talk about the Constitution, the IRS comes after you.
[00:35:59.955 --> 00:36:01.816]  Gee, that sounds like a free country, doesn't it?
[00:36:04.338 --> 00:36:13.523]  Yeah, folks, they teach the police that Christians are terrorists and that they've got to, quote, prepare to confiscate their guns.
[00:36:13.563 --> 00:36:17.546]  That made the state police a month ago flip out and go public in Colorado.
[00:36:18.462 --> 00:36:19.382]  See, they went too far.
[00:36:19.663 --> 00:36:20.663]  Imagine FEMA meetings.
[00:36:21.123 --> 00:36:24.065]  And the Christians, we may have to confiscate their guns en masse.
[00:36:24.825 --> 00:36:28.707]  And the state police were in the local news saying, is this a joke?
[00:36:31.509 --> 00:36:33.109]  Are you joking with us?
[00:36:34.270 --> 00:36:35.330]  No, no, no, no, no, no, no, no.
[00:36:35.370 --> 00:36:36.591]  State police all over the country.
[00:36:36.871 --> 00:36:43.815]  You've been federalized and you've signed on now to go after people that are real Americans.
