[00:00:00.891 --> 00:00:03.756]  Coast to Coast, direct from Austin.
[00:23:57.090 --> 00:24:02.152]  More protection, more stopping power, more mobility, and it weighs less than 5 pounds.
[00:24:02.313 --> 00:24:04.794]  Get details at InfidelBodyArmor.com.
[00:24:04.974 --> 00:24:08.136]  That's I-N-F-I-D-E-L-BodyArmor.com.
[00:24:32.085 --> 00:24:33.309]  Welcome back to the Alex Jones Show.
[00:24:33.349 --> 00:24:34.693]  I'm David Knight filling in for Alex.
[00:24:35.013 --> 00:24:40.308]  Alex will be joining us later in the show and so will Anthony Gucciardi, Leanne McAdoo and Gigi Ornetta.
[00:24:41.167 --> 00:24:46.009]  And we're going to be talking about the world waking up to Obama's dictatorship.
[00:24:46.629 --> 00:24:47.889]  And it's not just his dictatorship.
[00:24:47.930 --> 00:24:53.512]  We see that millennials are now waking up to seeing what's going on with the quote-unquote Affordable Health Care Act.
[00:24:53.552 --> 00:24:58.033]  They're seeing that it's a massive transfer of wealth from one generation to another.
[00:24:58.493 --> 00:25:01.775]  But of course the biggest transfer of wealth is from the
[00:25:03.135 --> 00:25:06.278]  Middle class of America to the insurance companies who wrote this.
[00:25:06.318 --> 00:25:11.683]  That's what Alex has been saying from the very beginning, that it was the insurance companies that were writing these regulations.
[00:25:12.143 --> 00:25:14.225]  And now we see how that's playing out.
[00:25:14.265 --> 00:25:26.756]  We see that the stock trends, as Don Salazar wrote an article on InfoWars, showing that their stock prices had gone up by, on average, about a factor of two to five, just like we see the many reports of the
[00:25:27.456 --> 00:25:30.217]  Insurance rates that people are seeing going up by a factor of two to five.
[00:25:30.237 --> 00:25:32.498]  They knew exactly what was going to happen with this.
[00:25:32.558 --> 00:25:36.180]  They knew exactly where this was headed, and it was built into their stock price.
[00:25:36.680 --> 00:25:44.644]  We can see how they're taking advantage of people's ignorance, even through the Obama minimum wage talks, at the same time that he's setting up this Trans-Pacific Partnership.
[00:25:44.904 --> 00:25:48.345]  At the same time, we've got Democrats saying they want to stand for the working poor.
[00:25:48.385 --> 00:25:53.508]  We see them proposing a $27 billion tax increase on gasoline.
[00:25:54.088 --> 00:25:55.469]  Who's that going to affect the most?
[00:25:55.549 --> 00:25:59.791]  Of course it's going to affect the people at the lowest level of pay jobs.
[00:25:59.931 --> 00:26:03.692]  They're the ones who have the highest percentage of their income in fuel taxes.
[00:26:04.132 --> 00:26:10.075]  And as part of that, we've got that on Infowars.com, it's Democrat tax per mile scheme surfaces again in Congress.
[00:26:10.335 --> 00:26:11.476]  So it's not just raising
[00:26:12.136 --> 00:26:21.918]  The taxes per gallon of gasoline by about 80 some odd percent is also going to be looking at a project to tax us by mile.
[00:26:22.339 --> 00:26:39.443]  After they've told everybody that they want you to get fuel-efficient cars and we're paying a lot more for fuel-efficient cars and a lot of people have invested money in fuel-efficient cars, we had the buyback of the clunkers because we had to get more fuel-efficient cars, now they've completely gonna change the rules of the game and tax us by mile.
[00:26:40.123 --> 00:26:44.968]  So those fuel-efficient cars are not going to be as... Of course, they're going to not get rid of the other tax.
[00:26:44.988 --> 00:26:47.090]  So they'll still tax you on the gasoline that you use.
[00:26:47.350 --> 00:26:51.934]  They're just going to add this additional tax because they want to grind you into the dust.
[00:26:51.974 --> 00:26:59.601]  And that's necessary when all power and all wealth is being transferred from everyone to Washington and to the corporations that they work for.
[00:27:00.182 --> 00:27:00.922]  Take a look at this.
[00:27:01.022 --> 00:27:02.724]  Now this is actually a story that was on NPR.
[00:27:03.945 --> 00:27:14.077]  And they were talking about how banks are charging some people for their early pay loan, they get kind of a payday loan, so they're out of money, they have to get an advance on their paycheck.
[00:27:14.618 --> 00:27:20.084]  They're getting paid, they're getting charged 180% interest rates in some cases.
[00:27:20.685 --> 00:27:22.467]  And they had a hearing this summer.
[00:27:23.450 --> 00:27:35.285]  And they ask a banking representative who represents six banks, and they said, do you think it's appropriate for some of the most respected banking names to be making 200% plus off of some of their customers?
[00:27:35.806 --> 00:27:40.572]  And he said, well, firstly, I don't accept that it's 200% because it's a line of credit.
[00:27:40.592 --> 00:27:41.453]  Now, wait a minute.
[00:27:41.733 --> 00:27:42.033]  It's still 200%.
[00:27:42.093 --> 00:27:46.475]  Whether you call it a line of credit or you call it something else, he says, it's not a loan.
[00:27:47.055 --> 00:27:47.895]  It's a line of credit.
[00:27:48.515 --> 00:27:51.236]  If we were charging 200% for a home mortgage, I'm with you.
[00:27:51.276 --> 00:27:51.936]  That's too much.
[00:27:52.516 --> 00:27:53.777]  But this is not a loan.
[00:27:54.177 --> 00:27:55.477]  It's a line of credit.
[00:27:56.298 --> 00:27:56.578]  Come on.
[00:27:57.492 --> 00:27:58.573]  Come on, that's semantics.
[00:27:58.713 --> 00:28:00.614]  That's taking advantage of people's ignorance.
[00:28:00.914 --> 00:28:04.397]  That's exactly what Obama is doing with this minimum wage talk.
[00:28:04.877 --> 00:28:12.102]  Okay, he's going out and telling people, don't worry, we're going to raise you from $7 to $10 an hour and everything's going to be just fine.
[00:28:12.482 --> 00:28:19.747]  But ignoring why you need that raise, why you have seen the value, the purchasing power of your dollar go down.
[00:28:20.087 --> 00:28:26.332]  Ignoring what he's doing in terms of gutting the economy with the Trans-Pacific Partnership, doing that in secret.
[00:28:27.620 --> 00:28:31.484]  I'm old enough to remember when there were usury laws in this country.
[00:28:32.165 --> 00:28:34.808]  It used to be against the law for banks to charge more than 10%.
[00:28:36.830 --> 00:28:39.312]  Only the mafia, loan sharks, would charge people more than 10%.
[00:28:40.113 --> 00:28:45.159]  Here you've got banks charging people for paycheck advances, charging them 200%.
[00:28:45.199 --> 00:28:47.481]  I don't think the mafia did that 40 years ago.
[00:28:50.899 --> 00:28:54.522]  But they're not as smart as these bankers, because they can get away with it.
[00:28:54.562 --> 00:28:59.006]  They can go to Congress and they can say, it's not a loan, it's a line of credit.
[00:28:59.086 --> 00:29:00.827]  It's not a mortgage, it's a line of credit.
[00:29:00.887 --> 00:29:02.909]  So, you know, they play with these semantics.
[00:29:03.289 --> 00:29:16.340]  And yet, at the same time, we see that the banking regulations from Chris Dodd and Barney Frank are shutting down all of the smaller banks that are competitors to these too-big-to-fail, too-big-to-jail banks that are running everything.
[00:29:16.420 --> 00:29:18.462]  We have now, according to this article from
[00:29:19.783 --> 00:29:21.384]  It's a lot of people have talked about this.
[00:29:21.424 --> 00:29:37.515]  This particular one is from PersonalLiberty.com and they quote they say the number of banks in the US is at its lowest level since the Great Depression due to a combination of regulatory hurdles that are forcing many community banks out of business and we see that larger
[00:29:39.102 --> 00:29:44.405]  Press outlets are saying, well, this is actually a good thing because it makes us more efficient.
[00:29:44.445 --> 00:29:51.250]  You know, that was the line of Rockefeller, that he hated competition because competition was essentially a sin.
[00:29:51.770 --> 00:29:52.931]  They don't want competition.
[00:29:53.331 --> 00:29:58.734]  They want to shut down all the local banks and they want to shut down all the mom and pop stores and have only the largest ones.
[00:29:59.515 --> 00:30:02.517]  We're on the march, the empire's on the run.
[00:30:03.457 --> 00:30:06.139]  Alex Jones and the GCN Radio Network.
[00:30:10.305 --> 00:30:16.530]  Strategic relocation is a systematic way to think strategically in the future about how do I safeguard.
[00:30:16.931 --> 00:30:19.333]  Renowned author and expert, Joel Skousen.
[00:30:19.413 --> 00:30:19.713]  The U.S.
[00:30:19.773 --> 00:30:23.937]  isn't building huge underground bases and bunkers because of some terrorist threat.
[00:30:24.017 --> 00:30:26.599]  They know that a massive nuclear attack is coming.
[00:30:26.979 --> 00:30:28.220]  They want that attack to come.
[00:30:28.461 --> 00:30:34.646]  Joel Skousen is renowned as one of the world's foremost experts in strategic relocation and the securing of your home.
[00:30:35.026 --> 00:30:37.507]  What I tell people is that you do have time.
[00:30:37.707 --> 00:30:42.469]  We talk about natural disasters, the health environment, we talk about pollution, the water quality.
[00:30:42.670 --> 00:30:50.093]  My personal experience about being in every one of these states, most people won't even be ready, won't be able to get out of town, because there'll be absolute panic.
[00:30:50.413 --> 00:30:52.976]  There is no preparedness without strategy.
[00:30:53.176 --> 00:30:55.819]  This Christmas, give the gift of preparedness.
[00:30:56.260 --> 00:31:00.524]  Strategic Relocation Film with Joel Skousen and Alex Jones.
[00:31:00.845 --> 00:31:05.430]  Available only at InfoWarsShop.com or by calling 888-253-3139.
[00:31:09.369 --> 00:31:19.752]  In the last 50 years, iodine has been phased out of our staple foods and replaced with the halogen bromine, a practice now banned in nations around the world.
[00:31:20.072 --> 00:31:21.913]  Guess what else is in the halogen family?
[00:31:22.113 --> 00:31:22.793]  Fluoride!
[00:31:22.993 --> 00:31:24.574]  Ladies and gentlemen, Alex Jones here.
[00:31:24.914 --> 00:31:31.236]  In 1924, the federal government did the right thing and encouraged salt producers to add iodine.
[00:31:31.496 --> 00:31:36.297]  It's the good halogen on the periodic table, and the results are on record.
[00:31:36.397 --> 00:31:37.838]  Reports documented a 15-point IQ
[00:31:39.258 --> 00:31:39.678]  We're good.
[00:32:09.952 --> 00:32:15.054]  Alex Jones here, and I want to tell you about a longtime friend of the show, My Patriot Supply.
[00:32:15.414 --> 00:32:23.896]  As you might remember, this is the company that stood up to the DHS and exposed FEMA's secret plan to begin hoarding emergency survival food.
[00:32:24.316 --> 00:32:31.619]  It has always been my belief that it's key to stand behind companies who share the same values as their fellow Patriots.
[00:32:32.139 --> 00:32:39.521]  My Patriot Supply brings us their exclusive Patriot Pantry brand, along with many other fine preparedness products.
[00:32:40.041 --> 00:32:43.444]  I personally store and use their high-quality products.
[00:32:43.984 --> 00:32:47.627]  It tastes great, and it's easy to store for up to 25 years.
[00:32:48.188 --> 00:32:54.773]  For a limited time, you can save $50 instantly on a four-week supply of food, along with other special offers.
[00:32:55.334 --> 00:33:02.059]  Visit mypatriotsupply.com forward slash alex today, with the new world order making rapid advances on every front.
[00:33:02.539 --> 00:33:06.583]  It is essential to prepare with My Patriot Supply today.
[00:33:16.283 --> 00:33:25.569]  Big Brother.
[00:33:25.969 --> 00:33:27.190]  Mainstream media.
[00:33:27.851 --> 00:33:28.971]  Government cover-ups.
