[00:00:03.123 --> 00:00:05.145]  You're listening to GCN.
[00:23:36.629 --> 00:23:43.113]  The Survival Seed Vault from MyPatriotSupply.com includes detailed planting and seed saving instructions and ships same day.
[00:23:43.274 --> 00:23:45.896]  Plus, all orders over $49 ship free.
[00:23:46.096 --> 00:23:49.738]  MyPatriotSupply.com is American owned by patriots like you.
[00:23:49.979 --> 00:23:51.760]  Passionate about freedom and preparedness.
[00:23:51.960 --> 00:23:55.703]  Call now 866-229-0927.
[00:23:55.843 --> 00:23:57.744]  That's 866-229-0927.
[00:23:58.125 --> 00:24:03.849]  Or discover more emergency preparedness items when you order at MyPatriotSupply.com.
[00:24:03.989 --> 00:24:04.970]  Choose the original.
[00:24:05.090 --> 00:24:08.633]  Choose the Survival Seed Vault at MyPatriotSupply.com.
[00:24:20.836 --> 00:24:23.338]  Ladies and gentlemen, Alex Jones here, back live.
[00:24:23.358 --> 00:24:30.422]  Paul Watson coming on with a case of government and media mind control where they openly have tried to overthrow reality.
[00:24:30.442 --> 00:24:34.345]  We're talking about the Family Guy that's become a big national story.
[00:24:34.385 --> 00:24:35.706]  I mean, it's all over the place.
[00:24:36.146 --> 00:24:37.567]  The Family Guy hoax.
[00:24:37.727 --> 00:24:41.110]  We edited two different shows together when we didn't.
[00:24:42.188 --> 00:24:44.550]  And it is real.
[00:24:44.770 --> 00:24:52.116]  And Seth MacFarlane comes out and says, how dare us do this when he's the one that made a joke about bombing the Boston Marathon.
[00:24:52.616 --> 00:25:00.002]  So the turbaned cowboy, the Tea Party guy that joins the Taliban, see that narrative in all the shows and movies?
[00:25:01.003 --> 00:25:02.704]  He bombs it with the Taliban.
[00:25:04.721 --> 00:25:11.824]  I mean, and Fox admits in the AP it's a real episode, they've deleted it remotely off TiVos, memory hold it, there's that news.
[00:25:12.544 --> 00:25:16.946]  And then meanwhile, other news still keeps saying it's not real and it's a hoax.
[00:25:18.967 --> 00:25:20.848]  I mean, that's how dumb they think you are.
[00:25:23.289 --> 00:25:25.990]  Where they just think they can put anything out, and that's coming up.
[00:25:27.451 --> 00:25:31.913]  Ladies and gentlemen, we also have this incredible video that went up on Infowars.com last night.
[00:25:34.136 --> 00:25:44.301]  A highly decorated Iraq War, Afghanistan War veteran who lives outside Temple.
[00:25:45.781 --> 00:25:52.865]  I've had family in that area and just went for a 10-mile hike with his son with a merit badge with an AR-15.
[00:25:53.225 --> 00:25:57.347]  And let me tell you, growing up in Texas, I mean, I walked around with
[00:25:58.752 --> 00:26:01.315]  Many 14 range rifles, shotguns, you name it.
[00:26:01.896 --> 00:26:09.225]  And you'd never see the police, but you'd walk, you know, we got one piece of property here, and there'd be another piece of property maybe a mile away, a larger piece of property.
[00:26:10.326 --> 00:26:13.969]  We've got some land up by the farmhouse, but then the main pieces of land are miled on the road.
[00:26:14.329 --> 00:26:23.875]  I've walked so many times with AK-47s, AR-15s, M4s, because they're lighter, so I'll carry usually a lighter rifle.
[00:26:24.776 --> 00:26:30.379]  Hog hunting, you name it, because when you're walking down the road, but down your own fence line, you're allowed to shoot over your own fence line.
[00:26:31.420 --> 00:26:32.480]  That's when you see the coyotes.
[00:26:32.541 --> 00:26:33.781]  It's when you'll see the wild hogs.
[00:26:33.841 --> 00:26:35.042]  The point is that
[00:26:38.304 --> 00:27:01.093]  This guy was out there walking in the middle of Texas, out in the middle of nowhere, in farmland, and he's a pretty famous guy, by the way, a political writer, and critical of Obama, and him and his son, and the cops grabbing, slam up against the deal, and call that resisting, and then say, you're not allowed to rudely have a gun, rudely display it, and he said, well, what law did I break?
[00:27:01.153 --> 00:27:04.074]  And the cop goes, the sergeant goes, there doesn't need to be a law.
[00:27:04.094 --> 00:27:05.575]  We're going to play that coming up.
[00:27:06.395 --> 00:27:10.559]  He goes, there doesn't need to be a law if you scare people.
[00:27:11.480 --> 00:27:23.331]  So I guess the argument would be disorderly conduct, disturbing the peace, but it's not when somebody, and I'll tell you, they didn't even know this guy was a highly decorated, was it master sergeant?
[00:27:23.651 --> 00:27:27.775]  Because when he starts like barking orders at him, you can tell they've been under military discipline.
[00:27:27.815 --> 00:27:31.098]  They start not knowing what to do, but they still ended up
[00:27:32.382 --> 00:27:39.392]  uh... taking him to jail and charging him with a felony resisting police uh... which is so evil ladies and gentlemen
[00:27:41.641 --> 00:27:44.163]  To, to, to have it all on video, he did nothing.
[00:27:44.183 --> 00:27:56.770]  I mean, he admits in his affidavit, the cop gets out and says, stop, come here, and he does, and the cop grabs, like he's scared, the AR-15 that is military-style strapped to his chest, and all he does is lean back and go, whoa!
[00:27:57.211 --> 00:27:58.611]  And then pull the camera out and turn it on.
[00:27:58.912 --> 00:28:05.796]  So then the cop pulls his gun on him, grabs him, and this is all on video, slams him on the car, and it just goes on and on.
[00:28:05.836 --> 00:28:07.757]  It's like, I don't know, what is it, 15 minutes long?
[00:28:09.538 --> 00:28:10.499]  And I've told you this.
[00:28:12.299 --> 00:28:23.108]  I have been walking from one farmhouse to a family's farmhouse a half mile away in the middle of nowhere in East Texas.
[00:28:23.809 --> 00:28:26.832]  This has had to be 10 years ago.
[00:28:28.973 --> 00:28:30.295]  And you know, I'm not creeping around.
[00:28:30.335 --> 00:28:31.235]  I'm walking down the road.
[00:28:31.315 --> 00:28:32.937]  I got a rifle on my shoulder.
[00:28:32.957 --> 00:28:38.642]  You know, so I got a full metal jacket.
[00:28:40.510 --> 00:28:42.491]  That is not your daddy's shotgun.
[00:28:42.611 --> 00:28:45.953]  I mean, I had it like, you know, over the back of my neck, walking with it safely.
[00:28:46.654 --> 00:28:48.935]  And the cop pulls over and says, where are you going?
[00:28:48.975 --> 00:28:49.896]  What are you doing?
[00:28:50.456 --> 00:28:51.277]  Are you poaching?
[00:28:52.077 --> 00:28:54.599]  And I'm like, I'm walking around with a gun going over.
[00:28:54.659 --> 00:28:55.199]  Well, who are you?
[00:28:55.239 --> 00:28:57.000]  Well, it's my property.
[00:28:58.241 --> 00:29:05.546]  And then, my dad's always trying to talk me into going down to Opening Day, because we don't really hunt a lot, but we have a lot of hunters that lease our property.
[00:29:08.618 --> 00:29:10.439]  I'm like, no, I will not go down to Opening Day.
[00:29:12.400 --> 00:29:13.721]  I will not go down to Opening Day.
[00:29:14.261 --> 00:29:22.745]  The year before last, they had, I don't know, 10-15, a federal task force of game wardens.
[00:29:22.765 --> 00:29:25.887]  They were state, but they were on federal task force, and they're all sitting around
[00:29:26.989 --> 00:29:35.837]  Opening morning, there aren't even any deer hanging up, and they run around and act all weird and run in and start breaking into campers and, you know, telling them like, you know, they're a SWAT team.
[00:29:36.357 --> 00:29:45.285]  And then this year, a sheriff's deputy, crazily, with the gate open, comes driving through with his family members, not even a deputy, and jumps out with a rifle.
[00:29:47.840 --> 00:29:51.504]  And then starts telling everybody, you know, basically get ready to be searched.
[00:29:51.865 --> 00:29:54.688]  I mean, this is just lawless lunatics.
[00:29:55.429 --> 00:29:56.870]  Lunatics, even in Texas.
[00:29:59.293 --> 00:30:00.174]  We're on the march.
[00:30:00.675 --> 00:30:02.276]  The Empire's on the run.
[00:30:03.197 --> 00:30:05.880]  Alex Jones and the GCN Radio Network.
[00:30:10.222 --> 00:30:13.284]  You prepare by purchasing gold, food, and firearms.
[00:30:13.644 --> 00:30:19.088]  But if you don't have a home security system, then you're missing a critical weapon in your arsenal for home protection.
[00:30:19.688 --> 00:30:22.890]  When you're sleeping or away from home, who's watching out for intruders?
[00:30:23.571 --> 00:30:24.831]  Check out SimpliSafe.
[00:30:25.152 --> 00:30:29.014]  It's a new do-it-yourself home security system that is completely wireless.
[00:30:29.614 --> 00:30:31.656]  Go to GetSimpliSafe.com.
[00:30:32.316 --> 00:30:34.698]  SimpliSafe is independent and off the grid.
[00:30:35.059 --> 00:30:38.862]  It runs on battery power, so even if the grid goes down, you're protected.
[00:30:39.423 --> 00:30:45.568]  It's completely customizable, so you can use it in your home, business, boat, trailer, storage unit, or shed.
[00:30:46.089 --> 00:30:47.590]  Get SimpliSafe.com
[00:30:48.391 --> 00:30:52.613]  SimplySafe is also ridiculously easy to install yourself in under 20 minutes.
[00:30:53.073 --> 00:30:55.254]  So there's no need to let a stranger into your home.
[00:30:55.774 --> 00:30:59.356]  If you move or need to relocate, you can take the system with you wherever you go.
[00:30:59.856 --> 00:31:06.299]  You aren't always at home, but SimplySafe will stand guard, protecting your property 24 hours a day, 7 days a week.
[00:31:06.879 --> 00:31:09.040]  Again, that's GetSimplySafe.com
[00:31:09.660 --> 00:31:11.561]  In the last two years alone, the U.S.
[00:31:11.601 --> 00:31:14.163]  has seen huge losses to our food supply.
[00:31:14.423 --> 00:31:19.266]  In 2011, storms and floods raged across the U.S., costing us $20 billion in lost crops alone.
[00:31:19.467 --> 00:31:23.249]  In 2012, we saw the largest drought in the country in more than 50 years.
[00:31:23.509 --> 00:31:27.292]  You may think out of sight, out of mind, and so you don't think you will be affected.
[00:31:27.452 --> 00:31:28.653]  The fact is, you are.
[00:31:28.853 --> 00:31:29.613]  We all are.
[00:31:29.853 --> 00:31:32.195]  Food shortages drive prices up for everyone.
[00:31:32.495 --> 00:31:40.862]  You might not be able to control Mother Nature, but you can control your food prices by freezing the cost and availability of your food supply with eFoodsDirect.
[00:31:41.062 --> 00:31:42.263]  Be prepared before you need it.
[00:31:42.443 --> 00:31:45.626]  With nutrient-dense food you can store for up to 25 years.
[00:31:45.926 --> 00:31:48.188]  You can hope for the best, but hope won't feed you.
[00:31:48.308 --> 00:31:52.731]  Do what I've done and get your own supply of the best storable foods out there from eFoodsDirect.
[00:31:52.871 --> 00:31:58.776]  Call 800-409-5633 or visit them on the web at eFoodsDirect.com forward slash Alex.
[00:31:59.016 --> 00:32:00.418]  And check out their spring specials.
[00:32:00.658 --> 00:32:06.945]  Again, that number is 800-409-5633 or on the web at efoodsdirect.com forward slash Alex.
[00:32:07.185 --> 00:32:09.128]  You can bet your life on eFoodsDirect.
[00:32:10.409 --> 00:32:16.236]  Now that we have moved into the winter season, there is an increased need to support our immunity and health.
[00:32:17.159 --> 00:32:23.041]  At Silver Lungs, we are committed to meeting your needs by providing a full selection of silver-based products.
[00:32:23.901 --> 00:32:33.944]  Our most popular silver-based products are the 32-ounce NanoSilver solutions, our 2-ounce NanoSilver nasal applicators, as well as our all-natural silver soaps.
[00:32:34.844 --> 00:32:38.126]  Just released is our 100% natural silver gel.
[00:32:38.986 --> 00:32:45.190]  Our new silver gel is not based on synthetic gelling agents, which quickly evaporate and leave the silver at the surface.
[00:32:45.910 --> 00:32:56.316]  But rather, we have formulated our silver gel using the natural skin nourishing chemistry of aloe vera, to quickly penetrate and nourish the skin, while delivering the silver more effectively.
[00:32:57.168 --> 00:33:04.877]  Visit www.silverlungs.com and click on our store page to find what silver based products are best for you.
[00:33:05.919 --> 00:33:08.822]  That's www.silverlungs.com.
[00:33:21.468 --> 00:33:27.751]  Live from Austin, Texas, broadcasting worldwide, it's Alex Jones.
[00:33:30.332 --> 00:33:34.915]  You know, they say if you can't stand the heat, stay out of the kitchen.
[00:33:34.955 --> 00:33:36.536]  But you're in the kitchen.
[00:33:36.556 --> 00:33:37.736]  You're in the New World Order.
[00:33:38.497 --> 00:33:38.997]  L House.
[00:33:40.612 --> 00:33:44.676]  And we're not going to get out of it without changing the world back to liberty and freedom and common sense.
[00:33:45.457 --> 00:33:52.624]  But the more decadent things get, the more dumbed down the public gets, the more the corrupt can get away with basically almost anything.
