[00:00:00.089 --> 00:00:01.309]  Network.
[00:26:50.738 --> 00:26:52.159]  They claim all day.
[00:26:52.639 --> 00:26:53.300]  I watched clips.
[00:26:53.340 --> 00:26:57.243]  I've already seen them, but I watched a compilation at about 7 a.m.
[00:26:57.263 --> 00:27:00.445]  this morning of Joe Biden.
[00:27:00.825 --> 00:27:01.246]  We have it.
[00:27:01.266 --> 00:27:02.647]  If we have time later, we're going to play it.
[00:27:05.603 --> 00:27:10.268]  Of Joe Biden with relish.
[00:27:10.388 --> 00:27:13.352]  I mean, when you have discernment, it's not even discernment, anybody would see it.
[00:27:14.724 --> 00:27:23.830]  The relish he has when he talks about these beautiful children, shawls shot up, just riddled with holes, riddled with holes.
[00:27:24.611 --> 00:27:29.834]  And he's clearly using it, pressing on the wound, putting salt in the wound, feeding off of it.
[00:27:30.135 --> 00:27:30.895]  I know his history.
[00:27:31.155 --> 00:27:32.036]  I know his background.
[00:27:32.116 --> 00:27:33.217]  I know how evil he is.
[00:27:33.497 --> 00:27:35.899]  I know how he works to de-industrialize America.
[00:27:36.639 --> 00:27:38.079]  I know how bad these guys are.
[00:27:38.099 --> 00:27:40.280]  I know their mindset, their code.
[00:27:40.300 --> 00:27:44.641]  And he's sitting there just sticking his finger in the wound, like a bullet hole.
[00:27:44.661 --> 00:27:46.882]  And you say, oh, I know it hurts.
[00:27:47.382 --> 00:27:52.883]  We finally, the image of these four-year-olds, there aren't even four, all shot up full of bullet holes.
[00:27:53.643 --> 00:27:56.064]  This with the parents, we're going to get this done.
[00:27:57.298 --> 00:28:02.621]  I realize they got drones killing, you know, in one country alone last year, 200 plus kids, Pakistan.
[00:28:03.061 --> 00:28:20.152]  You know, you see all the collateral damage and putting al-Qaeda in Libya and Syria, 40,000 dead at least, lining up blacks, videos of black men, women, and children with al-Qaeda, because it's cheaper to use machetes, and plus they have more fun doing it, just hacking them up, just hacking their noses off.
[00:28:20.512 --> 00:28:22.353]  Hacking their arms as they beg and harm.
[00:28:22.373 --> 00:28:23.894]  I mean, stuff we won't even show you.
[00:28:23.914 --> 00:28:24.614]  It's on YouTube.
[00:28:24.874 --> 00:28:26.375]  They try to take it down as fast as they can.
[00:28:26.635 --> 00:28:36.040]  Taking Christians and throwing them off five-story buildings and chopping their heads off and celebrating and saying, we're going to destroy America a la Akbar 9-11.
[00:28:36.080 --> 00:28:36.600]  We're coming.
[00:28:36.640 --> 00:28:37.521]  We've got the missiles.
[00:28:37.721 --> 00:28:39.062]  We're going to kill you next.
[00:28:40.219 --> 00:28:49.346]  And our government, foreign banks, that's who they are, the occupiers, are doing this, and then I go and TSA wants me to take my shoes off and grope me to see if I'm Al Qaeda.
[00:28:49.526 --> 00:28:55.210]  I mean, I'm like, look, game over, joke over, scam over, no, no, no, no!
[00:28:57.392 --> 00:28:59.033]  And I realize why I blew up at Piers Morgan.
[00:28:59.214 --> 00:29:00.535]  I am physically angry.
[00:29:01.315 --> 00:29:03.197]  And not even at a hate level, it's more of just a...
[00:29:04.028 --> 00:29:07.494]  The anger of trying to burst through a foot of ice that you're trapped under.
[00:29:07.514 --> 00:29:09.558]  You know, if you fall through a frozen lake.
[00:29:09.598 --> 00:29:10.800]  I mean, it's that kind of anger.
[00:29:10.960 --> 00:29:11.982]  I want out of here!
[00:29:12.343 --> 00:29:13.305]  I don't like this!
[00:29:13.385 --> 00:29:14.407]  Get off my back!
[00:29:15.598 --> 00:29:21.660]  It's that feeling where two or three bullies are beating you up, and they get you down, and they got you tackled, and you get beyond mad.
[00:29:21.680 --> 00:29:23.661]  You go, these people aren't going to be on me in a minute.
[00:29:23.961 --> 00:29:25.821]  And you just decide to get up and stomp them.
[00:29:26.222 --> 00:29:27.242]  It's that kind of feeling.
[00:29:27.282 --> 00:29:29.803]  Like, I don't care anymore what happens to me.
[00:29:30.103 --> 00:29:31.984]  You people want to abuse children.
[00:29:32.224 --> 00:29:35.705]  You're a bunch of sick filth, and I will not stand here.
[00:29:36.585 --> 00:29:41.528]  And watch you like ghouls use those little kids' deaths to disarm the American people.
[00:29:41.588 --> 00:29:45.571]  By the way, Australia took everything but single-shot bolt-action.
[00:29:45.911 --> 00:29:47.492]  They're now set to ban those.
[00:29:47.772 --> 00:29:49.333]  It's always the same story.
[00:29:49.573 --> 00:29:50.094]  We'll be back.
[00:29:51.174 --> 00:29:52.075]  We're on the march.
[00:29:52.575 --> 00:29:54.176]  The Empire's on the run.
[00:29:55.097 --> 00:29:57.779]  Alex Jones and the GCN Radio Network.
[00:30:03.476 --> 00:30:05.197]  And you're subject to other police action.
[00:30:06.017 --> 00:30:06.937]  Tyranny is here.
[00:30:07.278 --> 00:30:10.899]  The grim future foretold in 1984 has become reality.
[00:30:10.919 --> 00:30:13.420]  It really says that the state is God.
[00:30:13.440 --> 00:30:18.882]  The United States is now recognized globally as one of the most oppressive police states on Earth.
[00:30:19.302 --> 00:30:25.545]  This film conclusively proves the existence of a secret network of FEMA camps, now being expanded nationwide.
[00:30:25.965 --> 00:30:31.528]  This documentary exposes how the continuity of government program has established an all-powerful shadow state.
[00:30:31.948 --> 00:30:35.610]  Police State 4 chronicles the sickening depth to which our republic has fallen.
[00:30:36.130 --> 00:30:40.132]  Prepare to enter the secretive world of emergency dictatorship.
[00:30:40.413 --> 00:30:45.915]  Body scanners, sound cannons, citizen spies, stage terror, and cameras on every street corner.
[00:30:46.356 --> 00:30:49.317]  It's only the beginning of the New World Order's hellish plan.
[00:30:49.918 --> 00:30:51.358]  The police state isn't coming.
[00:30:51.899 --> 00:30:52.319]  It's here.
[00:30:52.999 --> 00:31:00.009]  Secure your copy today at InfoWars.com or see it online in the highest quality at PrisonPlanet.tv.
[00:31:02.472 --> 00:31:08.300]  Now that we have moved into the winter season, there is an increased need to support our immunity and health.
[00:31:09.204 --> 00:31:15.107]  At Silverlungs, we are committed to meeting your needs by providing a full selection of silver-based products.
[00:31:15.968 --> 00:31:26.033]  Our most popular silver-based products are the 32-ounce Nano Silver Solutions, our 2-ounce Nano Silver Nasal Applicators, as well as our all-natural silver soaps.
[00:31:26.913 --> 00:31:30.215]  Just released is our 100% natural silver gel.
[00:31:31.055 --> 00:31:37.239]  Our new silver gel is not based on synthetic gelling agents, which quickly evaporate and leave the silver at the surface.
[00:31:37.979 --> 00:31:48.406]  But rather we have formulated our silver gel using the natural skin nourishing chemistry of aloe vera to quickly penetrate and nourish the skin while delivering the silver more effectively.
[00:31:49.226 --> 00:31:56.911]  Visit www.silverlungs.com and click on our store page to find what silver based products are best for you.
[00:31:57.992 --> 00:32:00.914]  That's www.silverlungs.com
[00:32:01.840 --> 00:32:06.423]  The New Year is a great time to take charge of your health and wellness.
[00:32:06.944 --> 00:32:10.987]  Get serious and make a stand with Supernatural Silver.
[00:32:11.467 --> 00:32:16.851]  This is a breakthrough in silver technology that is several hundred times more effective
[00:32:19.692 --> 00:32:28.577]  Supernatural silver can be taken orally every day to help fight bacteria, viruses, infections, yeast and molds.
[00:32:29.138 --> 00:32:36.121]  Supernatural silver is also exceptional for wound care and is highly effective for water purification.
[00:32:36.742 --> 00:32:46.187]  It is the number one choice for thousands of people for immune system support and it is also a perfect choice for your emergency preparedness.
[00:32:46.747 --> 00:32:53.810]  Go to SupernaturalSilver.com today and give yourself and your loved ones a fighting chance.
[00:32:54.390 --> 00:32:56.691]  That's SupernaturalSilver.com.
[00:32:57.231 --> 00:33:00.772]  Check out our new low prices and like us on Facebook.
[00:33:04.554 --> 00:33:06.094]  There's a need for a new world order.
[00:33:07.435 --> 00:33:13.457]  But it has different characteristics in different parts of the world.
[00:33:14.944 --> 00:33:21.203]  Live from Austin, Texas, broadcasting worldwide, it's Alex Jones.
[00:33:31.360 --> 00:33:40.505]  Coming up, we're going to break down what happened and what's still ongoing with the Benghazi whitewash hearings that are going on in Congress right now.
[00:33:41.206 --> 00:33:44.868]  And sure, Rand Paul said, I would have relieved you of your position when you did this.
[00:33:46.308 --> 00:33:52.572]  From what I saw and what I'm tracking at InfoWars.com and sites like DrugsReport.com is really on top of it.
[00:33:53.753 --> 00:33:57.775]  They're not bringing up, hey, why did our government use Al Qaeda to overthrow Libya to begin with?
[00:33:58.948 --> 00:34:01.448]  I mean, it's on record that NATO is arming them.
[00:34:01.989 --> 00:34:03.389]  Our military is the heart of NATO.
[00:34:04.629 --> 00:34:15.011]  So, we need to be honest with ourselves about this, because if all this information is forced out there into the general consciousness and general awareness, it's game over.
[00:34:15.931 --> 00:34:28.173]  The establishment thinks you're so unconscious, so stupid, they're using real Al-Qaeda out of Saudi Arabia, Qatar, and other countries, brought in over two years ago to Libya to start a almost year-long civil war,
[00:34:29.619 --> 00:34:35.222]  With air raids and bombings of major cities and laying waste to whole neighborhoods.
[00:34:35.742 --> 00:34:42.725]  And it was called humanitarian because Obama is a Peace Prize winner.
[00:34:45.887 --> 00:34:46.507]  Just amazing.
[00:34:48.792 --> 00:34:56.834]  And then they used that same group and publicly exported them to Turkey, Jordan, and other areas to have them infiltrate the country publicly and attack.
[00:34:56.914 --> 00:35:04.216]  And they've got, this has been admitted for over a year in mainstream media, but it's back in the newspaper, that Western commandos are advising them and training them.
[00:35:04.936 --> 00:35:05.596]  I mean, they're at U.S.
[00:35:05.656 --> 00:35:07.057]  bases in Turkey, right on the border.
[00:35:08.117 --> 00:35:15.339]  And then the Syrians battle back against them, and so they open up for a few weeks with artillery to clear the area to send in the jihadis.
[00:35:16.601 --> 00:35:20.985]  And then I've seen some conservatives go, well good, we got Arabs killing Arabs.
[00:35:21.005 --> 00:35:28.571]  Man, that's some bad karma right there.
[00:35:28.872 --> 00:35:33.636]  I don't mean karma in the Indian fashion, but you reap what you sow, what comes around goes around.
[00:35:33.656 --> 00:35:35.518]  I mean, really?
[00:35:35.538 --> 00:35:38.961]  That kind of so-called conservative is not a conservative.
[00:35:39.001 --> 00:35:41.523]  They are a fascistic, warped,
[00:35:43.527 --> 00:35:51.391]  Dehumanizing person who has visions of power and reflected glory by smart bombs and artillery.
[00:35:52.211 --> 00:36:05.617]  I bet you a million dollars if you took one of those so-called good old boys, because most of them aren't really good old boys, and you stuck a gun in their hand and lined up ten little Afghan kids with snot coming out their nose or little eyes looking up at you.
[00:36:06.378 --> 00:36:09.019]  So ignorant that most of them can't even find the U.S.
[00:36:09.099 --> 00:36:09.619]  on a map.
[00:36:09.639 --> 00:36:10.780]  I mean, these are like cavemen.
[00:36:13.513 --> 00:36:18.597]  I bet you those people would not have the nerve to pull the trigger on one of those kids, much less all ten of them.
[00:36:19.258 --> 00:36:22.681]  And if they did, they'd be basket cases and commit suicide later.
[00:36:23.321 --> 00:36:24.562]  Like our troops do, by the way.
[00:36:25.463 --> 00:36:28.045]  You're not meant to go and kill a bunch of innocent kids.
[00:36:28.105 --> 00:36:40.115]  Your body, unless you're a full-born psychopath, genetically, if you're not totally evil and totally given over to evil from birth, doing evil things like that will destroy you.
[00:36:41.196 --> 00:36:42.197]  You will destroy yourself.
