[00:00:00.349 --> 00:00:01.570]  Well, so does he.
[01:35:46.889 --> 01:35:48.509]  Our military knows it's unconstitutional.
[01:35:48.769 --> 01:35:51.650]  Our military still remembers the Constitution and their oath.
[01:35:52.600 --> 01:35:54.401]  It's the military that's the most against this.
[01:35:54.601 --> 01:35:55.541]  Here's a Daily Mail article.
[01:35:56.742 --> 01:36:04.866]  Special Forces acts their plan to infiltrate Utah and tame the indigenous population after locals complain about exercises imposing martial law.
[01:36:05.306 --> 01:36:08.507]  And they've always had this training drill.
[01:36:09.368 --> 01:36:12.789]  But some cops, when they tried to disarm cops, killed them a few years ago in North Carolina.
[01:36:12.809 --> 01:36:14.270]  You can look that up.
[01:36:14.330 --> 01:36:18.012]  So they moved the 10th Special Forces Group out to Utah.
[01:36:18.492 --> 01:36:19.112]  But here's the deal.
[01:36:19.732 --> 01:36:20.593]  That's the cover.
[01:36:22.216 --> 01:36:29.007]  The cover in the program, Robin Sage, is that I talked to the chief of police, Ali Philippus, in 1998.
[01:36:29.788 --> 01:36:31.771]  The film is online.
[01:36:31.811 --> 01:36:33.173]  It's in my film, Police State 2000.
[01:36:34.582 --> 01:36:35.823]  And they tried to bribe him.
[01:36:35.883 --> 01:36:39.164]  They came with buckets of cash and had already bought off the whole city council.
[01:36:39.805 --> 01:36:42.046]  See, they're using exercise as the cover.
[01:36:42.686 --> 01:36:44.027]  This is no exercise.
[01:36:44.947 --> 01:36:49.389]  They've bought off almost every major police department and government facility and system.
[01:36:49.609 --> 01:36:52.651]  Or, if they say no, they're marked down as not being part of it.
[01:36:53.491 --> 01:37:00.835]  And the crazy part is, they first send in the trainees to make everybody think it's a drill, and then a year later they send in Delta Force.
[01:37:02.219 --> 01:37:05.140]  And most of what Delta Force does is not shimmying down ropes.
[01:37:05.880 --> 01:37:13.102]  It is coming in in plain clothes and buying off your SWAT team commanders, your police chiefs, the local top preachers.
[01:37:13.762 --> 01:37:14.742]  Oh, you don't believe me?
[01:37:14.922 --> 01:37:19.063]  Ale Philippus, Alex Jones interviews San Antonio police chief.
[01:37:19.103 --> 01:37:20.124]  It's all over the internet.
[01:37:20.144 --> 01:37:20.944]  Go watch the video.
[01:37:22.624 --> 01:37:25.045]  And he was former Army intelligence in Vietnam.
[01:37:25.325 --> 01:37:26.385]  He knew infiltration.
[01:37:26.685 --> 01:37:28.446]  He knew this is what they did in Vietnam.
[01:37:30.489 --> 01:37:31.590]  He's like, this is bad.
[01:37:32.511 --> 01:37:41.200]  Thomas Sanchez in the late 90s, former Special Operations Vietnam, knew what was happening when they came to him with this same thing.
[01:37:41.701 --> 01:37:47.067]  See, a lot of these vets that have done this to other countries who were in special forces or black ops, they're like, well, what do you mean?
[01:37:47.087 --> 01:37:47.928]  We've done this before.
[01:37:48.328 --> 01:37:48.909]  What are you doing?
[01:37:50.247 --> 01:37:51.227]  I'm not going to be part of this.
[01:37:52.088 --> 01:37:59.031]  And that's the big problem the globalists have, is the people, the old-timers, have already seen all this and they're blowing the whistle.
[01:37:59.291 --> 01:38:02.312]  It was old-timers in the 60s warned everybody, like Eisenhower.
[01:38:03.132 --> 01:38:06.114]  It was old-timers who said they're going to take over with a global corporate government.
[01:38:06.974 --> 01:38:10.115]  See, we've been warned, folks, that's why we got a chance to beat this.
[01:38:10.776 --> 01:38:11.936]  I just got chills just now.
[01:38:13.477 --> 01:38:14.097]  I just got chills.
[01:38:15.836 --> 01:38:17.423]  The system isn't that powerful.
[01:38:17.523 --> 01:38:20.094]  It needs us to play along with their cover stories.
[01:38:22.011 --> 01:38:29.035]  But if we talk about what's happening before it becomes mainstream, people will then understand the backstory when it happens.
[01:38:29.375 --> 01:38:31.417]  If you tell them after it happens, they'll buy the cover story.
[01:38:31.957 --> 01:38:37.480]  Like, I remember going to the Travis County SWAT team, because I knew they were visiting every major city and trying to pay them off.
[01:38:37.960 --> 01:38:40.262]  So I said, you'll be visited by Delta Force soon with money.
[01:38:40.582 --> 01:38:46.385]  They're gonna try to get you to surveil people, including the county leaders, and try to sheep-dip you into the CIA.
[01:38:48.141 --> 01:38:51.524]  And Lieutenant Beck goes, I'm a Vietnam sniper veteran.
[01:38:51.564 --> 01:38:52.525]  Get out of my office.
[01:38:52.606 --> 01:38:53.847]  Our government would never do that.
[01:38:54.387 --> 01:38:55.608]  You are a nut, Jones.
[01:38:56.189 --> 01:38:58.311]  Called me a couple months later and he goes, can you come down here?
[01:38:58.331 --> 01:38:59.212]  I got the guy's card.
[01:38:59.232 --> 01:39:00.073]  How did you know all this?
[01:39:00.133 --> 01:39:01.294]  Exactly what you said happened.
[01:39:01.434 --> 01:39:02.775]  They fired him after that, though.
[01:39:05.558 --> 01:39:06.479]  It's just crazy.
[01:39:07.500 --> 01:39:08.961]  Get out of my office, you nut.
[01:39:09.942 --> 01:39:11.644]  I said I'd talk to you, but that's crazy.
[01:39:11.684 --> 01:39:12.445]  That isn't going on.
[01:39:13.626 --> 01:39:19.014]  Because that was before the internet was really big and I couldn't show him the interview and I said, no I got an interview with the police chief, it's happening.
[01:39:19.335 --> 01:39:21.919]  Oh whatever, I got stuff to do.
[01:39:22.900 --> 01:39:26.285]  There's no Delta Force infiltrating Texas.
[01:39:29.174 --> 01:39:31.876]  Let's go to break with a clip of my son.
[01:39:32.056 --> 01:39:33.637]  People say, why is he wearing a Guy Fawkes mask?
[01:39:33.657 --> 01:39:35.378]  We're watching on TV to cover his identity.
[01:39:35.398 --> 01:39:38.200]  And if he's going to wear a Guy Fawkes mask, then he does a British accent.
[01:39:38.380 --> 01:39:39.181]  So that's why he does that.
[01:39:39.201 --> 01:39:42.643]  But here is my son, who wrote this on his own, listening to the show.
[01:39:43.184 --> 01:39:44.504]  My son on Terrorism 101.
[01:39:44.845 --> 01:39:49.448]  And then we'll come back with the top stories straight ahead.
[01:39:49.488 --> 01:39:49.868]  Here it is.
[01:39:50.308 --> 01:39:55.452]  Hello, your friendly neighborhood patriot here for an episode of How Terrorism Really Works.
[01:40:06.098 --> 01:40:09.361]  First off, our terrorist group needs a scary name.
[01:40:09.721 --> 01:40:11.703]  Can you say L.C.I.A.A.D.A.?
[01:40:11.883 --> 01:40:13.124]  Let's try again.
[01:40:13.584 --> 01:40:14.685]  L.C.I.A.A.D.A.
[01:40:15.225 --> 01:40:16.567]  Ah, it does roll off the tongue.
[01:40:17.267 --> 01:40:18.288]  L.C.I.A.A.D.A.
[01:40:18.388 --> 01:40:19.569]  It's a perfect name.
[01:40:19.589 --> 01:40:24.273]  Now let's say the green piece here represents the terrorists.
[01:40:24.813 --> 01:40:31.559]  The terrorists then move into Pakistan or Afghanistan or whateverstan is not under banker control.
[01:40:33.557 --> 01:40:40.822]  The media then joins in to hype up the terror threat.
[01:40:40.922 --> 01:40:54.231]  Once the terror threat is established, the banksters, puppets, send in the troops to take out the terrorists they put in there in the first place.
[01:40:54.931 --> 01:41:00.295]  Then the bankers install their own dictator to take control of the resources and oppress the people.
[01:41:02.077 --> 01:41:25.903]  As a bonus, the banks, via the black ops and intelligence agencies, will then ship the drugs back into the host country so they can imprison their own citizens for using the drugs, make huge profits selling the drugs which finance other terror operations around the globe, and the cherry on the top is billions upon billions made on money laundering operations for the bankers.
[01:41:26.443 --> 01:41:29.785]  In a sense, you're watching as this opium is being grown.
[01:41:29.825 --> 01:41:31.727]  I know it grinds at your gut.
[01:41:32.347 --> 01:41:33.308]  How do you deal with it?
[01:41:33.408 --> 01:41:34.789]  What are you doing about it?
[01:41:34.829 --> 01:41:36.830]  Well, frankly, this is part of their culture.
[01:41:36.870 --> 01:41:39.792]  So, while it might grind in my gut, it's what they do.
[01:41:57.504 --> 01:42:02.850]  Well, that just about wraps it up for Terrorism 101, How Terrorism Really Works.
[01:42:03.370 --> 01:42:05.512]  I'm your friendly neighborhood patriot.
[01:42:05.813 --> 01:42:09.656]  And now remember what Big Brother and other authoritarians say.
[01:42:10.137 --> 01:42:13.220]  Whatever you do, don't visit infowolves.com.
[01:42:13.440 --> 01:42:15.923]  Oh no, the control freaks don't like it.
[01:42:18.687 --> 01:42:24.530]  Alright, there is my 10-year-old son, did that a couple months ago, airing that here for TV viewers.
[01:42:24.570 --> 01:42:30.133]  If you're a radio listener, it's a whole other dimension if you're watching on Infoworksnews.com or PrisonPlanet.tv.
[01:42:31.193 --> 01:42:34.655]  We're gonna come back and just jam in all the news I haven't gotten to in the final segment.
[01:42:34.675 --> 01:42:35.735]  I'll be back tomorrow at 11 a.m.
[01:42:35.755 --> 01:42:36.075]  Central.
[01:42:36.115 --> 01:42:38.076]  And by the way, thank God I'm here on air.
[01:42:39.057 --> 01:42:42.859]  I am so blessed to be able to relay this information to you, and I'm so humbled.
[01:42:43.615 --> 01:42:49.559]  When a bunch of people showed up, you know, for a rally for the First Amendment yesterday, just with their children and things, it really humbles me.
[01:42:49.919 --> 01:42:52.681]  So I want to thank all our supporters and fellow liberty lovers.
[01:42:52.741 --> 01:42:53.522]  I salute you.
[01:42:54.243 --> 01:42:56.744]  We are brothers in arms, sisters in arms.
[01:42:57.345 --> 01:42:57.905]  God bless you.
[01:42:57.925 --> 01:42:58.866]  You're just amazing people.
[01:43:00.618 --> 01:43:02.259]  Introducing Pro-1.
[01:43:02.519 --> 01:43:06.022]  All of your filtration in one system, portable, on-the-go.
[01:43:06.162 --> 01:43:10.565]  No more do you have two or three filters to just reduce sodium fluoride.
[01:43:10.685 --> 01:43:16.689]  You have a system that cuts out the sodium fluoride and up to 95% of hydrofluorosilicic acid.
[01:43:16.809 --> 01:43:27.796]  Advanced manufacturing technology combines silver impregnated white ceramic with new Aquamedics advanced media for removal of fluoride and other heavy metals, all in one filter element.
[01:43:27.816 --> 01:43:30.438]  It is the only one that does it and out of the gate.
[01:43:30.658 --> 01:43:34.099]  We have it discounted at 10% off with promo code WATER.
[01:43:34.299 --> 01:43:51.284]  This is the only system that in one unit helps reduce or remove pesticides, herbicides, chloramines, ammonia and chlorine, hydrofluorosilicic acid, the most common form of fluoride not covered by other fluoride filter brands, and sodium hexafluorosilicate.
[01:43:51.604 --> 01:43:56.905]  Get your ProPure with a new Pro1 filter today at InfoWarsTore.com or by calling 888-253-3139.
[01:44:02.483 --> 01:44:10.168]  If you want an American company with American products made by Americans, here is the Cal Ben Soap Company.
[01:44:10.608 --> 01:44:14.230]  Alex and his staff have used these pure soap products for years.
[01:44:14.671 --> 01:44:21.495]  These all-natural soaps are made from the highest quality vegetable and coconut oils that are earth-friendly and safe.
[01:44:21.975 --> 01:44:24.457]  See them on the web at 5starsoap.com.
[01:44:24.997 --> 01:44:29.499]  Or call 800-340-7091 for a free catalog.
[01:44:29.839 --> 01:44:35.482]  Buy the 1 to 2 month sample package and enjoy soaps that are twice as good as what you're using now.
[01:44:35.782 --> 01:44:40.885]  Or save big with a 1 to 2 year supply of soaps for all your cleaning needs.
[01:44:41.185 --> 01:44:42.805]  This is an amazing deal.
[01:44:43.166 --> 01:44:47.708]  You can save thousands of dollars and you will love the way real soap makes you feel.
[01:44:48.388 --> 01:44:51.611]  See them on the web at 5starsoap.com or call 800-340-7091 for a free catalog.
[01:45:00.492 --> 01:45:03.555]  You prepare by purchasing gold, food, and firearms.
[01:45:03.895 --> 01:45:09.359]  But if you don't have a home security system, then you're missing a critical weapon in your arsenal for home protection.
[01:45:09.960 --> 01:45:13.163]  When you're sleeping or away from home, who's watching out for intruders?
[01:45:13.843 --> 01:45:15.104]  Check out SimpliSafe.
[01:45:15.424 --> 01:45:19.308]  It's a new do-it-yourself home security system that is completely wireless.
[01:45:19.888 --> 01:45:21.930]  Go to GetSimpliSafe.com.
[01:45:22.580 --> 01:45:24.962]  SimpliSafe is independent and off the grid.
[01:45:25.322 --> 01:45:29.125]  It runs on battery power, so even if the grid goes down, you're protected.
[01:45:29.686 --> 01:45:35.851]  It's completely customizable, so you can use it in your home, business, boat, trailer, storage unit, or shed.
[01:45:36.351 --> 01:45:37.953]  Get SimpliSafe.com.
[01:45:38.673 --> 01:45:42.596]  SimpliSafe is also ridiculously easy to install yourself in under 20 minutes.
[01:45:43.337 --> 01:45:45.519]  So there's no need to let a stranger into your home.
[01:45:46.059 --> 01:45:49.642]  If you move or need to relocate, you can take the system with you wherever you go.
[01:45:50.142 --> 01:45:56.587]  You aren't always at home, but SimpliSafe will stand guard, protecting your property 24 hours a day, 7 days a week.
[01:45:57.147 --> 01:45:59.309]  Again, that's GetSimpliSafe.com
[01:46:00.524 --> 01:46:01.525]  I had tried everything.
[01:46:01.585 --> 01:46:06.652]  I'd cut back the amount of food I was eating, I was lifting weights and jogging, but nothing was working.
[01:46:07.092 --> 01:46:11.577]  My body was literally starving for minerals and trace elements as well as key vitamins.
[01:46:11.918 --> 01:46:18.286]  And as soon as I had that, I immediately could eat half of what I was eating previously and be satisfied.
[01:46:18.766 --> 01:46:29.256]  Now there are hundreds of great products at Infowarsteam.com, but I want to point out the three that have helped me lose 37 pounds in just two months.
[01:46:29.997 --> 01:46:34.181]  Products like Beyond Tangy Tangerine, Pollen Burst, and Rebound.
[01:46:34.461 --> 01:46:40.486]  When I started taking the Tangy Tangerine and other products every day, I lost more than 37 pounds in just two months.
[01:46:40.727 --> 01:46:41.868]  Now that's results.
[01:46:42.268 --> 01:46:54.275]  I want to challenge my listeners to go to Infowarsteam.com and to order just three of their products and you will see the changes in the way you look, feel, and in your appetite almost immediately.
[01:46:54.776 --> 01:46:57.037]  Start your journey to health and wellness today.
[01:46:57.337 --> 01:46:59.078]  Infowarsteam.com.
[01:47:01.560 --> 01:47:02.720]  Coast to Coast.
[01:47:03.100 --> 01:47:04.501]  Direct from Austin.
[01:47:05.162 --> 01:47:08.364]  You're listening to the Alex Jones Broadcasting Network.
[01:47:13.697 --> 01:47:17.720]  Defending the Republic from enemies foreign and domestic.
[01:47:18.661 --> 01:47:22.123]  It's Alex Jones.
[01:47:24.605 --> 01:47:27.426]  And a lot of people hear all this news and they say, well, what's the point?
[01:47:28.347 --> 01:47:31.029]  Well, the point is when you stand up, you have a free country.
[01:47:31.049 --> 01:47:32.290]  When you roll over, you're a slave.
[01:47:32.310 --> 01:47:34.031]  I mean, it's real simple.
[01:47:35.134 --> 01:47:37.035]  There are good people, there are bad people.
[01:47:37.055 --> 01:47:41.256]  There are different forces in the universe, and so many people act like they have no power.
[01:47:41.816 --> 01:47:43.177]  You have incredible power.
[01:47:45.578 --> 01:47:50.619]  You know, I saw the article a few days ago, Japan mouse clone 26 generations and still going.
[01:47:51.540 --> 01:47:53.581]  500 plus mice clones total.
[01:47:53.601 --> 01:47:57.102]  I don't see how that's 26 generations, but whatever.
[01:47:58.042 --> 01:48:01.843]  And, I mean, I remember reading about clones they had 30 years ago.
[01:48:02.364 --> 01:48:02.864]  Of humans.
[01:48:03.945 --> 01:48:08.389]  And then I see mainstream news articles going, Jones claims there's human clones already.
[01:48:08.729 --> 01:48:09.650]  He's insane.
[01:48:09.670 --> 01:48:15.736]  It just shows how the public has no idea what's even going on.
[01:48:17.156 --> 01:48:20.419]  They kill the clones in the test tubes.
[01:48:21.059 --> 01:48:24.643]  So they argue that's not a human, so it's not a clone.
[01:48:25.323 --> 01:48:26.724]  Or so it hasn't been brought to term.
[01:48:27.165 --> 01:48:30.428]  Or they'll add cow genes, pig genes to it.
[01:48:30.448 --> 01:48:31.869]  They've been doing that for at least 20 years.
[01:48:32.850 --> 01:48:37.294]  And then say it's not human because it's 1% pig, so it has no rights.
[01:48:38.823 --> 01:48:44.964]  And reportedly, in all those different underground bases and government facilities and corporate facilities, they have just got some hellish stuff.
[01:48:45.644 --> 01:48:48.305]  But it doesn't have rides, because it's not human.
[01:48:48.945 --> 01:48:51.345]  You know, it's 1% jellyfish.
[01:48:52.405 --> 01:48:53.306]  It's like little monkeys.
[01:48:53.346 --> 01:48:59.187]  I remember them reading, like 15 years ago, they were selling in South Korea that were part jellyfish, that people can buy.
[01:48:59.247 --> 01:49:00.707]  Rhesus monkeys that glow in the dark.
[01:49:01.487 --> 01:49:04.808]  And every time I mention that, people send me emails going, you liar, there's no such thing.
[01:49:05.148 --> 01:49:06.328]  I mean, the public is like in the 1950s.
[01:49:08.288 --> 01:49:31.369]  I mean, I can't even get people to understand that they publicly run Al Qaeda, the globalists want you bankrupt under Agenda 21, they want your guns, there's all these books written by the science czar John B. Holdren and others about spiking food and water and vaccines to sterilize you, the UN's been caught doing it, and then people still like, oh, I trust the government, I'm going to take the vaccines.
[01:49:31.469 --> 01:49:32.671]  Or, there are too many people.
[01:49:33.430 --> 01:49:39.072]  Like, like, like, you're part of the establishment, like, like, you got the memo not to drink the fluoride water.
[01:49:40.992 --> 01:49:51.936]  No, the people that think they're part of the establishment, they all go along with the diet drinks with the aspartame that, on record, that they now admit in new studies, CBS News, causing type 2 diabetes to skyrocket.
[01:49:52.456 --> 01:49:54.837]  I had scientists on ten years ago telling you that.
[01:49:55.737 --> 01:49:57.658]  I mean, this is life and death stuff here.
[01:49:59.107 --> 01:50:01.669]  This isn't like it's, oh, that crazy guy Alex Jones.
[01:50:01.949 --> 01:50:03.330]  You're going to find out how crazy.
[01:50:06.733 --> 01:50:11.557]  We're basically now in the basement of a society, of a technological system.
[01:50:11.957 --> 01:50:15.740]  And under national and corporate security, they're building the future.
[01:50:16.661 --> 01:50:17.842]  And we're not part of it.
[01:50:18.777 --> 01:50:20.518]  Why the future doesn't need us.
[01:50:20.998 --> 01:50:25.140]  As Bill Joyce said, he went to that tech conference, this is now 13 years ago.
[01:50:25.760 --> 01:50:27.821]  He was worth $4 billion then, he's worth even more.
[01:50:28.302 --> 01:50:32.944]  Founder of Sun Microsystems, you know, and then Baldwin, Google, Apple, all of it.
[01:50:33.964 --> 01:50:39.027]  And he said, I met with several hundred top world, you know, owners of tech.
[01:50:40.067 --> 01:50:42.268]  And the consensus was, we're going to just kill everybody.
[01:50:45.570 --> 01:50:47.871]  And they put it on screen, why the future doesn't need us.
[01:50:50.359 --> 01:50:57.866]  Our most powerful 21st century technologies, robotics, genetic engineering, and nanotech are threatening to make humans an endangered species.
[01:50:58.287 --> 01:51:00.489]  And then people will say, well there are too many of us.
[01:51:00.889 --> 01:51:02.711]  Okay, are you ready to walk the plank?
[01:51:04.172 --> 01:51:07.996]  And the point is, we'll probably destroy ourselves even if we didn't try.
[01:51:09.400 --> 01:51:35.740]  The establishment is doing everything they can, with thousands of companies with gene guns, randomly splicing human, animal, RNA, DNA, animals and humans, DNA, virus RNA, just splicing everything with plants, you name it, open air, horrible new diseases, allergies, life expectancy dropping, all these new problems.
[01:51:36.721 --> 01:51:41.364]  The government's building underground bunkers, emergency seed vaults, while telling us we're kooks and we dig in.
[01:51:44.485 --> 01:51:45.066]  It's crazy.
[01:51:45.946 --> 01:51:48.608]  And that I'm somebody who wants humanity to make it.
[01:51:49.268 --> 01:51:51.750]  I'm somebody who wants there to be a future.
[01:51:52.010 --> 01:51:53.491]  Not because I'm some goody two-shoe.
[01:51:53.791 --> 01:51:54.771]  I want to survive!
[01:51:55.032 --> 01:51:56.352]  I want my kids to have a future.
[01:51:56.773 --> 01:51:59.534]  I want your kids to have a future, so they can be together in the future.
[01:51:59.754 --> 01:52:00.435]  And their children.
[01:52:01.135 --> 01:52:02.596]  I mean, I just have good will.
[01:52:02.696 --> 01:52:03.596]  Is that so bad?
[01:52:04.356 --> 01:52:07.097]  Is that so rare that I get upset by tyranny?
[01:52:07.797 --> 01:52:13.419]  I get upset by South by Southwest goons walking around, guys going, you can't hand stuff out on the street.
[01:52:13.799 --> 01:52:14.400]  We say so.
[01:52:14.420 --> 01:52:15.320]  We got big muscles.
[01:52:16.060 --> 01:52:20.902]  I mean, I get fundamentally angry at that because I have instincts for survival.
[01:52:21.862 --> 01:52:25.984]  I have instincts for liberty.
[01:52:27.052 --> 01:52:41.887]  And I read all the top globalist publications of how they're building a world government to shut off the resources and then to release bioweapons plagues and how they're going to pose as the saviors while they release them, killing us off in concentric order.
[01:52:43.823 --> 01:52:46.284]  And they write books on it and nobody cares?
[01:52:46.825 --> 01:53:02.494]  And then their argument is, because I've talked to Globalist Off-Record, you know, as a journalist, I wear that hat and I have a lot of contacts because I don't ever reveal sources, and they're like, Alex, the public would be ten times more evil than us, they would tear you limb from limb, they don't care, which is evidence of why what we're doing is right.
[01:53:07.373 --> 01:53:16.100]  And no, that's not correct, because it is the great's responsibility to build up those that don't know what's happening, and then if somebody does something wrong, you deal with them.
[01:53:17.281 --> 01:53:29.210]  And you don't just sit there and put poison in the food and water and raise people on MSG and aspartame from birth so they're brain damaged, which is all on record, and then say, oh look, they're subhuman, they're dumb, let's kill them.
[01:53:29.890 --> 01:53:35.595]  And then I see you globalists are always killing each other, and then you're always going after the smartest and the most beautiful,
[01:53:36.920 --> 01:53:38.281]  Because you're ugly and evil.
[01:53:38.881 --> 01:53:39.761]  You're not elite.
[01:53:40.121 --> 01:53:41.402]  You are a cancer.
[01:53:41.442 --> 01:53:42.683]  And I've said this a hundred times.
[01:53:44.884 --> 01:53:46.324]  A cancer is not dominant.
[01:53:46.864 --> 01:53:53.187]  Because it kills the tissue collective that is a homo sapien sapien.
[01:53:54.048 --> 01:53:55.128]  Or it is our body suit.
[01:53:56.529 --> 01:53:57.329]  Our soul suit.
[01:53:57.429 --> 01:53:57.989]  Our spirits.
[01:53:59.110 --> 01:53:59.530]  Earth suit.
[01:54:01.966 --> 01:54:08.689]  And if cancer had a consciousness, it would believe it was dominant and it was partying and it had total control.
[01:54:09.150 --> 01:54:09.390]  No!
[01:54:09.650 --> 01:54:10.910]  You're going to kill the body.
[01:54:11.211 --> 01:54:12.331]  You're going to kill yourself.
[01:54:13.011 --> 01:54:14.832]  But see, cancer is an eternal cell.
[01:54:15.052 --> 01:54:17.474]  You know, they've got cell lines you cannot kill.
[01:54:18.334 --> 01:54:19.975]  They just keep replicating and never die.
[01:54:20.355 --> 01:54:23.117]  And that's why they are coming out with the cancer vaccine.
[01:54:23.337 --> 01:54:25.738]  Just like the flu vaccine gives you the flu, just on record.
[01:54:25.998 --> 01:54:28.539]  Just like the shingles vaccine gives you the shingles, on record.
[01:54:28.559 --> 01:54:28.960]  Look it up.
[01:54:29.620 --> 01:54:33.662]  See, but it's so evil and so over the top, people don't know how to respond to something like that.
[01:54:33.722 --> 01:54:34.983]  It's so open.
[01:54:35.583 --> 01:54:38.384]  The cancer vaccine is going to give people cancer.
[01:54:38.645 --> 01:54:42.767]  But they believe, within that, they're going to find the eternal... Look this up.
[01:54:42.787 --> 01:54:45.428]  If you don't believe me, just type in eternal cell line.
[01:54:45.448 --> 01:54:46.769]  Guys, do it right now for TV viewers.
[01:54:47.920 --> 01:54:56.369]  The elite believe they're going to find an eternal cell line and they actually call it, and this came from a classified source, the zombie virus.
[01:54:57.190 --> 01:54:58.651]  That's why they're hyping zombies.
[01:54:58.691 --> 01:55:05.958]  These people are going to inject themselves after they've tested a cancer virus on us with an eternal cell line.
[01:55:06.539 --> 01:55:09.161]  That's the whole, man, they're going to get really mad at this right now.
[01:55:09.221 --> 01:55:10.422]  Alarms are going off in Washington.
[01:55:10.462 --> 01:55:11.603]  I just released this information.
[01:55:12.124 --> 01:55:17.788]  Down one road, they've got a technocratic merger computer.
[01:55:19.670 --> 01:55:21.071]  They've got that plan.
[01:55:23.032 --> 01:55:29.194]  And then they've got another one where they inject themselves with a super cancer virus that turns the whole body into a cancer.
[01:55:29.394 --> 01:55:30.375]  And you're like, well, that'll kill them.
[01:55:30.415 --> 01:55:31.595]  No, they're going to test it on us.
[01:55:31.955 --> 01:55:34.356]  We're the patient in their practice.
[01:55:34.396 --> 01:55:35.336]  They practice on us.
[01:55:35.597 --> 01:55:36.537]  We're the human resource.
[01:55:37.117 --> 01:55:38.638]  Guys, type in eternal cell line.
[01:55:38.898 --> 01:55:42.339]  It'll show Wikipedia, Webster's Dictionary.
[01:55:42.999 --> 01:55:44.640]  Eternal cell line.
[01:55:46.329 --> 01:55:51.072]  Uh, they're gonna ban most guns, uh, register others, and then they'll ban those in Colorado.
[01:55:51.172 --> 01:55:53.413]  They're passing gunmans at the state level all over the country.
[01:55:53.433 --> 01:55:59.916]  Uh, and of course, but telling you there's no gunman coming at the same time, uh, that's all going on.
[01:55:59.936 --> 01:56:01.437]  Did you guys find my Eternal Cell line thing?
[01:56:02.097 --> 01:56:02.557]  Yeah, there it is.
[01:56:02.597 --> 01:56:04.158]  The Eternal, the Eternal Cell.
[01:56:05.039 --> 01:56:06.279]  Yeah, no, that's something else.
[01:56:06.339 --> 01:56:10.782]  It's, it's, it's, it's, it's, it's, uh, it's eternal.
[01:56:14.504 --> 01:56:14.864]  I'll do it.
[01:56:15.024 --> 01:56:15.184]  Here.
[01:56:19.591 --> 01:56:19.891]  Yeah.
[01:56:20.772 --> 01:56:22.413]  I'm not seeing it come up, and I don't know why.
[01:56:23.974 --> 01:56:24.595]  Yeah, you found it.
[01:56:24.875 --> 01:56:27.216]  New findings about how cells achieve eternal life.
[01:56:28.337 --> 01:56:34.802]  Yeah, that's tied into it from Science News, but I'll... The establishment calls it an eternal cell.
[01:56:34.842 --> 01:56:39.765]  It's actually got another... It's type in cancer cell lines that do not die.
[01:56:41.066 --> 01:56:45.409]  And there's a bunch of famous... There's like people that died in the 50s from cancer, and they've still got those cells.
[01:56:45.730 --> 01:56:47.311]  And that's what they put in your vaccines.
[01:56:49.127 --> 01:56:50.929]  Yeah, yeah, it's the Lazarus Cell.
[01:56:50.949 --> 01:56:51.990]  Yeah, that's a better way to call it.
[01:56:52.110 --> 01:56:53.112]  Because it's a zombie cell.
[01:56:53.712 --> 01:56:55.394]  The Lazarus Cell.
[01:56:55.434 --> 01:56:55.775]  That's it.
[01:56:56.415 --> 01:56:58.077]  Which is really a zombie cell.
[01:57:00.019 --> 01:57:01.641]  Yeah, it's the Lazarus Cell.
[01:57:05.385 --> 01:57:07.167]  See, I end up doing research here on air.
[01:57:08.758 --> 01:57:10.100]  The point is I cover a lot of the news.
[01:57:10.140 --> 01:57:12.823]  I'll get to all the rest of it and all the latest news tomorrow 11 a.m.
[01:57:12.863 --> 01:57:13.203]  Central.
[01:57:13.223 --> 01:57:19.650]  If you don't have your local AM or FM carrying it, they're just carrying the Sunday show, ask them to pick up the weekday show 12 noon to 3 p.m.
[01:57:19.690 --> 01:57:21.612]  Eastern, 9 a.m.
[01:57:21.632 --> 01:57:25.196]  to 12 noon Pacific, 10 to 1 Mountain.
[01:57:28.561 --> 01:57:29.921]  And you can always get the free podcast.
[01:57:29.961 --> 01:57:36.004]  Click on the listen link at InfoWars.com and find the free iPhone app right there on the site.
[01:57:36.684 --> 01:57:39.265]  Okay, that's it for this transmission.
[01:57:39.745 --> 01:57:42.746]  I'll cover more on the zombie cells tomorrow.
[01:57:42.766 --> 01:57:43.246]  Stay with us.
[01:57:47.528 --> 01:57:48.568]  InfoWars.com.
[01:57:51.269 --> 01:57:57.031]  Now that we have moved into the winter season, there is an increased need to support our immunity and health.
[01:57:58.010 --> 01:58:03.915]  At Silver Lungs, we are committed to meeting your needs by providing a full selection of silver-based products.
[01:58:04.755 --> 01:58:14.843]  Our most popular silver-based products are the 32-ounce Nano-Silver Solutions, our 2-ounce Nano-Silver Nasal Applicators, as well as our all-natural silver soaps.
[01:58:15.724 --> 01:58:17.345]  Just released is our 100% natural silver gel.
[01:58:19.847 --> 01:58:26.070]  Our new silver gel is not based on synthetic gelling agents which quickly evaporate and leave the silver at the surface.
[01:58:26.770 --> 01:58:37.196]  But rather we have formulated our silver gel using the natural skin nourishing chemistry of aloe vera to quickly penetrate and nourish the skin while delivering the silver more effectively.
[01:58:38.036 --> 01:58:45.600]  Visit www.silverlungs.com and click on our store page to find what silver based products are best for you.
[01:58:46.792 --> 01:58:49.682]  That's www.SilverLungs.com.
