[00:00:02.304 --> 00:00:04.326]  You're listening to GCN.
[00:27:31.167 --> 00:27:40.735]  Sexual cancers, especially female cancers, ovarian and breast, and of course we lead the world in breast cancer and we lead the world in glyphosate usage.
[00:27:41.335 --> 00:27:45.479]  The study published in Food and Chemical Toxicology is entitled Glyphosate
[00:27:46.696 --> 00:27:49.798]  Induces human breast cancer cells growth via estrogen receptors.
[00:27:50.058 --> 00:27:53.960]  Hey, don't get rid of Roundup, just cut your breast off, man!
[00:27:54.780 --> 00:28:06.466]  Come on, I mean, don't tell Angelina Jolie why there's a 3,000 plus percent breast cancer increase in the U.S., something like 2,500 in Canada, and I'm wrong.
[00:28:06.506 --> 00:28:08.387]  When I was in England, I learned they've gone above us.
[00:28:09.047 --> 00:28:09.968]  They now lead the world.
[00:28:11.036 --> 00:28:12.458]  For major industrialized countries.
[00:28:13.739 --> 00:28:14.820]  In breast cancer.
[00:28:15.220 --> 00:28:16.862]  And the U.S.
[00:28:16.902 --> 00:28:20.365]  and England are kind of neck and neck on who's going to take the crown.
[00:28:21.146 --> 00:28:28.433]  You go to countries where there's no GMO, where they're not taking a bunch of vaccines, where they don't have glyphosates, people are like, cancer?
[00:28:28.473 --> 00:28:29.954]  That's what 80 year old people get sometimes?
[00:28:30.655 --> 00:28:32.235]  You mean you have children dying of cancer?
[00:28:32.255 --> 00:28:33.396]  We've never heard of that.
[00:28:34.416 --> 00:28:35.296]  Never heard of it here either.
[00:28:35.316 --> 00:28:37.237]  But hey, again, I'm a conspiracy theorist.
[00:28:38.537 --> 00:28:43.819]  Next, I'm going to tell you that the NSA is spying on you like I told you 18 years ago.
[00:28:44.339 --> 00:28:45.239]  Exactly how they were.
[00:28:45.479 --> 00:28:46.419]  Of course, it's in the news now.
[00:28:46.459 --> 00:28:47.900]  They're economically spying on you.
[00:28:47.940 --> 00:28:51.221]  But see, here's the rest of the story.
[00:28:52.281 --> 00:28:57.602]  I don't like the communists in Venezuela, but the communists there are kind of the run-of-the-mill blue-collar type.
[00:28:57.622 --> 00:29:00.043]  So you've got to halfway respect them.
[00:29:01.766 --> 00:29:07.349]  They're not like a Chinese Communist type, it's actually run by the West, by a bunch of bankers like Rockefeller on record.
[00:29:07.889 --> 00:29:14.312]  Venezuela considers banning baby bottle feeding, but they're bare minimum going to ban formula.
[00:29:15.033 --> 00:29:15.913]  Well, I mean, why not?
[00:29:16.393 --> 00:29:20.155]  Brains of children fed different formulas on some cases are 30% smaller.
[00:29:22.554 --> 00:29:25.097]  I mean, the CC size of the cranium inside is the same.
[00:29:25.157 --> 00:29:25.777]  Look this up.
[00:29:26.078 --> 00:29:27.219]  The brain never grows.
[00:29:27.739 --> 00:29:35.667]  You'd think what came out of mama's mammary glands is what you're supposed to have, but how about have something that's 70% sugar instead of 20% sugar like it's supposed to be?
[00:29:36.208 --> 00:29:37.629]  And doesn't have the protein and fat.
[00:29:38.490 --> 00:29:42.953]  But we all know low-fat's good for you, so... I mean, no wonder the public's a bunch of zombies.
[00:29:42.993 --> 00:29:47.436]  Fluoride, poisons... I mean, I always say to people that call them that are really dumb, did your mother not breastfeed you?
[00:29:47.456 --> 00:29:48.917]  And they always get mad and go, no, she didn't.
[00:29:49.637 --> 00:29:50.938]  And I feel sorry for these people.
[00:29:51.339 --> 00:29:53.460]  These are lobotomized zombies.
[00:29:53.480 --> 00:29:56.382]  I mean, I can't believe they can even tie their shoelaces.
[00:29:58.483 --> 00:29:59.364]  We're on the march.
[00:29:59.864 --> 00:30:01.465]  The Empire's on the run.
[00:30:02.386 --> 00:30:05.088]  Alex Jones and the GCN Radio Network.
[00:30:10.014 --> 00:30:13.277]  There is an increased need to support our immunity and health.
[00:30:14.318 --> 00:30:20.203]  At Silverlungs, we are committed to meeting your needs by providing a full selection of silver-based products.
[00:30:21.304 --> 00:30:32.114]  Our most popular silver-based products are the 32-ounce NanoSilver solutions, our 2-ounce NanoSilver nasal applicators, as well as our all-natural silver soaps.
[00:30:33.248 --> 00:30:36.549]  Just released is our 100% natural silver gel.
[00:30:37.510 --> 00:30:43.733]  Our new silver gel is not based on synthetic gelling agents, which quickly evaporate and leave the silver at the surface.
[00:30:44.813 --> 00:30:55.718]  But rather, we have formulated our silver gel using the natural skin nourishing chemistry of aloe vera, to quickly penetrate and nourish the skin, while delivering the silver more effectively.
[00:30:56.687 --> 00:31:04.409]  Visit www.SilverLungs.com and click on our store page to find what silver-based products are best for you.
[00:31:05.449 --> 00:31:08.429]  That's www.SilverLungs.com.
[00:31:09.410 --> 00:31:19.272]  Now is the perfect time to spring clean your body with Supernatural Silver, a non-toxic disinfectant for the body that can be used internally or externally.
[00:31:19.512 --> 00:31:24.973]  It helps the immune system by killing the bacteria, viruses, and mold that cause disease.
[00:31:25.293 --> 00:31:33.095]  This helps to reduce the workload of your already overworked immune system and allows the immune system to refocus its energy and recharge.
[00:31:33.355 --> 00:31:43.358]  Supernatural Silver can help combat over 300 different conditions and it has the ability to kill over 143 types of bacteria, viruses, mold and yeast.
[00:31:43.698 --> 00:31:56.010]  Supernatural Silver's patented technology includes advanced scientific research with over 180 scientific studies conducted at independent universities, hospitals, research institutions, and nursing homes.
[00:31:56.170 --> 00:32:02.216]  To see how Supernatural Silver can change your life, go to SupernaturalSilver.com.
[00:32:02.476 --> 00:32:07.741]  Use the promo code SILVER2013 for 20% off and like us on Facebook.
[00:32:09.264 --> 00:32:12.327]  You prepare by purchasing gold, food, and firearms.
[00:32:12.687 --> 00:32:18.133]  But if you don't have a home security system, then you're missing a critical weapon in your arsenal for home protection.
[00:32:18.734 --> 00:32:21.937]  When you're sleeping or away from home, who's watching out for intruders?
[00:32:22.617 --> 00:32:23.859]  Check out SimpliSafe.
[00:32:24.199 --> 00:32:28.063]  It's a new do-it-yourself home security system that is completely wireless.
[00:32:28.663 --> 00:32:30.706]  Go to GetSimpliSafe.com.
[00:32:31.366 --> 00:32:33.747]  SimpliSafe is independent and off the grid.
[00:32:34.088 --> 00:32:37.890]  It runs on battery power, so even if the grid goes down, you're protected.
[00:32:38.450 --> 00:32:44.614]  It's completely customizable, so you can use it in your home, business, boat, trailer, storage unit, or shed.
[00:32:45.114 --> 00:32:46.635]  Get SimpliSafe.com
[00:32:47.435 --> 00:32:51.657]  SimplySafe is also ridiculously easy to install yourself in under 20 minutes.
[00:32:52.117 --> 00:32:54.299]  So there's no need to let a stranger into your home.
[00:32:54.819 --> 00:32:58.401]  If you move or need to relocate, you can take the system with you wherever you go.
[00:32:58.901 --> 00:33:05.344]  You aren't always at home, but SimplySafe will stand guard, protecting your property 24 hours a day, 7 days a week.
[00:33:05.924 --> 00:33:08.186]  Again, that's GetSimplySafe.com.
[00:33:09.626 --> 00:33:14.669]  From the front lines of the information war, it's Alex Jones.
[00:33:21.860 --> 00:33:23.682]  Monday through Friday, 12 noon to 3 p.m.
[00:33:23.742 --> 00:33:24.963]  Eastern, we're here live.
[00:33:24.983 --> 00:33:26.744]  Thank you so much for joining us.
[00:33:26.764 --> 00:33:29.967]  The news websites are InfoWars.com and PrisonPlanet.com.
[00:33:29.987 --> 00:33:35.892]  You know, I saw an article where Ben & Jerry's on the subject of breast milk being healthier for children.
[00:33:36.192 --> 00:33:36.693]  No kidding.
[00:33:37.816 --> 00:33:42.560]  They've been toying with the idea of having human breast milk flavored ice cream.
[00:33:43.100 --> 00:33:50.947]  And then you've got a trendy company I saw last week in the news here in Austin that has breast milk in their lollipops.
[00:33:51.607 --> 00:33:58.332]  So I guess they've got women who are pumping milk and doing that to make a bunch of money off a specialty market for yuppies.
[00:33:59.298 --> 00:34:05.343]  But then babies whose brains are designed, whether it's a cow, then that milk's designed for a calf.
[00:34:05.903 --> 00:34:10.326]  Or if it's a chimpanzee, its milk is designed for a chimpanzee.
[00:34:11.267 --> 00:34:15.830]  And it's almost become a conspiracy theory that you shouldn't breastfeed your children.
[00:34:15.870 --> 00:34:21.775]  And they, oh, women, go to work, you know, the first few months, and just give your child this formula.
[00:34:22.956 --> 00:34:28.380]  They've had all these formula scandals around the world, where the formula is so bad, children die in mass.
[00:34:29.847 --> 00:34:34.110]  And so then they reformulate it to where it only brain damages the children.
[00:34:34.291 --> 00:34:36.512]  And I'm not trying to be mean about this, making fun of people.
[00:34:37.173 --> 00:34:39.094]  It's a very sad culture, very sick.
[00:34:40.696 --> 00:34:44.078]  If you can't breastfeed your children at least the first six months, something's wrong with you.
[00:34:44.639 --> 00:34:49.663]  Me, I was breastfed till I was 18 months old and my mother always tells the story of I walked up to her in Target.
[00:34:50.686 --> 00:34:52.967]  And I said, hey, mama, I want to eat right now.
[00:34:53.547 --> 00:34:54.687]  I used another choice word.
[00:34:54.767 --> 00:34:55.948]  She said, that is it.
[00:34:56.408 --> 00:34:58.229]  You are weaned officially.
[00:34:59.409 --> 00:35:05.291]  But but, you know, in third world countries where the kids would starve, sometimes it goes longer and it's a natural thing.
[00:35:05.911 --> 00:35:07.232]  And they try to make it dirty.
[00:35:07.312 --> 00:35:08.612]  They try to make it bad.
[00:35:08.632 --> 00:35:10.393]  This is what mammals do.
[00:35:10.593 --> 00:35:14.034]  I know that's a conspiracy theory for some people out there.
[00:35:15.214 --> 00:35:19.736]  You know, money doesn't grow on trees and neither does mother's milk.
[00:35:20.720 --> 00:35:34.105]  And I had Mike Adams in here last year and he brought several different brands of the best-selling, we should do a report on this, best-selling formula powder.
[00:35:35.240 --> 00:35:38.943]  And most of them were 70 plus percent corn syrup and sugar.
[00:35:39.203 --> 00:35:48.731]  It'd be 45 percent corn syrup and then 15 percent high fructose corn syrup and 15 percent this sugar and that.
[00:35:48.851 --> 00:35:50.812]  I mean, unbelievable.
[00:35:50.892 --> 00:35:53.154]  And that's not what is in human milk.
[00:35:53.214 --> 00:35:56.377]  It's a lower percentage of natural sugar from your mother.
[00:35:57.097 --> 00:36:00.303]  It is protein and fat that your brain's made out of.
[00:36:00.323 --> 00:36:01.765]  It's like they say, don't eat butter.
[00:36:02.005 --> 00:36:07.534]  But then all the studies show it's the hydrogenated artificial oils that are cooked that are clogging up your heart.
[00:36:07.615 --> 00:36:09.277]  Because it's not natural!
[00:36:10.666 --> 00:36:11.627]  It's like McDonald's.
[00:36:12.287 --> 00:36:21.854]  I heard on the news 10 years ago, almost ran off the road, that, well, McDonald's has been authorized to continue using silicon in their fried foods like McNuggets.
[00:36:22.554 --> 00:36:29.579]  And I went home and looked it up and it turns out that most of the fried foods at fast food places have a plastic agent in them.
[00:36:30.059 --> 00:36:31.781]  Do you know what that does to your kidneys?
[00:36:32.529 --> 00:36:35.230]  See, we're living in the twilight zone.
[00:36:35.650 --> 00:36:43.274]  So right here, California allows up to 1,000 times more glyphosate in drinking water than needed.
[00:36:46.295 --> 00:36:49.577]  Venezuela considers banning baby bottle feeding.
[00:36:51.477 --> 00:36:54.719]  Now again, here's something that gives you all sorts of cancer.
[00:36:55.714 --> 00:37:02.219]  Testicular cancer, breast cancer, because it's a toxic estrogen mimicker and totally accelerates the aging.
[00:37:02.419 --> 00:37:05.381]  That's why girls are going into puberty when they're 6, 7, 8 years old now.
[00:37:05.702 --> 00:37:05.962]  Used to be 13, 14.
[00:37:07.823 --> 00:37:11.526]  Boys are waiting to go into puberty until 15, 16, because they've been feminized.
