[00:00:02.782 --> 00:00:04.806]  You're listening to GCN.
[00:25:28.220 --> 00:25:31.782]  They follow the same program to get you domesticated, get you socialized.
[00:25:32.183 --> 00:25:42.391]  You'll end up, maybe, if you're retiring in the next few years, by the time you die at 76 on average, say if you retire at 65, you might get half your money.
[00:25:45.009 --> 00:25:45.969]  But let's continue.
[00:25:46.510 --> 00:25:50.291]  Americans to sign petition to support Nazi-style Orwellian police state.
[00:25:50.591 --> 00:25:51.771]  We're going to play that coming up.
[00:25:52.532 --> 00:25:57.613]  We have photos of the protest against pro-gun rally in San Antonio.
[00:25:58.053 --> 00:25:59.454]  Gets virtually no participants.
[00:25:59.494 --> 00:26:00.814]  I think max five people.
[00:26:01.135 --> 00:26:02.155]  Looked like four to me.
[00:26:03.075 --> 00:26:07.877]  Twelve shocking clues about what America will look like when the next great economic crisis strikes.
[00:26:08.437 --> 00:26:10.738]  Healthcare.gov running on hope and change.
[00:26:11.278 --> 00:26:13.519]  You mean running on BS and lies?
[00:26:14.912 --> 00:26:18.616]  Report, massive vulnerability detected in national power grid.
[00:26:19.116 --> 00:26:20.277]  There is no way to stop it.
[00:26:20.337 --> 00:26:20.958]  Very important.
[00:26:20.998 --> 00:26:22.179]  Mark, a Slavo article.
[00:26:22.199 --> 00:26:25.743]  That's just some of the news up on Infowars.com.
[00:26:26.023 --> 00:26:30.287]  But look at this political correctness article I'm going to get to in a moment from DrudgeReport.com.
[00:26:30.408 --> 00:26:31.569]  I'm going to cover it in just a second.
[00:26:32.691 --> 00:26:36.414]  First off, let me give the number out for everybody who wants to talk about Obamacare.
[00:26:37.054 --> 00:26:38.775]  And have you been able to sign up for it?
[00:26:38.795 --> 00:26:39.536]  We're talking about that.
[00:26:39.556 --> 00:26:40.737]  That's what I'm opening the phones up for.
[00:26:40.757 --> 00:26:41.957]  I want to hear from you.
[00:26:43.318 --> 00:26:44.479]  Has your premium gone down?
[00:26:44.599 --> 00:26:47.101]  No one I know says their premium's gone down.
[00:26:47.181 --> 00:26:48.382]  Everyone I know says it's doubled.
[00:26:48.882 --> 00:26:51.244]  Everyone I know says at least a doubling.
[00:26:51.804 --> 00:26:56.928]  From Geraldo Rivera to myself, our insurance is doubling.
[00:26:57.448 --> 00:26:59.930]  And it's set to double again in the next couple years.
[00:27:01.411 --> 00:27:03.052]  That is a very affordable care act.
[00:27:04.432 --> 00:27:05.813]  See how the name's a big joke?
[00:27:06.593 --> 00:27:10.455]  Remember Obama in the State of the Union said, don't worry, you don't like the TSA groping you?
[00:27:11.155 --> 00:27:13.296]  The body scanners are going to be able to go on trains.
[00:27:13.676 --> 00:27:20.759]  Then he laughed, and Biden laughed behind him, because they knew they had just rolled out groping stations at the train stations.
[00:27:21.199 --> 00:27:23.220]  See, it's all about pimping you.
[00:27:24.082 --> 00:27:24.902]  Gaming you.
[00:27:25.143 --> 00:27:28.004]  It's all about the big joke with these guys.
[00:27:28.164 --> 00:27:31.125]  It's all about being disloyal, being gangsterish.
[00:27:32.666 --> 00:27:33.486]  And so that happened.
[00:27:34.587 --> 00:27:35.788]  I want to get your take on this.
[00:27:36.428 --> 00:27:44.812]  We've already broken down two and a half weeks ago, the computer code when it went live, 17 days ago, was a fraud.
[00:27:44.852 --> 00:27:45.792]  It just isn't real.
[00:27:46.292 --> 00:27:46.793]  It's fake.
[00:27:47.593 --> 00:27:48.233]  And they know that.
[00:27:48.974 --> 00:27:50.274]  It doesn't have glitches, folks.
[00:27:50.715 --> 00:27:51.375]  It isn't there.
[00:27:52.560 --> 00:27:53.600]  It's there to grab your data.
[00:27:54.341 --> 00:27:57.702]  And it's come out in the news, it's piped to the NSA, they can see where it's routed.
[00:27:57.982 --> 00:27:59.843]  Of course they're going to use the NSA, that's the big servers.
[00:28:00.643 --> 00:28:02.844]  And so you're just at an NSA database giving them data.
[00:28:03.685 --> 00:28:11.548]  But of course the government couldn't even do that right, so the building keeps catching on fire, with power surges blowing up the billion-dollar computer systems.
[00:28:13.509 --> 00:28:16.170]  The building literally keeps having fires every day.
[00:28:18.561 --> 00:28:20.323]  Talk about a cursed Tower of Babel.
[00:28:20.704 --> 00:28:22.006]  I want to get your take on this.
[00:28:22.026 --> 00:28:22.286]  800-259-9231.
[00:28:22.386 --> 00:28:29.916]  And if you're an ObamaCare supporter, I would like to hear from you as well.
[00:28:30.316 --> 00:28:31.458]  Let me give the number out for you.
[00:28:31.478 --> 00:28:31.518]  800-259-9231.
[00:28:38.547 --> 00:28:45.230]  You called in last week and told us you don't care, you think you'll get it free down the road, so it doesn't matter if it wrecks everything, you still think Obama loves you.
[00:28:45.450 --> 00:28:46.050]  I understand.
[00:28:46.610 --> 00:28:50.492]  You're like a three-year-old that gets in the car because the man says he has a puppy and candy.
[00:28:51.420 --> 00:28:55.123]  Of course, really, he traps you down and tortures you and rapes you for six weeks before killing you.
[00:28:55.183 --> 00:28:56.564]  I mean, he just can't help.
[00:28:56.804 --> 00:28:58.486]  But you're not like a three-year-old, folks.
[00:28:59.306 --> 00:29:00.407]  I mean, you've got to be smarter than that.
[00:29:00.447 --> 00:29:03.289]  But I know, I understand you want to get hurt and hurt bad.
[00:29:03.390 --> 00:29:03.950]  I understand.
[00:29:04.811 --> 00:29:05.852]  Racial slur.
[00:29:06.232 --> 00:29:11.036]  Government blocks Asian-American band from trademarking The Slants.
[00:29:12.421 --> 00:29:18.507]  And they made a big deal out of it saying that they're reclaiming the term, the argument worked for dykes on bikes.
[00:29:19.528 --> 00:29:20.990]  It's a reference to musical chords.
[00:29:22.071 --> 00:29:22.752]  That's what I thought.
[00:29:23.012 --> 00:29:24.113]  I'm not even a musical person.
[00:29:24.694 --> 00:29:27.437]  They surveyed Asian Americans and said they didn't find it offensive.
[00:29:27.757 --> 00:29:29.999]  They had Duke University linguists analyze the words.
[00:29:30.019 --> 00:29:32.142]  They made a big stunt out of it as well.
[00:29:33.410 --> 00:29:34.791]  And they say, well, you're not allowed to have that.
[00:29:34.911 --> 00:29:36.412]  Folks, you understand the tyranny of this?
[00:29:37.152 --> 00:29:40.275]  If they say Davy Crockett's racist, next, you can't trademark that.
[00:29:40.615 --> 00:29:44.517]  The government should just give it to you if it's not used by somebody else first.
[00:29:44.837 --> 00:29:47.599]  The government shouldn't be bringing in this type of tyranny.
[00:29:47.899 --> 00:29:52.663]  So they're just teaching you out there that you have no free speech, you can't do business in this country.
[00:29:52.723 --> 00:29:53.963]  That's what this is really about.
[00:29:54.304 --> 00:29:55.705]  This is authoritarianism.
[00:29:56.305 --> 00:29:59.767]  Now, if you want to abort black babies, that's fine, but... We're on the march.
[00:30:00.268 --> 00:30:01.769]  The empire's on the run.
[00:30:02.777 --> 00:30:05.579]  Alex Jones and the GCN Radio Network.
[00:30:10.181 --> 00:30:15.624]  When you're out on the road, the last place you want to be is on the road.
[00:30:16.845 --> 00:30:21.607]  But if the unfortunate happens, you'll be glad you were wearing diamond gussets.
[00:30:21.987 --> 00:30:28.691]  There's a place down in Tennessee where they make blue diamond gusset jeans.
[00:30:30.714 --> 00:30:32.937]  They sew pride in every stitch.
[00:30:34.780 --> 00:30:37.083]  Guarantee you love the way they fit.
[00:30:39.056 --> 00:30:43.058]  They put a diamond gusset in the crotch where you need it most.
[00:30:43.799 --> 00:30:46.920]  Blue diamond gussets got it.
[00:30:47.621 --> 00:30:48.441]  Others don't.
[00:30:48.861 --> 00:30:50.742]  We turn jeans inside out.
[00:30:51.002 --> 00:30:52.503]  Diamond gusset jeans.
[00:30:52.783 --> 00:30:55.345]  Made in the USA with unparalleled quality.
[00:30:55.665 --> 00:31:01.928]  Our Defender motorcycle jeans combine gusset comfort with Kevlar protection so you can ride all day with confidence.
[00:31:02.289 --> 00:31:04.490]  Order yours at gusset.com.
[00:31:04.990 --> 00:31:07.031]  Diamond gusset jeans got it.
[00:31:07.371 --> 00:31:08.232]  Others don't.
[00:31:09.369 --> 00:31:17.933]  Financial experts are certain that within 12 to 36 months, the American economy will collapse, pushing most Americans into terrifying poverty, like third-world slums.
[00:31:18.133 --> 00:31:30.378]  Facing this unstoppable horror and knowing so many are unprepared, a group of military vets, engineers, survival experts, and a former FDIC bank inspector pooled their knowledge and experience to create LocustsontheHorizon.com.
[00:31:30.578 --> 00:31:32.819]  Locusts on the Horizon is a book over 1,100 pages in length.
[00:31:33.979 --> 00:31:36.221]  Which many are now calling one of the best of its kind.
[00:31:36.481 --> 00:31:40.043]  And this book can save families from the worst an economic collapse can bring.
[00:31:40.303 --> 00:31:42.085]  The lives of your family are priceless.
[00:31:42.225 --> 00:31:44.506]  And you can start your plan to save them today for only $4.99.
[00:31:44.807 --> 00:31:48.249]  Not many preppers can actually afford a survival retreat.
[00:31:48.349 --> 00:31:52.152]  But virtually anyone can afford to implement the plan of Locusts on the Horizon.
[00:31:52.432 --> 00:31:55.194]  Locusts on the Horizon is available now for only $4.99 on Amazon.com.
[00:31:56.815 --> 00:32:00.399]  And it's readable with free software on any computer, tablet, or smartphone.
[00:32:00.619 --> 00:32:01.740]  Your time is running out.
[00:32:01.760 --> 00:32:03.642]  To not prepare would be suicide.
[00:32:03.882 --> 00:32:06.405]  Prepare now at locustsonthehorizon.com.
[00:32:06.525 --> 00:32:08.827]  That's locustsonthehorizon.com.
[00:32:09.408 --> 00:32:13.432]  When an emergency happens, you'll be left to fend for yourself and your family.
[00:32:13.732 --> 00:32:16.455]  An outbreak of contagious disease can happen anywhere.
[00:32:16.755 --> 00:32:19.296]  And the threat of bioterrorism is always at hand.
[00:32:19.597 --> 00:32:25.000]  Because we're faced with more diseases than ever before, we need a better solution than ever before.
[00:32:25.400 --> 00:32:28.942]  Fortunately, there's a simple, effective way to protect yourself.
[00:32:29.342 --> 00:32:36.046]  Supernatural Silver offers a safe and effective means of fighting pathogens, and can help defeat the root of these problems.
[00:32:36.506 --> 00:32:42.169]  Supernatural Silver is effective against more than 500 different disease-causing pathogens.
[00:32:42.549 --> 00:32:52.537]  Without encouraging drug resistance and without side effects, Supernatural Silver is the number one choice of thousands of people for immune system support.
[00:32:52.858 --> 00:32:58.182]  Go to SupernaturalSilver.com and give you and your loved ones a fighting chance.
[00:32:58.643 --> 00:33:00.804]  That's SupernaturalSilver.com.
[00:33:01.285 --> 00:33:04.567]  Use the promo code OCTOBER2013 for 20% off your entire order and like us on Facebook.
[00:33:32.305 --> 00:33:33.766]  Oh yeah, we're live!
[00:33:34.827 --> 00:33:39.269]  From the front lines of the Information War, it's Alex Jones!
[00:33:39.369 --> 00:33:39.649]  Take me live!
[00:33:39.669 --> 00:33:42.111]  What we are looking at is good and evil... Right and wrong!
[00:33:42.131 --> 00:33:44.912]  The New World Order!
[00:33:44.992 --> 00:33:45.693]  The New World Order!
[00:33:46.613 --> 00:33:47.074]  The New World Order!
[00:33:47.094 --> 00:33:47.554]  The New World Order!
[00:34:11.604 --> 00:34:12.905]  Welcome back, ladies and gentlemen.
[00:34:12.925 --> 00:34:16.648]  Thank you for joining us on this Monday transmission.
[00:34:17.188 --> 00:34:18.249]  Your phone calls are coming up.
[00:34:18.850 --> 00:34:39.466]  By the way, I told you I've been doing deep research into water fluoridation and how it began in the 1920s in the first gulag set up by Lenin and then Stalin and how Hitler, during the Russian-German pact that they had to split up Poland, was advised on how to put bromine
[00:34:41.002 --> 00:34:43.703]  And sodium fluoride in the water.
[00:34:44.483 --> 00:34:46.583]  And of course, that had actually come from England and the U.S.
[00:34:46.603 --> 00:34:50.044]  where they would give kids bromine and other pills.
[00:34:51.164 --> 00:34:54.025]  And now I'm pulling up all the mainstream articles I've actually been able to pull up.
[00:34:54.045 --> 00:34:56.325]  We're putting a commercial together for the iodine we sell.
[00:34:57.806 --> 00:35:01.806]  Actually showing magazine ads from 1910, 1912 are the ones we found advertising these different
