[00:00:00.429 --> 00:00:04.212]  2024.
[00:21:51.747 --> 00:21:53.067]  People don't take this serious.
[00:21:53.427 --> 00:21:56.169]  They think, oh, Ted Nugent's like John Wayne for real.
[00:21:56.589 --> 00:21:57.790]  And by the way, in person, he
[00:21:58.670 --> 00:21:59.551]  Well, you know,
[00:22:23.895 --> 00:22:36.783]  Immediately when I started realizing how corrupt our government was, the most egregious chapter was Barack Obama and his boyfriend Mike and Eric Holder and the whole FBI going into a criminal mafia organization.
[00:22:37.484 --> 00:22:45.549]  And I'll never forget that Barack Obama and Eric Holder sicked this really punk-ass Attorney General named Jack Schmidt.
[00:22:45.849 --> 00:22:47.550]  Yeah, his name is Jack Schmidt.
[00:22:47.830 --> 00:22:52.193]  He was up in Alaska and everybody hated the US Attorney Jack Schmidt.
[00:22:53.034 --> 00:22:57.576]  Everybody thought this guy was an absolute oath-violating punk because U.S.
[00:22:57.637 --> 00:23:04.861]  Attorney in Alaska Jack Schmidt was indeed an oath-violating punk, and they sicked him on me.
[00:23:05.221 --> 00:23:09.364]  The Game Department in Alaska didn't come after me because I put on a television show.
[00:23:09.404 --> 00:23:11.806]  Our Spirit of the Wild show has been on for 35 years.
[00:23:11.866 --> 00:23:18.170]  It's a top-rated hunting show, eight times a week on the Pursuit Network, and because I promote Second Amendment
[00:23:18.530 --> 00:23:19.151]  Perfectly.
[00:23:19.271 --> 00:23:20.372]  They can't debate me.
[00:23:20.412 --> 00:23:27.900]  They try and they completely get blown away by the self-evident truth that is a God-given, constitutional, guaranteed individual right.
[00:23:28.340 --> 00:23:36.569]  And so they wanted to mess with me for my, how dare I promote the Second Amendment as they're trying to take it away, and the hunting lifestyle because it's the definitive
[00:23:36.949 --> 00:23:39.351]  Independent, rugged individual lifestyle.
[00:23:39.371 --> 00:23:40.631]  We can take care of ourselves.
[00:23:40.872 --> 00:23:41.912]  We're self-sufficient.
[00:23:42.132 --> 00:23:43.894]  And Uncle Sam will have none of that.
[00:23:44.174 --> 00:23:51.859]  So they sick Jack Schmidt on me and charge me with a bear-killing crime that I put on television for 50 million viewers to witness.
[00:23:51.879 --> 00:23:55.141]  There's your desire to be criminal.
[00:23:55.721 --> 00:23:57.683]  And they wouldn't let it go.
[00:23:57.863 --> 00:24:11.357]  Even the judge in Ketchikan, Alaska said, Jack Schmidt, I've never heard of this law you're citing because it says that if Mr. Nugent's arrow or bullet touches a bear, that his tag is invalid if he doesn't recover that bear.
[00:24:11.517 --> 00:24:14.320]  Well, I ended up shooting the same bear, Alex.
[00:24:14.840 --> 00:24:17.741]  Even though my first arrow glanced off the bear and didn't hurt it.
[00:24:17.781 --> 00:24:21.822]  But my point is, is that they ran me through the grinder and they're going to corrupt me.
[00:24:21.862 --> 00:24:26.443]  And the attorney in Alaska said, you know, we'll win this, but it'll take all your money.
[00:24:26.463 --> 00:24:34.244]  It'll take a hundred million dollars and they will drag it through the courts just to make me a felon so I couldn't vote and I couldn't own a gun.
[00:24:34.444 --> 00:24:41.426]  So I beat it by, I should have done it, but I pled no contest to a misdemeanor Jack fine, just a fine.
[00:24:41.746 --> 00:24:42.826]  But Jack Schmidt,
[00:24:43.286 --> 00:24:44.207]  Jack Schmidt, U.S.
[00:24:44.287 --> 00:24:49.930]  Attorney in Alaska, do you lie to your kids like you lied to the court, like you violate your oath of the Constitution?
[00:24:50.150 --> 00:24:51.951]  And that's what you're putting up with right now.
[00:24:52.251 --> 00:25:04.318]  A corrupt criminal court system, a corrupt Department of Justice that is the Department of Anti-Justice infested with low-class, oath-violating, criminal punks.
[00:25:04.338 --> 00:25:06.939]  So we are with you and I wish you Godspeed, Alex.
[00:25:06.999 --> 00:25:08.080]  Well, let me just give you an example.
[00:25:08.140 --> 00:25:09.320]  This court-appointed CRO
[00:25:10.521 --> 00:25:16.203]  Didn't even look that we filed in court all the money we had in the bankruptcy.
[00:25:16.623 --> 00:25:20.184]  And he wouldn't respond when I'm like, I have this money since we declared bankruptcy.
[00:25:20.204 --> 00:25:21.824]  I need to put it into the company.
[00:25:22.444 --> 00:25:23.945]  And he was, oh, you just keep that money.
[00:25:24.625 --> 00:25:26.505]  And then he says it in front of my lawyers in three meetings.
[00:25:26.545 --> 00:25:27.065]  They write notes.
[00:25:27.085 --> 00:25:27.866]  They say, this isn't right.
[00:25:27.906 --> 00:25:28.866]  They say, you're being set up.
[00:25:29.526 --> 00:25:30.126]  I just said it.
[00:25:30.306 --> 00:25:30.826]  I was like, really?
[00:25:30.846 --> 00:25:32.027]  And they're like, this doesn't look good.
[00:25:33.207 --> 00:25:35.548]  And then so we're like, you know, start recording.
[00:25:36.308 --> 00:25:36.408]  And
[00:25:37.108 --> 00:25:46.901]  And then he still goes and files in court that I'm stealing money, not even knowing I'd filed months before in court that he wouldn't take the money, so we were asking the court what to do.
[00:25:47.142 --> 00:25:50.626]  They're just, you're right, they're low-life, they're stupid, they don't even do research.
[00:25:50.826 --> 00:25:53.210]  They just sit on their ass and make stuff up.
[00:25:54.512 --> 00:25:55.574]  It's crazy.
[00:25:56.274 --> 00:25:59.138]  Because you execute the First Amendment so perfectly.
[00:25:59.158 --> 00:25:59.739]  I'm not kidding.
[00:25:59.779 --> 00:26:00.700]  No, but it's like you said.
[00:26:00.760 --> 00:26:04.845]  You show the legal hunting of the bear all followed properly on video.
[00:26:05.546 --> 00:26:05.786]  Yes.
[00:26:05.927 --> 00:26:08.189]  Which disproves them and they still indict you for it.
[00:26:08.430 --> 00:26:08.730]  It's like...
[00:26:10.458 --> 00:26:14.803]  Because the whole system is so corrupt, the media, the academia, all of Hollywood.
[00:26:15.043 --> 00:26:21.971]  The Huffington Post writes these articles that are 100% false, totally false accusations, like they did recently.
[00:26:22.211 --> 00:26:28.659]  They claimed that the Texas Department of Wildlife, Texas Parks and Wildlife, killed hundreds of diseased deer.
[00:26:28.919 --> 00:26:29.759]  That's a lie!
[00:26:29.799 --> 00:26:42.606]  They went into Robert Williams Herd that only had a couple of chronic waste and disease positives by the veterinarian of the state and the USDA that has had false positives over and over and they slaughtered hundreds of healthy deer.
[00:26:42.626 --> 00:26:44.807]  That's the Texas Parks and Wildlife.
[00:26:45.027 --> 00:26:50.070]  Did you know in Australia they just killed half the honeybee population and there wasn't even a disease that was made up?
[00:26:50.390 --> 00:26:53.232]  Why do you think they're trying to kill hunting and fishing and farming worldwide?
[00:26:54.713 --> 00:27:01.156]  I appreciate you asking that rhetorical question, but everybody knows that Uncle Sam wants us dependent.
[00:27:01.416 --> 00:27:04.078]  They want us to be zombies.
[00:27:04.198 --> 00:27:05.738]  You know, they didn't kill zombie deer.
[00:27:05.898 --> 00:27:08.420]  Uncle Sam is trying to create zombie Americans.
[00:27:09.040 --> 00:27:25.896]  If you're self-sufficient and a rugged individual and can take care of yourself, which identifies the hunting lifestyle, the farming, ranching lifestyle, they want us to eat their Bill Gates fake meat created out of chemical warfare in a lab someplace.
[00:27:25.916 --> 00:27:31.381]  And when I say things like this, when you say things like this, people go, well that's a ridiculous allegation!
[00:27:31.401 --> 00:27:32.722]  That's a conspiracy theory!
[00:27:32.722 --> 00:27:34.243]  No, no, Mainline Studies Show!
[00:27:34.284 --> 00:27:41.911]  It's all these disease tubes and bacteria they grow in vats and they put dye in it and squirt it out and they're gonna try to make the school children eat it.
[00:27:42.191 --> 00:27:43.493]  It's all happening!
[00:27:44.506 --> 00:27:49.209]  You know in the Netherlands, they produce, they're the second largest food producer in the world.
[00:27:49.269 --> 00:27:49.949]  It's a tiny country.
[00:27:50.770 --> 00:27:52.771]  The Dutch are the green thumb.
[00:27:52.811 --> 00:27:54.072]  Nobody says otherwise.
[00:27:54.512 --> 00:27:58.875]  They've shut a third of their farms and ranches down because they say cow farts are bad.
[00:27:59.115 --> 00:28:03.738]  Now they want to ban rice because it's grown in swamp and swamp creates methane, Ted.
[00:28:03.918 --> 00:28:05.539]  They're literally cutting off the food supply.
[00:28:06.641 --> 00:28:10.764]  And everybody knows that the videos are available to anybody who wants to get their head out of their ass.
[00:28:11.045 --> 00:28:15.748]  But bottom line, the hunting lifestyle... In fact, let me give you something really powerful here, Alex.
[00:28:16.209 --> 00:28:20.112]  I hope everybody will visit HunterNation.org.
[00:28:20.392 --> 00:28:21.873]  It sounds too good to be true.
[00:28:22.374 --> 00:28:24.095]  HunterNation.org.
[00:28:24.135 --> 00:28:25.216]  It's not about hunting.
[00:28:25.516 --> 00:28:27.018]  It's about conservatives.
[00:28:27.558 --> 00:28:28.719]  Thank you for joining us here today.
[00:28:58.021 --> 00:29:04.586]  Earlier this afternoon, Donald Trump was arraigned by a Manhattan grand jury on 34 felony counts.
[00:29:05.347 --> 00:29:06.828]  This case is an abomination.
[00:29:06.868 --> 00:29:08.390]  You know, it's obviously political.
[00:29:08.490 --> 00:29:10.471]  Seven years to try to come up with this case.
[00:29:10.932 --> 00:29:12.273]  They're just wrong on the law.
[00:29:12.653 --> 00:29:16.997]  The only crime that Donald Trump is being prosecuted for is the crime of running for president.
[00:29:17.237 --> 00:29:19.639]  Political persecution at the highest level.
[00:29:19.959 --> 00:29:22.581]  They've quite frankly given up on trying to beat him at the polls.
[00:29:22.801 --> 00:29:24.703]  Either going to steal it or stop it by law firm.
[00:29:24.923 --> 00:29:29.105]  Democrat prosecutor elected on a get Trump platform.
[00:29:29.185 --> 00:29:32.507]  What's going on here is a disgusting disgrace.
[00:29:33.087 --> 00:29:34.208]  It is war on Trump.
[00:29:34.808 --> 00:29:36.709]  It is war on the Republican Party.
[00:29:37.089 --> 00:29:38.650]  And it is a war on the Republicans.
[00:29:39.430 --> 00:29:45.033]  This case is the weakest case I've seen in 60 years of teaching, practicing, and writing about criminal law.
[00:29:45.333 --> 00:29:50.617]  I doubt the New York indictment would have been brought against a defendant whose name was not Donald Trump.
[00:29:50.857 --> 00:29:55.019]  This judge, I mean, you don't need a prosecutor if you have a judge like this.
[00:29:55.340 --> 00:29:56.741]  This judge is not on the level.
[00:29:56.761 --> 00:30:03.005]  It's a terrible case, but the judge has been pretty much a rubber stamp on everything that Bregg has wanted to do.
[00:30:03.025 --> 00:30:05.466]  They're perverting the system of justice.
[00:30:05.947 --> 00:30:07.628]  You know, that's where the danger lies.
[00:30:07.828 --> 00:30:10.750]  The corruption and subversion of our institutions by the left.
[00:30:12.071 --> 00:30:21.916]  This is the Democrats' entire strategy to confine President Trump to a dirty criminal courtroom and keep him off the campaign trail where he can bring his winning message to voters across this country.
[00:30:21.936 --> 00:30:24.097]  New York has become a legal banana republic.
[00:30:24.317 --> 00:30:26.738]  They are so determined to get Donald Trump.
[00:30:27.058 --> 00:30:30.079]  Look, convicting Donald Trump, that's all they have.
[00:30:30.379 --> 00:30:32.520]  I think they have no cards.
[00:30:32.941 --> 00:30:35.222]  And they're depending upon Trump getting convicted.
[00:30:35.382 --> 00:30:38.323]  That Trump train doesn't show any signs of slowing down.
[00:30:38.703 --> 00:30:39.944]  The only verdict that matters
[00:30:41.513 --> 00:30:42.868]  Is the verdict at the ballot box.
[00:30:52.188 --> 00:30:56.971]  If you don't get a high-quality gravity-fed filter from Infowarstore.com, please just get one.
[00:30:57.372 --> 00:31:01.094]  Now, we sell a unit, stainless steel, that is the highest rated out there.
[00:31:01.454 --> 00:31:03.456]  There's a couple of competitors that are just as good.
[00:31:03.836 --> 00:31:05.377]  There's a hundred others that aren't as good.
[00:31:05.957 --> 00:31:12.562]  It is the best system out there to take thousands of chemicals and compounds down to non-detectable levels.
[00:31:12.862 --> 00:31:15.484]  The tap water, the well water, it is a witch's brew.
[00:31:16.224 --> 00:31:23.289]  And right now at InfoWarsTore.com, we have a special on the Alexa Pure Gravity Fed Water Filtration System for 10% off.
