[00:00:00.000 --> 00:00:03.439]  [BEEPING]
[00:21:19.834 --> 00:21:24.620]  That was the biggest fake news propaganda story in the history of my life.
[00:21:27.523 --> 00:21:31.346]  Should the Washington Post be the platform then because they posted fake news?
[00:21:31.386 --> 00:21:34.668]  You know, we just did a story a few weeks ago on the Jimmy Dore show.
[00:21:34.988 --> 00:21:43.454]  Facebook took down a newspaper's Facebook page because the newspaper for the 4th of July posted the Declaration of Independence.
[00:21:43.974 --> 00:21:48.597]  And they took it down because of hate speech inside the Declaration of Independence.
[00:21:49.078 --> 00:21:49.778]  That's a fact.
[00:21:49.878 --> 00:21:50.519]  That happened.
[00:21:51.943 --> 00:22:03.922]  And they had only posted the first half of the Declaration of Independence, and their Facebook page got a strike, or temporary ban, and then they were afraid to post the second half because it might happen again!
[00:22:05.663 --> 00:22:07.524]  So that's the world we're living in right now.
[00:22:07.844 --> 00:22:11.326]  The antidote to bad speech is not suppression of that speech.
[00:22:11.427 --> 00:22:14.228]  The antidote to bad speech is more speech.
[00:22:14.688 --> 00:22:15.789]  That's been debunked, Jimmy.
[00:22:15.829 --> 00:22:26.496]  So I just want to let everybody know that I'm sure Tucker didn't know, but I did defend you and I defended free speech and the First Amendment.
[00:22:27.336 --> 00:22:33.040]  And to the point where I got into screaming matches on air with the executives at the Young Turks over this.
[00:22:33.280 --> 00:22:37.663]  And I couldn't... My mind was blown that they were cheering on your censorship.
[00:22:38.043 --> 00:22:46.769]  It was their take that was like, no... Their take was that, well, you can't post pornography so they should be able to... And I'm like, that is not what's going on here.
[00:22:47.669 --> 00:22:51.172]  By the way, Jimmy, if I can respond to that, that's a great point.
[00:22:51.192 --> 00:22:52.494]  We didn't talk before this interview.
[00:22:52.774 --> 00:22:54.295]  This is unscripted.
[00:22:54.555 --> 00:22:57.018]  I remembered, so I didn't even know you were going to play that clip.
[00:22:57.058 --> 00:22:57.978]  I didn't know out of the gates.
[00:22:58.098 --> 00:23:04.264]  That's the first thing I brought up was, I appreciate that you were one of the few people up front that saw what was happening.
[00:23:04.284 --> 00:23:07.186]  They were exaggerating what I said out of context, demonizing me.
[00:23:08.191 --> 00:23:10.492]  So that everybody else would accept me being taken off air.
[00:23:10.672 --> 00:23:13.754]  So they then had the prototype to get everybody else taken off air.
[00:23:14.374 --> 00:23:28.201]  And it later came out in government documents in the Wall Street Journal that indeed they chose me as a colorful, flamboyant person to get the public to accept that as basically training wheels to get everybody on board.
[00:23:28.241 --> 00:23:29.502]  But you hit the nail on the head.
[00:23:30.102 --> 00:23:31.643]  I've never killed anybody.
[00:23:32.915 --> 00:23:40.598]  Madeleine Albright tripled the sanctions on Iraq, as if it wasn't bad enough when George Herbert Walker Bush did, and killed several million people.
[00:23:41.158 --> 00:23:47.921]  She was in the middle of office as Secretary of State, and she gets asked by 60 Minutes, Leslie Stahl, a million people have died, half a million are children.
[00:23:47.981 --> 00:23:49.602]  Is that a good price to pay for what you did?
[00:23:49.622 --> 00:23:51.082]  She said, yeah, it's a good price to pay.
[00:23:51.102 --> 00:23:51.602]  We're proud of it.
[00:23:51.622 --> 00:23:52.663]  You know, basically, we knew it again.
[00:23:53.383 --> 00:24:21.431]   Okay, she's lauded and worshipped, and then they knew they were lying about WMDs, and you get Colin Powell up there with Anthrax, and all of that garbage they knew wasn't true, and so they've killed millions of people, but then I am set up in civilization and society as the worst person who's ever existed, because I agree with a couple callers calling in once saying, yeah, probably is fake, and they literally cobble that together, have a PR firm, I wasn't the platform for that.
[00:24:21.731 --> 00:24:24.774]  They needed something afterwards because it made me a martyr, what you predicted.
[00:24:25.214 --> 00:24:32.820]  So they dredged up this earlier stuff, exaggerated it times 100, then defaulted me in court cases when I gave them all the stuff.
[00:24:33.041 --> 00:24:33.721]  There was no case.
[00:24:34.121 --> 00:24:41.828]  The judges found me guilty and then told juries that I was worth $400 million when I was actually broken upside down last year.
[00:24:42.148 --> 00:24:51.674]  And now it's finally come out in court and my bankruptcy that I was upside down when the judge says, you're not broke, you're a liar, and your lawyers can't put on any evidence.
[00:24:51.935 --> 00:24:59.339]  We're going to have a financial expert who hadn't even reviewed my documents get up on the stand and tell the jury I'm worth $400 million.
[00:24:59.720 --> 00:25:04.763]  I mean, now Trump has a judge over his trial, his civil trial in New York.
[00:25:05.143 --> 00:25:06.564]  This is what they're doing.
[00:25:06.624 --> 00:25:12.468]   And even if you hate Alex Jones or hate The distilled clips people have seen, you know, that's really a straw man.
[00:25:12.748 --> 00:25:13.068]  Fine.
[00:25:13.248 --> 00:25:13.749]  I'm the devil.
[00:25:14.329 --> 00:25:18.231]  When you take my speech, just like old-fashioned liberals, we're smart.
[00:25:18.411 --> 00:25:20.312]  They said, let the idiot KKK march.
[00:25:20.352 --> 00:25:20.833]  We hate them.
[00:25:21.113 --> 00:25:21.693]  They're horrible.
[00:25:21.893 --> 00:25:26.856]  But if we take these scumbags' rights, everybody else's is gone and our rights are too valuable.
[00:25:26.896 --> 00:25:29.197]  So, Jimmy, you're an old-fashioned liberal.
[00:25:29.417 --> 00:25:32.239]   And I would say Tucker Carlson's an old-fashioned liberal.
[00:25:32.279 --> 00:25:32.879]  I know him well.
[00:25:32.919 --> 00:25:33.400]  We're friends.
[00:25:33.440 --> 00:25:33.980]  We go hunting.
[00:25:34.540 --> 00:25:35.681]  I've known him well for 10 years.
[00:25:36.101 --> 00:25:36.942]  You're around Tucker.
[00:25:37.022 --> 00:25:39.463]  He is a real old-fashioned liberal.
[00:25:39.644 --> 00:25:40.524]  He's anti-war.
[00:25:40.744 --> 00:25:42.365]  He's pro-free speech.
[00:25:42.705 --> 00:25:43.646]  He's for populist.
[00:25:43.906 --> 00:25:45.307]  He's against the big corporations.
[00:25:45.567 --> 00:25:47.448]  He's for monopoly busting, just like you.
[00:25:47.708 --> 00:25:50.510]  And that's why I got arrested for protesting George W. Bush.
[00:25:50.810 --> 00:25:51.871]  I was against those wars.
[00:25:52.111 --> 00:25:53.232]  I was against the Patriot Act.
[00:25:53.252 --> 00:25:55.233]  I don't even really call myself a conservative.
[00:25:55.553 --> 00:25:56.494]  I'm a populist.
[00:25:57.014 --> 00:26:03.016]  Pro-human, American, and that's why they feared me and misrepresented what I actually said and what I did.
[00:26:03.737 --> 00:26:10.239]  And so tell me the misrepresentation of your positions that got you banned.
[00:26:11.440 --> 00:26:20.523]  When I was able to co-host a show for two and a half hours a couple weeks ago with Elon Musk on Spaces, just the main show had 20 million views, over 100 million views of the clips.
[00:26:21.324 --> 00:26:24.385]  Biggest Spaces that Elon's ever done.
[00:26:24.405 --> 00:26:26.246]  I hear we're going to do another one soon.
[00:26:27.601 --> 00:26:33.523]  He was told by Tucker privately and others, hey, Alex was not the platform for Sandy Hook.
[00:26:33.563 --> 00:26:34.204]  He thought that.
[00:26:34.784 --> 00:26:44.368]  And he said on the air, he goes, no, I went to the log and I noticed it was for confronting Oliver Darcy, who had been taking my sponsors and getting me kicked off things and bragging about it.
[00:26:44.408 --> 00:26:45.348]  So I saw him in D.C.
[00:26:45.388 --> 00:26:47.629]  going in a committee hearing that they were talking about me at later.
[00:26:48.752 --> 00:26:51.495]  And I confronted him and said, man, you're an anti-American person.
[00:26:51.535 --> 00:26:56.920]  Well, they called that bullying, and that was the final strike that took me off of Twitter at the time.
[00:26:57.361 --> 00:26:59.463]  And so then it only made me bigger for a while.
[00:27:00.083 --> 00:27:03.827]  And so they now bragged about it once they won these court cases by rigging them.
[00:27:04.948 --> 00:27:10.133]  A PR firm put out press releases when they won the Connecticut case, the second one in November of last year.
[00:27:11.207 --> 00:27:12.928]  2022?
[00:27:11.247 --> 00:27:12.928]  That'd be two years ago.
[00:27:12.948 --> 00:27:14.649]  Or, you know, two years back.
[00:27:15.469 --> 00:27:17.571]  And I didn't know what happened until later.
[00:27:18.171 --> 00:27:19.892]  So yeah, Sandy Hook happens.
[00:27:20.032 --> 00:27:20.412]  It's real.
[00:27:20.492 --> 00:27:21.032]  I think it happened.
[00:27:21.053 --> 00:27:21.893]  It's a terrible tragedy.
[00:27:21.913 --> 00:27:23.594]  School shootings, you know, are real.
[00:27:24.254 --> 00:27:26.936]  A bunch of academics and people start looking at anomalies.
[00:27:26.956 --> 00:27:28.557]  It becomes this huge internet thing.
[00:27:28.637 --> 00:27:29.937]  Hundreds of millions of views on YouTube.
[00:27:30.378 --> 00:27:30.858]  Other people.
[00:27:31.909 --> 00:27:32.369]  Covering it.
[00:27:32.410 --> 00:27:37.274]  The professors in Florida and Wisconsin and a school safety guide, a bunch of people.
[00:27:37.775 --> 00:27:40.137]  And it turned out some of the things they said were true, some weren't.
[00:27:40.477 --> 00:27:42.820]  Turns out a couple of them are probably schizophrenic.
[00:27:43.580 --> 00:27:46.463]  And I simply covered it on a few shows.
[00:27:47.965 --> 00:27:49.126]  Had callers call in.
[00:27:49.166 --> 00:27:51.668]  What they put into evidence was 22 minutes over.
[00:27:52.749 --> 00:27:53.250]  Six years.
[00:27:53.270 --> 00:27:55.392]  It was six years after, seven years after they sued me.
[00:27:56.093 --> 00:27:59.197]  I hadn't talked about it when they sued me for over two years.
[00:27:59.337 --> 00:28:01.399]  Barely ever talked about it, but they cherry-picked it.
[00:28:02.160 --> 00:28:09.288]  The PR firm put the clips out, ran it, right as I was being deplat- right after I was deplatformed in 2018.
[00:28:09.949 --> 00:28:11.531]  Suddenly, it's like they were invading a country.
[00:28:11.891 --> 00:28:12.933]  The propaganda was in.
[00:28:13.473 --> 00:28:20.555]  Sometimes every newspaper, almost every day, Nightline, that's already gone, PBS, CNN, every show.
[00:28:21.275 --> 00:28:23.375]  Ted Koppel did chime in on other shows, but it wasn't Nightline.
[00:28:24.215 --> 00:28:28.116]  Dan Rather, all of them come out against me.
[00:28:28.136 --> 00:28:30.917]  I mean, the Old Guard, they had 60-minute shows about it.
[00:28:30.957 --> 00:28:33.137]  They had NBC Dateline shows about it.
[00:28:33.818 --> 00:28:36.278]  And they said, he's currently going to their houses.
[00:28:36.318 --> 00:28:37.978]  He's currently sending people to their houses.
[00:28:38.399 --> 00:28:40.019]  He's currently urinating on graves.
[00:28:42.102 --> 00:28:45.103]  Again, folks, what we've covered so far is important.
[00:28:45.143 --> 00:28:45.963]  It's historical.
[00:28:46.323 --> 00:28:50.905]  But the Jimmy Dore interview gets better and better and better in the next two hours.
[00:28:51.025 --> 00:28:53.545]  It gets 100 percent.
[00:28:54.146 --> 00:28:57.307]  Some of the best information we've ever covered is coming up.
[00:28:57.347 --> 00:28:58.987]  But I didn't want to hack off the front.
[00:28:59.067 --> 00:29:01.108]  So more coming up right after this break.
[00:29:01.128 --> 00:29:01.648]  Please stay with us.
[00:29:04.604 --> 00:29:10.203]   becoming really fatigued and sleeping longer and then it switched and I started having sleepless nights.
[00:29:10.203 --> 00:29:14.702]   She was feeling weak and a recent blood test revealed a vitamin D deficiency.
[00:29:14.702 --> 00:29:20.703]   The stress was causing my body to not take in the nutrients properly.
[00:29:20.703 --> 00:29:22.703]  No nutrient acts alone.
[00:29:22.913 --> 00:29:27.232]   out that people who are deficient in vitamin D were more likely to have trouble doing daily
[00:29:27.232 --> 00:29:33.751]   basic tasks. She says symptoms can include hair loss, memory or mood changes and fatigue.
[00:29:33.751 --> 00:29:36.751]  Many of us are avoiding the sun and we're wearing sunscreen.
[00:29:36.751 --> 00:29:41.682]   That's great news for skin cancer prevention, not such good news for our vitamin D
[00:29:41.682 --> 00:29:46.942]   levels. There's really three kinds of people when it comes to this very important
[00:29:46.942 --> 00:29:51.771]   subject. There's people that don't know the information. There's people that do know the
[00:29:51.771 --> 00:29:53.512]  information but don't act on it.
[00:29:54.002 --> 00:29:56.704]  And there's people that do know the information and do act on it.
[00:29:57.124 --> 00:29:59.526]  And that third group is who you want to be part of.
[00:30:00.086 --> 00:30:04.850]  Now, you can do a search in 10 seconds and prove all this for yourself.
[00:30:05.811 --> 00:30:16.480]  The number one cause of viral infection and viral replication, in fact, it's the vast majority of it, is people that have vitamin D deficiencies.
