[00:00:20.814 --> 00:00:22.716]  Awesome!
[00:21:41.435 --> 00:21:43.316]  Iran claimed the drone was above its territory.
[00:21:43.917 --> 00:21:46.859]  Trump tweeted that Iran made a big mistake earlier today.
[00:21:47.399 --> 00:21:48.340]  This is breaking news.
[00:21:50.161 --> 00:22:03.653]  We had the live feeds up on satellite at the White House, so as soon as the President comes out to make an announcement, we'll obviously, we're going to be watching that very closely, we'll obviously cut right to that as this unfolds.
[00:22:05.168 --> 00:22:09.713]  I know President Trump told Tucker Carlson that, you know, don't worry, nothing's going to happen with Iran right now.
[00:22:09.753 --> 00:22:10.814]  He wants to make a peace deal.
[00:22:11.375 --> 00:22:24.350]  But you have Kerry and the Democrats and the neocons bat-channeling, manipulating Iran, telling them to sink ships in the Strait of Hormuz, telling them to be violent towards Trump, and then he'll back down so the nuclear deal can continue on.
[00:22:25.455 --> 00:22:26.776]  They want to embarrass Trump.
[00:22:27.496 --> 00:22:34.521]  I've said over and over again, a war with Iran is what the globalists want, to kill the recovery, suck Russia in, and it may even be a wider war.
[00:22:35.022 --> 00:22:39.365]  Iran has sleeper cells all over the Western world.
[00:22:39.885 --> 00:22:41.446]  Putin warned that the U.S.
[00:22:41.466 --> 00:22:46.230]  military action against Iran would be a catastrophe for the region at a minimum.
[00:22:46.450 --> 00:22:47.130]  I agree with that.
[00:22:47.971 --> 00:22:54.455]  He added that it would trigger an escalation of hostilities with unpredictable results.
[00:22:55.379 --> 00:22:56.820]  So, there's your headline.
[00:22:56.960 --> 00:22:59.601]  Putin warns that an attack on Iran by the U.S.
[00:23:00.361 --> 00:23:05.564]  will be a catastrophe at a minimum.
[00:23:06.985 --> 00:23:09.246]  And you've got the DrudgeReport.com siren going.
[00:23:09.886 --> 00:23:10.846]  Ask if he'll strike Iran.
[00:23:10.866 --> 00:23:12.747]  Trump says you'll soon find out.
[00:23:12.827 --> 00:23:15.829]  Pentagon drum is operating in international airspace.
[00:23:17.501 --> 00:23:19.642]  Oil spikes 6% on this news.
[00:23:20.543 --> 00:23:22.924]  It spiked 2% on the sunken tankers.
[00:23:23.684 --> 00:23:26.165]  So that shows you this is hell on wheels.
[00:23:27.186 --> 00:23:33.529]  You know, I told folks last week this is probably going to war and they're like, oh Alex, it'll be like Iraq, it'll be okay.
[00:23:33.569 --> 00:23:34.029]  No, it won't.
[00:23:34.990 --> 00:23:38.892]  It'll be totally different if that happens.
[00:23:39.752 --> 00:23:41.373]  And hasn't Putin been proven right?
[00:23:43.374 --> 00:23:46.896]  Remember Putin last week, the day after
[00:23:48.220 --> 00:23:53.281]  This report came out that the Pentagon was preparing first strike nuclear attacks.
[00:23:59.503 --> 00:24:02.964]  Putin came out and said this could be the end of the world.
[00:24:03.004 --> 00:24:03.944]  Here's some of those articles.
[00:24:04.605 --> 00:24:04.845]  U.S.
[00:24:04.865 --> 00:24:09.806]  says it won't roll out first nuclear strike because allies wouldn't trust it otherwise.
[00:24:11.207 --> 00:24:16.108]  Putin warns of nuclear global catastrophe once treaties expire.
[00:24:18.507 --> 00:24:19.327]  I thought it was the day after.
[00:24:19.367 --> 00:24:32.515]  It was the day the Pentagon put this out and then removed it a few days later and reclassified Joint Publication 3-72 Nuclear Operations, 11th of June, 2019.
[00:24:32.855 --> 00:24:37.057]  But it's obviously on the way back machine.
[00:24:38.198 --> 00:24:41.600]  Something put on the Internet is near impossible to take off the Internet.
[00:24:42.120 --> 00:24:44.622]  And it describes the entire doctrine that Hillary wanted
[00:24:45.663 --> 00:24:52.188]  And the neocons wanted the same people for first strikes on Russia, China, Iran, and others.
[00:24:52.288 --> 00:24:53.269]  Total madness.
[00:24:53.749 --> 00:24:58.573]  Because once you have that doctrine, it allows them to first strike you and not be the villains as well.
[00:24:59.574 --> 00:25:00.515]  It's the end of chivalry.
[00:25:01.615 --> 00:25:02.856]  It's the end of common sense.
[00:25:03.097 --> 00:25:03.657]  It's insanity.
[00:25:03.677 --> 00:25:10.642]  You know, the sad part about the London Guardian being a well-respected publication of the past is when they publish outright lies against me.
[00:25:11.838 --> 00:25:14.599]  They lose credibility when they publish outright lies about Trump.
[00:25:15.559 --> 00:25:21.460]  But this article from The Guardian is very, very accurate.
[00:25:22.900 --> 00:25:27.361]  Nuclear weapons experts alarmed by new Pentagon warfighting doctrine.
[00:25:27.781 --> 00:25:36.003]  And then it goes through how it is a first strike situation and how dangerous that is and how insane
[00:25:37.074 --> 00:25:37.854]  All of that ish.
[00:25:37.874 --> 00:25:40.836]  And we'll be watching and waiting for the President.
[00:25:40.876 --> 00:25:44.057]  They say a press conference anytime now or in the next hour.
[00:25:44.097 --> 00:25:44.938]  They're not being clear.
[00:25:44.958 --> 00:25:46.458]  They're saying sometime in the next hour.
[00:25:46.838 --> 00:25:48.419]  Very, very soon is what they actually said.
[00:25:48.779 --> 00:25:49.800]  We're guessing the next hour.
[00:25:50.280 --> 00:25:57.363]  The President is preparing to make remarks from the White House on this all-important issue of nuclear war on this planet.
[00:25:58.924 --> 00:26:00.004]  The ships get sunk.
[00:26:00.985 --> 00:26:03.446]  The Iranians months ago said, if you put sanctions on us, we'll do it.
[00:26:03.606 --> 00:26:04.006]  We did it.
[00:26:05.071 --> 00:26:07.773]  I say they could be the guys that did it, you know, if they're prime suspects.
[00:26:07.813 --> 00:26:10.795]  But then evidence comes out on stage from people I respect.
[00:26:11.936 --> 00:26:25.487]  Remember, the neocons, the deep state, the Democrats are doing treasonous shadow diplomacy and policy, violates the Logan Act, so many other things, giving Iran intel, it's treason, on how to deal with Trump.
[00:26:27.128 --> 00:26:30.831]  Will they end the world or have a war, a nuclear war, in the name of
[00:26:31.584 --> 00:26:32.244]  Embarrassing Trump?
[00:26:32.284 --> 00:26:36.166]  Well, the New York Times has a big article out and their CEO's gone public against Trump.
[00:26:36.626 --> 00:26:39.467]  So has the Wall Street Journal saying Trump's bad.
[00:26:40.567 --> 00:26:46.209]  Because Trump dared say it was treason for the New York Times to lie and say that the U.S.
[00:26:46.249 --> 00:26:51.772]  had attacked Russia's power grid when we hadn't.
[00:26:52.492 --> 00:26:53.432]  That's an act of war.
[00:26:53.952 --> 00:26:55.873]  That undermines the United States.
[00:26:55.913 --> 00:26:58.034]  That could trigger a Russian response.
[00:26:58.694 --> 00:26:59.935]  And it wasn't even true.
[00:27:00.295 --> 00:27:00.835]  And if it was,
[00:27:02.489 --> 00:27:06.610]  It would be treasonous to leak that information.
[00:27:07.070 --> 00:27:09.811]  But now the New York Times is bitching and complaining that Trump's bad.
[00:27:10.151 --> 00:27:11.311]  No, you're bad.
[00:27:12.211 --> 00:27:15.932]  You're the ones that lie so bad now that it makes my head spin.
[00:27:16.212 --> 00:27:21.934]  You're the ones that have said and done things to me personally that are total hoaxes.
[00:27:23.254 --> 00:27:30.476]  AP reports I lost a lawsuit over a Sandy Hook book I'm not even in, that I've never read, and that my name's not on.
[00:27:32.432 --> 00:27:35.517]  They say I sent child porn to the families, did no such thing.
[00:27:36.238 --> 00:27:42.448]  I was sent death threats in email I didn't open that had hidden attachments to what the FBI says is child porn, and I'm a victim!
[00:27:43.751 --> 00:27:46.776]  But that doesn't stop their lawyers going on TV and defaming me.
[00:27:48.686 --> 00:27:54.589]  And saying they're probably going to sue me for sending them child porn so they can run the whole headline again.
[00:27:55.109 --> 00:27:58.731]  When they're the ones that deposed us and asked for those emails.
[00:27:58.751 --> 00:28:01.212]  And the Blaze is like, why Jones give them all the emails?
[00:28:02.073 --> 00:28:05.034]  The judge ordered those emails, 57,000 of them.
[00:28:06.375 --> 00:28:07.456]  Including unopened.
[00:28:08.236 --> 00:28:11.238]  Because they have lawyers on the show that are like, well you never give people unopened emails.
[00:28:11.278 --> 00:28:12.058]  Those don't matter.
[00:28:12.118 --> 00:28:12.738]  You didn't open them.
[00:28:13.199 --> 00:28:13.859]  Exactly.
[00:28:14.219 --> 00:28:17.261]  They asked the judge to order me to open all the attachments.
[00:28:18.171 --> 00:28:19.572]  The judge didn't fall for that one.
[00:28:20.792 --> 00:28:23.694]  You will order the you will open the attachments so we can put you in jail.
[00:28:26.075 --> 00:28:28.016]  Unbelievable.
[00:28:29.597 --> 00:28:30.798]  Unbelievable.
[00:28:30.838 --> 00:28:33.319]  We're going to get to the bottom of what's really going on.
[00:28:33.339 --> 00:28:35.440]  But the point is, it shows the climate we're in.
[00:28:36.141 --> 00:28:37.782]  It shows the insanity we're in.
[00:28:38.342 --> 00:28:45.366]  It shows how they'll do anything, anytime they want.
[00:28:47.375 --> 00:28:51.819]  Shows they'll engage in any lie, no matter how reckless, even causing war with Russia!
[00:28:53.180 --> 00:28:57.424]  Did the Pentagon, somebody inside, send that drone, that robot, over the line?
[00:28:57.444 --> 00:28:58.585]  To trigger a war?
[00:28:58.605 --> 00:29:00.867]  Or do the Iranians do this precipitously?
[00:29:02.308 --> 00:29:11.236]  If you are tr- Defiance!
[00:29:12.537 --> 00:29:13.278]  Or rebellion!
[00:29:17.022 --> 00:29:21.744]  It is something that has to be looked at as a neutral statement.
[00:29:23.545 --> 00:29:24.546]  Is defiance bad?
[00:29:26.146 --> 00:29:27.027]  Is rebellion bad?
[00:29:28.208 --> 00:29:29.148]  Is resistance bad?
[00:29:29.708 --> 00:29:35.211]  Well, it really is a question of what are you resisting?
[00:29:35.891 --> 00:29:37.072]  What are you rebelling against?
[00:29:39.246 --> 00:29:48.249]  The left pushes this whole narrative about their rebelling against oppression, and their rebelling against people trying to tell them what to do or say, but no one's really telling them what to do or say.
[00:29:49.289 --> 00:29:50.130]  They're in charge.
[00:29:50.470 --> 00:29:51.610]  They run the big tech.
[00:29:51.650 --> 00:29:52.610]  They run the corporations.
[00:29:52.951 --> 00:29:54.091]  They run the society.
[00:29:54.131 --> 00:30:02.814]  They have their agenda, and they're openly the bullies, trying to dictate to us how to talk, how to dress, who to have sex with, how to live our lives.
[00:30:05.066 --> 00:30:13.030]  They're constantly lecturing us about microaggressions and telling us that we'll be arrested or taken off Facebook if we don't behave ourselves.
[00:30:13.350 --> 00:30:17.673]  These people are a clear and present danger to free societies.
[00:30:19.413 --> 00:30:24.496]  And so that's what I really want to telegraph to folks is, we know the modern threat to humanity.
[00:30:25.196 --> 00:30:26.577]  Every generation has a threat.
[00:30:27.658 --> 00:30:29.999]  Every generation has a big war.
[00:30:31.681 --> 00:30:35.943]  But this is a political and cultural war, an economic war.
[00:30:37.184 --> 00:30:38.424]  It's raging in 2019.
[00:30:39.005 --> 00:30:48.810]  And the establishment is so angry that organizations like InfoWars are still on air.
[00:30:50.896 --> 00:30:59.321]  They need to have victories because despite their trillions of dollars and their corporate dominance, people are rejecting them on a planetary scale.
[00:30:59.621 --> 00:31:01.843]  Globalism is in full retreat.
[00:31:02.603 --> 00:31:04.965]  It's in full collapse.
[00:31:07.406 --> 00:31:13.570]  And so it's rearing its ugly head and hitting us with every nasty trick it had planned for the future.
[00:31:14.590 --> 00:31:16.271]  For their conquest of humanity.
[00:31:17.292 --> 00:31:18.132]  And it's still failing.
[00:31:19.113 --> 00:31:20.074]  But for those of us
[00:31:21.385 --> 00:31:27.070]  At the front of the lines, or in the capital ships, we're the targets, ladies and gentlemen.
[00:31:27.350 --> 00:31:37.178]  And I never thought of InfoWars as a major battleship, or an aircraft carrier, or a destroyer, or a submarine attack group, but the enemy sees it as that because we are.
[00:31:38.499 --> 00:31:45.605]  And it's essential we stay in the fight, and never surrender, and never waver, and never back down, and never give up.
[00:31:47.099 --> 00:32:02.245]  That's why, with all the unprecedented attempts to criminally set us up and put me in prison and shut down this operation that have been all over the national news, we have launched Save Infowars Emergency Special that's only running for one week.
[00:32:02.605 --> 00:32:04.606]  50% off all Infowars life.
[00:32:05.589 --> 00:32:10.854]  Nutraceuticals and supplements, free shipping and double Patriot Points on your next order.
[00:32:11.095 --> 00:32:11.675]  Instead of 5%, 10%.
[00:32:12.035 --> 00:32:14.558]  That's an additional 10% off every dollar.
[00:32:15.459 --> 00:32:18.722]  Get 50% off all InfoWars Live formulas, free shipping, double Patriot Points and more.
[00:32:19.123 --> 00:32:25.169]  This could be your last chance to stock up on top InfoWars Live formulas before they are completely out of stock.
[00:32:26.688 --> 00:32:29.711]  And again, that's the point I've gotten to of having to admit the attack we're under.
[00:32:30.072 --> 00:32:37.739]  The warehouse has confirmed we are already selling out of survivable SHIELD X2, Dayson Iodine, Super Metal Vitality, and DNA Force.
[00:32:37.799 --> 00:32:44.305]  Plus, now is the time to secure your order before they completely sell out and know that you fund us into the future.
[00:32:44.666 --> 00:32:49.470]  Take advantage of this massive special and support the defense of free speech and reality.
[00:32:50.231 --> 00:32:52.372]  You're listening to the Alex Jones Show!
[00:33:34.602 --> 00:33:37.665]  Monday through Friday, from 11 a.m.
[00:33:38.586 --> 00:33:50.736]  to 3 p.m., the most banned, hated, lied-about broadcast in the world is live, in defiance of everything the enemy could throw against us, thanks to you standing firm with us, ladies and gentlemen.
[00:33:51.476 --> 00:33:53.258]  I am Alex Jones, your host.
[00:33:56.320 --> 00:33:57.581]  Thank you so much for joining us.
[00:33:58.342 --> 00:34:01.284]  Well, Roger Stone is a public speaker and has spoken to
[00:34:02.369 --> 00:34:16.733]  I think it's safe to say over a thousand groups over the years and he's been a speaker to the NXIVM group and Keith Raniere who was just found guilty of sex trafficking and enslaving women.
[00:34:17.633 --> 00:34:21.594]  Devil worship came out, trafficking of children, hooked into the Clintons, all of them.
[00:34:22.234 --> 00:34:25.035]  And it's also now come out, we'll go over some of these stories, that in court
[00:34:26.109 --> 00:34:33.857]  In closing arguments at the NXIVM trial, that Roger Stone was a target that they were trying to infiltrate and control.
[00:34:33.897 --> 00:34:41.825]  They would use the women to try to get men that they would call in to be consultants or speakers, and then they would try to plant keyloggers on their computers.
[00:34:42.205 --> 00:34:47.310]  That they were doing this to the Clintons, to the Brothmans, to others, but the Clintons were aware of it and were doing it back.
[00:34:48.291 --> 00:34:50.253]  This to me is just a gateway feeder cult.
