[00:00:56.474 --> 00:00:56.814]  Okay.
[00:24:39.606 --> 00:24:45.211]  You have given it over and you're going to let them steal 2020.
[00:24:45.552 --> 00:24:46.733]  Trump's going to lose.
[00:24:48.510 --> 00:24:49.771]  And they're just gonna ban everybody.
[00:24:50.011 --> 00:24:51.451]  That's where we are right now.
[00:24:51.771 --> 00:24:52.892]  I told you Trump was gonna win.
[00:24:53.792 --> 00:24:54.713]  He's gonna lose.
[00:24:56.053 --> 00:24:56.794]  Mark my words.
[00:24:57.354 --> 00:25:02.656]  I think Trump's got six months to tear the hell out of Big Tech and bloody their nose politically.
[00:25:03.177 --> 00:25:04.377]  And scare the hell out of them.
[00:25:04.557 --> 00:25:06.818]  They got all sorts of stuff to indict these heads.
[00:25:07.218 --> 00:25:10.500]  Big Tech's been acting like they're invincible above the law god.
[00:25:11.380 --> 00:25:12.521]  We don't have a lot of time.
[00:25:12.621 --> 00:25:14.322]  We need serious measures.
[00:25:14.622 --> 00:25:17.103]  Are the only measures that will do anything.
[00:25:20.267 --> 00:25:21.189]  I'm not an authoritarian.
[00:25:22.030 --> 00:25:31.468]  But if our taxpayers and our engineers built Google, built Apple, built YouTube, built Twitter, now they're these piss-on-America, we-hate-America leftists.
[00:25:33.462 --> 00:25:45.330]  The normal response, you know if Russian companies just handed their stuff over to foreign countries, those executives would all be found dead in their beds in a week.
[00:25:45.830 --> 00:25:46.751]  I mean, you know that, right?
[00:25:47.411 --> 00:25:50.233]  They'd get run over in the street, they'd get shot, they'd get poisoned.
[00:25:50.613 --> 00:25:51.754]  That's not authoritarianism.
[00:25:52.435 --> 00:25:54.976]  That's not slitting your children's throats, is what that is.
[00:25:55.897 --> 00:25:56.517]  So fine!
[00:25:56.617 --> 00:25:58.619]  I mean, good, let's just give the Chai Koms everything!
[00:25:58.899 --> 00:25:59.599]  Holy mackerel!
[00:26:00.320 --> 00:26:01.240]  They've only killed 120 million people!
[00:26:03.314 --> 00:26:04.735]  Here, just give Hitler all the codes.
[00:26:04.915 --> 00:26:05.996]  Hell, get the time machine.
[00:26:06.176 --> 00:26:08.598]  Go back and give Hitler the internet, hydrogen bombs.
[00:26:08.638 --> 00:26:09.418]  Just give him everything.
[00:26:10.299 --> 00:26:11.159]  Let's just roll over.
[00:26:12.800 --> 00:26:14.762]  And I don't wish any harm against the big tech people.
[00:26:14.822 --> 00:26:15.842]  I don't want to have a hot war.
[00:26:16.203 --> 00:26:19.024]  These people are already crapping all over us.
[00:26:19.185 --> 00:26:20.946]  They've already sold us out so far.
[00:26:21.066 --> 00:26:22.387]  It's insane!
[00:26:24.096 --> 00:26:28.519]  And we can't even get the Pentagon to get more than a little upset about it.
[00:26:28.779 --> 00:26:30.020]  Protect our country.
[00:26:30.220 --> 00:26:32.481]  It isn't about aircraft carriers and missiles.
[00:26:32.741 --> 00:26:35.943]  It's about money and communications and telecommunications.
[00:26:36.184 --> 00:26:37.064]  That's more important.
[00:26:37.184 --> 00:26:38.605]  That's 90% of war.
[00:26:38.845 --> 00:26:41.327]  And we don't have control of our own Internet!
[00:26:43.588 --> 00:26:44.529]  Oh, that we built.
[00:26:45.789 --> 00:26:50.833]  Here is Senator, a month ago, bringing this up to the Chairman of the Joint Chiefs.
[00:26:50.853 --> 00:26:51.093]  Here it is.
[00:26:52.734 --> 00:26:56.117]  So, I just want to make sure that I understand exactly what you're saying.
[00:26:56.137 --> 00:27:10.388]  You're telling me that Google, an American company, supposedly, is refusing to work with the Department of Defense, but is doing work with China, in China, in a way that at least indirectly benefits the Chinese government.
[00:27:10.568 --> 00:27:11.149]  Is that correct?
[00:27:12.690 --> 00:27:18.835]  I haven't heard the word refuse, but there's a lack of willingness to support DoD programs.
[00:27:19.595 --> 00:27:20.556]  General, you're nodding your head.
[00:27:20.576 --> 00:27:21.417]  Do you want to weigh in on this?
[00:27:22.344 --> 00:27:32.296]  No, Senator, I'm nodding your head on exactly the point that you made, that the work that Google is doing in China is indirectly benefiting the Chinese military.
[00:27:32.957 --> 00:27:36.301]  And I've been very public on this issue as well.
[00:27:36.381 --> 00:27:40.866]  In fact, the way I described it to our industry partners is, look, we're the good guys in
[00:27:41.787 --> 00:27:48.968]  The values that we represent and the system that we represent is the one that will allow and has allowed you to thrive.
[00:27:49.328 --> 00:27:51.169]  And that's the way I've characterized it.
[00:27:51.189 --> 00:27:56.389]  So I was just nodding that what the Secretary was articulating is a general sense of all of us as leaders.
[00:27:56.430 --> 00:28:02.471]  And we watch with great concern when industry partners work in China, knowing that there is that indirect benefit.
[00:28:03.131 --> 00:28:08.091]  And frankly, indirect may be not a full characterization of the way it really is.
[00:28:08.171 --> 00:28:10.572]  It's more of a direct benefit to the Chinese military.
[00:28:11.372 --> 00:28:32.250]  I just want to underscore this for the record so that we are absolutely, perfectly, 100% clear here that Google, an American company based in this country, again, supposedly an American company, is doing work in China that directly or indirectly benefits the Chinese government at a time of increased peer competition with this country.
[00:28:32.290 --> 00:28:33.211]  We are in a struggle
[00:28:34.972 --> 00:28:46.181]  with the Chinese government over whether or not they're going to become a regional and maybe global hegemon with values very different from ours, certainly values that do not favor freedom in the world.
[00:28:46.721 --> 00:28:52.966]  And we have an American company that does not want to do work with our Defense Department, which is one thing, but that's because they're traitors.
[00:28:53.146 --> 00:28:54.087]  It's called globalism.
[00:28:55.148 --> 00:28:57.029]  The Democrats want to destroy the country.
[00:28:57.049 --> 00:28:58.270]  They sold out the foreign powers.
[00:28:58.530 --> 00:28:58.951]  Period.
[00:28:59.171 --> 00:29:00.292]  Wake up or the country's done.
[00:30:01.650 --> 00:30:02.370]  And get the fish oil.
[00:30:06.032 --> 00:30:09.114]  Since the beginning, Secret 12 has been one of our most popular formulas.
[00:30:09.234 --> 00:30:12.296]  Now, we're bringing you an all-new version to help you reach your energy peak.
[00:30:12.456 --> 00:30:19.780]  Ultra 12 from InfoWars Life takes advantage of the most effective and expensive form of B12 available, methylcobalamin, to provide you with twice the B12.
[00:30:19.960 --> 00:30:26.383]  Ultra 12 can help make DNA, support the body's energy production, and help produce healthy blood cells while assisting proper nervous system function.
[00:30:26.503 --> 00:30:30.225]  Take advantage of the superior form of B12 and head to InfoWarsStore.com today.
[00:30:32.884 --> 00:30:45.511]  It would take me more than an hour just to lay out all the admitted benefits and known positive effects of just one of the ingredients in our ultimate bone broth formula.
[00:30:46.932 --> 00:30:53.274]  Everybody knows about bone broth itself and all of the amazing things that it's associated with.
[00:30:53.374 --> 00:30:55.314]  And it's been the big craze for at least a decade.
[00:30:56.194 --> 00:31:00.715]  Well, thousands of years ago, it's what everybody told people they should drink in a soup if they were sick.
[00:31:01.536 --> 00:31:06.417]  But then you add, not to the fact that this is the strongest, most concentrated, highest quality bone broth out there,
[00:31:07.136 --> 00:31:07.516]  Literally.
[00:31:08.257 --> 00:31:18.986]  Then you have the chaga mushroom, then you have the turmeric, then you have the bee pollen, then you have the other key ingredients that are all known to just make people incredibly strong and healthy.
[00:31:19.806 --> 00:31:23.789]  Now, Ultimate Bone Broth can be gulped down with water or milk or however you want to.
[00:31:24.090 --> 00:31:25.211]  The taste is okay.
[00:31:25.731 --> 00:31:28.692]  But when you mix it with whey or other things and some fruit, it tastes great.
[00:31:29.272 --> 00:31:33.053]  What I like to do is just put a scoop in, mix it with milk, bang it back.
[00:31:33.133 --> 00:31:39.995]  And whether it's for meal replacement, whether it's for post-workout, pre-workout, our Ultimate Bone Broth Formula is amazing.
[00:31:40.076 --> 00:31:44.377]  It's 50% off right now at InformalStore.com because I want you to try it and see how great it is.
[00:31:44.757 --> 00:31:47.238]  And of course, getting the bone broth isn't just great for you and your family.
[00:31:47.638 --> 00:31:53.780]  It's also amazing when it comes to funding our operation that's taken on the globalists and fighting for all of our freedoms.
[00:31:54.500 --> 00:31:57.705]  Now, this is high quality and it's very thick, so doing it with a spoon takes a while.
[00:31:57.865 --> 00:31:59.087]  That's why I like to use a blender.
[00:32:03.914 --> 00:32:06.618]  Again, I love it with milk.
[00:32:07.620 --> 00:32:08.702]  Just bang this baby back.
[00:32:16.016 --> 00:32:17.157]  Nothing like it for a meal replacement.
[00:32:17.177 --> 00:32:18.838]  It's way beyond any way you've ever had.
[00:32:18.858 --> 00:32:25.042]  Again, it's got the essence of the bones, the chaga mushroom, the tumeric, a bunch of other incredible stuff.
[00:32:25.502 --> 00:32:28.183]  This is what fuels patriots.
[00:32:28.203 --> 00:32:29.864]  This is what fuels people that really want to be healthy.
[00:32:30.265 --> 00:32:32.126]  It's ultimate bone broth at InFootwearLife.com.
[00:32:32.679 --> 00:32:41.141]  A classic InfoWars fan favorite formula, Super Blue Fluoride Free Toothpaste is a must have for any info warrior serious about their oral health.
[00:32:41.241 --> 00:32:45.442]  Featuring natural oils and ingredients used since aboriginal and biblical times.
[00:32:45.622 --> 00:32:49.422]  Fueled by the good halogen iodine and high quality nano silver.
[00:32:49.642 --> 00:32:54.403]  We've taken the fluoride out and replaced it with powerful ingredients to help boost your smile.
[00:32:54.583 --> 00:32:56.604]  Don't miss out on one of our best products.
[00:32:56.764 --> 00:33:01.585]  Power up your morning routine with Super Blue Fluoride Free Toothpaste at the InfoWars store.
[00:33:06.420 --> 00:33:09.121]  You're listening to The Alex Jones Show.
[00:33:17.143 --> 00:33:20.724]  If you are receiving this transmission, you are the resistance.
[00:33:37.006 --> 00:33:41.748]  Live from the InfoWars.com studios, it's Alex Jones.
[00:33:48.332 --> 00:34:04.180]  So, imagine the arrogance of big tech globally working together in concert to censor nationalists, populists, whether they be right-wing or left-wing, if they want their countries to be run by them.
[00:34:05.538 --> 00:34:15.081]  I mean, right now you've got Facebook admittedly interfering and blocking populist parties in major elections in Spain, in Italy, everywhere, and admitting they're doing it.
[00:34:15.161 --> 00:34:24.063]  Facebook has announced no live streaming is allowed in Paris on their platform because they don't want you to see what the police do to people.
[00:34:24.123 --> 00:34:25.403]  They don't want you to see the yellow vest.
[00:34:25.423 --> 00:34:28.124]  They don't want you to be able to know what goes on.
[00:34:28.584 --> 00:34:29.845]  That's what authoritarian regimes do.
[00:34:32.365 --> 00:34:34.166]  And they just announce it like they're very
[00:34:35.287 --> 00:34:37.629]  Proud of what they're doing.
[00:34:37.649 --> 00:34:47.815]  And that's what Obama tried three years ago on the eve of leaving, was to hand full control of the internet over to the UN and an advisory body set up by the European Union.
[00:34:50.076 --> 00:34:54.579]  The very robber barons that set up the UN set up the European Union.
[00:34:55.440 --> 00:34:57.101]  And guess where they got the plan?
[00:34:59.622 --> 00:35:00.083]  From Hitler.
[00:35:01.598 --> 00:35:02.098]  Don't believe me?
[00:35:02.138 --> 00:35:02.879]  Just type in.
[00:35:02.999 --> 00:35:07.100]  The EU was a brainchild of Adolf Hitler.
[00:35:08.941 --> 00:35:10.742]  Even the flag Hitler came up with.
[00:35:11.562 --> 00:35:13.403]  The Olympic symbol Hitler came up with.
[00:35:13.603 --> 00:35:15.464]  The Volkswagen symbol he came up with.
[00:35:15.644 --> 00:35:22.067]  He drew the first Volkswagen Beetle in 1935 on the back of a cocktail napkin.
[00:35:22.908 --> 00:35:25.008]  And all I'm saying is, isn't it amazing?
[00:35:25.669 --> 00:35:28.010]  Autobahns, big highways, Hitler's idea.
[00:35:29.864 --> 00:35:31.525]  And I'm not saying highways are a bad idea.
[00:35:32.006 --> 00:35:38.471]  I'm just simply saying you might want to actually research how authoritarian all this is.
[00:35:38.491 --> 00:35:51.261]  Because when I get up here and I say, you know, the space shuttle was called the Silverbird and was being developed on paper by, who became the head of NASA later, to be a atomic bomber.
[00:35:52.469 --> 00:36:02.996]  That would go up into orbit, turn over, open up the space shuttle, open up its bays, and drop atomic bombs on Manhattan, Detroit, and Chicago.
[00:36:03.576 --> 00:36:04.937]  And that was in its first path.
[00:36:05.278 --> 00:36:12.482]  It was then going to orbit the Earth, get into another angle, to then bomb across the Midwest.
[00:36:13.683 --> 00:36:16.185]  And that's all the atomic bombs they thought they could load in.
