[00:00:05.419 --> 00:00:09.150]  Infowars.com is tomorrow's news.
[00:26:49.212 --> 00:27:03.895]  Poison and destroy the earth in the name of saving it and folks don't know this has got to be opposed and when people become willing shills For the very worst aspects of Hollywood and Soros and others and then sit there and go.
[00:27:03.995 --> 00:27:07.176]  Oh Alex Jones is my friend But he's crazy.
[00:27:07.216 --> 00:27:07.676]  He's bad.
[00:27:07.716 --> 00:27:08.416]  He's in a lot of trouble.
[00:27:08.876 --> 00:27:17.638]  No Joe You're in a lot of trouble out there in Los Angeles with your wife and kids breathing all that toxic smog and being around all that evil If you had a soul left you'd feel it
[00:27:18.933 --> 00:27:24.675]  You already tried to get away once when you ran off to Colorado, but... They got you.
[00:27:26.076 --> 00:27:27.656]  And no, Joe, I don't think you're in the CIA.
[00:27:27.957 --> 00:27:37.600]  I said the whole DMT-Ayahuasca push is CIA, and almost all those guests you had on are admittedly working with the CIA at research facilities and at universities to do it.
[00:27:38.160 --> 00:27:38.601]  Timothy Leary 2.0.
[00:27:38.641 --> 00:27:40.601]  So don't misrepresent what I said.
[00:27:41.282 --> 00:27:44.123]  And as a factoid, Eddie Bravo is not in the middle of this.
[00:27:45.423 --> 00:27:46.984]  At dinner a couple years ago, Eddie's like,
[00:27:48.792 --> 00:27:50.273]  Why doesn't Joe have you on the podcast?
[00:27:50.293 --> 00:27:51.393]  And I'm like, I'm not really worried about it.
[00:27:51.453 --> 00:27:52.874]  And he goes, well, I think he's been threatened.
[00:27:52.934 --> 00:27:54.695]  I think, you know, they've got to him.
[00:27:54.735 --> 00:27:55.856]  And I heard some stuff, blah, blah, blah.
[00:27:55.876 --> 00:27:57.617]  And I'm like, well, is that true?
[00:27:57.697 --> 00:28:01.959]  And he goes, no, actually, I just, well, I think he was threatened.
[00:28:03.280 --> 00:28:05.581]  And then later, Eddie's like, no, no, no, that was just a hunch.
[00:28:06.041 --> 00:28:08.763]  So I went on air and said, Joe got threatened by the CIA, I heard.
[00:28:09.243 --> 00:28:10.864]  And Joe called up like an hour later, all mad.
[00:28:10.924 --> 00:28:13.245]  And I said, listen, I'll call Eddie.
[00:28:13.525 --> 00:28:16.187]  But the point is, it's like nitpicking on all this stuff.
[00:28:18.191 --> 00:28:20.592]  They're killing babies after they're born for years.
[00:28:21.372 --> 00:28:23.492]  Planned Parenthood and others are losing lawsuits.
[00:28:23.572 --> 00:28:26.653]  Law enforcement's figuring it out and going, how is that legal?
[00:28:27.254 --> 00:28:29.674]  So the indictments and arrests are starting to happen.
[00:28:30.374 --> 00:28:39.617]  So they need to have their front people, who are surgeons that are in that business and have to be governors, come out and say, we keep them little fellers comfortable for a while and then we kill them.
[00:28:40.037 --> 00:28:40.877]  You're like, well, why do you kill them?
[00:28:41.397 --> 00:28:43.018]  Um, well, um, yeah, let's not discuss that.
[00:28:43.038 --> 00:28:44.358]  Let's just say it's completely normal.
[00:28:44.618 --> 00:28:45.098]  Move along.
[00:28:45.118 --> 00:28:46.779]  These aren't the babies you're looking for.
[00:28:48.035 --> 00:28:48.496]  Move along.
[00:28:49.256 --> 00:28:50.438]  So it's all a Jedi mind trick.
[00:28:50.798 --> 00:28:57.866]  At the bottom of the spider hole that is that governor in Virginia is harvesting babies organs while they're alive.
[00:28:58.327 --> 00:28:58.767]  Period.
[00:28:59.148 --> 00:28:59.528]  Stay with us.
[00:29:04.053 --> 00:29:05.735]  It took us over a year to develop it.
[00:29:06.496 --> 00:29:08.479]  Thousands and thousands of five-star reviews.
[00:29:09.577 --> 00:29:10.558]  It's Brain Force Plus.
[00:29:10.858 --> 00:29:15.902]  I'm so proud of you and the InfoWars team for all that you do.
[00:29:16.002 --> 00:29:17.644]  I wanted to say I love your product.
[00:29:17.864 --> 00:29:20.226]  The Brain Force Plus is amazing.
[00:29:20.907 --> 00:29:25.450]  Me and my family take it every day and I mean you really can feel what it does.
[00:29:25.470 --> 00:29:33.717]  We were able to develop Brain Force because we went out and looked at what the best-selling nootropics or brain focus energy products were.
[00:29:34.378 --> 00:29:36.159]  And we decided to make it even stronger
[00:29:37.140 --> 00:29:40.926]  And even more high quality and even more organic than leading competitors.
[00:29:41.467 --> 00:29:43.329]  And we've done it with Brain Force Plus.
[00:29:43.429 --> 00:29:47.555]  It is our number one bestseller in gross bottles sold.
[00:29:48.457 --> 00:29:52.843]  Now I made the decision in our marketing to put a lot of product in it and sell it for a low price.
[00:29:53.464 --> 00:30:00.867]  Believing that you're smart, you'll research the market, get a great result, know you're getting a great deal, and be routine, continued customers.
[00:30:01.267 --> 00:30:04.809]  I want a long-term relationship with you, and I want a product that I'm proud of, that I'm going to use.
[00:30:05.249 --> 00:30:06.490]  It's up there as the very best.
[00:30:06.790 --> 00:30:10.892]  There are nootropics that are $80 a bottle that aren't as good, that have some of the similar ingredients.
[00:30:11.552 --> 00:30:14.513]  But, you know, a doctor sells it at their office, so it must be better.
[00:30:15.674 --> 00:30:22.257]  Ladies and gentlemen, we then stood back and said, what is the number one best-selling thing in the total market globally?
[00:30:23.268 --> 00:30:23.448]  I don't
[00:30:43.732 --> 00:30:49.795]  Top people in the country who has developed some of the other top energy drinks in the nation and in the world.
[00:30:50.195 --> 00:30:53.977]  And they developed TurboForce that is the next level.
[00:30:54.517 --> 00:30:55.438]  Long burn.
[00:30:55.458 --> 00:30:57.679]  A lot of folks up to 10 hours of energy.
[00:30:57.739 --> 00:30:58.779]  Me, 6, 7, 8 hours.
[00:30:59.159 --> 00:31:00.700]  And I take about a half a pack and it's so strong.
[00:31:01.040 --> 00:31:06.643]  And then it's got all the minerals and all the different amino acids that help deliver the energy into the body.
[00:31:07.386 --> 00:31:21.210]  And that's why I want to thank all the listeners who've been BrainForce fans with 50% off BrainForce, because the two go together to supply yourself and your family with your nootropic with TurboForce, ladies and gentlemen, so you can try it.
[00:31:21.810 --> 00:31:28.432]  It's 33% off, and you get it in the combo, 50% off on BrainForce for a limited time at InfoWareStore.com.
[00:31:28.892 --> 00:31:31.493]  One is a pill, one is a packet.
[00:31:31.993 --> 00:31:36.314]  And again, the first time you take TurboForce, I recommend you only take half a packet, because let me tell you,
[00:31:37.327 --> 00:31:40.751]  Folks I know that are totally into energy drinks said they've never seen anything like it.
[00:31:41.112 --> 00:31:42.673]  Most energy drinks hit in 20-30 minutes.
[00:31:43.214 --> 00:31:46.798]  A lot of people get hit in 5 minutes with turbo force.
[00:31:47.259 --> 00:31:52.204]  But again, it doesn't just hit fast, it lasts super, super long because the developers
[00:31:53.308 --> 00:32:01.098]  That we reached out to had the mission of having something that gives you continual clean energy over a long period of time.
[00:32:01.438 --> 00:32:06.645]  So the different compounds that are in this, that synergistically work together, have different burn rates.
[00:32:07.205 --> 00:32:10.570]  Almost like a Saturn rocket's got three different components.
[00:32:12.060 --> 00:32:12.501]  See what I mean?
[00:32:12.781 --> 00:32:20.731]  It launches, you get the main boost phase, then you get up into orbit, you got your next phase, you get to the moon, land on the moon, come back to the Earth.
[00:32:21.111 --> 00:32:24.896]  You've got all those different phases here, ladies and gentlemen, to get you throughout the day.
[00:32:25.336 --> 00:32:26.157]  Boost in the morning!
[00:32:27.096 --> 00:32:32.297]  Continue on through your interstellar day, conquering, exploring, dominating.
[00:32:32.998 --> 00:32:35.178]  And listen, I like to ride my horse and shoot my gun.
[00:32:35.298 --> 00:32:38.159]  You know, a country boy's work is really never done.
[00:32:38.179 --> 00:32:45.821]  And after you put the kids down to bed with the missus there in your arms, you can do a repair job and fix the cable like all good Americans do.
[00:32:46.341 --> 00:32:47.341]  And all thanks to TurboForce.
[00:32:48.042 --> 00:32:52.623]  So again, coming to you, ladies and gentlemen, from the founding system,
[00:32:53.423 --> 00:32:57.665]  Of turbo force and brain force, I bring you this incredible product, the InfoWarsLive.com.
[00:32:57.885 --> 00:32:59.386]  Get the energy combo today.
[00:32:59.646 --> 00:33:01.207]  Oh, and fund the InfoWar and change the world.
[00:33:01.407 --> 00:33:02.228]  I forgot about that part, too.
[00:33:07.650 --> 00:33:10.292]  You're listening to the Alex Jones Show.
[00:33:31.431 --> 00:33:34.593]  The devil went down to Georgia, he was looking for a soul to steal.
[00:33:34.613 --> 00:33:37.795]  He was in a bind, cause he was way behind and he was willing to make a deal.
[00:33:38.275 --> 00:33:41.317]  When he came across this young man sewing on a fiddle and playing it hot.
[00:33:41.797 --> 00:33:44.739]  And the devil jumped up on a hickory stump and said, boy, let me tell you what.
[00:33:45.360 --> 00:33:48.341]  I guess you didn't know it, but I'm a fiddle player too.
[00:33:48.942 --> 00:33:51.784]  And if you'd care to take a dare, I'll make a bet with you.
[00:33:52.304 --> 00:33:55.446]  Now you play pretty good fiddle, boy, but give the devil his due.
[00:33:55.726 --> 00:33:58.688]  I bet a fiddle of gold against your soul, cause I think I'm better than you.
[00:33:59.498 --> 00:34:17.104]  When we talk about third trimester abortions, these are done with the consent of obviously the mother, with the consent of the physicians, more than one physician by the way.
[00:34:17.924 --> 00:34:24.046]  And it's done in cases where there may be severe deformities, there may be a fetus that's non-viable.
[00:34:24.566 --> 00:34:30.131]  So in this particular example, if a mother is in labor, I can tell you exactly what would happen.
[00:34:30.931 --> 00:34:32.312]  The infant would be delivered.
[00:34:32.993 --> 00:34:34.594]  The infant would be kept comfortable.
[00:34:35.435 --> 00:34:40.199]  The infant would be resuscitated, if that's what the mother and the family desired.
[00:34:40.539 --> 00:34:44.402]  And then a discussion would ensue between the physicians and the mother.
[00:34:44.442 --> 00:34:47.204]  So I think this was really blown out of proportion.
[00:34:47.764 --> 00:34:50.947]  But again, we want the government not to be involved.
[00:34:51.147 --> 00:35:02.611]  All right, ladies and gentlemen, we are back live.
[00:35:02.691 --> 00:35:03.912]  I am your host, Alex Jones.
[00:35:04.272 --> 00:35:08.193]  Let's get into the big central issue that has to be dealt with here.
[00:35:08.673 --> 00:35:18.177]  There is a massive, coordinated, criminal takeover of not just the Internet here in the U.S., but the Internet worldwide from Australia,
[00:35:19.195 --> 00:35:23.879]  To Europe, to the United States, to Canada, the same program is being implemented.
[00:35:25.680 --> 00:35:40.913]  Nine months ago, ten months ago now, there was a 30-page Wall Street Journal article that Paul Watson wrote about that said, we're going to take WikiLeaks off and Alex Jones off, and once the precedent is set to take them off, we're going to start taking everybody off.
[00:35:41.634 --> 00:35:47.179]  And by the middle of 2019, most of the internet will be paid.
[00:35:48.334 --> 00:35:51.738]  Social networks will not promote any third-party news or information, period.
[00:35:52.038 --> 00:35:59.085]  Facebook announced they're going to stop letting farmers even have access to commenting on Facebook because they're the ones rebelling in France.
[00:35:59.325 --> 00:36:00.286]  That was in the news last week.
[00:36:00.347 --> 00:36:03.049]  BuzzFeed, actually, two weeks ago called for it.
[00:36:03.129 --> 00:36:04.271]  I mean, Soros called for it.
[00:36:07.622 --> 00:36:12.964]  Facebook responded saying, yes, we will not let farmers, French farmers, complain about anything.
[00:36:13.845 --> 00:36:17.967]  So see, now it goes from Alex Jones to French farmers complaining about gas prices.
[00:36:18.607 --> 00:36:18.967]  Period.
[00:36:20.508 --> 00:36:25.750]  Oh, and YouTube says they're going to get rid of the downvoting because we can't let you vote.
[00:36:25.790 --> 00:36:26.450]  That's hateful.
[00:36:27.291 --> 00:36:31.253]  And now, InfoWars.com, Paul Joseph Watson article, key to get this out.
[00:36:32.520 --> 00:36:34.881]  The EU just passed a law to begin criminalizing memes.
