[00:00:01.733 --> 00:00:02.915]  Coast to coast.
[00:27:36.189 --> 00:27:40.090]  Now it comes out they had agreements, just like all our NSA whistleblowers told us.
[00:27:40.971 --> 00:27:44.952]  They're all doing it because the only scapegoat here is to say it's the U.S.
[00:27:45.012 --> 00:27:47.613]  government is the only one or the head of this.
[00:27:48.514 --> 00:27:49.074]  The U.S.
[00:27:49.134 --> 00:27:51.095]  government is run by a national security
[00:27:51.903 --> 00:27:54.184]  We're criminals if we speak out against them.
[00:28:13.700 --> 00:28:26.608]  I mean, imagine telling a graphic artist, we're going to sue you, we're going to arrest you for copyright infringement, when the NSA knows putting out t-shirts that are parodies of the NSA is the most protected speech.
[00:28:27.589 --> 00:28:28.569]  It is political.
[00:28:28.910 --> 00:28:32.172]  Parody is the highest level.
[00:28:32.392 --> 00:28:38.155]  Did you know the FCC loses fines if the profanity is aired in a documentary?
[00:28:38.375 --> 00:28:41.838]  You ever heard NPR and wonder why you hear cuss words sometimes on NPR?
[00:28:42.458 --> 00:28:44.339]  Because they can say, oh, it's part of a documentary.
[00:28:44.699 --> 00:28:45.840]  This was really said.
[00:28:46.541 --> 00:28:50.143]  You see, I could get up here, if I was reading a court transcript, and say cuss words.
[00:28:50.403 --> 00:28:51.364]  I'd just choose not to do it.
[00:28:51.564 --> 00:28:54.746]  Because it is political analysis and a news report.
[00:28:56.327 --> 00:29:00.570]  It can be judged profane if you're targeting children with something.
[00:29:00.990 --> 00:29:04.152]  And then they take that and misappropriate it to all free speech.
[00:29:06.413 --> 00:29:09.015]  So the point is, this is absolute total fraud.
[00:29:09.035 --> 00:29:10.936]  There's Steve Watson's article from October 30th.
[00:29:12.600 --> 00:29:22.983]  Last week, at Infowars.com, free speech t-shirt maker threatened by NSA, DHS, fights back with lawsuit, suing agencies for violation of the First Amendment.
[00:29:23.483 --> 00:29:28.044]  And you scroll down, you can see his thought crime that he's committed.
[00:29:28.724 --> 00:29:31.105]  Looks nothing like the Department of Homeland Security logo.
[00:29:32.256 --> 00:29:34.418]  But it's clear that it's a parody of the NSA.
[00:29:34.958 --> 00:29:38.741]  It's not that he was masquerading as the NSA.
[00:29:39.082 --> 00:29:43.886]  It's that he was criticizing them, raping our rights, abusing us!
[00:29:45.123 --> 00:29:49.547]  And so we're going to launch a contest on the NSA and the TSA for 10 grand.
[00:29:50.508 --> 00:29:57.795]  And I'm going to come out with a t-shirt with the NSA on the front or the back and the TSA on the other side, criticizing both groups.
[00:29:57.855 --> 00:29:58.916]  We've done it before.
[00:29:59.076 --> 00:29:59.977]  We're on the march.
[00:30:00.478 --> 00:30:01.418]  The Empire's on the run.
[00:30:01.439 --> 00:30:02.660]  We've all got to stand together.
[00:30:02.680 --> 00:30:04.762]  Alex Jones and the GCL Radio Network.
[00:30:04.802 --> 00:30:05.843]  We've all got to fight back.
[00:30:06.143 --> 00:30:06.203]  Ah!
[00:30:06.223 --> 00:30:06.984]  News coming up!
[00:30:10.396 --> 00:30:15.479]  Alex Jones here, and I want to tell you about a longtime friend of the show, My Patriot Supply.
[00:30:15.859 --> 00:30:24.324]  As you might remember, this is the company that stood up to the DHS and exposed FEMA's secret plan to begin hoarding emergency survival food.
[00:30:24.744 --> 00:30:32.048]  It has always been my belief that it's key to stand behind companies who share the same values as their fellow Patriots.
[00:30:32.569 --> 00:30:39.973]  My Patriot Supply brings us their exclusive Patriot Pantry brand, along with many other fine preparedness products.
[00:30:40.453 --> 00:30:43.854]  I personally store and use their high-quality products.
[00:30:44.415 --> 00:30:48.056]  It tastes great, and it's easy to store for up to 25 years.
[00:30:48.596 --> 00:30:55.199]  For a limited time, you can save $50 instantly on a four-week supply of food, along with other special offers.
[00:30:55.759 --> 00:31:02.481]  Visit mypatriotsupply.com forward slash alex today with the new world order making rapid advances on every front.
[00:31:02.961 --> 00:31:07.003]  It is essential to prepare with My Patriot Supply today.
[00:31:09.457 --> 00:31:14.023]  Why does the United States spend the largest percentage of GDP in the world on healthcare?
[00:31:14.183 --> 00:31:17.147]  Why do we have the highest cancer rates on the planet?
[00:31:17.307 --> 00:31:22.533]  The highest rates of diabetes, autism, and every other major disease.
[00:31:22.854 --> 00:31:24.476]  It all comes down to one thing.
[00:31:24.776 --> 00:31:26.117]  We are what we eat.
[00:31:26.417 --> 00:31:30.761]  Our food is devoid of nutrition and processed with poisons and additives.
[00:31:31.101 --> 00:31:35.084]  Our water is filled with toxic poisons and big pharma runoff.
[00:31:35.325 --> 00:31:37.647]  All of this has been engineered by design.
[00:31:37.867 --> 00:31:43.811]  We can turn the tide against the eugenicist by giving ourselves the nutrients our body desperately needs.
[00:31:44.092 --> 00:31:46.394]  To learn more visit InfoWarsHealth.com
[00:31:47.054 --> 00:31:53.979]  The site is literally packed with audio and video featuring top health professionals who don't bow down to Big Pharma.
[00:31:54.119 --> 00:31:59.943]  The fight against the New World Order starts with you, and you can't stand against the machine of your sick, tired, and obese.
[00:32:00.183 --> 00:32:06.107]  When you visit InfoWarsHealth.com, be sure and check out the catalog with nearly 400 life-changing products.
[00:32:06.347 --> 00:32:08.849]  And get free shipping when you sign up for AutoShip.
[00:32:09.549 --> 00:32:12.631]  Alex Jones here with a very important announcement for truth seekers.
[00:32:13.012 --> 00:32:18.735]  We've carried a lot of amazing films and books over the years on the online video bookstore at Infowars.com.
[00:32:18.955 --> 00:32:25.360]  And out of all the titles we've carried, one stands out because it is just so chillingly convincing.
[00:32:25.560 --> 00:32:30.963]  And that's Dreams from My Real Father by Joel Gilbert, available at Infowars.com.
[00:32:31.244 --> 00:32:34.886]  This film exposes the fraud that Obama is like nothing I've seen.
[00:32:35.066 --> 00:32:38.630]  If you want to know who Obama's real daddy is, this is the film for you.
[00:32:38.870 --> 00:32:43.254]  Don't forget, your purchase supports our broadcast and our growing media network.
[00:32:43.474 --> 00:32:45.797]  You'll also find it at infowarshop.com.
[00:32:45.977 --> 00:32:49.521]  Don't dare call a conspiracy by Gary Allen, the book that woke me up.
[00:32:49.821 --> 00:32:54.105]  We're also carrying Behind the Green Mask, UN Agenda 21, by Rosa Corey.
[00:32:54.245 --> 00:32:56.888]  This book is coffin nails to the globalist takeover.
[00:32:57.188 --> 00:33:03.736]  The Greater Good, the most professional and up-to-date film I've ever seen, exposing the scourge that is vaccines.
[00:33:04.036 --> 00:33:08.301]  These titles and a lot more are all available at InfoWarshot.com.
[00:33:24.933 --> 00:33:26.276]  The answer to 1984 is 1776.
[00:33:26.336 --> 00:33:28.160]  You're listening to The Alex Jones Show.
[00:33:37.681 --> 00:33:41.062]  People who knew the law, as it was being written, knew the President wasn't telling the truth.
[00:33:41.142 --> 00:33:49.045]  The grandfather provision written into the law itself was too narrow, and frankly, they wrote a regulation intentionally trying to get people out of the individual market.
[00:33:49.325 --> 00:33:53.767]  They want the people to go into the exchanges, because there's a lot of people in the individual market.
[00:33:53.967 --> 00:33:58.409]  The whole point of the exchanges is to close down the individual insurance market over time.
[00:33:58.449 --> 00:34:00.250]  They wanted to move millions of people
[00:34:00.490 --> 00:34:06.400]  Insurance companies don't like the individual market as it's constructed.
[00:34:06.460 --> 00:34:07.402]  They see the future.
[00:34:07.682 --> 00:34:09.405]  That individual market is going away.
[00:34:09.445 --> 00:34:10.647]  They don't want to invest in it.
[00:34:14.497 --> 00:34:36.991]  So there is the architect of it and we told you and we had medical doctors on and others who read the legislation to tell you it was designed to destroy individual health care systems, kick you off of it, increase the price, give trillions of dollars over the next decade to offshore insurance companies owned by globalist banks, lower the standard of care,
[00:34:37.931 --> 00:34:49.256]  And set the precedent for a global tax to the banks, that's who owns the big insurance companies on average, the big mega banks, and allow those big mega banks to shut down small insurance companies and banks.
[00:34:49.697 --> 00:34:58.421]  That's what all the banking reform bills have been, that's what all the stimulus acts and all the banker bailout plans and all the stress test garbage
[00:34:59.521 --> 00:35:05.362]  The head of the Texas Banking Association two years ago, and I read his letter that I saw in the Austin Business Journal.
[00:35:06.042 --> 00:35:07.403]  It was in newspapers all over the state.
[00:35:07.803 --> 00:35:24.106]  I read his letter on air where he said this is a monopoly, a takeover to shut down competition, dealing with these new banking regulations and stress tests because the big banks basically wrote the regulations and are exempt.
[00:35:25.327 --> 00:35:27.188]  And it's the same thing with Obamacare.
[00:35:27.228 --> 00:35:29.270]  We are watching a mafia takeover.
[00:35:29.290 --> 00:35:32.131]  And we've always had corrupt elites.
[00:35:32.171 --> 00:35:33.932]  I mean, the world's never a perfect place.
[00:35:33.952 --> 00:35:37.815]  But I mean, these people have an instinct to want to hurt all of us.
[00:35:38.515 --> 00:35:41.837]  They don't want to just skim off the top and have a big fat economy.
[00:35:42.258 --> 00:35:42.518]  No, no.
[00:35:42.658 --> 00:35:45.220]  They want to be the only ones that got the fat.
[00:35:46.941 --> 00:35:50.323]  All you get is living in a ditch when they're done.
[00:35:51.593 --> 00:36:00.120]  And these people are so sick and all their camp followers and all their minions and all their supporters are incalculably wicked.
[00:36:01.521 --> 00:36:03.682]  And it is so disgusting to see this.
[00:36:03.742 --> 00:36:14.250]  And speaking of attacks on free speech, you don't just have the NSA and Homeland Security threatening to fine or arrest someone who does a parody saying the NSA is the only part of government that actually listens.
[00:36:14.751 --> 00:36:20.015]  A t-shirt that says that and that has an American Eagle logo on it
[00:36:21.054 --> 00:36:23.135]  And it says, peeping while you're sleeping.
[00:36:23.595 --> 00:36:24.215]  Clearly!
[00:36:25.996 --> 00:36:30.677]  Like shirts I've seen that say CIA, cocaine importation agency under them.
[00:36:31.878 --> 00:36:32.618]  Because that's what it is.
[00:36:32.638 --> 00:36:34.438]  It is the cocaine importation agency.
[00:36:35.619 --> 00:36:37.799]  It imports cocaine and exports small children.
[00:36:38.540 --> 00:36:39.000]  To uh...
[00:36:40.051 --> 00:36:41.051]  Hostile torture chambers.
[00:36:41.151 --> 00:36:41.472]  On record.
[00:36:42.112 --> 00:36:43.192]  I've got news on that today.
[00:36:43.833 --> 00:36:46.974]  CPS kids in England being taken and raped and tortured.
[00:36:47.034 --> 00:36:47.994]  That's mainstream news.
[00:36:48.334 --> 00:36:51.095]  Cover up of VIPs who abuse children in care.
