[00:00:01.849 --> 00:00:06.913]  From the front lines of the Information War, it's Alex Jones.
[01:40:17.349 --> 01:40:23.491]  They give a handful of corporations all this money on track phones that are $25 at Walmart.
[01:40:23.831 --> 01:40:26.352]  I found out what the government's paying for those, almost $100 a piece.
[01:40:26.652 --> 01:40:26.952]  What?
[01:40:27.052 --> 01:40:28.093]  It's another payoff.
[01:40:28.633 --> 01:40:28.954]  Right.
[01:40:29.094 --> 01:40:30.376]  And they're only getting two onions in it?
[01:40:30.456 --> 01:40:34.081]  Not even that, the track phone that they give you, the phone that Obama gave you?
[01:40:34.101 --> 01:40:36.705]  Oh, it's worth more than me buying a Rev-O.
[01:40:36.765 --> 01:40:41.912]  By the way, that's $134,000 apiece if they divided that money up amongst us.
[01:40:42.193 --> 01:40:42.914]  We're making the money.
[01:40:44.147 --> 01:40:45.068]  Well, that's the crazy thing.
[01:40:45.108 --> 01:40:47.089]  These megabanks aren't even getting that money.
[01:40:47.509 --> 01:40:53.172]  It's to back up derivatives that people like Ken Lay developed, but also Bernie Madoff.
[01:40:53.192 --> 01:40:54.713]  But he went to jail for a $100 billion death.
[01:40:54.993 --> 01:40:55.774]  This is trillions.
[01:40:56.314 --> 01:41:02.578]  They've connected all this fraudulent money that was never real onto our economy.
[01:41:03.655 --> 01:41:04.736]  And so they threaten us.
[01:41:04.756 --> 01:41:07.777]  They go, if you don't pay this off, at least just pay the interest on it.
[01:41:08.077 --> 01:41:09.458]  That's what the $47 trillion is for.
[01:41:09.478 --> 01:41:11.459]  It's actually $1,500 trillion.
[01:41:12.580 --> 01:41:14.981]  It's more money than there is in the whole world many, many times over.
[01:41:15.021 --> 01:41:15.742]  It's all a scam.
[01:41:16.542 --> 01:41:25.087]  These con artists created all this money and then bought the politicians with fiat money, made out of nothing, and got them to sign us on to their debt.
[01:41:26.067 --> 01:41:26.768]  To their debt.
[01:41:28.345 --> 01:41:29.406]  And put their name up.
[01:41:30.867 --> 01:41:31.227]  Exactly.
[01:41:31.327 --> 01:41:32.128]  I'm here ranting.
[01:41:32.768 --> 01:41:34.910]  It's just, let's play a clip that she's talking about.
[01:41:34.930 --> 01:41:35.830]  Let's go through these clips.
[01:41:36.231 --> 01:41:42.936]  Here is a clip of Obama four years ago in the last campaign saying, hey, I won't raise your payroll taxes, none of your taxes.
[01:41:43.236 --> 01:41:52.583]  And then we've shown you the news articles where 77% of Americans, or basically anybody that gets payroll taxes who's working, you get more money taken out.
[01:41:52.903 --> 01:41:54.604]  Hundreds of dollars a month on average.
[01:41:54.924 --> 01:41:55.545]  Here's that clip.
[01:41:58.943 --> 01:42:10.311]  I can make a firm pledge, under my plan, no family making less than $250,000 a year will see any form of tax increase.
[01:42:10.711 --> 01:42:17.495]  Not your income tax, not your payroll tax, not your capital gains taxes, not any of your taxes.
[01:42:20.957 --> 01:42:22.879]  So that's the same clip we played on the radio.
[01:42:24.152 --> 01:42:30.095]  Let's play one more clip of Obama promising, and there's a bunch of these lies, to never try to take anybody's guns.
[01:42:30.596 --> 01:42:31.896]  Let's go to that clip right now.
[01:42:34.398 --> 01:42:38.540]  When y'all go home and you're talking to your buddies and they say, ah, he wants to take my gun away.
[01:42:40.441 --> 01:42:42.842]  You've heard it here, I'm on television, so everybody knows it.
[01:42:44.583 --> 01:42:45.784]  I believe in the Second Amendment.
[01:42:47.324 --> 01:42:50.406]  I believe in people's lawful right to bear arms.
[01:42:51.387 --> 01:42:53.168]  I will not take your shotgun away.
[01:42:53.708 --> 01:42:55.489]  I will not take your rifle away.
[01:42:57.130 --> 01:42:58.591]  I won't take your handgun away.
[01:43:01.793 --> 01:43:06.396]  The new year is a great time to take charge of your health and wellness.
[01:43:06.897 --> 01:43:10.939]  Get serious and make a stand with Supernatural Silver.
[01:43:11.419 --> 01:43:16.803]  This is a breakthrough in silver technology that is several hundred times more effective
[01:43:19.624 --> 01:43:28.528]  Supernatural silver can be taken orally every day to help fight bacteria, viruses, infections, yeast and molds.
[01:43:29.068 --> 01:43:36.071]  Supernatural silver is also exceptional for wound care and is highly effective for water purification.
[01:43:36.692 --> 01:43:46.136]  It is the number one choice for thousands of people for immune system support and it is also a perfect choice for your emergency preparedness.
[01:43:46.696 --> 01:43:53.745]  Go to SupernaturalSilver.com today and give yourself and your loved ones a fighting chance.
[01:43:54.346 --> 01:43:56.629]  That's SupernaturalSilver.com.
[01:43:57.190 --> 01:44:00.675]  Check out our new low prices and like us on Facebook.
[01:44:01.621 --> 01:44:04.684]  You prepare by purchasing gold, food, and firearms.
[01:44:05.044 --> 01:44:10.488]  But if you don't have a home security system, then you're missing a critical weapon in your arsenal for home protection.
[01:44:11.089 --> 01:44:14.292]  When you're sleeping or away from home, who's watching out for intruders?
[01:44:14.972 --> 01:44:16.233]  Check out SimpliSafe.
[01:44:16.553 --> 01:44:20.437]  It's a new do-it-yourself home security system that is completely wireless.
[01:44:21.017 --> 01:44:23.059]  Go to GetSimpliSafe.com.
[01:44:23.726 --> 01:44:26.110]  SimpliSafe is independent and off the grid.
[01:44:26.450 --> 01:44:30.256]  It runs on battery power, so even if the grid goes down, you're protected.
[01:44:30.817 --> 01:44:36.986]  It's completely customizable, so you can use it in your home, business, boat, trailer, storage unit, or shed.
[01:44:37.487 --> 01:44:39.009]  Get SimpliSafe.com
[01:44:39.790 --> 01:44:44.012]  SimplySafe is also ridiculously easy to install yourself in under 20 minutes.
[01:44:44.472 --> 01:44:46.654]  So there's no need to let a stranger into your home.
[01:44:47.194 --> 01:44:50.776]  If you move or need to relocate, you can take the system with you wherever you go.
[01:44:51.276 --> 01:44:57.719]  You aren't always at home, but SimplySafe will stand guard, protecting your property 24 hours a day, 7 days a week.
[01:44:58.280 --> 01:45:00.441]  Again, that's GetSimplySafe.com
[01:45:01.201 --> 01:45:05.223]  Millions of people are going to get sick this winter from colds, flu, and other illnesses.
[01:45:05.303 --> 01:45:06.423]  Don't be one of them!
[01:45:06.523 --> 01:45:12.065]  Protect yourself with Supernatural Silver, a revolutionary new broad-spectrum antibacterial solution.
[01:45:12.225 --> 01:45:21.848]  Recent advances in silver technology have resulted in a silver solution that can be used daily to prevent bacteria, viruses, mold, and food poisoning, and help improve wound healing.
[01:45:22.029 --> 01:45:28.751]  Supernatural Silver is safe enough to consume every day, while powerful enough to destroy the causes of many serious diseases.
[01:45:28.911 --> 01:45:29.211]  I think so.
[01:46:00.792 --> 01:46:06.034]  Sick of the globalist eugenicist control freaks adding poison to your water and laughing as you get sick and die?
[01:46:06.294 --> 01:46:08.475]  Start purifying your water with ProPure.
[01:46:08.695 --> 01:46:17.639]  My friends, I've done a lot of research, and the best gravity filter out there bar none is ProPure, and it's available discounted at Infowars.com.
[01:46:17.799 --> 01:46:20.980]  Its filters are silver impregnated to prevent bacterial growth.
[01:46:21.240 --> 01:46:22.681]  There's no priming required.
[01:46:22.921 --> 01:46:24.982]  It's NSF-42 certified.
[01:46:25.202 --> 01:46:27.683]  Optional fluoride filters can reduce fluoride up to 95%.
[01:46:28.763 --> 01:46:30.104]  Easy to set up and use.
[01:46:30.284 --> 01:46:31.585]  Doesn't require electricity.
[01:46:31.725 --> 01:46:34.568]  Purify water from lakes, streams, ponds, and wells.
[01:46:34.868 --> 01:46:38.050]  This filter system leaves in beneficial minerals, which is key.
[01:46:38.270 --> 01:46:40.032]  Save money by not buying bottled water.
[01:46:40.172 --> 01:46:42.254]  And avoid BPA that leaches from the plastic.
[01:46:42.414 --> 01:46:44.996]  ProPure is the best gravity-fed filter out there.
[01:46:45.136 --> 01:46:46.457]  It's what my family uses.
[01:46:46.717 --> 01:46:49.919]  Infowars.com already has the lowest price on ProPure.
[01:46:50.040 --> 01:46:55.664]  But if you add the promo code WATER at checkout, you get an additional 10% off at Infowars.com.
[01:46:55.844 --> 01:46:57.025]  You can also call to order.
[01:46:57.345 --> 01:46:57.785]  888-253-3139.
[01:46:57.865 --> 01:47:03.409]  Coast to Coast.
[01:47:03.789 --> 01:47:05.150]  Direct from Austin.
[01:47:05.850 --> 01:47:09.952]  You're listening to the Alex Jones Broadcasting Network.
[01:47:19.638 --> 01:47:23.800]  Defending the Republic from enemies foreign and domestic.
[01:47:24.541 --> 01:47:26.002]  It's Alex Jones.
[01:47:35.484 --> 01:47:36.708]  So there's just a couple of lies.
[01:47:36.728 --> 01:47:37.792]  We played more on the radio.
[01:47:37.812 --> 01:47:38.595]  What's your take on this?
[01:47:39.818 --> 01:47:46.000]  It's like, it's like he buffed us up to get into something and did show us something different.
[01:47:46.161 --> 01:47:50.402]  I'm talking about from the four years, last four years I campaigned for him.
[01:47:50.822 --> 01:47:53.003]  He said what he was going to do to Lee and Harvard.
[01:47:53.664 --> 01:47:55.304]  Lee and Harvard still looks the same.
[01:47:55.364 --> 01:47:56.585]  Describe that, that's a neighborhood.
[01:47:56.905 --> 01:48:06.689]  That's a neighborhood where Obama when he first came, for the first four years a lot of black minorities helped him in that community and
[01:48:07.589 --> 01:48:09.230]  Reached out and did what they did.
[01:48:09.770 --> 01:48:14.594]  Then I was one of those that worked for him and that community four years ago.
[01:48:15.094 --> 01:48:17.596]  And he told us just like you showed me the clip.
[01:48:17.816 --> 01:48:22.199]  I wish I could have saved the clip from Lee and Harvard because he said he was going to rebuild this.
[01:48:22.239 --> 01:48:24.480]  He was going to make the traffic light different.
[01:48:25.000 --> 01:48:27.182]  He was going to do all this to Lee and Harvard.
[01:48:27.622 --> 01:48:29.284]  Because he won his first election.
[01:48:29.844 --> 01:48:32.907]  Now that he's won the first election, that was four years ago.
[01:48:33.247 --> 01:48:37.912]  It's almost now five years, and Lee and Harvard and Cleveland, Ohio are still the same.
[01:48:38.272 --> 01:48:42.076]  But he had that office, said Obama office.
[01:48:42.817 --> 01:48:48.362]  People like me four years ago went there and worked for him and did what we did to get him an election.
[01:48:48.682 --> 01:48:49.964]  It's gone on five years.
[01:48:49.984 --> 01:48:51.846]  Lee and Harvard still look the same.
[01:48:52.825 --> 01:48:54.686]  Same thing with me on my behalf.
[01:48:55.146 --> 01:49:02.710]  You said, even though I found out you wasn't the man for the Obama phone, but when you got in the election, the Obama phones were passed.
[01:49:03.471 --> 01:49:11.295]  By me telling people, I want to say it's like leading them on to something that was not true.
[01:49:12.668 --> 01:49:13.768]  It's all a con game.
[01:49:13.848 --> 01:49:17.730]  Even if you get something, it's money they already stole from you some other way.
[01:49:17.750 --> 01:49:18.410]  Right.
[01:49:18.670 --> 01:49:22.012]  My point is, these people are not trying to give anybody a free lunch.
[01:49:23.212 --> 01:49:27.754]  And then what happens is people then just start buying into the system, going, well, it's corrupt.
[01:49:28.214 --> 01:49:30.155]  I'll just screw anybody I can to get ahead.
[01:49:30.435 --> 01:49:31.835]  Then everybody starts screwing everybody.
[01:49:31.855 --> 01:49:32.075]  Right.
[01:49:32.375 --> 01:49:33.776]  Then the whole society collapses.
[01:49:34.156 --> 01:49:35.678]  And that's what we're hitting.
[01:49:35.918 --> 01:49:38.301]  Do you ever go to some of the churches?
[01:49:38.381 --> 01:49:39.082]  I go to church.
[01:49:39.222 --> 01:49:41.464]  I go to Anointed Gates in Cleveland, Ohio.
[01:49:42.245 --> 01:49:50.695]  And our pastor was telling us that if you don't get your line in order with God now, because even with Obama,
[01:49:51.315 --> 01:49:52.736]  You ain't heard him say one thing.
[01:49:53.597 --> 01:49:55.558]  I pledge allegiance to the flag.
[01:49:55.618 --> 01:49:57.599]  You know, we used to sing when we start school.
[01:49:58.060 --> 01:50:00.121]  You see, they don't have that in the schools no more.
[01:50:00.141 --> 01:50:01.282]  And look what they got in there.
[01:50:01.302 --> 01:50:05.405]  They got the guns, the man coming in, killing the kids, all that going on.
[01:50:05.865 --> 01:50:11.188]  But first and foremost, every morning I wake up, I thank God because I'm breathing and I got another day.
[01:50:11.809 --> 01:50:13.150]  Same thing with Obama.
[01:50:13.570 --> 01:50:15.711]  Obama got a person like me.
[01:50:16.152 --> 01:50:18.033]  They called me the Obama phone lady.
[01:50:18.413 --> 01:50:19.714]  He got a person like me.
[01:50:20.114 --> 01:50:20.795]  Give me more
[01:50:21.455 --> 01:50:23.536]  Then I was worth, because I got a job now.
[01:50:23.856 --> 01:50:30.840]  I didn't make as much as I made when I worked for Obama, but he reared me in to work.
[01:50:31.420 --> 01:50:35.843]  And here I was, quote-unquote, illiterate.
[01:50:36.503 --> 01:50:41.446]  And as soon as I got my check, I'm like, you mean to tell me by me working for Obama I got all the money?
[01:50:42.549 --> 01:50:45.771]  Not nan dollar taxes went out my check.
[01:50:45.951 --> 01:50:46.711]  Where can you work at?
[01:50:46.831 --> 01:50:48.272]  I wouldn't care who you work for.
[01:50:48.913 --> 01:50:50.273]  The taxes got to come out.
[01:50:51.054 --> 01:50:52.054]  I worked for Obama.
[01:50:52.575 --> 01:50:55.336]  No government took my food stamps or anything.
[01:50:56.037 --> 01:50:56.997]  And that's just right.
[01:50:57.017 --> 01:50:57.758]  That's a
[01:50:58.718 --> 01:51:02.440]  An incident I've seen with my own self that was not even right.
[01:51:02.580 --> 01:51:04.061]  That's because Obama's a made man.
[01:51:04.281 --> 01:51:06.342]  You're working for the big, big guy there.
[01:51:06.362 --> 01:51:11.004]  Well, even if you is working for the big, big guy, where's my tax dollars going?
[01:51:11.164 --> 01:51:12.264]  And they didn't take out any.
[01:51:12.704 --> 01:51:13.325]  That's a scam.
[01:51:14.727 --> 01:51:19.054]  I don't care who you work for, the law is the same as with me and anybody else.
[01:51:19.334 --> 01:51:25.263]  They're gonna take Obama guns and put them off, take the street people guns and take them off and let him have the guns?
[01:51:25.563 --> 01:51:25.744]  No.
[01:51:26.084 --> 01:51:27.646]  That's why they're doing what they're doing now.
[01:51:28.087 --> 01:51:29.529]  With these guns and everything.
[01:51:30.250 --> 01:51:30.511]  You know?
[01:51:32.501 --> 01:51:34.643]  Now, you had a few different views yesterday.
[01:51:34.663 --> 01:51:38.265]  Our talk, did that help things click, or what happened?
[01:51:38.665 --> 01:51:42.268]  Oh, with your talk and what you, what me seeing with my own eyes.
[01:51:43.308 --> 01:51:52.115]  Thank God that I did come here to be on the Alex Jones Show, because I, one thing that caught my eye was my taxes.
[01:51:52.695 --> 01:51:57.358]  And I seen that my taxes on my check, like, it went up.
[01:51:58.279 --> 01:52:00.861]  Even if you put two or three kids, I put five.
[01:52:01.775 --> 01:52:02.876]  And his deal was high.
[01:52:02.896 --> 01:52:03.696]  They took over like $30, $40.
[01:52:05.998 --> 01:52:06.338]  You know?
[01:52:06.799 --> 01:52:08.640]  And that money, who was that money going to?
[01:52:09.881 --> 01:52:10.782]  Just corruptive.
[01:52:11.282 --> 01:52:12.223]  I felt that's corrupt.
[01:52:12.243 --> 01:52:14.624]  Well, I mean, he said... He wouldn't take my money.
[01:52:14.644 --> 01:52:17.506]  Listen, what's sick, I told you about Kennedy, and anybody can pull this up.
[01:52:17.566 --> 01:52:17.807]  Right.
[01:52:18.127 --> 01:52:22.590]  Depending on the tax bracket, 50% cut, 30% cut, but he cut taxes massively.
[01:52:22.810 --> 01:52:25.592]  Right, for us low minority people.
[01:52:25.612 --> 01:52:26.053]  Well, he did.
[01:52:26.073 --> 01:52:26.053]  20, 30, 50.
[01:52:26.873 --> 01:52:28.895]  Kennedy actually cut the taxes, and guess what happened?
[01:52:29.215 --> 01:52:30.416]  Tax receipts doubled.
[01:52:30.976 --> 01:52:33.557]  People go, well, how does more money come in if you tax less?
[01:52:33.777 --> 01:52:36.077]  Because if you give people their own money, they go out and spend it.
[01:52:36.537 --> 01:52:36.737]  Right.
[01:52:36.837 --> 01:52:39.898]  And now all the chain reactions and then all this money comes in.
[01:52:39.918 --> 01:52:40.798]  Turning back around.
[01:52:40.818 --> 01:52:41.858]  Then I believe we got some new laws.
[01:52:42.158 --> 01:52:44.159]  Yeah, so why do they want high taxes then?
[01:52:44.199 --> 01:52:46.319]  Because they can pick the winners and the losers.
[01:52:46.759 --> 01:52:49.540]  The big end... Have you heard about General Electric and people paying no tax?
[01:52:49.920 --> 01:52:50.160]  Right.
[01:52:50.260 --> 01:52:51.120]  I haven't heard that one yet.
[01:52:51.360 --> 01:52:53.140]  These big... Type it in, folks.
[01:52:53.621 --> 01:52:55.281]  General Electric paid zero tax.
[01:52:55.341 --> 01:52:57.021]  Google paid 3.5 or something.
[01:52:57.561 --> 01:52:58.301]  What, they got some writers?
[01:52:58.341 --> 01:52:58.862]  I'm paying over 40%.
[01:52:58.922 --> 01:52:59.622]  They wrote the laws.
[01:53:01.302 --> 01:53:03.463]  All these, the real ultra-rich are exempt.
[01:53:04.523 --> 01:53:04.763]  Yeah.
[01:53:04.883 --> 01:53:08.164]  That's why Howard Dean came out a month ago and he said, oh no, poor people need to pay more tax.
[01:53:08.604 --> 01:53:08.964]  Really?
[01:53:09.445 --> 01:53:10.065]  Why not the rich?
[01:53:10.085 --> 01:53:10.825]  Really, really.
[01:53:11.025 --> 01:53:13.386]  Everybody, listen, I got family that are professionals.
[01:53:13.926 --> 01:53:15.806]  They aren't living as good as they were 20 years ago.
[01:53:16.146 --> 01:53:16.847]  Right, no one is.
[01:53:17.047 --> 01:53:24.349]  And they can't, I mean, and they're getting, you know, weird audits and bills and stuff doesn't, I mean, everybody I know.
[01:53:25.009 --> 01:53:25.690]  Is having trouble.
[01:53:26.030 --> 01:53:26.330]  Right.
[01:53:26.570 --> 01:53:28.592]  Okay, and I live in one of the wealthiest cities in the country.
[01:53:28.612 --> 01:53:29.032]  There it is.
[01:53:29.212 --> 01:53:29.673]  GE.
[01:53:30.093 --> 01:53:32.435]  And by the way, GE lobbies.
[01:53:33.315 --> 01:53:35.157]  They lobbied for these tax increases.
[01:53:35.197 --> 01:53:35.657]  You know why?
[01:53:35.997 --> 01:53:37.298]  Because they're a bank.
[01:53:37.599 --> 01:53:38.239]  They're bank owned.
[01:53:38.299 --> 01:53:39.600]  They get banker bailout money.
[01:53:39.640 --> 01:53:40.781]  They get tax money.
[01:53:41.622 --> 01:53:43.483]  They're the biggest welfare queens in the world.
[01:53:44.103 --> 01:53:44.444]  Yeah.
[01:53:44.484 --> 01:53:44.924]  GE?
[01:53:45.264 --> 01:53:46.245]  Yeah.
[01:53:46.465 --> 01:53:46.866]  All of them.
[01:53:46.886 --> 01:53:49.988]  It is unbelievable the government contracts they get.
[01:53:50.994 --> 01:53:52.436]  Maybe just giving them money right back.
[01:53:52.457 --> 01:54:05.076]  Again, now that since I met you, Alex Jones, it seemed like more of the poor that I've seen vote for Obama and go out and do what they needed to do to get him an election, we still in the same bracket.
[01:54:05.396 --> 01:54:06.157]  Four years ago.
[01:54:06.858 --> 01:54:08.319]  No, exactly.
[01:54:08.779 --> 01:54:10.701]  They're experts in conning people.
[01:54:10.721 --> 01:54:13.823]  Because, you know, we're in countries in trouble, people need money.
[01:54:14.183 --> 01:54:15.384]  Hey, do whatever, help me.
[01:54:15.724 --> 01:54:21.729]  They don't want to help you because they want to make you poor so they can control you and buy you for nothing.
[01:54:22.169 --> 01:54:22.989]  Keep us content.
[01:54:23.009 --> 01:54:23.630]  See, look, look, look.
[01:54:23.670 --> 01:54:26.852]  People that have got money and their own jobs, their own companies, what are they?
[01:54:26.872 --> 01:54:27.753]  They're self-sufficient.
[01:54:28.413 --> 01:54:29.094]  They have no word for it.
[01:54:29.114 --> 01:54:29.794]  It's called uppity.
[01:54:30.275 --> 01:54:30.575]  Right.
[01:54:30.875 --> 01:54:33.557]  And they want the American people to not be uppity.
[01:54:34.137 --> 01:54:38.280]  And quote-unquote what they're doing to our brothers and sisters now.
[01:54:38.460 --> 01:54:40.101]  I got teenagers in like a 23, 21.
[01:54:40.582 --> 01:54:47.226]  They want to frame them, give them a number, send them to prison for the little stupid things.
[01:54:47.666 --> 01:54:53.230]  When quote-unquote, where I live in Cleveland, it's a lot of work need to be done here.
[01:54:53.650 --> 01:54:57.673]  You know, if I was the president, what I could do, and I know it takes time, but
[01:54:57.933 --> 01:55:01.476]  Like I'm saying, four years ago, now it should be in the working.
[01:55:01.516 --> 01:55:02.476]  You want again?
[01:55:02.696 --> 01:55:05.038]  I got a 21-year-old, went to jail.
[01:55:05.458 --> 01:55:11.042]  But if there aren't any jobs, and all you know is this quick money, what would you do?
[01:55:12.724 --> 01:55:14.486]  Listen, you know what's come out in Congress?
[01:55:14.947 --> 01:55:17.249]  The drugs are shipped into the communities by the government.
[01:55:17.829 --> 01:55:19.071]  The big banks, on record.
[01:55:19.331 --> 01:55:20.572]  Guys, pull up Bloomberg.
[01:55:22.354 --> 01:55:24.096]  Bloomberg.com.
[01:55:24.116 --> 01:55:26.878]  376 laundered drug money.
[01:55:26.898 --> 01:55:28.640]  376 billion laundered drug money.
[01:55:29.180 --> 01:55:31.583]  That's just Wachovia and Wells Fargo.
[01:55:31.843 --> 01:55:33.465]  In two years, laundered 300.
[01:55:36.807 --> 01:55:38.647]  376 billion.
[01:55:39.007 --> 01:55:46.470]  Now if they decriminalize drugs, there wouldn't be any money in it, people wouldn't be shooting each other, and they wouldn't have an excuse to bust in your house.
[01:55:46.990 --> 01:55:51.871]  They put something out as an excuse to get you tied into it to take you to jail.
[01:55:52.892 --> 01:55:54.332]  See, I've seen that with my own eyes.
[01:55:54.372 --> 01:55:54.872]  Oh, there it is.
[01:55:55.533 --> 01:55:58.233]  Banks financing Mexican gangs admitted in a Wells Fargo deal.
[01:55:58.253 --> 01:55:59.694]  Now let's show them the article.
[01:56:00.399 --> 01:56:01.920]  They ran the aircraft, everything.
[01:56:01.960 --> 01:56:06.041]  In the article it says... They found 126 black.
[01:56:06.281 --> 01:56:06.982]  Yeah, yeah, yeah.
[01:56:07.442 --> 01:56:10.123]  But that's not even the... Where's the article that says $376 billion?
[01:56:10.163 --> 01:56:11.504]  That's one of the articles, but it's $376 billion.
[01:56:11.844 --> 01:56:12.284]  This is a mafia.
[01:56:17.646 --> 01:56:22.908]  And they're a mafia that, to feel good about all the evil they're engaged in, they just say we're all a bunch of animals and deserve it.
[01:56:23.348 --> 01:56:24.748]  Meanwhile, they're just wrecking society.
[01:56:25.228 --> 01:56:27.269]  And the elite's own kids get destroyed by this.
[01:56:27.729 --> 01:56:28.549]  We have USA Today.
[01:56:28.589 --> 01:56:29.210]  Let's put that up.
[01:56:29.590 --> 01:56:31.650]  Wachovia Bank helped launder Mexican drug money.
[01:56:31.670 --> 01:56:32.270]  Let's scroll down.
[01:56:32.290 --> 01:56:32.811]  Does it say 307?
[01:56:32.851 --> 01:56:33.231]  There it is.
[01:56:33.251 --> 01:56:33.231]  300.
[01:56:33.271 --> 01:56:33.911]  Oh, excuse me.
[01:56:33.931 --> 01:56:35.711]  It was 2 billion more than I said.
[01:56:35.731 --> 01:56:35.972]  378.4 billion.
[01:56:35.992 --> 01:56:36.332]  That's a lot.
[01:56:42.267 --> 01:56:46.088]  Let me tell you, cops pull me over for an expired sticker or something.
[01:56:46.108 --> 01:56:47.489]  They go, we want to search your car for drugs.
[01:56:47.589 --> 01:56:48.389]  And I start laughing.
[01:56:49.069 --> 01:56:53.831]  I go, you mean the drugs getting laundered in that Wells Fargo right there?
[01:56:53.871 --> 01:56:54.952]  You're a joke, man.
[01:56:55.632 --> 01:56:57.192]  You know full well the government deals with drugs.
[01:56:57.212 --> 01:56:58.473]  And a lot of the cops go, yeah, we know.
[01:56:59.193 --> 01:57:02.995]  Okay, Facebook.com forward slash ObamaPhoneLady.
[01:57:03.435 --> 01:57:04.336]  All right!
[01:57:04.376 --> 01:57:05.076]  I got my own.
[01:57:05.156 --> 01:57:08.378]  And we're gonna put it right up there on screen for everybody.
[01:57:08.858 --> 01:57:11.180]  And taking us out is ObamaPhoneLady.
[01:57:11.640 --> 01:57:13.141]  I'm gonna see you guys later.
[01:57:13.161 --> 01:57:15.602]  Nice being in Austin, Texas.
[01:57:15.842 --> 01:57:16.603]  Good having you.
[01:57:16.643 --> 01:57:17.443]  Good having Harvey.
[01:57:17.463 --> 01:57:18.764]  We really enjoyed hanging out with you.
[01:57:21.468 --> 01:57:25.289]  I interviewed the Obama phone lady for more than two hours on radio and TV.
[01:57:25.309 --> 01:57:31.011]  If you want to see all of it, it's posted at our video site, PrisonPlanet.tv, and also InfoWars.com.
[01:57:31.331 --> 01:57:33.372]  That's it for this Sunday transmission.
[01:57:33.712 --> 01:57:40.314]  Great job to the crew, Chris Alanese and CJ and others, and Lord willing, I'll be back tomorrow, live, 11 a.m.
[01:57:40.374 --> 01:57:42.475]  Central, 12 noon Eastern.
[01:57:42.995 --> 01:57:44.916]  Until then, remember, freedom is not free.
[01:57:44.936 --> 01:57:48.397]  If you will not defend the Republic, you will lose your rights and be a slave.
[01:57:51.431 --> 01:57:55.316]  Looking back on 2012, we ask ourselves, how did we ever survive?
[01:57:55.436 --> 01:58:02.666]  From natural disasters like Hurricane Sandy and the devastating summer drought, to the family hardships brought on by a disastrous economy.
[01:58:02.946 --> 01:58:06.391]  Our hearts go out to those that have lost everything at eFoods Direct.
[01:58:06.391 --> 01:58:06.751]  I don't know.
[01:58:26.732 --> 01:58:28.533]  I can warn you, but I can't feed you.
[01:58:28.714 --> 01:58:30.875]  Heed the warnings and do what Alex has done.
[01:58:30.995 --> 01:58:38.421]  Call 800-409-5633 today or go to efoodsdirect.com slash Alex and build your food supply.
[01:58:38.621 --> 01:58:42.404]  It's the best tasting non-GMO long-term storable food on the planet.
[01:58:42.544 --> 01:58:44.866]  Call 800-409-5633 or efoodsdirect.com slash Alex.
[01:58:44.886 --> 01:58:46.508]  You can bet your life on eFoodsDirect.
[01:58:53.357 --> 01:59:01.024]  If you want an American company with American products made by Americans, here is the Cal Ben Soap Company.
[01:59:01.464 --> 01:59:05.087]  Alex and his staff have used these pure soap products for years.
[01:59:05.547 --> 01:59:12.353]  These all-natural soaps are made from the highest quality vegetable and coconut oils that are earth-friendly and safe.
[01:59:12.854 --> 01:59:15.656]  See them on the web at 5starsoap.com.
[01:59:15.876 --> 01:59:20.359]  Or call 800-340-7091 for a free catalog.
[01:59:20.699 --> 01:59:26.363]  Buy the 1 to 2 month sample package and enjoy soaps that are twice as good as what you're using now.
[01:59:26.643 --> 01:59:31.747]  Or save big with a 1 to 2 year supply of soaps for all your cleaning needs.
[01:59:32.047 --> 01:59:33.668]  This is an amazing deal.
[01:59:34.029 --> 01:59:38.652]  You can save thousands of dollars and you will love the way real soap makes you feel.
[01:59:39.272 --> 01:59:41.434]  See them on the web at 5starsoap.com.
[01:59:42.314 --> 01:59:46.918]  Or call 800-340-7091 for a free catalog.
[01:59:52.263 --> 01:59:53.444]  Coast to Coast.
[01:59:53.804 --> 01:59:55.146]  Direct from Austin.
[01:59:55.846 --> 01:59:59.069]  You're listening to the Alex Jones Broadcasting Network.
