[00:00:00.670 --> 00:00:01.210]  Network.
[00:23:03.709 --> 00:23:04.589]  More vitality?
[00:23:04.929 --> 00:23:05.470]  More health?
[00:23:05.690 --> 00:23:06.450]  More well-being?
[00:23:06.910 --> 00:23:08.811]  Hi, this is Pastor Jenny.
[00:23:08.851 --> 00:23:12.172]  For 25 years, I spent my life's work teaching others how to achieve more.
[00:23:12.372 --> 00:23:16.593]  But in 2010, I got a lesson of my own about RNA drops.
[00:23:16.873 --> 00:23:19.514]  I learned that there are millions of gene switches latent in
[00:23:19.514 --> 00:23:19.774]  Thank you.
[00:23:38.038 --> 00:23:40.180]  Go to RNAfreesample.com.
[00:23:40.420 --> 00:23:43.102]  That's RNAfreesample.com.
[00:23:43.423 --> 00:23:45.244]  Or call me, toll free, at 888-577-3703.
[00:23:45.264 --> 00:23:45.445]  That's 888-577-3703.
[00:23:45.465 --> 00:23:46.185]  RNAfreesample.com.
[00:23:46.205 --> 00:23:47.847]  Discover the more that's waiting for you.
[00:24:06.900 --> 00:24:09.362]  Ladies and gentlemen, we even have video of it.
[00:24:09.482 --> 00:24:16.488]  Alex Jones here back live at 5,500 plus major hotels in the U.S.
[00:24:16.528 --> 00:24:18.650]  We have the press releases up there from the companies.
[00:24:19.371 --> 00:24:30.700]  They are now announcing what we first showed you about two years ago with the FEMA training videos for TSA, where you walk around the hotel and it says, look for terrorists, report suspicious things.
[00:24:31.301 --> 00:24:33.322]  Or you go in the Walmarts and there's the telescreens.
[00:24:33.362 --> 00:24:34.743]  They're now going in everywhere.
[00:24:35.757 --> 00:24:40.901]  And when you go up, not just to get a rent car, but to check in, they ask you, who are you coming to see?
[00:24:40.941 --> 00:24:41.442]  What's going on?
[00:24:41.902 --> 00:24:44.624]  They are entering it into a Homeland Security database.
[00:24:45.104 --> 00:24:48.627]  So imagine, everything is a police conversation.
[00:24:48.727 --> 00:24:54.672]  This makes the East German Stasi look like cavemen when it came to spying.
[00:24:56.212 --> 00:25:00.499]  And it's all happening, quote, for Al-Qaeda, who our government publicly now runs.
[00:25:00.560 --> 00:25:01.701]  Do I get an apology from everybody?
[00:25:02.383 --> 00:25:07.491]  Britons and other Westerners told to leave Benghazi after imminent terror threat by Al-Qaeda, the same Al-Qaeda they gave Libya.
[00:25:08.285 --> 00:25:10.026]  And they think you're so dumb you won't remember that.
[00:25:10.626 --> 00:25:13.508]  Now they're saying, we've got to have checkpoints on highways, as I predicted.
[00:25:13.528 --> 00:25:14.288]  In fact, I have that.
[00:25:14.589 --> 00:25:17.750]  Because Al-Qaeda may have gotten heat-seeking missiles out of Libya.
[00:25:17.890 --> 00:25:19.091]  I don't even have time to toot my horn.
[00:25:19.351 --> 00:25:24.714]  How many times have I told you in the last year since they got all those heat-seekers, 10,000 plus of them, they'd be saying that.
[00:25:24.794 --> 00:25:26.335]  Now they're saying heat-seeking missiles.
[00:25:27.656 --> 00:25:32.239]  Our government gives them the heat-seeking missiles and now is going to run checkpoints where I live.
[00:25:32.599 --> 00:25:34.720]  And I will not put up with it, you terrorist!
[00:25:35.400 --> 00:25:36.081]  I know you did it!
[00:25:37.062 --> 00:25:38.984]  And again, it's not, quote, even our government.
[00:25:39.004 --> 00:25:40.265]  Most of the government's compartmentalized.
[00:25:40.485 --> 00:25:41.686]  It's the foreign megabanks.
[00:25:41.966 --> 00:25:43.267]  This is how they're going to take over.
[00:25:43.687 --> 00:25:45.569]  They tell you it's for Al-Qaeda, it's for the American people.
[00:25:45.609 --> 00:25:47.991]  Now, Illinois is the worst about this.
[00:25:48.011 --> 00:25:50.312]  We're on several stations in Illinois, including Chicago.
[00:25:52.134 --> 00:25:53.195]  And I see these videos.
[00:25:53.235 --> 00:25:58.719]  We've had people on from Illinois who've been charged with life imprisonment, got thrown out by the judge.
[00:25:58.799 --> 00:26:02.282]  But the state came in at a brief and said, no, we want this guy in jail.
[00:26:03.749 --> 00:26:06.510]  Now this woman calls her neighbor, she comes over, they're filming.
[00:26:06.590 --> 00:26:08.732]  If you're a radio listener, I'm gonna narrate it for you.
[00:26:09.272 --> 00:26:14.374]  They go, very nice neighborhood, it looks like they're $500,000 houses, or more.
[00:26:15.955 --> 00:26:19.617]  Nice, and again, my point is nice, attractive, conservative looking women.
[00:26:19.657 --> 00:26:21.638]  I mean, no one's safe, folks, okay?
[00:26:22.939 --> 00:26:27.461]  And the police look like total goons, they have that arrogant, sly look, like we can do whatever we want.
[00:26:27.621 --> 00:26:28.622]  They have the look of gangsters.
[00:26:30.205 --> 00:26:32.046]  I mean, I've been to towns where they've got good police.
[00:26:32.066 --> 00:26:33.367]  You can instantly see they're good guys.
[00:26:33.627 --> 00:26:34.688]  They're bearing how they act.
[00:26:34.748 --> 00:26:36.650]  They're humble, but they're serious.
[00:26:37.310 --> 00:26:40.572]  These are thugs, in my view, just watching them.
[00:26:40.853 --> 00:26:43.995]  And then they go across, violate her Fourth Amendment, put it in.
[00:26:44.015 --> 00:26:46.417]  The video's up at InfoWars.com.
[00:26:46.437 --> 00:26:47.177]  It's so incredible.
[00:26:48.498 --> 00:26:49.399]  It's got to go viral.
[00:26:50.880 --> 00:26:57.865]  And her neighbor films it for her and their friends talking from the sidewalk.
[00:26:58.686 --> 00:27:04.873]  And they're now charging her with... Well, I'll read the article in a moment.
[00:27:05.134 --> 00:27:10.941]  Here is just some of the audio for radio listeners and video for people watching us right now at InfoWarsNews.com.
[00:27:10.961 --> 00:27:11.221]  Here it is.
[00:27:12.267 --> 00:27:15.808]  Here's UPA installers crossing over locked fences.
[00:27:15.868 --> 00:27:16.669]  Climbing them over.
[00:27:18.189 --> 00:27:19.250]  Against consent.
[00:27:19.390 --> 00:27:20.670]  Bolt cutters.
[00:27:20.790 --> 00:27:26.072]  They are going onto people's properties with police permission.
[00:27:26.092 --> 00:27:27.092]  They are crossing.
[00:27:27.212 --> 00:27:27.733]  The permission!
[00:27:27.773 --> 00:27:28.673]  Well, the government's gone!
[00:27:30.137 --> 00:27:32.358]  Laura, do you give consent to have this smart meter installed?
[00:27:32.378 --> 00:27:33.178]  No, absolutely not.
[00:27:33.258 --> 00:27:35.039]  This is putting my child in harm's way.
[00:27:35.479 --> 00:27:42.101]  My child has a chronic illness, and it could affect her illness and make it worse, and I absolutely don't agree.
[00:27:42.121 --> 00:27:43.381]  Step away from the fence for a minute.
[00:27:44.181 --> 00:27:44.422]  Why?
[00:27:44.442 --> 00:27:45.522]  So I can get through.
[00:27:47.843 --> 00:27:53.044]  Okay, so police are now crossing locked fences without homeowners' consent.
[00:27:53.064 --> 00:27:53.905]  Just do whatever they want.
[00:27:56.229 --> 00:27:57.250]  Laura, do you give consent?
[00:27:57.270 --> 00:27:59.171]  Those look like million dollar houses, actually.
[00:27:59.211 --> 00:28:00.753]  Maybe two million dollars.
[00:28:01.013 --> 00:28:03.715]  This is like a dictatorship.
[00:28:04.716 --> 00:28:05.876]  Guarantee these women are listeners.
[00:28:05.896 --> 00:28:07.037]  We're gonna get them on.
[00:28:07.858 --> 00:28:10.440]  Officer, do you feel comfortable with what you're doing?
[00:28:14.123 --> 00:28:16.525]  We're gonna be putting smart meters on your house, ladies.
[00:28:16.545 --> 00:28:17.725]  So, Laura, you're the homeowner.
[00:28:18.186 --> 00:28:20.908]  Those two men that are on your property... They take what they want.
[00:28:21.028 --> 00:28:21.989]  They always do in history.
[00:28:26.090 --> 00:28:26.591]  That's enough.
[00:28:27.051 --> 00:28:28.252]  The whole video's up there.
[00:28:28.272 --> 00:28:29.273]  There's a lot more of it.
[00:28:30.394 --> 00:28:32.416]  And you can go read the article here.
[00:28:32.436 --> 00:28:35.700]  The Chicago Tribune is very excited about wanting to put this woman in jail.
[00:28:36.120 --> 00:28:37.542]  Illinois, because that'll teach the slaves.
[00:28:37.562 --> 00:28:40.485]  Because, you know, people are part of the ruling class.
[00:28:40.505 --> 00:28:42.026]  This is like fun to rout us.
[00:28:43.528 --> 00:28:47.512]  It says, Illinois citizens still being arrested for filming police.
[00:28:48.547 --> 00:28:51.350]  Despite court ruling which blocked unconstitutional law.
[00:28:51.811 --> 00:28:53.492]  So in your own property you don't film God.
[00:28:53.993 --> 00:29:04.524]  Illinois citizens are still being arrested for recording police officers despite a 7th Circuit Court of Appeals ruling last year that blocked the enforcement of the law on the grounds that it was unconstitutional.
[00:29:04.725 --> 00:29:06.607]  They say public filming is eavesdropping.
[00:29:06.927 --> 00:29:10.010]  Following yesterday's story concerning residents of Naperville,
[00:29:11.171 --> 00:29:20.940]  Uh, who attempted to resist utility workers by speaking to them, invading their private property to install so-called smart meters, which have been linked with health issues.
[00:29:20.980 --> 00:29:25.764]  It emerged that one of the refuseniks, Malia Kim Mandis, was arrested
[00:29:26.284 --> 00:29:29.427]  On attempted eavesdropping charges for recording police officers during the incident.
[00:29:29.667 --> 00:29:30.988]  They charge us from other stuff too.
[00:29:31.288 --> 00:29:45.739]  The irony of citizens being arrested for supposedly eavesdropping on cops in public where there is no expectation of privacy while simultaneously the government forcibly installs devices on people's property on record that do eavesdrop and spy on everything you're doing in your home is incredible.
[00:29:45.999 --> 00:29:48.061]  We'll be right back with a lot more.
[00:29:48.101 --> 00:29:48.661]  It gets worse.
[00:29:51.383 --> 00:29:52.264]  We're on the march.
[00:29:52.764 --> 00:29:54.266]  The Empire's on the run.
[00:29:55.265 --> 00:29:58.089]  Alex Jones and the GCN Radio Network.
[00:30:02.754 --> 00:30:08.602]  Now that we have moved into the winter season, there is an increased need to support our immunity and health.
[00:30:09.511 --> 00:30:15.395]  At Silver Lungs, we are committed to meeting your needs by providing a full selection of silver-based products.
[00:30:16.256 --> 00:30:26.323]  Our most popular silver-based products are the 32-ounce Nano-Silver solutions, our 2-ounce Nano-Silver nasal applicators, as well as our all-natural silver soaps.
[00:30:27.204 --> 00:30:30.506]  Just released is our 100% natural silver gel.
[00:30:31.347 --> 00:30:37.552]  Our new silver gel is not based on synthetic gelling agents, which quickly evaporate and leave the silver at the surface.
[00:30:38.272 --> 00:30:48.697]  But rather we have formulated our silver gel using the natural skin nourishing chemistry of aloe vera to quickly penetrate and nourish the skin while delivering the silver more effectively.
[00:30:49.518 --> 00:30:57.222]  Visit www.silverlungs.com and click on our store page to find what silver based products are best for you.
[00:30:58.282 --> 00:31:01.224]  That's www.silverlungs.com
[00:31:02.133 --> 00:31:06.715]  The New Year is a great time to take charge of your health and wellness.
[00:31:07.236 --> 00:31:11.278]  Get serious and make a stand with Supernatural Silver.
[00:31:11.758 --> 00:31:17.141]  This is a breakthrough in silver technology that is several hundred times more effective
[00:31:19.982 --> 00:31:28.866]  Supernatural silver can be taken orally every day to help fight bacteria, viruses, infections, yeast and molds.
[00:31:29.426 --> 00:31:36.409]  Supernatural silver is also exceptional for wound care and is highly effective for water purification.
[00:31:37.030 --> 00:31:46.494]  It is the number one choice for thousands of people for immune system support and it is also a perfect choice for your emergency preparedness.
[00:31:47.034 --> 00:31:54.097]  Go to SupernaturalSilver.com today and give yourself and your loved ones a fighting chance.
[00:31:54.677 --> 00:31:56.978]  That's SupernaturalSilver.com.
[00:31:57.538 --> 00:32:01.000]  Check out our new low prices and like us on Facebook.
[00:32:01.963 --> 00:32:05.006]  You prepare by purchasing gold, food, and firearms.
[00:32:05.366 --> 00:32:10.832]  But if you don't have a home security system, then you're missing a critical weapon in your arsenal for home protection.
[00:32:11.412 --> 00:32:14.615]  When you're sleeping or away from home, who's watching out for intruders?
[00:32:15.296 --> 00:32:16.557]  Check out SimpliSafe.
[00:32:16.898 --> 00:32:20.761]  It's a new do-it-yourself home security system that is completely wireless.
