[00:00:03.652 --> 00:00:05.702]  You're listening to GCN.
[00:25:14.326 --> 00:25:26.090]  Most of Obama's supporters are literally jellyfish that can't even tie their shoelaces, or fake intellectuals that think they know everything because they're part of the Democratic Party.
[00:25:26.590 --> 00:25:33.912]  You've got a lot of useful idiot Republicans as well, but at least the Republicans put out some common sense, anti-collectivist rhetoric.
[00:25:35.208 --> 00:25:44.352]  But it is a fact, on record, that the Pentagon is training 24-7 with PSYOP divisions in every major city to take over America.
[00:25:45.153 --> 00:25:58.079]  And this is what I want to say right now before I get into what's happening in Egypt and how that ties into America and what's happening with the stock market and the world economy and how this isn't a preparation for a collapse and so they're gearing up with the police state.
[00:25:58.419 --> 00:26:03.241]  They have engineered the collapse but will behave like they're trying to stop it.
[00:26:04.690 --> 00:26:07.012]  But I want to get to a point here.
[00:26:07.092 --> 00:26:11.216]  We were up here at about 10.30 last night working on Obama Deception 2.
[00:26:14.018 --> 00:26:32.234]  And Darren McBrain said, man, I just watched a documentary, a British documentary that came out decades ago on BBC about how Hitler, six, seven years before the Battle of Britain started, before World War II even started,
[00:26:34.401 --> 00:26:37.245]  And he said, it's incredible.
[00:26:37.685 --> 00:26:42.231]  They went in, they invited the police chiefs and members of parliament, you name it, over to Germany.
[00:26:42.632 --> 00:26:46.957]  They wined and dined them, gave them incredible gifts, hired them prostitutes, got them drunk.
[00:26:47.538 --> 00:26:52.144]  And then it later came out that the Nazis were planning to
[00:26:53.425 --> 00:26:57.788]  Once they've taken over England, come to all the police chiefs and people and say, hey, we like you.
[00:26:58.228 --> 00:26:59.529]  We want to keep you in place.
[00:26:59.970 --> 00:27:01.431]  And we're going to double your salary.
[00:27:02.151 --> 00:27:05.954]  But here's a list of people we want you to go pick up and bring to us to kill.
[00:27:06.815 --> 00:27:09.436]  And some of them, by the way, we want you to kill in their homes.
[00:27:10.037 --> 00:27:11.458]  And by the way, kill their families.
[00:27:12.138 --> 00:27:15.941]  Now, this is, by the way, a standard takeover operation.
[00:27:16.341 --> 00:27:22.846]  And the Germans actually did this, and I've talked about this at nauseam because it's so important, with the French.
[00:27:25.990 --> 00:27:41.966]  For the, again, seven years before World War II started, when Hitler got into power, they were full tilt, bringing in the French that agreed with some of their policies and ideas, buying them off, giving them massive payoffs.
[00:27:43.001 --> 00:27:49.883]  The best, you know, the cream of German women were told, you must go be sex servants to these people for the Reich.
[00:27:49.903 --> 00:27:51.364]  These weren't women that were prostitutes, folks.
[00:27:51.384 --> 00:27:56.466]  These were, you know, members of some of the most powerful families were told, we need you to do this to go infiltrate.
[00:27:57.166 --> 00:28:03.068]  The Kennedy brothers, two of the Kennedy brothers were under the control of a German sex operative.
[00:28:03.608 --> 00:28:04.728]  That's been declassified.
[00:28:05.248 --> 00:28:06.349]  They had them over here as well.
[00:28:06.969 --> 00:28:09.491]  They've taken over a lot of the general staff over here doing that.
[00:28:09.811 --> 00:28:11.012]  And we're going to have the coup d'etat.
[00:28:11.693 --> 00:28:15.696]  But then, Smedley Butler, they tried to hire him.
[00:28:16.076 --> 00:28:17.197]  He turned around and stopped it.
[00:28:17.417 --> 00:28:18.839]  See, people just don't know all this.
[00:28:18.899 --> 00:28:31.969]  So, the reason I raise the whole Nazi issue is, our government, that's been occupied by the globalists for decades, completely, went and paid off the Iraqi generals before the 1991 attack.
[00:28:35.922 --> 00:28:41.309]  And they totally paid them off to stand down in the 2003 attack, and that's been admitted.
[00:28:41.970 --> 00:28:44.734]  They paid off 9 out of 10 of their generals, and they stood down.
[00:28:45.395 --> 00:28:51.423]  And then it was just Iranian and other groups fighting for control of Iraq that actually resisted.
[00:28:52.284 --> 00:28:52.504]  Okay?
[00:28:52.544 --> 00:28:53.506]  And that's on record as well.
[00:28:56.294 --> 00:29:17.897]  So you have to understand, ladies and gentlemen, that what you see with the troops on the streets, and the checkpoints, and the Army PSYOPs is here in Indiana, or Army PSYOPs is here in Austin, you know, for a drill, behind the scenes, they walk in, the police chiefs, in the case of San Antonio, I broke this in 1998, look it up in Associated Press,
[00:29:18.752 --> 00:29:24.794]  And they brought in $200,000 and said, we just want you to take this to work with Northcom.
[00:29:24.834 --> 00:29:26.615]  Before Northcom was even officially set up.
[00:29:27.835 --> 00:29:31.877]  And the police chief told me, and it came out in the news, they bought off everybody.
[00:29:32.197 --> 00:29:33.538]  Except the police chief took the money.
[00:29:35.558 --> 00:29:38.439]  And then after that, they just corrupt them even more.
[00:29:38.519 --> 00:29:44.622]  So, what the Nazis did to the French, tried to do to the Brits,
[00:29:46.139 --> 00:29:51.124]  And what the Pentagon did to Iraq has now been done here.
[00:29:51.144 --> 00:29:52.685]  Do you understand that?
[00:29:53.967 --> 00:29:56.649]  And the Pentagon is controlled by foreign banks.
[00:29:56.729 --> 00:29:59.151]  Now that's the big secret.
[00:29:59.852 --> 00:30:00.733]  We're on the march.
[00:30:01.233 --> 00:30:02.835]  The Empire's on the run.
[00:30:03.776 --> 00:30:06.458]  Alex Jones and the GCN Radio Network.
[00:30:10.919 --> 00:30:13.682]  Protecting your home with a security system is a must.
[00:30:13.902 --> 00:30:19.948]  But when it comes to protecting your family, your home, and belongings, there's no need to sign a long-term contract.
[00:30:20.288 --> 00:30:26.674]  Listen, there was some real scum in the alarm business cashing in by locking you into long, punishing contracts.
[00:30:27.074 --> 00:30:29.035]  Not with SimpliSafe Home Security.
[00:30:29.356 --> 00:30:30.416]  They're the good guys.
[00:30:30.717 --> 00:30:33.418]  You can trust SimpliSafe to protect your family.
[00:30:33.779 --> 00:30:38.081]  SimpliSafe was created by a Harvard Business School engineer, and it's revolutionary.
[00:30:38.302 --> 00:30:41.564]  You'll get 24-hour protection for just $14.99 a month.
[00:30:41.824 --> 00:30:44.566]  There are no hidden fees and no contracts.
[00:30:44.766 --> 00:30:45.727]  You'll save thousands.
[00:30:45.987 --> 00:30:49.029]  Plus, you're protected by their 100% money-back guarantee.
[00:30:49.369 --> 00:30:52.431]  Protect yourself against home invasions and break-ins.
[00:30:52.811 --> 00:30:56.734]  Order your SimpliSafe system now and receive a wireless keychain remote.
[00:30:56.994 --> 00:30:58.918]  A $25 gift, free.
[00:30:59.358 --> 00:31:01.983]  So don't waste your time dealing with scum.
[00:31:02.343 --> 00:31:08.674]  Visit GetSimplySafe.com GetSimplySafe.com GetSimplySafe.com
[00:31:10.911 --> 00:31:11.512]  It's hurricane
[00:31:29.275 --> 00:31:30.075]  We're good to go.
[00:31:53.687 --> 00:31:54.828]  Call 800-409-5633 on the web efoodsdirect.com slash Alex.
[00:31:54.848 --> 00:31:56.510]  Order two or more, get 10% off, free shipping applies.
[00:31:56.530 --> 00:31:59.533]  Call 800-409-5633 on the web efoodsdirect.com slash Alex.
[00:32:10.402 --> 00:32:23.530]  With over 3,000 years of historic use, Pure Silver continues to be one of nature's most reliable and effective agents against fighting viruses, mold, fungus, bacteria, pathogens and parasites.
[00:32:24.150 --> 00:32:34.457]  At Silverlungs, we have developed a reliable and easy-to-use full production system for creating endless pure nano-silver solutions right from the convenience and comfort of your home.
[00:32:35.097 --> 00:32:39.340]  Your self-produced nano-silver solutions can be applied topically to the skin.
[00:32:39.761 --> 00:32:49.709]  For many who are new to silver, that wish to try silver for the first time, we offer a full line of consumables and cosmetics, such as our 2-ounce nano-silver nasal sprays.
[00:32:50.129 --> 00:32:55.934]  Our nano silver soap and our most popular product the all-natural nano silver gel.
[00:32:56.654 --> 00:33:04.080]  Visit www.silverlungs.com to learn more about the industry-leading technology of the silver lung system.
[00:33:04.480 --> 00:33:07.743]  That's www.silverlungs.com
[00:33:22.870 --> 00:33:28.937]  We now take you live to the Central Texas Command Center and the heart of the resistance.
[00:33:33.923 --> 00:33:39.769]  Ladies and gentlemen, I'm not trying to creep you out when I
[00:33:40.879 --> 00:33:52.902]  I want to point out that the federal government itself was taken over by foreign corporate, above the law, diplomatically immune, globalist combines run by JPMorgan Chase and Goldman Sachs and others.
[00:33:53.682 --> 00:33:56.422]  British Royal Family are big shareholders in the global combine.
[00:33:57.002 --> 00:33:59.363]  Dutch Royal Family, Rothschilds, Rockefellers.
[00:34:00.063 --> 00:34:03.544]  If you go look up the International Carbon Exchange, it's owned by the Rothschilds.
[00:34:03.924 --> 00:34:09.125]  If you look up the new plan for a hundred trillion dollars in new taxes in the next decade from Davos,
[00:34:10.549 --> 00:34:11.369]  snorted like a pig.
[00:34:12.170 --> 00:34:16.432]  It's called the Rothschild Plan.
[00:34:17.432 --> 00:34:19.973]  I mean, this is the reality.
[00:34:20.694 --> 00:34:22.795]  They say dog owners turn into their dogs.
[00:34:22.815 --> 00:34:25.396]  One of my French Bulldogs snorts like that all the time.
[00:34:27.897 --> 00:34:30.258]  I was having a Freudian slip thinking about the Rothschilds.
[00:34:36.176 --> 00:34:36.836]  Oh, man.
[00:34:37.416 --> 00:34:40.157]  And we sit here and we watch all this unfold.
[00:34:40.877 --> 00:34:43.758]  The good news is we know about the program.
[00:34:45.939 --> 00:34:48.640]  The good news is we are aware of it.
[00:34:49.140 --> 00:34:50.360]  And it's totally illegal.
[00:34:50.560 --> 00:34:51.841]  It's totally illegitimate.
[00:34:53.081 --> 00:34:55.101]  And people keep saying, but I'm not a bad person.
[00:34:55.161 --> 00:34:56.082]  I just go work hard.
[00:34:56.482 --> 00:34:57.682]  I'm not going to worry about that.
[00:34:57.722 --> 00:35:00.623]  Look, they're going to take your bank account, your pension fund.
[00:35:01.083 --> 00:35:03.884]  Things will finally collapse and they will put you in a forced labor camp.
[00:35:04.864 --> 00:35:07.247]  Okay, the globalists will not stop.
[00:35:07.527 --> 00:35:13.914]  They have an instinct to drive you into poverty, in their own words, to establish feudalism to control you.
[00:35:14.194 --> 00:35:16.537]  They will disarm you if they have their way.
[00:35:17.098 --> 00:35:18.679]  They will break up your family.
[00:35:21.342 --> 00:35:22.404]  I am at total peace.
[00:35:24.611 --> 00:35:26.032]  Knowing how much danger I'm in.
[00:35:26.312 --> 00:35:28.293]  And I don't just say that for theatrical reasons.
[00:35:28.353 --> 00:35:36.939]  Folks, I get death threats, serious ones, where they let me know that they know about my travel habits, what I do, and what I just talked about with my wife on the phone.
[00:35:39.599 --> 00:35:42.540]  I have been through all sorts of stuff I won't even get into here on air.
[00:35:42.600 --> 00:35:44.200]  Believe me, this stuff's real.
[00:35:44.600 --> 00:35:47.321]  And you don't have to believe me anymore, it's coming out in the news.
[00:35:48.081 --> 00:35:52.203]  The persecution of pro-life groups, the persecutions of libertarians and conservatives.
[00:35:52.503 --> 00:36:01.045]  Because the Republican Party may be bad and globalist, but the ideas that libertarians and real tea partiers carry in their hearts
[00:36:03.283 --> 00:36:05.385]  is the antidote to the New World Order.
[00:36:05.665 --> 00:36:08.327]  We are antithetical to their program.
[00:36:08.907 --> 00:36:10.348]  And I am at total peace.
[00:36:11.129 --> 00:36:19.395]  You know, I talked to my dad this morning, who's a smart guy, and he said, no, undoubtedly, you know, they know that half the military listens to you, undoubtedly.
[00:36:20.902 --> 00:36:26.383]  Uh, they know that, I mean, that the Esquire rider was there and would see troops walking down the street and see me and run over.
[00:36:26.883 --> 00:36:28.444]  And then it would be the next group would run over.
[00:36:29.004 --> 00:36:31.965]  And then, I mean, you know, they actually saw what I see every day.
[00:36:32.245 --> 00:36:33.125]  That's in Esquire.
[00:36:33.145 --> 00:36:34.765]  I'm not bragging, oh, I'm in Esquire.
[00:36:35.385 --> 00:36:39.926]  The point is, is that I'm not making that up, how popular this show is.
