[00:00:00.009 --> 00:00:01.489]  Alex Jones Broadcasting Network.
[00:28:02.239 --> 00:28:26.055]  And they go and have set up base camps funded by the CIA on record all over Southern Russia and all over Europe and all over the United States and the globalists give one order, one phone call, one message to Saudi Arabia intelligence, Bandar Bush as he's known, Prince Bandar, Sultan Bandar, who's set to probably end up being the leader of the country down the road.
[00:28:26.796 --> 00:28:29.958]  He's the head of intelligence now and they activate
[00:28:31.398 --> 00:28:45.491]  One cell that gives the orders, and ladies and gentlemen, Al Qaeda sleeper cells all over the Western world will engage in havoc that makes 9-11 look like a blessing, as horrible as it was.
[00:28:47.473 --> 00:28:51.517]  And the system will then use those attacks to fully have martial law
[00:28:52.836 --> 00:28:56.658]  And shut down the free press and go after all the opposition to the structure.
[00:28:56.918 --> 00:28:59.039]  And it won't matter if we're like, hey, the government's behind this.
[00:28:59.319 --> 00:29:00.119]  Shut up, traitor!
[00:29:00.459 --> 00:29:02.720]  Al Qaeda just killed, you know, 200,000 people.
[00:29:03.001 --> 00:29:03.681]  Dirty bombs.
[00:29:03.841 --> 00:29:04.961]  Planes flying into buildings.
[00:29:05.482 --> 00:29:06.602]  Trains being blown up.
[00:29:06.902 --> 00:29:08.303]  I don't want to get into what you can do, but...
[00:29:09.602 --> 00:29:11.323]  Well, it's well-known by these gribs, I'll just say.
[00:29:11.363 --> 00:29:16.207]  You go up the top of a high-rise building, and you dump toxic chemicals into the ventilation shafts, you kill everybody.
[00:29:16.507 --> 00:29:23.132]  I mean, let me tell you, a five-man team, trained right in each city, could kill 10,000 people, like that.
[00:29:23.152 --> 00:29:24.413]  10,000 people.
[00:29:26.374 --> 00:29:35.461]  Okay, so, the point is, and that's a conservative number, and I'm telling you, that's the New World Order's secret weapon as they run Al-Qaeda, these offshore banks that run our country.
[00:29:36.417 --> 00:29:39.320]  And in 2014, we better be ready for their false flags.
[00:29:40.121 --> 00:29:42.283]  Because they are hitting Russia right now.
[00:29:42.723 --> 00:29:43.564]  Another 30 dead.
[00:29:43.584 --> 00:29:51.031]  We're gonna break that down after phone calls coming up, and then a lot of news on Obamacare, the stock market, the megabubbles, all of it coming up.
[00:29:52.072 --> 00:29:52.993]  We're on the march.
[00:29:53.474 --> 00:29:55.095]  The empire's on the run.
[00:29:55.996 --> 00:29:58.679]  Alex Jones and the GCN Radio Network.
[00:30:03.288 --> 00:30:13.655]  In the last 50 years, iodine has been phased out of our staple foods and replaced with the halogen bromine, a practice now banned in nations around the world.
[00:30:13.975 --> 00:30:15.816]  Guess what else is in the halogen family?
[00:30:16.016 --> 00:30:16.717]  Fluoride!
[00:30:16.897 --> 00:30:19.179]  Ladies and gentlemen, Alex Jones here.
[00:30:19.339 --> 00:30:25.143]  In 1924, the federal government did the right thing and encouraged salt producers to add iodine.
[00:30:25.403 --> 00:30:30.206]  It's the good halogen on the periodic table, and the results are on record.
[00:30:30.326 --> 00:30:33.028]  Reports documented a 15-point IQ increase.
[00:30:33.348 --> 00:30:33.828]  We're good.
[00:31:04.036 --> 00:31:06.058]  I'm here with a message to fellow freedom lovers.
[00:31:06.338 --> 00:31:11.162]  The prognosis for the entire planetary economic system runs from bad to worse.
[00:31:11.342 --> 00:31:18.528]  The globalist model is to shut down societies and starve patriots out until they acquiesce to the global takeover.
[00:31:18.668 --> 00:31:23.151]  That's why we've assembled the most vital and important preparedness items at Infowarsshop.com.
[00:31:24.292 --> 00:31:27.933]  These are items that I did research on, that I personally use.
[00:31:28.313 --> 00:31:32.834]  You've got the LifeStraw, so you can turn fetid water into safe water anywhere you go.
[00:31:33.034 --> 00:31:38.275]  The KTOR Hand Crank Generator, to charge up key equipment during power outages or out in the field.
[00:31:38.495 --> 00:31:41.576]  Strategic Relocation 3rd Edition by Joel Skousen.
[00:31:41.756 --> 00:31:44.016]  When Disaster Strikes by Matthew Stein.
[00:31:44.236 --> 00:31:48.817]  Therosafe, used by Homeland Security to protect yourself during any radiological event.
[00:31:48.997 --> 00:31:51.418]  Hand Crank Shortwave AM FM Radios.
[00:31:51.878 --> 00:31:58.921]  Everything that we've researched and found to be the best is available at InfoWarsShop.com and your purchase makes our InfoWar possible.
[00:31:59.081 --> 00:32:00.121]  We're getting prepared.
[00:32:00.361 --> 00:32:00.761]  Are you?
[00:32:01.021 --> 00:32:02.822]  InfoWarsShop.com.
[00:32:03.122 --> 00:32:04.763]  Introducing ProOne.
[00:32:05.003 --> 00:32:08.544]  All of your filtration in one system, portable, on the go.
[00:32:08.664 --> 00:32:13.066]  No more do you have two or three filters to just reduce sodium fluoride.
[00:32:13.226 --> 00:32:19.191]  You have a system that cuts out the sodium fluoride and up to 95% of hydrofluorosilic acid.
[00:32:19.311 --> 00:32:30.299]  Advanced manufacturing technology combines silver impregnated white ceramic with new Aquamedics advanced media for removal of fluoride and other heavy metals all in one filter element.
[00:32:30.319 --> 00:32:33.002]  It is the only one that does it and out of the gates.
[00:32:33.182 --> 00:32:36.624]  We have it discounted at 10% off with promo code water.
[00:32:36.805 --> 00:32:42.269]  This is the only system that in one unit helps reduce or remove pesticides.
[00:32:42.529 --> 00:32:53.772]  Herbicides, chloramines, ammonia and chlorine, hydrofluorosilicic acid, the most common form of fluoride not covered by other fluoride filter brands, and sodium hexafluorosilicate.
[00:32:54.092 --> 00:32:59.414]  Get your Pro-Pure with the new Pro-1 filters today at Infowarsstore.com or by calling 888-253-3139.
[00:33:12.817 --> 00:33:17.427]  Defending the Republic from enemies foreign and domestic.
[00:33:17.688 --> 00:33:19.031]  It's Alex Jones.
[00:33:28.962 --> 00:33:35.886]  Count it work out for the millions of people that had their Target credit card data stolen.
[00:33:35.926 --> 00:33:39.888]  You know they basically trained the NSA out of data mine.
[00:33:40.408 --> 00:33:42.569]  Even the Washington Post admitted that.
[00:33:42.589 --> 00:33:46.391]  We had an article last night on Infowars.com by David Knight breaking that down.
[00:33:46.411 --> 00:33:49.413]  They're going to be covering all the nightly news this evening.
[00:33:52.256 --> 00:34:08.706]  Yep, train bombings at train stations and trolleybuses kill at least, well it's more than 30 people in 24 hours, just six weeks before the Olympics kick off there in Russia.
[00:34:09.146 --> 00:34:10.767]  That is coming up in the next hour.
[00:34:11.347 --> 00:34:19.352]  Then we'll get into all of the different systems of propaganda, media spotlight shifting to positive Obamacare stories.
[00:34:19.532 --> 00:34:21.133]  Rabble-rousers won't get attention.
[00:34:22.366 --> 00:34:25.209]  And that's being announced all over the news.
[00:34:25.249 --> 00:34:35.018]  The Washington Post and Politico have been reporting that the media is going to follow orders from the White House and become openly state-run.
[00:34:37.210 --> 00:34:42.911]  They've been state-run for a while and only report on positive stuff, and anyone who doesn't like it is a rabble-rouser.
[00:34:42.951 --> 00:34:45.992]  That's a new word, like conspiracy theorist.
[00:34:46.632 --> 00:35:05.177]  It's not a new word, but it's a new use of the word that anyone that doesn't like getting double, triple, quadruple prices and having the quality of care cut, and anyone who knows that Republican leadership with Democrats wrote the bill as a open world government corporate tax, just like carbon taxes are, this new health care tax is directly to the globalists.
[00:35:05.973 --> 00:35:08.815]  Supreme Court ruled private tax to offshore corporations.
[00:35:09.735 --> 00:35:11.917]  And if the public puts up with it, they're going to do more.
[00:35:13.578 --> 00:35:17.901]  And even if you revolt, they plan on using that to destabilize things and bring in martial law.
[00:35:18.661 --> 00:35:28.628]  And then if you start winning the battle, if the states organize openly with the National Guard that's been federalized, then they'll try to send in special forces against them.
[00:35:28.948 --> 00:35:31.029]  That's in the John Warner Defense Authorization Act of 2007.
[00:35:33.294 --> 00:35:35.076]  And then if the U.S.
[00:35:35.116 --> 00:35:43.385]  military doesn't go along with the treason, they'll activate Al-Qaeda or they'll claim Al-Qaeda nukes major cities and use that to get us quaking in fear.
[00:35:43.665 --> 00:35:45.066]  We are held hostage.
[00:35:45.567 --> 00:35:47.169]  You're like, man, that's a bold takeover.
[00:35:47.929 --> 00:35:55.778]  Yeah, when hijackers take over a plane or bank robbers go in and put everybody in, you know, zip ties and start robbing the vault, it's a big deal.
[00:35:57.349 --> 00:35:59.370]  The globalists get off on this excitement.
[00:35:59.390 --> 00:36:07.613]  They've got the money, they've got the power, they've got the 50 mistresses, they've got the best doctors, they've got the private jets, they've got everything.
[00:36:07.833 --> 00:36:09.433]  This is what they do for excitement.
[00:36:09.633 --> 00:36:25.439]  This is why they're in control, is because they're willing to go for it all, and we sit here actually caring about a Spurs basketball player who did an anti-Nazi salute.
[00:36:26.718 --> 00:36:30.601]  But the different political correct groups, knowing what they're doing, said, don't do that.
[00:36:30.901 --> 00:36:31.702]  That's racist.
[00:36:32.703 --> 00:36:33.463]  Apologize.
[00:36:33.503 --> 00:36:36.946]  That offends Jewish groups, as if they speak for all the Jews in the world.
[00:36:37.727 --> 00:36:44.652]  So just saying any gesture, anything we deem as bad, we will label, even if it isn't racist and you're not allowed to do it.
[00:36:44.852 --> 00:36:46.453]  How about racist stuff is allowed?
[00:36:47.114 --> 00:36:50.637]  Because if you get rid of racist stuff, they will then get rid of everything.
[00:36:50.657 --> 00:36:51.297]  You understand that?
[00:36:52.258 --> 00:36:53.059]  And that's how this works.
[00:36:53.079 --> 00:36:54.340]  They've done it all over the world.
[00:36:55.177 --> 00:37:04.421]  You can't sell or possess in France Nazi memorabilia, even though you can go to a World War II museum and it's all fascinating.
[00:37:04.761 --> 00:37:09.164]  U.S., British, German, Russian, all of it.
[00:37:09.384 --> 00:37:09.924]  Japanese?
[00:37:10.664 --> 00:37:11.044]  Oh no.
[00:37:11.985 --> 00:37:13.045]  Oh no, you're racist.
[00:37:13.586 --> 00:37:16.227]  All of you are guilty, but the very system
[00:37:17.469 --> 00:37:18.970]  That is proto-Nazi.
[00:37:19.370 --> 00:37:21.852]  The globalists and eugenics predate Nazism.
[00:37:22.152 --> 00:37:26.835]  The Nazis just got too big for their britches, and we're only selecting certain groups for extermination.
[00:37:27.356 --> 00:37:30.898]  The globalist, hyper-eugenics movement goes after everyone.
[00:37:31.919 --> 00:37:35.862]  Except one-tenth of one-hundredth of one-thousandth percent.
[00:37:36.302 --> 00:37:39.064]  We're talking about, I've done the math, 0.0000023, I think it was.
[00:37:43.089 --> 00:37:51.792]  If you've got 6,000 superclass in the world, average 6,000 into 7.5 billion people in the world, and you get an amazing fraction.
