[00:00:00.230 --> 00:00:00.331]  Okay.
[00:27:24.102 --> 00:27:27.863]  Now, when you watch Endgame, it's all their words, their plan.
[00:27:29.039 --> 00:27:32.060]  They're smart cities, they're control grids.
[00:27:32.060 --> 00:27:41.003]  And then the bio-crises they'll trigger, each one bigger than the last, as the noose tightens around your throat for world government.
[00:27:41.003 --> 00:27:44.265]  And now they say they'll use it for world government.
[00:27:44.265 --> 00:27:47.366]  Pretty important information.
[00:27:47.366 --> 00:27:58.130]  And the film starts out exposing Hitler and eugenics and those organizations sterilizing poor white people and blacks in America and the Tuskegee experiment.
[00:28:00.069 --> 00:28:07.032]  And so that's what violates community standards now, you see, because the film's too powerful.
[00:28:07.032 --> 00:28:12.774]  Even the Wall Street Journal says, yes, it convinced the people that watched it, who didn't even know what it was.
[00:28:12.774 --> 00:28:15.955]  They thought they were looking for the Avengers endgame.
[00:28:15.955 --> 00:28:19.076]  But why is this so important?
[00:28:19.076 --> 00:28:21.717]  Why was it taken down?
[00:28:21.717 --> 00:28:26.799]  Well, it was taken down for a lot of reasons, but you see, this film inspired
[00:28:27.998 --> 00:28:29.179]  The Avengers Endgame.
[00:28:29.179 --> 00:28:32.280]  I mean, I talked to the people involved.
[00:28:32.280 --> 00:28:34.181]  They contacted me.
[00:28:34.181 --> 00:28:35.542]  They said, oh, you're gonna really like this movie.
[00:28:35.542 --> 00:28:39.604]  It's about exterminating everybody.
[00:28:39.604 --> 00:28:41.385]  That's about killing everyone.
[00:28:41.385 --> 00:28:42.685]  Genocide.
[00:28:42.685 --> 00:28:55.992]  So see, you make a film, it inspires a movie by the same name, and it inspires Dave Mustaine albums, everything else, and then it gets taken down for a thought crime.
[00:28:55.992 --> 00:28:56.512]  We'll be right back.
[00:28:58.382 --> 00:29:03.445]  Fellow Patriots, my name is Todd Savage, founder of BlackRifleRealEstate.com.
[00:29:03.445 --> 00:29:08.808]  Like you, I was a prisoner of the Alt-Left Sanctuary State until one day I chose to lead my family to freedom.
[00:29:08.808 --> 00:29:16.852]  Today we live on a sustainable 20-acre homestead where we shoot, hunt, garden, and homeschool our children without the tyranny of the nanny state looking over us.
[00:29:16.852 --> 00:29:22.296]  If you're ready to flee the city to the freedom of Idaho or Montana, our Black Rifle Real Estate team is here to help.
[00:29:22.296 --> 00:29:24.297]  Go to BlackRifleRealEstate.com.
[00:29:24.297 --> 00:29:26.018]  That's BlackRifleRealEstate.com.
[00:29:27.748 --> 00:29:30.350]  Hunters, anglers, campers and survivalists.
[00:29:30.350 --> 00:29:31.430]  Get back to nature.
[00:29:31.430 --> 00:29:38.595]  Expand your horizons with the highest quality, most versatile, unique slingshots and sling bows on the market at slingbow.com.
[00:29:38.595 --> 00:29:41.937]  Slingbow products are compact and models start from just 1798.
[00:29:41.937 --> 00:29:45.439]  They're perfect for your bug out bag or storing in your vehicle.
[00:29:45.439 --> 00:29:49.501]  Give yourself and your loved ones the excitement and tradition of slingbow.
[00:29:49.501 --> 00:29:54.004]  A new frontier in archery and truly modern twist on this primitive survival tool.
[00:29:54.004 --> 00:29:56.626]  Feel the thrill only at slingbow.com.
[00:29:58.894 --> 00:30:02.735]  Since the beginning, Secret 12 has been one of our most popular formulas.
[00:30:02.735 --> 00:30:07.577]  Now we're bringing you an all-new version of your favorite formula to help you reach your energy peak.
[00:30:07.577 --> 00:30:16.479]  Ultra 12 from InfoWars Life takes advantage of the most effective and expensive form of B12 available, Methicabolamine, to provide you with twice the B12.
[00:30:16.479 --> 00:30:23.682]  Ultra 12 can help make DNA, support the body's energy production, and help produce healthy blood cells while assisting proper nervous system function.
[00:30:23.682 --> 00:30:28.223]  Help support your energy levels and take advantage of the superior form of B12 today with Ultra 12.
[00:30:28.723 --> 00:30:31.745]  It's no secret that our daily lives are becoming more stressful.
[00:30:31.745 --> 00:30:36.329]  No matter what side of the political spectrum you're on, we're all feeling the strain from rising pressure.
[00:30:36.329 --> 00:30:41.453]  That's why we worked hard to create a new formula to support your fight against stress in your hectic day.
[00:30:41.453 --> 00:30:45.616]  Chill Force is our solution for a true, healthy, relaxation support formula.
[00:30:45.876 --> 00:30:53.844]  As the long-awaited sister formula to Brain Force Plus, this formula includes powerful ingredients and time-tested practices to help fight your stress levels.
[00:30:53.844 --> 00:30:55.266]  It's time to take a breather.
[00:30:55.266 --> 00:30:58.790]  Get Chill Force today at InfoWarsStore.com.
[00:30:58.790 --> 00:31:02.954]  Knock on wood, I am not tempting fate.
[00:31:02.954 --> 00:31:06.978]  But everybody around the office, especially folks that have worked here a long time,
[00:31:08.214 --> 00:31:10.975]  I've noticed that I really don't ever get sick.
[00:31:10.975 --> 00:31:14.617]  Now, again, I might get sick tomorrow, because I just made that statement.
[00:31:14.617 --> 00:31:15.897]  I'm not tempting fate.
[00:31:15.897 --> 00:31:18.998]  I'll say that again, because I am superstitious when it comes down to that.
[00:31:18.998 --> 00:31:23.620]  I'm very thankful to the good Lord for the constitution I've been given.
[00:31:23.620 --> 00:31:32.524]  But up until about eight, nine years ago, when I started taking X2 and the products to enforce life, I still got sick every couple of years.
[00:31:33.624 --> 00:31:37.748]  And, you know, I still get sore throats from allergies and pollen and things like that.
[00:31:37.748 --> 00:31:49.098]  But now that I religiously take the products at InfoWars Life, one of the highest quality supplements you're going to find out there, I just never get a fever anymore.
[00:31:49.098 --> 00:31:53.422]  It's probably been three, four years since I've had a fever.
[00:31:54.324 --> 00:31:55.665]  It's just crazy.
[00:31:55.665 --> 00:31:58.828]  So I chalk it up to genetics and the great products.
[00:31:58.828 --> 00:32:08.896]  It is I, the leader of Cobra, here for a message to President Trump, the American people, and Alex Jones of InfoWars.
[00:32:08.896 --> 00:32:14.881]  Our operations with our partners, the Communist Chinese, have bought control of your media.
[00:32:14.881 --> 00:32:16.723]  But it's true.
[00:32:16.723 --> 00:32:19.225]  Your people are beginning to awaken.
[00:32:19.865 --> 00:32:31.371]  That's why, Kovrig is launching operations to trigger race war, mass shootings and bombings, which will be blamed on those loyal to America.
[00:32:31.371 --> 00:32:38.114]  Anyone, once we stage these attacks, that does not blame it on Trump, will also be targeted by Kovrig.
[00:32:41.894 --> 00:32:55.619]  You see, when you expose our false flags and fake media, I will carry out attacks and then blame you, like we've done with Alex Jones, blaming him for mass shootings we committed!
[00:32:55.619 --> 00:32:56.800]  Ha ha!
[00:32:56.800 --> 00:33:02.462]  Hail Cobra!
[00:33:02.462 --> 00:33:05.103]  You're listening to the Alex Jones Show.
[00:33:20.399 --> 00:33:24.462]  Infowars.com is tomorrow's news.
[00:33:24.462 --> 00:33:32.048]  Today, you're listening to the Alex Jones Show.
[00:33:32.048 --> 00:33:35.471]  So, the Corona virus...
[00:33:45.578 --> 00:33:52.741]  That's been patented by the Bella Melinda Gates Foundation Sub-Directive and the Real Life Umbrella Corporation.
[00:33:52.741 --> 00:34:01.645]  Had a drill three months ago where 60 plus million people died when a corona-like virus gets out and spreads destruction around the world.
[00:34:01.645 --> 00:34:03.565]  But don't worry!
[00:34:03.565 --> 00:34:14.290]  In the drill, out of it comes the understanding of planetary government and world forced inoculation programs.
[00:34:15.560 --> 00:34:41.670]  Now, we've been reporting this since last week, and we've been having experts on, like Mike Adams and many others, and playing you historical clips of the co-inventor of the polio vaccine, admitting that they knew it had SV40 in it that causes cancer and leukemia, cancer virus.
[00:34:41.670 --> 00:34:44.551]  Now, did you know chickens come from eggs?
[00:34:45.367 --> 00:34:48.068]  Fertilized eggs.
[00:34:48.068 --> 00:34:52.190]  Raindrops come from clouds.
[00:34:52.190 --> 00:34:58.533]  But did you know that almost all cancer comes from viruses?
[00:34:58.533 --> 00:35:06.857]  And that that's well known in the scientific field of virology for about 80 years.
[00:35:06.857 --> 00:35:09.298]  They were injecting rats.
[00:35:09.298 --> 00:35:10.479]  Gosh, that's a hundred years.
[00:35:12.626 --> 00:35:14.607]  I'm getting old.
[00:35:14.607 --> 00:35:28.293]  Back in the 1920s, they had certified studies of injecting viruses from rats that had tumors into other rats and growing the same tumor, and they had discovered that it was viral.
[00:35:28.293 --> 00:35:36.496]  And I could play you the top scientist admitting that, played it yesterday.
[00:35:36.496 --> 00:35:40.958]  But you see, that's too real, isn't it?
[00:35:43.029 --> 00:35:50.996]  When I tell people there's cancer viruses in those vaccines, they go, cancer doesn't come from viruses.
[00:35:50.996 --> 00:35:56.881]  It's like saying dying from bullet wounds doesn't come from bullets.
[00:35:56.881 --> 00:35:57.101]  Again.
[00:35:58.442 --> 00:36:05.828]  This little spike I have here, it's the type of spike they'd use the old days when a horseman in armor fell down.
[00:36:05.828 --> 00:36:16.576]  They had lots of ground troops running around with a hammer and a spike, and you hammer this through the armor into their heart.
[00:36:16.576 --> 00:36:21.921]  Now see, if I walked up and I stabbed you in the heart with this,
[00:36:25.114 --> 00:36:26.415]  They'd say, how did the person die?
[00:36:26.415 --> 00:36:32.058]  Well, a big spike got driven through their heart.
[00:36:32.058 --> 00:36:49.049]  But when you die of cancer, or your mommy dies of cancer, or your daddy dies of cancer, or your son or daughter, while we don't know all the kids are getting all this cancer, when that happens, no one's ever gonna say, oh, it was viral cancer.
[00:36:49.049 --> 00:36:54.333]  You can get it from radiation too, breaking up the DNA chains and causing mutations.
[00:36:55.851 --> 00:37:02.117]  And you can get it because you've gotten old and they've divided so many times the telomeres start having malfunctions.
[00:37:02.117 --> 00:37:07.141]  But the main cause of cancer, it's not disputed in just mainline textbooks.
[00:37:07.141 --> 00:37:12.526]  Everyone that goes to school for medicine knows that.
[00:37:12.526 --> 00:37:14.288]  But see, you're not supposed to know that.
[00:37:15.387 --> 00:37:19.349]  You're just supposed to be told, oh, our genetics are all breaking down.
[00:37:19.349 --> 00:37:26.871]  That's why cancer is tens of thousands of times more common in children, thousands and thousands of times more common in adults.
[00:37:26.871 --> 00:37:31.473]  It's all a fact, because we're being murdered with it.
[00:37:31.473 --> 00:37:35.715]  And I played the co-developer of the Salk vaccine.
[00:37:37.336 --> 00:37:55.912]  Saying they knew they were injecting Americans and Russians as part of a Carnegie endowment for medicine and the Rockefeller Foundation and the UN and good little Russians and good little Americans rolled their sleeves up and all took the same one and died later down the road.
[00:38:00.717 --> 00:38:04.200]  And now China is part of the World Health Organization, this whole thing.
[00:38:04.200 --> 00:38:09.504]  You know, we played just a few weeks ago, the head of the UN science board saying, we're giving people death.
[00:38:09.504 --> 00:38:10.825]  We're killing people.
[00:38:10.825 --> 00:38:14.488]  We're covering it up.
[00:38:14.488 --> 00:38:29.381]  But then, you try to post that video on YouTube of them at their official conference in Switzerland, Geneva, Switzerland, where the World Health Organization is based, in their official chambers.
[00:38:31.015 --> 00:38:34.358]  And YouTube says it violates community standards.
[00:38:34.358 --> 00:38:40.663]  Just like my film exposing the eugenicist in Hitler, my anti-Nazi film, a real anti-Nazi film.
[00:38:40.663 --> 00:38:41.764]  Want to know where they came from?
[00:38:41.764 --> 00:38:42.664]  Who they work for?
[00:38:42.664 --> 00:38:43.745]  What their plan is?
[00:38:43.745 --> 00:38:47.208]  What their endgame is?
[00:38:47.208 --> 00:38:53.613]  Jeff Bezos' Amazon says you don't get to stream that and watch it, even though it's been on there six, seven years.
[00:38:53.613 --> 00:38:55.815]  This is a 13-year-old film now.
[00:38:57.028 --> 00:38:59.469]  Because it's too powerful.
[00:38:59.469 --> 00:39:00.730]  It's too accurate.
[00:39:00.730 --> 00:39:03.372]  It's too real.
[00:39:03.372 --> 00:39:04.773]  So we can open the phones up.
[00:39:04.773 --> 00:39:05.713]  We can take calls.
[00:39:05.713 --> 00:39:09.996]  We've got Mike Adams coming on.
[00:39:09.996 --> 00:39:14.739]  Owen's court hearing is in about 20 minutes, if it's on time, in D.C.
[00:39:14.739 --> 00:39:24.864]  So I would guess the next hour we'll have Norm Pattis, my lawyer that's there with him, and Owen on the broadcast, arrested for wearing tape across his mouth inside the Senate foyer.
[00:39:25.945 --> 00:39:27.826]  Not in any of the Senate buildings.
[00:39:27.826 --> 00:39:38.852]  Everybody else was allowed to hold up signs and do stuff and yell and scream, but he can't because, well, they've ordered the police to arrest him and they follow orders.
