[00:00:00.289 --> 00:00:05.432]  From the front lines of the information war, it's Alex Jones.
[01:08:27.020 --> 01:08:32.283]  China has a totalitarian mindset and that may work in their favor when it comes to this virus.
[01:08:32.303 --> 01:08:35.164]  They will be willing to do things that in the West we would never do.
[01:08:35.264 --> 01:08:37.385]  Our citizenry would never put up with it.
[01:08:37.445 --> 01:08:45.089]  They are, for example, quickly cremating victims who die of coronavirus without funerals.
[01:08:46.010 --> 01:08:46.170]  No
[01:08:47.273 --> 01:08:49.394]  Funerals for those who died.
[01:08:49.454 --> 01:08:59.558]  New trial regulations from China's National Health Commission, NHC, have banned funerals and other similar activities involving the corpses of the deceased victims of the novel coronavirus.
[01:08:59.858 --> 01:09:05.380]  The new regulations on the disposal of remains come as the NHC announced that the death toll has risen to simply 304.
[01:09:05.420 --> 01:09:07.401]  They're still saying 304.
[01:09:07.621 --> 01:09:10.822]  You know, maybe today it's gone up to 315.
[01:09:11.562 --> 01:09:14.123]  I don't think anybody believes they're telling the truth.
[01:09:14.423 --> 01:09:15.804]  Chinese citizens, who of course,
[01:09:17.032 --> 01:09:21.095]  60 million plus are now placed in a quarantine.
[01:09:22.236 --> 01:09:23.457]  They're not getting supplies.
[01:09:23.497 --> 01:09:25.138]  They're not getting what they need to survive.
[01:09:25.178 --> 01:09:32.524]  They're wearing feminine hygiene products, bras, fast food bags, and fruit skins as makeshift masks.
[01:09:33.024 --> 01:09:40.830]  The Chinese certainly don't seem to be worried about this, but again, the government says they will be protected, so they think they're going to be protected.
[01:09:40.890 --> 01:09:42.752]  In a national file, we had a video
[01:09:43.556 --> 01:09:51.186]  Where a local Hong Kong news station went and interviewed people on the mainland and said, are you worried about the coronavirus?
[01:09:51.527 --> 01:09:52.428]  Are you going to wear a mask?
[01:09:52.448 --> 01:09:53.449]  Are you going to buy a mask?
[01:09:54.090 --> 01:09:56.093]  And they said, we have the government.
[01:09:56.333 --> 01:09:57.094]  No masks.
[01:09:57.394 --> 01:09:58.195]  We're fine.
[01:09:58.236 --> 01:09:59.297]  The government's here.
[01:09:59.357 --> 01:10:00.458]  They're going to help us.
[01:10:01.499 --> 01:10:06.101]  And you're watching this video, and you're thinking, is there someone with a gun off on the other side of the camera?
[01:10:06.141 --> 01:10:07.582]  Is there someone holding a gun at them?
[01:10:07.602 --> 01:10:10.022]  But this is just what happens, and it's devastating.
[01:10:10.403 --> 01:10:13.924]  These people have suffered under communism for generations.
[01:10:15.264 --> 01:10:27.189]  And when you kill a giant chunk of a country's population, then another giant chunk simply starved to death, because Mao, the first thing he did was get rid of all the modern farm equipment.
[01:10:28.123 --> 01:10:33.287]  You're going to be left with a population that is very docile, that will do what the government says.
[01:10:34.048 --> 01:10:57.807]  And so then, when the government comes out with something like this, from the Daily Star, In a desperate attempt to stop the spread of coronavirus, some Chinese pet owners have been warned to deal with their cats and dogs, or government officials could have them exterminated.
[01:10:58.436 --> 01:11:03.860]  Comes days after one of China's top infectious disease experts said the deadly virus could spread from animals to humans.
[01:11:03.900 --> 01:11:13.407]  Quote, if your dogs run around outside and come into contact with the outbreak or people infected with the virus, then your pets should be put in quarantine.
[01:11:13.767 --> 01:11:17.710]  That's Professor Li Lanwan from China's National Health Commission.
[01:11:18.190 --> 01:11:23.354]  Because the epidemic spreads between mammals, therefore we should take precaution against other mammals.
[01:11:24.135 --> 01:11:24.535]  And again,
[01:11:26.277 --> 01:11:37.262]  These people, and Alex Jones has talked about this as well, there were originally reports, now it certainly doesn't seem to be the case, and I'll leave it at that, that this spread from bats.
[01:11:37.802 --> 01:11:42.584]  People were eating bat soup, and you see the videos, and you see what these people eat.
[01:11:42.804 --> 01:11:48.387]  You see, we have videos on National File of people eating live rodents.
[01:11:49.667 --> 01:11:50.168]  Mmm.
[01:11:51.068 --> 01:11:52.809]  Lunch with a side of tomato.
[01:11:54.150 --> 01:11:56.712]  This is what goes on in this part of the world.
[01:11:56.832 --> 01:12:01.454]  And we look at that and we see, I mean, you can see, TV viewers can see it on screen right now.
[01:12:01.494 --> 01:12:02.195]  It's disturbing.
[01:12:03.996 --> 01:12:06.377]  But we look at that and we see why the hell is this happening?
[01:12:06.397 --> 01:12:08.759]  Well, it's happening again because they've suffered under communism.
[01:12:08.799 --> 01:12:11.460]  They didn't have food for most of the last century.
[01:12:11.520 --> 01:12:13.802]  Only now are they starting to have food again.
[01:12:15.403 --> 01:12:16.383]  But people see that.
[01:12:16.823 --> 01:12:17.724]  People see where this
[01:12:18.536 --> 01:12:26.399]  Virus originated from, and I'm sure there might be some anti-Chinese sentiment, but the fact is, we know we're being lied to by the Chinese government.
[01:12:26.439 --> 01:12:30.641]  Now, it certainly seems we're being lied to by the United States government, by the mainstream media.
[01:12:30.681 --> 01:12:35.843]  Just think, compare the coronavirus to every other virus that's happened within my lifetime.
[01:12:36.563 --> 01:12:37.303]  Swine flu.
[01:12:38.344 --> 01:12:38.884]  SARS.
[01:12:40.324 --> 01:12:41.025]  The bird flu.
[01:12:42.565 --> 01:12:44.266]  The media could not stop hyping them up.
[01:12:45.148 --> 01:12:51.092]  The media could not stop telling you that it was going to be the end of days, that all of China was going to die from the bird flu.
[01:12:51.152 --> 01:12:51.872]  Remember the bird flu?
[01:12:51.892 --> 01:12:52.653]  Remember swine flu?
[01:12:53.413 --> 01:12:54.394]  All these different little flus.
[01:12:54.434 --> 01:12:56.155]  SARS actually had the biggest impact.
[01:12:56.195 --> 01:12:58.817]  Well, now this is having a bigger impact than SARS.
[01:12:58.857 --> 01:12:59.977]  So what is the media doing?
[01:12:59.997 --> 01:13:04.560]  Well, they're focusing obsessively on J-LO.
[01:13:05.561 --> 01:13:09.303]  They're focusing on the twerking that we saw last night at the Super Bowl.
[01:13:10.384 --> 01:13:13.486]  They're focusing on President Trump's impeachment.
[01:13:14.318 --> 01:13:16.080]  Will he or won't he be acquitted?
[01:13:16.100 --> 01:13:24.249]  They're focusing on, of course, today, the Iowa caucuses, where Bernie Sanders looks like he might just walk away with a victory.
[01:13:25.811 --> 01:13:34.260]  They're focusing on everything but the massive, massive illness that has millions of people in quarantine in China.
[01:13:35.014 --> 01:13:38.537]  This is a country that cares about money more than it does its citizenry.
[01:13:38.557 --> 01:13:42.980]  Do you know how much money they're losing from 65 million plus people in quarantine?
[01:13:43.000 --> 01:13:43.941]  All these people dying.
[01:13:44.221 --> 01:13:45.883]  They wouldn't be doing this if it wasn't serious.
[01:13:45.903 --> 01:13:50.026]  But then, the outward response is, you racist Westerners!
[01:13:50.707 --> 01:13:55.170]  How dare you be racist against the Chinese?
[01:13:56.151 --> 01:13:58.633]  And of course, this is from the Associated Press.
[01:13:59.354 --> 01:14:01.495]  South Korea, full of racism.
[01:14:01.515 --> 01:14:02.556]  The United States!
[01:14:03.197 --> 01:14:04.678]  This is just a nice little anecdote.
[01:14:05.367 --> 01:14:06.448]  It's terrible what's happened.
[01:14:06.488 --> 01:14:18.287]  I mean, I guess it is, but we're sitting here, you know, are we all going to be on our deathbeds, dying of coronavirus, unable to breathe, scarred lungs?
[01:14:19.864 --> 01:14:24.226]  And then are we just going to look up to the doctor and say, but at least I wasn't racist.
[01:14:24.846 --> 01:14:25.406]  It's bizarre.
[01:14:25.786 --> 01:14:34.109]  It's China, South Korea, the United States, Hong Kong, Europe, Australia, New Zealand, all of this racism happening.
[01:14:34.149 --> 01:14:39.912]  Racism is truly the greatest evil, the greatest threat to our civilization, not novel coronavirus.
[01:14:40.232 --> 01:14:40.912]  No, no, no, no, no.
[01:14:41.690 --> 01:14:45.351]  So again, I'm Tom Pappard, NationalFile.com Editor-in-Chief.
[01:14:45.371 --> 01:14:46.751]  You can read my work there.
[01:14:47.331 --> 01:14:52.613]  We're going to be joined in the next hour by Alex Jones, who is then going to take over.
[01:14:52.753 --> 01:14:53.913]  So do not go away.
[01:14:53.953 --> 01:14:57.554]  I'll be here for the bottom of this hour to wrap it up.
[01:14:57.794 --> 01:15:06.036]  We're going to get into a little bit bigger picture of what's happening in Asia because of coronavirus, because of course, China is the major power there.
[01:15:06.376 --> 01:15:07.736]  So it's really devastating stuff.
[01:15:07.756 --> 01:15:08.297]  Don't go away.
[01:15:08.317 --> 01:15:09.757]  You're watching the Alex Jones Show.
[01:15:11.104 --> 01:15:13.446]  Welcome back to the Alex Jones Show.
[01:15:13.626 --> 01:15:19.089]  I'm Tom Pappert, Editor-in-Chief of nationalfile.com, filling in for the rest of this hour.
[01:15:19.129 --> 01:15:22.252]  Then we will be joined by Alex Jones himself.
[01:15:22.632 --> 01:15:29.636]  So when we left off, I mentioned that I wanted to talk about what's happening nearby in Asia, because that's really what's going to happen here.
[01:15:29.676 --> 01:15:32.919]  I mean, Mike Adams lays it all out very well, naturalnews.com.
[01:15:32.959 --> 01:15:34.820]  He was on the Alex Jones Show yesterday.
[01:15:34.860 --> 01:15:37.702]  I'm sure he will be back on soon to go into greater detail.
[01:15:38.102 --> 01:15:40.664]  But look, most of the world cannot
[01:15:41.144 --> 01:15:42.946]  Deal with an outbreak like this.
[01:15:42.966 --> 01:15:44.328]  Cannot deal with a virus like this.
[01:15:44.368 --> 01:15:48.953]  If this goes to South America, if this goes to Mexico, it's going to come to the United States.
[01:15:49.253 --> 01:15:59.884]  If it comes to the United States, it's going to thrive in sanctuary cities in California where people are defecating in the streets, where people are passed out dead or alive on drugs on the streets.
[01:16:00.545 --> 01:16:02.147]  It's going to be devastating.
[01:16:02.685 --> 01:16:14.067]  And so, we really, to see what comes next for the United States, should it get that far, and we can all hope and pray that it doesn't, but you need to prepare for the worst, we should see what happens, for example, in nearby Hong Kong.
[01:16:14.687 --> 01:16:20.669]  Hong Kong, of course, simply 7 million people compared to China's billions and billions of people.
[01:16:21.149 --> 01:16:27.810]  Hong Kong had the second largest number of deaths from SARS back when that was devastating the area.
[01:16:28.897 --> 01:16:35.963]  And right now people are already panic buying in Hong Kong amid the alarming spread of coronavirus.
[01:16:35.983 --> 01:16:37.764]  Report comes from Sky News.
[01:16:38.224 --> 01:16:40.666]  Almost everyone is wearing a surgical mask in the city.
[01:16:41.227 --> 01:16:46.771]  Some have even resorted to donning respirator masks once used to counter the effects of police tear gas.
[01:16:47.409 --> 01:16:52.071]  Even Hong Kong's Chief Executive Carrie Lam wears a facial mask during her news conferences.
[01:16:52.411 --> 01:17:00.755]  And of course, this is Hong Kong, which has been in a reasonable, I think it's reasonable to say, in a conflict with the mainland China for quite some time now.
[01:17:00.775 --> 01:17:03.336]  Of course, InfoWars was there last year.
[01:17:03.396 --> 01:17:06.117]  You may remember Savannah Hernandez and some of the other crew members.
[01:17:06.457 --> 01:17:08.779]  Actually going to Hong Kong to talk to the people there.
