[00:00:02.631 --> 00:00:03.233]  We're good.
[00:29:01.975 --> 00:29:09.201]  Whether it's a big company selling your data, or a foreign hacker, if you're not protected, everybody sees your information.
[00:29:09.201 --> 00:29:14.425]  That's why you need FlashRouters, a custom Wi-Fi router created for privacy.
[00:29:14.425 --> 00:29:22.031]  FlashRouters uses a virtual private network, or VPN, to protect your online activity from hackers, trackers, and large corporations.
[00:29:22.031 --> 00:29:25.514]  And not just one, but all your devices with one out-of-the-box setup.
[00:29:25.774 --> 00:29:34.938]  Plus, Flash Routers also enhances your wireless network performance and unlocks powerful router management tools to let you take total control of your network.
[00:29:34.938 --> 00:29:38.040]  Call or click Flash Routers today at 1-866-509-5817 or F-L-A-S-H-R-O-U-T-E-R-S dot com.
[00:29:38.040 --> 00:29:39.280]  That's 1-866-509-5817 or FlashRouters.com.
[00:29:39.280 --> 00:29:44.243]  Protect your wireless home network today with Flash Routers.
[00:29:58.709 --> 00:30:02.113]  What are champions made of?
[00:30:02.113 --> 00:30:03.235]  Here's a man who can show you.
[00:30:09.821 --> 00:30:11.402]  AAA-253-3139, AAA-253-3139, AAA-253-3139 is the InfoWars store hotline!
[00:30:11.402 --> 00:30:12.902]  AAA-253-3139, AAA-253-3139, AAA-253-3139 is the InfoWars store hotline!
[00:30:12.902 --> 00:30:14.223]  AAA-253-3139 is the InfoWars store hotline!
[00:30:14.223 --> 00:30:16.183]  AAA-253-3139 is the InfoWars store hotline!
[00:30:36.011 --> 00:30:39.494]  InfoWarsStore.com is simply the best.
[00:30:39.494 --> 00:30:42.756]  InfoWarsStore.com beats out all the rest.
[00:30:42.756 --> 00:30:43.237]  888-253-3139, 888-253-3139, 888-253-3139.
[00:30:43.237 --> 00:30:44.458]  It's the InfoWarsStore Online.
[00:30:44.458 --> 00:30:44.758]  888-253-3139, 888-253-3139, 888-253-3139.
[00:30:44.758 --> 00:30:45.779]  That's InfoWarsStore.com.
[00:30:45.779 --> 00:30:45.999]  Allergies.
[00:30:45.999 --> 00:30:46.299]  Dander.
[00:30:46.299 --> 00:30:46.619]  Asthma.
[00:30:46.619 --> 00:30:46.799]  Germs.
[00:30:46.799 --> 00:30:46.940]  Toxins.
[00:31:03.212 --> 00:31:07.494]  There are many reasons why we need to think about what is really in the air around us.
[00:31:07.494 --> 00:31:11.956]  We may not be able to stop breathing, but we can control what's in the air we breathe.
[00:31:11.956 --> 00:31:20.339]  The revolutionary Alexa Pure Breathe air filtration system is a powerful ally in the fight against the dangerous toxins and viruses in the air.
[00:31:20.339 --> 00:31:27.562]  Powerful, quiet, and effective, the Breathe uses a four-step purification process to help you breathe easier and cleaner.
[00:31:28.002 --> 00:31:31.605]  Similar systems could cost hundreds to even thousands of dollars.
[00:31:31.605 --> 00:31:36.910]  But the Alexa Pure Breeze air purification is the best and most affordable bar none.
[00:31:36.910 --> 00:31:44.997]  The breeze and the ion cluster patented technology used in the system eliminate up to 99.97% of airborne contaminants.
[00:31:44.997 --> 00:31:50.362]  Get the Alexa Pure Breeze today and save big on a world-class air filtration system for your home.
[00:31:50.362 --> 00:31:52.644]  Don't keep breathing toxic or dangerous air.
[00:31:52.644 --> 00:31:55.186]  Get this special today at Infowarsstore.com.
[00:31:56.627 --> 00:31:57.887]  It's Wednesday morning.
[00:31:57.887 --> 00:31:59.588]  I was just in a local Austin business.
[00:31:59.588 --> 00:32:03.549]  It was basically empty and there were three motorcycle police in there.
[00:32:03.549 --> 00:32:08.290]  And I said, what do you think of this whole coronavirus thing?
[00:32:08.290 --> 00:32:11.151]  And they're like, ah, it looks like it's a hoax.
[00:32:11.151 --> 00:32:12.651]  And I said, yeah, you're absolutely right.
[00:32:12.651 --> 00:32:15.892]  The way it's been handled is a hoax.
[00:32:15.892 --> 00:32:25.035]  Taking everybody that dies who happens to test positive, even though they die of a heart attack or cancer or diabetes, as dying from coronavirus is the big one,
[00:32:26.032 --> 00:32:34.317]  And then, of course, they're also classifying everybody that tests positive for coronavirus period, not just COVID-19, as having it.
[00:32:34.317 --> 00:32:42.663]  So they're upping the number of cases, they're upping the number of deaths, but still more people died this week and last week than died from the coronavirus from suicide.
[00:32:43.621 --> 00:33:00.296]  So if anything, it's causing divorces and suicide and stir craziness and basic insanity and a giant power grab with Big Pharma preparing a forced inoculation, which they even admit will not protect you from next year's mutation of the coronavirus.
[00:33:00.296 --> 00:33:02.939]  You're listening to the Alex Jones Show!
[00:33:14.074 --> 00:33:24.327]  Crashing through the lies and disinformation, it's Alex Jones, coming to you live from the front lines of the InfoWar.
[00:33:24.327 --> 00:33:30.535]  So, I have studied the Globalist and the Eugenicist and their operations for 35 years.
[00:33:33.254 --> 00:33:36.355]  I kind of fell into it when I was a teenager researching.
[00:33:36.355 --> 00:33:37.836]  It was so fascinating.
[00:33:37.836 --> 00:33:39.737]  I was always into comic books and science fiction.
[00:33:39.737 --> 00:33:47.761]  I started reading history books around the house about World War II, World War I, ancient Rome, and I was like, wow, this is much better than fiction.
[00:33:47.761 --> 00:33:49.862]  Truth is stranger.
[00:33:49.862 --> 00:33:58.025]  And so, instead of being like a fake professor, you know, that gets a degree studying one area, I studied a wide range of things.
[00:33:58.025 --> 00:33:58.666]  And so now,
[00:34:00.057 --> 00:34:03.218]  Watching the globalists launch their full assault.
[00:34:03.218 --> 00:34:15.244]  I mean, there's their takeover, their AI anti-human takeover, their medical tyranny takeover, their wipe out the third world, uh, devastator weapons.
[00:34:15.244 --> 00:34:27.950]  And seeing America flat-footed and not knowing what's going on, and seeing the Pentagon and the CIA and the President following suit with what we recommend six weeks after we do,
[00:34:29.178 --> 00:34:32.840]  Quite frankly, freaks me out.
[00:34:32.840 --> 00:34:48.607]  Now, it's not that the Pentagon, the President doesn't know all this, but they're in this echo chamber of globalist BS, and so just having something to ping back on that's saying exactly what they're in secret meetings saying, they're like, how does this guy know it?
[00:34:48.607 --> 00:34:50.267]  How do I know all this stuff?
[00:34:50.267 --> 00:34:53.309]  The damn New World Order's out in the open, naked as a jaybird!
[00:34:56.604 --> 00:35:02.408]  And so, I don't even have a feeling of anger anymore, and it's gone from anger to disgust to just sorrow.
[00:35:02.408 --> 00:35:20.979]  You know, if America's this pathetic, we don't care about 62 million babies, and we think it's cool that the left says kill old people and don't take care of them, and that we're this selfish of a society, then fine, just burn it all down.
[00:35:20.979 --> 00:35:24.461]  But I want Bill Gates and others to walk the plank first.
[00:35:24.461 --> 00:35:25.382]  Oh, I haven't forgotten about them.
[00:35:26.889 --> 00:35:38.756]  I mean seriously folks, if we would throw our birthright away and act like this, and let people do things like this, I mean, look, all I have is honesty and I'll tell you what Trump should do.
[00:35:38.756 --> 00:35:49.282]  They've already arrested the head biologist for being a Chinese spy at Harvard, and getting tens of millions of dollars secretly and running all these operations.
[00:35:49.282 --> 00:35:50.743]  What do you think Epstein did?
[00:35:50.743 --> 00:35:51.904]  What do you think Bill Gates does?
[00:35:53.766 --> 00:35:58.447]  What the hell is Microsoft doing running the Pentagon Cloud?
[00:35:58.447 --> 00:36:05.468]  We're under attack by a foreign military with collaborators.
[00:36:05.468 --> 00:36:14.390]  And it wasn't on the news in 1941, you know, when the Marines just went around in plain clothes killing all the Nazis, okay?
[00:36:14.390 --> 00:36:16.230]  And killing the collaborators.
[00:36:16.230 --> 00:36:21.051]  And they'd come and say, we know you're working for the Nazis because you're in a German community.
[00:36:22.278 --> 00:36:27.342]  You're gonna go help us and lead them to a spot where we're gonna kill them in this barn, or we're gonna kill you.
[00:36:27.342 --> 00:36:28.403]  And we just killed them!
[00:36:28.403 --> 00:36:31.025]  It was only 10 or 15 thousand we had to kill.
[00:36:31.025 --> 00:36:32.386]  Took about a week!
[00:36:32.386 --> 00:36:34.928]  You know, you don't play games with this stuff.
[00:36:34.928 --> 00:36:36.850]  Kill the Chinese spies!
[00:36:36.850 --> 00:36:37.831]  Kill them now!
[00:36:37.831 --> 00:36:39.712]  I want them dead!
[00:36:39.712 --> 00:36:40.433]  No more games!
[00:36:41.886 --> 00:36:46.089]  I want Trump to issue death warrants now against all these people.
[00:36:46.089 --> 00:36:47.310]  I want them killed.
[00:36:47.310 --> 00:36:49.031]  I want them dead now.
[00:36:49.031 --> 00:36:52.213]  And that's not some big shoot-my-mouth-off-that-tough-thing.
[00:36:52.213 --> 00:36:54.555]  I'll bring them down on me for that, but I don't care.
[00:36:54.555 --> 00:36:59.038]  I will not sit here and watch this country gang-raped and the planet gang-raped.
[00:36:59.038 --> 00:37:04.661]  And more importantly, the giant third-world populations that are going to die by the hundreds of millions in the global depression.
[00:37:04.661 --> 00:37:06.482]  It's all admitted in the numbers.
[00:37:06.482 --> 00:37:10.665]  While we bitch and complain that some old people might die of a weaponized...
[00:37:12.707 --> 00:37:13.648]  Pneumonia.
[00:37:13.648 --> 00:37:14.810]  Sorry!
[00:37:14.810 --> 00:37:18.474]  The CHICOMS with the Deep State launched it.
[00:37:18.474 --> 00:37:19.756]  So there, that's why I've been pissed off.
[00:37:19.756 --> 00:37:24.181]  The crews, that's why I've been so upset the few days.
[00:37:24.181 --> 00:37:27.065]  Because somebody's got to say it and tell it like it is.
[00:37:27.065 --> 00:37:30.989]  That Harvard professor who's a CHICOM agent doesn't get a trial.
[00:37:31.786 --> 00:37:32.806]  You know, here's the thing.
[00:37:32.806 --> 00:37:34.087]  We're not getting trials.
[00:37:34.087 --> 00:37:38.809]  America's having all its freedoms lost because we won't stand up to authoritarians and foreign governments.
[00:37:38.809 --> 00:37:50.933]  When your country is in war, overrun, on the edge of total collapse, and these people hide behind due process while they piss on ours and close our churches and engage in all this crap, it's BS.
[00:37:50.933 --> 00:37:53.754]  Now, I'm not gonna kill anybody.
[00:37:53.754 --> 00:37:55.175]  Because that's not my job.
[00:38:00.518 --> 00:38:11.754]  I'm just saying, when you sell bioweapons sequencing systems and nanotech technology on how to deliver and gain a function to bioweapons, you get your neck broken.
[00:38:16.334 --> 00:38:17.835]  So easy.
[00:38:17.835 --> 00:38:18.556]  That's what you do.
[00:38:18.556 --> 00:38:21.498]  You do not sit there and let this go on.
[00:38:21.498 --> 00:38:24.361]  I'm not calling for anybody to kill this guy.
[00:38:24.361 --> 00:38:27.163]  We need to roll him up and find out who all the Chinese spies are.
[00:38:27.163 --> 00:38:31.607]  But China got pissed with their deep staters when Trump started rolling them up.
