[00:00:00.289 --> 00:00:08.032]  From the front lines of the information war, it's Alex Jones.
[00:28:29.535 --> 00:28:32.057]  Talking about him like he was a lobotomized monkey or something.
[00:28:33.678 --> 00:28:34.419]  And why was it?
[00:28:34.479 --> 00:28:36.941]  Because we're like, hey, Fiona Hill, hey, McMaster.
[00:28:39.377 --> 00:28:46.021]  I mean, Roger Stone talked to big national donors that were at dinner with McMaster when he was calling the president a moron, an idiot.
[00:28:46.061 --> 00:28:51.884]  McMaster was so drunk, drinking expensive red wine, that it was just pathetic.
[00:28:52.104 --> 00:28:56.967]  And it came out a year later in the New York Post that that meeting, word for word, did happen.
[00:28:58.247 --> 00:29:03.130]  And Trump went and talked to the people, the big donors, and they said, yeah, no, McMaster said all that about you.
[00:29:06.512 --> 00:29:07.392]  And it's the same thing.
[00:29:07.452 --> 00:29:08.733]  I mean, they're so arrogant.
[00:29:13.766 --> 00:29:24.650]  And they just get away with all this, and now Pompeo refunded this operation.
[00:29:24.991 --> 00:29:27.972]  And I don't mean refunded like you bring a product back.
[00:29:28.032 --> 00:29:34.915]  I mean, he continued the funding when it ran out for Obama's countering foreign disinformation propaganda group.
[00:29:38.696 --> 00:29:42.578]  And there's all the things that come with that, and all the things that go with that.
[00:29:44.502 --> 00:29:45.913]  And it's just mind-blowing.
[00:29:51.087 --> 00:30:02.854]  That's who's running the AI machine learning algorithms that are watching everything you do, everything you say, and then suppressing it and blocking it, and you never know that it got suppressed, and you never know it got blocked.
[00:30:03.175 --> 00:30:10.759]  That is in the official documents and statements by the State Department groups and people heading up the departments.
[00:30:10.899 --> 00:30:14.942]  I'm going to go over that coming up with Tom Papert of nationalfile.com.
[00:30:16.084 --> 00:30:24.450]  You can read their quotes about, we have machine learning that blocks the fake news at the user level, both by users and by the producers.
[00:30:27.712 --> 00:30:36.418]  To the article, rogue Trump's State Department uses taxpayer dollars, Facebook fact checkers to fight misinformation and propaganda.
[00:30:36.458 --> 00:30:37.479]  And then you go into it.
[00:30:39.818 --> 00:30:46.239]  And it's the very people that overthrew Ukraine and that are trying to overthrow Trump by name running it.
[00:30:46.639 --> 00:30:55.121]  Pompeo had the nest of Obama people and Hillary people and kept them there and protected them.
[00:30:57.222 --> 00:31:03.263]  Tillerson protected them, Fiona Hill protected them, McMaster protected them, and now they got
[00:31:03.988 --> 00:31:05.909]  Protected by Pompeo.
[00:31:06.309 --> 00:31:13.154]  And they're actively attacking Infowars, and actively attacking Paul Watson, and actively attacking Tom Papert, by name!
[00:31:14.174 --> 00:31:18.397]  Oh, there's no replacement migration, there's no UN plan to flood you, that's all official.
[00:31:18.757 --> 00:31:27.843]  There's no UN resettlement plans for strong cities for the breakdown of the US, announced by the State Department, announced by the Justice Department.
[00:31:29.431 --> 00:31:31.552]  Because this is illegal, dangerous crap!
[00:31:31.932 --> 00:31:51.037]  And they can't have us as loyal Americans up there exposing it, so they use a Cold War program of countering the Russians to ship billions overseas and then attack us from computer networks and media outlets in Europe to get around the propaganda laws, which Obama repealed, so there's no reason to do that.
[00:31:51.077 --> 00:31:52.238]  So why are they doing it from Europe?
[00:31:54.558 --> 00:31:56.359]  Because they can launder the money better over there.
[00:31:59.372 --> 00:32:04.095]  It's all coming up today, ladies and gentlemen.
[00:32:05.136 --> 00:32:06.677]  And we understand this.
[00:32:06.717 --> 00:32:08.137]  It's not just about Infowars being attacked.
[00:32:08.458 --> 00:32:20.945]  It's about these mold networks of un-American globalist trash that are both Republicans and Democrats undermining our country and our president and bringing an iron curtain of KGB-level tyranny here to our free speech.
[00:32:20.985 --> 00:32:21.586]  We'll be right back.
[00:32:23.767 --> 00:32:24.267]  Welcome back.
[00:32:24.348 --> 00:32:25.448]  I'm your host, Alex Jones.
[00:32:26.689 --> 00:32:27.870]  You know, when I do all this research,
[00:32:29.249 --> 00:32:31.610]  Most of it I've already done years ago, I just gathered up again.
[00:32:31.630 --> 00:32:50.755]  It made me physically angry last night and this morning, going and watching videos, training videos, by the State Department and the CIA, with rooms of hundreds of people, learning how to suppress American citizens, learning how to lie about us, learning how to stalk us and harass us.
[00:32:51.995 --> 00:32:56.016]  And then to see Obama's people kept in there to do this,
[00:32:57.544 --> 00:33:02.729]  And to have Trump still keeping him there to undermine him and America, and to know that Pompeo did it.
[00:33:05.511 --> 00:33:10.475]  And it's because if Pompeo didn't, these bureaucrats would come after him.
[00:33:12.216 --> 00:33:13.557]  Because they think they own this country.
[00:33:15.499 --> 00:33:16.700]  What they are is a bunch of bullies.
[00:33:19.422 --> 00:33:20.443]  And that's why they hate me.
[00:33:21.084 --> 00:33:22.465]  Because I'm not afraid of them.
[00:33:24.488 --> 00:33:34.396]  In fact, when I look at what lisping, chicken-necked, stupid, doddering cowards they are, it makes me feel PATHETIC that I'm ruled over by such MAGGOT CRASH!
[00:33:37.218 --> 00:33:39.520]  That has presided over the sellout of our country!
[00:33:40.961 --> 00:33:53.671]  And then I see that they want us to be like them, and so they force-feed the sexualization of children, and the sterilization of children, and the GMO, and the big pharma, and the tainted vaccines, and all the GARBAGE!
[00:33:55.285 --> 00:34:01.069]  Now look at the evil Hollywood filthy elite, and all the old hunchback Rothschilds, and all these other Skeksis!
[00:34:03.490 --> 00:34:07.893]  And I say to myself, how in Hades am I ruled over by this garbage?
[00:34:11.935 --> 00:34:13.256]  Makes me feel like crap!
[00:34:21.241 --> 00:34:22.502]  But it all ties together.
[00:34:23.988 --> 00:34:28.112]  They lied to Trump's face and they bragged that they take executive orders and hide them.
[00:34:29.073 --> 00:34:30.495]  That's criminal sabotage.
[00:34:32.116 --> 00:34:34.739]  And it's espionage because these people aren't Americans, they're globalists.
[00:34:35.920 --> 00:34:40.384]  That's why they all claim they're anti-Russian, anti-communist, because they're selling us out to China.
[00:34:40.765 --> 00:34:41.986]  They want to use another power.
[00:34:42.026 --> 00:34:46.691]  They claim they're taking our rights away and spying on us and doing all this to keep us safe.
[00:34:48.746 --> 00:34:53.549]  From the Islamic threat that member John Brennan helped give the passports to the 9-11 hijackers.
[00:34:54.069 --> 00:34:56.991]  I had the head of the Jeddah Embassy on Springland expose it.
[00:34:57.011 --> 00:34:57.851]  Who watched it happen?
[00:34:59.772 --> 00:35:09.378]  They were ordered by the CIA and by Brennan way back then to give them their passports into the U.S., to give them their visas.
[00:35:09.398 --> 00:35:13.400]  Even though they were on list as al-Qaeda.
[00:35:15.558 --> 00:35:26.566]  So when you look at people like Brennan and all this, they've committed so many crimes that they think they can blackmail the entire government in the deep state, that if they're ever gone after, they'll release it.
[00:35:28.688 --> 00:35:35.032]  To the point of the president says, take Brennan's national security clearance a year ago.
[00:35:35.593 --> 00:35:38.555]  It became a national scandal.
[00:35:45.866 --> 00:35:47.153]  And he still has it.
[00:35:48.259 --> 00:35:49.304]  And said F you Trump.
[00:35:53.820 --> 00:35:58.722]  And it goes on C-SPAN, and they go, thank God for the deep state, we're taking him out.
[00:35:58.963 --> 00:36:05.526]  And he literally goes... And makes this satanic gorilla face to, like, impress all the other demons around him.
[00:36:05.566 --> 00:36:06.666]  Look, I make a demon face!
[00:36:06.686 --> 00:36:08.948]  Look!
[00:36:09.228 --> 00:36:10.108]  I'm a communist!
[00:36:10.829 --> 00:36:11.969]  I voted communist twice!
[00:36:12.209 --> 00:36:12.930]  I'm a Wahhabist!
[00:36:13.030 --> 00:36:13.790]  I hate America!
[00:36:14.590 --> 00:36:17.092]  Oh, it's so impressive!
[00:36:17.272 --> 00:36:18.172]  I'm so scared of you!
[00:36:18.633 --> 00:36:23.395]  We just put up with these cowardly chicken necks our whole lives and bow to this filth!
[00:36:27.844 --> 00:36:29.225]  And you wanna know who they are?
[00:36:30.786 --> 00:36:32.588]  You watch Hollywood, that's who they are.
[00:36:32.768 --> 00:36:43.396]  They love pedophilia, they love devil worship, they love diseased children, they love leaking reactors, they love failure, they love their father, DEATH!
[00:36:45.518 --> 00:36:46.098]  Well guess what?
[00:36:46.118 --> 00:36:47.019]  I don't love death.
[00:36:48.280 --> 00:36:50.542]  And I'm not gonna sit here and cower to you filth.
[00:37:01.314 --> 00:37:02.455]  Why do they call it a swamp?
[00:37:05.917 --> 00:37:14.321]  Because a swamp is bubbling and black and you can't see into it and you sink into it and there's things slithering around.
[00:37:14.381 --> 00:37:15.282]  That's what D.C.
[00:37:15.402 --> 00:37:15.542]  is.
[00:37:15.922 --> 00:37:17.323]  And it's built on a swamp.
[00:37:19.264 --> 00:37:19.744]  Fittingly.
[00:37:22.332 --> 00:37:26.913]  And that's where all the social climbers go, all the ass kissers, all the traitors.
[00:37:27.313 --> 00:37:32.955]  They all go there to hope they can go kiss ass and show what traitors they are and move up in the sellout of America.
[00:37:33.575 --> 00:37:35.516]  See, I don't want to be in D.C.
[00:37:35.656 --> 00:37:36.716]  I don't want to be in L.A.
[00:37:36.856 --> 00:37:37.917]  I don't want to be in New York.
[00:37:38.257 --> 00:37:41.198]  I don't want to be at the tit of this demonic monster.
[00:37:43.998 --> 00:37:45.699]  I want to build a better world.
[00:37:47.452 --> 00:37:55.279]  And that's why they hate us, folks, because we're promoting the ideology of liberty and freedom and love of God and exposing their evils.
[00:37:55.339 --> 00:38:00.383]  They can perch on top DC and have all the Fiat money and all the fancy airplanes they want.
[00:38:00.423 --> 00:38:02.905]  They'll always be hunchback demons.
[00:38:03.305 --> 00:38:04.827]  They'll always be scum.
[00:38:05.187 --> 00:38:06.788]  They'll always be pedophiles.
[00:38:07.449 --> 00:38:08.750]  They'll always be failures.
[00:38:09.070 --> 00:38:13.594]  And no matter how far they ever physically pull us down, we'll never be who they are.
[00:38:17.950 --> 00:38:28.198]  And so they jockey around like building castles of sand that fall into the sea, trying to intimidate and trying to stomp around and act powerful and act manly.
[00:38:28.358 --> 00:38:29.258]  That's all they do in D.C.
[00:38:29.318 --> 00:38:34.162]  is try to walk around and project that they're bona fide, that they're real.
[00:38:34.282 --> 00:38:36.023]  And all they are is frauds.
[00:38:37.825 --> 00:38:40.727]  If Ginuwine is on one side of the universe, they're at the other.
[00:38:47.654 --> 00:38:54.900]  So that's why they have the red carpets and all the spectacular stuff is to make you feel small because you don't need them and you don't want them.
