[00:00:02.674 --> 00:00:04.155]  You have the power.
[01:30:45.589 --> 01:30:48.111]  You want the best that's out there at the lowest price anywhere?
[01:30:48.111 --> 01:30:50.232]  We now have the synergistic solution.
[01:30:50.232 --> 01:30:54.415]  Secure your DNA force today at InfoWarsLife.com or call toll-free 888-253-3139.
[01:30:58.294 --> 01:31:00.255]  Dr. Grip, you developed Living Defense for us.
[01:31:00.255 --> 01:31:01.575]  It took you over a year to do it.
[01:31:01.575 --> 01:31:02.775]  Why is this so good?
[01:31:02.775 --> 01:31:08.077]  Because people are actually waking up to the problem that pretty much scares me the most.
[01:31:08.077 --> 01:31:21.600]  I mean, I try to make sure that I don't put toxins from food and water and beverages in my system, but right now we're dealing with massive parasites, which is anything that's harmful to your body that lives off a host mechanism.
[01:31:21.600 --> 01:31:22.961]  Right now with all the refugees,
[01:31:23.741 --> 01:31:25.404]  Uh, spreading disease around.
[01:31:25.404 --> 01:31:27.968]  We have biological warfare going on everywhere.
[01:31:27.968 --> 01:31:29.270]  These are all parasites.
[01:31:29.270 --> 01:31:30.391]  Tell us about all the stuff that's in it.
[01:31:30.391 --> 01:31:31.713]  There's so many things that are in it.
[01:31:31.713 --> 01:31:36.240]  You have the neem in there, you have the organic clove bud, the organic wormwood.
[01:31:36.240 --> 01:31:39.405]  I recommend doing a parasite cleanse at least twice a year.
[01:31:39.485 --> 01:31:42.547]  All right, well, I'm glad we've got some back in because I'm going back on it today.
[01:31:42.547 --> 01:31:43.607]  It just came back in yesterday.
[01:31:43.607 --> 01:31:45.548]  Living Defense, Infowarslife.com.
[01:31:45.548 --> 01:31:46.549]  And folks, you can't lose.
[01:31:46.549 --> 01:31:49.250]  It's full of stuff that's great for your body, period.
[01:31:49.250 --> 01:31:52.532]  And you support the broadcast, Infowarslife.com.
[01:31:52.532 --> 01:31:54.773]  Thank you, Dr. Group from the Global Healing Center.
[01:31:54.773 --> 01:31:56.734]  Thank you so much for all your work, sir, on this great product.
[01:31:58.217 --> 01:32:04.141]  Supermail Vitality is InfoWarsLife.com's number one selling product for a good reason.
[01:32:04.141 --> 01:32:04.881]  It works.
[01:32:04.881 --> 01:32:09.164]  Go to InfoWarsLife.com today and read the testimonials for yourself.
[01:32:09.164 --> 01:32:14.627]  There are thousands of them with an average voting score at an unprecedented 4.8.
[01:32:16.408 --> 01:32:28.383]  It is concentrated herbs and natural organic compounds known to energize the body's natural processes that are blocked by estrogen mimickers and other toxic elements in the food chain.
[01:32:28.383 --> 01:32:33.430]  Super Mel Vitality from InfoWarsLife.com has sold out multiple times in the last three months.
[01:32:33.550 --> 01:32:33.910]  We're good.
[01:33:02.243 --> 01:33:11.030]  You're listening to the Alex Jones Show.
[01:33:11.030 --> 01:33:24.681]  In the councils of government... In the councils of government, we must guard against the acquisition of unwarranted influence, whether sought or unsought, by the military-industrial commons.
[01:33:25.430 --> 01:33:31.334]  In Dallas, Texas, three shots were fired at President Kennedy's motorcade in downtown Dallas.
[01:33:31.334 --> 01:33:37.397]  The first reports say that President Kennedy has been seriously wounded by the shooting.
[01:33:37.397 --> 01:33:38.798]  It is a big idea.
[01:33:38.798 --> 01:33:44.041]  A new world order.
[01:33:44.041 --> 01:33:47.623]  It was almost as if it were a planned implosion.
[01:33:47.623 --> 01:33:51.545]  It just pancaked.
[01:33:51.545 --> 01:33:52.646]  Either you were with us,
[01:33:54.042 --> 01:33:55.423]  Well, you were with the terrorists.
[01:33:55.423 --> 01:34:14.061]  But I also believe that a lot of gun owners would agree that AK-47s belong in the hands of soldiers, not in the hands of criminals.
[01:34:18.510 --> 01:34:19.351]  Guns will be taken.
[01:34:19.351 --> 01:34:20.612]  No one will be able to be off.
[01:34:20.612 --> 01:34:22.313]  We're going to take all guns.
[01:34:22.313 --> 01:34:27.137]  For many of the police and guard troops, it is an uncomfortable job to do this in an American city.
[01:34:27.137 --> 01:34:28.719]  Global governance at last.
[01:34:28.719 --> 01:34:29.700]  Is it one world?
[01:34:29.700 --> 01:34:31.381]  The central bank is in charge.
[01:34:31.381 --> 01:34:35.044]  But aren't we all just living and dying for what the central banks do?
[01:34:35.044 --> 01:34:41.270]  As for me, give me liberty or give me death!
[01:34:41.270 --> 01:34:45.974]  Live from the Infowars.com studios, it's Alex Jones.
[01:34:47.794 --> 01:34:50.416]  As for me, give me liberty or give me death.
[01:34:50.416 --> 01:34:53.199]  Do I even need to tell folks that's Patrick Henry?
[01:34:53.199 --> 01:34:56.542]  Sometimes these quotes are so famous, I don't want to tell you actually said them.
[01:34:56.542 --> 01:34:58.644]  Even though it's plagiarism, if I don't, what's the point?
[01:34:59.469 --> 01:35:01.390]  It's like saying, you too, Brutus.
[01:35:01.390 --> 01:35:03.270]  You know, Julius Caesar said that.
[01:35:03.270 --> 01:35:05.311]  But yes, that was Patrick Henry.
[01:35:05.311 --> 01:35:09.052]  As for me, give me liberty or give me death, I want to go to your phone calls right now.
[01:35:09.052 --> 01:35:15.354]  It's just, it's an amazing time to be alive, where they admit a planetary corporate above the law government's being formed.
[01:35:15.354 --> 01:35:17.055]  Every world leader admits that.
[01:35:17.055 --> 01:35:18.095]  They have all these big treaties.
[01:35:18.095 --> 01:35:26.338]  And then if you point out, here, you said this on this TV show, or here's this document, or here's this global treaty, they go, can I have a tinfoil hat?
[01:35:28.271 --> 01:35:35.734]  And a great example of that was like six years ago, Gibbs, the press secretary was asked about a bunch of shows about the drone program.
[01:35:35.734 --> 01:35:41.136]  It was a public program for years, predating Obama's administration, and he'd been told to say it doesn't exist.
[01:35:41.136 --> 01:35:46.438]  And he said, and I would go on TV and say something didn't exist that existed.
[01:35:46.438 --> 01:35:56.742]  And what was crazy is most of the times on CNN or Fox or anywhere, they would just agree with him and then say there is no drone program.
[01:35:56.742 --> 01:35:57.723]  I mean, think about that.
[01:35:58.919 --> 01:36:01.680]  That is quite a level of mind control.
[01:36:01.680 --> 01:36:05.762]  So I read... I mean, I saw over 50 articles this weekend.
[01:36:05.762 --> 01:36:08.424]  I didn't even read 4, 5, 6 of them, whatever.
[01:36:08.424 --> 01:36:11.485]  Just going, Alex Jones is insane.
[01:36:11.485 --> 01:36:13.546]  He believes the Brexit is tied to world government.
[01:36:13.546 --> 01:36:15.908]  New Yorker Magazine.
[01:36:15.908 --> 01:36:19.469]  And then I learned that's actually going to be in the print paper.
[01:36:19.469 --> 01:36:21.010]  That's a pretty prestigious magazine.
[01:36:21.010 --> 01:36:23.711]  I mean, I've read some pretty good articles in there.
[01:36:23.711 --> 01:36:28.374]  It's like the level they've stooped to is just... I mean, the EU, I could play you...
[01:36:30.478 --> 01:36:45.953]  Five or six EU former heads or current heads, and I could play you three different British Prime Ministers admitting it's a world government project, saying, We will complete world government this year with the completion of the EU-Atlantic deal with the Americans.
[01:36:45.953 --> 01:36:47.615]  And the TPP in the next year.
[01:36:48.709 --> 01:36:50.030]  In fact, I'm going to go to calls.
[01:36:50.030 --> 01:36:52.712]  Will you guys just go to YouTube as a practice gesture?
[01:36:52.712 --> 01:36:54.293]  You folks can even watch us search.
[01:36:54.293 --> 01:36:59.437]  We're not just on the radio, we're on TV too at Infowars.com forward slash show and TV and cable stations around the country.
[01:36:59.437 --> 01:37:03.000]  But anybody can go watch us at Infowars.com forward slash show.
[01:37:03.000 --> 01:37:08.024]  And just type in Herman Von Ruppe says EU establishing world government.
[01:37:08.024 --> 01:37:17.671]  And I can show you dozens of clips of him or Barroso or any of these guys.
[01:37:17.671 --> 01:37:18.092]  But you can
[01:37:19.144 --> 01:37:21.126]  Just type in Herman Von Ruppe, World Government.
[01:37:21.126 --> 01:37:21.526]  Type that in.
[01:37:21.526 --> 01:37:23.468]  Herman Von Ruppe, World Government.
[01:37:23.468 --> 01:37:24.989]  And then you just, you have all the clips.
[01:37:24.989 --> 01:37:26.650]  And I told people the story like five, six years ago.
[01:37:26.650 --> 01:37:30.413]  Yeah, there's Nigel Farage confronts Herman Von Ruppe on World Government.
[01:37:30.413 --> 01:37:32.475]  Yeah, that's a clip right there at the top.
[01:37:32.475 --> 01:37:36.418]  And then it's on BBC with English subtitles and the English narrator.
[01:37:36.418 --> 01:37:37.639]  Here, let's just grab that.
[01:37:37.639 --> 01:37:39.081]  We'll play it after some calls.
[01:37:39.081 --> 01:37:40.562]  If you're a TV viewer, you can see this.
[01:37:40.562 --> 01:37:46.707]  And I had the anchor, the host of ABC Nightly News here.
[01:37:46.707 --> 01:37:47.768]  They were doing a Nightline piece.
[01:37:49.150 --> 01:37:50.970]  And he goes, there's no world government, you're making that up.
[01:37:50.970 --> 01:38:00.172]  And I went and showed him six clips of world leaders calling for world government and saying, we're establishing it.
[01:38:00.172 --> 01:38:07.134]  He looked at me and he said, that's a different world government than they're talking about.
[01:38:07.134 --> 01:38:08.214]  And he goes, hey, let's go to dinner.
[01:38:08.214 --> 01:38:10.895]  And at dinner, he just laughed and said, ha ha ha, I like your show.
[01:38:10.895 --> 01:38:12.275]  Yeah, I know, we all know this.
[01:38:12.275 --> 01:38:13.515]  We do our coverage, you do yours.
[01:38:13.515 --> 01:38:14.976]  Yeah, I get it.
[01:38:14.976 --> 01:38:16.216]  The guy was actually nice to me.
[01:38:17.998 --> 01:38:18.698]  What was his name?
[01:38:18.698 --> 01:38:19.259]  What's that guy's name?
[01:38:19.259 --> 01:38:22.420]  Because he's not that big a deal to the ABC News anchor anymore.
[01:38:22.420 --> 01:38:22.921]  You've seen him.
[01:38:22.921 --> 01:38:25.962]  He used to be a 700 Club reporter before that.
[01:38:25.962 --> 01:38:26.422]  I don't know.
[01:38:26.422 --> 01:38:26.823]  Whatever.
[01:38:26.823 --> 01:38:29.704]  The point is, I literally don't know.
[01:38:29.704 --> 01:38:30.685]  I'm not even bragging.
[01:38:30.685 --> 01:38:34.407]  I want people to know that Hollywood has no power and TV has no power.
[01:38:34.407 --> 01:38:38.609]  I've hosted four different Discovery Channel shows.
[01:38:38.609 --> 01:38:38.989]  No, no.
[01:38:38.989 --> 01:38:46.353]  Three different Discovery Channel shows and four different History Channel shows in the last six, seven years, and I've never watched one of them.
[01:38:50.083 --> 01:38:51.384]  Not one.
[01:38:51.384 --> 01:38:51.944]  Not one.
[01:38:51.944 --> 01:38:53.805]  I could care less about that.
[01:38:53.805 --> 01:38:58.628]  That's an enemy transmission, and I just put my info out, whatever they do with it, you know, they do.
[01:38:58.628 --> 01:39:03.031]  And then I go over here, and I just have these pure transmissions where I can really talk to you.
[01:39:03.031 --> 01:39:04.352]  But it's not like some power trip.
[01:39:04.352 --> 01:39:05.413]  I'm on TV.
[01:39:05.413 --> 01:39:07.654]  I'm embarrassed I even did those interviews.
[01:39:07.654 --> 01:39:11.517]  Now I get calls, and I go, you know what, Vice?
[01:39:11.517 --> 01:39:12.597]  Vice wanted to come in and do an interview.
[01:39:12.597 --> 01:39:14.378]  I just said, you know what?
[01:39:14.378 --> 01:39:15.079]  I'm just not going to do it.
[01:39:16.266 --> 01:39:17.447]  Oh, HBO you want to interview?
[01:39:17.447 --> 01:39:18.427]  Yeah, I'm sorry.
[01:39:18.427 --> 01:39:20.428]  Oh, you want me to be in a movie with Christian Bale?
[01:39:20.428 --> 01:39:22.370]  You know what, I'm just not going to do it, okay?
[01:39:22.370 --> 01:39:24.991]  Go jump in a frickin' freezing lake.
[01:39:24.991 --> 01:39:26.192]  How's that feel?
[01:39:26.192 --> 01:39:28.053]  Let's go to DrudgeReport.com right now.
[01:39:28.053 --> 01:39:29.394]  You know what I want to be associated with?
[01:39:29.394 --> 01:39:34.457]  People like Matt Drudge, who actually have courage and care about freedom, and are fighting for internet freedom and free speech.
[01:39:34.457 --> 01:39:35.257]  Look at this.
[01:39:35.257 --> 01:39:36.938]  Look, look, Drudge gets how big it is.
[01:39:36.938 --> 01:39:38.599]  Let's blow that up so I can read that.
[01:39:38.599 --> 01:39:39.800]  Globalists rattled.
[01:39:40.220 --> 01:39:41.141]  World government in trouble.
[01:39:41.141 --> 01:39:43.963]  Here, let's blow up the top left-hand corner headlines.
[01:39:43.963 --> 01:39:46.124]  I want to read those out to folks if we can.
[01:39:46.124 --> 01:39:51.648]  Because my computer's down here, so I have to go off the TV screen.
[01:39:51.648 --> 01:39:56.912]  Trump, independence wave coming.
[01:39:56.912 --> 01:40:00.775]  What you guys can do is you can minimize the browser, make it a little bit smaller, and then I can read that.
[01:40:00.775 --> 01:40:02.156]  Oh, Drudge is one of the oldest websites.
[01:40:02.156 --> 01:40:02.516]  No, I know.
[01:40:02.516 --> 01:40:03.257]  That's why I love it.
[01:40:03.257 --> 01:40:04.237]  What's old is new.
[01:40:04.237 --> 01:40:05.358]  Shadow over Hillary.
[01:40:05.358 --> 01:40:09.021]  Open revolt against encrusted establishment.
[01:40:10.495 --> 01:40:17.016]  And it just goes on and on about how Soros calls for reconstruction after he loots it.
[01:40:17.016 --> 01:40:20.457]  Support for Spain's Conservative Party surges days after Brexit.
[01:40:20.457 --> 01:40:23.158]  I mean, just look, it's total revolt against world government.
[01:40:23.158 --> 01:40:24.918]  Everyone's saying world government.
[01:40:24.918 --> 01:40:26.898]  Everyone's saying planetary tyranny.
[01:40:26.898 --> 01:40:28.839]  Everyone's saying New World Order.
[01:40:28.839 --> 01:40:31.559]  Ah, you failed, your hoax failed, it's all out in the open.
[01:40:31.559 --> 01:40:32.160]  I'm so happy.
[01:40:32.160 --> 01:40:33.220]  Okay, let's go to calls.
[01:40:33.220 --> 01:40:38.081]  Donna, Trish, Ryan, Trevor, Steve, Zeb, Ryan, you name it.
[01:40:38.081 --> 01:40:38.441]  Donna?
[01:40:39.341 --> 01:40:39.541]  Hi.
[01:40:39.541 --> 01:40:40.881]  How are you doing, Alex?
[01:40:40.881 --> 01:40:41.321]  That's right.
[01:40:41.321 --> 01:40:46.102]  First, I want to say thank you for the amazing product, amazing news, and the inspiration.
[01:40:46.102 --> 01:40:46.683]  I have to say that.
[01:40:46.683 --> 01:40:48.083]  I've been listening for a few years.
[01:41:04.313 --> 01:41:09.175]  And it's just, you know, it's a European and it's an American renaissance.
[01:41:09.175 --> 01:41:12.456]  I think they're both working in tandem.
[01:41:12.456 --> 01:41:21.578]  Our histories have been intertwined for hundreds of years, so it's not a surprising factor that one continent affects the other.
[01:41:21.578 --> 01:41:26.080]  And, you know, this is radicalizing the left.
[01:41:26.080 --> 01:41:33.022]  And all I have to say is we have to stick to the headlines and repeat them, because that's what these people are used to.
[01:41:34.723 --> 01:41:42.357]  I've learned that stooping into the details and trying to explain it with sources and the history behind it all just gets a lot of folks lost.
[01:41:44.177 --> 01:41:45.818]  And, you know... I agree with you.
[01:41:45.818 --> 01:41:52.360]  I mean, once people are awake, it's great to give the whole history of it, but how do you reach out to somebody that's literally, like Helen Keller, not aware what planet they're on?
[01:41:52.360 --> 01:41:53.760]  I like to say, you've been conned.
[01:41:53.760 --> 01:41:54.421]  You've been hoaxed.
[01:41:54.421 --> 01:41:55.501]  I care about you.
[01:41:55.501 --> 01:41:57.282]  I'm not telling you this to act elitist.
[01:41:57.282 --> 01:41:59.042]  I used to be uninformed.
[01:41:59.042 --> 01:42:00.583]  I used to be in this cocoon.
[01:42:00.583 --> 01:42:02.383]  Let me teach you about this scam.
[01:42:02.383 --> 01:42:04.004]  It could really empower you to be aware.
[01:42:05.567 --> 01:42:07.931]  It's, you know, it's externalism.
[01:42:07.931 --> 01:42:13.942]  It goes beyond foreign policy of converting countries to so-called democracies around the world.
[01:42:13.942 --> 01:42:17.789]  We've been under a policy of externalism for decades now.
[01:42:18.786 --> 01:42:23.831]  And finally people are waking up and they're realizing there's this big elephant in the room.
[01:42:23.831 --> 01:42:24.632]  That's a great point.
[01:42:24.632 --> 01:42:30.799]  The media has been bought and paid for and as a class have been the real deceivers enabling this giant lie and this fraud.
[01:42:30.799 --> 01:42:32.380]  Thank you so much, Donna.
[01:42:32.380 --> 01:42:32.941]  Great points.
[01:42:32.941 --> 01:42:35.664]  Trish, I'm going to write to you that Brian, Trevor,
[01:42:36.084 --> 01:42:40.127]  Steve, Zeb, Ryan, then Scottish John, Andrew, I'm going to everybody.
[01:42:40.127 --> 01:42:41.468]  Each person gets a minute though.
[01:42:41.468 --> 01:42:45.031]  Don't ask me a question because I'm going to you to make your statement and I'm moving to the next person.
[01:42:45.031 --> 01:42:52.956]  So just get up there to the gate, get up there on the starting line and get ready for that green light and those flags to start waving because we're about to start this sucker.
[01:42:52.956 --> 01:42:56.199]  I'm sorry to get to more calls but tomorrow we will during the weekday transmission.
[01:42:57.748 --> 01:42:59.409]  Clean, pure drinking water.
[01:42:59.409 --> 01:43:00.890]  You can't survive without it.
[01:43:00.890 --> 01:43:02.090]  But where do you get it?
[01:43:02.090 --> 01:43:08.073]  Alexa Pure Pro is a brand new, groundbreaking, gravity-fed water filtration system that is like no other.
[01:43:08.073 --> 01:43:13.796]  The Alexa Pure Pro transforms water from virtually any fresh source into clean, healthy drinking water.
[01:43:13.996 --> 01:43:30.844]  Pairing the unprecedented superfiltration power of an all-new Gravity Block Core with a hybrid chromatic shell, it removes up to 99.999% of impurities, including bacteria, viruses, fluoride, disinfectants, volatile organic contaminants, and hormones.
[01:43:31.244 --> 01:43:33.725]  Filter capacity up to 5,000 gallons.
[01:43:33.725 --> 01:43:35.205]  Stainless steel construction.
[01:43:35.205 --> 01:43:36.226]  Easy assembly.
[01:43:36.226 --> 01:43:37.146]  Low maintenance.
[01:43:37.146 --> 01:43:39.246]  Replacement filters are simple to install.
[01:43:39.246 --> 01:43:46.529]  And now, as part of an exclusive limited time introductory offer, you can save $20 off the retail price and get free shipping.
[01:43:46.529 --> 01:43:51.730]  This is a limited time offer, so order your unit today and receive free shipping and $20 off.
[01:43:51.730 --> 01:43:54.271]  Go to InfowarsStore.com or call 888-253-3139.
[01:43:57.512 --> 01:43:58.332]  Hey, everyone!
[01:43:58.332 --> 01:44:00.613]  Pharmacist Ben Fuchs here, host of The Bright Side.
[01:44:00.613 --> 01:44:04.453]  And as many of you know, I'm on a mission to help Americans get and stay healthy.
[01:44:04.453 --> 01:44:06.534]  You've all heard the shocking statistics.
[01:44:06.534 --> 01:44:16.816]  Despite spending trillions of dollars in health care, nearly $10,000 per man, woman, and child in this country, obesity, diabetes, cancer, heart disease, and autoimmune illnesses are rampant.
[01:44:16.816 --> 01:44:22.797]  One out of three or four people is dealing with some kind of health challenge, and everyone knows at least one person with a degenerative disease.
[01:44:23.177 --> 01:44:23.618]  We're good to go.
[01:44:38.114 --> 01:44:38.614]  I think so.
[01:44:58.490 --> 01:45:00.532]  Brainforce, it's completely different.
[01:45:00.532 --> 01:45:01.753]  Try a bottle of it.
[01:45:01.753 --> 01:45:03.354]  Rob Dew joins us.
[01:45:03.354 --> 01:45:06.457]  You worked, I guess, like 20 plus hours.
[01:45:06.457 --> 01:45:07.558]  Tell us what Brainforce did.
[01:45:07.558 --> 01:45:08.498]  I've been working all day.
[01:45:08.498 --> 01:45:11.000]  I took a couple hours off coaching basketball.
[01:45:11.000 --> 01:45:12.422]  I get in here at 8 30.
[01:45:12.422 --> 01:45:14.323]  I was kind of run down.
[01:45:14.323 --> 01:45:16.265]  You know, I just didn't feel like I was going to make it.
[01:45:16.265 --> 01:45:18.126]  And I really wanted to do a good job on the interview.
[01:45:18.126 --> 01:45:19.988]  I got my bottle of Brainforce right there.
[01:45:19.988 --> 01:45:21.049]  I popped two of them.
[01:45:21.049 --> 01:45:22.650]  And about 20 minutes later, it's like,
[01:45:23.290 --> 01:45:24.992]  Everything just kind of clears up.
[01:45:24.992 --> 01:45:26.754]  It's got four and a half stars.
[01:45:26.754 --> 01:45:28.075]  People really love it.
[01:45:28.075 --> 01:45:28.675]  Read about it.
[01:45:28.675 --> 01:45:37.784]  Find out why third-party nutraceutical sites give it such high praise because it really does have the best organic based systems that will blow your socks off.
[01:45:37.984 --> 01:45:42.026]  I haven't pulled an all-nighter like that in a while, but I probably could not have done it without Brain Force.
[01:45:42.026 --> 01:45:48.168]  I went home about 6.45 this morning, took three hours of sleep, got up, took two more Brain Force and came in.
[01:45:48.168 --> 01:45:54.071]  You will find Brain Force and other game-changing products at InfoWarsLife.com or call 888-253-3139.
[01:45:58.507 --> 01:46:02.671]  Introducing Vitamin Mineral Fusion from Infowarslife.com.
[01:46:02.671 --> 01:46:10.157]  We have worked for years with our chemists and scientists to create the most powerful and affordable, great-tasting multivitamin formula available.
[01:46:10.157 --> 01:46:21.067]  The all-new Vitamin Mineral Fusion drink mix at Infowarslife.com is loaded with a full month's supply of essential vitamins, minerals, and amino acids that your body absolutely needs.
[01:46:21.587 --> 01:46:29.432]  In the history of InfoWars life, we've brought out a lot of amazing products like Survival Shield X2, Super Mel Vitality, and so many others.
[01:46:29.432 --> 01:46:39.077]  But I am most proud of the product we're now launching today with its unique delivery system and proprietary manufacturing process designed for maximized effects.
[01:46:39.077 --> 01:46:43.500]  This formula is the platinum standard of multivitamin mineral products.
[01:46:43.500 --> 01:46:50.224]  The ingredients in Vitamin Mineral Fusion are either plant-derived or of the highest quality lab standard.
[01:46:50.584 --> 01:46:52.025]  That means it's clean.
[01:46:52.025 --> 01:46:53.186]  That means it's pure.
[01:46:53.186 --> 01:46:56.108]  That's Infowarslife.com and Vitamin Mineral Fusion.
[01:46:56.108 --> 01:47:01.812]  Take action now before we sell out.
[01:47:01.812 --> 01:47:09.757]  You're listening to the Alex Jones Show.
[01:47:09.757 --> 01:47:12.899]  They took my saddle in Houston.
[01:47:12.899 --> 01:47:15.941]  Broke my leg in Santa Fe.
[01:47:15.941 --> 01:47:17.382]  Lost my wife and a girlfriend.
[01:47:17.915 --> 01:47:23.958]  Lost my wife and a girlfriend somewhere along the way.
[01:47:23.958 --> 01:47:27.080]  In defense of human liberty, Alex Jones.
[01:47:27.080 --> 01:47:30.742]  I'll be looking for aid when they pull that gate.
[01:47:30.742 --> 01:47:32.603]  Thank you, George Strait, for introducing us.
[01:47:32.603 --> 01:47:37.746]  Hard to turn that voice off, but we're going to do it right now and go to Steve, Veb, Trish, and everybody else.
[01:47:37.746 --> 01:47:40.227]  Steve calling from Austin, Texas.
[01:47:40.227 --> 01:47:41.548]  You're on the air worldwide.
[01:47:41.548 --> 01:47:42.109]  Thanks for holding.
[01:47:45.592 --> 01:47:46.393]  Good, welcome sir.
[01:47:46.393 --> 01:47:47.274]  You're on the air.
[01:47:47.274 --> 01:47:47.975]  Thank you.
[01:47:47.975 --> 01:47:52.662]  Alright, this is the moment I've been waiting for with regard to Brexit.
[01:47:52.662 --> 01:47:59.211]  This is the moment where the fight between those who want to be free and the globalists is starting to
[01:48:00.415 --> 01:48:12.785]  Well, they've always been able to say there is no EU, it's not a dictatorship, it doesn't exist.
[01:48:12.785 --> 01:48:22.472]  So now we're making them admit it does, as the EU tries to ban free speech, as they try to merge with us, they try to merge with the TPP, and so we're now going to have a debate and they're going to lose.
[01:48:22.472 --> 01:48:25.895]  That's why they're going to run scams, but we can't lose hope because the debate's here.
[01:48:27.216 --> 01:48:28.577]  Yeah, and it's incredible.
[01:48:28.577 --> 01:48:30.878]  I've been waiting for this for a very long time.
[01:48:30.878 --> 01:48:32.379]  I've been listening to you for a long time.
[01:48:32.379 --> 01:48:35.861]  I've been reading a lot of this paraphernalia for a long time.
[01:48:35.861 --> 01:48:47.727]  And so, just to be able to have it on the public stage and be able to point at it and say, hey, this is going on, and just give them little fact toys that they break down their whole trendy argument is just really exhilarating.
[01:48:49.016 --> 01:48:49.676]  It is, my friend.
[01:48:49.676 --> 01:48:50.797]  What do you expect next?
[01:48:50.797 --> 01:48:53.159]  I mean, some people are going to say, oh, Alex, it's not that big of a victory.
[01:48:53.159 --> 01:48:54.119]  They're going to keep fighting us.
[01:48:54.119 --> 01:48:54.920]  Well, of course they are.
[01:48:54.920 --> 01:49:03.385]  But now we've openly pointed out it's a dictatorship created by a bunch of weird Nazis and British royalty at the end of World War II.
[01:49:03.385 --> 01:49:07.908]  I mean, I mean, the EU is literally Spectre out of a James Bond movie.
[01:49:09.349 --> 01:49:13.950]  What I expect next is definitely, you know, those hand in hand.
[01:49:13.950 --> 01:49:15.811]  It's like a yin and yang, like a seesaw.
[01:49:15.811 --> 01:49:19.992]  If something gets messed up in Europe, they're going to try something in America.
[01:49:19.992 --> 01:49:24.354]  It's a collective attack on humanity, and people need to start understanding that.
[01:49:24.354 --> 01:49:28.715]  Because Obama doing the immigration thing over here, it's like, okay, Brexit didn't work.
[01:49:28.715 --> 01:49:30.756]  Let's do the immigration thing over here.
[01:49:30.756 --> 01:49:31.596]  That didn't work.
[01:49:31.596 --> 01:49:33.057]  Okay, let's do this over here.
[01:49:33.057 --> 01:49:34.217]  It's a collective attack.
[01:49:34.591 --> 01:49:39.317]  That's going to continue, but as long as we remain vigilant, I don't think that's really going to work.
[01:49:49.531 --> 01:49:53.155]  He knew Hitler was going to lose, but it was still going to be a hard fight because he wasn't going to give up.
[01:49:53.155 --> 01:49:55.617]  I think we've reached that magic moment in my gut.
[01:49:55.617 --> 01:49:56.698]  It's a long battle.
[01:49:56.698 --> 01:49:57.959]  There'll still be problems.
[01:49:57.959 --> 01:49:59.541]  There's no utopia at the end of it.
[01:49:59.541 --> 01:50:02.764]  But this world government project is in deep you-know-what.
[01:50:02.764 --> 01:50:03.545]  God bless you.
[01:50:03.545 --> 01:50:04.746]  Great points.
[01:50:04.746 --> 01:50:05.527]  Let's go ahead.
[01:50:05.527 --> 01:50:08.570]  Speaking of economic collapse, I think that may be their next move.
[01:50:08.570 --> 01:50:10.972]  Let's talk to Trevor and then Vebb.
[01:50:10.972 --> 01:50:11.352]  Trevor.
[01:50:12.193 --> 01:50:12.994]  Alex, it's an honor.
[01:50:12.994 --> 01:50:16.896]  I just wanted to bring up the stock market crash that's hiding in plain view.
[01:50:16.896 --> 01:50:21.119]  If I could ask someone to pull up the yahoofinance.com and then go to the S&P 500 index
[01:50:43.550 --> 01:50:46.992]  We'll do that, but just for everybody, they can go to the S&P Index anywhere.
[01:50:46.992 --> 01:50:49.214]  So just look at the S&P Index.
[01:50:49.214 --> 01:50:50.635]  Now, what's your view on that?
[01:50:50.635 --> 01:50:52.976]  You can already see globally, it was already crashing before.
[01:50:52.976 --> 01:50:56.499]  They're blaming what's happening last week with Brexit on that.
[01:50:56.499 --> 01:51:12.209]  Right, and if you pull out to the max view, which not very many people do, you'll see the first peak in 2000, which is the bubble, the dot-com bubble, and then we see the other peak, which is the mortgage bubble, and then
[01:51:13.240 --> 01:51:18.985]  You look at the current bubble that we're in, and really there's nowhere else for us to go.
[01:51:18.985 --> 01:51:30.314]  I mean, the S&P 500 is the index that... Yes, if you look at those mountains, this is the mother of all bubbles, and it's set to start going down, and then they're going to try to blame the Brexit and Donald Trump.
[01:51:30.314 --> 01:51:31.535]  I don't think it's going to work.
[01:51:31.535 --> 01:51:37.319]  It's Donald Trump and the Brexit nationalism and true free market, not crony garbage, that's going to pull us out of this.
[01:51:37.319 --> 01:51:40.962]  We know socialism isn't going to work like Venezuela, huh?
[01:51:40.962 --> 01:51:41.483]  Absolutely.
[01:51:43.460 --> 01:51:47.783]  Uh, my, my word, what's on my heart is to warn people to prepare.
[01:51:47.783 --> 01:51:54.266]  I mean, like you said, that's the next domino or the tool that they have to, to really trip on us.
[01:51:54.266 --> 01:51:56.668]  So, uh, that's really my point.
[01:51:58.200 --> 01:51:58.800]  Well, you're right.
[01:51:58.800 --> 01:52:04.964]  And George Soros, while he helped build the euro, is now saying they should reconstitute the euro on the ashes of what's about to collapse.
[01:52:04.964 --> 01:52:08.686]  No, we're not going to have the folks that engineered this start it up again.
[01:52:08.686 --> 01:52:11.548]  You guys are going to be anathema and hated.
[01:52:11.548 --> 01:52:12.449]  Incredible point.
[01:52:12.449 --> 01:52:13.790]  Thank you so much, sir.
