[00:00:00.009 --> 00:00:01.532]  The Alex Jones Show.
[00:23:11.825 --> 00:23:14.866]  So you want to be sure it's the best for you and your family.
[00:23:15.147 --> 00:23:19.269]  Since 2005, thousands have depended on Berkey Purified Water.
[00:23:19.409 --> 00:23:23.831]  The Berkey guy provides the lowest price filtration systems in every size.
[00:23:24.031 --> 00:23:29.594]  For incredibly delicious water now and in an emergency, get to GoBerkey.com or call 877-886-3653.
[00:23:29.614 --> 00:23:29.694]  877-886-3653.
[00:23:29.734 --> 00:23:30.074]  GoBerkey.com
[00:23:38.158 --> 00:23:41.460]  So you've got to take a state construction license exam or certification.
[00:23:41.620 --> 00:23:43.922]  Can't decide on what books or what chapters to study?
[00:23:44.062 --> 00:23:48.385]  Discover right now how you can eliminate unnecessary books and wasted study time.
[00:23:48.605 --> 00:23:55.970]  At ContractorExam.com, our study materials zero in on state-required test topics in an effective, multiple-choice format.
[00:23:56.190 --> 00:24:03.615]  So whether you're a plumber, electrician, general contractor, or other construction-related trade, ContractorExam.com will help get you prepared.
[00:24:03.835 --> 00:24:07.618]  Visit us at www.ContractorExam.com today.
[00:24:19.805 --> 00:24:21.946]  Welcome back to the Alex Jones Show on this Wednesday.
[00:24:23.107 --> 00:24:23.907]  This is March.
[00:24:24.207 --> 00:24:34.111]  Wow, moving along pretty quickly and I had a momentary loss of what day it is because I'm very upset about the news that we're going to be talking about here.
[00:24:34.131 --> 00:24:37.913]  We're going to take a look at the LaVoy Finicum murder video that's been put out by the government.
[00:24:39.014 --> 00:24:42.055]  The same day that they say that they are justified in killing him.
[00:24:43.103 --> 00:24:50.527]  They simultaneously release a video that in my opinion and the opinion of many people, we're going to take a look at it, we're going to comment on it.
[00:24:51.387 --> 00:24:53.709]  I want you to see this and hear what we have to say.
[00:24:53.729 --> 00:25:00.713]  To me, this is outright murder and attempted murder and they're doing this right in our face.
[00:25:01.693 --> 00:25:05.175]  Putting this cell phone video out that they had previously confiscated.
[00:25:32.034 --> 00:25:35.015]  The militarization of the police and the police state.
[00:25:35.035 --> 00:25:39.476]  There's a couple of very interesting articles up on the Drudge Report today.
[00:25:39.496 --> 00:25:50.520]  The crime you have not committed, from Bloomberg, talking about the pre-crime minority report type of data mining and flagging that our government is heavily invested into.
[00:25:50.540 --> 00:25:54.141]  That's what we were talking about a year ago when we were talking about the Jade Helms situation.
[00:25:54.941 --> 00:26:03.126]  We're also going to talk about Ed Snowden calling out the FBI, saying you're lying when you say that you can't unlock the San Bernardino iPhone.
[00:26:03.526 --> 00:26:04.526]  He calls it BS.
[00:26:05.687 --> 00:26:07.668]  And he spells it out for you, okay?
[00:26:07.908 --> 00:26:13.932]  We've also had, of course, John McAfee calling them out on this and saying, look, you can get in this.
[00:26:14.132 --> 00:26:14.832]  I can get in it.
[00:26:15.413 --> 00:26:15.673]  Okay?
[00:26:15.713 --> 00:26:16.913]  It's what John McAfee said.
[00:26:17.594 --> 00:26:18.694]  You don't need to do this.
[00:26:18.714 --> 00:26:21.216]  You're only doing this to establish a legal precedent.
[00:26:22.253 --> 00:26:23.133]  What do we do?
[00:26:24.014 --> 00:26:26.055]  We have a government that lies to us.
[00:26:26.135 --> 00:26:30.858]  And of course, this is part of the investigation into LaVoy Finnegan as well.
[00:26:30.878 --> 00:26:33.199]  And then we're also going to take a look at the election results.
[00:26:33.219 --> 00:26:36.480]  You know, we look at the surprise win of Bernie Sanders in Michigan.
[00:26:37.461 --> 00:26:42.724]  But when you look at the delegates that are sent out, you know, even when Bernie wins, he loses.
[00:26:43.764 --> 00:26:44.665]  That's by design.
[00:26:45.538 --> 00:26:47.039]  There's an article up on Politico.
[00:26:47.079 --> 00:26:52.444]  It's like, hey, you know, if we had Democrat rules in the Republican Party, we could easily stop Donald Trump.
[00:26:53.866 --> 00:27:04.655]  Maybe the Democrats need to start a grassroots effort to make sure that the party elites don't get to trump what the grassroots voters want.
[00:27:05.556 --> 00:27:11.100]  Hopefully that won't happen in the GOP elections, but we need to have a major reform of this.
[00:27:11.140 --> 00:27:13.803]  People need to see the corruption in both parties.
[00:27:14.043 --> 00:27:15.885]  We need to have some choices here.
[00:27:16.545 --> 00:27:17.306]  That's right.
[00:27:31.847 --> 00:27:36.193]  It's the climate treaties, it's the open borders, it's the globalist consolidation.
[00:27:36.274 --> 00:27:38.477]  It takes place first, economically.
[00:27:38.777 --> 00:27:41.721]  But there are also sovereignty issues with this at the very beginning.
[00:27:41.942 --> 00:27:47.369]  And they will use that economic consolidation to create a political consolidation as well.
[00:27:48.610 --> 00:27:55.132]  Before we get to the news, I just want to let you know that we do have Supermail Vitality back in stock.
[00:27:55.352 --> 00:27:57.113]  It's been out of stock for a very long time.
[00:27:57.153 --> 00:28:00.114]  It is now back in stock for a limited time only.
[00:28:00.394 --> 00:28:05.816]  You know, one of the reasons that this stuff goes out of stock is because of auto ship and high demand.
[00:28:05.896 --> 00:28:10.558]  And you know, one of the ways that you can guarantee that it's never going to go out of stock for you is to get into auto ship.
[00:28:10.998 --> 00:28:12.659]  And that also gives you a 10% discount.
[00:28:13.899 --> 00:28:16.240]  Whenever you buy anything at Infowarslife.com.
[00:28:16.260 --> 00:28:25.082]  So you can make sure that you get the products that you want on the time frame that you want when you sign up for AutoShip and you get 10% off all the time.
[00:28:25.142 --> 00:28:29.503]  So you can pick the interval at which you want it shipped and make sure that you always have it.
[00:28:29.523 --> 00:28:36.045]  So right now we have Supermail Vitality that is back in stock and one of the ways that you can make sure you don't run out is with AutoShip.
[00:28:36.765 --> 00:28:38.626]  And that's at Infowarslife.com.
[00:28:38.646 --> 00:28:42.327]  Now let's quickly take a look at what the elites are doing and what they were not able to do.
[00:28:43.479 --> 00:28:49.043]  Mitt Romney, of course, did us all a favor by coming out against Donald Trump.
[00:28:49.603 --> 00:29:01.831]  It seems that whenever the elites go out and unite in opposition to somebody, that is the kiss of death for the people they support, and it is a big boost for Donald Trump, who they do not support.
[00:29:02.292 --> 00:29:07.315]  The never-say-Trump people are not helping themselves.
[00:29:07.495 --> 00:29:12.343]  Every time they identify somebody as the establishment candidate, that candidate implodes.
[00:29:12.924 --> 00:29:13.986]  We've seen it time and again.
[00:29:14.006 --> 00:29:21.638]  And so what we saw with this election that we had last night was Mitt Romney recorded robocalls on the behalf of Marco Rubato.
[00:29:22.808 --> 00:29:25.651]  And also on behalf of Kasich in Michigan.
[00:29:25.951 --> 00:29:27.353]  He did it in all four states.
[00:29:28.074 --> 00:29:30.196]  He did pro-Rubio calls Mitt Romney.
[00:29:30.757 --> 00:29:32.138]  What is the matter with Mitt Romney?
[00:29:32.899 --> 00:29:34.521]  He ran for president for eight years.
[00:29:35.101 --> 00:29:41.348]  He was rejected by the Republicans and he was rejected by everybody when the Republicans finally gave up and said, all right, give him a run at it.
[00:29:41.808 --> 00:29:42.069]  Okay?
[00:29:42.289 --> 00:29:42.930]  He doesn't get it.
[00:29:43.490 --> 00:29:44.591]  Nobody likes Mitt Romney.
[00:29:44.771 --> 00:29:46.252]  He lost his home state to Obama.
[00:29:46.272 --> 00:29:50.596]  One of the only reasons he won it in the primaries is because he got an endorsement from Donald Trump.
[00:29:50.616 --> 00:29:55.840]  The guy is an incredible loser to borrow Donald Trump's points, and he proved it last night.
[00:29:55.880 --> 00:29:56.240]  Stay with us.
[00:29:56.260 --> 00:29:57.821]  We'll be right back to talk about this video.
[00:29:58.362 --> 00:29:59.242]  We're on the march.
[00:29:59.743 --> 00:30:01.324]  The empire's on the run.
[00:30:02.265 --> 00:30:04.947]  Alex Jones and the GCN Radio Network.
[00:30:09.273 --> 00:30:09.793]  400 U.S.
[00:30:09.853 --> 00:30:22.558]  Army soldiers at Fort Gordon, Georgia, were subjected to a so-called white privilege briefing, including a PowerPoint presentation instructing the attendees, our society attaches privilege to being white and male and heterosexual.
[00:30:22.738 --> 00:30:30.721]  The slideshow obtained by Judicial Watch also informed the soldiers, quote, race privilege gives whites little reason to pay a lot of attention to African Americans.
[00:30:31.041 --> 00:30:38.744]  The white privilege training also claimed there are unspecified powerful forces everywhere, keeping different kinds of people from being valued, accepted, and appreciated.
[00:30:39.004 --> 00:30:40.924]  But we act as if it doesn't exist.
[00:30:41.205 --> 00:30:46.206]  This alleged privilege creates a yawning divide in income, wealth, and dignity, the slideshow suggested.
[00:30:46.546 --> 00:30:52.068]  But obviously, this white privilege training course helps perpetrate this racial divide in America by fueling racial tensions.
[00:30:52.288 --> 00:30:56.970]  This very notion that you can group people into racial groups who have certain privileges is racist in itself,
[00:30:57.110 --> 00:31:02.358]  Because then you're not looking at people by their individual qualities, but rather by their skin color, which is inherently racist.
[00:31:02.698 --> 00:31:06.624]  This is Kit Daniels and check back at InfoWars.com for more news and reports.
[00:31:08.965 --> 00:31:23.114]  My fellow InfoWarriors, I am very excited to be able to announce to you the introduction at InfoWarsLife.com of a new way to save time and money when you stock up on InfoWarsLife formulations like Survival Shield X2 and Super Mel Vitality.
[00:31:23.315 --> 00:31:32.841]  Just go to InfoWarsLife.com today, select your favorite product, click on auto ship before adding to cart, and choose how often you want us to send you another order.
[00:31:33.121 --> 00:31:41.885]  Every time you choose AutoShip at InfoWarsLife.com, you get 10% off and you won't have to worry about running out and having to reorder next time.
[00:31:42.125 --> 00:31:44.567]  And of course, you can cancel with one click anytime.
[00:31:44.947 --> 00:31:48.469]  As you know, I'm all about the idea of a 360 win.
[00:31:48.649 --> 00:31:52.771]  And the new AutoShip feature at InfoWarsLife.com is a sure win for everybody.
[00:31:53.011 --> 00:31:56.733]  A win for liberty, a win for health, and a win when it comes to big savings.
[00:31:57.033 --> 00:32:01.415]  Visit InfoWarsLife.com today and save 10% on your next InfoWarsLife order
[00:32:01.735 --> 00:32:05.278]  After I saw such a huge positive change in my husband, I had to try it for myself.
[00:32:19.232 --> 00:32:20.714]  I feel great when I wake up in the morning.
[00:32:20.734 --> 00:32:22.356]  I have drive to go to the gym.
[00:32:22.676 --> 00:32:23.737]  I feel like I look better.
[00:32:23.777 --> 00:32:24.438]  I feel better.
[00:32:24.498 --> 00:32:25.519]  I feel sexier.
[00:32:25.539 --> 00:32:26.260]  I love it.
[00:32:26.521 --> 00:32:29.444]  Even if you don't believe in supplements, take the challenge.
[00:32:29.504 --> 00:32:32.247]  Get a bottle of Super Male, a bottle of Super Female.
[00:32:32.447 --> 00:32:33.489]  Check it out for yourself.
[00:32:33.529 --> 00:32:34.510]  Consult your physician.
[00:32:34.690 --> 00:32:36.911]  Visit Infowarslife.com today.
[00:32:37.071 --> 00:32:38.011]  This is life-changing.
[00:32:38.431 --> 00:32:39.191]  Shower filters.
[00:32:39.331 --> 00:32:40.952]  We're introducing the best yet.
[00:32:41.052 --> 00:32:44.993]  The brand new ProPure ProMax high-performance shower filter.
[00:32:45.133 --> 00:32:49.754]  It removes and reduces over 200 contaminants while preserving a strong, powerful flow.
[00:32:49.954 --> 00:32:56.876]  This new four-stage filtration process helps protect the largest organ in your body, your skin, from the unhealthy contaminants in the water.
[00:32:57.016 --> 00:32:59.397]  You can find more details on this amazing new filter and
