[00:00:03.110 --> 00:00:04.051]  We're live.
[00:24:31.667 --> 00:24:32.608]  He was probably the source.
[00:24:32.608 --> 00:24:36.630]  I can't tell you he's the source, but I'll say he's the alleged source.
[00:24:36.630 --> 00:24:39.392]  To get around their pledge of saying we'll never tell you if somebody's a source.
[00:24:39.392 --> 00:24:40.913]  They offer a $20,000 reward.
[00:24:40.913 --> 00:24:43.475]  The police have offered a $25,000 reward.
[00:24:43.475 --> 00:24:46.077]  He was shot four times in the back after being tortured.
[00:24:47.605 --> 00:24:49.648]  Then made to get on his knees.
[00:24:49.648 --> 00:24:53.753]  And now Assange is back on Fox News, and they're like, why are you so obsessed with this guy?
[00:24:53.753 --> 00:24:54.834]  Here's the clip.
[00:24:54.834 --> 00:25:03.625]  WikiLeaks, in fact, offered $20,000 for information leading to the arrest of Seth Rich's killer.
[00:25:03.625 --> 00:25:06.088]  Why are you so interested in Seth Rich's killer?
[00:25:08.112 --> 00:25:13.677]  We're very interested in anything that might be a threat to alleged WikiLeaks sources.
[00:25:13.677 --> 00:25:17.180]  The police have offered $25,000.
[00:25:17.180 --> 00:25:19.942]  We have offered $20,000.
[00:25:19.942 --> 00:25:26.007]  We're not saying that Tetris debt necessarily is connected to our publications.
[00:25:26.007 --> 00:25:27.909]  That's something that has to be established.
[00:25:27.909 --> 00:25:33.294]  But if there's any question about a source of WikiLeaks being threatened,
[00:25:35.195 --> 00:25:49.499]  People can be assured that this organization will go after anyone who may have been involved in some kind of attempt to coerce or possibly, in this case, kill a potential source.
[00:25:49.499 --> 00:25:52.880]  Do you have any suspicions on who may have been behind his murder?
[00:25:55.217 --> 00:25:56.899]  We have received a variety of information.
[00:25:56.899 --> 00:26:00.622]  We will be reporting that information to the police.
[00:26:00.622 --> 00:26:06.527]  I don't think the information so far is enough to start pointing any direct fingers.
[00:26:06.527 --> 00:26:08.549]  We don't want to compromise the police investigation.
[00:26:08.549 --> 00:26:11.611]  I'm trying to read you, Julian.
[00:26:11.611 --> 00:26:20.880]  I know you don't want to reveal your source, but it certainly sounds like you're suggesting a man who leaked information to WikiLeaks was then murdered.
[00:26:21.701 --> 00:26:23.586]  Oh yeah, the government never murders anybody.
[00:26:23.586 --> 00:26:28.478]  ...connected to our publications, and that person is then murdered in suspicious circumstances.
[00:26:28.478 --> 00:26:30.041]  It doesn't necessarily mean... Alright, let's stop right there.
[00:26:31.628 --> 00:26:36.089]  All Megyn Kelly and the rest of the controlled press has is, you're a conspiracy theorist.
[00:26:36.089 --> 00:26:47.551]  You want to tell us that one of the chief internet operatives over-emailed for the DNC, who was killed days after the leak came out, shot four times in the back after he was tortured.
[00:26:47.551 --> 00:26:53.573]  You mean to tell me that... And meanwhile, again, their intel is that he's probably the leaker.
[00:26:53.573 --> 00:26:54.793]  He said that in an earlier interview.
[00:26:54.793 --> 00:26:56.473]  But he's not at liberty to say.
[00:26:56.473 --> 00:26:59.894]  The police obviously think it's suspicious.
[00:26:59.894 --> 00:27:00.414]  He's dead.
[00:27:01.578 --> 00:27:02.918]  And then she's like, how ridiculous!
[00:27:02.918 --> 00:27:09.820]  And then you've got all these other people that were DNC folks that were filing lawsuits because Bernie got robbed.
[00:27:09.820 --> 00:27:11.900]  They've been ending up dead.
[00:27:11.900 --> 00:27:17.481]  And then Stanford Research Institute comes out with a big paper saying, yes, Bernie Sanders won the election.
[00:27:17.481 --> 00:27:20.002]  Hillary Clinton stole 11 states.
[00:27:20.002 --> 00:27:21.302]  I had been saying 10.
[00:27:21.302 --> 00:27:28.443]  I was just, again, humetting it from reading the articles and going from my, you know, gut analysis.
[00:27:28.443 --> 00:27:29.344]  That's what I do.
[00:27:29.344 --> 00:27:30.184]  I'm sorry I was wrong.
[00:27:30.184 --> 00:27:30.364]  It was 11.
[00:27:32.554 --> 00:27:34.895]  By the way, I made another mistake yesterday in my response to Hillary Clinton.
[00:27:34.895 --> 00:27:46.839]  I said, in her press conference, she still hasn't had a press conference, I'm sorry, in her Reno Nevada speech, that had 15 people in attendance, and one of them yells, Infowars, yell Jones!
[00:27:46.839 --> 00:27:56.183]  They can't even get 15 people in the room and not have one of them know that they're fighting the New World Order and it's time to just say the truth.
[00:27:56.183 --> 00:27:58.464]  I mean, you people are surrounded.
[00:27:58.464 --> 00:28:00.265]  The globalists are surrounded.
[00:28:00.265 --> 00:28:01.065]  I'm only one
[00:28:01.525 --> 00:28:04.808]  Little head on this Hydra.
[00:28:04.808 --> 00:28:07.771]  And you know what happens when you cut off the head of a Hydra?
[00:28:07.771 --> 00:28:22.846]  Two more come back, and I don't mean that in comparison to the mythical Hydra of comic books, but to the truly mythical one of Greek mythology as an analogy before the New York Times and Jimmy Kimmel said that I believe in Hydras.
[00:28:22.846 --> 00:28:23.767]  Now, continuing
[00:28:24.704 --> 00:28:25.584]  with this.
[00:28:25.584 --> 00:28:33.186]  I cover the Jimmy Kimmel first, not because... I mean, usually when they attack me or do a funny piece, which is on national comedy TV almost every day.
[00:28:33.186 --> 00:28:34.446]  I mean, stuff's going on.
[00:28:34.446 --> 00:28:35.586]  I don't respond to it.
[00:28:35.586 --> 00:28:38.347]  But I did there because that's an analysis.
[00:28:38.347 --> 00:28:40.907]  And later I'm going to play some clips of what he did, what he said.
[00:28:40.907 --> 00:28:43.408]  They're up on InfoWars.com.
[00:28:43.408 --> 00:28:50.649]  And show you how they debunk themselves in the video where they show the security guard head open the pickles and it pops.
[00:28:52.708 --> 00:28:54.069]  That's all I'm saying.
[00:28:54.069 --> 00:28:54.709]  It's a big deal.
[00:28:54.709 --> 00:28:55.709]  You staged it.
[00:28:55.709 --> 00:28:59.911]  And you do this confidence game where you act like we're crazy.
[00:28:59.911 --> 00:29:05.733]  You act like we're nuts because we see you taking her pulse.
[00:29:05.733 --> 00:29:07.334]  We see you saying she can open pickles.
[00:29:07.334 --> 00:29:08.375]  Oh, but it's a joke.
[00:29:08.375 --> 00:29:09.295]  You jump back and forth.
[00:29:09.295 --> 00:29:10.015]  It's a joke.
[00:29:10.015 --> 00:29:11.576]  But she's a political candidate.
[00:29:11.576 --> 00:29:12.756]  She's a war criminal.
[00:29:12.756 --> 00:29:14.537]  She's got this trail of death behind her.
[00:29:14.537 --> 00:29:16.178]  She brags about having people killed.
[00:29:17.256 --> 00:29:20.898]  And then at the end of the piece, you say, Alex Jones, you better watch it.
[00:29:20.898 --> 00:29:31.223]  This is a message from the New World Order, while you've got a gun in your hand and simulated killing a witness, while real witnesses and whistleblowers are getting killed and locked up in prison.
[00:29:31.223 --> 00:29:36.285]  And under Obama, we've seen the biggest war on the press and whistleblowers in U.S.
[00:29:36.285 --> 00:29:36.726]  history.
[00:29:37.446 --> 00:29:46.950]  And we live in a big giant police state with the borders wide open, but it's funny to laugh at Alex Jones because he's eccentric and he's upset about pickles.
[00:29:46.950 --> 00:29:49.571]  No, you got trolled.
[00:29:49.571 --> 00:29:50.472]  We'll be back.
[00:29:50.472 --> 00:29:54.414]  We're on the march, the empire's on the run.
[00:29:54.414 --> 00:29:57.095]  Alex Jones and the GCN Radio Network.
[00:30:01.261 --> 00:30:03.343]  Joe Biggs here with InfoWars.com.
[00:30:03.343 --> 00:30:11.810]  Headline news quietly confirmed Dr. Drew Pinsky's program will end next month, though he will remain a contributor for CNN Worldwide.
[00:30:11.810 --> 00:30:17.815]  Back on August 18th, Dr. Drew dropped a bombshell that he was gravely concerned about Hillary's health.
[00:30:18.075 --> 00:30:26.757]  The famous TV doctor was actually asked to be on KABC's McIntyre in the Morning show to debunk questions about the 68-year-old Clinton's health.
[00:30:26.757 --> 00:30:36.180]  But instead, Penske said he's become concerned about Clinton's health and the medical care she has received after reviewing the records that have been made public.
[00:30:36.480 --> 00:30:38.181]  And now, New York Post.
[00:30:38.181 --> 00:30:40.303]  Headline news drops Dr. Drew.
[00:30:40.303 --> 00:30:48.048]  Now here at Infowars.com, we've gone into great detail talking about the many issues surrounding this presidential candidate's health.
[00:30:48.048 --> 00:30:51.550]  Why is it bad for Dr. Drew to be concerned about that?
[00:30:51.550 --> 00:30:52.430]  But guess what happened?
[00:30:52.430 --> 00:30:54.912]  His concerns have gotten his show dropped.
[00:30:54.912 --> 00:30:55.953]  Question Hillary?
[00:30:55.953 --> 00:30:57.754]  Die or lose your job.
[00:30:57.754 --> 00:31:00.496]  You can find more reports like this at Infowars.com.
[00:31:01.036 --> 00:31:02.918]  It's not just our water we need to filter.
[00:31:02.918 --> 00:31:04.941]  It's not just our food that needs to be cleaned.
[00:31:04.941 --> 00:31:07.744]  It's the air we're breathing, especially for our children.
[00:31:07.744 --> 00:31:13.911]  The artificial particulates, the chemicals, is absolutely weighing down our immune systems.
[00:31:13.911 --> 00:31:21.280]  The same team based right here in America that brought you the Alexa Pure groundbreaking water filtration systems have now developed
[00:31:21.420 --> 00:31:23.082]  Alexa Pure Breeze.
[00:31:23.082 --> 00:31:30.630]  Whether it's your home or office, you owe it to yourself, your co-workers, your family, your children, to do the best job you can to purify your air.
[00:31:30.630 --> 00:31:38.679]  The elite are masters at poisoning our environment, while themselves doing things that mitigate or avoid most of the toxic effects for themselves.
[00:31:38.679 --> 00:31:39.640]  The general public doesn't.
[00:31:40.852 --> 00:31:44.214]  The Alexa Pure Breeze will be a steal at $300, $400, $500.
[00:31:44.214 --> 00:31:48.356]  One of these systems can keep 800 square feet incredibly clean.
[00:31:48.356 --> 00:31:55.060]  This is a system I'm personally putting in throughout my house, replacing older, more expensive filters that didn't do as good a job.
[00:31:55.060 --> 00:31:59.162]  Find out why this system is so revolutionary today at InfoWareStore.com.
[00:32:01.329 --> 00:32:04.532]  A clean, toxic-free body is the foundation of true health.
[00:32:04.532 --> 00:32:06.893]  Deep Cleanse by Infowarslife.com.
[00:32:06.893 --> 00:32:13.899]  A scientifically formulated blend of nanocolloidal zeolites and organic ingredients that aid the body in cleansing chemicals and toxic metals.
[00:32:13.899 --> 00:32:19.223]  Using our proprietary multi-step extraction technology, Deep Cleanse is our most affordable all-in-one cleanser.
[00:32:19.223 --> 00:32:28.210]  With concentrated organic compounds like cilantro, milk thistle, fulvic acid, orange peel, zeolites, and others, Deep Cleanse doesn't hold back.
[00:32:28.630 --> 00:32:37.515]  Instead of buying five, six, or even seven different cleansing products, we use decades-old scientific research to put together the Rolls-Royce of all-in-one cleansing.
[00:32:37.515 --> 00:32:44.600]  Look, there's a reason Deep Cleanse is the only product on the market that uses our proprietary Spike Georex herbal processing technique.
[00:32:44.600 --> 00:32:50.003]  We use only the highest quality organic herbs, backed by serious research, and we still bring it to you at the best price.
[00:32:50.263 --> 00:32:55.892]  If you wish to find deep cleanse and experience the all-in-one cleansing, visit Infowarslife.com.
[00:32:55.892 --> 00:32:57.836]  That's Infowarslife.com or call 888-253-3139.
[00:33:23.078 --> 00:33:27.640]  If you are receiving this transmission, you are the resistance.
[00:33:27.640 --> 00:33:30.561]  It's Alex Jones.
[00:33:30.561 --> 00:33:37.704]  In the heat of the night, you're like a block in my eye.
[00:33:37.704 --> 00:33:40.865]  Welcome back, ladies and gentlemen.
[00:33:40.865 --> 00:33:42.086]  Got the crew bringing us in.
[00:33:48.123 --> 00:33:51.626]  Alright, now I'm going to get into Hillary Clinton and her attack on the alt-press.
[00:33:51.626 --> 00:34:10.459]  If you go to DrudgeReport.com, DrudgeReport.com, the mothership of the alt-right, no, the mothership of true libertarian, patriotic, common sense, classical liberal, don't kill the nation-state, don't destroy the family, don't allow the West to be invaded by radical Islam,
[00:34:11.480 --> 00:34:17.984]  The true rise of paleoconservatism, constitutionalism, that's what drudge is.
[00:34:17.984 --> 00:34:21.907]  I mean, drudge is the original.
