[00:00:05.091 --> 00:00:05.852]  You've got it.
[00:28:37.571 --> 00:29:00.357]  Throws the darts into his back, and gets him really into a big lather, and prepares him for the crowd, and then tells the crowd, now I'll deal the death blow, and has the red cape, the distraction, and then runs the sword straight into the heart, using the strength of the bull itself to force that sword through a foot or more of meat and bone.
[00:29:01.398 --> 00:29:02.578]  Not an easy feat.
[00:29:05.640 --> 00:29:11.343]  And if you can do it on the first stab without having to be handed another sword, why, you're one of the greats, aren't you?
[00:29:12.483 --> 00:29:32.794]  And that's all they're doing is just getting us all lathered up in a bunch of darts in our back, and we're kicking and snorting and snarling and running, and they're just sitting back, just sitting back with that sword, gonna run that sucker right down through our ribs, right into our heart, not
[00:29:33.900 --> 00:29:35.741]  If people are conscious of the operation.
[00:29:36.282 --> 00:29:37.603]  And I am conscious of it.
[00:29:38.343 --> 00:29:39.644]  That's why the globalists fear us.
[00:29:39.684 --> 00:29:42.746]  That's why they've been trying to inoculate you psychologically not to listen.
[00:29:42.766 --> 00:29:46.169]  Because they know that I'm going to have these breakthroughs to the next level.
[00:29:46.889 --> 00:29:47.970]  And I've had the breakthroughs.
[00:29:48.590 --> 00:29:51.032]  I've been having them, but now I've got the full picture.
[00:29:51.652 --> 00:29:52.873]  I've got the full battle plan.
[00:29:52.913 --> 00:29:53.814]  We're on the march.
[00:29:54.314 --> 00:29:55.915]  The empire's on the run.
[00:29:56.836 --> 00:29:59.538]  Alex Jones and the GCN Radio Network.
[00:30:09.110 --> 00:30:15.714]  We've got great air filters, great water filters, great non-GMO heirloom seeds, great books, great films, great Patriot apparel to meet like-minded people.
[00:30:15.934 --> 00:30:18.336]  And we've got a new humongoid sale.
[00:30:18.496 --> 00:30:21.798]  Not the number of things that are on massive sale, but on what's on sale.
[00:30:21.938 --> 00:30:24.100]  Out for months, not been on sale for months and months.
[00:30:24.140 --> 00:30:28.823]  We've never offered Super Mel Vitality known concentrated herbs, cold-pressed.
[00:30:28.983 --> 00:30:31.745]  Super Mel Vitality, 57% off.
[00:30:31.845 --> 00:30:36.067]  It's never been the price it is right now, with 3,596 reviews, 4.6 reviews total by third-party sites.
[00:30:38.969 --> 00:30:39.790]  Unprecedented.
[00:30:39.870 --> 00:30:40.931]  And it's cold-pressed.
[00:30:41.091 --> 00:30:42.993]  That's why super mayo is so different.
[00:30:43.013 --> 00:30:51.380]  People say, well, I know these compounds work because it's admitted in science and these are other... What you sell, BuzzFeed said, is already best-selling stuff that's been certified as healthy and good forever.
[00:30:51.440 --> 00:30:52.621]  Why these aren't anything new?
[00:30:52.641 --> 00:30:56.704]  Because why do something new when you can have the oldest and best, but cold-pressed?
[00:30:56.904 --> 00:30:57.445]  Dude!
[00:30:57.465 --> 00:30:58.305]  Dude!
[00:31:04.116 --> 00:31:07.640]  It's Paul Joseph Watson and the t-shirt has finally arrived.
[00:31:08.100 --> 00:31:14.146]  Nothing triggers safe space snowflakes more than this slogan and my face.
[00:31:14.547 --> 00:31:17.350]  It is the new t-shirt from infowarsstore.com.
[00:31:17.730 --> 00:31:20.753]  Conservatism is the new counterculture.
[00:31:20.933 --> 00:31:24.397]  You've seen how much this triggers the safe space snowflakes.
[00:31:24.717 --> 00:31:25.178]  The left
[00:31:25.518 --> 00:31:26.458]  ...controls culture.
[00:31:26.498 --> 00:31:27.459]  They control arts.
[00:31:27.539 --> 00:31:28.759]  They control entertainment.
[00:31:29.059 --> 00:31:36.141]  They have the complete monopoly on culture, which is why conservatism is the new counterculture.
[00:31:36.201 --> 00:31:38.601]  We are striking back in the culture war.
[00:31:39.081 --> 00:31:42.942]  This triggers snowflakes like nothing you've ever seen in your life.
[00:31:43.002 --> 00:31:45.063]  You've seen how much they absolutely hate...
[00:31:45.703 --> 00:31:51.065]  The image of my face and that particular slogan, conservatism, is the new counterculture.
[00:31:51.326 --> 00:31:57.568]  This t-shirt is not only a conversation starter, it will trigger the holy hell out of leftists.
[00:31:57.648 --> 00:31:59.349]  It will make me incredibly happy.
[00:31:59.489 --> 00:32:00.690]  It's available right now.
[00:32:01.010 --> 00:32:03.191]  Get yours at infowarsstore.com.
[00:32:03.951 --> 00:32:12.637]  Hey, did you know that you can now preserve your own food for up to 25 years and still maintain its nutrition and flavor?
[00:32:12.697 --> 00:32:13.157]  That's right.
[00:32:13.237 --> 00:32:18.240]  Now's the time to build your own food storage with Harvest Rites freeze dryers.
[00:32:18.501 --> 00:32:24.985]  Go to Infowarsstore.com to learn more and check out this innovative and smart technology that's easy to use.
[00:32:25.185 --> 00:32:32.450]  And let me tell you something, it is perfect for freeze drying fruits, vegetables, meats, dairy products, desserts, and entire meals.
[00:32:32.790 --> 00:32:32.930]  Woo!
[00:32:32.990 --> 00:32:33.911]  That's what I'm talking about.
[00:32:34.031 --> 00:32:42.636]  And when compared to traditional methods of preservation, like canning or dehydrating, you know, like what you get at the grocery store, there is no comparison.
[00:32:42.776 --> 00:32:52.002]  Harvest Right freeze dryers retain 97% of the food's taste, color, and nutritional value, and have a shelf life of up to 25 years.
[00:32:52.362 --> 00:32:55.684]  Now that's what I call the miracle of food preservation.
[00:32:55.804 --> 00:32:59.766]  Harvest Right is truly the world's best, most affordable freeze dryer.
[00:32:59.926 --> 00:33:00.767]  So what are you waiting for?
[00:33:00.987 --> 00:33:03.629]  Check it out right now at InfowarsStore.com.
[00:33:06.191 --> 00:33:08.352]  Waging war on corruption.
[00:33:08.853 --> 00:33:13.997]  It's Alex Jones, coming to you live from the front lines of the InfoWar.
[00:33:47.253 --> 00:33:49.474]  What am I getting at when I say I've got the big picture?
[00:33:50.595 --> 00:34:02.641]  Well, I guarantee you that when I go over this information today, tomorrow, whenever it is, that you're going to say, tell us something we didn't know.
[00:34:02.701 --> 00:34:04.442]  We know this is the absolute truth.
[00:34:04.462 --> 00:34:09.904]  This is what we all know in our hearts, what we all know in our guts, and what is already manifesting in front of us.
[00:34:13.286 --> 00:34:16.568]  So when I say that I am at peace, I understand
[00:34:19.246 --> 00:34:22.448]  That there's no going around this, there's no stopping this.
[00:34:23.148 --> 00:34:25.470]  This is going to be the final test of humanity.
[00:34:26.811 --> 00:34:42.080]  The epiphany is the race garbage and the infighting and the selfishness and caring about Hollywood and caring about big nice things and caring about just the accumulation of material.
[00:34:44.161 --> 00:34:46.543]  I've never been obsessed with it, it's never been my god.
[00:34:47.861 --> 00:34:49.723]  He's never been at the top of my hierarchy of needs.
[00:34:51.766 --> 00:34:54.629]  But now I absolutely loathe it.
[00:34:58.454 --> 00:35:02.719]  Because it's used to control people.
[00:35:02.739 --> 00:35:05.943]  Again, I'm stating completely just known facts here.
[00:35:07.000 --> 00:35:22.143]  And that's why the globalists try to keep people poor so that they always are obsessed only on the lower level material and never go up the true steps of development to see the heights of the universe that lay out before us.
[00:35:24.604 --> 00:35:26.284]  They never come out of Plato's cave.
[00:35:26.964 --> 00:35:31.445]  And the globalist's great crime is they are attempting to have total world dominion
[00:35:32.349 --> 00:35:45.872]  Play God, have absolute AI control over all human, animal, plant, bacterial activity, rewrite the planet in a type of Genesis weapon event.
[00:35:48.773 --> 00:35:54.634]  And then you're like, yeah, Alex, you're not enlightening anybody about anything we didn't already know.
[00:35:54.694 --> 00:35:55.994]  It's in all the popular culture.
[00:35:56.575 --> 00:35:58.195]  They're telling us what they're planning to do.
[00:35:59.656 --> 00:36:12.607]  But let me tell you, it doesn't look, in the different scenarios that have been written down scientifically, by top theoreticians and futurists, it doesn't look like some painless Genesis event.
[00:36:15.785 --> 00:36:22.670]  Like they'd have in Star Trek Wrath of Khan, where you shoot a dead planet with a system and suddenly it creates life.
[00:36:23.351 --> 00:36:43.105]  This is something that chews up life that was already there and then spits it out on the other side, something completely different and that uses all the ingenuity and science and technology and raw minerals and raw rare-earth systems that we've brought to the surface to just plug in a nanotech
[00:36:44.315 --> 00:37:04.707]  Think 3D printer on a colossal scale that instantaneously sucks in matter, reorganizes it in the way it's been programmed, and builds an entire new system as it overwrites the original.
[00:37:05.687 --> 00:37:13.432]  In an act of total, willful, complete domination over the planet, over God's creation, and over our free will.
[00:37:15.743 --> 00:37:17.505]  A giant satanic ritual.
[00:37:19.067 --> 00:37:22.750]  And that's what this planet now is, is a giant satanic experiment.
[00:37:24.172 --> 00:37:26.574]  We are deep, deep in the hold of it now.
[00:37:28.016 --> 00:37:33.642]  You can see the screen sickness, as I call it, people that watch television and play on their iPhones and don't talk to each other anymore.
[00:37:34.895 --> 00:37:40.697]  You can see the cultural breakdowns, the mental illness, the narcissism, all of it just rampantly exploding.
[00:37:41.318 --> 00:37:47.180]  And they all have that weird little piggy smile on their face and the eyes that are lit up like a jacket lantern.
[00:37:48.421 --> 00:37:51.162]  We've all got friends and family and neighbors that have succumbed to it.
[00:37:51.862 --> 00:37:55.704]  You look at Kim Jong-un when he's walking around trying to look self-confident and satisfied.
[00:37:56.304 --> 00:37:58.465]  That horrific demon creature.
[00:37:59.906 --> 00:38:20.727]  With that Jack O'Lantern smile, and all the sycophants scared to death worshipping him, and every sycophant beneath them worshipping them, and those beneath them worshipping those above them, in a giant, hierarchical, delusional virtual reality exercise.
[00:38:21.228 --> 00:38:22.789]  That's what delusion is.
[00:38:23.732 --> 00:38:34.781]  Is just activating some program in your brain that you're God and that you're invincible and that you're all-powerful because you buy into the world, you buy into its fraud.
[00:38:34.821 --> 00:38:35.422]  It's a spirit.
[00:38:35.802 --> 00:38:43.588]  You don't need to go plug your brain in like PKD thought they would with a wire to be in ecstasy all the time so you don't want to leave the matrix.
[00:38:44.269 --> 00:38:47.492]  The truth is, as this world forces people into mental illness,
[00:38:48.709 --> 00:38:58.837]  It's a spiritual matrix where they're already gone, living in the third dimension, but no longer conscious, turning their psyches over to something completely different.
[00:39:04.401 --> 00:39:04.981]  It's amazing.
[00:39:11.426 --> 00:39:12.547]  So let me go ahead
[00:39:14.938 --> 00:39:15.918]  And just go over some headlines.
[00:39:15.938 --> 00:39:17.079]  That's probably the best thing to do.
[00:39:17.699 --> 00:39:36.246]  Here is President Vladimir Putin coming out and saying whoever develops true AI first will be the quote ruler of the world.
[00:39:37.807 --> 00:39:44.049]  Whoever creates real AI programmed and controlled
[00:39:47.509 --> 00:40:04.881]  By the people and the spirit of this world will be creating the technological black hole that will absorb this planet in very rapid succession.
