[00:00:04.648 --> 00:00:05.749]  You've got it.
[00:26:50.575 --> 00:26:56.439]  And then I see something last night as I was going to bed about this, and I almost couldn't go to bed.
[00:26:56.459 --> 00:26:57.279]  It was so powerful.
[00:26:57.299 --> 00:27:01.282]  And then I got back up this morning and was at InfoWars.com and saw the report.
[00:27:01.302 --> 00:27:04.664]  And I thought, well, surely this is going to be big news all over the place.
[00:27:05.444 --> 00:27:08.406]  So I put it into a search engine at 6 a.m.
[00:27:08.446 --> 00:27:14.050]  this morning when I got up, and I saw in the news feed maybe five stories on it.
[00:27:14.850 --> 00:27:17.272]  Now, I want to post this in full to InfoWars.com.
[00:27:19.775 --> 00:27:24.257]  I don't ever do that with other people's news, but I'm sure the Daily Caller's fine because this is so powerful.
[00:27:25.178 --> 00:27:28.580]  But the headline isn't one-tenth as strong as it should be.
[00:27:28.600 --> 00:27:34.823]  And when we come back, I'm going to give it that headline and post it to InfoWars.com.
[00:27:40.967 --> 00:27:42.968]  And news like this is so powerful.
[00:27:44.841 --> 00:27:49.522]  That I don't even feel worthy to cover it because I don't feel like I'm going to build it up enough.
[00:27:49.843 --> 00:28:00.006]  I don't feel like I'm going to explain it properly and talk about how mega ultra massive it is and how it connects to everything and how it totally illustrates exactly what we're facing.
[00:28:01.746 --> 00:28:03.407]  But I'm going to cover it when we come back.
[00:28:05.988 --> 00:28:06.368]  Wow.
[00:28:08.428 --> 00:28:11.449]  I mean, I'm like a race car engine revving too many thousand RPMs right now.
[00:28:11.489 --> 00:28:13.730]  This is just incredible.
[00:28:15.316 --> 00:28:17.899]  And it's amazing!
[00:28:21.403 --> 00:28:22.224]  I'm gonna stop right there.
[00:28:23.699 --> 00:28:25.179]  Please financially support the broadcast.
[00:28:25.199 --> 00:28:26.380]  I want to thank you all for your support.
[00:28:26.700 --> 00:28:36.141]  We're making it so easy with the very best rated supplements, the very best high-quality water filtration and storable foods, the very best Patriot apparel to spread the word and meet like-minded people.
[00:28:36.381 --> 00:28:40.742]  It's quite an adventure to wear an Infowars.com shirt or a Trump is my President shirt out there.
[00:28:40.782 --> 00:28:49.384]  In conservative areas, you'll get your dinner bought for you and might meet your wife or your husband or your great friends, but you'll probably get physically attacked in the area that's fallen to tearing.
[00:28:50.725 --> 00:28:53.606]  But we have 50% off all InfoWars Select storable food.
[00:28:53.626 --> 00:28:55.747]  When I say Select, that's the name of our private label.
[00:28:55.947 --> 00:28:58.208]  It's their entire spectrum of My Patriot Supply.
[00:28:58.428 --> 00:29:03.309]  With promo code IRMA at checkout, you are able to get 50% off.
[00:29:03.369 --> 00:29:05.550]  They've never offered it at this.
[00:29:05.590 --> 00:29:07.231]  No one else has ever been authorized to do it.
[00:29:07.471 --> 00:29:09.232]  This is not like raise the price and drop it 50%.
[00:29:10.950 --> 00:29:20.172]  This is 50% off the already incredibly low and competitive price on newly packaged, 25-year shelf life, high quality, vacuum sealed, amazing quality storable foods.
[00:29:20.792 --> 00:29:23.212]  Infowarslife.com, infowarsstore.com.
[00:29:23.533 --> 00:29:25.393]  Water filtration is 30% off.
[00:29:27.373 --> 00:29:28.674]  Infowarsstore.com.
[00:29:28.694 --> 00:29:35.615]  We're not raising prices like that slime bag Jeff Bezos at Amazon raking people over the coals during a disaster.
[00:29:37.113 --> 00:29:41.634]  We lower the prices during the disaster because that's how we want to be treated too!
[00:29:42.735 --> 00:29:47.216]  And then we've got Caveman 50% off and we've got X2 and Supermail.
[00:29:47.256 --> 00:29:49.596]  That's got to end today because we're selling out.
[00:29:49.836 --> 00:29:51.217]  That's 57% off.
[00:29:52.637 --> 00:29:53.517]  We're on the march.
[00:29:53.537 --> 00:29:54.358]  I'm coming back.
[00:29:54.398 --> 00:29:55.758]  Vampires on the run.
[00:29:56.558 --> 00:29:59.239]  Alex Jones and the GCN Radio Network.
[00:30:04.119 --> 00:30:06.501]  And we're not getting what humans always thought was key.
[00:30:06.722 --> 00:30:07.422]  The bone broth.
[00:30:08.103 --> 00:30:09.645]  The bone broth.
[00:30:09.865 --> 00:30:11.046]  The bone broth.
[00:30:11.266 --> 00:30:12.007]  The bone broth.
[00:30:12.307 --> 00:30:13.448]  The bone broth.
[00:30:13.709 --> 00:30:14.489]  The bone broth.
[00:30:15.010 --> 00:30:16.612]  Well, now it's the next level of that.
[00:30:16.732 --> 00:30:17.392]  It's caveman.
[00:30:18.093 --> 00:30:19.454]  Hey, I need a glass of caveman.
[00:30:19.835 --> 00:30:20.355]  Caveman.
[00:30:20.876 --> 00:30:21.136]  Mmm.
[00:30:21.556 --> 00:30:21.797]  Mmm.
[00:30:22.257 --> 00:30:22.878]  Mmm, man.
[00:30:22.958 --> 00:30:23.178]  Mmm.
[00:30:23.578 --> 00:30:24.519]  It's better than Ovaltine.
[00:30:24.740 --> 00:30:25.701]  Better than Ovaltine.
[00:30:25.761 --> 00:30:25.881]  Mmm.
[00:30:26.121 --> 00:30:27.302]  It's just unbelievable.
[00:30:27.722 --> 00:30:28.502]  It's unbelievable.
[00:30:29.223 --> 00:30:30.864]  Caveman is just over the top.
[00:30:31.364 --> 00:30:33.125]  What in the world?
[00:30:33.145 --> 00:30:36.027]  But now with the milk, I was like, whoa, this has milk in it.
[00:30:36.387 --> 00:30:38.068]  It tastes like good.
[00:30:38.408 --> 00:30:39.269]  Man, this tastes so good.
[00:30:40.490 --> 00:30:42.231]  Tastes like the best milkshake ever.
[00:30:42.771 --> 00:30:44.132]  It tastes like Ovaltine.
[00:30:44.192 --> 00:30:45.513]  It tastes like Ovaltine.
[00:30:45.573 --> 00:30:47.054]  It tastes like Ovaltine.
[00:30:47.114 --> 00:30:47.714]  Like good.
[00:30:47.754 --> 00:30:49.735]  It tastes like Ovaltine.
[00:30:49.795 --> 00:30:51.116]  It tastes like Ovaltine.
[00:30:51.176 --> 00:30:52.657]  It tastes like Ovaltine.
[00:30:52.697 --> 00:30:53.357]  Like good.
[00:30:55.316 --> 00:31:01.960]  I can say without a doubt, at least in my experience, this is a super home run available at InfoWarsLife.com and it supports the broadcast.
[00:31:02.120 --> 00:31:05.802]  Alright, all the big news straight ahead.
[00:31:06.062 --> 00:31:10.484]  How did he get in here?
[00:31:10.864 --> 00:31:17.948]  He's supposed to be with a few people outside.
[00:31:18.208 --> 00:31:18.829]  How about...
[00:31:20.457 --> 00:31:25.318]  How about all week we're talking about the massive crowds that are going to be outside.
[00:31:25.378 --> 00:31:26.398]  Where am I?
[00:31:26.499 --> 00:31:27.559]  Well, it's hot out.
[00:31:27.659 --> 00:31:28.459]  It is hot.
[00:31:28.539 --> 00:31:30.319]  I think it's too warm.
[00:31:30.820 --> 00:31:40.162]  You know, they show up with the helmets and the black masks and they've got gloves and they've got everything.
[00:31:40.342 --> 00:31:41.102]  Antifa!
[00:32:03.439 --> 00:32:12.101]  Hey, did you know that you can now preserve your own food for up to 25 years and still maintain its nutrition and flavor?
[00:32:12.161 --> 00:32:12.622]  That's right.
[00:32:12.702 --> 00:32:17.703]  Now's the time to build your own food storage with Harvest Rites freeze dryers.
[00:32:17.963 --> 00:32:24.385]  Go to infowarsstore.com to learn more and check out this innovative and smart technology that's easy to use,
[00:32:24.625 --> 00:32:31.932]  And let me tell you something, it is perfect for freeze drying fruits, vegetables, meats, dairy products, desserts, and entire meals.
[00:32:32.232 --> 00:32:32.412]  Woo!
[00:32:32.472 --> 00:32:33.393]  That's what I'm talking about.
[00:32:33.513 --> 00:32:42.120]  And when compared to traditional methods of preservation, like canning or dehydrating, you know, like what you get at the grocery store, there is no comparison.
[00:32:42.241 --> 00:32:50.348]  Harvest Right freeze dryers retain 97% of the food's taste, color, and nutritional value, and have a shelf life of up to 25 years.
[00:32:51.829 --> 00:32:55.154]  Now that's what I call the miracle of food preservation.
[00:32:55.274 --> 00:32:59.259]  Harvest Right is truly the world's best, most affordable freeze dryer.
[00:32:59.380 --> 00:33:00.301]  So what are you waiting for?
[00:33:00.461 --> 00:33:03.045]  Check it out right now at infowarsstore.com.
[00:33:14.708 --> 00:33:18.631]  If you are receiving this transmission, you are the resistance.
[00:33:19.072 --> 00:33:21.354]  You're listening to Alex Jones.
[00:33:44.244 --> 00:33:56.434]  This breaking news story, if we don't get it out to everyone, will simply become another footnote in the legion of crimes committed by the Clinton crime family and their adjuncts.
[00:33:57.455 --> 00:34:07.804]  Ladies and gentlemen, there's a story from the Daily Caller, and it's also in several other major newspapers, that is getting almost no attention today that broke last night.
[00:34:08.578 --> 00:34:13.942]  We've posted the story in full to Infowars.com and Newswars.com.
[00:34:17.004 --> 00:34:28.954]  One of the top Democrat IT operatives, who later fled, or was trying to flee to Pakistan, and who had other members of his family who did flee,
[00:34:30.162 --> 00:34:45.505]  who were inside the Democratic Party servers and knew about all the information and crimes that were going on and knew that Homeland Security had tried to get into the computers 20 plus times but the Democrats had refused to let them in.
[00:34:48.446 --> 00:34:58.508]  Now the case has broken wide open and we know why Debbie Washerman Schultz was so threatening to the head of the DC police and threatened the Democratic Party
[00:34:59.775 --> 00:35:03.056]  And the congressperson that controls that district to cut their funding.
[00:35:03.696 --> 00:35:06.197]  Why she would, in broad daylight, be so bold?
[00:35:06.977 --> 00:35:09.178]  It was all a giant confidence act.
[00:35:11.359 --> 00:35:28.605]  The police report indicates and reports that Washerman Schultz, IT aide, planted the computer for investigators to find and left them notes specifically for the Justice Department and more.
[00:35:30.575 --> 00:35:32.056]  Now some ask, why would they do that?
[00:35:32.936 --> 00:35:35.237]  Because they knew that Seth Rich had been gunned down in the back.
[00:35:35.617 --> 00:35:36.697]  They knew others had died.
[00:35:38.218 --> 00:35:49.301]  They knew that Homeland Security had been there 20 times under Jay Johnson, who admits in congressional testimony that they wanted in the servers to look at Russian meddling and other foreign agencies in the computers.
[00:35:51.902 --> 00:35:53.943]  As part of the investigation to Hillary and her server.
[00:35:55.026 --> 00:36:02.028]  Which was nothing but a drop box for foreign operations to get intel, then they would make donations to her foundation.
[00:36:02.248 --> 00:36:03.568]  We now know what was happening.
[00:36:04.808 --> 00:36:06.489]  But why is this so mega massive?
[00:36:07.009 --> 00:36:19.592]  They've known since April when all this went down, that it was planted there for them to find, folks have said that from the beginning, this has been kept from the public for five months,
[00:36:22.791 --> 00:36:34.939]  And that there were lettors to the Capitol Police, to the Justice Department, and others, detailing activities going on in the DNC.
[00:36:34.999 --> 00:36:39.922]  Now, why would you do that if you're fearing for your life?
[00:36:43.324 --> 00:36:47.847]  That's why I always tell whistleblowers, if you know something, you better get it out.
[00:36:47.907 --> 00:36:49.208]  You better not dangle it out there.
[00:36:49.388 --> 00:36:50.129]  The DC Madam.
[00:36:51.172 --> 00:36:54.014]  Fox News has aired this back when she died.
[00:36:54.034 --> 00:37:01.660]  She said on my show she had a bunch of dirt on the officials and that she was going to use it if they didn't leave her alone.
[00:37:02.040 --> 00:37:04.422]  And I said, lady, you're going to get killed.
[00:37:04.522 --> 00:37:06.243]  You need to put that out right now.
[00:37:07.404 --> 00:37:09.065]  And she said, no, I'm not going to get killed.
[00:37:09.725 --> 00:37:13.168]  I let her talk to her landlord, where she owned her condo, the manager.
[00:37:13.228 --> 00:37:15.650]  I let her talk to detectives involved, you name it.
[00:37:15.950 --> 00:37:17.171]  She was murdered.
[00:37:18.157 --> 00:37:23.539]  And the suicide net was not even in handwriting that resembled anything of hers.
[00:37:25.100 --> 00:37:32.643]  It was in what I called, you know, shoddy kind of army officer hitman handwriting.
[00:37:33.844 --> 00:37:41.287]  But continuing, ladies and gentlemen, this is so mega-massive.
[00:37:42.469 --> 00:37:57.734]  Because you think about how the FBI Mueller and Comey covering up for the Clintons and the news coming out last week in congressional testimony that Comey had absolved the Clintons and told them in a letter and privately that you will not be
[00:37:59.961 --> 00:38:00.961]  Found to be guilty.
[00:38:00.981 --> 00:38:04.202]  Go ahead and just have a meeting with me for optics.
[00:38:04.842 --> 00:38:05.623]  Total fraud!
[00:38:06.123 --> 00:38:09.564]  Admitting that he found them not guilty before he even investigated.
