[00:00:12.174 --> 00:00:13.055]  We're live.
[00:25:44.236 --> 00:25:58.173]  People can be assured that this organization will go after anyone who may have been involved in some kind of attempt to coerce or possibly, in this case, kill a potential source.
[00:25:58.574 --> 00:26:01.938]  Do you have any suspicions on who may have been behind his murder?
[00:26:04.275 --> 00:26:05.937]  We have received a variety of information.
[00:26:05.957 --> 00:26:09.460]  We will be reporting that information to the police.
[00:26:09.660 --> 00:26:15.525]  I don't think the information so far is enough to start pointing any direct fingers.
[00:26:15.565 --> 00:26:17.587]  We don't want to compromise the police investigation.
[00:26:18.788 --> 00:26:29.918]  Trying to read you, Julian, and whether you... Yeah, I know you don't want to reveal your source, but it certainly sounds like you're suggesting a man who leaked information to WikiLeaks was then murdered.
[00:26:30.758 --> 00:26:32.700]  Oh yeah, because the government never murders anybody.
[00:26:40.692 --> 00:26:44.655]  All Megyn Kelly and the rest of the controlled press has is, you're a conspiracy theorist.
[00:26:45.136 --> 00:26:55.884]  You want to tell us that one of the chief internet operatives over-emailed for the DNC, who was killed days after the leak came out, shot four times in the back after he was tortured.
[00:26:56.605 --> 00:27:02.569]  You mean to tell me that... And meanwhile, again, their intel is that he's probably the leaker.
[00:27:02.629 --> 00:27:03.570]  He said that in an earlier interview.
[00:27:03.850 --> 00:27:04.891]  But he's not at liberty to say.
[00:27:05.532 --> 00:27:07.793]  The police obviously think it's suspicious.
[00:27:08.954 --> 00:27:09.475]  He's dead.
[00:27:10.623 --> 00:27:11.923]  And then she's like, how ridiculous!
[00:27:11.963 --> 00:27:18.725]  And then you've got all these other people that were DNC folks that were filing lawsuits because Bernie got robbed.
[00:27:18.845 --> 00:27:20.706]  They've been ending up dead.
[00:27:20.946 --> 00:27:26.287]  And then Stanford Research Institute comes out with a big paper saying, yes, Bernie Sanders won the election.
[00:27:26.527 --> 00:27:28.368]  Hillary Clinton stole 11 states.
[00:27:29.048 --> 00:27:29.728]  I had been saying 10.
[00:27:30.348 --> 00:27:36.430]  I was just, again, humetting it from reading the articles and going from my, you know, gut analysis.
[00:27:37.490 --> 00:27:38.090]  That's what I do.
[00:27:38.391 --> 00:27:39.211]  I'm sorry I was wrong.
[00:27:39.231 --> 00:27:39.391]  It was 11.
[00:27:41.598 --> 00:27:43.919]  By the way, I made another mistake yesterday in my response to Hillary Clinton.
[00:27:43.959 --> 00:27:54.324]  I said, in her press conference, she still hasn't had a press conference, I'm sorry, in her Reno Nevada speech, that had 15 people in attendance, and one of them yells, Infowars!
[00:27:54.364 --> 00:27:55.405]  Yeah, Alex Jones!
[00:27:55.885 --> 00:28:05.129]  They can't even get 15 people in the room and not have one of them know that they're fighting the New World Order and it's time to just say the truth.
[00:28:05.229 --> 00:28:07.090]  I mean, you people are surrounded.
[00:28:07.511 --> 00:28:08.931]  The globalists are surrounded.
[00:28:09.311 --> 00:28:10.112]  I'm only one
[00:28:10.572 --> 00:28:12.814]  Little head on this Hydra.
[00:28:13.854 --> 00:28:16.716]  And you know what happens when you cut off the head of a Hydra?
[00:28:16.816 --> 00:28:27.684]  Two more come back, and I don't mean that in comparison to the mythical Hydra of comic books, but to the truly mythical one of Greek mythology as an analogy.
[00:28:27.864 --> 00:28:30.886]  Before the New York Times, Jimmy Kimmel said that I believe in Hydras.
[00:28:31.867 --> 00:28:32.808]  Now, continuing
[00:28:33.749 --> 00:28:34.169]  with this.
[00:28:34.629 --> 00:28:42.151]  I cover the Jimmy Kimmel first, not because... I mean, usually when they attack me or do a funny piece, which is on national comedy TV almost every day.
[00:28:42.231 --> 00:28:43.091]  I mean, stuff's going on.
[00:28:43.491 --> 00:28:44.291]  I don't respond to it.
[00:28:44.631 --> 00:28:47.072]  But I did there because that's an analysis.
[00:28:47.392 --> 00:28:49.932]  And later I'm going to play some clips of what he did, what he said.
[00:28:49.952 --> 00:28:51.552]  They're up on InfoWars.com.
[00:28:52.453 --> 00:28:59.694]  And show you how they debunk themselves in the video where they show the security guard head open the pickles and it pops!
[00:29:01.752 --> 00:29:02.693]  That's all I'm saying.
[00:29:03.093 --> 00:29:03.734]  It's a big deal.
[00:29:03.754 --> 00:29:04.394]  You staged it.
[00:29:04.755 --> 00:29:07.497]  And you do this confidence game where you act like we're crazy.
[00:29:08.959 --> 00:29:14.404]  You act like we're nuts because we see you taking her pulse.
[00:29:14.784 --> 00:29:16.185]  We see you saying she can open pickles.
[00:29:16.385 --> 00:29:17.166]  Oh, but it's a joke.
[00:29:17.426 --> 00:29:18.207]  You jump back and forth.
[00:29:18.347 --> 00:29:18.888]  It's a joke.
[00:29:19.068 --> 00:29:20.369]  But she's a political candidate.
[00:29:20.629 --> 00:29:21.610]  She's a war criminal.
[00:29:21.810 --> 00:29:23.332]  She's got this trail of death behind her.
[00:29:23.592 --> 00:29:25.233]  She brags about having people killed.
[00:29:26.300 --> 00:29:29.902]  And then at the end of the piece, you say, Alex Jones, you better watch it.
[00:29:29.942 --> 00:29:40.068]  This is a message from the New World Order, while you've got a gun in your hand and simulated killing a witness, while real witnesses and whistleblowers are getting killed and locked up in prison.
[00:29:40.268 --> 00:29:45.010]  And under Obama, we've seen the biggest war on the press and whistleblowers in U.S.
[00:29:45.330 --> 00:29:45.771]  history.
[00:29:46.491 --> 00:29:55.353]  And we live in a big giant police state with the borders wide open, but it's funny to laugh at Alex Jones because he's eccentric and he's upset about pickles.
[00:29:55.993 --> 00:29:57.914]  No, you got trolled.
[00:29:58.594 --> 00:29:58.974]  We'll be back.
[00:29:59.534 --> 00:30:00.414]  We're on the march.
[00:30:00.915 --> 00:30:02.515]  The Empire's on the run.
[00:30:03.435 --> 00:30:06.136]  Alex Jones and the GCN Radio Network.
[00:30:11.736 --> 00:30:13.716]  Joe Biggs here with InfoWars.com.
[00:30:13.877 --> 00:30:17.777]  Paranoid Hillary smears Alex Jones during conspiracy obsessed rant.
[00:30:17.937 --> 00:30:21.138]  Claims Vladimir Putin is godfather of the alt-right.
[00:30:21.318 --> 00:30:23.039]  Article up by Paul Joseph Watson.
[00:30:23.139 --> 00:30:30.160]  Now the speech in Reno was billed as Hillary's moment to demonize Trump by equating him with racist white supremacist conspiracy theorist.
[00:30:30.240 --> 00:30:33.381]  But she ended up weaving a giant fairy tale of her own.
[00:30:33.521 --> 00:30:36.622]  And what she also did was swat a hornet's nest.
[00:30:37.422 --> 00:30:39.284]  Everybody is looking at InfoWars.
[00:30:39.324 --> 00:30:41.846]  Now everybody is going to be fact-checking.
[00:30:41.946 --> 00:30:46.991]  And what they're going to find out is that every single claim that she made today is complete and total BS.
[00:30:47.171 --> 00:30:49.493]  Alex Jones never said that about Sandy Hook.
[00:30:49.674 --> 00:30:51.655]  Alex Jones didn't say that about 9-11.
[00:30:52.036 --> 00:30:52.696]  Negative.
[00:30:52.736 --> 00:30:57.761]  He said that people on his show had talked about Sandy Hook and saying that they believed that the Childs were actors.
[00:30:57.841 --> 00:31:00.824]  He said that 9-11 was funded by Saudi Arabia.
[00:31:00.984 --> 00:31:04.926]  If it wasn't a conspiracy, why can't we see the 28 pages, Hillary?
[00:31:05.267 --> 00:31:08.068]  You can find more reports like this at InfoWars.com.
[00:31:10.350 --> 00:31:14.772]  We have the new product at InfoWarsLife.com, BioTrue Selenium.
[00:31:14.832 --> 00:31:25.779]  We've had so many requests over the years for selenium, and just recently, we were able to source a certified organic, bioavailable selenium from mustard seed extract.
[00:31:25.919 --> 00:31:30.861]  When you take selenium in the body, it actually benefits the detoxification systems in your body.
[00:31:30.981 --> 00:31:33.482]  It helps balance the thyroid gland.
[00:31:33.542 --> 00:31:35.043]  It helps detoxify.
[00:31:35.263 --> 00:31:38.084]  Selenium is another one of those absolute must-haves.
[00:31:38.144 --> 00:31:42.906]  The highest concentration of selenium is in the thyroid gland, but it's actually used all over the body.
[00:31:42.926 --> 00:31:49.148]  As a matter of fact, there's 25 genes in the body that are directly dependent upon selenium.
[00:31:49.188 --> 00:31:54.490]  So it really is an all-around nutrient that everybody really needs.
[00:31:54.510 --> 00:31:55.271]  I'm taking it now.
[00:31:55.811 --> 00:31:57.592]  Clean, pure drinking water.
[00:31:57.632 --> 00:31:59.873]  You can't survive without it.
[00:31:59.933 --> 00:32:01.494]  But where do you get it?
[00:32:01.514 --> 00:32:05.917]  Alexa Pure Pro is a brand new, groundbreaking, gravity-fed water filtration system that is like no other.
[00:32:20.805 --> 00:32:26.547]  The Alexa Pure Pro transforms water from virtually any fresh source into clean, healthy drinking water.
[00:32:26.707 --> 00:32:43.574]  Pairing the unprecedented superfiltration power of an all-new Gravity Block Core with a hybrid chromatic shell, it removes up to 99.999% of impurities, including bacteria, viruses, fluoride, disinfectants, volatile organic contaminants, and hormones.
[00:32:43.974 --> 00:32:46.094]  Filter capacity up to 5,000 gallons.
[00:32:46.455 --> 00:32:47.655]  Stainless steel construction.
[00:32:47.935 --> 00:32:48.635]  Easy assembly.
[00:32:48.955 --> 00:32:49.595]  Low maintenance.
[00:32:49.875 --> 00:32:51.695]  Replacement filters are simple to install.
[00:32:51.976 --> 00:32:59.097]  And now, as part of an exclusive limited time introductory offer, you can save $20 off the retail price and get free shipping.
[00:32:59.257 --> 00:33:04.258]  This is a limited time offer, so order your unit today and receive free shipping and $20 off.
[00:33:04.458 --> 00:33:07.018]  Go to InfowarsStore.com or call 888-253-3139.
[00:33:32.122 --> 00:33:42.067]  If you are receiving this transmission, you are the resistance.
[00:33:42.247 --> 00:33:44.528]  It's Alex Jones.
[00:33:46.729 --> 00:33:48.069]  Welcome back, ladies and gentlemen.
[00:33:49.910 --> 00:33:51.131]  Got the crew bringing us in.
[00:33:57.193 --> 00:34:00.575]  Alright, now I'm going to get into Hillary Clinton and her attack on the alt-press.
[00:34:00.655 --> 00:34:19.504]  If you go to DrudgeReport.com, DrudgeReport.com, the mothership of the alt-right, no, the mothership of true libertarian, patriotic, common sense, classical liberal, don't kill the nation-state, don't destroy the family, don't allow the West to be invaded by radical Islam.
[00:34:20.524 --> 00:34:27.009]  The true rise of paleoconservatism, constitutionalism, that's what drudge is.
[00:34:27.029 --> 00:34:29.271]  I mean, drudge is the original.
[00:34:30.953 --> 00:34:35.736]  Then you've got people like Trump and others that are, quite frankly, on the bandwagon, and that's fine.
[00:34:36.797 --> 00:34:42.001]  And she says, again in fundraiser emails that went out last week, the alternative right
[00:34:42.921 --> 00:34:44.362]  Does not have a right to exist.
[00:34:44.822 --> 00:35:00.747]  The Ted Cruz's do, and the Fox News's, they actually say Ted Cruz, and Fox News, and Glenn Beck, who's a fake apologist, and goes on all these shows, and says, yes, conservatives are racist and bad, I'm sorry, and they go, good Glenn Beck.
[00:35:02.147 --> 00:35:03.588]  Now you'll get some corporate sponsors.
[00:35:04.858 --> 00:35:18.327]  He goes on Meet the Press, Face the Nation, and goes on with Democratic Party operatives who are the host, and the party operatives have written op-eds saying they thought they were in the Twilight Zone to watch Glenn Beck doing this.
[00:35:20.388 --> 00:35:25.272]  So there's the headline from last week, Hillary campaign vows to destroy opposition website Breitbart.
[00:35:26.573 --> 00:35:32.977]  That's kind of the lead elephant now, because that scares them because Bannon, the head of Breitbart, is heading up the Trump campaign.
[00:35:35.266 --> 00:35:39.132]  And it's so horrifying, you know, that things like this are going on.
[00:35:42.261 --> 00:35:43.082]  What are they going to do?
[00:35:43.182 --> 00:35:45.703]  Because this is a group of multinational globalists.
[00:35:45.723 --> 00:35:54.749]  These are front people for a corporate takeover of the world under TPP, the IMF, the World Bank, the Pope's calling for world government, global carbon taxes.
[00:35:55.070 --> 00:36:01.034]  Davos has come out and says they want $100 trillion a decade in carbon taxes.
[00:36:02.194 --> 00:36:11.941]  Everything we've been saying for decades and that Ron Paul was saying and Barry Goldwater 60 years ago was saying and Ronald Reagan was saying when he was governor of California.
