[00:00:14.232 --> 00:00:15.373]  You have the power.
[01:29:44.959 --> 01:29:56.503]  Ladies and gentlemen, Facebook, if it's able to successfully get away with censoring a wide spectrum of ideas that the establishment doesn't agree with, not just conservatives, will set a mega massive precedent.
[01:29:57.023 --> 01:29:58.505]  Facebook's over a third of the internet.
[01:29:58.745 --> 01:29:59.185]  Think about that.
[01:29:59.686 --> 01:30:01.147]  Of the traffic and people visiting things.
[01:30:01.548 --> 01:30:02.168]  And then it's over.
[01:30:02.469 --> 01:30:06.773]  You think it's bad that communist China with a billion, 300 million people is censoring?
[01:30:07.614 --> 01:30:14.882]  Zuckerberg, who calls his users dumb effers, has been meeting with the Chinese censorship leadership, openly trying to tweak it.
[01:30:15.002 --> 01:30:15.883]  He met with Merkel.
[01:30:16.243 --> 01:30:19.885]  And openly, in a hot mic, said, don't worry, I'm going to start suppressing and censoring people.
[01:30:20.065 --> 01:30:24.507]  They report when someone criticizes open borders to the German government, and they come and arrest you.
[01:30:24.687 --> 01:30:28.669]  This is a global phenomenon that's taking place right now.
[01:30:28.850 --> 01:30:32.952]  They're passing laws in Canada to arrest people that criticize transgender.
[01:30:33.092 --> 01:30:34.292]  Well, that's your free speech!
[01:30:34.593 --> 01:30:37.034]  It's not hate propaganda, as they call it.
[01:30:37.354 --> 01:30:43.017]  If they set the precedent on these issues, they will basically ban any other type of speech that the global
[01:30:43.317 --> 01:30:43.798]  I think so.
[01:30:58.792 --> 01:31:05.056]  And when you post it on different platforms, that circumvents their AI systems that are trying to restrict the flow of information.
[01:31:05.196 --> 01:31:07.137]  We stand together or we hang separate.
[01:31:07.317 --> 01:31:12.180]  Another thing we're doing is not just battling to stop the censorship, we're also building other platforms.
[01:31:12.601 --> 01:31:20.466]  Getting on as many third-party systems as there are out there and spreading the word of basic free market liberty and human empowerment and the new renaissance.
[01:31:20.926 --> 01:31:24.168]  But also, the experts I've talked to said, Alex, you missed the boat.
[01:31:24.428 --> 01:31:27.489]  You're a pioneer in many ways, but you haven't promoted email.
[01:31:27.569 --> 01:31:29.870]  And I said, yeah, I don't ever really market on email.
[01:31:29.990 --> 01:31:31.791]  I just, I just, it's low tech.
[01:31:31.971 --> 01:31:34.312]  And they're like, no, no, no, that's what's going to be hard to censor.
[01:31:34.372 --> 01:31:47.498]  Even if the internet kill switch comes into place, there are systems and there are developments that make it very hard still to stop email and to stop that information being sent over networks, you name it.
[01:31:47.558 --> 01:31:48.979]  So it's essential.
[01:31:49.941 --> 01:32:01.186]  That everybody go to InfoWars.com forward slash newsletter to get exclusive articles, videos, promo code sometimes, the shopping cart like we had a few weeks ago with Hillary for prison, 50% off.
[01:32:01.506 --> 01:32:06.328]  I mean, there are some big discounts we send to incentivize people and plus you're some of the most hardcore patriots.
[01:32:06.629 --> 01:32:10.990]  You can send the email and the newsletter on with exclusive videos and articles many days.
[01:32:11.631 --> 01:32:12.591]  So that's another great reason.
[01:32:12.611 --> 01:32:16.233]  But overall, it's so that we have direct contact
[01:32:16.773 --> 01:32:30.747]  With fellow patriots out there around the world, and if they try to start shutting our websites down and other things, which they've tried to do, and kick us off Facebook, Twitter, YouTube, you name it, we'll be able to send you direct videos that you can then send on to others.
[01:32:31.387 --> 01:32:39.315]  We've all got to start thinking about the censorship and actively fighting it, getting more active and not taking independent liberty-based media for granted, which I know you don't do.
[01:32:40.536 --> 01:32:50.680]  But really having a sense of urgency and getting the info out more while building new avenues on cutting-edge tech and cutting-edge platforms, but also old tech like email.
[01:32:50.920 --> 01:32:58.322]  So please join hundreds of thousands of others that have been signing up every few months at InfoWars.com forward slash newsletter.
[01:32:58.663 --> 01:33:07.766]  And you can also spread the word about our free feeds and more podcasts, Android apps, iPhone apps, it's all free at InfoWars.com forward slash show.
[01:33:13.837 --> 01:33:17.879]  You're listening to the Alex Jones Show.
[01:33:22.621 --> 01:33:33.386]  In the councils of government, we must guard against the acquisition of unwarranted influence, whether sought or unsought.
[01:33:34.088 --> 01:33:36.649]  By the military industrial complex.
[01:33:37.009 --> 01:33:42.390]  In Dallas, Texas, three shots were fired at President Kennedy's motorcade in downtown Dallas.
[01:33:42.930 --> 01:33:48.132]  The first reports say that President Kennedy has been seriously wounded by the shooting.
[01:33:48.992 --> 01:33:50.472]  It is a big idea.
[01:33:51.513 --> 01:33:52.593]  A new world order.
[01:33:55.634 --> 01:33:59.315]  It was almost as if there were planned implosions.
[01:33:59.515 --> 01:34:00.755]  It's just pancakes.
[01:34:03.081 --> 01:34:18.186]  Either you are with us, or you are with the terrorists.
[01:34:18.206 --> 01:34:25.649]  But I also believe that a lot of gun owners would agree that AK-47s belong in the hands of soldiers, not in the hands of criminals.
[01:34:30.120 --> 01:34:30.880]  Guns will be taken.
[01:34:30.940 --> 01:34:31.901]  No one will be able to be off.
[01:34:32.041 --> 01:34:33.882]  We're going to take all of them.
[01:34:33.922 --> 01:34:38.665]  For many of the police and guard troops, it is an uncomfortable job to do this in an American city.
[01:34:38.725 --> 01:34:40.205]  Global governance at last.
[01:34:40.306 --> 01:34:41.246]  Is it one world?
[01:34:41.286 --> 01:34:42.907]  The central bank is in charge.
[01:34:42.967 --> 01:34:46.429]  But aren't we all just living and dying for what the central banks do?
[01:34:46.509 --> 01:34:50.531]  As for me, give me liberty or give me death!
[01:34:52.852 --> 01:34:57.555]  Live from the InfoWars.com studios, it's Alex Jones.
[01:34:59.398 --> 01:35:01.961]  As for me, give me liberty or give me death.
[01:35:02.001 --> 01:35:03.963]  Do I even need to tell folks that's Patrick Henry?
[01:35:04.784 --> 01:35:07.708]  Sometimes these quotes are so famous I don't want to tell you actually said them.
[01:35:08.128 --> 01:35:10.230]  Even though it's plagiarism, if I don't, what's the point?
[01:35:10.916 --> 01:35:12.656]  You know, it's like saying, you too, Brutus.
[01:35:12.736 --> 01:35:14.357]  You know, Julius Caesar said that.
[01:35:14.857 --> 01:35:16.157]  But yes, that was Patrick Henry.
[01:35:16.898 --> 01:35:20.458]  As for me, give me liberty or give me death, I want to go to your phone calls right now.
[01:35:20.638 --> 01:35:26.460]  It's just, it's an amazing time to be alive, where they admit a planetary corporate above the law government's being formed.
[01:35:26.940 --> 01:35:28.200]  Every world leader admits that.
[01:35:28.220 --> 01:35:29.681]  They have all these big treaties.
[01:35:29.701 --> 01:35:37.923]  And then if you point out, here, you said this on this TV show, or here's this document, or here's this global treaty, they go, can I have a tinfoil hat?
[01:35:39.875 --> 01:35:46.900]  And a great example of that was like six years ago, Gibbs, the press secretary was asked about a bunch of shows about the drone program.
[01:35:47.320 --> 01:35:52.704]  It was a public program for years, predating Obama's administration, and he'd been told to say it doesn't exist.
[01:35:52.724 --> 01:35:56.227]  And he said, and I would go on TV and say something didn't exist that existed.
[01:35:58.028 --> 01:36:04.372]  And what was crazy is most of the times on CNN or Fox or anywhere, they would just agree with him and then say there is no drone program.
[01:36:08.335 --> 01:36:09.316]  I mean, think about that.
[01:36:10.526 --> 01:36:12.387]  That is quite a level of mind control.
[01:36:13.287 --> 01:36:17.309]  So I read... I mean, I saw over 50 articles this weekend.
[01:36:17.349 --> 01:36:19.390]  I didn't even read 4, 5, 6 of them, whatever.
[01:36:20.011 --> 01:36:21.892]  Just going, Alex Jones is insane.
[01:36:23.092 --> 01:36:25.113]  He believes the Brexit is tied to world government.
[01:36:25.133 --> 01:36:26.214]  New Yorker Magazine.
[01:36:27.475 --> 01:36:29.896]  And then I learned that's actually going to be in the print paper.
[01:36:30.896 --> 01:36:32.577]  Print... That's a pretty prestigious magazine.
[01:36:32.597 --> 01:36:34.498]  I mean, I've read some pretty good articles in there.
[01:36:35.298 --> 01:36:39.981]  It's like the level they've stooped to is just... I mean, the EU... I could play you...
[01:36:42.065 --> 01:36:56.650]  Five or six EU former heads or current heads, and I could play you two different, no no, three different British Prime Ministers admitting it's a world government project, saying, We will complete world government this year with the completion of the EU-Atlantic deal with the Americans.
[01:36:57.530 --> 01:36:59.191]  And the TPP in the next year.
[01:37:00.296 --> 01:37:01.597]  In fact, I'm going to go to calls.
[01:37:01.617 --> 01:37:04.039]  Will you guys just go to YouTube as a practice gesture?
[01:37:04.319 --> 01:37:05.640]  You folks can even watch us search.
[01:37:05.880 --> 01:37:11.005]  We're not just on the radio, we're on TV too at Infowars.com forward slash show and TV and cable stations around the country.
[01:37:11.025 --> 01:37:13.647]  But anybody can go watch us at Infowars.com forward slash show.
[01:37:14.607 --> 01:37:19.591]  And just type in Herman Von Ruppe says EU establishing world government.
[01:37:19.611 --> 01:37:26.577]  And I can show you dozens of clips of him or Barroso or any of these guys.
[01:37:29.244 --> 01:37:32.686]  But you can just type in Herman Von Ruppe, World Government.
[01:37:32.726 --> 01:37:33.086]  Type that in.
[01:37:33.126 --> 01:37:34.227]  Herman Von Ruppe, World Government.
[01:37:35.067 --> 01:37:36.308]  And then you just, you have all the clips.
[01:37:36.588 --> 01:37:38.229]  And I told people the story like five, six years ago.
[01:37:38.249 --> 01:37:41.851]  Yeah, there's Nigel Farage confronts Herman Von Ruppe on World Government.
[01:37:41.871 --> 01:37:43.532]  Yeah, that's the clip right there at the top.
[01:37:44.032 --> 01:37:47.835]  And then it's on BBC with English subtitles and the English narrator.
[01:37:48.015 --> 01:37:49.215]  Here, let's just grab that.
[01:37:49.235 --> 01:37:50.176]  We'll play it after some calls.
[01:37:50.656 --> 01:37:51.837]  If you're a TV viewer, you can see this.
[01:37:52.157 --> 01:37:55.519]  And I had the anchor, the host of ABC Nightly News here,
[01:37:58.285 --> 01:37:59.366]  They were doing a Nightline piece.
[01:38:00.727 --> 01:38:02.488]  And he goes, there's no world government, you're making that up.
[01:38:02.568 --> 01:38:11.074]  And I went and showed him six clips of world leaders calling for world government and saying, we're establishing it.
[01:38:11.774 --> 01:38:17.338]  He looked at me and he said, that's a different world government than they're talking about.
[01:38:18.739 --> 01:38:19.780]  And he goes, hey, let's go to dinner.
[01:38:19.800 --> 01:38:22.482]  And at dinner, he just laughed and said, ha ha ha, I like your show.
[01:38:22.502 --> 01:38:23.523]  Yeah, I know, we all know this.
[01:38:23.883 --> 01:38:25.104]  We do our coverage, you do yours.
[01:38:25.124 --> 01:38:25.724]  Yeah, I get it.
[01:38:26.585 --> 01:38:27.826]  The guy was actually nice to me.
[01:38:29.585 --> 01:38:30.245]  What was his name?
[01:38:30.285 --> 01:38:31.046]  What's that guy's name?
[01:38:31.066 --> 01:38:33.167]  Because it's not that big a deal to be the ABC News anchor anymore.
[01:38:34.007 --> 01:38:34.488]  You've seen him.
[01:38:34.508 --> 01:38:36.409]  He used to be a 700 Club reporter before that.
[01:38:37.569 --> 01:38:37.929]  I don't know.
[01:38:38.009 --> 01:38:38.350]  Whatever.
[01:38:38.410 --> 01:38:41.291]  The point is, I literally don't know.
[01:38:41.591 --> 01:38:42.252]  I'm not even bragging.
[01:38:42.272 --> 01:38:45.273]  I want people to know that Hollywood has no power and TV has no power.
[01:38:45.994 --> 01:38:48.655]  I've hosted four different Discovery Channel shows.
[01:38:50.196 --> 01:38:50.476]  No, no.
[01:38:50.576 --> 01:38:57.940]  Three different Discovery Channel shows and four different History Channel shows in the last six, seven years, and I've never watched one of them.
[01:39:01.817 --> 01:39:02.137]  Not one.
[01:39:02.978 --> 01:39:03.438]  Not one.
[01:39:03.538 --> 01:39:04.919]  I could care less about that.
[01:39:05.400 --> 01:39:13.686]  That's an enemy transmission, and I just put my info out, whatever they do, and then I go over here, and I just have these pure transmissions where I can really talk to you.
[01:39:14.626 --> 01:39:15.887]  But it's not like some power trip.
[01:39:15.947 --> 01:39:16.588]  I'm on TV.
[01:39:17.008 --> 01:39:18.869]  I'm embarrassed I even did those interviews.
[01:39:19.250 --> 01:39:22.812]  Now I get calls, and I go, you know what, Vice?
[01:39:23.112 --> 01:39:24.153]  Vice wanted to come here and do an interview.
[01:39:24.193 --> 01:39:24.874]  I just said, you know what?
[01:39:25.974 --> 01:39:26.675]  I'm just not going to do it.
[01:39:27.873 --> 01:39:28.954]  Oh, HBO you want to interview?
[01:39:29.034 --> 01:39:29.714]  Yeah, I'm sorry.
[01:39:30.035 --> 01:39:31.936]  Oh, you want me to be in a movie with Christian Bale?
[01:39:32.016 --> 01:39:33.257]  You know what, I'm just not going to do it, okay?
[01:39:33.977 --> 01:39:36.039]  Go jump in a frickin' freezing lake.
[01:39:36.579 --> 01:39:37.140]  How's that feel?
[01:39:37.160 --> 01:39:39.321]  In fact, let's go to DrudgeReport.com right now.
[01:39:39.641 --> 01:39:40.962]  You know what I want to be associated with?
[01:39:41.002 --> 01:39:45.766]  People like Matt Drudge, who actually have courage and care about freedom, and are fighting for internet freedom and free speech.
[01:39:46.046 --> 01:39:46.366]  Look at this.
[01:39:46.847 --> 01:39:48.268]  Look, look, Drudge gets how big it is.
[01:39:48.528 --> 01:39:49.929]  Let's blow that up so I can read that.
[01:39:50.189 --> 01:39:51.390]  Globalists rattled.
[01:39:51.790 --> 01:39:52.710]  World government in trouble.
[01:39:52.730 --> 01:39:55.512]  Here, let's blow up the top left-hand corner headlines.
[01:39:55.552 --> 01:39:57.272]  I want to read those out to folks if we can.
[01:39:57.712 --> 01:40:00.414]  Because my computer's down here, so I have to go off the TV screen.
[01:40:03.235 --> 01:40:03.515]  Trump.
[01:40:03.615 --> 01:40:05.276]  Independence wave coming.
[01:40:08.497 --> 01:40:12.038]  What you guys can do is you can minimize the browser, make it a little bit smaller, and then I can read that.
[01:40:12.359 --> 01:40:13.719]  Oh, Drudge is one of the oldest websites.
[01:40:13.739 --> 01:40:14.079]  No, I know.
[01:40:14.099 --> 01:40:14.820]  That's why I love it.
[01:40:14.840 --> 01:40:15.460]  What's old is new.
[01:40:15.820 --> 01:40:16.860]  Shadow over Hillary.
[01:40:16.960 --> 01:40:20.602]  Open revolt against encrusted establishment.
[01:40:22.082 --> 01:40:28.043]  And it just goes on and on about how Soros calls for reconstruction after he loots it.
[01:40:28.603 --> 01:40:31.504]  Support for Spain's Conservative Party surges days after Brexit.
[01:40:32.044 --> 01:40:34.425]  I mean, just look, it's total revolt against world government.
[01:40:34.745 --> 01:40:36.145]  Everyone's saying world government.
[01:40:36.505 --> 01:40:38.145]  Everyone's saying planetary tyranny.
[01:40:38.505 --> 01:40:39.966]  Everyone's saying New World Order.
[01:40:40.446 --> 01:40:41.206]  Ah, you failed!
[01:40:41.246 --> 01:40:41.966]  Your hoax failed!
[01:40:42.006 --> 01:40:42.886]  It's all out in the open.
[01:40:43.146 --> 01:40:43.707]  I'm so happy.
[01:40:43.747 --> 01:40:44.447]  Okay, let's go to calls.
[01:40:44.827 --> 01:40:48.888]  Donna, Trish, Ryan, Trevor, Steve, Zeb, Ryan, you name it.
[01:40:49.668 --> 01:40:50.028]  Donna?
[01:40:50.968 --> 01:40:53.569]  Or Donya, calling from Corpus Christi, Texas.
[01:40:53.609 --> 01:40:54.589]  You're on the air worldwide.
[01:40:54.609 --> 01:40:54.929]  Go ahead.
[01:40:56.490 --> 01:40:56.950]  Hi.
[01:40:57.270 --> 01:40:58.210]  How are you doing, Alex?
[01:40:58.290 --> 01:40:58.930]  I'm doing good.
[01:40:59.270 --> 01:41:00.011]  How may I serve you?
[01:41:00.031 --> 01:41:00.951]  What's on your mind today?
[01:41:01.571 --> 01:41:01.691]  Ah!
[01:41:01.711 --> 01:41:02.391]  We're alive!
[01:41:02.411 --> 01:41:04.972]  That's right.
[01:41:05.412 --> 01:41:10.574]  First, I want to say thank you for the amazing product, amazing news, and the inspiration.
[01:41:10.594 --> 01:41:11.214]  I have to say that.
[01:41:11.254 --> 01:41:12.354]  I've been listening for a few years.
[01:41:12.394 --> 01:41:13.835]  Well, thank you for your inspiration, ma'am.
[01:41:14.035 --> 01:41:14.455]  Your support.
[01:41:15.897 --> 01:41:20.518]  And, um, it's just, you know, it's a European and it's an American renaissance.
[01:41:20.759 --> 01:41:22.579]  I think they're both working in tandem.
[01:41:23.820 --> 01:41:31.622]  Um, our histories have been intertwined for hundreds of years, so it's not a surprising factor that one continent affects the other.
[01:41:33.162 --> 01:41:36.763]  And, you know, this, this is radicalizing the left.
[01:41:37.664 --> 01:41:44.586]  And all I have to say is we have to stick to the headlines and repeat them because that's what these people are used to.
[01:41:46.307 --> 01:41:53.944]  I've learned that stooping into the details and trying to explain it with sources and the history behind it all just gets a lot of folks lost.
[01:41:55.764 --> 01:41:57.346]  And, you know... I agree with you.
[01:41:57.426 --> 01:42:03.654]  I mean, once people are awake, it's great to give the whole history of it, but how do you reach out to somebody that's literally, like Helen Keller, not aware what planet they're on?
[01:42:03.974 --> 01:42:05.336]  I like to say, you've been conned.
[01:42:05.356 --> 01:42:05.936]  You've been hoaxed.
[01:42:06.016 --> 01:42:06.777]  I care about you.
[01:42:07.098 --> 01:42:08.740]  I'm not telling you this to act elitist.
[01:42:08.900 --> 01:42:10.622]  I used to be uninformed.
[01:42:10.642 --> 01:42:12.104]  I used to be in this cocoon.
[01:42:12.184 --> 01:42:13.685]  Let me teach you about this scam.
[01:42:13.986 --> 01:42:15.608]  It could really empower you to be aware.
[01:42:17.171 --> 01:42:19.052]  It's, you know, it's externalism.
[01:42:19.512 --> 01:42:25.074]  It goes beyond foreign policy of converting countries to so-called democracies around the world.
[01:42:25.514 --> 01:42:29.436]  We've been under a policy of externalism for decades now.
[01:42:30.396 --> 01:42:35.358]  And finally people are waking up and they're realizing there's this big elephant in the room.
[01:42:35.438 --> 01:42:36.178]  That's a great point.
[01:42:36.198 --> 01:42:42.321]  The media has been bought and paid for, and as a class have been the real deceivers, enabling this giant lie and this fraud.
[01:42:42.381 --> 01:42:43.501]  Thank you so much, Donna.
[01:42:43.961 --> 01:42:44.442]  Great points.
[01:42:45.402 --> 01:42:51.528]  I'm going to write to you that Brian, Trevor, Steve, Zeb, Ryan, then Scottish John, Andrew, I'm going to everybody.
[01:42:51.708 --> 01:42:52.789]  Each person gets a minute though.
[01:42:53.049 --> 01:42:56.592]  Don't ask me a question because I'm going to you to make your statement and I'm moving to the next person.
[01:42:56.632 --> 01:43:04.540]  So just get up there to the gate, get up there on the starting line and get ready for that green light and those flags and start waving because we're about to start this sucker.
[01:43:04.560 --> 01:43:07.803]  I'm sorry I didn't get to more calls but tomorrow we will during the weekday transmission.
[01:43:10.113 --> 01:43:16.278]  In 1969, Bill Clinton was expelled from Oxford for raping 19-year-old Eileen Wellstone.
[01:43:17.099 --> 01:43:20.181]  Read about this and every one of his crimes against women.
[01:43:20.741 --> 01:43:22.362]  The Clintons' War on Women.
[01:43:23.023 --> 01:43:24.304]  In stores now.
[01:43:24.664 --> 01:43:26.065]  Clean, pure drinking water.
[01:43:26.305 --> 01:43:27.606]  You can't survive without it.
[01:43:27.807 --> 01:43:28.707]  But where do you get it?
[01:43:29.007 --> 01:43:33.731]  Alexa Pure Pro is a brand new, groundbreaking, gravity-fed water filtration system.
[01:43:33.851 --> 01:43:34.752]  That is like no other.
[01:43:34.972 --> 01:43:40.738]  The Alexa Pure Pro transforms water from virtually any fresh source into clean, healthy drinking water.
[01:43:40.898 --> 01:43:57.775]  Pairing the unprecedented superfiltration power of an all-new Gravity Block Core with a hybrid chromatic shell, it removes up to 99.999% of impurities, including bacteria, viruses, fluoride, disinfectants, volatile organic contaminants, and hormones.
[01:43:58.155 --> 01:44:00.277]  Filter capacity up to 5,000 gallons.
[01:44:00.637 --> 01:44:01.838]  Stainless steel construction.
[01:44:02.119 --> 01:44:02.879]  Easy assembly.
[01:44:03.140 --> 01:44:03.780]  Low maintenance.
[01:44:04.060 --> 01:44:05.882]  Replacement filters are simple to install.
[01:44:06.162 --> 01:44:13.288]  And now, as part of an exclusive limited-time introductory offer, you can save $20 off the retail price and get free shipping.
[01:44:13.449 --> 01:44:18.453]  This is a limited-time offer, so order your unit today and receive free shipping and $20 off.
[01:44:18.633 --> 01:44:21.215]  Go to InfowarsStore.com or call 888-253-3139.
[01:44:24.418 --> 01:44:32.108]  As first lady and co-president, did Hillary Clinton order the Waco siege that left 18 children dead?
[01:44:33.109 --> 01:44:36.654]  Find out in The Clinton's War on Women.
[01:44:39.306 --> 01:44:41.507]  Joe Biggs here with InfoWars.com.
[01:44:41.567 --> 01:44:44.669]  Today, Donald Trump made an announcement on his website.
[01:44:44.749 --> 01:44:49.231]  Donald J. Trump's statement regarding British referendum on EU membership.
[01:44:49.271 --> 01:44:53.793]  The people of the United Kingdom have exercised the sacred right of all free peoples.
[01:44:53.933 --> 01:45:01.757]  They've declared their independence from the European Union and have voted to reassert control over their own politics, borders, and economy.
[01:45:01.857 --> 01:45:08.941]  A Trump administration pledges to strengthen our ties with a free and independent Britain, deepening our bonds in commerce.
[01:45:09.161 --> 01:45:10.601]  Culture and mutual defense.
[01:45:10.781 --> 01:45:19.304]  The whole world is more peaceful and stable when our two countries and our two peoples are united together, as they will be under a Trump administration.
[01:45:19.444 --> 01:45:24.766]  Come November, the American people will have the chance to re-declare their independence.
[01:45:24.986 --> 01:45:28.967]  They will have the chance to reject today's rule by the global elite.
[01:45:29.227 --> 01:45:30.747]  I hope America is watching.
[01:45:30.908 --> 01:45:34.329]  It will soon be time to believe in America again.
[01:45:34.529 --> 01:45:35.769]  I couldn't have said it better.
[01:45:36.049 --> 01:45:38.610]  You can find more reports like this at InfoWars.com.
[01:45:39.310 --> 01:45:46.777]  In 1993, Hillary Clinton ordered Vince Foster's dead body to be moved and dumped to avoid a murder investigation.
[01:45:47.098 --> 01:45:50.621]  New York Times best-selling author Roger Stone names names.
[01:45:50.981 --> 01:45:53.804]  The Clintons' war on women in stores now.
[01:45:54.184 --> 01:45:57.167]  A clean, toxic-free body is the foundation of true health.
[01:45:57.427 --> 01:45:59.750]  Introducing Deep Cleanse by Infowarslife.com.
[01:46:00.330 --> 01:46:07.012]  A scientifically formulated blend of nanocolloidal zeolites and organic ingredients that aid the body in cleansing chemicals and toxic metals.
[01:46:07.312 --> 01:46:12.493]  Using our proprietary multi-step extraction technology, Deep Cleanze is our most affordable all-in-one cleanser.
[01:46:12.593 --> 01:46:21.436]  With concentrated organic compounds like cilantro, milk thistle, fulvic acid, orange peel, zeolites and others, Deep Cleanze doesn't hold back.
[01:46:21.716 --> 01:46:30.301]  Instead of buying five, six, or even seven different cleansing products, we use decades-old scientific research to put together the Rolls-Royce of all-in-one cleansing.
[01:46:30.541 --> 01:46:37.446]  Look, there's a reason Deep Cleanse is the only product on the market that uses our proprietary Spigerex herbal processing technique.
[01:46:37.586 --> 01:46:42.909]  We use only the highest quality organic herbs backed by serious research, and we still bring it to you at the best
[01:46:43.169 --> 01:46:46.570]  In 1969, Bill Clinton was expelled from Oxford for raping 19-year-old Eileen Wellstone.
[01:46:46.650 --> 01:46:48.690]  Read about this and every one of his crimes against women.
[01:46:48.850 --> 01:46:49.791]  The Clintons' War on Women.
[01:46:49.811 --> 01:46:50.431]  In stores now.
[01:47:13.399 --> 01:47:19.583]  You're listening to the Alex Jones Show.
[01:47:21.344 --> 01:47:24.046]  They took my saddle in Houston.
[01:47:24.106 --> 01:47:27.388]  Broke my leg in Santa Fe.
[01:47:27.508 --> 01:47:29.009]  Lost my wife and a girlfriend.
[01:47:29.529 --> 01:47:31.890]  Lost my wife and a girlfriend.
[01:47:32.651 --> 01:47:35.513]  Somewhere along the way.
[01:47:35.533 --> 01:47:38.835]  In defense of human liberty, Alex Jones.
[01:47:42.352 --> 01:47:43.592]  Thank you, George Strait, for introducing us.
[01:47:44.192 --> 01:47:48.793]  Hard to turn that voice off, but we're going to do it right now and go to Steve, Veb, Trish, and everybody else.
[01:47:49.333 --> 01:47:51.374]  Steve calling from Austin, Texas.
[01:47:51.814 --> 01:47:53.114]  You're on the air worldwide.
[01:47:53.134 --> 01:47:53.694]  Thanks for holding.
[01:47:57.175 --> 01:47:57.355]  Good.
[01:47:57.395 --> 01:47:57.935]  Welcome, sir.
[01:47:57.975 --> 01:47:58.495]  You're on the air.
[01:47:58.875 --> 01:47:59.196]  Thank you.
[01:47:59.696 --> 01:48:00.756]  All right.
[01:48:00.876 --> 01:48:03.716]  This is the moment I've been waiting for with regard to Brexit.
[01:48:04.237 --> 01:48:10.798]  This is the moment where the fight between those who want to be free and the globalists is starting to
[01:48:11.902 --> 01:48:24.050]  Well, they've always been able to say there is no EU, it's not a dictatorship, it doesn't exist.
[01:48:24.370 --> 01:48:33.856]  So now we're making them admit it does, as the EU tries to ban free speech, as they try to merge with us, they try to merge with the TPP, and so we're now going to have a debate and they're going to lose.
[01:48:34.057 --> 01:48:37.479]  That's why they're going to run scams, but we can't lose hope because the debate's here.
[01:48:38.803 --> 01:48:40.124]  Yeah, and it's incredible.
[01:48:40.184 --> 01:48:59.314]  I've been waiting for this for a very long time, I've been listening to you for a long time, been reading a lot of this paraphernalia for a long time, and so just to be able to have it on the public stage and be able to point at it and say, hey, this is going on, and just give them little fact toys that break down their whole trendy argument is just really exhilarating.
[01:49:00.603 --> 01:49:01.244]  It is, my friend.
[01:49:01.264 --> 01:49:02.324]  What do you expect next?
[01:49:02.384 --> 01:49:04.726]  I mean, some people are going to say, oh, Alex, it's not that big of a victory.
[01:49:04.746 --> 01:49:05.687]  They're going to keep fighting us.
[01:49:05.707 --> 01:49:06.488]  Well, of course they are.
[01:49:06.528 --> 01:49:14.914]  But now we've openly pointed out it's a dictatorship created by a bunch of weird Nazis and British royalty at the end of World War II.
[01:49:14.974 --> 01:49:19.498]  I mean, I mean, the EU is literally Spectre out of a James Bond movie.
[01:49:20.953 --> 01:49:25.497]  What I expect next is definitely, you know, those hand-in-hand.
[01:49:25.537 --> 01:49:27.339]  It's like a yin and yang, like a seesaw.
[01:49:27.399 --> 01:49:31.462]  If something gets messed up in Europe, they're going to try something in America.
[01:49:31.582 --> 01:49:35.486]  It's a collective attack on humanity, and people need to start understanding that.
[01:49:35.946 --> 01:49:42.252]  Because Obama doing the immigration thing over here, it's like, okay, Brexit didn't work, let's do the immigration thing over here.
[01:49:42.272 --> 01:49:44.394]  If that didn't work, okay, let's do this over here.
[01:49:44.494 --> 01:49:45.815]  It's a collective attack.
[01:49:46.175 --> 01:49:50.840]  That's going to continue, but as long as we remain vigilant, I don't think that's really going to work.
[01:50:01.052 --> 01:50:04.453]  We knew Hitler was going to lose, but it was still going to be a hard fight because he wasn't going to give up.
[01:50:04.753 --> 01:50:06.914]  I think we've reached that magic moment in my gut.
[01:50:07.194 --> 01:50:08.094]  It's a long battle.
[01:50:08.295 --> 01:50:09.355]  There'll still be problems.
[01:50:09.555 --> 01:50:10.936]  There's no utopia at the end of it.
[01:50:11.136 --> 01:50:14.257]  But this world government project is in deep you-know-what.
[01:50:14.337 --> 01:50:14.917]  God bless you.
[01:50:15.117 --> 01:50:15.657]  Great points.
[01:50:16.337 --> 01:50:17.038]  Let's go ahead.
[01:50:17.098 --> 01:50:19.759]  Speaking of economic collapse, I think that may be their next move.
[01:50:20.159 --> 01:50:22.159]  Let's talk to Trevor and then Webb.
[01:50:22.540 --> 01:50:22.940]  Trevor.
[01:50:23.780 --> 01:50:24.581]  Alex, it's an honor.
[01:50:24.601 --> 01:50:28.483]  I just wanted to bring up the stock market crash that's hiding in plain view.
[01:50:28.503 --> 01:50:32.726]  If I could ask someone to pull up the yahoofinance.com and then go to the S&P 500 index
[01:50:55.137 --> 01:50:58.599]  We'll do that, but just for everybody, they can go to the S&P Index anywhere.
[01:50:58.940 --> 01:51:00.781]  So just look at the S&P Index.
[01:51:00.801 --> 01:51:01.801]  Now, what's your view on that?
[01:51:02.242 --> 01:51:04.303]  You can already see globally, it was already crashing before.
[01:51:04.563 --> 01:51:06.965]  They're blaming what's happening last week with Brexit on that.
[01:51:08.086 --> 01:51:23.796]  Right, and if you pull up to the max view, which not very many people do, you'll see the first peak in 2000, which is the bubble, the dot-com bubble, and then we see the other peak, which is the mortgage bubble, and then
