[00:00:13.976 --> 00:00:20.638]  Well, here we are.
[01:39:48.530 --> 01:39:59.000]  People are going to go out because they don't read the news, they don't know anything, a lot of people unfortunately, and they're going to get on Uber, and it's going to be 2am, they're drunk, alright, next Friday or whatever, and it's going to be like, no, sorry, we don't do Austin anymore.
[01:39:59.602 --> 01:40:03.966]  I don't feel bad for Uber or anything like that, but I mean, here's the thing, if I created Uber,
[01:40:22.938 --> 01:40:28.039]  I have the right to be successful and make tons of money if it's working, but it's not, it's not, you know, poor Uber.
[01:40:28.179 --> 01:40:29.720]  I think it's... No, I wasn't saying you're saying that.
[01:40:29.740 --> 01:40:30.100]  Well, yeah, yeah.
[01:40:30.120 --> 01:40:38.202]  It's just there were people, like, protesting and stuff, like, Uber, Uber, like, oh my God, Uber's just, you know, being destroyed, just such a martyr, you know?
[01:40:38.282 --> 01:40:38.422]  Yeah.
[01:40:38.882 --> 01:40:41.183]  It's really just... I mean, I just feel bad for the people that need it.
[01:40:41.203 --> 01:40:41.843]  Yeah, of course.
[01:40:41.863 --> 01:40:44.204]  Because a lot of my buddies don't have cars in Austin.
[01:40:44.764 --> 01:40:53.634]  Because, I mean, and it makes it easier for the transportation, like waiting on a bus, that can take a long time, you know, to learn the schedules.
[01:40:53.654 --> 01:40:55.375]  I mean, all you gotta do is hop on your phone, boom, I won it.
[01:40:55.396 --> 01:40:56.156]  That's the easiest thing ever.
[01:40:56.457 --> 01:41:01.202]  And if other cities do this, it's gonna be pretty much detrimental for going downtown and drinking or whatever.
[01:41:01.562 --> 01:41:02.503]  Now it's shifting gears.
[01:41:02.923 --> 01:41:05.185]  Army shrinks the smallest level since before World War II.
[01:41:05.686 --> 01:41:16.455]  The Army's latest headcount shows that nearly 2,600 soldiers departed active service in March without being replaced, an action that plunges manning to its lowest level since before World War II.
[01:41:16.736 --> 01:41:20.999]  During the past years, the size of the active force has been reduced by 16,548 soldiers, the rough equivalent of three brigades.
[01:41:24.122 --> 01:41:32.968]  Now, in strength for March was 479,172, which is 154 fewer troops than were on active duty when the Army halted the post-Cold War drawdown in 1999.
[01:41:33.028 --> 01:41:36.891]  What do you think about that, as someone who's been in the military?
[01:41:37.352 --> 01:41:42.355]  The despicable thing about the whole thing is it's not people getting out, like they were
[01:41:44.138 --> 01:41:46.839]  You know, getting out of the army already and, you know, their time was up.
[01:41:47.280 --> 01:41:57.304]  A lot of these people were actually serving in combat in Afghanistan and were literally handed slips like officers saying, hey, you're still going to be deployed, but when you get back, you're not going to have a job.
[01:41:57.324 --> 01:41:58.025]  All right.
[01:41:58.105 --> 01:42:00.046]  Enjoy the rest of your six months here in Afghanistan.
[01:42:00.306 --> 01:42:01.426]  Thanks for fighting for America.
[01:42:01.727 --> 01:42:02.827]  That's how they're dealing with it.
[01:42:02.867 --> 01:42:04.428]  That's one of the horrible things about it.
[01:42:04.828 --> 01:42:10.571]  You know, and everyone's like, you know, our our our military is so big, you know, and Trump keeps going, we're going to make it bigger, better, stronger.
[01:42:10.991 --> 01:42:11.351]  You know what?
[01:42:11.391 --> 01:42:12.792]  We live in a world where there's bad people.
[01:42:12.912 --> 01:42:23.276]  There's a lot of people out there with superpowers that have nuclear capabilities that hate us, that hate our freedoms, hate what we stand for, what we represent, hate the fact that some of them feel like they've been betrayed or screwed over with some of these faulty wars.
[01:42:23.336 --> 01:42:25.036]  I mean, at the end of the day, guess what?
[01:42:25.096 --> 01:42:26.877]  We need to have a strong military.
[01:42:26.897 --> 01:42:32.899]  It doesn't mean that we need to have tanks running up and down or anything like that, but we should have good numbers in case someone flexes.
[01:42:33.359 --> 01:42:38.641]  We can do something, you know, and people should be able to want to join right now if they want to serve their country.
[01:42:38.681 --> 01:42:39.141]  That's fine.
[01:42:39.281 --> 01:42:39.561]  It's true.
[01:42:39.601 --> 01:42:41.402]  And Joe, I forgot, we're going to give out the phone number.
[01:42:41.642 --> 01:42:44.263]  Take your calls on the myriad of issues we've been talking about.
[01:42:44.463 --> 01:42:44.643]  It's 877-789-2539.
[01:42:44.663 --> 01:42:44.743]  877-789-2539.
[01:42:44.803 --> 01:42:45.123]  Call in.
[01:42:45.163 --> 01:42:47.764]  Next segment, we're going to take your calls, so hurry up.
[01:42:47.784 --> 01:42:47.904]  877-789-2539.
[01:42:47.944 --> 01:42:51.125]  Hear your thoughts on all the issues we're talking about.
[01:42:51.185 --> 01:42:53.906]  Be back next segment with Biggs, and we'll answer your calls.
[01:42:53.926 --> 01:42:55.566]  Anthony Gucciardi, this is the Alex Jones Show.
[01:43:08.915 --> 01:43:09.936]  Brain Force is here.
[01:43:10.457 --> 01:43:12.740]  Ladies and gentlemen, I've been on this the last few months.
[01:43:13.020 --> 01:43:20.830]  You probably noticed I've been more crazed, more focused, less brain fog, more energy, more special reports, and it's because of Brain Force.
[01:43:21.604 --> 01:43:24.766]  One of the worst things with most energy products is it's not sustainable.
[01:43:25.046 --> 01:43:25.187]  Right?
[01:43:25.207 --> 01:43:27.548]  You're gonna crash and you're gonna feel really bad afterwards.
[01:43:27.908 --> 01:43:31.411]  This has a bunch of different antioxidants and compounds and polyphenols.
[01:43:31.471 --> 01:43:34.613]  Everybody's on these drugs to knock their brain out because the brain's so fried.
[01:43:35.114 --> 01:43:39.897]  We kept changing this formula over and over and over again until it became sort of a grand puzzle.
[01:43:40.457 --> 01:43:42.279]  For example, the L-theanine inside of it.
[01:43:42.639 --> 01:43:47.062]  That is activated by the different compounds in the Yerba Mate that we put inside of it as well.
[01:43:47.222 --> 01:43:49.223]  This just increases the compounds you already have.
[01:43:49.844 --> 01:43:51.325]  This is what you're actually designed to run on.
[01:43:51.465 --> 01:43:51.705]  Exactly.
[01:43:51.725 --> 01:43:55.529]  It's kind of like a car will run on one form of junky gas, but it runs really good on what it's designed for.
[01:43:56.030 --> 01:44:03.297]  You will find Brain Force, Survival Shield X2, and other game-changing products at InfoWarsLife.com.
[01:44:03.578 --> 01:44:04.018]  Or call 888-253-3139.
[01:44:08.783 --> 01:44:11.745]  A clean, toxic-free body is the foundation of true health.
[01:44:12.045 --> 01:44:21.650]  Introducing Deep Cleanze by Infowarslife.com, a scientifically formulated blend of nanocolloidal zeolites and organic ingredients that aid the body in cleansing chemicals and toxic metals.
[01:44:21.930 --> 01:44:27.132]  Using our proprietary multi-step extraction technology, Deep Cleanze is our most affordable all-in-one cleanser.
[01:44:27.232 --> 01:44:36.077]  With concentrated organic compounds like cilantro, milk thistle, fulvic acid, orange peel, zeolites, and others, Deep Cleanze doesn't hold back.
[01:44:36.337 --> 01:44:44.920]  Instead of buying five, six, or even seven different cleansing products, we use decades-old scientific research to put together the Rolls-Royce of all-in-one cleansing.
[01:44:45.160 --> 01:44:52.083]  Look, there's a reason Deep Cleanse is the only product on the market that uses our proprietary Spigerex herbal processing technique.
[01:44:52.223 --> 01:44:58.285]  We use only the highest quality organic herbs backed by serious research, and we still bring it to you at the best price out there.
[01:44:58.585 --> 01:45:03.307]  If you wish to find deep cleanse and experience the all-in-one cleansing, visit InfoWarsLife.com.
[01:45:03.467 --> 01:45:05.907]  That's InfoWarsLife.com or call 888-253-3139.
[01:45:06.048 --> 01:45:10.549]  Joe Bakes here with InfoWars.com.
[01:45:10.609 --> 01:45:12.630]  Today I want to talk to you about guns.
[01:45:12.910 --> 01:45:13.790]  Why we have them.
[01:45:13.970 --> 01:45:17.251]  Why the Bill of Rights guarantees that we can have them.
[01:45:17.351 --> 01:45:22.573]  And why my right to have a gun is more important than your right to rail against it in the press.
[01:45:22.833 --> 01:45:29.796]  I believe every good journalist needs to know why the Second Amendment must be considered more essential than the First Amendment.
[01:45:29.876 --> 01:45:40.341]  This may be a bitter pill to swallow, but the right to keep and bear arms is not an outdated, dusty idea some old dead white guys dreamed up in fear of the Redcoats.
[01:45:40.621 --> 01:45:44.063]  No, it is just as essential to liberty today as it was in 1776.
[01:45:46.164 --> 01:45:53.108]  The original amendments we refer to as the Bill of Rights contain ten of what the constitutional framers termed unalienable rights.
[01:45:53.308 --> 01:45:55.849]  The Bill of Rights came to us with blinders on.
[01:45:55.969 --> 01:45:58.711]  It doesn't recognize color, or class, or wealth.
[01:45:58.831 --> 01:46:05.314]  It protects not just the rights of actors, or editors, or reporters, but extends even to those we love to hate.
[01:46:05.415 --> 01:46:07.976]  This is a small excerpt from Charlton Heston.
[01:46:08.416 --> 01:46:09.757]  Clean, pure drinking water.
[01:46:10.057 --> 01:46:11.338]  You can't survive without it.
[01:46:11.538 --> 01:46:12.439]  But where do you get it?
[01:46:12.739 --> 01:46:18.504]  Alexa Pure Pro is a brand new groundbreaking gravity-fed water filtration system that is like no other.
[01:46:18.724 --> 01:46:24.469]  The Alexa Pure Pro transforms water from virtually any fresh source into clean, healthy drinking water.
[01:46:24.649 --> 01:46:32.415]  Pairing the unprecedented superfiltration power of an all-new gravity block core with a hybrid chromatic shell, it removes up to 99.999% of impurities.
[01:46:35.177 --> 01:46:41.504]  Including bacteria, viruses, fluoride, disinfectants, volatile organic contaminants, and hormones.
[01:46:41.904 --> 01:46:44.026]  Filter capacity up to 5,000 gallons.
[01:46:44.386 --> 01:46:45.588]  Stainless steel construction.
[01:46:45.868 --> 01:46:46.589]  Easy assembly.
[01:46:46.909 --> 01:46:47.530]  Low maintenance.
[01:46:47.810 --> 01:46:49.652]  Replacement filters are simple to install.
[01:46:49.912 --> 01:46:55.918]  And now, as part of an exclusive limited time introductory offer, you can save $20 off the retail price.
[01:46:56.298 --> 01:46:57.519]  You're listening to the Alex Jones Show!
[01:47:31.093 --> 01:47:34.075]  Crashing through the lies and disinformation.
[01:47:34.655 --> 01:47:38.877]  It's Alex Jones on the GCN Radio Network.
[01:47:41.598 --> 01:47:42.559]  Alright, we're back.
[01:47:42.619 --> 01:47:48.241]  We're taking your calls at 877-789-2539.
[01:47:48.261 --> 01:47:48.621]  877-789-2539.
[01:47:49.122 --> 01:47:54.664]  Call board is pretty much lit up right now, but we have a couple spots.
[01:47:54.684 --> 01:47:57.726]  If you want to talk about any of the issues we're talking about today,
[01:47:59.397 --> 01:48:03.701]  From, Army shrinks to smallest level since before World War II.
[01:48:04.581 --> 01:48:08.465]  The story I talked about earlier, which is, I think, the most important of the day.
[01:48:08.865 --> 01:48:14.970]  Court orders man to forfeit nearly $20,000 despite no criminal charges and prosecutors attempt to dismiss case.
[01:48:15.391 --> 01:48:18.053]  They found $20,000 in his laptop bag.
[01:48:18.673 --> 01:48:22.476]  No drugs, nothing, he didn't do anything wrong, but the dog barked.
[01:48:23.450 --> 01:48:25.953]  So, that was enough for them to seize all his money.
[01:48:26.453 --> 01:48:34.262]  And it turns out, in Arkansas, between 2000 and 2014, law enforcement seized more than $80 million in cash and over 9,500 vehicles.
[01:48:36.826 --> 01:48:40.248]  So yeah, pretty insane if you didn't catch that in the beginning.
[01:48:40.688 --> 01:48:54.616]  Also about the FBI and Clinton, basically the FBI saying we might be able to move, might be ready to move and make a final judgment, and former FBI agents saying that Hillary Clinton did demonstrate gross negligence in handling the servers.
[01:48:55.196 --> 01:48:56.817]  Well, that's just some of the news we've been talking about.
[01:48:56.837 --> 01:48:59.318]  Austin banning, or rather Lyft leaving Austin.
[01:48:59.698 --> 01:49:02.440]  Man accused of putting mouse poison on food arranged.
[01:49:02.700 --> 01:49:04.921]  What a mentally deranged person.
[01:49:04.941 --> 01:49:12.025]  29-year-old Ann Arbor man suspected of spraying food with rodent poison mixture at Ann Arbor area grocery store was arraigned Thursday in a district court.
[01:49:12.045 --> 01:49:14.126]  Authorities brought charges against him.
[01:49:14.146 --> 01:49:20.689]  He was faced with four felony counts of poisoning food or water, carrying potential penalties as much as $15,000 each and 20 years in prison.
[01:49:22.370 --> 01:49:29.294]  I can think of a few companies that could probably face those charges as well, and most likely should as well, for destroying the food and water supply.
[01:49:29.314 --> 01:49:32.115]  Does it rhyme with Onsanto?
[01:49:33.336 --> 01:49:36.657]  There's quite a few, you know, and I'm surprised they pay any tax.
[01:49:37.017 --> 01:49:42.420]  So alright, we're going to go ahead and pick some of these callers here in a moment.
[01:49:42.460 --> 01:49:43.461]  Some more are just coming in.
[01:49:43.781 --> 01:49:49.504]  Let's go ahead and talk to Jimmy in Michigan, who wants to talk about the military.
[01:49:49.524 --> 01:49:50.244]  What's on your mind, Jimmy?
[01:49:53.666 --> 01:49:54.066]  Jimmy, you there?
[01:49:55.087 --> 01:49:55.587]  Yeah, yeah.
[01:49:55.688 --> 01:49:56.448]  Hey, how you doing?
[01:49:56.648 --> 01:49:57.169]  How's it going?
[01:49:57.269 --> 01:49:58.770]  So what do you want to talk about the military today?
[01:49:59.450 --> 01:50:01.692]  And if you wouldn't mind me getting your phone so it's not on speaker.
[01:50:01.812 --> 01:50:05.475]  No, I'm not on speaker phone, I don't think.
[01:50:06.355 --> 01:50:07.456]  Oh, what's on your mind, my friend?
[01:50:07.476 --> 01:50:11.959]  Alright, Jimmy, sorry.
[01:50:11.979 --> 01:50:19.225]  We're going to have to drop you though just because the phone connection is bad and I don't want the audience to have to listen to that noise in the background.
[01:50:20.174 --> 01:50:22.575]  Alright, let's go ahead and talk to Charles in Georgia.
[01:50:22.635 --> 01:50:25.697]  He wants to talk about Donald Trump.
[01:50:25.937 --> 01:50:31.900]  No one ever talks about Donald Trump, so I'll tell you what, Charles, I want to hear something original about Donald Trump today.
[01:50:33.161 --> 01:50:33.921]  What you got for me?
[01:50:34.042 --> 01:50:47.429]  Oh, you're going to definitely hear something original, because I'm another black supporter that supports Donald Trump, and I'm tired of people in the South, or people in general, calling Donald Trump a racist.
[01:50:48.049 --> 01:50:49.130]  And he's not a racist.
[01:50:50.137 --> 01:50:57.583]  Donald Trump has done more for the black community and for minority communities than anybody in the Democratic Party right there.
[01:50:57.603 --> 01:50:58.664]  That's real talk right there.
[01:50:59.204 --> 01:51:00.365]  Yeah, I like the real talk.
[01:51:00.425 --> 01:51:08.832]  You can see all the charities that he's donated money to and everything, and you can see where he's donated to minority groups in New York City.
[01:51:08.872 --> 01:51:14.836]  And by the way, New York City is the most liberal, is one of the most liberal states in America.
[01:51:14.896 --> 01:51:18.299]  There's no way, if Donald Trump was a racist, there's no way he could make it.
[01:51:18.917 --> 01:51:23.379]  Uh, as being there in one of the most liberal states in America.
[01:51:23.879 --> 01:51:30.702]  But with that said, I got a documentary film that I'd like to share with you guys at InfoWars.
[01:51:30.722 --> 01:51:34.463]  You can go on over to YouTube and check out The Nation of Truth.
[01:51:34.783 --> 01:51:37.524]  And we got a film called Black Origins Untold.
[01:51:38.145 --> 01:51:44.127]  And we got a film that talks about the hip-hop community being infiltrated by the Illuminati to poison the minds of black people.
[01:51:44.707 --> 01:51:46.848]  We also have where they're stealing
[01:51:47.375 --> 01:51:48.016]  Yeah, he will be.
[01:52:03.951 --> 01:52:04.431]  Well, you know what?
[01:52:04.451 --> 01:52:05.132]  Let me tell you, Charles.
[01:52:05.612 --> 01:52:07.494]  Hey, you answered my wish.
[01:52:07.534 --> 01:52:08.455]  It wasn't an original call.
[01:52:08.755 --> 01:52:11.478]  It wasn't just a standard talk on Trump.
[01:52:11.918 --> 01:52:16.963]  It's interesting to me, as I've said about five billion times, I'm not even sitting here saying I'm a Trump supporter.
[01:52:17.463 --> 01:52:27.072]  But it's interesting to me, Charles, I like that you said this is real talk because, number one, when I talk to people and they say, well, Donald Trump is racist and you're a racist if you even say anything about it.
[01:52:28.641 --> 01:52:31.183]  Well, number one, I always say, you know, to give me a specific example, they can't do it.
[01:52:31.404 --> 01:52:42.654]  They just spew hatred, and it sounds like you're actually a reasonable guy, can speak well, and say, hey man, you know, I'm from Philadelphia also, so I get when you say it's a liberal city.
[01:52:42.694 --> 01:52:53.664]  I've been in New York a million times, New York City, and Philadelphia is extremely liberal, New York City is extremely liberal, to the point where you're told in Philadelphia when you're looking for a job, well just make sure you're registered Democrat.
[01:52:54.366 --> 01:52:54.646]  Yeah.
[01:52:54.726 --> 01:52:55.947]  They're not going to like you if you're not.
[01:52:56.187 --> 01:52:56.428]  Yeah.
[01:52:56.448 --> 01:52:56.688]  Okay?
[01:52:57.068 --> 01:53:02.592]  So, yeah, obviously, I mean, there's a lot to discuss there instead of just screaming that he's racist.
[01:53:02.792 --> 01:53:05.314]  The elite, the mainstream media, they're all scared of this guy.
[01:53:05.614 --> 01:53:08.956]  Completely and totally, because they know he's not going to take a lot of this BS.
[01:53:08.996 --> 01:53:10.237]  He's not going to put up with their crap.
[01:53:11.238 --> 01:53:14.820]  And that's why they keep pushing these campaigns that promote the fact that he's a racist.
[01:53:15.380 --> 01:53:20.922]  And they try to make you think that the only real candidate that you have to choose from right now is Hillary Clinton.
[01:53:21.262 --> 01:53:28.486]  But if you look at her numbers now compared to 2012 when she ran that first time, they're way lower.
[01:53:29.486 --> 01:53:30.246]  Way lower now.
[01:53:30.586 --> 01:53:33.087]  Her ratings, her votes, all that stuff, way lower.
[01:53:33.487 --> 01:53:41.029]  And now you take this nominee, this Donald Trump, and you look at him, he has the most turnout out of any GOP nominee ever.
[01:53:42.190 --> 01:53:47.271]  Smashing every person's record thus far in an election cycle.
[01:53:48.382 --> 01:53:54.608]  But they keep telling you when you turn on TV every time, he's going to destroy America, he's a racist, he's a bigot, blah, blah, blah, blah, blah.
[01:53:55.069 --> 01:53:59.693]  You know, this guy's going to, you know, no, they're scared and they're saying that because they know they're going to get shut down.
[01:53:59.713 --> 01:54:01.836]  These elites know they're going to have nowhere to go.
[01:54:01.856 --> 01:54:08.122]  And he's going to start pulling a lot of this stuff away from the political side and make these guys get out of there.
[01:54:08.382 --> 01:54:08.442]  Yes.
[01:54:38.302 --> 01:54:39.304]  It's the same thing that's happening.
[01:54:39.424 --> 01:54:39.664]  It is.
[01:54:39.704 --> 01:54:42.889]  You know, I gotta tell you, I don't know Donald Trump's true intentions.
[01:54:43.809 --> 01:54:44.590]  Okay, either do you.
[01:54:44.970 --> 01:54:46.151]  Nope, he's shaking it up though.
[01:54:46.171 --> 01:54:49.313]  He could get in and be the worst president in human history.
[01:54:49.653 --> 01:54:50.634]  But I will say one thing.
[01:54:51.275 --> 01:54:59.261]  The support for Donald Trump is representative of a true hatred and a true disillusion and a true isolation from the political establishment.
[01:54:59.301 --> 01:55:01.162]  And that is the most riveting and powerful point.
[01:55:01.362 --> 01:55:05.405]  And I think the establishment is not only afraid of Donald Trump, they're afraid of anything they can't control.
[01:55:05.725 --> 01:55:09.108]  If you look, they're doing a lot of the same things to Bernie Sanders.
[01:55:09.408 --> 01:55:09.588]  Yeah.
[01:55:09.848 --> 01:55:10.769]  They're just afraid, man.
[01:55:11.270 --> 01:55:12.891]  They know they can control Hillary Clinton.
[01:55:13.351 --> 01:55:17.054]  They know that they basically, you know, Hillary is 100% establishment.
[01:55:17.414 --> 01:55:20.216]  They know that they could have done the same with someone like Marco Rubio.
[01:55:20.617 --> 01:55:22.558]  But they're afraid of the outlier.
[01:55:22.778 --> 01:55:24.580]  They're afraid of the wild cards.
[01:55:24.900 --> 01:55:27.222]  And not even that the wild cards may be the best thing in the world.
[01:55:27.762 --> 01:55:35.128]  But God, they represent something that the population is completely done with the establishment and that is the most scary thing in the world.
[01:55:35.148 --> 01:55:44.916]  Well it's like it worked against Ron Paul, it worked against Rand Paul, they were able to sideline these guys and get them out of there because they know that these guys would come in, shake Washington up, and kick a lot of these people to the curb.
[01:55:45.337 --> 01:55:52.903]  You know, and for some reason, everything that they did to those two guys, they tried to do it to Trump, didn't work, and there's more and more people coming out.
[01:55:53.123 --> 01:56:00.049]  First they laugh and say it's a joke, it'll never happen, and then make, oh it'll never actually, he'll never be the nominee, and then they attack, attack, attack, attack, attack.
[01:56:00.770 --> 01:56:02.151]  Anyway, let's go to some more calls here.
[01:56:03.311 --> 01:56:09.976]  Why don't we go to John in Oklahoma who also wants to talk about military and ask Joe Biggs a question.
[01:56:10.016 --> 01:56:10.856]  John, what's on your mind?
[01:56:11.737 --> 01:56:12.818]  Yes, good evening.
[01:56:13.298 --> 01:56:14.439]  Thank you for taking my call.
[01:56:14.479 --> 01:56:17.381]  I just want to ask Joe... Thank you for calling in.
[01:56:18.882 --> 01:56:21.704]  There's a few... He knows what a sheepdog is.
[01:56:22.204 --> 01:56:30.330]  There's a few guys out here that possess the techniques and the qualification to go ahead and defeat IEDs.
[01:56:31.411 --> 01:56:32.812]  Do you think we're going to see
[01:56:35.951 --> 01:56:41.693]  In our communities, we're going to have to deploy our personal dogs to do that task?
[01:56:42.853 --> 01:56:43.953]  I mean, it's a possibility.
[01:56:43.973 --> 01:56:50.115]  I mean, they just found an IED under a bridge in a town, I believe, called... That's what I'm referring to.
[01:56:50.135 --> 01:56:55.277]  Yeah, in Rosebud, Texas, right outside of... I can't think of the name of the city right now.
[01:56:55.757 --> 01:56:57.777]  But, yeah, there was an IED found out there.
[01:56:58.037 --> 01:56:59.718]  And, you know, we already know the borders are open.
[01:56:59.778 --> 01:57:03.559]  We know that ISIS has got a guy down there who's been training in an opera.
[01:57:04.019 --> 01:57:17.447]  You know, it's only a matter of time before those tactics that we saw in Iraq on convoys, that we saw in Afghanistan, are eventually going to come across the borders, our poorest border, and be used against us on, you know, roadways and things like that.
[01:57:18.048 --> 01:57:25.652]  And it's going to be hard at first because we don't have a police force that's used to dealing with that kind of, you know, problem, you know.
[01:57:25.812 --> 01:57:30.035]  And then that's what's going to be the scary thing is, are we going to have the time and the resources to train?
[01:57:30.655 --> 01:57:41.142]  The police to defeat IEDs or then they're gonna bring in military EOD teams to take over and have convoys doing route clearance up and down major interstates and things like that.
[01:57:41.222 --> 01:57:42.703]  So it's definitely gonna be an interesting future.
[01:57:42.723 --> 01:57:43.804]  That is a scary thought.
[01:57:44.425 --> 01:57:47.186]  Alright, well Alex will be back tomorrow from 11 a.m.
[01:57:47.206 --> 01:57:47.727]  to 2 p.m.
[01:57:47.767 --> 01:57:48.167]  Central.
[01:57:48.267 --> 01:57:56.253]  And remember, Infowarsstore.com, the storable food sale, 30 to 40 percent off, is ending tonight at midnight.
[01:57:56.373 --> 01:57:57.814]  Check it out, Infowarsstore.com.
[01:57:58.394 --> 01:58:05.730]  Alex Jones here to tell you about how you can help spread liberty worldwide while also enjoying what I have found to be the best tasting 100% organic coffee on the planet.
