[00:00:00.729 --> 00:00:04.871]  You're listening to The Alex Jones Show.
[01:32:17.803 --> 01:32:18.705]  I've been working all day.
[01:32:18.745 --> 01:32:21.087]  I took a couple hours off coaching basketball.
[01:32:21.228 --> 01:32:22.229]  I get in here at 830.
[01:32:22.649 --> 01:32:24.271]  I was kind of run down.
[01:32:24.552 --> 01:32:26.274]  You know, I just didn't feel like I was going to make it.
[01:32:26.474 --> 01:32:28.335]  And I really wanted to do a good job on the interview.
[01:32:28.355 --> 01:32:30.176]  I got my bottle of Brain Force right there.
[01:32:30.196 --> 01:32:30.977]  I popped two of them.
[01:32:31.257 --> 01:32:33.398]  And about 20 minutes later, it's like, bing!
[01:32:33.518 --> 01:32:35.399]  Everything just kind of clears up.
[01:32:35.419 --> 01:32:36.780]  It's got four and a half stars.
[01:32:36.980 --> 01:32:38.040]  People really love it.
[01:32:38.321 --> 01:32:38.841]  Read about it.
[01:32:38.921 --> 01:32:42.663]  Find out why third-party nutraceutical sites give it such high praise.
[01:32:42.743 --> 01:32:48.026]  Because it really does have the best organic-based systems that will blow your socks off.
[01:32:48.226 --> 01:32:52.089]  I haven't pulled an all-nighter like that in a while, but I probably could not have done it without BrainForce.
[01:32:52.249 --> 01:32:58.053]  I went home about 6.45 this morning, took three hours of sleep, got up, took two more BrainForce and came in.
[01:32:58.393 --> 01:33:03.657]  You will find BrainForce and other game-changing products at InfoWarsLife.com or call 888-253-3139.
[01:33:03.797 --> 01:33:05.779]  You're listening to The Alex Jones Show.
[01:33:25.714 --> 01:33:29.790]  If you're receiving this transmission, it comes from FEMA Region 6, formerly Texas.
[01:33:30.796 --> 01:33:31.597]  We're in the former capital.
[01:33:31.637 --> 01:33:35.299]  You are listening to an InfoWars.com Frontline Report.
[01:33:35.819 --> 01:33:37.320]  It's Alex Jones.
[01:33:37.601 --> 01:33:38.621]  There is a resistance.
[01:33:38.681 --> 01:33:39.562]  We're fighting back.
[01:33:39.762 --> 01:33:40.342]  Organize.
[01:33:40.462 --> 01:33:41.483]  Resist the globalists.
[01:33:41.963 --> 01:33:46.086]  Identify the foreign mega banks that run the narcotics and the child kidnapping rings.
[01:33:46.727 --> 01:33:50.889]  Warn your friends and family about the soft kill weapons in the food, the water, the vaccines.
[01:33:51.770 --> 01:33:52.531]  Face the truth.
[01:33:52.671 --> 01:33:54.032]  Read the globalists' own admissions.
[01:33:54.552 --> 01:33:55.813]  The enemy plan is public.
[01:33:55.853 --> 01:33:58.735]  They think we're so dumb, they admit it to their own minions.
[01:34:00.575 --> 01:34:03.697]  I'm gonna go right back to your calls here in just a moment.
[01:34:04.097 --> 01:34:05.938]  I'm gonna be going to Raymond.
[01:34:05.958 --> 01:34:08.820]  I'm gonna be going to Katie.
[01:34:09.320 --> 01:34:12.962]  I'm gonna be going to Jason, Christina, Chris, Jeff, so many others.
[01:34:13.622 --> 01:34:15.063]  And I'm gonna just race through calls now.
[01:34:15.083 --> 01:34:16.224]  I'll give each person about a minute.
[01:34:17.344 --> 01:34:22.307]  But if you just join me, let me go through some of the headlines that I didn't get to themselves.
[01:34:22.327 --> 01:34:23.908]  Just let the headlines speak for themselves.
[01:34:23.968 --> 01:34:25.809]  First off, though,
[01:34:27.938 --> 01:34:29.980]  We are funded by you, the patriots.
[01:34:30.060 --> 01:34:38.469]  We don't have, again, stimulus money like MSNBC, billions of dollars, or 400 plus million a year, taxpayer money like NPR, and then billions in Rockefeller Foundation money.
[01:34:39.628 --> 01:34:47.354]  We are funded by you buying high quality water filters at the lowest prices at InfoWareStore.com, promo code water, you get 10% off at checkout.
[01:34:47.694 --> 01:34:53.018]  An additional 10% off when you sign up for AutoShip on products like our super high quality organic coffee.
[01:34:54.198 --> 01:34:58.021]  Most stuff's made in America, but Mexico does have the best coffee in the world from Chiapas, in my opinion.
[01:34:58.061 --> 01:35:00.863]  It's almost like Guatemalan coffee, but even better, it's right on the border.
[01:35:01.223 --> 01:35:04.426]  High mountain, organic, volcanic soil, delicious.
[01:35:04.446 --> 01:35:06.347]  You sign up for AutoShip for that.
[01:35:06.467 --> 01:35:08.829]  Any of the products, the great nutraceuticals, you name it,
[01:35:09.409 --> 01:35:13.872]  There isn't a lot of real iodine out there that isn't bound to other compounds and other elements.
[01:35:14.272 --> 01:35:22.718]  We have deep earth crystal source that no one else has in a palm oil patented system the Russians invented.
[01:35:23.379 --> 01:35:30.003]  And this is pure iodine in a safe organic base and just pulls out the toxins, blocks the estrogen mimickers.
[01:35:30.924 --> 01:35:33.346]  This is the one product everybody should take.
[01:35:34.144 --> 01:35:38.048]  Now you will detoxify on average in about two, three weeks, so get ready to feel like crap a few days.
[01:35:38.548 --> 01:35:42.031]  But after that, it's just, just, I mean, I look ten years younger.
[01:35:42.892 --> 01:35:45.214]  And I'm still not a beach boy, like I said, but I look a lot better.
[01:35:45.234 --> 01:35:53.823]  My mother today, I was over at her house, she was just like, as I was swimming in their pool with my kids, and she's just like, you've lost like 60, 70 pounds, you look like
[01:35:54.696 --> 01:35:55.677]  I look pretty darn good now.
[01:35:55.697 --> 01:35:57.237]  I barely have any belly fat.
[01:35:57.257 --> 01:35:58.878]  I mean, it's like 95% gone.
[01:35:59.538 --> 01:36:01.699]  X2, Super Male Vitality is back in stock.
[01:36:01.980 --> 01:36:04.141]  Sign up for AutoShip, get 10% off or whatever.
[01:36:04.381 --> 01:36:05.341]  Just buy it by itself.
[01:36:05.441 --> 01:36:05.862]  Try it.
[01:36:06.122 --> 01:36:07.642]  Try Super Female Vitality.
[01:36:08.003 --> 01:36:09.523]  Anthroplex.
[01:36:09.543 --> 01:36:10.664]  Try the other products.
[01:36:10.724 --> 01:36:16.827]  Knockout is 10 known ingredients to give you healthful, restful, deep sleep.
[01:36:18.088 --> 01:36:18.748]  It's got everything.
[01:36:19.953 --> 01:36:22.454]  One bottle of melatonin is $19.95.
[01:36:22.694 --> 01:36:32.018]  We have the same dose in this pill of organic melatonin for $19.95, and then nine other ingredients, like L-tryptophan.
[01:36:32.058 --> 01:36:34.399]  That's the stuff that's in turkey, makes you sleepy on Thanksgiving.
[01:36:34.779 --> 01:36:35.540]  It's super healthy.
[01:36:36.140 --> 01:36:38.981]  We've got the valerian root.
[01:36:39.441 --> 01:36:40.902]  That's only three ingredients, folks.
[01:36:40.962 --> 01:36:44.243]  I'm gonna stop right there.
[01:36:44.263 --> 01:36:44.243]  $19.95.
[01:36:44.663 --> 01:36:46.044]  Ten ingredients!
[01:36:46.664 --> 01:36:47.965]  That's why we call it knockout!
[01:36:49.687 --> 01:36:51.013]  Take one pill, really go to sleep.
[01:36:51.033 --> 01:36:53.122]  Take two, you better be ready to go to bed for 10, 12 hours.
[01:36:54.889 --> 01:36:58.592]  And let me just be honest with folks, I never had trouble sleeping for the last three, four years with all the stress.
[01:36:58.852 --> 01:37:02.455]  I have tried, you know, a few times prescription sleeping pills.
[01:37:02.495 --> 01:37:06.317]  They make me feel horrible, make me sleep weird, feel groggy the next day.
[01:37:06.618 --> 01:37:08.019]  This stuff is totally smooth.
[01:37:08.659 --> 01:37:10.461]  One hundredth the price overall.
[01:37:10.641 --> 01:37:11.381]  It's just awesome.
[01:37:11.441 --> 01:37:12.102]  And it's natural.
[01:37:12.442 --> 01:37:13.783]  God's Medicine Cabinet.
[01:37:14.163 --> 01:37:15.424]  Infowarslife.com.
[01:37:15.464 --> 01:37:15.985]  Check it out.
[01:37:16.525 --> 01:37:20.828]  We've got the great Nootropic Brain Boost with the
[01:37:22.049 --> 01:37:24.630]  Product there as well that blows away the competition.
[01:37:24.670 --> 01:37:27.351]  Brain Force is better than leading competitors that are $60.
[01:37:27.491 --> 01:37:33.812]  It has higher dosages of better known compounds and some of the same as leading competitors that are $60.
[01:37:34.713 --> 01:37:39.614]  And I talk to marketers, they go, listen, if you put a higher price on this, people will buy it, you'll make more money.
[01:37:40.134 --> 01:37:46.416]  I cannot morally sell you something with a huge price tag just because people will buy it thinking it's better.
[01:37:46.696 --> 01:37:50.157]  This is better than all the major leading competitors and half the price.
[01:37:51.092 --> 01:37:52.773]  And the industry is freaking out over it.
[01:37:53.413 --> 01:37:54.814]  A lot of people figured this out.
[01:37:54.834 --> 01:37:55.635]  A lot of people haven't.
[01:37:56.555 --> 01:38:01.638]  They're like, all the big foodies and the experts and the vitamin Nazis are obsessed with us now.
[01:38:01.678 --> 01:38:05.420]  We have five stars across the board on all these big third-party sites we have links to.
[01:38:05.981 --> 01:38:07.862]  They're like, we are game changers.
[01:38:07.922 --> 01:38:12.044]  Because listen, I don't do anything to people I don't want.
[01:38:12.304 --> 01:38:13.865]  I'm super superstitious.
[01:38:14.465 --> 01:38:15.026]  Understand that?
[01:38:16.467 --> 01:38:17.547]  God fear whatever you call.
[01:38:17.927 --> 01:38:19.308]  I do not screw people, folks.
[01:38:19.428 --> 01:38:20.269]  I will not do it.
[01:38:22.230 --> 01:38:23.471]  And I can't believe the industry.
[01:38:23.551 --> 01:38:24.672]  I'm just going to say that right there.
[01:38:26.074 --> 01:38:32.300]  Because we got stuff for half the price that I know costs three times what the leading competitor puts in their bottles.
[01:38:33.161 --> 01:38:37.585]  And I'm really thinking about doing advertising where I break it all down and show it, but I don't like being like that.
[01:38:38.046 --> 01:38:39.407]  Just look into it for yourselves.
[01:38:39.968 --> 01:38:43.591]  Other nootropics are double the price or more, and they're not as good.
[01:38:44.508 --> 01:38:44.868]  I'm done!
[01:38:45.329 --> 01:38:46.209]  Get brainforced today!
[01:38:46.570 --> 01:38:48.531]  InfoWarsLive.com or call toll free 888-253-3139.
[01:38:48.571 --> 01:38:52.895]  All right, who's been holding the longest here?
[01:38:53.295 --> 01:38:57.558]  Would that be Katie in Maryland and then I'll go to Raymond and others.
[01:38:57.618 --> 01:38:58.519]  Katie, thanks for holding.
[01:38:58.559 --> 01:38:59.199]  You're a sweetheart.
[01:38:59.480 --> 01:38:59.820]  Welcome.
[01:39:01.181 --> 01:39:02.522]  Hi, Alex.
[01:39:02.722 --> 01:39:06.405]  Thank you for all the great information that you give to all of us.
[01:39:07.026 --> 01:39:09.988]  I just started listening to your show a couple years ago, my husband.
[01:39:10.546 --> 01:39:11.888]  Ted told me about you.
[01:39:12.068 --> 01:39:15.212]  When I was watching the Chicago protest, it sickened me to see...
[01:39:15.862 --> 01:39:21.884]  The different posters that they had out there with messages that they were sending through that I was watching on Fox News.
[01:39:22.184 --> 01:39:22.764]  I was seeing it.
[01:39:22.804 --> 01:39:24.665]  It's like, we're going to kill you if you're for Trump.
[01:39:24.685 --> 01:39:26.065]  We're going to beat you up if you're for Trump.
[01:39:26.406 --> 01:39:27.566]  Knockout game for Trump.
[01:39:27.886 --> 01:39:29.026]  Punching cops in the head.
[01:39:29.046 --> 01:39:31.047]  And the media is like, this is good.
[01:39:31.067 --> 01:39:31.767]  They deserve it.
[01:39:32.027 --> 01:39:33.028]  Trump, it's Trump's fault.
[01:39:33.048 --> 01:39:42.351]  What do you think about the Washington Post and others calling for Trump to be arrested or sued as if his speech, bad people do stuff because of his speech, then it's his fault?
[01:39:44.073 --> 01:39:51.578]  Yeah, I mean, it blows my mind because what I saw from the protesters is where I saw the violence being incited, not by his supporters.
[01:39:51.698 --> 01:39:52.378]  Well, welcome!
[01:39:52.418 --> 01:40:00.883]  Hey, hey, hey, in Europe they bring in radical Muslims, they attack, and then they ban the Germans, French, Swedes, and others from their free speech.
[01:40:00.903 --> 01:40:01.464]  Isn't that sick?
[01:40:04.286 --> 01:40:11.330]  And really, it got to me that Donald Trump could not do his rally considering how many supporters actually wait in line
[01:40:11.795 --> 01:40:13.857]  Well, listen, I try to coordinate stuff like this.
[01:40:13.877 --> 01:40:14.318]  You know what?
[01:40:14.338 --> 01:40:14.538]  That's it.
[01:40:33.123 --> 01:40:33.443]  That's it.
[01:40:33.483 --> 01:40:34.404]  I've got to step up to the plate.
[01:40:34.424 --> 01:40:35.564]  I don't want to spend time on my shoulder.
[01:40:35.584 --> 01:40:36.225]  I've just got to do it.
[01:40:36.365 --> 01:40:37.785]  They have no future if we don't win this.
[01:40:38.046 --> 01:40:39.006]  This is the time to be all in.
[01:40:39.026 --> 01:40:42.408]  I will organize the next week a Trump rally here in Texas.
[01:40:43.508 --> 01:40:46.310]  Or maybe I should pick some really dangerous zone like Chicago.
[01:40:47.730 --> 01:40:51.172]  I'm a top general in this fight now and I want to put myself in the front lines.
[01:40:52.373 --> 01:40:56.235]  My gut wants to do it, but my intellect says you need to hang back.
[01:40:57.455 --> 01:40:58.256]  My kids are counting on me.
[01:41:00.089 --> 01:41:01.510]  They're counting on me to stay alive, too.
[01:41:02.290 --> 01:41:19.860]  We just need to organize a Trump rally, and we need to go into the lion's den and then try to, like Gandhi, I think the answer is let them hit us, and then say that we love you and we're sorry you're brainwashed, and then just get a corps of people to go out.
[01:41:19.880 --> 01:41:23.943]  And then the enemy will be smart, though, like when we, with Drudge, protested the naked body scanners.
[01:41:25.342 --> 01:41:26.722]  And we had an opt-out week.
[01:41:26.863 --> 01:41:29.764]  They just stopped doing the body scanners because they didn't want to let us have that big victory.
[01:41:29.784 --> 01:41:30.224]  Remember that?
[01:41:30.664 --> 01:41:37.666]  They would probably then not activate because they knew that we were going to let them attack us and not attack them like Martin Luther King did.
[01:41:38.947 --> 01:41:44.108]  But the way to beat this brainwashing is not to fight them because the minions are brainwashed.
[01:41:44.669 --> 01:41:45.709]  We have to reach out to them.
[01:41:45.769 --> 01:41:46.669]  What do you think, ma'am?
[01:41:47.009 --> 01:41:48.130]  What do you think we do, Katie?
[01:41:49.793 --> 01:41:59.279]  Well, I think that the majority of the people are intelligent enough to get their point across in, like you said, a Trump rally or any kind of protest.
[01:41:59.359 --> 01:42:04.702]  I mean, the way that the welfare works... I mean, everybody is... My husband makes $30,000.
[01:42:04.762 --> 01:42:05.162]  We rent.
[01:42:05.603 --> 01:42:10.786]  We are living paycheck to paycheck, and there's millions of people like that throughout America.
[01:42:10.806 --> 01:42:15.829]  And, you know, we need to get our points across that this system hasn't been working for decades.
[01:42:17.213 --> 01:42:24.916]  Oh, they're trying to totally break you and force you onto welfare, and once the economy collapses, they're going to put everybody in make-work brigades, and then it's going to be 18-hour days.
[01:42:25.076 --> 01:42:32.579]  I mean, they are... Gosh, I mean, in the 60s and 70s, you could be blue-collar and have a nice house and go on vacations and put your kids in college.
[01:42:33.179 --> 01:42:39.762]  And globalism and NAFTA and GATT has so screwed us, and now they're going to make it even worse, and now they've got dumbed-down yuppies.
[01:42:40.482 --> 01:42:41.202]  It's so sad.
[01:42:41.242 --> 01:42:41.702]  I hear you.
[01:42:41.822 --> 01:42:42.863]  Listen, I can't even go.
[01:42:43.823 --> 01:42:45.744]  Some of the blue-collar restaurants I used to go to.
[01:42:45.764 --> 01:42:48.686]  Because I'm just a blue-collar guy, you know, at my base level.
[01:42:48.726 --> 01:42:49.547]  I like people.
[01:42:50.348 --> 01:42:53.530]  And I go and I see people not able to order even cheap food.
[01:42:54.631 --> 01:42:55.811]  And it just makes me cry.
[01:42:56.412 --> 01:42:57.052]  It really does.
[01:42:57.072 --> 01:42:58.273]  Because I love prosperity.
[01:42:58.433 --> 01:43:04.597]  I hate seeing people at a cafeteria that can't even, you know, get dinner for themselves.
[01:43:05.578 --> 01:43:06.058]  We'll be back.
[01:43:06.078 --> 01:43:06.479]  Stay with us.
[01:43:08.331 --> 01:43:11.532]  When cells become toxic, they die early and aging sets in.
[01:43:11.833 --> 01:43:19.836]  No one has put together a formula that focuses directly on brain health, nerve growth factors, and optimizing your cellular energy at the same time.
[01:43:20.076 --> 01:43:25.098]  Just one of the key compounds, BioPQQ, is backed by major clinical studies.
[01:43:25.478 --> 01:43:27.779]  You want the best that's out there at the lowest price anywhere?
[01:43:28.019 --> 01:43:29.800]  We now have the synergistic solution.
[01:43:30.120 --> 01:43:34.302]  Secure your DNA force today at InfoWarsLife.com or call toll-free 888-253-3139.
[01:43:38.323 --> 01:43:39.084]  Shower filters.
[01:43:39.244 --> 01:43:40.845]  We're introducing the best yet.
[01:43:40.965 --> 01:43:44.887]  The brand new ProPure ProMax High Performance Shower Filter.
[01:43:45.027 --> 01:43:49.650]  It removes and reduces over 200 contaminants while preserving a strong, powerful flow.
[01:43:49.850 --> 01:43:56.774]  This new four-stage filtration process helps protect the largest organ in your body, your skin, from the unhealthy contaminants in the water.
[01:43:56.934 --> 01:44:03.899]  You can find more details on this amazing new filter and free shipping at InfowarsStore.com or call 888-253-3139 to order your ProMax Shower Filter from ProPure today.
[01:44:08.021 --> 01:44:08.481]  Hey, everyone!
[01:44:08.841 --> 01:44:11.082]  Pharmacist Ben Fuchs here, host of The Bright Side.
[01:44:11.122 --> 01:44:14.703]  And as many of you know, I'm on a mission to help Americans get and stay healthy.
[01:44:14.963 --> 01:44:16.564]  You've all heard the shocking statistics.
[01:44:17.044 --> 01:44:26.967]  Despite spending trillions of dollars in health care, nearly $10,000 per man, woman, and child in this country, obesity, diabetes, cancer, heart disease, and autoimmune illnesses are rampant.
[01:44:27.327 --> 01:44:33.289]  One out of three or four people is dealing with some kind of health challenge, and everyone knows at least one person with a degenerative disease.
[01:44:33.609 --> 01:44:33.909]  I think so.
[01:44:48.660 --> 01:44:49.141]  I think so.
[01:45:08.954 --> 01:45:11.897]  A clean, toxic-free body is the foundation of true health.
[01:45:12.157 --> 01:45:14.299]  Deep Cleanse by InfoWarsLife.com.
[01:45:14.499 --> 01:45:21.225]  A scientifically formulated blend of nanocolloidal zeolites and organic ingredients that aid the body in cleansing chemicals and toxic metals.
[01:45:21.525 --> 01:45:26.690]  Using our proprietary multi-step extraction technology, Deep Cleanse is our most affordable all-in-one cleanser.
[01:45:26.850 --> 01:45:35.858]  With concentrated organic compounds like cilantro, milk thistle, fulvic acid, orange peel, zeolites, and others, Deep Cleanse doesn't hold back.
[01:45:36.258 --> 01:45:44.882]  Instead of buying five, six, or even seven different cleansing products, we use decades-old scientific research to put together the Rolls-Royce of all-in-one cleansing.
[01:45:45.122 --> 01:45:52.085]  Look, there's a reason Deep Cleanse is the only product on the market that uses our proprietary SpiteGerex herbal processing technique.
[01:45:52.225 --> 01:45:58.188]  We use only the highest quality organic herbs, backed by serious research, and we still bring it to you at the best price out there.
[01:45:58.569 --> 01:46:03.360]  If you wish to find deep cleanse and experience the all-in-one cleansing, visit Infowarslife.com.
[01:46:03.500 --> 01:46:05.465]  That's Infowarslife.com or call 888-253-3139.
[01:46:10.163 --> 01:46:13.565]  Thousands of years ago, there was a basic form of chivalry.
[01:46:13.926 --> 01:46:21.070]  Our ancestors would hear the drums of war, giving the warriors of the tribe a chance to organize and prepare a defense.
[01:46:21.671 --> 01:46:30.036]  Sixty years ago, when foreign air forces were approaching filled with bombs, they had drums of their own, air raid sirens.
[01:46:30.276 --> 01:46:34.379]  But in the 21st century, there are silent weapons for quiet war.
[01:46:34.699 --> 01:46:40.043]  Pathogens added to the food and water, into the lining of plastics that destroy our vitality.
[01:46:40.283 --> 01:46:44.084]  Turn off our hormones and accelerate our journey towards death.
[01:46:44.524 --> 01:46:47.625]  I personally counter this onslaught with AnthroPlex.
[01:46:47.945 --> 01:46:59.048]  AnthroPlex is designed with known organic concentrated herbs to create the basic foundation to normal metabolic activity inside the human body.
[01:46:59.088 --> 01:47:01.748]  Discover why AnthroPlex is turning so many heads today.
[01:47:01.988 --> 01:47:07.950]  It's time for us to take our bodies back into our own hands and it starts at InfoWarsLife.com with AnthroPlex.
[01:47:12.927 --> 01:47:15.629]  You're listening to the Alex Jones Show.
[01:47:15.929 --> 01:47:17.110]  Hillary has two enemies.
[01:47:22.014 --> 01:47:23.255]  You have the power!
[01:47:23.535 --> 01:47:25.156]  Humanity has the power!
[01:47:25.556 --> 01:47:26.677]  We have the power!
[01:47:26.697 --> 01:47:27.738]  Do you want to fight?
[01:47:27.978 --> 01:47:30.099]  You better believe you got one!
[01:47:32.381 --> 01:47:36.824]  Rallying patriots worldwide in defense of human liberty.
[01:47:37.425 --> 01:47:38.866]  It's Alex Jones.
[01:47:41.783 --> 01:47:44.025]  I want to go back to your phone calls here in the final segment.
[01:47:44.065 --> 01:47:46.027]  Back live tomorrow, Lord willing, at 11 a.m.
[01:47:46.067 --> 01:47:48.349]  Central for the 4-hour Global Transmission.
[01:47:48.589 --> 01:47:50.110]  This is the 2-hour Sunday broadcast.
[01:47:50.851 --> 01:47:52.972]  Weeknight, 7 o'clock Central and 4, it's Nightly News.
[01:47:53.873 --> 01:47:56.876]  Again, I don't like Bernie Sanders, but he is an outside candidate.
[01:47:57.116 --> 01:47:58.797]  He's like the extreme version of what they're doing.
[01:47:59.258 --> 01:48:02.961]  They want to make him push it as a socialist to make Hillary look reasonable.
[01:48:03.862 --> 01:48:06.324]  But moveon.org, George Soros, they're supporting Hillary.
[01:48:08.172 --> 01:48:13.814]  And they admittedly took credit for what happened in Chicago Friday, banning a free speech rally.
[01:48:14.755 --> 01:48:22.117]  I mean, I would be against banning the Ku Klux Klan, or the New Black Panther Party, or, you know, a radical Muslim group from meeting.
[01:48:23.238 --> 01:48:24.538]  As long as they're not calling for violence.
[01:48:25.258 --> 01:48:29.940]  But violence was used to shut this down, and we're told it's okay.
[01:48:30.340 --> 01:48:33.962]  That is so sick, and the Washington Post, the mouth of Sorin,
[01:48:34.770 --> 01:48:56.881]  The mouth of Hitler, the mouth of Stalin, the mouth of the globalists, the mouth of stink, wants to arrest Donald Trump or go after him or sue him because they're saying his speech caused this and everybody and his mommy who's in the establishment from Ted Cruz to Mr. Maddow, I mean Mrs. Maddow, Miss Maddow, whatever, that creature.
[01:48:57.421 --> 01:49:01.083]  What was she starred on Saturday Night Live before she got the job there?
[01:49:01.503 --> 01:49:02.283]  Pat, Pat.
[01:49:03.143 --> 01:49:04.144]  Pat says he's bad.
[01:49:06.889 --> 01:49:08.731]  And all of them, Ted Cruz.
[01:49:09.833 --> 01:49:15.319]  So here's a clip just on record where they admit even on CNN, moveon.org, not Bernie Sanders!
[01:49:16.300 --> 01:49:16.640]  Here it is.
[01:49:17.705 --> 01:49:20.406]  Getting some information, I think, from MoveOn.org.
[01:49:20.426 --> 01:49:22.106]  Were they somehow involved with what happened tonight?
[01:49:22.586 --> 01:49:24.927]  You just asked me a moment ago, do you think we're going to see more of this?
[01:49:25.027 --> 01:49:29.468]  And let me just emphatically restate my yes based on this.
[01:49:29.488 --> 01:49:34.009]  This is an email that MoveOn.org, a liberal activist group, just sent out to its members.
[01:49:34.329 --> 01:49:40.110]  It was breaking news and they have some pictures from this protest and they take credit for being part of the effort, part of the successful
[01:49:40.550 --> 01:49:40.990]  Civil unrest.
[01:49:41.010 --> 01:49:41.431]  Look at the red flags.
[01:49:41.451 --> 01:49:41.971]  People are true morons.
[01:49:41.991 --> 01:49:44.152]  By the way, you see all the hajibs out there in the crowd?
[01:50:03.963 --> 01:50:07.667]  And you can be certain that they're taking credit for being part of this tonight, John?
[01:50:08.067 --> 01:50:12.791]  I saw articles on Infowars.com that showed, quote, Muslims against Trump.
[01:50:13.052 --> 01:50:16.695]  And they're urging their members... You know, they wouldn't have their women be allowed to go out and protest.
[01:50:17.376 --> 01:50:20.679]  They want to run around here in America and tell us we can't have our First Amendment.
[01:50:21.159 --> 01:50:21.880]  Just, you know what?
[01:50:22.580 --> 01:50:23.221]  You want to fight?
[01:50:23.541 --> 01:50:24.242]  You got one.
[01:50:24.943 --> 01:50:26.464]  I'm just... All of you.
[01:50:28.775 --> 01:50:29.996]  I'm a Renaissance man.
[01:50:30.696 --> 01:50:31.556]  I'm a true liberal.
[01:50:31.957 --> 01:50:33.157]  I love Thomas Jefferson.
[01:50:33.437 --> 01:50:34.618]  I love George Washington.
[01:50:35.378 --> 01:50:39.220]  My forebears helped found the country and helped found Texas.
[01:50:40.441 --> 01:50:47.864]  And I see a bunch of fascist control freak dumbasses from all over the world that can't build a civilization coming here to tell me I'm the problem.
[01:50:48.205 --> 01:50:49.505]  You're the problem, parasite.
[01:50:50.045 --> 01:50:51.266]  And you don't intimidate me.
[01:50:52.427 --> 01:50:53.247]  And you want to fight?
[01:50:54.328 --> 01:50:57.189]  You better believe you got one.
[01:50:58.457 --> 01:50:58.812]  Can that?
[01:51:01.872 --> 01:51:06.194]  We've only begun to awaken of every race, color, and creed that wants freedom.
[01:51:06.674 --> 01:51:07.854]  And we know who you are.
[01:51:08.274 --> 01:51:10.515]  And you're not going to pour acid on our wives' faces.
[01:51:10.775 --> 01:51:12.676]  You're not going to cut little girls' genitals off.
[01:51:12.976 --> 01:51:14.717]  You're not going to make us wear beekeeper suits.
[01:51:15.197 --> 01:51:22.800]  And your leftist, sick supporters, your fascist, trash supporters are too stupid to even tie their shoelaces.
[01:51:23.140 --> 01:51:25.241]  You think you can really take us on?
[01:51:25.521 --> 01:51:28.082]  You think our compliance is a sign of weakness?
[01:51:28.242 --> 01:51:30.763]  You think our kindness is a sign of weakness?
[01:51:30.783 --> 01:51:31.563]  You're about to find out.
[01:51:35.879 --> 01:51:36.739]  Let's go to phone calls.
[01:51:36.779 --> 01:51:41.901]  I've got dozens of them here, but I want to just get to everybody who's been holding the longest here.
[01:51:42.642 --> 01:51:43.482]  Let's go to Raymond.
[01:51:43.502 --> 01:51:45.203]  I'm going to go to Raymond in California.
[01:51:45.223 --> 01:51:48.084]  He wants to talk about moves to ban semi-auto rifles.
[01:51:48.804 --> 01:51:52.786]  Well, Obama said he's not coming after our guns, so it doesn't matter what Bill's introduced.
[01:51:53.226 --> 01:51:54.526]  He says what reality is.
[01:51:54.546 --> 01:51:55.106]  Go ahead.
[01:51:57.631 --> 01:52:05.876]  Yes, I was calling in about assembly bills starting with 1663 that would ban all semi-auto rifles with a detachable magazine.
[01:52:05.896 --> 01:52:06.797]  Yeah, what state is that?
[01:52:06.817 --> 01:52:07.837]  They got federal and state ones.
[01:52:07.857 --> 01:52:09.878]  They got a whole flotilla to ban the guns.
[01:52:10.619 --> 01:52:11.279]  What state are you in?
[01:52:11.299 --> 01:52:11.579]  California?
[01:52:11.599 --> 01:52:12.220]  California.
[01:52:13.401 --> 01:52:16.723]  Yes, and they also want to limit the purchases to one per month.
[01:52:17.023 --> 01:52:17.363]  Oh, I know.
[01:52:17.423 --> 01:52:23.006]  And they got tagging of the bullets and tagging of the caps and tagging of the firing pins.
[01:52:23.066 --> 01:52:25.308]  So all the gun manufacturers left your state.
[01:52:25.728 --> 01:52:26.008]  I know.
[01:52:26.028 --> 01:52:26.849]  Isn't it fun?
[01:52:28.246 --> 01:52:33.992]  And the only way we can keep our semi-auto after the law passes is if we register it as an assault weapon.
[01:52:34.012 --> 01:52:35.814]  And then, of course, they're going to confiscate.
[01:52:36.335 --> 01:52:37.616]  Registration leads to what?
[01:52:39.118 --> 01:52:40.179]  Confiscation, sir.
[01:52:40.619 --> 01:52:46.445]  Always does, but they laugh at us because we say, putting a pot of water on and turning the flame up makes it boil.
[01:52:46.485 --> 01:52:48.027]  They're like, he claims it makes it boil.
[01:52:48.107 --> 01:52:48.528]  What a cook.
[01:52:50.987 --> 01:52:58.011]  When listening, you know, to email the governor of California letting him know that we're already outgunned by the criminals and we don't... He knows that.
[01:52:58.332 --> 01:52:59.172]  He knows that.
[01:52:59.212 --> 01:53:00.213]  They're collapsing it.
[01:53:00.253 --> 01:53:13.361]  They want to collapse our wealth-threatened communism and collectivism so they have to collapse the system, blame it on capitalism to make us accept living on communal farms where they waddle around in black uniforms and rape our wives.
[01:53:13.761 --> 01:53:15.563]  It's all about literally
[01:53:16.283 --> 01:53:18.044]  Torturing us in dungeons, okay?
[01:53:18.404 --> 01:53:19.484]  They don't want profit.
[01:53:20.085 --> 01:53:21.765]  They hate your swimming pool.
[01:53:22.005 --> 01:53:23.426]  They hate your jumbo jet.
