[00:00:14.094 --> 00:00:16.677]  You're listening to the Alex Jones Show.
[00:24:58.175 --> 00:25:05.421]  I mean, you know, Mike Cernovich, Stefan Molyneux and myself, a smattering of actual journalists.
[00:25:05.481 --> 00:25:14.868]  I mean, I don't even refer to myself as a journalist, but at this point, I'm having to do their job for them on a daily basis, every single day, that I might as well take their mantle.
[00:25:15.288 --> 00:25:16.609]  Because they've completely failed.
[00:25:17.090 --> 00:25:19.232]  You know, I put out a tweet a few hours ago,
[00:25:20.165 --> 00:25:27.408]  Which went like this, desperation with which the establishment is lashing out at Trump doesn't match with the poll numbers, something is up.
[00:25:27.929 --> 00:25:30.069]  And that's a question that a lot of people are asking.
[00:25:30.530 --> 00:25:43.816]  If Trump is so far behind in the polls, with their rigged polls as they claim on a daily basis, why does the establishment seem to be in uber panic mode with all these hoax scandals coming out against Trump?
[00:25:44.376 --> 00:25:46.257]  Why do they seem to be so desperate?
[00:25:46.897 --> 00:25:50.558]  Do their internal polls suggest something very different?
[00:25:51.058 --> 00:25:53.419]  Well, Rasmussen came out today and confirmed that again.
[00:25:53.459 --> 00:25:57.379]  Trump is ahead 43 to 41 percent.
[00:25:57.860 --> 00:26:10.222]  After the debates, after the so-called bombshell that would end his campaign, the Trump tape that was released last Friday, over the last two days voters support him over Hillary Clinton.
[00:26:10.523 --> 00:26:11.923]  That's why they're panicking.
[00:26:12.950 --> 00:26:25.240]  Because their campaign, their plot to have GOP insiders abandon Trump, then convince other Republicans that had endorsed Trump to abandon him, fell flat on its face.
[00:26:25.340 --> 00:26:26.962]  It just didn't work.
[00:26:27.743 --> 00:26:31.105]  That's why they seem to be in a greater and greater panic.
[00:26:32.136 --> 00:26:36.261]  And it's been caused in no small part by the Bill Clinton rape protest.
[00:26:36.281 --> 00:26:39.986]  We're going to get onto that later, because again, some new revelations there.
[00:26:40.346 --> 00:26:42.369]  But this is what the media isn't talking about.
[00:26:42.409 --> 00:26:43.610]  This is out the Daily Caller.
[00:26:44.351 --> 00:26:44.932]  WikiLeaks.
[00:26:44.992 --> 00:26:49.017]  Qatar gave the Clinton Foundation a million dollar check for Bill's birthday.
[00:26:49.457 --> 00:27:02.040]  New emails released by WikiLeaks in connection with its dump of John Podesta's email server indicate that Qatar, an Islamist state in the Persian Gulf, gave former President Bill Clinton a check of $1 million for his birthday.
[00:27:02.620 --> 00:27:11.282]  The email indicates Foundation officials also met with representatives from Brazil, Peru, Malawi and Rwanda to discuss donations and philanthropic strategies for the Foundation.
[00:27:12.162 --> 00:27:20.791]  And of course they discussed Qatari access to Haiti after the earthquake so they could get all those lucrative contracts.
[00:27:21.412 --> 00:27:32.163]  Of course the people of Haiti absolutely despised the Clintons because they were stabbed in the back and the country was never fixed because they were creaming off these insider deals.
[00:27:33.064 --> 00:27:42.496]  Again, Qatar, a country that puts gay people in prison for five years, giving Bill Clinton a birthday check for $1 million.
[00:27:42.797 --> 00:27:48.924]  Qatar, a country where it's still legal for a husband to beat and rape his wife.
[00:27:49.545 --> 00:27:53.669]  How does that wash with Hillary Clinton's feminist campaign platform?
[00:27:54.169 --> 00:27:55.810]  The women's rights champion.
[00:27:56.251 --> 00:28:06.720]  Her own foundation receiving yet another backhander from a country that imprisons gay people, that legalises the brutal beatings of women.
[00:28:06.940 --> 00:28:08.722]  Explain that one to me, New York Times.
[00:28:09.062 --> 00:28:15.067]  No, they're too busy talking about an allegation that Trump touched a woman on a plane 35 years ago.
[00:28:16.428 --> 00:28:21.892]  Like that has any relation whatsoever to what Americans are going through now.
[00:28:22.293 --> 00:28:23.934]  To what Haitians are going through now.
[00:28:24.915 --> 00:28:26.056]  To the future of the world.
[00:28:26.376 --> 00:28:27.377]  War with Russia.
[00:28:27.797 --> 00:28:31.080]  All of this stuff leaking every single day.
[00:28:31.480 --> 00:28:35.063]  Bombshell, relevant, impactful information.
[00:28:35.403 --> 00:28:40.287]  They're talking about an allegation of Trump touching a woman on a plane in the 80s.
[00:28:41.857 --> 00:28:46.019]  That's why 94% of Americans don't trust the mainstream media.
[00:28:46.259 --> 00:28:47.400]  When are you gonna get it?
[00:28:49.661 --> 00:28:51.622]  I mean, their readership's completely collapsing.
[00:28:51.942 --> 00:29:03.248]  You can go on to the comments if they haven't banned them, which they have in most places, on every Washington Post article, on every New York Times article, and again, their narrative is being completely demolished.
[00:29:03.308 --> 00:29:03.909]  That's why
[00:29:05.458 --> 00:29:14.064]  More and more they're having to band together, communicate, collude to push the same narratives because people just aren't buying their crap anymore.
[00:29:14.724 --> 00:29:17.566]  And that's what's being exposed in the Clinton emails.
[00:29:17.627 --> 00:29:19.428]  And this is what we're going to get into after the break.
[00:29:19.808 --> 00:29:20.529]  We're going to name
[00:29:21.329 --> 00:29:29.318]  One by one, these so-called journalists who are actually, have been exposed as Clinton campaign surrogates.
[00:29:29.758 --> 00:29:38.888]  The same journalists that have, lo and behold, been attacking InfoWars, been attacking me for the past three, four months over this campaign.
[00:29:39.128 --> 00:29:42.612]  Isn't it a surprise that the most vehement critics of InfoWars
[00:29:43.513 --> 00:29:48.577]  The biggest mudslingers turn out to be the friendlies within Hillary Clinton's campaign.
[00:29:48.897 --> 00:29:53.340]  Well, we're going to expose them, we're going to name them, straight ahead on the Alex Jones Show.
[00:29:53.580 --> 00:29:55.561]  Breaking news at infowars.com.
[00:29:55.581 --> 00:29:56.182]  Don't go away.
[00:29:59.804 --> 00:30:02.826]  We're on the march, the empire's on the run.
[00:30:03.747 --> 00:30:06.429]  Alex Jones and the GCN Radio Network.
[00:30:11.027 --> 00:30:15.990]  There's an unprecedented crackdown underway against Christians worshipping in secret in Iran.
[00:30:16.170 --> 00:30:21.294]  Iranian police enter family parties and weddings in an effort to find those who've turned their backs on Islam.
[00:30:21.574 --> 00:30:32.982]  Iranian Christian news source Mohabat News reports that a house raid on September 30th resulted in the arrest of five men who were taken to an unknown location and charged with evangelism, a crime that could mean death in Iran.
[00:30:33.122 --> 00:30:40.847]  In a 2016 report, the United States Commission on International Religious Freedom said that Christians and other minorities in Iran continue to experience severe
[00:30:40.967 --> 00:30:41.267]  I think so.
[00:31:11.363 --> 00:31:13.184]  I'm going to lay it out short and sweet.
[00:31:14.865 --> 00:31:20.528]  I got so dedicated to fighting the globalists and their program for world government that I stopped working out.
[00:31:21.228 --> 00:31:25.130]  I was a total fitness nut 20 years ago.
[00:31:26.076 --> 00:31:28.319]  About 15 years ago, I just stopped working out.
[00:31:28.399 --> 00:31:29.560]  I gained close to 100 pounds.
[00:31:30.221 --> 00:31:32.784]  I have lost 50, 60 pounds of fat.
[00:31:33.765 --> 00:31:34.105]  Or more.
[00:31:34.185 --> 00:31:36.147]  I've gained 20 pounds of muscle.
[00:31:36.628 --> 00:31:38.110]  I'm stronger than I was when I was 22.
[00:31:38.210 --> 00:31:41.553]  When I could bench press close to 400 pounds and squat 600.
[00:31:41.653 --> 00:31:43.415]  It's actually scary.
[00:31:44.298 --> 00:31:54.383]  And it's because I take products that our researchers developed that block the estrogen mimickers that basically feminize men.
[00:31:55.384 --> 00:32:08.211]  We've produced these products with top scientists and researchers like Dr. Group to help you counteract the globalist onslaught and at the same time support InfoWars in our fight to promote human liberty and freedom.
[00:32:11.192 --> 00:32:16.275]  With the election just around the corner, I have to ask, have you gotten your Hillary for Prison t-shirt yet?
[00:32:16.795 --> 00:32:20.097]  After the election, this t-shirt will no longer be available.
[00:32:20.337 --> 00:32:25.980]  We only have a finite number of these, so be sure to get to Infowarsstore.com and get yours today.
[00:32:26.501 --> 00:32:30.403]  Even Hillary Clinton supporters like the Hillary for Prison t-shirt.
[00:32:30.603 --> 00:32:32.024]  I'm voting for Hillary.
[00:32:32.304 --> 00:32:36.648]  This is a meme that is still viral worldwide, Hillary for Prison.
[00:32:36.948 --> 00:32:42.654]  Folks, we want to see Hillary Clinton put in prison, and we also want to see InfoWars go to the next level.
[00:32:42.954 --> 00:32:44.155]  Help us accomplish both.
[00:32:44.355 --> 00:32:56.847]  Go to InfoWarsStore.com today, get your Hillary for Prison t-shirt, fund us in the InfoWar, start a political discourse with your neighbor, give a gift to a friend, get your piece of history today at InfoWarsStore.com.
[00:33:17.947 --> 00:33:19.550]  The answer to 1984 is 1776.
[00:33:19.870 --> 00:33:26.060]  You're listening to The Alex Jones Show.
[00:33:34.022 --> 00:33:47.849]  We are live on the Alex Jones Show this Thursday, October 13th edition with bombshell after bombshell coming out from Wikileaks, but with the New York Times preferring to report on Trump allegedly touching a woman on a plane in the 80s.
[00:33:47.869 --> 00:33:55.513]  They weren't that interested in the video which came out earlier this week of Bill Clinton groping a woman's genitals on a plane.
[00:33:55.553 --> 00:33:57.114]  Of course, that happened more recently.
[00:33:57.634 --> 00:33:58.955]  How much coverage did that get?
[00:33:59.395 --> 00:34:00.216]  None whatsoever.
[00:34:00.276 --> 00:34:06.886]  How much coverage did the video of Obama showing off his erection to female staffers on a plane get?
[00:34:07.267 --> 00:34:08.789]  How much media play did that get?
[00:34:09.189 --> 00:34:10.331]  Virtually none.
[00:34:11.243 --> 00:34:23.310]  But some woman who claims, who didn't even tell police at the time, who waited 35 years until it was politically convenient, until it fit the media narrative, she waits that long.
[00:34:23.670 --> 00:34:24.831]  A Democratic operative.
[00:34:25.091 --> 00:34:27.352]  Somebody who's donated to the Democratic Party.
[00:34:27.552 --> 00:34:31.034]  Somebody, imagine my shock, who supports Hillary Clinton.
[00:34:31.555 --> 00:34:33.336]  That's what the New York Times is talking about.
[00:34:33.616 --> 00:34:36.638]  They're not talking about the email which came out hours ago now.
[00:34:37.658 --> 00:34:45.363]  As of the WikiLeaks release number six, the Podesta emails, this is an email sent from the Clinton Foundation about Qatar.
[00:34:45.423 --> 00:34:57.671]  It says, quote, would like to see William Jefferson Clinton for five minutes in New York City to present a one million dollar check that Qatar promised for WJC's birthday in 2011.
[00:34:59.012 --> 00:35:03.215]  It goes on to say, Qatar would welcome our suggestions for investments in Haiti.
[00:35:03.917 --> 00:35:04.878]  Oh, I bet they would.
[00:35:05.078 --> 00:35:05.959]  I bet they would.
[00:35:06.420 --> 00:35:13.647]  Bill Clinton getting a $1 million birthday backhander from a country that imprisons gay people.
[00:35:14.007 --> 00:35:18.392]  From a country where it's still legal for husbands to beat their wives and rape them.
[00:35:19.724 --> 00:35:22.306]  That's not going to play very well in the New York Times, is it?
[00:35:22.366 --> 00:35:23.848]  So they're not going to tell you about it.
[00:35:24.588 --> 00:35:25.809]  Absolutely amazing.
[00:35:25.849 --> 00:35:30.514]  Let's get to these new absolutely damning revelations about Donald Trump.
[00:35:31.374 --> 00:35:38.601]  So this is Jessica Leeds, a 74-year-old woman, who is talking about an alleged incident that happened 35 years ago.
[00:35:38.621 --> 00:35:39.061]  So again.
[00:35:41.843 --> 00:35:45.384]  A famous billionaire sexually assaults her on a plane.
[00:35:45.824 --> 00:35:46.904]  She doesn't tell police.
