[00:00:19.698 --> 00:00:20.479]  Another time.
[00:25:23.586 --> 00:25:24.927]  And that's an LA Times article.
[00:25:25.885 --> 00:25:26.826]  That's what Drudge would link to.
[00:25:26.867 --> 00:25:35.640]  He would link to the Denver Post, Associated Press, Infowars.com, where we had headlines with our reporters on the ground saying they just canceled the election.
[00:25:36.461 --> 00:25:37.262]  It was common sense.
[00:25:37.342 --> 00:25:37.883]  It was wrong.
[00:25:38.464 --> 00:25:40.587]  They tried to say we were wrong, we were kooks, and they failed.
[00:25:41.468 --> 00:25:55.141]  And now Hillary is back in the news and they've got the head of the Federal Elections Commission talking bad about Drudge saying she's intimidated and got death threats because Drudge linked to an article about her saying that she'd like to shut the Drudge report down.
[00:25:55.721 --> 00:25:58.524]  Oh the Daily Beast, the poor baby!
[00:25:58.864 --> 00:26:03.548]  He links to articles where they admit they're stealing the election from Bernie Sanders.
[00:26:03.869 --> 00:26:04.509]  It's a fact!
[00:26:04.729 --> 00:26:05.891]  How could you not link to that?
[00:26:06.716 --> 00:26:14.638]  They, she, she linked to articles and so did M4 Wars that said that Ted Cruz was having elections cancelled and getting all the delegates.
[00:26:16.199 --> 00:26:21.620]  They try to act like we're freaks for common sense, but we're not.
[00:26:23.741 --> 00:26:24.761]  That's coming up in the next segment.
[00:26:25.301 --> 00:26:32.883]  And all Drudge does is show Fox News holding up a Drudge printout that says, she keeps losing, how come she is winning?
[00:26:35.888 --> 00:26:37.589]  And then, of course, Drudge mirrors the image again.
[00:26:38.130 --> 00:26:51.161]  And all Drudge is doing is saying the sky is blue, trees are green, grass is green, daisies are yellow, dogs bark, cats meow, 2 plus 2 equals 4.
[00:26:51.661 --> 00:26:54.043]  And they just sit there going, you people are nuts!
[00:26:56.305 --> 00:26:58.747]  And so, Drudge is being demonized yet again.
[00:26:58.767 --> 00:26:59.267]  So are we.
[00:26:59.407 --> 00:27:00.048]  It's in the news.
[00:27:00.068 --> 00:27:03.511]  We're being attacked for criticizing the fact that they're taking Bernie Sanders delegates.
[00:27:05.114 --> 00:27:11.917]  People believe they're going to vote for Bernie Sanders, and then it's just given to Hillary, and then they want to go look at the radicals that are against it.
[00:27:11.997 --> 00:27:15.379]  Matt Drudge and Alex Jones and others, and they've got articles.
[00:27:15.399 --> 00:27:21.561]  I've got four different articles in my stack today with the Democratic Party going, we're afraid Sanders supporters are going to be violent.
[00:27:22.061 --> 00:27:23.262]  They're bad, evil people.
[00:27:23.302 --> 00:27:24.502]  See, they changed the subject.
[00:27:24.683 --> 00:27:27.364]  When Trump's saying, you're stealing the election, they go, your people are violent.
[00:27:28.188 --> 00:27:32.411]  And Ted Cruz came out and jumped the shark and said, oh yeah, the media's right.
[00:27:33.392 --> 00:27:38.796]  Donald Trump is violent, his people are violent, and that's why we're seeing these problems, and he's a racist.
[00:27:39.337 --> 00:27:42.759]  All of it made up, and people rejected it.
[00:27:44.921 --> 00:27:52.827]  So that's the really exciting news here is, folks are rejecting this across the board, and we're having that moment of sanity.
[00:27:53.267 --> 00:27:54.068]  And then look right up above it.
[00:27:55.129 --> 00:27:57.671]  FEC Vice Chair claims threats after she
[00:27:59.420 --> 00:28:01.100]  Tried to regulate drudge.
[00:28:01.461 --> 00:28:04.701]  Oh, she's gotta get rid of free speech because she can take drugs down.
[00:28:05.181 --> 00:28:05.702]  Or regulate it.
[00:28:05.742 --> 00:28:06.682]  She can do it to anybody, see?
[00:28:06.702 --> 00:28:08.982]  A lot of idiots go, good, let them get drudge.
[00:28:09.022 --> 00:28:09.542]  I'm jealous.
[00:28:10.103 --> 00:28:11.323]  Oh boy, you're really stupid.
[00:28:11.743 --> 00:28:13.343]  They're gonna get you next, dumb-dumb.
[00:28:13.763 --> 00:28:18.405]  Like, a lot of talk radio folks are like, I hope Rush Limbaugh, you know, had a heart attack in Hawaii a few years ago.
[00:28:18.445 --> 00:28:21.625]  I hope he dies, or I hope he goes out of business, or I hope they can boycott him.
[00:28:22.045 --> 00:28:23.806]  Oh, you're gonna be next, moron!
[00:28:26.144 --> 00:28:28.246]  They can take anybody's speech, including Michael Moore's.
[00:28:28.466 --> 00:28:29.086]  None of us are safe.
[00:28:29.146 --> 00:28:33.690]  I don't like Michael Moore, but I'll defend his free speech all day long, big time.
[00:28:34.451 --> 00:28:36.372]  Because if you don't hang together, you hang separate.
[00:28:37.213 --> 00:28:40.315]  Oh, but the left loved Dinesh D'Souza getting arrested.
[00:28:40.355 --> 00:28:42.257]  They absolutely loved it.
[00:28:42.477 --> 00:28:47.701]  And they loved the persecution of conservative governors and attorney generals and all the arrests and all the harassment.
[00:28:47.921 --> 00:28:48.482]  It's fun.
[00:28:48.522 --> 00:28:49.663]  It's powerful to them.
[00:28:49.843 --> 00:28:53.146]  They're part of something big, even as they're
[00:28:54.255 --> 00:28:57.818]  Unemployment skyrockets, and as Obamacare screws them over, they don't care.
[00:28:58.038 --> 00:29:02.382]  They want to feel like they're on the winning team, even if they're losers and fools.
[00:29:04.144 --> 00:29:14.193]  Homeland Security has been alerted, it goes on, to the evil of drudge, and Obama invites Ravel to the White House.
[00:29:14.813 --> 00:29:18.216]  And don't worry, Facebook's meeting with trusted Republican insiders
[00:29:19.212 --> 00:29:26.898]  With Republican leaders like Bush's former spokesperson Perino and Glenn Beck, but no one else.
[00:29:27.178 --> 00:29:33.162]  Now Trump complains one of his representatives will be there going to Facebook saying, please don't censor us, please be nice to us.
[00:29:34.903 --> 00:29:43.610]  The fake conservatives are all lining up for the epic battle against the Republic with the forces of Mordor represented by the Federal Elections Commission,
[00:29:45.103 --> 00:29:54.191]  Obama, Hillary, and all the rest of them as they openly try to steal elections, openly try to shut down the media, openly try to destroy the basic right of the First Amendment.
[00:29:54.211 --> 00:29:59.936]  I'm going to hit a bunch of other headlines and then plow back into this and get into a bunch of clips straight ahead at InfoWars.com.
[00:30:00.537 --> 00:30:01.438]  We're on the march.
[00:30:01.938 --> 00:30:03.539]  The empire's on the run.
[00:30:04.460 --> 00:30:07.143]  Alex Jones and the GCN Radio Network.
[00:30:11.058 --> 00:30:16.540]  This is the answer for your children to totally absorb the multivitamins, the minerals, the amino acids, everything at once.
[00:30:17.061 --> 00:30:24.964]  Unveil Vitamin Mineral Fusion Advanced Multi-Vitamin Formula 30 Servings Fruit Punch Flavor Dietary Supplement.
[00:30:25.284 --> 00:30:26.324]  It is simply amazing.
[00:30:26.405 --> 00:30:27.345]  Infowarslife.com
[00:30:27.745 --> 00:30:32.149]  There's a million different products like this out there that they're, you know, they're good in different ways.
[00:30:32.670 --> 00:30:45.762]  But this takes all of the vitamins, all the essential amino acids, all the essential compounds and minerals that you need, puts it into something that's great tasting as opposed to like clumpy gross stuff.
[00:30:46.122 --> 00:30:47.343]  And you can put it in your drink every morning.
[00:30:47.384 --> 00:30:48.565]  I put it in my protein shake.
[00:30:49.185 --> 00:30:54.670]  It is the platinum standard, in my view, of multivitamins in terms of an advanced multidrink vitamin.
[00:30:54.690 --> 00:30:57.712]  The cleanest, the purest, new stuff had to be invented.
[00:30:57.752 --> 00:30:59.994]  That's why it took this long to even bring us something that's good.
[00:31:00.594 --> 00:31:06.739]  Some companies are gonna take a small amount of vitamins and make it, you know, so there's so much filler, it looks like there's a lot.
[00:31:06.959 --> 00:31:09.321]  This is ultra-concentrated, we're not playing games here.
[00:31:09.682 --> 00:31:11.543]  Okay, this- Well, that's my philosophy, that's your philosophy.
[00:31:11.563 --> 00:31:13.885]  Yeah, this- I wanna- but again, there's some great stuff out there.
[00:31:14.065 --> 00:31:14.906]  Yeah.
[00:31:14.926 --> 00:31:18.870]  And there's other powders I promote at Infowarshealth.com that are excellent.
[00:31:19.231 --> 00:31:20.472]  I mean, there's some good stuff out there.
[00:31:20.612 --> 00:31:23.295]  This is just the very best we can bring you.
[00:31:23.315 --> 00:31:25.357]  And when you buy it, you support Infowars.
[00:31:25.617 --> 00:31:26.658]  You support the reporters.
[00:31:26.899 --> 00:31:27.639]  You support yourself.
[00:31:28.871 --> 00:31:48.498]  Tell folks about some of these other things that are in this, and why this is just this total complete package for your body, because again, we didn't put the synthetic amino acids, we didn't put the synthetic vitamins, we put the plant-based, high-quality, clean, natural ingredients into this.
[00:31:48.999 --> 00:31:49.579]  Yeah, exactly.
[00:31:49.639 --> 00:31:52.780]  So you've got your standard vitamins, vitamin C, vitamin E, the list goes on.
[00:31:52.880 --> 00:31:54.120]  A huge amount of vitamin C, by the way.
[00:31:54.140 --> 00:31:54.741]  Tell folks about that.
[00:31:54.881 --> 00:31:57.582]  Yeah, a thousand plus percent of your daily value, which is what you need.
[00:31:58.402 --> 00:32:01.125]  Because the, you know, FDA guidelines, we all know about those.
[00:32:01.685 --> 00:32:08.051]  Zinc, magnesium, selenium, L-glutamine, each one of these you could go on for about 10 minutes about the benefits of these things.
[00:32:08.491 --> 00:32:11.694]  Alpha lipoic acid, folic acid, calcium, and the list goes on.
[00:32:11.955 --> 00:32:13.216]  34 other ones you can check out.
[00:32:13.436 --> 00:32:15.258]  Go to infowarslife.com, the label's up there.
[00:32:15.778 --> 00:32:20.362]  You've got the entire ingredients list that you can neurotically examine for yourself.
[00:32:21.443 --> 00:32:25.884]  By the way, look on the other side, too, because we're showing people the minerals and things.
[00:32:25.924 --> 00:32:27.785]  Let's look at the vitamins right there, Old Scott, in there.
[00:32:27.805 --> 00:32:28.705]  I mean, it's amazing.
[00:32:28.845 --> 00:32:32.386]  Again, if you're radio listeners, InfoWars.com forward slash show.
[00:32:32.766 --> 00:32:35.807]  Vitamin A has 4,333% from beta carotene and what's that other source?
[00:32:36.487 --> 00:32:39.228]  I just show this to all the best sources.
[00:32:40.942 --> 00:32:41.362]  Retinol.
[00:32:41.382 --> 00:32:45.866]  So you've also got your vitamin D at a thousand IU, which is a large dose, actually.
[00:32:46.186 --> 00:32:46.607]  And you know what?
[00:32:46.667 --> 00:32:48.828]  Some people could say, well, isn't this competing with the other products?
[00:32:49.069 --> 00:32:49.649]  Well, yeah, you know what?
[00:32:49.689 --> 00:32:56.695]  We could be like some people and just take all the stuff that we sell also at Infowarslife.com and not put any of it, but then it wouldn't be a balanced formula and we're not going to do that.
[00:32:57.015 --> 00:33:02.559]  And it might actually hurt us in the long run to put all the best stuff in here, but that's just the way we got to do it because we can't start thinking like that.
[00:33:03.060 --> 00:33:03.900]  So get them today.
[00:33:03.980 --> 00:33:06.022]  Infowarslife.com or call toll free 888-253-3139.
[00:33:20.996 --> 00:33:25.299]  If you are receiving this transmission, you are the resistance.
[00:33:25.379 --> 00:33:27.860]  You're listening to Alex Jones.
[00:33:52.958 --> 00:33:57.261]  All right, I want to play a bunch of different election clips.
[00:33:57.281 --> 00:34:00.764]  I want to get back into the Federal Elections Commission.
[00:34:03.906 --> 00:34:15.634]  A bunch of their members, including the co-chairwoman, coming out and saying that they want to regulate the Internet, they want to regulate political speech, and basically put election rules on it so they can arrest you.
