[00:00:11.132 --> 00:00:17.154]  From his Central Texas Command Center, deep behind enemy lines, the information war continues.
[00:26:56.326 --> 00:27:00.149]  And Russia, two years before the Boston bombing, blew his cover.
[00:27:00.710 --> 00:27:02.971]  He was a boxer, playboy, cool guy.
[00:27:05.553 --> 00:27:06.434]  He got set up.
[00:27:06.474 --> 00:27:11.878]  We don't know exactly what happened, but that terror attack had false flag written all over it.
[00:27:12.478 --> 00:27:15.461]  But regardless, they're letting these people in en masse.
[00:27:15.521 --> 00:27:21.165]  San Bernardino, the Major Hassan shooting Fort Hood, all of it, they keep trying to call it
[00:27:22.383 --> 00:27:23.564]  Workplace violence.
[00:27:23.724 --> 00:27:28.046]  We're exposing that it's terror, but pointing out who opened the door.
[00:27:28.526 --> 00:27:29.987]  How does the mainstream media respond?
[00:27:30.007 --> 00:27:31.547]  They lie about what we've said.
[00:27:34.049 --> 00:27:40.712]  Just like I've been saying two months before 9-11, 15 years ago, and from the day it happened,
[00:27:41.442 --> 00:27:42.702]  That NORAD stood down.
[00:27:42.762 --> 00:27:44.023]  They had drills that day.
[00:27:44.503 --> 00:27:47.003]  They ordered 15 of the 19 hijackers to be let in.
[00:27:47.064 --> 00:27:54.886]  I had the head of the embassy on months after 9-11, Mr. Springman, who said they were told they were CIA and to let the hijackers in.
[00:27:56.966 --> 00:27:58.287]  And then the FBI tried to bust them.
[00:27:58.467 --> 00:27:59.487]  They were ordered to stand down.
[00:27:59.767 --> 00:28:01.087]  And there's more to the story than that.
[00:28:01.167 --> 00:28:03.408]  But we have NORAD ordered to stand down.
[00:28:03.728 --> 00:28:06.489]  We have the FAA ordered to stand down.
[00:28:06.549 --> 00:28:07.109]  We have
[00:28:08.595 --> 00:28:09.155]  The evidence.
[00:28:09.656 --> 00:28:10.597]  We know it happened.
[00:28:10.677 --> 00:28:18.823]  And the Congressional Commission, the 28 pages, says there was a stand-down order and an order afterwards to cover up the Saudi connection.
[00:28:20.024 --> 00:28:22.045]  We already know the FBI was ordered to do that.
[00:28:22.306 --> 00:28:23.967]  It was in the news at the time!
[00:28:24.287 --> 00:28:26.649]  I would hold up mainstream news when this stuff came out.
[00:28:28.230 --> 00:28:32.434]  And the media would say, oh, Alex isn't covering C-SPAN or the Associated Press.
[00:28:32.614 --> 00:28:34.015]  Alex is making it up.
[00:28:36.206 --> 00:28:39.307]  Just like they misrepresent what Donald Trump says.
[00:28:39.627 --> 00:28:45.849]  And now Donald Trump comes out a few months ago and says the Saudis were involved in 9-11 and I'm going to expose the 28 pages.
[00:28:46.309 --> 00:28:54.591]  And all of you pushing over these years and Congressman Walter Jones has come on probably 20 times the last four or five years trying to get his bill passed to release this.
[00:28:54.851 --> 00:28:58.392]  He's now inches away from it coming out unredacted.
[00:28:59.448 --> 00:29:01.130]  People say, well, there's going to be more to it than that.
[00:29:01.690 --> 00:29:05.033]  Yes, but this is like getting Al Capone on income tax evasion.
[00:29:05.353 --> 00:29:06.895]  Then you get him for everything else.
[00:29:08.196 --> 00:29:13.261]  A member of the mainstream media, Donald Trump, suggested Saudi Arabia was behind 9-11 multiple times Wednesday.
[00:29:13.281 --> 00:29:15.803]  That was two months ago.
[00:29:15.823 --> 00:29:16.744]  Let's go back to the date there.
[00:29:17.324 --> 00:29:18.245]  Scroll back up for me, please.
[00:29:18.666 --> 00:29:20.007]  Radio listeners, you can go see this.
[00:29:20.307 --> 00:29:23.470]  That's in the New York Daily News, February 17th.
[00:29:26.957 --> 00:29:28.217]  Oh, how dare him!
[00:29:28.618 --> 00:29:30.058]  Oh, Donald Trump was right again!
[00:29:30.398 --> 00:29:33.479]  And look for Donald Trump to come out and say, see, I was right.
[00:29:34.040 --> 00:29:34.840]  See, I told you.
[00:29:36.941 --> 00:29:55.227]  Ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha
[00:29:57.901 --> 00:30:00.888]  We're on the march, the empire's on the run.
[00:30:01.831 --> 00:30:04.497]  Alex Jones and the GCN Radio Network.
[00:30:08.792 --> 00:30:10.193]  My name is Alex Jones.
[00:30:10.713 --> 00:30:16.636]  Most of you know me from my syndicated radio program and my documentary films, as well as InfoWars Nightly News.
[00:30:16.876 --> 00:30:31.024]  When I got on air 20 years ago, I had discovered the Globalist program, their plan to take over the world, and my focus went from running six miles every other day, swimming two, three miles a couple times a week, and lifting weights,
[00:30:31.624 --> 00:30:33.565]  You're focusing on fighting the globalists.
[00:30:33.946 --> 00:30:41.771]  I've gone from 279 pounds all the way down to 235 pounds and the weight's going off even faster.
[00:30:41.971 --> 00:30:49.096]  And it wasn't just that my weight loss accelerated, my muscle mass increased, my stamina, my energy levels exploded.
[00:30:49.396 --> 00:30:55.140]  Super Male has the key concentrated natural compounds that my body needed to go to the next level.
[00:30:55.240 --> 00:31:01.444]  Today is the day to take the InfoWarsLife.com challenge and to secure your bottle of Super Male or Super Female Vitality.
[00:31:01.664 --> 00:31:07.087]  Check them out today at Infowarslife.com or give our crew a call at 888-253-3139.
[00:31:07.287 --> 00:31:11.630]  The globalist social engineers are not just targeting us with propaganda.
[00:31:11.850 --> 00:31:14.111]  They are manipulating our genetics.
[00:31:14.291 --> 00:31:22.656]  We are being targeted at every level by estrogen mimickers that lower our testosterone and other hormones and natural compounds that the body needs.
[00:31:22.916 --> 00:31:29.601]  The key is to be aware of this attack and to fight back against it after consulting top doctors, nutritionists, pharmacists and others.
[00:31:29.821 --> 00:31:44.331]  We have developed what I believe is the ultimate non-GMO organic super male vitality formula sourced from powerful organic herbs harvested around the planet and then concentrated for maximum potency.
[00:31:44.532 --> 00:31:46.413]  I've always believed in nutrition and herbs.
[00:31:46.773 --> 00:31:54.419]  Supermail Vitality was developed to activate your body's own natural processes instead of using synthetic chemicals.
[00:31:54.720 --> 00:32:00.885]  Supermail Vitality by InfoWars Life is so powerful that I only take half the recommended dose.
[00:32:01.205 --> 00:32:08.131]  Visit InfoWarsLife.com today to secure your Supermail Vitality and other powerful products from InfoWars Life.
[00:32:08.391 --> 00:32:17.422]  Alex Jones here to tell you about how you can help spread liberty worldwide while also enjoying what I have found to be the best tasting, 100% organic coffee on the planet.
[00:32:17.482 --> 00:32:25.591]  For more than a decade, my favorite coffee has come from the high mountains of southern Mexico, where the Chiapas farmers grow their unique shade-grown Arabica beans.
[00:32:25.871 --> 00:32:30.573]  We have now managed to secure the sought-after beans in a highly customized blend.
[00:32:30.754 --> 00:32:37.477]  Discover and try a bag of the Patriot Blend 100% Organic Coffee at Infowarslife.com.
[00:32:37.557 --> 00:32:44.640]  This coffee gives you a long, smooth pick-me-up for hours without the headaches and heartburn that so many other coffees give me personally.
[00:32:44.721 --> 00:32:51.584]  Hands down, this is my favorite coffee, and it's taken us years to secure connections directly to the Chiapas Mexican farmers.
[00:32:51.744 --> 00:32:56.107]  Drop by the site today, order a bag or two, and I don't think you're going to be disappointed.
[00:32:56.227 --> 00:32:59.489]  Available in original or with our immune support infusion blend.
[00:32:59.609 --> 00:33:05.752]  You will be supporting a free press, all the while enjoying a truly great tasting cup of my favorite coffee.
[00:33:05.912 --> 00:33:07.633]  Available at Infowarslife.com.
[00:33:09.915 --> 00:33:15.258]  Hi, I'm Janet Napolitano, Secretary of the Department of Homeland Security.
[00:33:16.158 --> 00:33:19.360]  Homeland security begins with hometown security.
[00:33:24.435 --> 00:33:34.364]  It seems apparent that our citizens are staying off the streets, which may make scarring particularly difficult, even with this year's rule changes.
[00:33:34.425 --> 00:33:37.848]  To recap those revisions, women
[00:33:39.139 --> 00:33:42.761]  ...are still worth 10 points more than men in all age brackets.
[00:33:43.461 --> 00:33:52.005]  But teenagers now rack up 40 points, and toddlers under 12 now rate a big 70 points.
[00:33:52.225 --> 00:34:01.070]  The big score, anyone, any sex, over 75 years old, has been upped to 100 points.
[00:34:02.170 --> 00:34:08.093]  As always, how fast you move determines how long you live.
[00:34:12.276 --> 00:34:15.739]  Resistance to tyrants is obedience to God.
[00:34:16.360 --> 00:34:18.141]  It's Alex Jones.
[00:34:22.545 --> 00:34:24.107]  That intro's about four years old.
[00:34:25.368 --> 00:34:26.349]  John Bowne put it together.
[00:34:26.409 --> 00:34:34.076]  Remember when Homeland Security ordered three million life-size targets of little children and women in the shower and old people?
[00:34:35.257 --> 00:34:46.543]  So we simply took those news articles, well we broke the news about it, showed the articles, if you're a radio listener, I'm describing what people just saw, and then cut it together with Death Race 2000.
[00:34:46.783 --> 00:34:52.987]  The David Carradine, Sylvester Stallone and others, man that's a really good movie.
[00:34:55.048 --> 00:34:59.310]  Breaking down the future dystopia we would live in under a depopulation agenda.
[00:35:00.791 --> 00:35:04.453]  And as usual, the faster you are, the longer you live.
[00:35:07.938 --> 00:35:10.180]  Again, not bragging, I want to give everybody hope.
[00:35:12.021 --> 00:35:14.303]  Because there is a lot of hope there.
[00:35:15.044 --> 00:35:27.534]  The talking points we put out sometimes take 15 years to bear fruit, but we can directly follow the line of this audience at the very heart of 9-11 Truth.
[00:35:28.675 --> 00:35:35.821]  The demonization we went under, the misrepresentation we went under, the attacks we went under, the monetary attack we went under.
[00:35:38.106 --> 00:35:45.768]  I had over 120 affiliates at the time and the program director came to Ted and said, we're losing all of our affiliates.
[00:35:46.468 --> 00:35:47.769]  Alex's show is exploding.
[00:35:48.389 --> 00:35:49.609]  I was like 27 years old.
[00:35:50.989 --> 00:35:57.691]  He keeps saying it's an inside job and I can't get him to stop doing it and the stations are turning him off.
[00:35:58.631 --> 00:36:00.832]  And Ted Anderson called me and he said, I'll tell you what, Alex.
[00:36:02.654 --> 00:36:08.357]  When I first hired you, you were only on a couple stations, and so you're losing most your stations, but if you want to do that, go ahead.
[00:36:09.118 --> 00:36:09.498]  And I did.
[00:36:12.359 --> 00:36:22.685]  Because I knew that there were criminal elements in our government working with Saudi Arabia and jihadists, just like they do in Syria, just like they do in Libya today, and in Europe, Merkel and Hollande.
