[00:00:00.000 --> 00:00:00.500]  [Beep]
[01:37:37.432 --> 01:37:47.437]  And I want to thank Liz Gunn, who we're about to bring on, because we're all in this together, and it's the listeners supporting this broadcast, and their word of mouth is just as important as anything we do.
[01:37:47.497 --> 01:37:56.282]  The only way this gets out is everybody having the courage to tell the truth and realize how important their voice is to circumvent the censors, the AI, and the tyranny.
[01:37:56.582 --> 01:38:01.785]  Your own evil Prime Minister that's under the control of Klaus Schwab, you know, has just been caught lying everywhere.
[01:38:02.425 --> 01:38:03.586]  Her numbers have plunged.
[01:38:03.666 --> 01:38:04.647]  Everyone's turning against her.
[01:38:05.027 --> 01:38:07.668]  And so we're really hitting that final point of their resistance.
[01:38:08.129 --> 01:38:09.770]  And you guys are going to take us over the top.
[01:38:10.010 --> 01:38:11.951]  And we pray for your son and you.
[01:38:12.331 --> 01:38:15.713]  Let's bring Liz Gunn in here of FreeNZ.org.
[01:38:15.773 --> 01:38:16.754]  Liz, thank you so much.
[01:38:17.294 --> 01:38:20.216]  I've already followed your work and seen a lot of your work previously being on with us.
[01:38:20.756 --> 01:38:23.038]  Congratulations on what you're doing for freedom.
[01:38:23.558 --> 01:38:24.919]  Give us your expert view on this.
[01:38:26.758 --> 01:38:28.359]  My expert view is this, Alex.
[01:38:28.699 --> 01:38:30.279]  God wins either way now.
[01:38:30.599 --> 01:38:31.840]  God absolutely wins.
[01:38:31.940 --> 01:38:44.484]  Because many, many Kiwis, thousands, I'd say millions, are waking up in horror and going, even those who've been asleep, who've been going along with the lies of this Prime Minister, who've been saying, she wouldn't hurt us.
[01:38:44.904 --> 01:38:46.825]  Oh, she was so lovely in the Christchurch.
[01:38:47.905 --> 01:38:49.446]  Oh, she was so trusted.
[01:38:49.466 --> 01:38:50.466]  She was a hero of the world.
[01:38:51.006 --> 01:38:55.368]  And people around the world who used to think, oh, you've got a great Prime Minister down there in New Zealand.
[01:38:55.888 --> 01:38:59.469]  Messages from all over saying, this is monstrous.
[01:38:59.949 --> 01:39:01.990]  Who is this monster running your country?
[01:39:02.390 --> 01:39:04.351]  How could she stay silent through all of this?
[01:39:04.411 --> 01:39:05.331]  Not one word.
[01:39:05.931 --> 01:39:14.314]  While this little baby, this beautiful little boy who remember there was one other baby, Alex, who was born at Christmas time, who changed the world.
[01:39:15.029 --> 01:39:16.230]  Is this another one of those?
[01:39:16.370 --> 01:39:17.992]  And Will and Sam.
[01:39:18.852 --> 01:39:29.902]  Baby Will is just such a beautiful, beautiful creature, but Cole and Sam would never make any claim beyond the fact that he's a very sacred little human baby.
[01:39:30.302 --> 01:39:41.531]  But there is something about the energy of this baby that has God's might within him, around him, and reaching out from him into the hearts of many New Zealanders.
[01:39:42.912 --> 01:39:44.093]  God wins either way.
[01:39:44.273 --> 01:39:46.414]  And I'll tell you the other side of that, Alex.
[01:39:47.234 --> 01:39:48.555]  The government loses.
[01:39:49.155 --> 01:39:51.216]  They've won the case and they lose.
[01:39:51.356 --> 01:39:51.636]  Why?
[01:39:51.737 --> 01:39:53.097]  Because there's no trust for them.
[01:39:53.597 --> 01:39:54.738]  There's no respect for them.
[01:39:54.938 --> 01:39:55.659]  There's no love.
[01:39:55.739 --> 01:39:59.120]  The only thing they're left with is bullying and conniving.
[01:39:59.581 --> 01:40:05.424]  Yesterday morning I was in and Sam was being pursued by two big burly security guys.
[01:40:05.464 --> 01:40:06.304]  She needed to go.
[01:40:06.424 --> 01:40:11.206]  She said to me, I needed to go for a walk, meditate, pray with God, ask for guidance.
[01:40:11.287 --> 01:40:12.127]  I needed time out.
[01:40:12.961 --> 01:40:15.702]  And I went up to the head nurse and I questioned her.
[01:40:16.542 --> 01:40:17.282]  I'm a journalist.
[01:40:17.362 --> 01:40:22.104]  I'm trained in law, so I'm good at questioning, but I'm also extremely smart and I was calm.
[01:40:22.464 --> 01:40:23.144]  I was clear.
[01:40:23.224 --> 01:40:27.405]  I was directed in my questions, but I wasn't intimidated and they didn't like it.
[01:40:28.006 --> 01:40:32.107]  And so what they did was trump up a charge that I had intimidated them.
[01:40:32.127 --> 01:40:33.267]  I think that was what it was.
[01:40:33.727 --> 01:40:34.688]  Came into the room.
[01:40:35.128 --> 01:40:46.591]   At one point, there were up to 17, I think about nine big, burly henchmen and a whole lot of Supposedly senior nurses and things, one of whom wouldn't even look at Sam.
[01:40:46.611 --> 01:40:49.393]  And I kept saying, she is the mother here.
[01:40:49.833 --> 01:40:52.535]  Your job is to make this a safe place.
[01:40:52.595 --> 01:40:57.497]  This is not a safe environment for this mother who is still feeding her babies.
[01:40:58.158 --> 01:41:00.899]  She won't have the milk if you don't look after her.
[01:41:00.939 --> 01:41:01.880]  Stop stressing her.
[01:41:01.920 --> 01:41:02.780]  Get out of this room.
[01:41:03.241 --> 01:41:11.225]  Well, they marched me out of that hospital because I stuck up for a mother, because I questioned why they're putting henchmen to follow her, intimidate her.
[01:41:11.795 --> 01:41:23.227]  She will never be broken, but we are so extraordinarily lucky in New Zealand that we had people of this quality, of this calibre, of Cole and Sam, to stand up for their baby.
[01:41:23.768 --> 01:41:32.457]  Because I think most other parents would have been broken by the psychological gains that have clearly come from higher-ups.
[01:41:33.038 --> 01:41:37.500]  And we know that this Prime Minister is capable of the most inordinate cruelty.
[01:41:37.960 --> 01:41:42.802]  Interestingly, Alex, all over our FreeNZ pages last night were trolls.
[01:41:42.962 --> 01:41:45.683]  And we know they're government trolls because they're sort of bots.
[01:41:45.723 --> 01:41:46.404]  They've got to look.
[01:41:46.484 --> 01:41:47.824]  The pages don't have friends.
[01:41:47.864 --> 01:41:48.745]  They don't have comments.
[01:41:49.225 --> 01:42:00.730]  But they just put up these cruel, cruel comments and laughter emojis on a night that for most Kiwis has been a night of grave grieving.
[01:42:01.468 --> 01:42:08.071]  Grieving for the country that we all long for, that we all feel Baby Will is calling us back to.
[01:42:08.131 --> 01:42:13.274]  There were candlelight vigils before the hearing in court.
[01:42:15.735 --> 01:42:19.176]  I'm just shocked at the judges' decision.
[01:42:20.417 --> 01:42:21.758]  There was an admission.
[01:42:22.118 --> 01:42:24.179]  I'll tell you this, Alex, this was incredible.
[01:42:24.899 --> 01:42:40.079]   All the time that I've been engaged with them, right up to the night before that hearing, The doctors in the hospital and the head of NZ Blood Service were arrogantly dismissing the concerns of this well-researched couple, saying, oh, the blood's all the same.
[01:42:40.119 --> 01:42:41.100]  What are you talking about?
[01:42:42.181 --> 01:42:51.469]  On the night before the hearing in court, a pile of affidavits were delivered to the lawyers for Sam and Cole.
[01:42:51.710 --> 01:42:58.424]   And those affidavits were admitting That the blood service knows at least this.
[01:42:58.664 --> 01:43:00.188]  Hold on, stay there, we gotta go to break.
[01:43:03.479 --> 01:43:07.701]  What I would do as president is several more things because things have changed.
[01:43:08.121 --> 01:43:12.783]  I would in fact make sure that there is, we immediately surge to the border.
[01:43:13.163 --> 01:43:14.783]  All those people are seeking asylum.
[01:43:15.064 --> 01:43:16.024]  They deserve to be heard.
[01:43:16.044 --> 01:43:16.904]  That's who we are.
[01:43:17.244 --> 01:43:21.066]  We're a nation that says if you want to flee and you're fleeing oppression, you should come.
[01:43:21.086 --> 01:43:21.926]  We don't have borders.
[01:43:22.206 --> 01:43:22.907]  We don't have language.
[01:43:22.927 --> 01:43:23.607]  We don't have culture.
[01:43:23.807 --> 01:43:25.568]  We're a tower of babble that will fall.
[01:43:25.668 --> 01:43:28.989]  That is the famed Rio Grande River right there.
[01:43:29.329 --> 01:43:31.031]  This man said, surge the border.
[01:43:31.071 --> 01:43:33.934]  This man now has said, good job, you've got courage doing this.
[01:43:33.954 --> 01:43:36.936]  This is ten times the surge that they've ever seen!
[01:43:36.997 --> 01:43:39.039]  Ten times what it was under Obama!
[01:43:39.139 --> 01:43:42.642]  And now it's gonna get ten times worse, and ten times worse after that!
[01:43:42.822 --> 01:43:45.465]  The border is completely gone!
[01:43:45.845 --> 01:43:49.070]  Shocking footage of just a massive, massive caravan.
[01:43:49.090 --> 01:43:50.872]  They estimated more than 10,000 people.
[01:43:50.973 --> 01:43:54.718]  Hours after hour after hour after hour after hour.
[01:43:54.738 --> 01:43:56.861]  24-7 flooding into Texas.
[01:43:57.041 --> 01:43:59.565]  Complete human exploitation on a grand scale.
[01:44:01.227 --> 01:44:06.054]  You're about to run a human being over.
[01:44:06.094 --> 01:44:09.858]  This is the massive smuggling.
[01:44:09.898 --> 01:44:13.563]  This is literally human smuggling.
[01:44:13.763 --> 01:44:15.866]  All of this is a giant criminal fraud.
[01:44:16.606 --> 01:44:20.766]   citizen arrested for what you're doing. Shame on you aiding and abetting child trafficking.
[01:44:20.766 --> 01:44:25.966]   All these people are signed on to criminal activity, the smuggling of children illegally,
[01:44:25.966 --> 01:44:29.886]   massively expanding this facility, part of the United Nations program to collapse our
[01:44:29.886 --> 01:44:33.485]   border. They come across, they walk through the gate, they get picked up by border patrol
[01:44:33.485 --> 01:44:37.207]   on a bus, they get taken to a facility, then they take them and put them into these Democrat
[01:44:37.207 --> 01:44:40.445]   facilities, Catholic Charities and others, and they come right back out and they're put
[01:44:40.445 --> 01:44:43.805]   on a plane or they're put on a bus or they're put on a train and just shipped anywhere in
[01:44:43.805 --> 01:44:48.207]   the US. But then all of us as citizens need to have COVID passports to travel and there's
[01:44:48.207 --> 01:44:52.247]  checkpoints and apps and all this crap. This is globalism.
[01:44:52.247 --> 01:45:00.766]  [MUSIC]
[01:45:00.766 --> 01:45:04.006]  The products in front of me are so powerful.
[01:45:04.940 --> 01:45:10.245]  But I want to just say up front, consult your health care provider, read the literature, and be careful.
[01:45:10.826 --> 01:45:19.515]  Because the recommended dose on these, especially the HGH boost, especially the testosterone boost, is more than I can handle.
[01:45:20.458 --> 01:45:22.578]  And I've had a lot of friends and family take it as well.
[01:45:22.899 --> 01:45:30.260]  They've never had such results, but they're also like, man, you better tell folks to be careful with that, especially the HGH Boost.
[01:45:30.700 --> 01:45:36.221]  And what it does when you take it at night and you go to sleep, the deep sleep, and what it does to your cells, now it reboots your body.
[01:45:36.741 --> 01:45:46.363]  So InfoWars Platinum is exclusive private label at 40% off what it is in stores of three already bestsellers at InfoWarsStore.com.
[01:45:46.824 --> 01:45:51.065]   And I want to encourage all of you To check these out and try for yourself.
[01:45:51.165 --> 01:45:55.488]  And it works great for women as well, but these two formulas are tailored to women.
[01:45:55.828 --> 01:45:58.910]  The HGH Boost and the 70-76 testosterone boost.
[01:45:59.271 --> 01:46:01.112]  And of course, the PainMD is for everybody.
[01:46:01.452 --> 01:46:02.653]  They are really amazing.
[01:46:02.973 --> 01:46:04.034]  We're very, very proud of them.
[01:46:04.334 --> 01:46:12.580]  And I want to encourage you all to go to InfoWarshaw.com and experience the powerful compounds that God has given us in the environment.
[01:46:12.960 --> 01:46:17.199]   to be able to counteract all the different things they're bombarding us with
[01:46:17.199 --> 01:46:23.359]   that really try to separate us from the bodies and the chemicals and the natural things that
[01:46:23.359 --> 01:46:29.039]   God gave us. This stuff is the cavalry when it comes to countering the new world order.
[01:46:29.039 --> 01:46:33.679]  "Biological attack is imminent. Imminent."
[01:46:33.722 --> 01:46:34.102]  Imminent!
[01:46:34.363 --> 01:46:35.283]  It's going to happen.
[01:46:35.303 --> 01:46:39.006]  It's not a question of will it happen, but when it happens.
[01:46:39.246 --> 01:46:50.694]  A bioweapon release could be the thing they'd release to bring in a world government to counter a global problem, and the UN has said that a global pandemic is the only thing that may save their world government.
[01:46:50.574 --> 01:46:57.293]   This is a biological warfare agent that had leaked out of the Wuhan laboratory.
[01:46:57.293 --> 01:47:07.293]   Leading a frontal assault on the lies of the New World Order is...
[01:47:07.189 --> 01:47:09.189]  It's Alex Jones.
[01:47:09.189 --> 01:47:25.189]  [Music]
[01:47:25.134 --> 01:47:26.995]  I'm a friend of thunder.
[01:47:27.355 --> 01:47:31.896]  Friend, is it any wonder lightning strikes me?
[01:47:33.413 --> 01:47:34.174]  Thank you for joining us.
[01:47:36.635 --> 01:47:39.377]  Samantha Savage and Cole Reeves have twins.
[01:47:39.977 --> 01:47:44.821]  Saybabywill.com is the baby that the mother discovered had a heart problem, not the medical system, of course.
[01:47:46.041 --> 01:47:48.103]  And then they said, oh, we're going to give them the titanium blood.
[01:47:48.123 --> 01:47:49.404]  She said, well, I'll get a donor.
[01:47:49.464 --> 01:47:50.364]  I'll get people that haven't done it.
[01:47:50.384 --> 01:47:51.085]  They said, no, we're doing it.
[01:47:51.545 --> 01:47:52.826]  So they sent in dozens of police.
[01:47:52.846 --> 01:47:53.466]  They've got them locked up.
[01:47:53.486 --> 01:47:54.667]  They're going to do the surgery tomorrow.
[01:47:55.388 --> 01:47:57.289]  Now, this is a raping of this child.
[01:47:58.269 --> 01:48:00.451]  This is a biological rape.
[01:48:01.636 --> 01:48:06.978]  This is medical experimentation, and they just want to normalize all this, but it's not going to be normalized.
[01:48:07.518 --> 01:48:12.359]  We should all be praying for little baby Will right now.
[01:48:13.180 --> 01:48:14.540]  Liz Gunn, you got caught up on the break.
[01:48:14.560 --> 01:48:19.381]  You were getting into the stack of affidavits that came in just recently with people.
[01:48:19.501 --> 01:48:28.704]  I mean, it's a well-known scandal everywhere, how tainted the blood supply is, much less the huge scandal of the blood crisis in Europe, in Australia, in New Zealand, in the U.S.
[01:48:28.724 --> 01:48:45.223]   and Canada, of people not wanting To take blood from people who have been given an experimental mRNA shot, they admit, continues to grow prions or protein crystals associated with spongiform encephalopathy type disorders, not just myocarditis.
[01:48:48.579 --> 01:48:52.700]  It's shocking and we will really need to focus the lens on New Zealand Blood.
[01:48:52.740 --> 01:48:54.160]  It's called NZ Blood.
[01:48:54.200 --> 01:49:05.843]  If anybody from anywhere in the world wants to write a protest letter, look up NZ Blood and write a letter of extreme protest because it was their lawyer in the hearing that absolutely blocked this.
[01:49:05.923 --> 01:49:15.065]  He said, look, even if the judgment or the decision goes the way of this family, NZ Blood will not help them.
[01:49:15.817 --> 01:49:17.318]  Get the unjabbed blood.
[01:49:17.358 --> 01:49:19.280]  That was in effect what this lawyer said.
[01:49:19.720 --> 01:49:23.764]  It was a very dark last part of that hearing.
[01:49:24.004 --> 01:49:26.726]  That's not how they get the people that haven't taken the poison shot.
[01:49:26.746 --> 01:49:28.388]  But you got interrupted by the satellite break.
[01:49:28.688 --> 01:49:30.389]  Their hard breaks were on over 400 stations.
[01:49:30.429 --> 01:49:32.251]  I hate to go to those, but they're hard breaks.
[01:49:32.531 --> 01:49:34.032]  You were talking about those affidavits.
[01:49:35.073 --> 01:49:36.014]  The affidavits.
[01:49:36.535 --> 01:49:46.993]   They came in and in those affidavits, finally, NZ Blood admitted after denying and denying to the face of this family into their face that there was any problem. They admitted
[01:49:46.993 --> 01:49:55.643]   that they knew that mRNA remnants remain in blood for 14 days, up to 14 days. That's what
[01:49:55.643 --> 01:50:01.783]   they admitted. So they have been giving New Zealanders blood that has remnants of mRNA, not
[01:50:01.783 --> 01:50:06.833]   pure blood, and they were maintaining this blood was absolutely the same as the blood of unjabbed
[01:50:06.833 --> 01:50:10.934]   people. And of course they released that to cover their butt because later as long as they
[01:50:10.934 --> 01:50:12.773]  admit it, they think they're covered.
[01:50:12.773 --> 01:50:18.293]   Of course the real studies show in everyone it continues to replicate. So it doesn't just last
[01:50:18.293 --> 01:50:24.293]   14 days. Absolutely. And they would have perjured themselves, Alex. You know, it's, it's,
[01:50:25.140 --> 01:50:27.041]  It is just shocking what we've seen.
[01:50:27.101 --> 01:50:28.722]  We've seen Sam locked down.
[01:50:28.762 --> 01:50:30.263]  We've seen her bullied constantly.
[01:50:30.303 --> 01:50:36.546]  We've seen her asked to go to meetings late at night when she's breastfeeding the children when she needs to be looked after.
[01:50:36.946 --> 01:50:39.028]  And now we're seeing this baby taken from.
[01:50:39.048 --> 01:50:42.729]  And for anybody who thinks it's just this, it's not.
[01:50:42.850 --> 01:50:45.051]  As you said earlier, it always goes one step further.
[01:50:45.411 --> 01:50:51.094]  How far are we now from the state being able to say, oh, we want this newborn baby to have three injections immediately.
[01:50:51.134 --> 01:50:52.815]  And we deem that that's the best thing.
[01:50:53.235 --> 01:50:58.237]  And we've got brought up doctors, we've got whatever else we need to say that that's the right thing.
[01:50:58.637 --> 01:51:00.197]  So now you parents have no right.
[01:51:00.237 --> 01:51:13.541]  So every single parent anywhere in the world or planned to be parent or grandparent, or should I say human, needs to be horrified at what Jacinda Ardern's government has done here in this decision.
[01:51:13.641 --> 01:51:20.899]   Because ultimately, This lies at the feet of the person leading the country with one stroke of a pen.
[01:51:21.320 --> 01:51:23.321]  She could say, no, we override this.
[01:51:23.721 --> 01:51:24.541]  It is not just.
[01:51:24.721 --> 01:51:25.081]  It's not.
[01:51:25.242 --> 01:51:30.024]  It makes no scientific sense because of what they admitted to in court, that there's product in the blood.
[01:51:30.344 --> 01:51:33.826]  So I am going to step in as this heroic prime minister.
[01:51:33.866 --> 01:51:35.967]  I love to be seen like that overseas.
[01:51:36.327 --> 01:51:40.129]  I'm going to step in and finally do something that does not brutalize my people.
[01:51:40.409 --> 01:51:43.391]  But she's a slave of the globalists, and Klaus Schwab, she can't do it.
[01:51:43.791 --> 01:51:55.197]  We have the parents, Samantha Savage and Cole Reeves here, SaveBabyWill.com, but they're tough, so I'm going to go ahead and just say this, and I'm a parent of four, and I can't even, I totally empathetically feel like it's my baby too, so it tears my guts out.
[01:51:55.677 --> 01:51:58.299]  But you use the Christ example, them coming after our children.
[01:51:59.119 --> 01:52:00.540]  Is that innocence under attack?
[01:52:00.860 --> 01:52:12.989]  God forbid, and it's not going to happen, we're praying to God, but if this was a Christ-like moment, God forbid the baby does get sick from the blood, they'll try to cover that up, or God forbid something else happens to the baby, it'll be their waterloo.
[01:52:13.009 --> 01:52:17.732]  So they're really rolling the dice right here with this archetypal Christ figure.
[01:52:21.055 --> 01:52:21.875]  Yeah, well that's right.
[01:52:21.895 --> 01:52:28.560]  They're stepping over the line that can't really be stepped over.
[01:52:30.078 --> 01:52:35.585]  Elaborate on that call on Samantha.
[01:52:37.607 --> 01:52:48.560]  What's happening here is just the beginning of an authoritarian takeover and it's coming for all of us if we don't do what Sam and I have undertaken.
[01:52:50.310 --> 01:52:58.297]  We've realised really quickly that we're standing for every person that wants their own human right and their own decisions for their own family.
[01:52:58.538 --> 01:53:03.782]  And everybody that might need a blood transfusion, they don't have any choice.
[01:53:03.842 --> 01:53:05.184]  They're getting what they're going to give them.
[01:53:06.545 --> 01:53:07.786]  And that's not right.
[01:53:07.846 --> 01:53:12.190]  These people have made an informed consent to not have an injection, which is totally their right.
[01:53:13.533 --> 01:53:15.993]  You cut yourself and you don't have any rights.
[01:53:16.073 --> 01:53:23.855]  You're just going to get pumped full of whatever they deem is safe for you, where it's been proven clearly that it's not safe.
[01:53:24.195 --> 01:53:33.556]  And you're speaking detained with your wife and children in this medical facility, now being converted to a Nuremberg violating angel of death operation.
[01:53:33.576 --> 01:53:34.717]  I'm sorry, that's what this is.
[01:53:35.897 --> 01:53:36.097]  Yeah.
[01:53:38.437 --> 01:53:41.458]  We just ask that, you know, everyone just speak up.
[01:53:41.498 --> 01:53:41.978]  Speak up.
[01:53:43.859 --> 01:53:45.460]  Stand tall with us.
[01:53:45.500 --> 01:53:50.002]  We want to thank you for all the New Zealanders that are standing with us.
[01:53:51.163 --> 01:54:01.549]  Liz and Sue, our lawyer, everybody that's involved in this, Counterspin, all the people that have given hours and hours of their time.
[01:54:03.009 --> 01:54:07.592]  We're just asking, please continue because the fight's not over.
[01:54:07.612 --> 01:54:10.273]  We're still standing.
[01:54:10.293 --> 01:54:11.614]  We're still fighting for our baby.
[01:54:12.924 --> 01:54:15.526]  You know, unfortunately, we seem to be on the front line this right minute.
[01:54:15.566 --> 01:54:19.890]  You know, hey, we'd all rather be somewhere else and doing something else and just on the farm.
[01:54:20.610 --> 01:54:24.013]  But it's just so, it's so wrong.
[01:54:24.393 --> 01:54:31.139]  We've got to continue standing right to, you know, well, we've got to continue standing right to our last breath now.
[01:54:31.199 --> 01:54:32.640]  They've decided it's going to be that way.
[01:54:32.680 --> 01:54:36.083]  They could have decided to make it go away and sign some papers and it would have gone away.
[01:54:36.163 --> 01:54:40.106]  But no, they're challenging good people.
[01:54:40.586 --> 01:54:42.488]  They're coming against God and God's will.
[01:54:43.089 --> 01:54:44.950]  So, and they're coming against Will.
[01:54:45.210 --> 01:54:46.210]  You know, that's our baby's name.
[01:54:46.270 --> 01:54:49.991]  Our baby's name's Will, and he's really important.
[01:54:50.292 --> 01:55:25.124]   And you know, God's using this child to awaken the world that there's a big problem with blood, and we need to have Just blood products available that we're all comfortable with and if people are comfortable with New Zealand's blood service, that's fine, they can have that but we're having our rights taken away and we're also having massive deletions from the blood bank's websites that they offered the service but now they don't because we want something that's so controversial and hey, at the end of the day, the question is, well,
[01:55:25.788 --> 01:55:33.717]  You know, if we give these people this, then it poses the question in six billion people's mind, what's going on inside me.
[01:55:33.737 --> 01:55:37.602]  And in the free market, everyone will reject their tainted blood, and then that's game over for them.
[01:55:37.662 --> 01:55:38.102]  Exactly.
[01:55:38.443 --> 01:55:40.025]  You're the first domino to fall.
[01:55:40.065 --> 01:55:43.308]  That's why this is so incredibly important.
[01:55:43.489 --> 01:55:44.530]  Liz Gunn, comments on that?
[01:55:46.280 --> 01:55:53.547]  Yeah, if the decision had gone the right way, people would have said, wait a minute, does that mean there's a difference between the bloods?
[01:55:53.667 --> 01:55:57.831]  Does that mean something was put in my body that is still in the blood system?
[01:55:57.891 --> 01:56:02.915]  Does that mean the Prime Minister lied to me about it being safe and effective, which she said over and over?
[01:56:03.356 --> 01:56:05.698]  And then all the cards would have fallen down.
[01:56:06.249 --> 01:56:07.289]  I'm particularly worried.
[01:56:07.590 --> 01:56:13.692]  Somebody sent me last night something about the judge that he rolled out from Bell Gully, a law firm in Auckland.
[01:56:13.732 --> 01:56:16.853]  He rolled out the government's climate change.
[01:56:16.873 --> 01:56:21.334]  He was in charge of that climate change policy rollout and stepped down from there to become a judge.
[01:56:21.394 --> 01:56:22.955]  Now, I just leave that there as a fact.
[01:56:23.675 --> 01:56:42.436]   I need to investigate that more, but certainly we'll be looking at New Zealand's blood service If we have anybody overseas who can reach out with brilliant ideas, the trouble with this decision is if we go back for an appeal, the actual appeal has to go before the same judge.
[01:56:42.696 --> 01:56:49.478]   It's the way This was an interim hearing on this application.
[01:56:49.518 --> 01:56:50.499]  It wasn't a full trial.
[01:56:50.900 --> 01:57:05.435]  And we thought of going to a full trial and the delays and the stresses that they're putting this family under made me feel that the one option we have is for millions from around the world to contact Jacinda Ardern's office in Wellington.
[01:57:06.076 --> 01:57:07.277]  And say, we see you.
[01:57:07.397 --> 01:57:10.419]  She doesn't like being seen beyond our shores for the cruelty she does.
[01:57:10.499 --> 01:57:11.020]  We see you.
[01:57:11.300 --> 01:57:12.821]  We do not agree with your decision.
[01:57:13.121 --> 01:57:17.284]  You must let this family have the unjammed blood for their baby Will.
[01:57:17.404 --> 01:57:18.065]  That's right.
[01:57:18.105 --> 01:57:22.328]  Will is the example of us all controlling our own bodies and our own futures.
[01:57:22.889 --> 01:57:23.809]  And you're absolutely right.
[01:57:23.829 --> 01:57:24.810]  Do five more minutes with us.
[01:57:24.850 --> 01:57:25.811]  This is so important.
[01:57:26.191 --> 01:57:27.472]  Savebabywill.com.
[01:57:27.492 --> 01:57:28.513]  We're going to break for two minutes.
[01:57:29.273 --> 01:57:31.155]  But ladies and gentlemen, this is just pure tyranny.
[01:57:32.168 --> 01:57:34.570]  And they want to just condition us to accept this.
[01:57:34.650 --> 01:57:36.412]  We're not accepting this.
[01:57:36.432 --> 01:57:37.873]  We're not going quietly into the night.
[01:57:38.313 --> 01:57:39.014]  It's not happening.
[01:57:39.714 --> 01:57:40.755]  And she's scared.
[01:57:40.795 --> 01:57:42.156]  Her numbers are plunging.
[01:57:42.777 --> 01:57:43.998]  All of these criminals are in trouble.
[01:57:44.078 --> 01:57:45.159]  Fauci's going to get arrested.
[01:57:45.659 --> 01:57:47.361]  There's criminal investigations in Florida.
[01:57:47.621 --> 01:57:48.562]  We've only begun to fight.
[01:57:50.543 --> 01:57:52.123]  Adrian in Pennsylvania, welcome.
[01:57:52.464 --> 01:57:53.464]  Oh, hey, this is awesome.
[01:57:53.584 --> 01:58:01.306]  I want to thank you for the Real Rep Tilt Plus coming back in, because for two years, my mom has not stopped talking about, is it going to get it back in?
[01:58:01.346 --> 01:58:02.527]  Is it going to come back in?
[01:58:02.687 --> 01:58:10.049]  I even looked at the bottle for the formulation to see if I can match it with the Aaron Beer to get some other stuff, but there's just too much going on in there.
[01:58:10.129 --> 01:58:13.410]  Well, describe for us what it did for your mother, because it really helps old folks.
[01:58:13.530 --> 01:58:15.811]  Well, my mom has a lot of health problems.
[01:58:15.831 --> 01:58:19.032]  She's been on disability for years, since she was probably about 12.
[01:58:19.732 --> 01:58:20.132]  I'm 40 now.
[01:58:20.292 --> 01:58:23.593]  And between that, the turmeric, the X2, she feels amazing.
[01:58:23.613 --> 01:58:27.214]  The only thing that she would want me to ask is, when's the down and out coming back?
[01:58:27.374 --> 01:58:28.274]  Well, that's our problem.
[01:58:28.294 --> 01:58:31.595]  We haven't had enough money to order all the products we used to have, and that's why we're in a catch-22.
[01:58:31.635 --> 01:58:39.098]  That's why I may need to just do our fundraiser to try to get like $400,000 or $500,000 to then buy a product, and then we can sell it and make a profit.
[01:58:39.478 --> 01:58:40.758]  And it's kind of a self-fulfilling deal.
[01:58:40.818 --> 01:58:41.618]  That's how that works.
[01:58:41.638 --> 01:58:44.162]   It's kind of like a farmer We'll have
