[00:00:03.507 --> 00:00:04.347]  We're live.
[00:20:27.079 --> 00:20:29.681]  In particular, this is interesting with Zuckerberg.
[00:20:30.041 --> 00:20:30.181]  A.M.
[00:20:30.221 --> 00:20:33.863]  Freyad writes, it's likely these are all lies of sorts.
[00:20:33.903 --> 00:20:37.786]  Zuckerberg is no genius mogul, and Facebook is more a U.S.
[00:20:37.846 --> 00:20:40.187]  intelligence asset than a functioning business.
[00:20:40.647 --> 00:20:41.628]  It's a simple formula.
[00:20:41.688 --> 00:20:42.568]  The power elite
[00:20:43.829 --> 00:20:58.023]  That wants to run the world has increasingly integrated a seamless network of testing throughout the web to help develop and identify top human youngsters, those who are symbolically facile, even verbally adept, without the additional burden of deep thinking.
[00:20:58.043 --> 00:21:00.945]  That's right, they want to control their little pet geniuses.
[00:21:01.306 --> 00:21:04.389]  It's a kind of organized crime approach to the cultivating of talent.
[00:21:04.729 --> 00:21:07.732]  After making their selections, elite handlers begin to make the pitch.
[00:21:08.092 --> 00:21:14.057]  The quid pro quo is surely obvious, and monarch programs and other forms of mind control are not necessary.
[00:21:14.437 --> 00:21:18.821]  Most, like Zuckerberg, acquiesce willingly and do whatever is required.
[00:21:19.121 --> 00:21:24.265]  Of course, many of these young people mature late, and mathematic capability is not the only kind of creativity.
[00:21:24.645 --> 00:21:27.406]  This is not an issue to the top elites.
[00:21:27.446 --> 00:21:37.669]  They apparently wish to select for numerical facilities, music, language, math skills, because the owners of such talents are more likely to be linear in their thought rather than holistic thinkers.
[00:21:38.049 --> 00:21:47.752]  The idea is to present geniuses with outward-dazzling skills, but little in the way of insight or determination to investigate the realities of the larger picture.
[00:21:48.092 --> 00:21:53.956]  And that larger picture is coming together when you begin to study who is it that attends the Bilderberg meeting.
[00:21:54.056 --> 00:21:55.277]  What is their agenda?
[00:21:55.637 --> 00:21:56.998]  What are their related agendas?
[00:21:57.038 --> 00:21:58.499]  What are their conflicts of interest?
[00:21:58.779 --> 00:22:00.680]  We're going to get into some of that today.
[00:22:01.180 --> 00:22:06.164]  And throughout it, they're going to be revealing just some of the technical people who've attended Bilderberg.
[00:22:06.204 --> 00:22:12.468]  Just over the past few years, Bill Gates, probably the most notable, the already most deeply steeped in evil,
[00:22:13.208 --> 00:22:19.010]  But others are being brought onto this platform, and what really is at Bilderberg just the larger cartel.
[00:22:19.931 --> 00:22:20.791]  That's really what they are.
[00:22:21.231 --> 00:22:33.336]  There's the one company, they include the NSA, they include the CIA, they include all the political fronts, and they control a great deal of the industry, the technical stuff, and a whole lot more.
[00:22:33.696 --> 00:22:40.419]  Now we've heard this week about how a judge refuses to reveal the ties between the NSA and Google.
[00:22:40.999 --> 00:22:50.125]  We're not supposed to know that they're spying on us, or that they're working together, or that Google was basically launched as a front for the NSA, CIA, and related interests.
[00:22:50.425 --> 00:22:51.526]  But that's all coming out.
[00:22:52.026 --> 00:22:55.169]  And you see Eric Schmidt attending annually at Bilderberg.
[00:22:55.209 --> 00:22:56.489]  He got confronted last year.
[00:22:56.509 --> 00:22:57.690]  And it's kind of funny, too.
[00:22:57.710 --> 00:23:01.433]  He thought that people wouldn't know how to speak English just because they're in Europe, but they did.
[00:23:01.773 --> 00:23:02.513]  He got shouted at.
[00:23:02.553 --> 00:23:03.134]  He didn't like it.
[00:23:03.154 --> 00:23:10.579]  They even had some of the videos pulled from YouTube of people confronting Eric Schmidt and the other Bilderberg attendees who got caught walking down the sidewalk.
[00:23:11.099 --> 00:23:12.000]  Very interesting.
[00:23:12.400 --> 00:23:13.601]  But back to Facebook.
[00:23:14.022 --> 00:23:17.164]  This week, they're in the news, of course, because the IPO is about to happen.
[00:23:17.184 --> 00:23:28.053]  They're about to be declared as a $100 billion company, really topping anything Bill Gates did or any of these other newfound billionaires, because it's part of that larger myth of wealth.
[00:23:28.433 --> 00:23:43.868]  Those who have the wealth are supposedly in control, therefore they associate with the elite, therefore they pull the strings, therefore it's not surprising to find them influencing this and that in social media and online and our new reality, what's considered the mainstream culture they're always trying to sell.
[00:23:44.208 --> 00:23:46.090]  And so you see, Eduardo Saverin...
[00:23:46.610 --> 00:23:51.933]  Wanting to leave the country, wanting to renounce his citizenship, but of course cash in on that IPO.
[00:23:52.334 --> 00:23:58.037]  Now this guy Eduardo Saverin was the initial funder for Facebook when it was only tens of thousands of dollars.
[00:23:58.398 --> 00:24:08.824]  He was at Harvard, ran with Zuckerberg and the other founders who were all roommates there, but they didn't really like his style and they tried to push him out of the company and snag some of his
[00:24:10.385 --> 00:24:13.966]  Different holdings, but he got it back through a lawsuit, and now he has the money.
[00:24:14.226 --> 00:24:31.732]  But there's an interesting clip I want to play here from the movie The Social Network that'll tie us to our main focus in this piece, which is Sean Parker, the first president of Facebook, also the first launcher of Napster, which disrupted the web, and someone who looks to be an overall agent of disruption.
[00:24:32.032 --> 00:24:33.292]  Let's roll that clip right now.
[00:24:33.312 --> 00:24:35.173]  A million dollars isn't cool.
[00:24:35.193 --> 00:24:35.773]  You know what's cool?
[00:24:35.973 --> 00:24:36.073]  You.
[00:24:39.716 --> 00:24:40.998]  A billion dollars.
[00:24:41.999 --> 00:24:43.340]  So a billion dollars.
[00:24:43.380 --> 00:24:48.527]  That's what's cool when Eduardo Severin wanted to sell off the company for a little over a million.
[00:24:49.087 --> 00:24:54.894]  People like Sean Parker convinced them to keep going forward and try to make Facebook a truly huge company.
[00:24:55.235 --> 00:24:58.839]  Now the real truth is these people are just fronts for larger entities.
[00:24:59.159 --> 00:25:12.388]  We've seen in the past how the Rockefeller Corporation and other big entities had to break up Standard Oil, had to break up AT&T, had to break up IBM and other true monopolies of the early part of the 20th century.
[00:25:12.668 --> 00:25:20.033]  They spun them, sold them, put them inside companies, but it turned out that all along control was basically with the same important people.
[00:25:20.453 --> 00:25:28.616]  And you see at the same time how John D. Rockefeller was himself an icon for that Robert Barron wealth of the early part of the 20th century.
[00:25:28.996 --> 00:25:36.839]  In the 21st century, in the rise of technology and the takeover of operating systems, Bill Gates was a major icon for that.
[00:25:36.879 --> 00:25:40.440]  And you see how much he has pushed the New World Order agenda himself.
[00:25:40.660 --> 00:25:41.260]  We're good to go.
[00:26:02.489 --> 00:26:03.710]  What does that money really mean?
[00:26:03.750 --> 00:26:04.650]  What's it based in?
[00:26:04.951 --> 00:26:12.675]  It doesn't matter, but they're going to be selling these new Silicon Valley figures as our saviors, as the rightful elites to control things.
[00:26:13.016 --> 00:26:21.081]  And that's why you see people like Sean Parker, the founders, including Zuckerberg of Facebook, being glorified, movies made about them.
[00:26:21.501 --> 00:26:27.184]  Again, you just saw the clip from the social network where he says, a million isn't cool, a billion, that's what's cool.
[00:26:27.524 --> 00:26:29.826]  But actually, he said a billion dollars isn't cool.
[00:26:30.246 --> 00:26:33.167]  Sean Parker, a billion dollars isn't cool in the Huffington Post.
[00:26:33.547 --> 00:26:42.791]  One of the film's sequences involves the Parker character telling the young Facebook co-founders, a million dollars isn't cool, you know it's cool, a billion dollars.
[00:26:43.111 --> 00:26:45.512]  The real life Parker has a different take on wealth.
[00:26:45.952 --> 00:26:48.193]  It's not cool, he said, of a billion dollars.
[00:26:48.753 --> 00:26:52.475]  I think being a wealthy member of the establishment is the antithesis of cool.
[00:26:52.995 --> 00:26:56.839]  He added saying being a counterculture revolutionary is cool.
[00:26:57.180 --> 00:27:01.805]  So the extent that you're made a billion dollars, you probably become uncool.
[00:27:02.406 --> 00:27:04.428]  Well, Sean Parker, you become uncool.
[00:27:04.748 --> 00:27:09.594]  We have you on video attending Bilderberg in 2010, giving the victory sign.
[00:27:09.974 --> 00:27:11.936]  So cool, like a billion dollars cool.
[00:27:12.997 --> 00:27:32.083]  Alex found out when I was telling him about some of the research that I do every year on Bilderberg, looking up members from the attendees list, finding out what they're up to lately, and he realized he met Sean Parker just a few months ago at a party during the South by Southwest meeting and how crazy he was, how strange and seemed hype up on something.
[00:27:32.123 --> 00:27:33.284]  We don't know what was going on.
[00:27:33.304 --> 00:27:39.766]  He was juggling apples and talking intently in people's faces and acting real weird and a bunch of hangers-on were
[00:27:40.026 --> 00:27:40.586]  We're good to go.
[00:27:57.740 --> 00:28:08.286]  And yet, when Alex met him at the party, it really seemed like maybe he did fit this kind of super egotistical character, really reveling in his connections and wealth and total trendiness.
[00:28:08.406 --> 00:28:15.950]  He was there at South by Southwest, appearing with Al Gore, talking about how soap is bad and how they have to hack democracy.
[00:28:16.770 --> 00:28:17.830]  We're good to go.
[00:28:42.076 --> 00:28:47.379]  And you see just some of the invitees from the 2011 list there in detail.
[00:28:47.439 --> 00:28:51.901]  Craig J. Mundy, who's the Chief Research and Strategy Officer for Microsoft.
[00:28:51.921 --> 00:29:02.406]  But let's go back to where they show their names and faces, and we can talk about the gathering they brought together to discuss things like the future of privacy on the Internet, the future of cybersecurity.
[00:29:02.446 --> 00:29:03.287]  There's Peter Thiel.
[00:29:03.667 --> 00:29:05.609]  He runs Clarium Capital.
[00:29:05.889 --> 00:29:12.696]  He was also the first founder of PayPal and their CEO, and he was the first major funder of Facebook.
[00:29:12.716 --> 00:29:18.642]  He provided the first $500,000 that would eventually turn Facebook into a multi-billion dollar company.
[00:29:19.122 --> 00:29:20.723]  Next we have Mark Zuckerberg.
[00:29:21.044 --> 00:29:25.587]  He and his sister were rumored to attend the Bilderberg meeting last year in St.
[00:29:25.627 --> 00:29:25.988]  Moritz.
[00:29:26.048 --> 00:29:40.779]  We can't confirm that directly, but the New American did write on the topic and said they had a meeting basically about how they learned to love the end of privacy, to accept all the NSA backdoors to Facebook and the other super technology.
[00:29:41.120 --> 00:29:43.942]  And you remember it was only in the past months
[00:29:44.463 --> 00:29:53.492]  Where it turned out Zuckerberg had referred to the early Facebook members as dumb effers for giving all their data away and of course he was going to use that data.
[00:29:53.813 --> 00:30:00.220]  You saw people like Eric Schmidt laughing about how you shouldn't do anything on the internet you don't want to do in public.
[00:30:00.780 --> 00:30:01.780]  And on and on.
[00:30:01.981 --> 00:30:06.902]  And his sister has also made a lot of outspoken comments about what a joke privacy was.
[00:30:06.963 --> 00:30:15.206]  And apparently they had a big confab at Bilderberg last year over the Facebook issue in particular and the future of online privacy.
[00:30:15.226 --> 00:30:18.307]  And it makes a lot of sense because they had at least four or five
[00:30:19.047 --> 00:30:22.649]  Funders or key members or founders of Facebook there.
[00:30:22.709 --> 00:30:28.412]  We don't know if the Zuckerberg family themselves showed up, but it would certainly fit with the other information.
[00:30:28.652 --> 00:30:31.453]  But we know other people showed up and were on their official list.
[00:30:31.493 --> 00:30:34.355]  Of course, each year there are many people not on the official list.
[00:30:34.635 --> 00:30:41.178]  This is Chris Hughes, a co-founder of Facebook, and he was also credited as being the kid who made Obama president.
[00:30:41.498 --> 00:30:41.798]  How?
[00:30:42.178 --> 00:30:43.359]  Through social media.
[00:30:43.599 --> 00:30:45.280]  And we're about to get even more into that.
[00:30:45.600 --> 00:30:57.512]  But he helped get the list together in a 21st century high tech way to really connect with people who might vote for the president, who might raise money for him, or who might just spread the trendy word about him.
