[00:00:00.009 --> 00:00:02.050]  Broadcasting Network.
[00:23:06.506 --> 00:23:08.127]  Yes, the gift of clean water.
[00:23:08.467 --> 00:23:12.669]  A gift that provides a great foundation for achieving good health in the lives of your loved ones.
[00:23:13.149 --> 00:23:16.751]  A Big Berkey water filter gives them protection from bacteria, heavy metals,
[00:23:17.051 --> 00:23:20.534]  Chlorine, fluoride, pesticides and herbicides, VOCs and more.
[00:23:20.794 --> 00:23:26.138]  And best of all, a big Berkey water filter is a gift that lasts for many years with no additional investment.
[00:23:26.378 --> 00:23:30.121]  And that saves time and money in filter replacements that other water filters require.
[00:23:30.441 --> 00:23:35.465]  And are even powerful enough to purify treated, untreated or even stagnant pond water.
[00:23:35.865 --> 00:23:42.209]  As always, all orders over $50 are shipped free, and GCN listeners get 5% off all ceramic filter systems.
[00:23:42.549 --> 00:23:49.933]  Order online at BigBerkeyWaterFilters.com, spelled B-E-R-K-E-Y, waterfilters.com.
[00:23:50.293 --> 00:23:52.895]  Or call 877-99-BERKEY.
[00:23:53.175 --> 00:23:56.737]  That's 877-99-B-E-R-K-E-Y.
[00:23:57.117 --> 00:23:58.298]  Gift well this Christmas.
[00:23:58.538 --> 00:23:59.959]  Give a Big Berkey Water Filter!
[00:24:06.380 --> 00:24:07.621]  Alex Jones here, back live.
[00:24:07.701 --> 00:24:12.064]  We have got masses of key news on so many subjects coming up.
[00:24:13.566 --> 00:24:18.970]  Lindsey Williams, always informative and thought-provoking, is joining us in the next hour.
[00:24:18.990 --> 00:24:29.938]  And then Max Keiser will also premiere a special report that I have produced with Aaron Dykes dealing with the all-out announcement and admissions.
[00:24:29.978 --> 00:24:31.039]  They've sounded the bugle.
[00:24:31.479 --> 00:24:34.562]  The establishment is coming to disarm us, and I'm going to break down why.
[00:24:35.871 --> 00:24:36.653]  But here's the deal.
[00:24:37.134 --> 00:24:45.494]  When Bob Costas went on Sunday Night Football and said, I agree with this columnist so let me just read off the teleprompter and quote him.
[00:24:46.405 --> 00:24:51.747]  That handguns are bad, you have no business having them, and that the gun culture is what the NFL has.
[00:24:52.188 --> 00:25:05.894]  That is a pure scapegoating, that is an attempt to blame the Second Amendment, law and order, Constitution, super low crime rates, on record areas that are constitutionalist.
[00:25:06.694 --> 00:25:08.015]  The media would call it conservative.
[00:25:09.074 --> 00:25:10.355]  It's just an absolute fact.
[00:25:10.375 --> 00:25:13.017]  You pass concealed carry, crime drops on average 25%.
[00:25:14.058 --> 00:25:15.038]  It's an absolute fact.
[00:25:15.078 --> 00:25:18.741]  The higher the gun ownership, the lower the crime rate, the more polite people are.
[00:25:19.461 --> 00:25:32.551]  But, you've got a gangster culture in rap and hip-hop, but also in a lot of the rock and roll now, that's I'm gonna kill ya, I'm gonna shoot ya, and you've got people in these cities where they've banned guns, killing each other at worldwide record numbers.
[00:25:32.851 --> 00:25:35.373]  Worldwide record numbers where they ban guns.
[00:25:36.038 --> 00:25:38.359]  Just like Mexico has some worldwide record numbers.
[00:25:38.639 --> 00:25:39.920]  Total gun ban for the citizens.
[00:25:41.441 --> 00:25:46.223]  So Costas comes out and he says, hey, it's the Second Amendment's fault.
[00:25:47.124 --> 00:25:51.166]  And, you know, they fired Hank Williams Jr.
[00:25:51.186 --> 00:25:52.927]  for saying our country's becoming a tyranny.
[00:25:53.767 --> 00:25:55.888]  They fired him for saying that on another show.
[00:25:56.068 --> 00:25:59.230]  Well, this was said during the Star Spangled Banner.
[00:26:00.916 --> 00:26:07.941]  This was said during the beginning of the game, and there were other similar comments I've now learned because I wasn't watching it later in the game.
[00:26:08.361 --> 00:26:19.108]  I've gone back and found them on YouTube, where they were blaming the Second Amendment, not the drugs, not the corrupt culture, not the prescription drugs, not the concussions, not the gangbangers, spoiled rotten culture.
[00:26:19.969 --> 00:26:20.729]  That's like blaming...
[00:26:21.832 --> 00:26:27.394]  Dog owners for Michael Vick killing pit bulls and electrocuting them and torturing them and all this.
[00:26:27.914 --> 00:26:31.515]  Saying, well, we've got to ban dog ownership, which is what PETA, by the way, says.
[00:26:31.755 --> 00:26:33.516]  They say it's abusive to have animals, period.
[00:26:33.756 --> 00:26:37.197]  So let's just ban dog ownership because Michael Vick did something wrong.
[00:26:37.597 --> 00:26:42.699]  Hey, because one person drives drunk, really drunk and inebriated, drives recklessly.
[00:26:42.919 --> 00:26:45.080]  That's what you charge folks for back in the day.
[00:26:45.120 --> 00:26:46.260]  Oh, you were recklessly driving.
[00:26:46.280 --> 00:26:47.241]  That's what you're charged for.
[00:26:47.681 --> 00:26:48.301]  I can see it.
[00:26:48.361 --> 00:26:49.281]  You were out of control.
[00:26:49.361 --> 00:26:49.681]  Boom.
[00:26:50.162 --> 00:26:51.042]  Serious jail time.
[00:26:51.582 --> 00:26:53.463]  Not, oh, you had two beers, you're going to jail.
[00:26:53.663 --> 00:26:55.484]  But again, this is everybody's guilty now.
[00:26:55.824 --> 00:27:06.449]  Oh, we're just going to set up a checkpoint on this highway or major road and we're going to search and breathalyzer all of you and have no refusal where we take blood if you say no when we stick a breathalyzer in your face.
[00:27:06.689 --> 00:27:10.070]  That's what all these federally funded no refusal weekends are.
[00:27:10.310 --> 00:27:14.112]  Now it's no refusal ever because we say so, rubber stamp fake warrants.
[00:27:15.833 --> 00:27:18.714]  See, it's, oh, somebody did something wrong with the gun.
[00:27:19.134 --> 00:27:20.655]  You're going to lose your gun now.
[00:27:22.774 --> 00:27:38.878]  And this Fox Sports columnist that Costas was quoting, Jason Whitlock, I then discovered yesterday afternoon that he was on a syndicated radio show and doing other interviews, there's multiple ones, and we're going to play the clip when we come back from break.
[00:27:40.439 --> 00:27:45.060]  Openly saying that if you own a gun, you are KKK and that you want
[00:27:46.084 --> 00:27:47.345]  Black people to kill each other.
[00:27:47.826 --> 00:27:51.730]  So it's not the fault of the gangster rap saying, kill, kill, kill, I'm so manly.
[00:27:52.130 --> 00:28:00.278]  It's not the fault of Chicago corrupt government banning guns or New York or other crime syndicates that have seized great American cities.
[00:28:00.759 --> 00:28:01.359]  No, no, no, no, no.
[00:28:01.680 --> 00:28:04.042]  It's the fault of white people.
[00:28:04.262 --> 00:28:08.627]  He actually says this, white people are racist
[00:28:09.247 --> 00:28:13.108]  And are KKK, and the NRA is KKK.
[00:28:13.288 --> 00:28:23.352]  Folks, if the NRA doesn't sue this guy, and I'm not litigious, but man, when somebody gets up there and says, you are KKK, white people are KKK.
[00:28:24.512 --> 00:28:39.470]  NRASKKK, if you believe in gun ownership, not only is it pure slander defamation meant to hurt people on its face, the measure of a boom, you are convicted of slander, of defamation, of libel.
[00:28:41.055 --> 00:28:49.800]  Ladies and gentlemen, it flies in the face 180 degrees, perfect lies, perfect fraud, perfect scam.
[00:28:50.160 --> 00:29:02.547]  Do you know on record, and AP Reuters have had to admit it, Daily Caller's got a great boil down, basically copy from Jews of Preservation of Firearms Ownership, we've made films about this myself, it is on record.
[00:29:02.848 --> 00:29:08.311]  We've got another report coming out on this that I shot last night, we were up here, it was up here past midnight, we didn't get it out.
[00:29:09.284 --> 00:29:10.524]  We went and got the history of it.
[00:29:11.164 --> 00:29:19.926]  Do you know who in the southern states got the first gun control laws passed in 1867, 8, 9, and 1870?
[00:29:20.987 --> 00:29:25.187]  When more than 15 states passed laws against the Second Amendment, the first ever?
[00:29:25.628 --> 00:29:27.108]  Do you know who got it passed?
[00:29:27.448 --> 00:29:36.970]  The KKK literally lobbied, and even lobbied in Washington, and there's even photos from the time, and got gun laws passed.
[00:29:42.021 --> 00:29:50.007]  I mean, the KKK created gun control in this country, and this pig blames the Second Amendment!
[00:29:50.708 --> 00:29:50.848]  Ah!
[00:29:51.629 --> 00:29:52.509]  We're on the march.
[00:29:53.030 --> 00:29:54.611]  The empire's on the run.
[00:29:55.552 --> 00:29:58.254]  Alex Jones and the GCN Radio Network.
[00:30:04.326 --> 00:30:12.013]  If you want an American company with American products made by Americans, here is the Cal Ben Soap Company.
[00:30:12.433 --> 00:30:16.077]  Alex and his staff have used these pure soap products for years.
[00:30:16.517 --> 00:30:23.343]  These all-natural soaps are made from the highest quality vegetable and coconut oils that are earth-friendly and safe.
[00:30:23.823 --> 00:30:26.646]  See them on the web at 5starsoap.com.
[00:30:26.846 --> 00:30:31.350]  Or call 800-340-7091 for a free catalog.
[00:30:31.670 --> 00:30:37.334]  Buy the 1 to 2 month sample package and enjoy soaps that are twice as good as what you're using now.
[00:30:37.615 --> 00:30:42.719]  Or save big with a 1 to 2 year supply of soaps for all your cleaning needs.
[00:30:43.019 --> 00:30:44.660]  This is an amazing deal.
[00:30:45.001 --> 00:30:49.624]  You can save thousands of dollars and you will love the way real soap makes you feel.
[00:30:50.245 --> 00:30:52.707]  See them on the web at 5starsoap.com.
[00:30:52.967 --> 00:30:53.849]  Or call 800-340-7091 for a free catalog.
[00:31:02.353 --> 00:31:07.816]  Sodium fluoride in the body reduces IQ and increases cancers.
[00:31:08.117 --> 00:31:15.201]  Unfortunately, fluoride and its derivatives are only one of hundreds of toxins being added to our drinking water.
[00:31:15.501 --> 00:31:17.943]  We're battling the globalists on so many fronts.
[00:31:18.223 --> 00:31:24.287]  Health is an area where we can all take control of our lives, and it all starts with that basic building block of water.
[00:31:24.947 --> 00:31:27.710]  It is time to purify our family's water.
[00:31:27.990 --> 00:31:34.636]  The ProPure filtration system with added fluoride filters is the best system for my research to protect you and your family.
[00:31:34.856 --> 00:31:39.961]  Infowarstore.com already has the lowest prices on ProPure water filtration.
[00:31:40.161 --> 00:31:45.847]  But until December 10th, we are going to offer 15% off the already lowest price.
[00:31:46.187 --> 00:31:48.248]  I know what I'm giving my family this Christmas.
[00:31:48.508 --> 00:31:49.069]  ProPure.
[00:31:49.249 --> 00:31:55.212]  Go to infowarstore.com and get 15% off the already lowest price out there with the code WATER15.
[00:31:55.232 --> 00:31:57.553]  WATER15 and you get 15% off at infowarstore.com.
[00:32:01.912 --> 00:32:04.693]  Have you ever wanted to generate your own supply of electrical power?
[00:32:04.973 --> 00:32:06.653]  Even save money on your electric bill?
[00:32:06.953 --> 00:32:10.254]  If so, this could be one of the most important messages you will ever hear.
[00:32:10.574 --> 00:32:12.635]  Solar power generators are now available.
[00:32:12.775 --> 00:32:16.216]  These emergency backup systems provide life-saving electrical power.
[00:32:16.416 --> 00:32:22.217]  Unlike gas generators, a solar generator runs quietly, emits no fumes, and produces electricity from the sun.
[00:32:22.497 --> 00:32:25.858]  It's like having an electrical power plant running quietly in your own home.
[00:32:26.198 --> 00:32:30.801]  Run sump pumps, shortwave radios, computers, and even keep your food from spoiling.
[00:32:30.942 --> 00:32:36.666]  Whether it's hurricanes, ice storms, brownouts or blackouts, you'll never suffer through painful power outages again.
[00:32:36.926 --> 00:32:37.987]  And here's the best news.
[00:32:38.207 --> 00:32:41.089]  A remarkable fall truckload sale is going on right now.
[00:32:41.349 --> 00:32:45.171]  It gets you $1,700 in bonuses when you buy a solar generator.
[00:32:45.271 --> 00:32:52.996]  To find out why these solar generators are the best generators and get $1,700 in bonuses for doing so, go to falltruckloadsale.com.
[00:32:53.116 --> 00:32:55.197]  That's falltruckloadsale.com.
[00:32:55.217 --> 00:32:57.258]  Generate your own supply of electricity.
[00:32:57.379 --> 00:32:59.300]  Go to falltruckloadsale.com.
[00:32:59.440 --> 00:33:01.241]  That's falltruckloadsale.com.
[00:33:05.037 --> 00:33:12.804]  Crashing through the lies and disinformation, it's Alex Jones on the GCN Radio Network.
[00:33:18.329 --> 00:33:28.719]  Make no mistake, Bob Costas of NBC, Jason Whitlock of Fox Sports, coming out and
[00:33:30.307 --> 00:33:31.907]  Now I'm reading more of this guy's writings.
[00:33:32.527 --> 00:33:34.448]  He says gun ownership is racist.
