[00:00:00.029 --> 00:00:02.870]  Alex Jones Broadcasting Network.
[01:30:06.617 --> 01:30:11.642]  I'm looking for people that have the wisdom to spot savings, opportunity, and recognize risk.
[01:30:11.922 --> 01:30:13.283]  Saving means to make money.
[01:30:13.464 --> 01:30:22.252]  The Cal Bend Pure Soap Company can save you thousands of dollars and give you good old-fashioned real soaps that are triple concentrated and twice as good as what you're using now.
[01:30:22.973 --> 01:30:30.078]  Soaps made from vegetable and coconut oils that contain no useless dyes, perfumes, deodorants, or antibacterials.
[01:30:30.518 --> 01:30:38.123]  Your risk is the hundreds of hazardous toxic detergents that give you rashes, itching sores, and deteriorating clothing called lint.
[01:30:38.503 --> 01:30:45.927]  If you want something better, if you want something you've never had before, you had to do something you've never done before, getting a free catalog is easy by calling 800-340-7091.
[01:30:48.669 --> 01:30:51.594]  Or see Calvin on the web at FiveStarSoap.com.
[01:30:51.894 --> 01:30:54.198]  Take charge of your health now by calling 800-340-7091.
[01:30:54.218 --> 01:30:56.402]  Or see Calvin on the web at FiveStarSoap.com.
[01:31:03.573 --> 01:31:10.536]  A little over a year ago, I began to do a lot of research into why, even though I had a pretty good-sized meal, I was still starving.
[01:31:10.776 --> 01:31:28.405]  And my research led me to a well-known fact that most of the soils that we grow our crops on here in the United States and across the industrialized world are almost completely depleted of almost all of the key minerals and trace elements that our bodies need to rebuild themselves, fight off cancer, and be healthy.
[01:31:28.665 --> 01:31:32.787]  I then searched out the best vitamin and mineral company out there.
[01:31:33.047 --> 01:31:34.628]  And discovered Young-Jevity.
[01:31:34.828 --> 01:31:42.673]  The Young-Jevity products are designed to give you the real nutrition you need, and once you've got that, you don't have to eat as much to be satisfied.
[01:31:42.994 --> 01:31:49.118]  I've lost 37 pounds in two months, simply getting the vitamins and minerals I need.
[01:31:49.298 --> 01:31:50.359]  Check it out for yourself.
[01:31:50.579 --> 01:31:51.319]  It's incredible.
[01:31:51.459 --> 01:32:00.485]  Go to Infowarsteam.com today and order your first canister of Beyond Tangy Tangerine Complete Multivitamin Mineral Complex Dietary Supplement.
[01:32:00.665 --> 01:32:02.827]  That's Infowarsteam.com.
[01:32:03.908 --> 01:32:08.613]  Folks, Iran and the Mideast nuclear mess is already ballooning our gas prices.
[01:32:08.893 --> 01:32:21.106]  Whether you're struggling with food costs, which are being blown up by gas costs now, or know that when the Mideast showdown explodes, whatever food supply you have is all you'll get because of huge panic demand.
[01:32:21.427 --> 01:32:23.509]  eFoods Direct Family Packs are the answer.
[01:32:23.829 --> 01:32:30.336]  Now the most affordable best food is saving you up to 50% compared to other poor quality food companies.
[01:32:30.697 --> 01:32:38.446]  The new Alex Jones Quick Fix Family Pack saves you so much money, the savings from eating this food will actually help you pay your other bills.
[01:32:38.866 --> 01:32:45.950]  No matter what effect the Mideast crisis or the crashing economy have, you'll have food as delicious tonight as 25 years from now.
[01:32:46.331 --> 01:32:51.074]  Order now for 50% savings and free shipping on these affordable family packs.
[01:32:51.334 --> 01:32:53.895]  Call 800-409-5633 or efoodsdirect.com slash Alex.
[01:32:53.935 --> 01:32:56.637]  Call 800-409-5633 or efoodsdirect.com slash Alex.
[01:33:05.000 --> 01:33:07.861]  Coast to Coast, direct from Austin.
[01:33:08.582 --> 01:33:11.883]  You're listening to the Alex Jones Broadcasting Network.
[01:33:11.903 --> 01:33:29.770]  No, we're gonna have to ask God for help and take action ourselves.
[01:33:29.810 --> 01:33:31.011]  Now on the subject of Iran,
[01:33:32.518 --> 01:33:34.680]  I don't like the things the Mullahs do.
[01:33:34.740 --> 01:33:45.067]  I'm not saying Iran's some great country, but its people are good folks, just like Americans, just like Russians, just like Mexicans, Chinese, Brazilians, Australians.
[01:33:45.107 --> 01:33:45.968]  We're all just humans.
[01:33:46.008 --> 01:33:46.909]  We all have children.
[01:33:46.929 --> 01:33:48.850]  We all want to live and have a better future.
[01:33:50.031 --> 01:33:57.677]  And I don't like the fact that British intelligence and Kermit Roosevelt helped overthrow Iran, when Mohammad Mosaddegh was pro-West, but he wanted sovereignty.
[01:33:58.777 --> 01:34:00.058]  And I don't like the fact that they
[01:34:01.274 --> 01:34:03.995]  Did the whole Iran-Contra thing with the Mullahs, all of it.
[01:34:04.915 --> 01:34:08.756]  But it's not like you're either with Iran or you're with America.
[01:34:08.796 --> 01:34:15.419]  You've got these globalist interests that, when we attack Iran, are going to use that attack to take our liberties here at home.
[01:34:15.599 --> 01:34:16.159]  They've admitted it.
[01:34:17.321 --> 01:34:19.263]  And then Iran has said they're going to strike back.
[01:34:19.923 --> 01:34:24.868]  So they won't have to stage any false flags, they're going to have some real events, and then it's going to be used as a power grab.
[01:34:24.888 --> 01:34:25.628]  And I'm sick of it.
[01:34:25.748 --> 01:34:27.470]  I want my Bill of Rights and Constitution.
[01:34:27.990 --> 01:34:33.135]  Obama's got the NDAA, he's launching wars, he's putting Al-Qaeda in charge of Libya, using them against Syria.
[01:34:33.215 --> 01:34:34.095]  I don't like Assad.
[01:34:34.476 --> 01:34:37.138]  The point is they're putting stuff worse in in Egypt.
[01:34:37.639 --> 01:34:38.820]  Now I understand
[01:34:39.520 --> 01:34:41.743]  That Iran wants to be the big power.
[01:34:41.803 --> 01:34:43.806]  I got the fact that Israel feels threatened by that.
[01:34:43.866 --> 01:34:47.270]  I know Israel gets attacked by Hezbollah, that's Iranian-run.
[01:34:47.290 --> 01:34:52.216]  I know Iran's had its low-intensity war against Israel, so Israel's got their war inside there.
[01:34:52.637 --> 01:34:53.978]  It's going on both ways.
[01:34:54.759 --> 01:34:57.860]  But, you know, Dr. Courtsey, I know you're supportive of Israel.
[01:34:58.040 --> 01:34:59.281]  I'm not an enemy of Israel.
[01:34:59.701 --> 01:35:00.501]  I'm like Ron Paul.
[01:35:00.602 --> 01:35:02.302]  I just want to stay out of this and be left alone.
[01:35:02.862 --> 01:35:07.184]  Well, you know, I think, Alex, our positions are getting closer together.
[01:35:07.224 --> 01:35:16.508]  I mean, I'm maintaining that Barack Obama is intentionally taking every step necessary to cause a war to happen in the Middle East.
[01:35:16.608 --> 01:35:18.429]  Exactly, while acting like he's against it.
[01:35:18.469 --> 01:35:19.750]  Okay, break down what's happening then.
[01:35:19.770 --> 01:35:22.931]  Give us the large picture for people that don't understand all the factors together.
[01:35:23.391 --> 01:35:31.899]  Let's even start with this Arab Spring, which the White House proclaimed was this great burst of democracy in the Middle East.
[01:35:32.359 --> 01:35:32.880]  It wasn't.
[01:35:33.340 --> 01:35:41.568]  It's the Muslim Brotherhood systematically taking over and clamping down with Islamic regimes that will develop over the next year or two.
[01:35:41.948 --> 01:35:43.690]  You see it happening in Egypt right now.
[01:35:46.232 --> 01:35:50.233]  With Mubarak gone, Egypt is now moving closer to Iran.
[01:35:50.913 --> 01:35:54.035]  They're going to throw out, kill Christians.
[01:35:54.495 --> 01:35:58.196]  As a United States citizen, if you haven't seen the pyramids already, forget about it.
[01:35:58.577 --> 01:35:59.937]  Don't dare go to Egypt.
[01:35:59.957 --> 01:36:01.378]  You threaten your life.
[01:36:01.938 --> 01:36:02.558]  Go back to June 2009.
[01:36:04.679 --> 01:36:08.280]  We have the Green Movement in the streets of Tehran.
[01:36:09.421 --> 01:36:25.607]  We have had Mousavi, who lost a fraudulent election to Ahmadinejad, and President Obama, instead of picking up the phone and saying, I support the Green Movement, sat in the White House and sat on his hands intentionally, knowing that the Iranian regime would crush the Green Movement.
[01:36:26.067 --> 01:36:42.565]  That was the greatest chance, and Alex, you and I both agree, the greatest chance for freedom in Iran is that the people of Iran get rid of this regime and put in their own democratic regime, which the Iranian people, the Persians around the world, would support with great enthusiasm.
[01:36:43.006 --> 01:36:47.090]  Obama blocked it intentionally because he did not want
[01:36:47.731 --> 01:36:51.393]  Any force for positive change or freedom or peace moving into the Middle East.
[01:36:51.873 --> 01:36:53.114]  He preferred the mullahs.
[01:36:53.494 --> 01:36:55.615]  He supported the mullahs by his silence.
[01:36:56.395 --> 01:37:00.677]  Now he's got the, you know, the building up, so he's going to go after Assad.
[01:37:01.077 --> 01:37:04.119]  Well, you know, everybody says, oh isn't that great, he's going after an enemy of Iran.
[01:37:04.399 --> 01:37:05.900]  Wait a minute, who are these rebels?
[01:37:06.340 --> 01:37:08.581]  These rebels are the Muslim Brotherhood.
[01:37:09.341 --> 01:37:19.772]  All that Obama's doing is trading a friend of Iran with the Muslim Brotherhood to run Syria.
[01:37:20.112 --> 01:37:21.373]  It'll still be radical.
[01:37:21.794 --> 01:37:24.657]  It'll still support Hezbollah in Lebanon.
[01:37:25.117 --> 01:37:28.639]  But they're going to kill the Christians and Jews that have lived peacefully in Syria.
[01:37:28.679 --> 01:37:29.279]  They've said they are.
[01:37:29.619 --> 01:37:31.200]  And I mean, this isn't even on the news.
[01:37:31.740 --> 01:37:33.321]  This isn't even on the news.
[01:37:33.421 --> 01:37:41.085]  And I mean, my whole point is, is that they're trying to sow total discord and anarchy and craziness in the Middle East.
[01:37:41.125 --> 01:37:42.566]  And what's that going to do to gas prices?
[01:37:42.686 --> 01:37:43.987]  OK, so we're going to have a war.
[01:37:44.787 --> 01:37:47.128]  I mean, the war has already started, I think, in a covert war.
[01:37:47.609 --> 01:37:48.429]  Now we have a war.
[01:37:48.809 --> 01:37:56.373]  The war is going to at least involve an attempt to shut down the Straits of Hormuz, through which about 40% of the world's oil supply goes through every day.
[01:37:56.413 --> 01:37:56.854]  Already going up.
[01:37:57.711 --> 01:37:58.993]  Yeah, I mean, you could double.
[01:37:59.533 --> 01:38:02.276]  Shooting war starts wherever oil is at that time.
[01:38:02.296 --> 01:38:02.276]  $4, $8.
[01:38:03.458 --> 01:38:05.901]  I mean, that's conceivable to me.
[01:38:06.221 --> 01:38:12.288]  And remember, Alex, when I wrote Black Gold Stranglehold, I predicted that oil would be at $100 a barrel.
[01:38:12.709 --> 01:38:14.391]  That was in 2006.
[01:38:14.871 --> 01:38:16.053]  And everybody said I was crazy.
[01:38:16.233 --> 01:38:17.374]  In a year and a half later, you were right.
[01:38:18.015 --> 01:38:18.435]  I don't
[01:38:33.502 --> 01:38:34.463]  Implode it and buy it up?
[01:38:34.483 --> 01:38:42.589]  Well, I mean, as you said, look at Warren Buffett, who stands to make billions a year off his trains, taking the oil to the west coast of Canada, to China.
[01:38:42.789 --> 01:38:47.093]  So he has Obama kill a already almost complete pipeline.
[01:38:47.113 --> 01:38:50.435]  I mean, it's literal economic sabotage.
[01:38:50.716 --> 01:38:53.177]  Foreign enemies could not do stuff like this.
[01:38:53.698 --> 01:38:56.420]  We're intentionally, the New World Order is in the White House.
[01:38:56.460 --> 01:39:01.084]  If anybody thinks that President Obama even understands the Constitution, they're crazy.
[01:39:01.604 --> 01:39:03.186]  He has no regard for the Constitution.
[01:39:03.687 --> 01:39:08.755]  President Obama may be aspiring to be, you know, President of the United Nations, Secretary General.
[01:39:08.775 --> 01:39:09.496]  Clinton has said that.
[01:39:09.516 --> 01:39:12.540]  Well, look at how he launched the war and Congress said, we'll give you authorization.
[01:39:12.580 --> 01:39:13.662]  He said, I have the UN.
[01:39:13.902 --> 01:39:14.764]  That was treason.
[01:39:15.104 --> 01:39:16.186]  I have the UN authority.
[01:39:16.246 --> 01:39:17.347]  I don't need you, Congress.
[01:39:17.768 --> 01:39:22.290]  And they've been systematically, both, you know, this has been going on, even George W. Bush signing treaties.
[01:39:22.790 --> 01:39:26.091]  Avian flu, we're under the control of the UN.
[01:39:26.591 --> 01:39:30.352]  This whole United Nations control, global control.
[01:39:30.392 --> 01:39:31.593]  Let's look at what happened in Europe.
[01:39:31.973 --> 01:39:38.555]  He said in Europe when the crisis was going on, the New World Order would use it to take away the sovereignty of nations.
[01:39:38.675 --> 01:39:41.716]  Now, Greece cannot even decide its own budget.
[01:39:42.216 --> 01:39:44.977]  The same thing is going to go on when a war occurs with Iran.
[01:39:45.357 --> 01:39:46.758]  The minute that war starts,
[01:39:47.338 --> 01:39:58.270]  You're going to have oil spike tremendously, and Obama is going to show up on the TV and pretend he's the great savior, when the truth is, Obama caused this war to happen.
[01:39:58.290 --> 01:40:03.095]  And he'll release a little bit of the strategic oil supply and act like he's a savior.
[01:40:03.435 --> 01:40:04.517]  And what a joke that is.
[01:40:05.057 --> 01:40:11.687]  You know, the fact is, Obama's lying left and right, saying, oh look, we're getting more independence on foreign oil.
[01:40:11.727 --> 01:40:13.249]  Look at him on the NDAA!
[01:40:13.450 --> 01:40:15.533]  He said, I'm against it, he demanded it!
[01:40:15.753 --> 01:40:18.137]  Then he said he wouldn't sign it, then he signed it!
[01:40:18.157 --> 01:40:18.698]  I know.
[01:40:19.118 --> 01:40:20.661]  And you know, the whole deal here is,
[01:40:21.021 --> 01:40:22.362]  We're using less oil.
[01:40:22.662 --> 01:40:26.144]  That's the only reason we have a higher percentage of oil that's from U.S.
[01:40:26.204 --> 01:40:26.705]  production.
[01:40:27.105 --> 01:40:29.786]  In the meantime, we're shutting down coal plants.
[01:40:30.207 --> 01:40:31.648]  We won't do the pipeline.
[01:40:32.008 --> 01:40:34.649]  We don't have any drilling going on either shore.
[01:40:35.070 --> 01:40:40.553]  This administration is desperately intent on increasing the price of oil.
[01:40:40.593 --> 01:40:48.258]  Why do the big insiders, the crony capitalists that work with socialists, the extremists of every band, why do they want to destroy Europe and the United States?
[01:40:48.658 --> 01:40:50.679]  Well, first of all, they know they're going to be on the inside.
[01:40:51.199 --> 01:40:56.261]  So while the money is being stolen, they are going to get their cut.
[01:40:56.862 --> 01:40:58.382]  Look at all the Solyndras.
[01:40:59.042 --> 01:41:07.666]  I'm estimating there must have been at least $40 billion stolen out of the $878 billion stimulus fund.
[01:41:07.706 --> 01:41:11.828]  That's a conservative estimate given to the supporters of Obama.
[01:41:11.988 --> 01:41:13.790]  Look at the 8 billion a year Akron was getting.
[01:41:13.810 --> 01:41:18.195]  You don't think Breitbart made enemies cutting off that to all their city machines?
[01:41:18.616 --> 01:41:19.096]  Precisely.
[01:41:19.116 --> 01:41:25.644]  And by the way, Breitbart, we're preparing to offer some resources to the family to get some really top coroners to look at this.
[01:41:26.084 --> 01:41:30.429]  You know, I'm in this getting the entire month of his life.
[01:41:30.449 --> 01:41:31.591]  We're on the entire month.
[01:41:32.992 --> 01:41:42.662]  The drugs the intelligence agencies and others have developed, Breitbart could have been injected with something toxic a month ago that would cause a heart attack as if it were today.
[01:41:42.762 --> 01:41:44.424]  And it's metabolized out now, yeah.
[01:41:44.684 --> 01:41:46.486]  I don't want to look at just the last 24 hours.
[01:41:46.506 --> 01:41:50.029]  You know, I want to investigate more.
[01:41:50.049 --> 01:41:51.371]  But that's what the coroner says.
[01:41:51.431 --> 01:41:53.093]  He's doing a six to eight week.
[01:41:53.253 --> 01:41:54.434]  He says he's going to go deep.
[01:41:54.794 --> 01:41:55.996]  He thinks there could be something there.
[01:41:56.616 --> 01:41:57.718]  Well, I think there is something.
[01:41:57.758 --> 01:41:58.940]  I think that's what we gotta find out.
[01:41:59.341 --> 01:42:00.904]  You know, I'm an investigative reporter.
[01:42:00.964 --> 01:42:06.493]  It's like, I'm trained that if your mother says she loves you, you better find another source.
[01:42:08.402 --> 01:42:15.347]  I want to know... Isn't it suspicious to you that they announced within two hours it was totally natural, just out of the blue, and that the media ran with that?
[01:42:15.887 --> 01:42:16.447]  Absolutely.
[01:42:16.908 --> 01:42:21.531]  You know, we're supposed to believe a 43-year-old, healthy 43-year-old, drops over.
[01:42:21.551 --> 01:42:25.493]  He's had heart problems and all these other... He's working too hard.
[01:42:25.933 --> 01:42:33.778]  Well, look, a lot of people at 43 years old have heart problems and work very hard, but don't keel over a catastrophic heart attack.
[01:42:33.798 --> 01:42:36.340]  The day they're going to release footage that will, quote, destroy the president.
[01:42:36.620 --> 01:42:37.281]  Precisely.
[01:42:37.921 --> 01:42:42.305]  You know, and again, one of the meetings is, we better watch our security.
[01:42:42.325 --> 01:42:47.529]  That was the discussion at Sheriff Arpaio's office immediately after Breitbart's death was announced.
[01:42:47.870 --> 01:42:52.634]  All right, I've got a report I'm going to get to on the state police and a new boondoggle they've got with gunboats.
[01:42:53.615 --> 01:42:54.195]  But stay there.
[01:42:54.215 --> 01:43:01.441]  I want to do a few more minutes with you to recap and any other points you want to make on where the economy's going and how to turn it around and what tricks you think Obama's going to play.
[01:43:01.782 --> 01:43:02.923]  Dr. Jerome Corsi is our guest.
[01:43:04.090 --> 01:43:08.232]  This is Alex Jones with 5 good reasons you should consider buying a solar power generator.
[01:43:08.533 --> 01:43:08.813]  Number 1.
[01:43:09.453 --> 01:43:12.615]  New climate legislation could easily double or triple your electric bill.
[01:43:12.875 --> 01:43:13.415]  Number 2.
[01:43:13.735 --> 01:43:18.298]  Our new energy czar wants to control how much power your electric company allows you to have.
[01:43:18.638 --> 01:43:19.098]  It's true.
[01:43:19.379 --> 01:43:23.941]  Total government control of electricity in the name of smart grid technology is coming.
[01:43:24.261 --> 01:43:24.802]  Number 3.
[01:43:25.082 --> 01:43:28.364]  In some areas of the country, the power grid is dangerously overloaded.
[01:43:28.664 --> 01:43:32.366]  And now, new socialist legislation is only compounding the problem.
[01:43:32.566 --> 01:43:33.107]  Number 4.
[01:43:33.367 --> 01:43:35.729]  Dangerous weather is always a threat to local grids.
[01:43:36.130 --> 01:43:39.513]  Every year, thousands of families lose their power from weather-related outages.
[01:43:39.814 --> 01:43:40.014]  Number 5.
[01:43:40.594 --> 01:43:44.519]  A solar power generator provides powerful backup, insurance, and peace of mind.
[01:43:44.739 --> 01:43:49.504]  Folks, I really believe in the solar power generators offered by Solutions from Science, one of my oldest sponsors.
[01:43:49.784 --> 01:43:53.805]  You can get more information at www.mysolarbackup.com.
[01:43:53.946 --> 01:43:55.526]  That's mysolarbackup.com.
[01:43:55.746 --> 01:43:57.827]  Remember, the government doesn't own the sun.
[01:43:57.987 --> 01:44:00.328]  So go to mysolarbackup.com or call 1-877-327-0365.
[01:44:05.728 --> 01:44:09.370]  Hi folks, this is Alex Jones and I want to tell you about the Silver Lungs Generator.
[01:44:09.690 --> 01:44:17.813]  Now you can produce pure and endless colloidal silver and deliver the solution directly into the bloodstream by breathing the solution through the lungs.
[01:44:18.553 --> 01:44:22.595]  The respiratory system is the first line of defense for airborne pathogens and viruses.
[01:44:23.175 --> 01:44:34.000]  The Silver Lungs Generator infuses the respiratory system with your self-produced nano-silver solutions and also delivers the silver nanoparticles instantly into the bloodstream.
[01:44:34.620 --> 01:44:43.647]  With continued legislation threatening the sale of nano-silver products, you can now produce pure and endless colloidal silver with the Silver Lungs Generator.
[01:44:44.148 --> 01:44:49.192]  Very easy to follow step-by-step instructions are provided, making production fast and simple.
[01:44:49.572 --> 01:44:56.757]  Go to www.silverlungs.com today and learn more about the breakthrough technology of the Silver Lungs Generator.
[01:44:57.058 --> 01:44:59.820]  That's www.silverlungs.com.
[01:45:04.176 --> 01:45:05.177]  I had tried everything.
[01:45:05.238 --> 01:45:10.304]  I'd cut back the amount of food I was eating, I was lifting weights and jogging, but nothing was working.
[01:45:10.724 --> 01:45:15.210]  My body was literally starving for minerals and trace elements as well as key vitamins.
[01:45:15.551 --> 01:45:21.919]  And as soon as I had that, I immediately could eat half of what I was eating previously and be satisfied.
[01:45:22.399 --> 01:45:32.889]  Now, there are hundreds of great products at Infowarsteam.com, but I want to point out the three that have helped me lose 37 pounds in just two months.
[01:45:33.630 --> 01:45:37.754]  Products like Beyond Tangy Tangerine, Pollen Burst, and Rebound.
[01:45:38.095 --> 01:45:44.140]  When I started taking the Tangy Tangerine and other products every day, I lost more than 37 pounds in just two months.
[01:45:44.361 --> 01:45:45.502]  Now, that's results.
[01:45:45.922 --> 01:45:58.393]  I want to challenge my listeners to go to InfoWarsTeam.com and to order just three of their products and you will see the changes in the way you look, feel, and in your appetite almost immediately.
[01:45:58.433 --> 01:46:00.675]  Start your journey to health and wellness today.
[01:46:00.975 --> 01:46:02.596]  InfoWarsTeam.com
[01:46:03.646 --> 01:46:04.907]  Hi, this is Alex Jones.
[01:46:04.947 --> 01:46:10.312]  Did you know that the global elite are now storing non-hybrid seeds in secret storage vaults near the Arctic Circle?
[01:46:10.552 --> 01:46:15.176]  Did you know that in a real meltdown, non-hybrid seeds can become more valuable than silver or gold?
[01:46:15.557 --> 01:46:20.641]  It's true, seeds have outperformed even gold and silver before in this country, and it's possible they could even happen again.
[01:46:21.142 --> 01:46:25.826]  So our friends at Solutions from Science have put together the perfect mix of non-hybrid seeds.
[01:46:26.346 --> 01:46:33.271]  They call it a Survival Seed Bank, and it can produce an endless supply of nutrient-dense food for you and your family.
[01:46:33.471 --> 01:46:34.372]  And here's the best part.
[01:46:34.592 --> 01:46:40.956]  These seeds have not been genetically modified in any way, and you actually get enough seeds to plant a full acre crisis garden.
[01:46:41.276 --> 01:46:44.118]  So visit them today at survivalseedbank.com.
[01:46:44.458 --> 01:46:47.621]  That's survivalseedbank.com, or give them a call at 877-327-0365.
[01:46:51.263 --> 01:46:54.966]  That's 877-327-0365.
[01:46:55.486 --> 01:47:00.009]  Remember, in a real crisis, non-hybrid seeds are the ultimate barter item.
[01:47:00.309 --> 01:47:02.791]  This is Alex Jones for survivalseedbank.com.
[01:47:05.053 --> 01:47:06.233]  Coast to coast.
[01:47:06.594 --> 01:47:07.975]  Direct from Austin.
[01:47:08.635 --> 01:47:11.857]  You're listening to the Alex Jones Broadcasting Network.
[01:47:16.624 --> 01:47:19.586]  Crashing through the lies and disinformation.
[01:47:20.206 --> 01:47:24.409]  It's Alex Jones on the GCN Radio Network.
[01:47:26.010 --> 01:47:27.131]  Alright, final segment.
[01:47:27.171 --> 01:47:31.454]  I will be taking a lot of calls tomorrow on the weekday show, but today we had a lot of news and information to cover.
[01:47:31.474 --> 01:47:32.455]  We got to most of it.
[01:47:33.973 --> 01:47:35.453]  The world is getting so crazy.
[01:47:35.994 --> 01:47:38.394]  We've only got a few minutes left with Dr. Corsi.
[01:47:39.234 --> 01:47:41.395]  Bottom line, how do you see all this unfolding?
[01:47:41.415 --> 01:47:50.317]  What are some of the possible, probable, in your analysis, futures that we see here with the economy, with all of it?
[01:47:50.337 --> 01:47:51.878]  I mean, will the globalist
[01:47:52.518 --> 01:48:04.742]  Will the crony capitalists who are waging war against all free societies and funding all sorts of radical groups, will they be successful in converting the Western world into a high-tech police state and doing all of this?
[01:48:05.562 --> 01:48:07.942]  It's going to be a very desperate last battle here.
[01:48:07.962 --> 01:48:09.923]  They're going to run very fast to the finish line.
[01:48:10.663 --> 01:48:14.164]  I'd watch for... The economy is going to continue to deteriorate.
[01:48:14.624 --> 01:48:18.725]  More and more people are going to lose their jobs, struggle with monthly payments.
[01:48:19.606 --> 01:48:20.086]  But yet the
[01:48:20.606 --> 01:48:23.369]  Unemployment figures are going to be continually manipulated.
[01:48:23.389 --> 01:48:35.403]  You're going to see either close to 8.5 percent, whatever they can maintain, by increasing the number of people that the Bureau of Labor Statistics says are out of the labor pool.
[01:48:36.244 --> 01:48:44.073]  A lot of manipulation of data, a lot of lies about how the so-called recovery, there isn't any recovery.
[01:48:44.473 --> 01:48:47.917]  What there is, is a deepening depression in the housing market.
[01:48:48.417 --> 01:48:50.659]  There's growing dependence on the government.
[01:48:51.000 --> 01:48:58.428]  And by the way, anybody who thinks that Obama is going to maintain their government dependence after he wins re-election is a fool.
[01:48:59.028 --> 01:49:01.410]  That's when the food stamp programs get cut.
[01:49:01.690 --> 01:49:05.694]  That's when Obama starts intervening to reduce unemployment benefits.
[01:49:06.014 --> 01:49:06.835]  This is a trap.
[01:49:07.275 --> 01:49:09.557]  A trap into dependency in the government.
[01:49:09.597 --> 01:49:13.240]  Well, remember with health care they said they wouldn't do it and now they admit death panels.
[01:49:13.280 --> 01:49:19.406]  Now they admit once things are socialized they control it all and give all the extra money to the banker bailouts, not to the people.
[01:49:20.006 --> 01:49:20.467]  That's right.
[01:49:20.888 --> 01:49:29.408]  And you know, here comes the, um, we're going to be discussing Ayers a great length, both with the cold case policy, and I'm going to be writing about it more on WNB.
[01:49:30.566 --> 01:49:34.868]  Well, listen, as soon... you told me you're gonna... when that article comes out, you said you're gonna come here first.
[01:49:34.888 --> 01:49:35.448]  You promise?
[01:49:35.809 --> 01:49:36.429]  Yes, I promise.
[01:49:36.449 --> 01:49:37.349]  You got my word.
[01:49:37.469 --> 01:49:39.931]  We'll be here first at the Alex Jones Show.
[01:49:40.611 --> 01:49:51.156]  And look, Alex, Ayers... you know, there are tapes out there with Ayers and the Weather Underground wanting to exterminate... 23 million people, arrest everybody, re-education camps.
[01:49:51.316 --> 01:49:55.058]  I've had communists on the street tell me they're gonna get me and that they're gonna do this.
[01:49:55.658 --> 01:50:03.665]  And look, after this, you think, after Obama wins again, you think there'll be a Jerome Corsi running a WND or a WND or an Alex Jones Show?
[01:50:04.165 --> 01:50:08.849]  They're going to clamp down on- Cass Sunstein admits at the White House they're going to shut down anybody that criticizes him.
[01:50:09.430 --> 01:50:12.492]  He says if you criticize electric cars, they'll shut you down.
[01:50:12.793 --> 01:50:14.114]  I mean, no one's buying him.
[01:50:14.254 --> 01:50:15.115]  I'm not allowed to say that?
[01:50:15.535 --> 01:50:16.676]  They closed down the Volt.
[01:50:16.716 --> 01:50:17.797]  The Volt was a bad idea.
[01:50:17.837 --> 01:50:18.898]  That's a government car.
[01:50:19.298 --> 01:50:21.019]  Obama promoted that entirely.
[01:50:21.480 --> 01:50:25.903]  But look, the lies on the economy are going to continue and intensify.
[01:50:26.243 --> 01:50:31.528]  And people have got to look through to see the lies because it's going to be a rush to the finish to pretty up.
[01:50:32.068 --> 01:50:44.025]  This new world order, until it collapses, and when it collapses, either right before or right after the election, there'll be a big rush for power, trying to get everybody into fear that they're going to lose all they own.
[01:50:44.445 --> 01:50:49.032]  When the goal, by the way, is to take everybody's private property away from them anyway.
[01:50:49.412 --> 01:50:50.553]  That's where the socialists are.
[01:50:50.633 --> 01:50:50.933]  Exactly.
[01:50:50.953 --> 01:50:52.994]  They keep you in a trap of too big to fail.
[01:50:53.014 --> 01:50:55.576]  I'm going to have to get you back up just on the economic front.
[01:50:55.616 --> 01:50:56.837]  Dr. Corsi, thank you so much.
[01:50:57.317 --> 01:50:59.658]  And I'm going more into these e-books.
[01:50:59.758 --> 01:51:01.459]  I'm going to do one on oil as well.
[01:51:01.479 --> 01:51:02.780]  I've got two e-books out now.
[01:51:02.820 --> 01:51:08.584]  The one on question of eligibility on the Arpaio investigation and Saul Alinsky, the evil genius behind Obama.
[01:51:08.864 --> 01:51:09.444]  Two e-books.
[01:51:09.744 --> 01:51:12.466]  I'm going to have a third, The Great Oil Conspiracy, out in April.
[01:51:12.666 --> 01:51:13.126]  Amazing.
[01:51:13.146 --> 01:51:13.727]  Thank you so much.
[01:51:13.747 --> 01:51:14.447]  We'll talk to you soon.
[01:51:14.467 --> 01:51:15.468]  Thank you, Alex.
[01:51:15.968 --> 01:51:17.529]  All right, there goes Dr. Jerome Corsi.
[01:51:17.549 --> 01:51:23.091]  Speaking of plugs, because it is an information war, you should get his books and give them out to people because it's very accurate info.
[01:51:23.851 --> 01:51:24.811]  This is the last day.
[01:51:25.132 --> 01:51:32.895]  All 18 of my films and Jason Burma's incredible film that I produced, Invisible Empire, A New World Order Defined, for $99.95, normally $380.
[01:51:32.935 --> 01:51:35.516]  That's 74% off.
[01:51:36.176 --> 01:51:36.796]  And it's done.
[01:51:36.836 --> 01:51:38.357]  I won't offer it again until next Christmas.
[01:51:38.377 --> 01:51:39.017]  I've extended it.
[01:51:39.957 --> 01:51:44.119]  All of my films, Obama Deception, Fall of the Republic, Endgame, Terror Storm, Truth Rising,
[01:51:45.359 --> 01:51:46.624]  All four of the police state films.
[01:51:46.644 --> 01:51:49.555]  99, 95, 19 films and a citizen rule book.
[01:51:52.748 --> 01:51:54.529]  Bumper stickers and more.
