[00:00:00.089 --> 00:00:00.649]  Network.
[00:25:47.680 --> 00:25:51.484]  That quote got us suspended on Facebook.
[00:25:53.145 --> 00:25:54.106]  And we were just locked out.
[00:25:55.340 --> 00:26:04.643]  And I couldn't believe it, and it turns out there was a massive purge taking place all throughout the day of other accounts, 9-11 truthers, Infowars, writers and employees.
[00:26:05.524 --> 00:26:09.525]  Most of their accounts got disabled, suspended, deactivated, or shut down.
[00:26:10.645 --> 00:26:13.186]  The truth is, what's coming, folks, is far worse.
[00:26:13.886 --> 00:26:18.308]  I believe there's going to be a day where Google will purge all websites that support the Second Amendment.
[00:26:18.728 --> 00:26:24.110]  That's, I don't know for sure, that's just my belief, that they are probably going to do that.
[00:26:25.006 --> 00:26:40.673]  I believe that even Twitter, which has so far recognized free speech, may shut down the speech of those who advocate gun ownership, lawful legal gun ownership, you know, in the hands of law-abiding citizens who complete background checks.
[00:26:41.814 --> 00:26:43.615]  I believe that there is a massive crackdown.
[00:26:43.675 --> 00:26:45.035]  Domain names are going to be seized.
[00:26:45.176 --> 00:26:47.857]  DNS is going to be taken over by the UN.
[00:26:49.656 --> 00:27:01.090]  So there's a solution to that, and this is my red alert message to all programmers, to even hackers, even members of hacking communities that believe in liberty and freedom and underground information.
[00:27:01.430 --> 00:27:02.431]  This is my message to you.
[00:27:03.544 --> 00:27:09.808]  We need to build a peer-to-peer news and content distribution system without a centralized server.
[00:27:10.529 --> 00:27:19.075]  I've already specced out this project, and I can help oversee this project, and I can help promote it, and there is a revenue stream in it for anyone who can build this.
[00:27:19.776 --> 00:27:25.299]  It has to use port 80 traffic to look like regular HTTP web traffic.
[00:27:25.780 --> 00:27:28.282]  I'm not going to get too technical here, but I'm just throwing that out there.
[00:27:29.082 --> 00:27:33.487]  Uh, it has to, again, not be centralized, and it will have different channels.
[00:27:33.987 --> 00:27:47.001]  And all of the patriot and freedom-oriented websites and individuals will be invited to have their own channels on the system, including people like Steve Quayle, Doug Hagman, Gerald Salente.
[00:27:47.762 --> 00:27:56.347]  You know, Max Keiser and obviously InfoWars and Natural News and others in that same realm, maybe even Drudge would want to use it.
[00:27:56.948 --> 00:28:03.552]  If you can build this, send an email to this address, p2p at naturalnews.com.
[00:28:03.712 --> 00:28:03.952]  Okay?
[00:28:04.192 --> 00:28:05.733]  P2P, peer-to-peer.
[00:28:06.474 --> 00:28:08.455]  p2p at naturalnews.com.
[00:28:08.655 --> 00:28:09.816]  Get that email address out there.
[00:28:10.916 --> 00:28:16.080]  Send your contact information to us if you can build this or if you have a team who can build this.
[00:28:16.560 --> 00:28:23.105]  We can provide a small amount of seed money for this, but the real revenue stream will come when this is built and launched.
[00:28:23.725 --> 00:28:25.547]  Because again, why is this a red alert?
[00:28:25.687 --> 00:28:27.188]  Why does this matter to everybody listening?
[00:28:27.648 --> 00:28:34.790]  They're going to shut down all the social networking of people who support the Second Amendment and the Bill of Rights and liberty in America.
[00:28:35.110 --> 00:28:36.650]  They are going to seize the websites.
[00:28:36.991 --> 00:28:41.552]  There will be a day, trust me, when Infowars.com will be seized and shut down.
[00:28:41.932 --> 00:28:42.912]  That day is coming.
[00:28:43.432 --> 00:28:46.073]  There will be a day when natural news will be seized and shut down.
[00:28:46.733 --> 00:28:53.395]  We must have an alternate method to be able to reach people without going through the UN-controlled domain name server system.
[00:28:53.895 --> 00:28:56.436]  This peer-to-peer technology is the way to do it.
[00:28:57.476 --> 00:29:06.323]  And look, I founded and grew a software company in the past to a multi-million dollar company that even sold to many Fortune 500 companies.
[00:29:06.783 --> 00:29:12.527]  I know technology, I know how to build this, and I know there are people here in this studio right here at InfoWars who can help with this.
[00:29:13.087 --> 00:29:13.768]  Get the word out.
[00:29:15.208 --> 00:29:18.869]  Again, p2p at naturalnews.com if you can help build this system.
[00:29:19.229 --> 00:29:26.631]  Now with this, we will have an unstoppable, non-censorable channel to get out information even during martial law.
[00:29:27.431 --> 00:29:29.312]  We will be able to get the word out to patriots.
[00:29:29.392 --> 00:29:37.534]  We will be able to get the truth out even as the White House is spreading lies and the mainstream media is spreading lies, which is virtually all it does these days.
[00:29:37.974 --> 00:29:39.095]  This is the solution.
[00:29:39.335 --> 00:29:40.135]  We can make this work.
[00:29:40.875 --> 00:29:41.436]  Stay with us.
[00:29:41.516 --> 00:29:51.568]  Much more straight ahead here on the Alex Jones Show, including an upcoming interview with Lenny McGill from Glockstore.com about the gun control measures put forth by the wicked Feinstein.
[00:29:51.588 --> 00:29:51.988]  Stay with us.
[00:29:52.008 --> 00:29:52.709]  We're on the march.
[00:29:53.289 --> 00:29:54.891]  The Empire's on the run.
[00:29:55.812 --> 00:29:58.475]  Alex Jones and the GCN Radio Network.
[00:30:02.685 --> 00:30:06.206]  You prepare by purchasing gold, food, and firearms.
[00:30:06.366 --> 00:30:12.267]  But if you don't have a home security system, then you're missing a critical weapon in your arsenal for home protection.
[00:30:12.648 --> 00:30:15.928]  When you're sleeping, who's watching out for intruders and spooks?
[00:30:16.609 --> 00:30:17.729]  Check out SimpliSafe.
[00:30:17.989 --> 00:30:21.810]  It's a new do-it-yourself home security system that is completely wireless.
[00:30:22.230 --> 00:30:24.170]  Go to GetSimplySafe.com.
[00:30:24.450 --> 00:30:27.051]  SimpliSafe is independent and off the grid.
[00:30:27.331 --> 00:30:31.592]  It runs on battery power, so even if the grid goes down, you're protected.
[00:30:32.032 --> 00:30:38.613]  It's completely customizable, so you can use it in your home, business, boat, trailer, storage unit, or shed.
[00:30:38.973 --> 00:30:46.475]  SimpliSafe is also ridiculously easy to install yourself in under 20 minutes, so there's no need to let a stranger into your home.
[00:30:46.995 --> 00:30:51.000]  If you move or need to relocate, you can take the system with you wherever you go.
[00:30:51.440 --> 00:30:56.626]  SimpliSafe will stand guard protecting your property 24 hours a day, 7 days a week.
[00:30:57.007 --> 00:30:58.829]  Go to GetSimpliSafe.com.
[00:30:59.089 --> 00:31:01.031]  That's GetSimpliSafe.com.
[00:31:04.361 --> 00:31:12.028]  If you want an American company with American products made by Americans, here is the Cal Ben Soap Company.
[00:31:12.468 --> 00:31:16.091]  Alex and his staff have used these pure soap products for years.
[00:31:16.551 --> 00:31:23.357]  These all-natural soaps are made from the highest quality vegetable and coconut oils that are earth-friendly and safe.
[00:31:23.858 --> 00:31:26.660]  See them on the web at 5starsoap.com.
[00:31:26.880 --> 00:31:31.364]  Or call 800-340-7091 for a free catalog.
[00:31:31.704 --> 00:31:37.368]  Buy the 1 to 2 month sample package and enjoy soaps that are twice as good as what you're using now.
[00:31:37.649 --> 00:31:42.753]  Or save big with a 1 to 2 year supply of soaps for all your cleaning needs.
[00:31:43.053 --> 00:31:44.674]  This is an amazing deal.
[00:31:45.034 --> 00:31:49.658]  You can save thousands of dollars and you will love the way real soap makes you feel.
[00:31:50.278 --> 00:31:53.421]  See them on the web at 5starsoap.com or call
[00:31:57.443 --> 00:32:04.748]  Alex Jones here with a message to fellow freedom lovers.
[00:32:05.028 --> 00:32:09.851]  The prognosis for the entire planetary economic system runs from bad to worse.
[00:32:10.031 --> 00:32:17.215]  The globalist model is to shut down societies and starve patriots out until they acquiesce to the global takeover.
[00:32:17.335 --> 00:32:22.757]  That's why we've assembled the most vital and important preparedness items at InfoWarsShop.com.
[00:32:22.977 --> 00:32:26.698]  These are items that I did research on, that I personally use.
[00:32:26.998 --> 00:32:31.520]  You've got the LifeStraw, so you can turn fetid water into safe water anywhere you go.
[00:32:31.720 --> 00:32:36.942]  The KTOR Hand Crank Generator, to charge up key equipment during power outages or out in the field.
[00:32:37.202 --> 00:32:40.264]  Strategic Relocation 3rd Edition by Joel Skousen.
[00:32:40.424 --> 00:32:42.685]  When Disaster Strikes by Matthew Stein.
[00:32:42.925 --> 00:32:47.508]  Therosafe used by Homeland Security to protect yourself during any radiological event.
[00:32:47.688 --> 00:32:50.129]  Hand crank shortwave AM FM radios.
[00:32:50.569 --> 00:32:57.613]  Everything that we've researched and found to be the best is available at Infowarshop.com and your purchase makes our Infowar possible.
[00:32:57.793 --> 00:32:58.813]  We're getting prepared.
[00:32:59.054 --> 00:32:59.474]  Are you?
[00:32:59.714 --> 00:33:00.815]  Infowarshop.com
[00:33:14.855 --> 00:33:20.918]  We now take you live to the Central Texas Command Center and the heart of the resistance.
[00:33:23.419 --> 00:33:27.861]  And we're back on the Alex Jones Show here on this Friday, broadcasting live December 28, 2012.
[00:33:28.222 --> 00:33:32.984]  This is Mike Adams, the Health Ranger, filling in for Alex.
[00:33:33.904 --> 00:33:35.365]  I gotta change my nickname, guys.
[00:33:35.405 --> 00:33:37.726]  I think because I pretty much just write about liberty now.
[00:33:37.746 --> 00:33:40.267]  I think I gotta be like the Liberty Ranger or something.
[00:33:41.268 --> 00:33:42.288]  Health is great.
[00:33:42.328 --> 00:33:42.989]  It's a great topic.
[00:33:43.749 --> 00:33:45.810]  But if we don't have liberty, we don't have health.
[00:33:45.850 --> 00:33:48.892]  And this is something that even some of my own readers don't understand yet.
[00:33:48.952 --> 00:33:50.213]  Most of them do, but a few don't.
[00:33:50.833 --> 00:34:10.664]  Look, if you want to have health freedom, if you want to have farm freedom and food freedom, where you can buy raw milk, let's say, without being arrested, or where you can say no to their deadly aluminum, MSG, mercury-laden vaccines without being arrested and forcefully injected at gunpoint, you gotta have liberty!
[00:34:11.304 --> 00:34:11.584]  All right?
[00:34:12.825 --> 00:34:21.670]  The Second Amendment is what makes possible every other freedom, including health freedom, medical freedom, food freedom, farm freedom, everything.
[00:34:21.730 --> 00:34:25.373]  So I'm going to have to get a new nickname, I guess.
[00:34:26.553 --> 00:34:27.194]  Liberty something.
[00:34:27.850 --> 00:34:28.891]  All right, other news.
[00:34:29.071 --> 00:34:33.674]  Well, first of all, if you're just joining us, sign the petition to try Dianne Feinstein for treason.
[00:34:33.694 --> 00:34:36.376]  All right, that's up on Infowars.com right now.
[00:34:37.237 --> 00:34:54.150]  This creature, who is an admitted enemy of America, an enemy of the United States Constitution and the Bill of Rights, she is following in the footsteps of Adolf Hitler, probably her role model, to start with gun registration
[00:34:55.245 --> 00:35:00.970]  And then, once the government has a list of everybody who owns a gun, they will of course have gun confiscation.
[00:35:01.270 --> 00:35:02.792]  Because, oh, you know how this will work?
[00:35:02.812 --> 00:35:03.312]  It's very simple.
[00:35:04.093 --> 00:35:07.396]  First of all, when this is being debated in the Senate, and that's coming up,
[00:35:08.567 --> 00:35:12.549]  They will simply stage another school shooting during the debate to drive home the votes.
[00:35:13.090 --> 00:35:14.250]  That's easy for them to do.
[00:35:14.290 --> 00:35:19.713]  Pull off another staged shooting or another staged bombing of a government building like Oklahoma City.
[00:35:20.674 --> 00:35:24.096]  And then everybody will vote for the gun registration law.
