[00:00:00.009 --> 00:00:00.094]  Yeah.
[00:24:39.270 --> 00:24:46.113]  Doctors' haunting testimony reveals how children are put on end-of-life plan, and they're starved to death.
[00:24:47.972 --> 00:24:49.294]  Again, this focuses on babies.
[00:24:49.334 --> 00:24:57.064]  It describes 14-year-olds begging for food and water, blood coming out of their mouth as they are dehydrated over 14 days.
[00:24:58.346 --> 00:25:00.709]  And again, I've been covering this for at least...
[00:25:02.130 --> 00:25:05.114]  Since 1998, when I discovered this was going on.
[00:25:05.454 --> 00:25:08.779]  This is premeditated, this is planned, this is globally standardized.
[00:25:09.259 --> 00:25:11.342]  They are now killing people who can walk.
[00:25:11.522 --> 00:25:12.343]  I'm gonna say that again.
[00:25:12.844 --> 00:25:13.605]  We have their names.
[00:25:14.366 --> 00:25:18.031]  They are now killing people who can walk here in the United States, England, and Europe.
[00:25:18.151 --> 00:25:19.032]  It's all standardized.
[00:25:19.713 --> 00:25:25.036]  You remember Paul Watson broke that article back in February, then got picked up by Fox News, Reuters, you name it.
[00:25:25.596 --> 00:25:30.759]  Ethicists argue killing newborn babies should be allowed in the prestigious Journal of Medical Ethics.
[00:25:31.619 --> 00:25:37.162]  They said we need to kill children up to age three, including healthy children if the parents don't want them.
[00:25:38.642 --> 00:25:40.543]  And you're like, well that doesn't sound real.
[00:25:40.904 --> 00:25:47.447]  For three days when this article came out, people thought it wasn't real, even though it was a link to the Journal of Medical Ethics.
[00:25:49.079 --> 00:25:50.399]  And then it became a national story.
[00:25:50.459 --> 00:25:52.460]  Folks, this has been going on a long time.
[00:25:52.500 --> 00:25:55.561]  It's called eugenics, and this is the tip of the iceberg.
[00:25:55.921 --> 00:26:01.643]  Now, I'm going to read this coming up, and if you... I think everybody should hear it, including children, so you know what's happening.
[00:26:01.663 --> 00:26:06.384]  But I will describe children begging for mommy, shriveled up with blood pouring out of their eyes.
[00:26:07.465 --> 00:26:11.386]  And they call it, this is what's really sick about it, they call this the humane way to kill them.
[00:26:12.858 --> 00:26:15.099]  I mean, we're so far gone, ladies and gentlemen.
[00:26:15.600 --> 00:26:18.721]  So, that is coming up in the next segment.
[00:26:19.322 --> 00:26:21.063]  And you want to know why I get dark?
[00:26:21.103 --> 00:26:22.383]  Why I get angry about things?
[00:26:23.864 --> 00:26:25.785]  We're going to do two hours next week, if you can do it.
[00:26:25.805 --> 00:26:26.906]  It hasn't been on in years.
[00:26:27.206 --> 00:26:29.027]  And I've given you his contact info, guys.
[00:26:29.087 --> 00:26:31.328]  I want Wesley Smith, the Wall Street Journal writer on.
[00:26:31.348 --> 00:26:34.390]  He's probably been on ten times in the past.
[00:26:34.410 --> 00:26:39.473]  This is one of those things that I cover over and over again, and then five, six, seven years passes and I don't cover it.
[00:26:40.097 --> 00:26:46.103]  And then I will open the phones up and I will take calls from nurses in the wards.
[00:26:46.123 --> 00:26:49.246]  You'll hear Dr. Walker, Dr. Walker sometimes in the background.
[00:26:49.727 --> 00:26:52.790]  And they will describe, no, we got one on floor three right now begging for his life.
[00:26:52.810 --> 00:26:53.371]  He's chained down.
[00:26:54.366 --> 00:26:59.351]  When they get you and you sign yourself over to the state care so it's paid for, they will murder you.
[00:27:00.092 --> 00:27:04.516]  Hospitals, they haven't given the Hippocratic Oath in about 20 years in Western medicine.
[00:27:04.856 --> 00:27:06.458]  They're there to kill you now.
[00:27:07.219 --> 00:27:18.830]  When you go in to have a child, they're going to take a blood sample and if they find any drugs in your system, marijuana, prescription, usually it's false positive, you're a healthy wife, healthy baby, they're taking your kid.
[00:27:20.066 --> 00:27:25.110]  I got an article out of CBS News where people that have mild vision problems are having their kids taken.
[00:27:25.491 --> 00:27:28.273]  People that get in wheelchairs now, they're taking them.
[00:27:29.655 --> 00:27:31.896]  I mean, the state is here to destroy you.
[00:27:32.857 --> 00:27:40.304]  And now with Obamacare, that's Paul Watson's newest article that just went up minutes ago, they will euthanize the old and the young.
[00:27:40.344 --> 00:27:44.608]  I mean, Tom Daschle wrote a book saying, yeah, you're above 65, you get a cane.
[00:27:44.628 --> 00:27:45.549]  You don't get eye surgery.
[00:27:46.357 --> 00:27:50.940]  And all these people that want their free Obama phone, their free this and that, they have no idea.
[00:27:51.200 --> 00:27:54.622]  And that ties into this report, but I'm going to try to focus and really cover this when we come back.
[00:27:57.043 --> 00:28:02.146]  2013 NDAA expands power over military to detain citizens.
[00:28:02.626 --> 00:28:08.790]  See, each year now, the National Defense Authorization Act, they put it in the defense bill, it gets worse each year.
[00:28:10.848 --> 00:28:16.631]  And it completely gets rid of posse commentatus and says they can put citizens in camps.
[00:28:16.991 --> 00:28:19.212]  That's already in the army manuals from two years ago.
[00:28:19.712 --> 00:28:23.794]  Just type in army manual re-education camp and you'll get army.mil.
[00:28:23.814 --> 00:28:25.174]  They use the term re-education camp.
[00:28:25.554 --> 00:28:27.055]  How you'll be taken, how you'll be re-educated.
[00:28:27.075 --> 00:28:28.075]  They use the Soviet term.
[00:28:28.396 --> 00:28:30.156]  See, it's all about it being in your face now.
[00:28:30.176 --> 00:28:31.857]  Because they've got to act normal around the troops.
[00:28:32.197 --> 00:28:32.777]  It's normal.
[00:28:33.098 --> 00:28:35.839]  We take them to the interrogation area of the base.
[00:28:36.559 --> 00:28:38.601]  Yes, there have been some deaths at the base.
[00:28:39.222 --> 00:28:40.924]  Move on, men, or you'll be in here next.
[00:28:40.944 --> 00:28:43.627]  You know, this is just getting a bunch of yes-men in there.
[00:28:43.667 --> 00:28:44.648]  This is America.
[00:28:45.068 --> 00:28:46.149]  We're run by crooks now.
[00:28:46.550 --> 00:28:48.211]  They're trying to mop up talk radio.
[00:28:49.533 --> 00:28:51.475]  So many liners are coming in from affiliates.
[00:28:51.615 --> 00:28:57.041]  They're talking about where they want me to cut liners about, tune in today to hear the non-state-run media.
[00:28:58.683 --> 00:29:04.448]  I cut two liners for two stations in different parts of the country, owned by different companies, saying the same thing.
[00:29:04.508 --> 00:29:05.548]  People are getting it.
[00:29:06.229 --> 00:29:07.250]  I just cut them this morning.
[00:29:08.010 --> 00:29:10.052]  I'm cutting like ten liners a week for stations.
[00:29:10.432 --> 00:29:13.935]  We're getting a lot of stations right now, which is a symbol of the awakening.
[00:29:14.115 --> 00:29:14.516]  That's good.
[00:29:14.536 --> 00:29:15.737]  It better happen ten times this.
[00:29:16.488 --> 00:29:17.649]  I'm here risking my life, folks.
[00:29:18.029 --> 00:29:24.674]  As fast as we're growing, as big a thorn as we are on the side of the New World Order, folks, you better know I'm risking my life bringing you this.
[00:29:25.135 --> 00:29:31.279]  And AM and FM stations you're listening to us on, if you're a local business owner, you better call them right now and sponsor the show.
[00:29:32.000 --> 00:29:32.701]  You better call them.
[00:29:32.781 --> 00:29:35.883]  If you're listeners, you better call them right now and support their sponsors.
[00:29:35.923 --> 00:29:36.784]  Because let me tell you something.
[00:29:37.384 --> 00:29:42.687]  The fact that we're getting on so many big stations now shows we got a chance to beat these people.
[00:29:43.148 --> 00:29:49.632]  It shows that station managers and owners that used to think I was a nut now realize this stuff's real and are trying to fight for this country's future.
[00:29:49.912 --> 00:29:50.873]  You need to fight with them.
[00:29:52.113 --> 00:29:53.014]  We're on the march.
[00:29:53.514 --> 00:29:55.115]  The empire's on the run.
[00:29:56.056 --> 00:29:58.718]  Alex Jones and the GCN Radio Network.
[00:30:02.580 --> 00:30:05.361]  Have you ever wanted to generate your own supply of electrical power?
[00:30:05.641 --> 00:30:07.322]  Even save money on your electric bill?
[00:30:07.602 --> 00:30:10.923]  If so, this could be one of the most important messages you will ever hear.
[00:30:11.244 --> 00:30:13.324]  Solar power generators are now available.
[00:30:13.445 --> 00:30:16.866]  These emergency backup systems provide life-saving electrical power.
[00:30:17.086 --> 00:30:22.888]  Unlike gas generators, a solar generator runs quietly, emits no fumes, and produces electricity from the sun.
[00:30:23.149 --> 00:30:26.510]  It's like having an electrical power plant running quietly in your own home.
[00:30:26.870 --> 00:30:31.472]  Run sump pumps, shortwave radios, computers, and even keep your food from spoiling.
[00:30:31.613 --> 00:30:37.315]  Whether it's hurricanes, ice storms, brownouts or blackouts, you'll never suffer through painful power outages again.
[00:30:37.596 --> 00:30:38.636]  And here's the best news.
[00:30:38.856 --> 00:30:41.818]  A remarkable fall truckload sale is going on right now.
[00:30:42.038 --> 00:30:45.840]  It gets you $1,700 in bonuses when you buy a solar generator.
[00:30:45.940 --> 00:30:48.541]  To find out why these solar generators are the best generators,
[00:30:48.681 --> 00:30:49.002]  I don't know.
[00:31:03.027 --> 00:31:13.192]  The Silver Lungs Generator is the only all-encompassing professional class product for producing endless colloidal and ionic silver solutions right from the convenience of your home.
[00:31:13.632 --> 00:31:23.858]  With recent regulations threatening the sale of silver-based supplements, now you can secure yourself and your family by producing your own silver solutions anywhere, anytime.
[00:31:24.798 --> 00:31:32.144]  You can have the peace of mind knowing that you can create endless supply of silver anytime, anywhere, for any application.
[00:31:32.344 --> 00:31:39.230]  The Silver Lungs Generator is a one-time purchase that requires no maintenance nor replacement parts for the life of the unit.
[00:31:39.570 --> 00:31:43.974]  This product was designed to be an invaluable part of your vital preparations.
[00:31:44.334 --> 00:31:51.660]  For a detailed report on the differences between ionic silver, colloidal silver, and what most silver solution manufacturers are producing,
[00:31:51.840 --> 00:32:01.703]  Please visit our website at www.silverlungs.com for more information on why you should be producing your own silver solutions right from your home forever.
[00:32:02.623 --> 00:32:08.084]  Sodium fluoride in the body reduces IQ and increases cancers.
[00:32:08.384 --> 00:32:15.466]  Unfortunately, fluoride and its derivatives are only one of hundreds of toxins being added to our drinking water.
[00:32:15.766 --> 00:32:18.187]  We're battling the globalist on so many fronts.
[00:32:18.487 --> 00:32:21.769]  Health is an area where we can all take control of our lives.
[00:32:21.789 --> 00:32:24.871]  And it all starts with that basic building block of water.
[00:32:25.211 --> 00:32:27.972]  It is time to purify our family's water.
[00:32:28.253 --> 00:32:35.117]  The ProPure filtration system with added fluoride filters is the best system for my research to protect you and your family.
[00:32:35.137 --> 00:32:40.220]  Infowarsstore.com already has the lowest prices on ProPure water filtration.
[00:32:40.440 --> 00:32:46.103]  But until December 10th, we are going to offer 15% off the already lowest price.
[00:32:46.463 --> 00:32:48.505]  I know what I'm giving my family this Christmas.
[00:32:48.785 --> 00:32:49.326]  ProPure.
[00:32:49.506 --> 00:32:55.492]  Go to Infowarsstore.com and get 15% off the already lowest price out there with the code WATER15.
[00:32:55.512 --> 00:32:57.814]  WATER15 and you get 15% off at Infowarsstore.com.
[00:33:17.439 --> 00:33:17.840]  Okay.
[00:33:19.461 --> 00:33:26.368]  We have classical tyranny run by authoritarian psychopaths, to quote Ron Paul, taking over our society.
[00:33:27.028 --> 00:33:34.555]  And to understand this next report I'm about to cover, because it's finally back in mainstream news again,
[00:33:35.575 --> 00:33:42.477]  This has been going on for at least 20 years in Europe, England, Australia, New Zealand, Canada, and the United States.
[00:33:42.557 --> 00:33:47.799]  It's global standardized, exact same bioethicist boards.
[00:33:47.819 --> 00:33:55.641]  They've gotten rid of the Hippocratic Oath, do no harm, and now doctors are being turned into federal administrators of death.
