[00:00:00.009 --> 00:00:02.070]  Alex Jones Broadcasting Network.
[01:34:28.736 --> 01:34:33.198]  There's this idea that I talk about something, and then it makes it become real.
[01:34:33.318 --> 01:34:34.818]  No, no, no, no, no, no, no, no, no, no.
[01:34:35.984 --> 01:34:39.506]  People think that if they believe something, that makes it real.
[01:34:39.546 --> 01:34:45.288]  But if they say it isn't true, I've had people look at me and say, I choose not to believe that.
[01:34:47.049 --> 01:34:47.829]  I was deer hunting.
[01:34:48.069 --> 01:34:48.930]  Well, I wasn't deer hunting.
[01:34:48.950 --> 01:34:55.332]  I was at our family's ranch and they had some deer hunters there who were leasing part of the property back on opening day.
[01:34:56.573 --> 01:34:58.894]  And we were having a cookout barbecue down there.
[01:35:00.052 --> 01:35:08.756]  And a couple of them came over, veterans, engineers, with an engineering company that had leased part of the ranch, at least like 1,000 acres of it.
[01:35:09.456 --> 01:35:13.558]  And they came over to me, my family's got a big ranch in East Texas, goes back to Spanish Land Grant.
[01:35:14.039 --> 01:35:15.719]  People are like, part of it was 1,000 acres?
[01:35:15.759 --> 01:35:16.320]  Yeah, it's big.
[01:35:16.960 --> 01:35:24.063]  And they came over and were like, I've seen you on TV, you're Alex Jones.
[01:35:25.204 --> 01:35:27.245]  You think 9-11's an inside job?
[01:35:28.823 --> 01:35:29.923]  And I'm like, you know what?
[01:35:30.243 --> 01:35:31.724]  I don't want to get into it right now.
[01:35:31.744 --> 01:35:32.344]  I don't want to argue.
[01:35:32.424 --> 01:35:33.484]  No, let's argue.
[01:35:34.464 --> 01:35:35.865]  Here, have some Crown Royal.
[01:35:36.585 --> 01:35:40.406]  And I'm sitting there talking to the guy, and I go, okay, well, here's my iPhone.
[01:35:40.446 --> 01:35:41.206]  It's got Cell.
[01:35:41.746 --> 01:35:48.028]  Let me pull up, and we're all lucky, Fox News, number three in Al Qaeda, meeting secretly with the Pentagon.
[01:35:48.508 --> 01:35:50.728]  Or let me pull up the Libyan rebels being Al Qaeda.
[01:35:51.028 --> 01:35:55.970]  So I start showing it to him, and after about 20 minutes, he goes, Alex, do you believe in God?
[01:35:55.990 --> 01:35:57.330]  And I said, yeah.
[01:35:58.379 --> 01:36:00.440]  And he said, do you believe in faith?
[01:36:00.460 --> 01:36:02.921]  Because some stuff in the Bible's been disproven.
[01:36:03.441 --> 01:36:05.042]  But still I believe in Jesus.
[01:36:05.922 --> 01:36:07.423]  So I'm not going to look at your facts.
[01:36:08.043 --> 01:36:09.844]  I choose to believe that isn't true.
[01:36:10.904 --> 01:36:13.525]  And I said, well, who are you to say the Bible's even been disproven?
[01:36:14.626 --> 01:36:22.869]  I mean, he's saying, this is an article of faith for me, and I am saying I'm not going to look at this evidence.
[01:36:23.970 --> 01:36:26.571]  And I was giving him one one millionth of it, literally.
[01:36:27.537 --> 01:36:41.023]  That's like, oh, you just want to engage me and you want to have a debate with me about something, but you don't actually want to have the debate.
[01:36:41.403 --> 01:36:43.404]  As soon as you realize, I've got my facts.
[01:36:43.804 --> 01:36:45.045]  I know what I'm talking about.
[01:36:46.225 --> 01:36:46.826]  You don't want to hear it.
[01:36:47.754 --> 01:36:50.577]  And no, America didn't stage 9-11.
[01:36:50.937 --> 01:36:55.781]  No, your cousin who's a Marine Corps sergeant didn't stage it.
[01:36:56.282 --> 01:37:06.611]  Criminal, globalist infiltrators that fund the radical Muslims on record staged the attacks, opened the door, ran the whole deal.
[01:37:06.671 --> 01:37:08.412]  I've proven it up one side and down the other.
[01:37:08.693 --> 01:37:10.554]  I've interviewed the heads of the U.S.
[01:37:10.634 --> 01:37:12.096]  Embassy who were told,
[01:37:13.737 --> 01:37:17.100]  You know, let Mohammed Adda, let them all back into the U.S.
[01:37:17.400 --> 01:37:18.181]  They're really U.S.
[01:37:18.201 --> 01:37:19.002]  government agents.
[01:37:20.243 --> 01:37:22.224]  I've interviewed the lawyer who saw the U.S.
[01:37:22.244 --> 01:37:25.147]  government getting the underwear bomber on the plane two Christmases ago.
[01:37:25.567 --> 01:37:26.648]  He's been on this show.
[01:37:28.310 --> 01:37:29.290]  And months later, the U.S.
[01:37:29.310 --> 01:37:33.554]  government and Congress admitted, we were ordered to help get him on the plane by an unnamed U.S.
[01:37:33.654 --> 01:37:34.995]  agency, the State Department said.
[01:37:35.336 --> 01:37:37.417]  Those are facts that don't change.
[01:37:37.818 --> 01:37:40.120]  Not one, but two passports.
[01:37:42.363 --> 01:37:54.806]  From those aircraft that hit those buildings on 9-11, went through their suits, through the fireball, through the millions of papers, through the feet of dust and fire, and were found that day by the FBI.
[01:37:56.906 --> 01:37:58.586]  That's a total setup!
[01:37:59.687 --> 01:38:08.008]  They might as well found a Lucky Charms leprechaun down there's find the two passports, undamaged in the rubble.
[01:38:09.269 --> 01:38:10.249]  It's a frame-up!
[01:38:11.601 --> 01:38:21.868]  Mohammed Adda's bag didn't go through the checkout properly and was found with all the admissions and the flight uniforms and the maps and the confessions.
[01:38:22.428 --> 01:38:24.130]  They found... I mean, come on, man!
[01:38:26.691 --> 01:38:28.112]  You ever heard of a frame-up?
[01:38:29.073 --> 01:38:31.635]  You ever heard of a... and you're like, well, why would they do that?
[01:38:31.975 --> 01:38:33.036]  Let me play you a clip here.
[01:38:35.120 --> 01:38:39.863]  I know I told you guys have the Daily Show ready first, then making fun of the police state and secret arrest.
[01:38:40.323 --> 01:38:42.064]  But give me Santorum first.
[01:38:42.525 --> 01:38:53.712]  Pull former Senator Rick Santorum up, where he says, we'll kill anybody we want without warrants, without law, without anything, anytime.
[01:38:54.432 --> 01:38:55.773]  He goes, we're killing U.S.
[01:38:55.833 --> 01:38:56.333]  citizens.
[01:38:56.514 --> 01:39:03.178]  Alocki, the guy who's admitted to CIA and who I predicted you'd have a staged killing of once you took him out of circulation?
[01:39:04.244 --> 01:39:06.325]  This is a guy who hangs out at the Pentagon secretly.
[01:39:06.725 --> 01:39:08.526]  That was the head of the 7-7 bombing.
[01:39:08.586 --> 01:39:12.308]  It came out in the London Telegraph, BBC and Fox News was MI6.
[01:39:12.488 --> 01:39:15.010]  I mean, I'm not the one making this stuff up.
[01:39:15.330 --> 01:39:18.492]  I wish it was a bunch of crazy Muslims in caves doing it.
[01:39:18.712 --> 01:39:24.455]  This is a lot less scarier than Uncle Sam being a crazy-eyed murdering terrorist.
[01:39:25.815 --> 01:39:27.836]  But Uncle Sam works for the foreign banks now.
[01:39:28.817 --> 01:39:30.718]  Same folks stealing Grandma's pension fund.
[01:39:32.239 --> 01:39:32.499]  Okay?
[01:39:34.738 --> 01:39:40.860]  Listen, I wish every day it'd be so much fun to just be scared of cavemen in Afghanistan.
[01:39:42.100 --> 01:39:43.120]  But it's not true.
[01:39:44.021 --> 01:39:44.901]  So I can't do it.
[01:39:45.801 --> 01:39:46.901]  I can't be a liar.
[01:39:47.942 --> 01:39:49.102]  I can't be a sellout.
[01:39:49.202 --> 01:39:50.202]  I can't do it.
[01:39:50.802 --> 01:39:52.963]  I have to live in the real world.
[01:39:53.963 --> 01:39:57.264]  Now here's Santorum giving a speech just two days ago.
[01:39:57.304 --> 01:40:00.405]  He's real proud of himself about killing citizens.
[01:40:03.162 --> 01:40:10.025]  Now they're in the process of developing nuclear weapons and it appears obvious to me that the administration is doing little to nothing.
[01:40:10.725 --> 01:40:24.510]  Now I'm hopeful that some of the things we're seeing with respect to the nuclear program that the United States is involved with, which is on occasion scientists working on the nuclear program in Iran turn up dead.
[01:40:26.431 --> 01:40:27.531]  I think that's a wonderful thing.
[01:40:31.687 --> 01:40:33.888]  Yeah, but Israel has hundreds of nuclear weapons.
[01:41:00.808 --> 01:41:06.629]  Now again, you hear all the weak men in that room who think killing is tough.
[01:41:06.669 --> 01:41:07.690]  They never killed anybody.
[01:41:07.710 --> 01:41:12.851]  In fact, their problem is they didn't grow up in a rough part of town and get beat up every day.
[01:41:13.251 --> 01:41:14.611]  They think violence is tough.
[01:41:16.112 --> 01:41:16.932]  They think it's cute.
[01:41:18.692 --> 01:41:19.552]  They think it's sexy.
[01:41:20.913 --> 01:41:21.633]  They're all giggling.
[01:41:22.133 --> 01:41:26.014]  What happens when Iran starts killing
[01:41:29.344 --> 01:41:29.624]  U.S.
[01:41:29.664 --> 01:41:32.807]  government people, oh, it's going to be the end of the world, how dare them?
[01:41:33.307 --> 01:41:35.709]  And Iran has now said they're going to respond to the U.S.
[01:41:35.749 --> 01:41:41.574]  and Israel by trying to kill people, which will then start a huge war that will bring Russia and China in, probably.
[01:41:42.235 --> 01:41:43.276]  And we're off to the races.
[01:41:43.956 --> 01:41:53.865]  You know, he just sits up there and says, oh, when people, you know, whole military bases are getting bombs dropped on them, police stations are being blown up, people are being shot and killed and bombed.
[01:41:55.757 --> 01:41:56.597]  He likes that.
[01:41:56.717 --> 01:41:57.977]  He thinks that's a good thing.
[01:41:58.718 --> 01:42:09.800]  Some little soft chicken hawk nobody picking on a country of 76 million people that haven't been under 20 years of sanctions like the Iraqis and who are going to fight back.
[01:42:12.840 --> 01:42:19.421]  But notice when they were first trying to pass the National Defense Authorization Act last year that Obama signed December 31st, 2011.
[01:42:23.789 --> 01:42:25.850]  And they said, don't worry, it doesn't affect citizens.
[01:42:25.930 --> 01:42:30.713]  And the ACLU, myself, Ron Paul, others said, well, it says right here it affects US citizens.
[01:42:30.753 --> 01:42:32.074]  Secret arrest, we can disappear.
[01:42:32.094 --> 01:42:35.716]  And they said, no, it doesn't.
[01:42:36.076 --> 01:42:38.637]  Soon as they passed it, though, they said, you bet it does.
[01:42:38.657 --> 01:42:48.162]  And they had all these creepy senators, sweating and hopping around like they were on methamphetamine, say on C-SPAN, you bet it's for citizens.
[01:42:48.182 --> 01:42:49.083]  You better be scared.
[01:42:49.163 --> 01:42:50.604]  I want you to be scared!
[01:42:51.735 --> 01:42:52.735]  Because these aren't Americans.
[01:42:52.775 --> 01:42:58.278]  These are... These are errand boys for the foreign banks sucking this country dry, and they fund Al-Qaeda to begin with.
[01:43:03.220 --> 01:43:03.700]  Hi, folks.
[01:43:03.740 --> 01:43:04.720]  This is Alex Jones.
[01:43:04.920 --> 01:43:09.962]  I'm looking for people that have the wisdom to spot savings, opportunity, and recognize risk.
[01:43:10.223 --> 01:43:11.583]  Saving means to make money.
[01:43:11.763 --> 01:43:20.547]  The Calbin Pure Soap Company can save you thousands of dollars and give you good, old-fashioned, real soaps that are triple concentrated and twice as good as what you're using now.
[01:43:21.287 --> 01:43:28.392]  Soaps made from vegetable and coconut oils that contain no useless dyes, perfumes, deodorants, or antibacterials.
[01:43:28.812 --> 01:43:36.437]  Your risk is the hundreds of hazardous toxic detergents that give you rashes, itching sores, and deteriorating clothing called lint.
[01:43:36.817 --> 01:43:44.221]  If you want something better, if you want something you've never had before, you had to do something you've never done before, getting a free catalog is easy by calling 800-340-7091.
[01:43:46.943 --> 01:43:49.908]  Call 800-340-7091 or see Calvin on the web at five star soap .com.
[01:43:50.208 --> 01:43:58.122]  Take charge of your health now by calling 800-340-7091 or see Calvin on the web at five star soap .com.
[01:44:01.860 --> 01:44:05.665]  Did you ever think you'd be where you are, a decade into the 21st century?
[01:44:06.005 --> 01:44:07.888]  Record foreclosure rates for homes.
[01:44:08.288 --> 01:44:09.770]  If not yours, your neighbor's.
[01:44:10.131 --> 01:44:12.654]  Thankful for the unemployment checks since you were laid off.
[01:44:13.114 --> 01:44:19.603]  And placing your child's name on the angel tree in hopes of a Christmas gift, along with thousands of other Americans.
[01:44:20.083 --> 01:44:23.305]  Did you ever think your future would feel this out of control?
[01:44:23.325 --> 01:44:28.247]  The fact is, in all this craziness, there's only one thing you can control.
[01:44:28.548 --> 01:44:29.808]  Your greatest dependency.
[01:44:30.068 --> 01:44:31.129]  Your food supply.
[01:44:31.489 --> 01:44:35.351]  Make 2012 the year you take control by getting prepared.
[01:44:35.691 --> 01:44:39.974]  eFoods Direct introduces the best way to build your food supply in the 21st century.
[01:44:41.074 --> 01:44:43.655]  Get a 21 day supply of food free with purchase.
[01:44:43.895 --> 01:44:46.056]  Call 800-409-5633 or go to efoodsdirect.com forward slash Alex.
[01:44:46.076 --> 01:44:46.596]  Take back control in 2012.
[01:44:46.836 --> 01:44:49.617]  Call 800-409-5633 or go to efoodsdirect.com forward slash Alex.
[01:44:49.917 --> 01:44:51.477]  Remember, you can bet your life on efoods direct.
[01:45:01.428 --> 01:45:05.670]  This is Alex Jones with five good reasons you should consider buying a solar power generator.
[01:45:05.970 --> 01:45:06.591]  Number one.
[01:45:06.891 --> 01:45:10.052]  New climate legislation could easily double or triple your electric bill.
[01:45:10.312 --> 01:45:10.893]  Number two.
[01:45:11.173 --> 01:45:15.735]  Our new energy czar wants to control how much power your electric company allows you to have.
[01:45:16.055 --> 01:45:16.515]  It's true.
[01:45:16.816 --> 01:45:21.358]  Total government control of electricity in the name of smart grid technology is coming.
[01:45:21.678 --> 01:45:22.218]  Number 3.
[01:45:22.498 --> 01:45:25.779]  In some areas of the country, the power grid is dangerously overloaded.
[01:45:26.079 --> 01:45:29.800]  And now, new socialist legislation is only compounding the problem.
[01:45:30.000 --> 01:45:30.540]  Number 4.
[01:45:30.801 --> 01:45:33.161]  Dangerous weather is always a threat to local grids.
[01:45:33.561 --> 01:45:36.942]  Every year, thousands of families lose their power from weather-related outages.
[01:45:37.242 --> 01:45:37.442]  Number 5.
[01:45:38.023 --> 01:45:41.944]  A solar power generator provides powerful backup, insurance, and peace of mind.
[01:45:42.164 --> 01:45:46.925]  Folks, I really believe in the solar power generators offered by Solutions from Science, one of my oldest sponsors.
[01:45:47.225 --> 01:45:51.247]  You can get more information at www.mysolarbackup.com.
[01:45:51.387 --> 01:45:52.948]  That's mysolarbackup.com.
[01:45:53.168 --> 01:45:55.249]  Remember, the government doesn't own the sun.
[01:45:55.429 --> 01:45:57.770]  So go to mysolarbackup.com or call 1-877-327-0365.
[01:46:03.171 --> 01:46:06.772]  Hi folks, this is Alex Jones and I want to tell you about the Silver Lungs Generator.
[01:46:07.132 --> 01:46:15.254]  Now you can produce pure and endless colloidal silver and deliver the solution directly into the bloodstream by breathing the solution through the lungs.
[01:46:15.974 --> 01:46:20.015]  The respiratory system is the first line of defense for airborne pathogens and viruses.
[01:46:20.615 --> 01:46:31.417]  The Silver Lungs Generator infuses the respiratory system with your self-produced nano-silver solutions and also delivers the silver nanoparticles instantly into the bloodstream.
[01:46:32.057 --> 01:46:41.079]  With continued legislation threatening the sale of nano silver products, you can now produce pure and endless colloidal silver with the Silver Lungs Generator.
[01:46:41.579 --> 01:46:46.620]  Very easy to follow, step-by-step instructions are provided, making production fast and simple.
[01:46:47.001 --> 01:46:54.162]  Go to www.silverlungs.com today and learn more about the breakthrough technology of the Silver Lungs Generator.
[01:46:54.482 --> 01:46:57.243]  That's www.silverlungs.com.
[01:47:02.938 --> 01:47:04.099]  Coast to coast.
[01:47:04.479 --> 01:47:05.861]  Direct from Austin.
[01:47:06.541 --> 01:47:10.605]  You're listening to the Alex Jones Broadcasting Network.
[01:47:15.629 --> 01:47:16.369]  Big Brother.
[01:47:16.630 --> 01:47:17.891]  Mainstream media.
[01:47:18.311 --> 01:47:19.632]  Government cover-ups.
[01:47:19.692 --> 01:47:20.673]  You want answers?
[01:47:20.953 --> 01:47:22.054]  Well, so does he.
[01:47:23.035 --> 01:47:26.458]  It's Alex Jones on the GCN Radio Network.
[01:47:34.611 --> 01:47:42.758]  Well, I'm looking at dozens of phone calls on the board from Ace in Texas to Zack in Texas, from Wyatt in Illinois to Cody in PA.
[01:47:45.560 --> 01:47:47.702]  I've got to expand this Sunday show to three hours.
[01:47:47.802 --> 01:47:51.465]  Why do I even come in here and do two hours and not do a third hour?
[01:47:52.285 --> 01:48:02.994]  Yeah, I haven't even gotten to the Stephen Colbert running joke videos, making fun of Mitt Romney, but making it a joke.
[01:48:06.630 --> 01:48:09.353]  You know what, I'll give each caller about 30 seconds so I can get to everybody.
[01:48:09.373 --> 01:48:23.547]  I'm going to do that, but I want to, I want to right now go ahead and pull up that Jon Stewart show clip where he makes the joke out of secret arrest and imprisonment of U.S.
[01:48:23.567 --> 01:48:24.087]  citizens.
[01:48:24.848 --> 01:48:30.354]  And then I've been sent the secret Homeland Security documents where it's not about Al Qaeda, it's about us!
[01:48:31.820 --> 01:48:33.541]  I mean, this is so creepy.
[01:48:33.902 --> 01:48:35.323]  Crooks took over the government.
[01:48:35.703 --> 01:48:36.924]  Obama's just their pimp.
[01:48:37.285 --> 01:48:38.005]  So was Bush.
[01:48:38.546 --> 01:48:39.847]  They're raping the nation.
[01:48:40.127 --> 01:48:43.250]  They're getting trillions of dollars a month in banker bailouts.
[01:48:43.810 --> 01:48:46.853]  And they think martial law will keep us in political line.
[01:48:47.353 --> 01:48:53.759]  Here's a clip of them making a joke about this after its law on Comedy Central.
[01:48:55.160 --> 01:48:55.961]  Barack Obama!
[01:48:56.461 --> 01:48:57.302]  Ah, Barack Obama.
[01:48:58.063 --> 01:48:58.243]  Ooh.
[01:49:01.021 --> 01:49:03.583]  The socialist, Muslim, Kenyan, Christian.
[01:49:05.063 --> 01:49:12.188]  I wonder what permanent damage he's done to our country from his laboratory of power grabbing that he inhabits between the small window between Christmas and New Year's.
[01:49:12.488 --> 01:49:13.188]  He's so dangerous.
[01:49:14.469 --> 01:49:21.553]  In his last official act of the year, the vacationing President Obama signed the $662 billion military spending bill in Hawaii.
[01:49:21.653 --> 01:49:29.378]  That allows the military to indefinitely detain terror suspects, including American citizens in the U.S.
[01:49:36.364 --> 01:49:38.086]  I was kidding about the Downs.
[01:49:38.466 --> 01:49:48.875]  I was ironically portraying a character who believes the president is exercising executive power in an unwarranted fashion, creating humor through the juxtaposition of
[01:49:50.435 --> 01:49:51.435]  It's not funny, Stewart.
[01:49:51.455 --> 01:49:59.698]  So the last thing the president did in 2011 was sign a bill that pretty much does away with due process for anyone suspected of terrorism in America?
[01:49:59.718 --> 01:50:01.379]  No wonder he signed it on New Year's Eve.
[01:50:02.079 --> 01:50:07.240]  The one night the media's most tenacious reporter, Mr. Keepin' Them Honest, would be completely distracted.
[01:50:07.260 --> 01:50:09.961]  There was some comedian half-naked.
[01:50:13.963 --> 01:50:16.904]  Anderson Cooper couldn't keep the president honest.
[01:50:16.944 --> 01:50:18.324]  He couldn't even keep Kathy Rubin's
[01:50:19.332 --> 01:50:20.773]  He's a CIA, look it up.
[01:50:21.953 --> 01:50:22.854]  Still a big joke.
[01:50:23.654 --> 01:50:23.974]  Still!
[01:50:24.995 --> 01:50:29.797]  I cannot believe Barack Obama signed that provision.
[01:50:30.217 --> 01:50:31.918]  The President signed it reluctantly.
[01:50:31.938 --> 01:50:31.978]  Oh.
[01:50:32.718 --> 01:50:36.660]  Well now, I didn't realize that.
[01:50:37.260 --> 01:50:43.904]  I didn't know that, as long as he signed the bill allowing for Americans indefinite detention while sighing.
[01:50:45.851 --> 01:50:48.973]  Perhaps he included an appropriate emoticon with his signature.
[01:50:49.414 --> 01:50:51.055]  Folks, this isn't going to be funny soon.
[01:50:51.075 --> 01:50:52.756]  This is all about taking your pension funds.
[01:50:52.776 --> 01:50:53.176]  Get ready.
[01:50:53.817 --> 01:50:54.517]  Get ready, folks.
[01:50:54.717 --> 01:50:58.580]  I'm sorry, I don't want you to not have a lawyer, but... Get ready, folks.
[01:50:58.600 --> 01:50:59.521]  They're doing this for a reason.
[01:50:59.621 --> 01:51:13.591]  Actually, when signing the bill, the president issued a signing statement, a presidential expression of objection or interpretation, which said in part, although this bill authorizes the government to detain Americans indefinitely, well, I'll let him finish.
[01:51:14.471 --> 01:51:19.794]  My administration will not authorize the indefinite military detention without trial of American citizens.
[01:51:19.814 --> 01:51:21.615]  Whew!
[01:51:22.375 --> 01:51:22.636]  See?
[01:51:23.036 --> 01:51:25.777]  Presidents can, but he won't.
[01:51:26.118 --> 01:51:28.979]  Which is great, since he'll always be president.
[01:51:30.660 --> 01:51:31.481]  Since he lies.
[01:51:31.861 --> 01:51:33.602]  He said he would veto the bill.
[01:51:33.922 --> 01:51:34.662]  I know that voice.
[01:51:34.682 --> 01:51:35.963]  It's me!
[01:51:37.244 --> 01:51:38.645]  Gitmo!
[01:51:38.725 --> 01:51:39.685]  Gitmo Elmo.
[01:51:40.326 --> 01:51:42.447]  Oh my God, Gitmo, what are you doing here?
[01:51:44.473 --> 01:51:46.275]  Oh, it's real funny, isn't it?
[01:51:46.335 --> 01:51:47.315]  All right, that's enough.
[01:51:47.436 --> 01:51:47.896]  That's enough.
[01:51:47.956 --> 01:51:48.737]  It goes on and on.
[01:51:49.177 --> 01:51:50.958]  All things up at Infowars.com.
[01:51:54.261 --> 01:51:57.863]  Obama said he was going to veto that bill so we couldn't form opposition against it.
[01:51:58.224 --> 01:51:59.885]  I told you that three weeks before he signed it.
[01:52:01.026 --> 01:52:02.347]  I told you it affected citizens.
[01:52:02.447 --> 01:52:03.268]  They said it didn't.
[01:52:03.788 --> 01:52:07.971]  These are all tactics to make sure you never wake up and get involved.
[01:52:08.952 --> 01:52:10.473]  And I've got a whole stack of news here.
[01:52:10.653 --> 01:52:12.475]  You know, I see these type of news articles every day.
[01:52:13.339 --> 01:52:15.060]  This is out of the Montreal Gazette.
[01:52:15.120 --> 01:52:16.701]  Radioactive iodine in rainwater.
[01:52:17.461 --> 01:52:18.882]  This is new radioactive iodine.
[01:52:18.922 --> 01:52:19.982]  Only lasts eight days.
[01:52:20.923 --> 01:52:21.363]  This type.
[01:52:22.324 --> 01:52:23.744]  Very carcinogenic though.
[01:52:24.545 --> 01:52:26.526]  Because Fukushima is still melting down.
[01:52:26.546 --> 01:52:28.347]  That's in the Canadian papers.
[01:52:28.787 --> 01:52:31.688]  And it basically goes on to say the government has covered that up.
[01:52:31.769 --> 01:52:32.709]  So has our government.
[01:52:33.509 --> 01:52:34.470]  Used to, they didn't though.
[01:52:36.833 --> 01:52:37.433]  Here's another one.
[01:52:37.473 --> 01:52:40.074]  Prosecutor says captain left ship early.
[01:52:40.774 --> 01:52:42.674]  This is out of USA Today.
[01:52:42.694 --> 01:52:50.096]  Yeah, instead of just actually helping the folks, it took about 10 hours for the ship finally sunk partially.
[01:52:50.996 --> 01:52:53.797]  The main crew and the captain just evacuated themselves first.
[01:52:55.017 --> 01:52:57.098]  Captains never really acted like that previously.
[01:52:58.258 --> 01:53:00.038]  The captain of the Titanic went down with it.
[01:53:00.138 --> 01:53:03.319]  But I mean, nowadays they just, you know, so what?
[01:53:04.494 --> 01:53:07.698]  Again, it's a society where nobody cares anymore.
[01:53:08.519 --> 01:53:11.804]  Don't worry though, universal flu vaccine could be available in 2013.
[01:53:12.224 --> 01:53:18.372]  Never mind the fact these companies have been given liability protection, so, so what how many people they kill or maim.
[01:53:19.209 --> 01:53:19.709]  Here's another one.
[01:53:20.069 --> 01:53:22.510]  The link between processed meat and cancer.
[01:53:23.370 --> 01:53:32.893]  The British Journal of Cancer reports that all of those things that keep the meat from rotting actually rot your pancreas and your colon and it's giving you cancer.
[01:53:33.253 --> 01:53:35.774]  Turns out you should eat fresh meat, not processed meat.
[01:53:36.454 --> 01:53:42.516]  And it could be that virus for a decade they've been spraying on meat that eats bacteria is also causing cancer.
[01:53:42.616 --> 01:53:45.237]  Oh yeah, they spray a live vaccine on most of your cold cuts.
[01:53:46.457 --> 01:53:48.538]  And that's a British Journal of Cancer.
[01:53:48.938 --> 01:53:49.598]  So what though?
[01:53:49.618 --> 01:53:53.920]  Hey, who doesn't like a case of colon cancer or pancreas cancer?
[01:53:53.960 --> 01:53:54.760]  I mean, don't listen to me.
[01:53:54.780 --> 01:53:55.921]  I'm a conspiracy theorist.
[01:53:56.961 --> 01:53:58.142]  That's just some of the news here.
[01:53:58.162 --> 01:54:00.523]  We've got about six minutes left in transmission.
[01:54:00.543 --> 01:54:01.443]  This is what I'm going to do.
[01:54:01.843 --> 01:54:04.604]  I'm going to you when you hear the... Or whatever.
[01:54:04.624 --> 01:54:05.785]  Does our phone system make a noise?
[01:54:05.805 --> 01:54:07.826]  I know the weekday phone system does.
[01:54:07.866 --> 01:54:08.466]  This one's different.
[01:54:09.588 --> 01:54:11.710]  Okay, well I'll just say, you're on the air.
[01:54:11.730 --> 01:54:13.531]  I want to hear from you.
[01:54:13.551 --> 01:54:14.432]  I wish I had 10 hours.
[01:54:15.212 --> 01:54:17.354]  But I, and just make your point and we'll go to the next person.
[01:54:17.795 --> 01:54:19.516]  Jack in Texas, you're on the air.
[01:54:19.536 --> 01:54:23.719]  Hey Alex, I got two things for you.
[01:54:23.899 --> 01:54:24.280]  Yes, sir.
[01:54:25.341 --> 01:54:29.063]  One of them, I got an update for you from the Strawpoll Local Activist Group.
[01:54:29.104 --> 01:54:31.686]  Got something funny from Breitbart.
[01:54:32.166 --> 01:54:33.067]  The other one is that
[01:54:33.846 --> 01:54:43.654]  I'm running for Ron Paul's seat as a Libertarian down here, and I went to the Republican-oid kind of neo-condo, handed out my information yesterday, and did a real good reaction.
[01:54:43.694 --> 01:54:49.779]  But the people who are running for his seat are big-time state government guys from the good old boy system.
[01:54:50.479 --> 01:54:52.421]  All right, well, give me some info on that.
[01:54:52.441 --> 01:54:54.222]  That sounds interesting, Zach.
[01:54:54.823 --> 01:54:56.324]  What was your point about Breitbart?
[01:54:57.171 --> 01:54:59.992]  Uh, well, yeah, if anyone can, go to Grady for Congress.
[01:55:00.052 --> 01:55:05.495]  But anyways, Breitbart, uh, the Houston Pre-Thinkers put a camera in his face and they did a legit interview with him.
[01:55:06.075 --> 01:55:09.697]  And, uh, he was all kind of paranoid about if it was independent media, and it was.
[01:55:10.037 --> 01:55:15.980]  And, uh, they were asking him questions, and they let him spew the party line and all this stuff, and he talked about Occupy.
[01:55:16.000 --> 01:55:19.962]  Well, then when they got down to it, uh, the guy asking a question said, well, what do you think about
[01:55:20.832 --> 01:55:24.733]  I hear ya, but hey, at least Drudge, who is the granddaddy of all that, he covers NDAA.
[01:55:24.753 --> 01:55:30.534]  I mean, you know, the headline, Obama signs NDAA for indefinite detention, but won't use it against Americans.
[01:55:30.554 --> 01:55:31.715]  You know, has Drudge helped get that out?
[01:55:31.735 --> 01:55:32.775]  Who knows what's going on there?
[01:55:47.468 --> 01:55:49.369]  Let's go ahead and talk to James in Ohio.
[01:55:49.409 --> 01:55:50.150]  James, you're on the air.
[01:55:50.170 --> 01:55:52.151]  Yeah, tell me some.
[01:56:12.182 --> 01:56:23.513]  There's Ikaiga, which is a soft phone, and the Ikaiga.net does the, they have a server where you can use that to make calls to all your other Ikaiga friends.
[01:56:23.794 --> 01:56:24.034]  Good.
[01:56:24.434 --> 01:56:28.478]  And there's also an open source program, it's Asterisk.
[01:56:28.879 --> 01:56:32.903]  It's a server, and it allows you to make, you know, text, voice, and video chats.
[01:56:33.815 --> 01:56:35.016]  You can have, like, your own server.
[01:56:35.897 --> 01:56:43.864]  Have, uh, your people use, like, a client, like... For those that just joined us, Microsoft has bought Skype and is planning on ruining it like they do everything else they touch.
[01:56:44.265 --> 01:56:45.686]  So we're having a look at alternatives, Jim.
[01:56:46.327 --> 01:56:47.628]  Well, they probably spy on you.
[01:56:48.208 --> 01:56:48.949]  Oh, they do.
[01:56:48.969 --> 01:56:49.810]  I appreciate your call.
[01:56:49.850 --> 01:56:50.090]  Great.
[01:56:50.190 --> 01:56:51.291]  Thank you so much, my friend.
[01:56:51.892 --> 01:56:53.193]  Oh, man, I got, like, 50 calls here.
[01:56:53.213 --> 01:56:54.074]  I'm not gonna get to all these.
[01:56:54.374 --> 01:56:55.195]  Who's up next here?
[01:56:55.295 --> 01:56:56.096]  Ace in Texas.
[01:56:56.136 --> 01:56:57.016]  Gotta talk to Ace.
[01:56:57.924 --> 01:56:58.745]  Ace disagrees.
[01:56:58.765 --> 01:57:01.366]  He'll be our last caller out of the other 20 or so.
