[00:00:00.009 --> 00:00:02.591]  Alex Jones Broadcasting Network.
[00:26:11.090 --> 00:26:19.294]  In the middle of the night at the UN Conference in Dubai, the presiding chairman of the International Telecommunications Union Conference,
[00:26:20.454 --> 00:26:26.638]  ...surveyed the assembled countries to see whether there was interest in having greater involvement in the UN governing the Internet.
[00:26:27.018 --> 00:26:29.359]  A majority of countries gave their approval.
[00:26:30.560 --> 00:26:34.782]  Now let's have other countries run the Internet that our country created.
[00:26:35.483 --> 00:26:43.007]  With a sufficient majority supporting the UN becoming more active in controlling the Internet, the chairman put forth a resolution.
[00:26:43.407 --> 00:26:47.349]  The chairman, though, insisted the survey was not a vote.
[00:26:47.590 --> 00:26:47.890]  Oh no!
[00:26:49.045 --> 00:26:54.486]  The resolution was supported by Cuba, Algeria, Nigeria, Saudi Arabia, and the United States opposed it.
[00:26:54.946 --> 00:27:10.450]  The proposed resolution resolves that the Secretary General of the UN continue to take the necessary steps for the ITU to play an active and constructive role in the multi-stakeholder model, that means globalist megacorporations, of the Internet according to the draft of the text.
[00:27:10.470 --> 00:27:12.791]  When you're a stakeholder, that means not you, the general public.
[00:27:13.681 --> 00:27:29.394]  And they are again trying to get an international patent treaty and copyright treaty through, that they tried to keep secret this year but it came out about six months ago, that even mainstream media called Russian or Chinese style net censorship.
[00:27:29.694 --> 00:27:32.236]  And that's where cyber security is going as well.
[00:27:34.478 --> 00:27:41.384]  They just publicly oppose the UN getting full control, instead they're segwaying it over to the UN and NATO and others.
[00:27:43.618 --> 00:27:45.981]  So that's that news right there.
[00:27:46.001 --> 00:27:56.673]  But of course the UN denied a few weeks ago this was happening and Politico came out and said anyone saying this is a conspiracy theorist, of course, even though they're now openly announcing we're under global government.
[00:27:57.995 --> 00:28:01.939]  Look at this article up at Infowars.com by Mike Adams.
[00:28:02.918 --> 00:28:09.862]  And it says every human emotion now classified as a mental disorder in new psychiatric manual DSM-5.
[00:28:10.082 --> 00:28:14.184]  Yeah, previously they said if you don't like authority, you're mentally ill.
[00:28:15.305 --> 00:28:18.147]  Or if you feel like you can't trust government, that's mentally ill.
[00:28:18.167 --> 00:28:23.110]  So the founding fathers were all basically mentally ill.
[00:28:24.010 --> 00:28:30.174]  But continuing here, the industry of modern psychiatry has officially gone insane.
[00:28:30.854 --> 00:28:37.058]  Well, they do have the highest suicide rate out there of any profession and the lowest life expectancy of any of the medical corps.
[00:28:38.098 --> 00:28:51.406]  Virtually every emotion experienced by a human being, sadness, grief, anxiety, frustration, impatience, excitement, is now being classified as a mental disorder demanding chemical treatment with prescription medications, of course.
[00:28:51.866 --> 00:29:20.762]  Yeah, and continuing here, this is all part of the New Freedom Initiative, Orwellianly titled, that they launched in 2005 and that now is back, where they say, this was public, and board members actually criticized that were part of the President's Commission, that's why it became public, that they said, well, the standards are written by Big Pharma that wants to make billions more, and they're saying we're going to go from 20% of adults and kids on psychotropic drugs, or other amphetamine-type drugs like Ritalin,
[00:29:21.972 --> 00:29:22.713]  And we want to go to 50%.
[00:29:25.255 --> 00:29:26.516]  And now they're moving towards that.
[00:29:27.957 --> 00:29:31.060]  And we're going to go over the psychiatry Bible when we come back a little bit.
[00:29:31.080 --> 00:29:32.821]  Because they're expanding it.
[00:29:33.161 --> 00:29:36.244]  But I've seen what they ask the kids in public school, but also in college.
[00:29:38.286 --> 00:29:41.788]  Now, especially if you get student aid, they make you go in to see the shrink.
[00:29:42.149 --> 00:29:43.670]  And they ask, you feel a little bit of anxiety?
[00:29:44.230 --> 00:29:45.071]  Ever get a little upset?
[00:29:45.772 --> 00:29:46.392]  Ever get angry?
[00:29:46.472 --> 00:29:47.713]  Well, you need Prozac.
[00:29:48.194 --> 00:29:49.335]  No, that's mental illness, yeah.
[00:29:50.698 --> 00:29:51.499]  Ask twelve-year-olds.
[00:29:52.681 --> 00:29:53.582]  We're on the march.
[00:29:54.083 --> 00:29:55.685]  The Empire's on the run.
[00:29:56.606 --> 00:29:59.289]  Alex Jones and the GCN Radio Network.
[00:30:03.191 --> 00:30:12.140]  If you've ever wanted to be able to produce boiling hot water anytime, anywhere, with absolutely no power whatsoever, then this is going to be the most important message you'll ever hear.
[00:30:12.200 --> 00:30:12.841]  Here's why.
[00:30:12.861 --> 00:30:19.027]  There's a brand new self-reliance product available that makes producing piping hot water in any emergency fast and easy.
[00:30:19.167 --> 00:30:22.010]  Introducing the Hot Water Rocket from Solutions from Science.
[00:30:22.050 --> 00:30:27.115]  The Hot Water Rocket is lightweight, extremely durable, and generates boiling hot water using only the sun.
[00:30:27.295 --> 00:30:29.036]  Simply add water and place outside.
[00:30:29.076 --> 00:30:39.804]  Whether you're in the aftermath of a hurricane and have lost your power, hunting in a remote area, or hiking on one of your favorite trails, the Hot Water Rocket will be one of the most important pieces of survival equipment you'll ever own.
[00:30:39.944 --> 00:30:49.692]  Order now and you'll also receive our two hard-hitting reports, Peak Water, why clean water could soon be as valuable as oil, and 77 items that disappear from store shelves in a crisis.
[00:30:50.032 --> 00:30:51.613]  A $50 value, free with your order.
[00:30:51.653 --> 00:30:52.654]  The Hot Water Rocket makes
[00:30:52.694 --> 00:31:09.559]  We have witnessed two terrible storms in the East, but we are still in the eye of the perfect storm.
[00:31:10.299 --> 00:31:13.099]  The most devastating economic condition since the Great Depression.
[00:31:13.520 --> 00:31:15.880]  America's worst drought in agricultural history.
[00:31:16.340 --> 00:31:18.901]  And now the economic results of the presidential election.
[00:31:19.341 --> 00:31:22.362]  This perfect storm is a huge threat to everyone's food supply.
[00:31:22.862 --> 00:31:27.488]  I just doubled down and got even more supplies from eFoodsDirect, and I recommend you do the same.
[00:31:28.068 --> 00:31:30.211]  It's time to get your own supply from eFoodsDirect.
[00:31:30.752 --> 00:31:33.795]  I know I won't be standing in a bread line trading my freedom for food.
[00:31:34.396 --> 00:31:38.140]  I'm taking control of my future, and you're nuts if you don't do the same.
[00:31:38.160 --> 00:31:41.805]  Go to eFoodsDirect.com forward slash Alex to find the specials.
[00:31:42.065 --> 00:31:45.427]  And you can start with a holiday gift pack that's normally $80, now under $50.
[00:31:46.488 --> 00:31:48.709]  Remember, I can warn you, but I can't feed you.
[00:31:48.989 --> 00:31:53.952]  Call 800-409-5633 or efoodsdirect.com forward slash Alex.
[00:31:54.453 --> 00:31:57.575]  Would you rather prepare six months too early or one day too late?
[00:31:57.975 --> 00:32:02.098]  Call 809-5633 or efoodsdirect.com forward slash Alex.
[00:32:03.138 --> 00:32:07.159]  Millions of people are going to get sick this winter from colds, flu, and other illnesses.
[00:32:07.239 --> 00:32:08.359]  Don't be one of them!
[00:32:08.459 --> 00:32:14.021]  Protect yourself with Supernatural Silver, a revolutionary new broad-spectrum antibacterial solution.
[00:32:14.161 --> 00:32:23.763]  Recent advances in silver technology have resulted in a silver solution that can be used daily to prevent bacteria, viruses, mold, and food poisoning, and help improve wound healing.
[00:32:23.963 --> 00:32:30.625]  Supernatural Silver is safe enough to consume every day, while powerful enough to destroy the causes of many serious diseases.
[00:32:30.765 --> 00:32:34.849]  Such as strep, staph, pneumonia, colds, flus, and other harmful pathogens.
[00:32:35.090 --> 00:32:44.059]  This new technology has the ability to terminate entire colonies of harmful bacteria at several hundred times the effectiveness of colloidal or ionic silver solutions.
[00:32:44.179 --> 00:32:47.643]  The Science Digest Journal says, silver is our mightiest germ fighter.
[00:32:47.863 --> 00:32:51.467]  It is virtually non-toxic and is emerging as a wonder of modern medicine.
[00:32:51.667 --> 00:32:57.928]  Go to SupernaturalSilver.com today and use the promo code SILVER2012 for 20% off.
[00:32:58.068 --> 00:33:00.189]  That's SupernaturalSilver.com.
[00:33:00.349 --> 00:33:01.549]  And like us on Facebook.
[00:33:05.570 --> 00:33:10.511]  Rallying patriots worldwide in defense of human liberty.
[00:33:10.671 --> 00:33:11.952]  It's Alex Jones.
[00:33:27.375 --> 00:33:31.718]  Okay, let me finish up with this article, then I'll get into some of the other headlines and then your phone calls.
[00:33:32.459 --> 00:33:37.763]  Ahead of Dr. Laylock joining us with some key information on Obamacare and beyond.
[00:33:39.930 --> 00:33:47.233]  Every human emotion now classified as mental disorder in new psychiatric manual DSM-5.
[00:33:47.833 --> 00:33:49.974]  And they already list most stuff previously.
[00:33:50.954 --> 00:33:55.195]  And it's real weird, like these psychologists have sent me letters.
[00:33:56.136 --> 00:34:02.378]  I've been interviewed by one of the people over at Psychology Today, the big psychology magazine.
[00:34:03.718 --> 00:34:06.179]  And the guy said, I'm mentally ill.
[00:34:06.219 --> 00:34:07.520]  There is no world government.
[00:34:07.580 --> 00:34:10.881]  I said, but let me give you proof where they are announcing world government.
[00:34:11.521 --> 00:34:12.482]  No, it doesn't exist.
[00:34:12.602 --> 00:34:13.862]  You're, you know, you're ill.
[00:34:14.442 --> 00:34:17.764]  And the guy, of course, had worked for the Clinton administration, been a Clinton operative.
[00:34:18.672 --> 00:34:20.995]  ...and worked with Al Gore and people, so it's just like a joke.
[00:34:21.036 --> 00:34:24.601]  They just say, we're in charge, and we say you're crazy.
[00:34:25.201 --> 00:34:28.346]  We're in charge, and we say carbon dioxide's deadly poison.
[00:34:28.787 --> 00:34:34.675]  We're in charge, and we say Obama's a Peace Prize winner, and the eight countries he's bombing, it's peace.
[00:34:35.689 --> 00:34:40.371]  We're in charge, and Obama said he will not sign the NDAA, and he's against it.
[00:34:40.391 --> 00:34:46.753]  Of course, it turned out his lawyers wrote it, he secretly pushed for it to get through, then he said he wouldn't sign it, then he did sign it.
[00:34:47.533 --> 00:34:50.614]  And they still go, oh, that's being paranoid now.
[00:34:51.134 --> 00:34:51.995]  But he did sign it.
[00:34:54.056 --> 00:34:54.856]  Oh, you're crazy.
[00:34:54.896 --> 00:34:56.716]  You think the NSA's listening to you?
[00:34:56.796 --> 00:34:57.577]  That's illegal.
[00:34:57.617 --> 00:34:58.177]  We don't do that.
[00:34:58.477 --> 00:35:00.098]  Headlines, NSA listening to everyone.
[00:35:00.318 --> 00:35:01.518]  Well, of course we have to.
[00:35:01.738 --> 00:35:03.459]  You're paranoid for not liking it.
[00:35:04.520 --> 00:35:06.661]  You see, and again, they play this part.
[00:35:07.102 --> 00:35:07.762]  It's role-playing.
[00:35:07.782 --> 00:35:09.303]  They go, we're in charge.
[00:35:09.883 --> 00:35:11.765]  You're supposed to go, oh, you're in charge.
[00:35:11.865 --> 00:35:13.166]  Okay, you're in charge now.
[00:35:13.646 --> 00:35:14.146]  Alrighty.
[00:35:16.067 --> 00:35:16.708]  That's what they do.
[00:35:16.728 --> 00:35:18.349]  And I've had these people walk up to me on the street.
[00:35:20.002 --> 00:35:21.263]  And say, you're wrong.
[00:35:21.563 --> 00:35:22.723]  Basically, I'm in charge.
[00:35:23.724 --> 00:35:24.424]  I'm in charge.
[00:35:25.244 --> 00:35:28.845]  I mean, I could go declare myself Queen Elizabeth and dress up like her.
