[00:00:05.350 --> 00:00:05.592]  I don't know.
[00:28:21.419 --> 00:28:23.662]  So I'm going to hit that when we come back.
[00:28:24.451 --> 00:28:24.852]  You know what?
[00:28:24.852 --> 00:28:25.092]  No, no, no.
[00:28:25.092 --> 00:28:28.617]  I'm going to hit the Jack Smith Trump indictment developments.
[00:28:28.617 --> 00:28:29.218]  There's a bunch of those.
[00:28:29.218 --> 00:28:30.299]  I'm going to do that.
[00:28:30.299 --> 00:28:33.263]  Then we'll do this.
[00:28:33.263 --> 00:28:35.626]  And then we've got really bad stuff with Islam.
[00:28:35.626 --> 00:28:41.014]  A Christian is sentenced to be hanged in Pakistan over blasphemous cartoons of Prophet Muhammad.
[00:28:42.153 --> 00:28:53.183]  Now what they do now, if you're a Christian living in Pakistan, is the Islamic sends you to your email a Mohammed cartoon, and then you get captured and executed, but the Muslim doesn't get in trouble.
[00:28:53.183 --> 00:28:54.865]  That's what's happened with this case.
[00:28:54.865 --> 00:28:55.986]  We'll be looking at that too.
[00:28:55.986 --> 00:28:57.447]  And Elon Musk came out against ESGs.
[00:28:59.940 --> 00:29:08.785]  Two amazing nootropics, that means brain power, are back in stock at InfoWarsTore.com, and they're both 50% off.
[00:29:08.785 --> 00:29:13.027]  We haven't offered these for 50% off since last Christmas.
[00:29:13.027 --> 00:29:17.029]  These are amazing products, and for those of you on the fence, I want you to try them.
[00:29:17.029 --> 00:29:21.831]  Brain Force Ultra hits in 15 minutes, only lasts 3 hours, with no hangover.
[00:29:21.831 --> 00:29:23.192]  It is a game changer.
[00:29:23.192 --> 00:29:24.413]  Nobody's got something close to this.
[00:29:24.753 --> 00:29:25.173]  Thank you.
[00:29:42.458 --> 00:29:49.569]  You're Turbo Force, all exclusively at InfoWarsTore.com, and no, you're funding the second American Revolution, 1776 worldwide.
[00:29:49.569 --> 00:29:53.034]  The answer to 1984 is 1776, and the answer for energy is brain force.
[00:29:59.815 --> 00:30:00.875]  You wanted to plug RainForce.
[00:30:00.875 --> 00:30:01.796]  Do you like RainForce?
[00:30:01.796 --> 00:30:02.496]  Uh, yeah, yeah.
[00:30:02.496 --> 00:30:04.496]  So, my name is Ken Heckin-Ladley.
[00:30:04.496 --> 00:30:06.757]  How do I write all the books that I do?
[00:30:06.757 --> 00:30:13.039]  Four books with Dr. Judy Mykovitz, four books with Project Veritas Whistleblowers, and now two books with Alex Jones?
[00:30:13.039 --> 00:30:16.100]  That's because I use RainForce every day.
[00:30:16.440 --> 00:30:20.423]  What I always need is I always need some sort of boost in the morning.
[00:30:20.423 --> 00:30:24.386]  And so, you know, I try to exercise, eat well, take good vitamins.
[00:30:24.386 --> 00:30:29.950]  But the one thing that I have really found that makes a difference is brain force.
[00:30:29.950 --> 00:30:37.656]  I'll take brain force in the morning right before I go to my computer and I'm good for the next four or five hours writing a whole lot of stuff.
[00:30:37.656 --> 00:30:43.300]  So it really is true that brain force is something I use every day and it helps me with my writing.
[00:30:43.820 --> 00:30:44.503]  All right, we love you.
[00:30:44.503 --> 00:30:45.104]  We'll be right back.
[00:30:45.104 --> 00:30:50.160]  Get your BrainForce Plus, BrainForce Ultra, and TurboForce at InfowarStore.com.
[00:30:50.160 --> 00:30:51.243]  We'll be right back with hour number two.
[00:30:59.909 --> 00:31:04.311]  You're going to want to pay attention to what I'm about to say in the next 60 seconds.
[00:31:04.311 --> 00:31:09.553]  Two new incredible products are now available exclusively at mfullwhorestore.com.
[00:31:09.553 --> 00:31:21.898]  They are both clones of national best-selling products from a major pharmaceutical slash supplement maker that are listeners and patriots that are allowing us to private label it at a lower price you'll find in stores.
[00:31:21.898 --> 00:31:25.059]  It's Joint Relief Max and Nerve Renew.
[00:31:25.879 --> 00:31:38.904]  Both of these have known documented natural compounds to lower pain and also make your nerves healthier, which is one of the major reasons nerves get irritated and are more inductive to pain.
[00:31:38.904 --> 00:31:41.204]  There's major research behind this all.
[00:31:41.204 --> 00:31:45.286]  You need to get Joint Relief Max from InfoWarsMD and Nerve
[00:31:45.766 --> 00:31:51.473]  Renew from InfoWarsMD exclusively at InfoWarsStore.com right now.
[00:31:51.473 --> 00:31:53.175]  Introducing them both, 25% off.
[00:31:53.175 --> 00:31:57.581]  You'll find them exclusively at InfoWarsStore.com and they fund our operation.
[00:32:00.106 --> 00:32:08.314]  Ladies and gentlemen, this book, The Great Reset and the War for the World, is a historic book that documents the globalists, in their own words, plan for our future.
[00:32:08.314 --> 00:32:09.776]  That is a hellish future.
[00:32:09.776 --> 00:32:18.505]  Now you'll always, while they still allow books, I guess they're starting to ban them, be able to get an unsigned copy of The Great Reset and the War for the World at bookstores, Amazon, or Infowarsware.com.
[00:32:19.165 --> 00:32:24.750]  But you will never be able to get another signed copy of the book after the signed copies we got run out.
[00:32:24.750 --> 00:32:27.332]  And there's about a thousand left of them right now.
[00:32:27.332 --> 00:32:32.717]  So get your copy of The Great Reset and The War for the World, a signed copy, at InfoWarshaw.com.
[00:32:32.717 --> 00:32:36.660]  And there is a markup there because this is a fundraiser to keep us on the air.
[00:32:36.660 --> 00:32:42.565]  So you won't just have this historic memento and this powerful book, you'll also know that you help keep InfoWars on the air.
[00:32:42.565 --> 00:32:44.626]  I want to thank those of you that have gotten signed copies of the book.
[00:32:45.427 --> 00:32:46.468]  Or unsigned copies.
[00:32:46.468 --> 00:32:56.814]  But I want to encourage all of you who haven't yet to go to Infowarshore.com and get a signed copy and buy a couple of unsigned copies and donate them to the library or give them to the local school.
[00:32:56.814 --> 00:32:57.854]  This is an Infowar.
[00:32:57.854 --> 00:33:01.216]  I'm counting on you and thank you for your support.
[00:33:01.216 --> 00:33:07.120]  Leading a frontal assault on the lies of the New World Order, it's Alex Jones.
[00:33:22.848 --> 00:33:43.214]  More than a decade ago, InfoWars.com, myself and Paul Joseph Watson were the first people to ever tell you about social credit scores and the plan for ESGs.
[00:33:43.214 --> 00:33:45.915]  And now it's all over the news, it's the real world.
[00:33:45.915 --> 00:33:48.756]  Because again, we learned the Rockefeller Foundation
[00:33:49.497 --> 00:33:57.744]  And the UN are running the planet and you can go read deep into their white papers and find their plans.
[00:33:57.744 --> 00:34:03.609]  So you're tuned in to the enemy's battle plan being exposed.
[00:34:03.609 --> 00:34:07.593]  And I marvel at how unsophisticated our politicians are.
[00:34:07.593 --> 00:34:09.434]  Because a lot of them aren't globalist operatives.
[00:34:09.434 --> 00:34:11.876]  They just don't know all this stuff.
[00:34:11.876 --> 00:34:13.678]  I mean, here's an example of strategy.
[00:34:13.678 --> 00:34:16.200]  I'm not saying I'm that smart militarily.
[00:34:16.200 --> 00:34:16.981]  But the Russians.
[00:34:20.359 --> 00:34:32.909]  In Crimea set up their main central command in a former hotel that's 150 miles from the main battles.
[00:34:32.909 --> 00:34:43.437]  And then one of their most successful generals got killed three days ago when British-made cruise missiles that were delivered a month ago slammed into the building.
[00:34:45.763 --> 00:34:49.930]  Why are there even Russian generals in a major building?
[00:34:49.930 --> 00:34:57.764]  They should be in mobile command trucks and sleep in different houses every night.
[00:34:57.764 --> 00:34:59.547]  Saddam Hussein knew that, that's why we couldn't kill him.
[00:35:01.837 --> 00:35:05.360]  Now that's just basic military.
[00:35:05.360 --> 00:35:16.688]  And I was sitting there looking how they mourn the loss of this, one of their best generals and one of their best strategists, and he's in a 10-story hotel that the Russians openly were using as their command base?
[00:35:16.688 --> 00:35:24.915]  Oh, because... Because... I forgot.
[00:35:24.915 --> 00:35:30.479]  The West had only given the Ukrainians 50-mile range missiles, so they thought they were out of range.
[00:35:38.973 --> 00:35:44.576]  You didn't think that was done to lull you into a false sense of security?
[00:35:44.576 --> 00:35:45.897]  So they can then kill you?
[00:35:45.897 --> 00:35:51.099]  I mean, don't people think two or three moves out?
[00:35:51.099 --> 00:35:55.321]  I mean, to me, that's like five-year-old stuff right there.
[00:35:55.321 --> 00:36:02.105]  And I'm not trying to attack the Russians, but that's crazy.
[00:36:02.105 --> 00:36:02.605]  That's crazy.
[00:36:08.194 --> 00:36:15.258]  And I don't know why the Russians aren't hitting the main Capitol building there in Kiev with cruise missiles.
[00:36:15.258 --> 00:36:15.778]  But I know why.
[00:36:15.778 --> 00:36:16.839]  They don't want to escalate the war.
[00:36:16.839 --> 00:36:21.941]  They think the West will give heavier weapons if the Russians use heavy weapons.
[00:36:21.941 --> 00:36:28.044]  They're going to continue to give heavier weapons to the Ukrainians until there's a nuclear war.
[00:36:28.044 --> 00:36:31.546]  You take one look at the demons running our government and just know that.
[00:36:36.457 --> 00:36:39.878]  I don't think the Russians should kill Zelensky, though.
[00:36:39.878 --> 00:36:43.640]  Because he's such an unsavory, unlockable character.
[00:36:43.640 --> 00:36:53.904]  He's... You know, you don't want to turn Zelensky into a martyr.
[00:36:53.904 --> 00:36:57.225]  You know, I just want this stupid war to stop.
[00:36:57.225 --> 00:37:00.726]  I'd like that $200 billion put into our cities, our veterans, and our infrastructure.
[00:37:00.726 --> 00:37:03.147]  But of course, that's not going to happen.
[00:37:03.147 --> 00:37:04.848]  And Tucker Carlson really knocked it out of the park.
[00:37:07.836 --> 00:37:23.707]  Last night, with his third installment, Fox News is saying they're going to sue him, that he's not allowed to speak anywhere, that they own him under indentured servitude, and he has no free speech, even though it's not in his contract and he can't be on Twitter.
[00:37:23.707 --> 00:37:29.612]  And so, Tucker says they're, quote, toothless, and they can F off.
[00:37:29.612 --> 00:37:32.494]  And so, you're like, oh really, where did Tucker say that?
[00:37:32.494 --> 00:37:33.595]  Uh, to me?
[00:37:33.595 --> 00:37:35.336]  But I'm going to leave it at that.
[00:37:35.336 --> 00:37:36.677]  The point is that
[00:37:41.328 --> 00:37:46.837]  Pray for him, he's a great guy, and they're doing a lot of nasty stuff to him behind the scenes.
[00:37:46.837 --> 00:37:54.028]  He's a real man, and I admire him, and he's not going to tell you what they've been doing to him, but it's a lot of the same crap I've been through, but even worse.
[00:37:57.701 --> 00:37:59.102]  That's where the civilization is.
[00:37:59.102 --> 00:38:01.204]  In fact, let's skip this network break.
[00:38:01.204 --> 00:38:07.649]  I think I'm going to air most of the Tucker Carlson last night, because this is something they don't want people to see.
[00:38:07.649 --> 00:38:10.791]  So if something needs to be seen, then we'll have our special guest on.
[00:38:10.791 --> 00:38:14.374]  But let me get back to Jack Smith.
[00:38:14.374 --> 00:38:20.038]  You know, on Sunday's show, the great Robert Barnes, I say great.
[00:38:20.038 --> 00:38:23.140]  I mean, he's a pretty good lawyer, but he's really a smart historian.
[00:38:23.140 --> 00:38:23.781]  He knows his stuff.
[00:38:25.390 --> 00:38:32.292]  He made the point that, you notice Jack Smith last Friday in that little three minute statement where he was shaking?
[00:38:32.292 --> 00:38:35.993]  Because he knows there's no crime.
