[00:00:00.000 --> 00:00:27.719]  [MUSIC PLAYING]
[00:25:50.006 --> 00:26:06.980]   let's start with this video And then let's get into how they're murdering everybody.
[00:26:10.421 --> 00:26:11.962]  You like them killing you and your family?
[00:26:16.078 --> 00:26:20.019]  So let's hear from this doctor, talking about the studies which we've covered here.
[00:26:20.819 --> 00:26:21.520]  It's all real.
[00:26:22.240 --> 00:26:23.920]  And then let's get into what they're currently doing.
[00:26:24.200 --> 00:26:26.681]  Here it is.
[00:26:26.721 --> 00:26:34.284]  First and second dose, is there anything that they can do to mitigate any risk associated with taking a vaccine?
[00:26:34.404 --> 00:26:35.304]  Is it PaxImmune?
[00:26:35.344 --> 00:26:37.184]  Is it Alpha Interferon?
[00:26:37.224 --> 00:26:42.006]  What can they do to protect themselves against what they've already done?
[00:26:42.702 --> 00:26:48.085]  Okay, let me correct something that is a part of the disinformation campaign.
[00:26:49.146 --> 00:26:55.349]  Everybody has been told that this is an experimental vaccine, that it hasn't been tested and all of that.
[00:26:55.649 --> 00:26:56.410]  That's not true.
[00:26:57.530 --> 00:26:58.471]  It has been tested.
[00:26:59.051 --> 00:27:06.776]  When they tested the mRNA vaccine technology, they first tested it in humanized mice.
[00:27:07.996 --> 00:27:13.817]   And after two months, 100% of the mice had died.
[00:27:15.398 --> 00:27:20.462]  They did the same experiment injecting the mRNA technology into monkeys.
[00:27:22.083 --> 00:27:24.425]  And the same result.
[00:27:25.846 --> 00:27:26.447]  100% death rate.
[00:27:27.067 --> 00:27:32.572]  And at autopsy, that mRNA was found in every organ throughout the body.
[00:27:33.635 --> 00:27:35.816]  So again, we have to correct the record.
[00:27:36.556 --> 00:27:42.719]  They did an experiment to prove that the mRNA technology is 100% lethal.
[00:27:43.919 --> 00:27:53.323]  Now if you translate mice lifespan into human lifespan terms, two months of a mouse's life is two years of a human's life.
[00:27:54.286 --> 00:28:07.810]  So if 100% of the mice died in two months, according to Dr. Judy Mikevitz, according to Dr. Luke Montagnier, the Nobel Prize laureate, the people who have been vaccinated will be dead in two years.
[00:28:09.230 --> 00:28:15.852]  Now to get to your question, can anything be done about what has already been proven to be the case?
[00:28:16.793 --> 00:28:20.654]  We should stop calling things by their wrong names.
[00:28:21.786 --> 00:28:23.306]  This is a biological weapon.
[00:28:23.926 --> 00:28:26.687]  The spike protein is a biological weapon to kill you.
[00:28:29.327 --> 00:28:33.648]  Now, people are going to say that Dr. Abdul Alim Muhammad is wrong.
[00:28:35.468 --> 00:28:37.889]  Because they're going to say, well, I took the shot two years ago, I'm not dead.
[00:28:38.409 --> 00:28:42.269]  That's because 50% or 50% plus got saline on record.
[00:28:44.410 --> 00:28:45.770]  You got nothing but salt water.
[00:28:47.550 --> 00:28:50.771]  On average, another 40% got a tiny amount of the poison.
[00:28:51.638 --> 00:28:54.580]  And that's what they mainly ship to blue states and blue cities.
[00:28:54.900 --> 00:29:00.024]  We've done the studies, we've had the statisticians on, we've had the insurance company experts on, we've shown you the studies, everything.
[00:29:00.344 --> 00:29:00.805]  It's a fact.
[00:29:02.226 --> 00:29:06.709]  But red areas and rural areas around the world got bombed.
[00:29:08.711 --> 00:29:10.652]  With the real deal.
[00:29:11.833 --> 00:29:13.554]  And humans are a lot tougher than a mouse.
[00:29:15.896 --> 00:29:17.898]  Little secret about us is we're tough as nails.
[00:29:18.877 --> 00:29:21.318]  And poisons that work on most animals don't work on us.
[00:29:22.998 --> 00:29:23.459]  We're tough.
[00:29:24.199 --> 00:29:25.099]  Been around a while.
[00:29:26.159 --> 00:29:26.860]  Pretty special.
[00:29:27.940 --> 00:29:30.601]  Think you figured out we probably didn't come from this planet.
[00:29:32.061 --> 00:29:35.062]  So, this isn't our first rodeo.
[00:29:35.283 --> 00:29:37.503]  Read the first book of the Bible.
[00:29:37.723 --> 00:29:39.804]  It describes it all going on before.
[00:29:40.924 --> 00:29:42.325]  Before God wiped it all out.
[00:29:43.763 --> 00:29:50.205]  When Plato said there were flying ships, and automaton, giant robots, and people lived a thousand years.
[00:29:52.065 --> 00:29:54.646]  And then they started jacking with the DNA.
[00:29:56.206 --> 00:29:57.967]  It's been done before.
[00:29:58.107 --> 00:30:02.488]  What's the symbol of medicine over 4,000 years old from the Egyptians?
[00:30:03.609 --> 00:30:12.091]  It's a staff of life with a double helix.
[00:30:14.864 --> 00:30:16.604]  And what is at the head of the double helix?
[00:30:16.625 --> 00:30:20.926]  A serpent.
[00:30:25.267 --> 00:30:27.267]  Not our first rodeo.
[00:30:27.267 --> 00:30:33.267]  So...
[00:30:33.267 --> 00:30:36.310]   *dies* Told you.
[00:30:37.326 --> 00:30:43.645]   months ago and weeks ago that they're about to roll out that sorry you heard of gluten intolerance
[00:30:43.645 --> 00:30:45.905]  (laughing)
[00:30:45.905 --> 00:30:57.445]   that started immediately in the late 1990s accelerating in the early 2000s
[00:30:57.445 --> 00:31:05.566]   when they began to spray the wheat when it was a week from harvest, when it was ripe,
[00:31:07.290 --> 00:31:09.111]  With Roundup, with glyphosate.
[00:31:11.873 --> 00:31:12.733]  It'll grow cancer?
[00:31:12.753 --> 00:31:14.294]  Well, it's a miracle it'll grow, all right.
[00:31:15.895 --> 00:31:21.098]  Before, they would just spread the cornfields and soybean fields and other fields when they were first planting the seeds so weeds wouldn't crowd it out.
[00:31:21.538 --> 00:31:24.940]  And they'd engineer the corn and soybean where Roundup didn't hurt it.
[00:31:26.281 --> 00:31:27.121]  Everything else, it'd kill.
[00:31:27.522 --> 00:31:31.524]  And it would run off in the water and kill the farmers, give them cancer, get in their well water.
[00:31:33.165 --> 00:31:34.906]  They made movies about all that, it's all admitted.
[00:31:38.729 --> 00:31:42.552]  But then they said, we'll spray the actual wheat because then fungus won't grow on it.
[00:31:42.832 --> 00:31:44.393]  So you got a big dose of Roundup.
[00:31:44.433 --> 00:31:46.495]  You're not gluten intolerant.
[00:31:46.895 --> 00:31:48.336]  You're Roundup intolerant.
[00:31:48.776 --> 00:31:50.878]  Well, they got something a thousand times worse.
[00:31:50.898 --> 00:31:51.498]  They just dropped.
[00:31:52.759 --> 00:31:55.701]  So our enemies are crafty little devils, aren't they?
[00:31:57.743 --> 00:32:01.406]  They know they can't launch a frontal assault against us.
[00:32:02.927 --> 00:32:04.228]  So what do they do?
[00:32:06.724 --> 00:32:11.626]  They hit us through the air, through the water, through the food, through the culture, through the shots.
[00:32:13.767 --> 00:32:17.048]  And half the shots they send out are just water and saline.
[00:32:18.669 --> 00:32:19.209]  Salt and water.
[00:32:20.110 --> 00:32:20.830]  So it does nothing to you.
[00:32:21.370 --> 00:32:23.311]  Hell, even saline is good for it.
[00:32:23.331 --> 00:32:24.632]  That's why people take IV bags of it.
[00:32:28.613 --> 00:32:30.854]  It's a Russian roulette situation.
[00:32:32.535 --> 00:32:32.735]  So.
[00:32:35.526 --> 00:32:38.748]  Here's a headline, it's in Time Magazine, it's in Reuters, it's everywhere.
[00:32:40.648 --> 00:32:44.290]  Why heart attacks are rising in young adults and what to watch out for.
[00:32:44.310 --> 00:32:51.033]  Yeah, they got on the side of buses and billboards and why children are having heart attacks now and oh, COVID did it.
[00:32:52.374 --> 00:32:54.935]  But it's not the people that didn't take the shots statistically.
[00:32:54.995 --> 00:32:58.397]  They get some shedding, some are getting hurt, but mainly it's those that took the shots.
[00:32:58.437 --> 00:33:00.358]  We've covered the studies with Dr. Peter McCullough last week.
[00:33:03.519 --> 00:33:04.039]  It's all there.
[00:33:04.099 --> 00:33:05.240]  We've given you the data.
[00:33:05.260 --> 00:33:06.100]  We've given you the info.
[00:33:06.120 --> 00:33:07.000]  And what does big tech do?
[00:33:07.020 --> 00:33:12.382]  They try to suppress it, just like they suppress... Let me show you the documents.
[00:33:13.823 --> 00:33:16.964]  That SV40 is in the Moderna and Pfizer shots.
[00:33:17.524 --> 00:33:26.888]  A deadly cancer virus that monkeys have, that gets into your cells and begins replicating, and in many cases gives you lethal cancer.
[00:33:27.468 --> 00:33:28.869]  And I have those articles here again today.
[00:33:30.728 --> 00:33:33.250]  So they're hitting us from so many angles.
[00:33:34.151 --> 00:33:37.754]  And then Snopes, bought and paid for by Soros, says it's not true.
[00:33:38.234 --> 00:33:40.376]  And Google puts that at the top when you search.
[00:33:42.258 --> 00:33:45.741]  Simian virus SV40 COVID vax.
[00:33:46.301 --> 00:33:46.822]  They block it.
[00:33:48.363 --> 00:33:49.324]  Premeditatedly.
[00:33:50.905 --> 00:33:52.267]  So you don't learn the truth.
[00:33:52.747 --> 00:33:55.109]  That's called mass murder.
[00:33:56.190 --> 00:34:05.419]   You know, somebody broke into Google's Map app and had roads direct cars off cliffs.
[00:34:06.099 --> 00:34:08.981]  Whoever programmed it to do that would be guilty of premeditated murder.
[00:34:10.162 --> 00:34:13.685]  But they go in and they program it so you don't learn about any of this.
[00:34:14.526 --> 00:34:23.993]  And we just sit back and take it because Sir J. Brin and Larry Page literally wear pink and purple sweaters and cute little socks with puppy dogs on them.
[00:34:25.935 --> 00:34:28.717]  Heart attacks are on the rise in young adults.
[00:34:29.157 --> 00:34:30.078]  Here's why.
[00:34:31.463 --> 00:34:37.768]  Experts are sounding an alarm over the number of people in their 20s and 30s and 40s who are having heart attacks.
[00:34:39.109 --> 00:34:41.591]  Never even happened before, just like before the 60s.
[00:34:42.371 --> 00:35:01.738]   If the kid had cancer in, say, Missouri, doctors from New York and California would get on airplanes and fly there to see this white whale, to see the leprechaun, to see This rare thing that didn't supposedly exist, and now it's like, can't swing a stick in the dark and not hit a kid that doesn't have cancer.
[00:35:01.758 --> 00:35:07.199]  And there's all the children's books, getting you ready for cancer, and how it's just the new normal.
[00:35:09.520 --> 00:35:11.060]  And it goes on and on.
[00:35:11.080 --> 00:35:17.621]  Yeah, there's Journal for Immunotherapy and Cancer, British medical journal, as prestigious as it gets.
[00:35:18.222 --> 00:35:26.083]   Spontaneous regression following COVID-19 vaccination, and people that had cancer, it's turning it Back on.
[00:35:27.364 --> 00:35:30.165]  So, why heart attacks are rising in young adults?
[00:35:30.325 --> 00:35:31.305]  Well, it's COVID.
[00:35:32.706 --> 00:35:33.406]  Here's another one.
[00:35:33.546 --> 00:35:36.687]  Up to 450,000 in the U.S.
[00:35:36.727 --> 00:35:40.108]  have red meat allergies due to alpha-gal syndrome.
[00:35:40.968 --> 00:35:43.749]  Spread by ticks, says the CDC.
[00:35:44.090 --> 00:35:51.192]  But the same CDC and FDA told us in October of 2000 that the shots would hurt us.
[00:35:52.132 --> 00:35:53.713]  But now they tell us it's a tick.
[00:35:56.309 --> 00:36:01.190]  Emerging tick bite associated with meat allergy potentially affects thousands.
[00:36:02.330 --> 00:36:10.972]  And guess who's studying it and putting hundreds of millions of dollars into tick-borne proteins that cause meat allergies?
[00:36:12.692 --> 00:36:13.832]  Oh, guess who?
[00:36:14.572 --> 00:36:15.772]  Don't hold your breath.
[00:36:17.153 --> 00:36:23.414]  His name is B-I-L-L-G-A-T-E-S.
[00:36:24.034 --> 00:36:25.254]  What a nice man.
[00:36:27.170 --> 00:36:33.392]  Gates Foundation funds research to control cattle ticks through biotechnology.
[00:36:35.632 --> 00:36:46.155]  Oxitec launches new technology program to develop a friendly solution trademarked for the world's most damaging cattle tick that can also make you sick.
[00:36:47.295 --> 00:36:59.503]   Technology CNBC backed by Bill Gates may improve testing for Lyme disease created by the Nazis brought to the Plum Island Research Facility off the coast of New York.
[00:37:01.326 --> 00:37:01.947]  Here's a study.
[00:37:01.967 --> 00:37:03.449]  Immune targets and therapy.
[00:37:03.509 --> 00:37:04.570]  The meat of the matter.
[00:37:04.670 --> 00:37:07.414]  Understanding and managing alpha-gal syndrome.
[00:37:08.789 --> 00:37:17.713]  Wow, all these people are getting bit by ticks that never went out in the forest or the woods and live in countries where the Lone Star tick does not live.
[00:37:18.093 --> 00:37:30.678]  I can pull articles up about meat allergies exploding in New Zealand and Australia and France and the Netherlands and Germany and the United Kingdom and Canada and the tick does not live there.
