[00:00:00.000 --> 00:00:27.359]  [MUSIC PLAYING]
[00:22:44.596 --> 00:22:49.260]  But I want everybody watching, that means on InfoWars everywhere, to be part of this revolutionary act.
[00:22:49.300 --> 00:22:50.141]  You want resistance?
[00:22:50.381 --> 00:22:51.322]  You want somebody to stand up?
[00:22:51.342 --> 00:22:52.183]  You want somebody to fight?
[00:22:52.504 --> 00:22:54.886]  Go now to the Mug Club.
[00:22:55.226 --> 00:23:00.909]  Go now, ladies and gentlemen, and use the promo codes that are there to get a month off.
[00:23:01.289 --> 00:23:01.869]  Do it now.
[00:23:02.169 --> 00:23:02.930]  Go to Mug Club.
[00:23:03.190 --> 00:23:05.591]  Take action, because the globalists want war.
[00:23:05.831 --> 00:23:06.752]  They want to destroy us.
[00:23:06.952 --> 00:23:07.472]  Well, guess what?
[00:23:07.512 --> 00:23:08.513]  We didn't start this fight.
[00:23:08.553 --> 00:23:09.113]  We don't want it.
[00:23:09.373 --> 00:23:13.373]  But if you want to fight, you better believe you've got one!
[00:23:13.373 --> 00:23:18.373]  [applause]
[00:23:18.373 --> 00:23:27.373]   Well, the system's definitely scared of this, and I've known Steven Crowder for 10 years.
[00:23:27.399 --> 00:23:28.860]  I'm going to talk about it later in the next segment.
[00:23:28.880 --> 00:23:30.522]  This is a short segment left here.
[00:23:30.542 --> 00:23:34.685]  Only about four or five minutes left, but this is really next level.
[00:23:34.705 --> 00:23:36.887]  You want somebody to fight, folks, this is it.
[00:23:37.608 --> 00:23:41.071]  And, of course, the great Ryan Talen had to leave and catch an airplane.
[00:23:41.831 --> 00:23:46.916]  He'll be back soon, but Nick DiPaolo, again who Joe Rogan says is one of the top comics in the world, which he is.
[00:23:47.616 --> 00:23:49.758]  The original OG is here with us.
[00:23:50.138 --> 00:23:56.203]  And of course, we have the CEO of Ladder with Crowder, who is just a really good talk show.
[00:23:56.223 --> 00:23:58.986]  He's a smart guy and a wonderful person and a family man.
[00:23:59.006 --> 00:24:02.228]  Of course, we have Mr. Morgan, Joe Morgan here.
[00:24:02.689 --> 00:24:04.530]  And without introduction, we have Steven Crowder.
[00:24:04.770 --> 00:24:06.472]  So, Steven, only four minutes to break.
[00:24:07.665 --> 00:24:09.227]  I'm getting butterflies which I don't ever get anymore.
[00:24:09.047 --> 00:24:12.106]   This is big what you're doing. Well, I do just watching you speak there
[00:24:12.106 --> 00:24:15.346]   I mean I was on Nick when you were speaking it looks like he was ready to hit somebody just for the sake of
[00:24:15.346 --> 00:24:18.007]   This so you relent this coach. Oh, yeah, it was it was great
[00:24:18.007 --> 00:24:22.066]   But no, this is look we couldn't be more excited about having you here and you're doing this
[00:24:22.066 --> 00:24:26.605]   You know that you're going to be doing the Friday show is People out there getting fatigued with a tip here and a
[00:24:26.605 --> 00:24:38.519]   patreon there and a tip jar here We want to have a network where creators can control their content, have their subscribers not be beholden to corporate overlords or the conservative patsies who do their bidding and so that's where this is.
[00:24:39.439 --> 00:24:40.200]  I don't think there's ever been.
[00:24:40.220 --> 00:24:41.421]  I mean, you're the number one draft pick.
[00:24:41.821 --> 00:24:47.325]  So getting you involved with it means, to me, it's a stamp of approval that we're offering something that no one else is.
[00:24:47.365 --> 00:24:48.686]  I can't tell you how excited we are.
[00:24:48.946 --> 00:24:52.689]  Honestly, how moved Gerald and I were that you wanted to be there.
[00:24:52.709 --> 00:24:54.510]  We were going, do you think Alex would want to do something with us?
[00:24:54.530 --> 00:24:55.731]  Because he doesn't really need anybody.
[00:24:56.431 --> 00:24:57.812]  And here we are.
[00:24:58.433 --> 00:25:02.836]  Well, you're the Pat Brady 20 years ago, and I'm kind of like the Roger Stallbeck right before I retired.
[00:25:02.876 --> 00:25:05.658]  But the point is, you're not scared, and everybody else ran.
[00:25:06.338 --> 00:25:07.979]  Everybody else ran, and you supported me.
[00:25:08.019 --> 00:25:12.480]  We were already friends, but not really close friends, but under the pressure, like you said today, that brought us together.
[00:25:12.780 --> 00:25:14.101]  I didn't even, like, we were friends.
[00:25:14.261 --> 00:25:15.241]  I didn't even like you that much.
[00:25:15.261 --> 00:25:17.442]  I don't mean I disliked you, but I didn't know you that well.
[00:25:17.482 --> 00:25:18.742]  Well, never mind when you disagree with me.
[00:25:18.762 --> 00:25:19.383]  A lot of times you were right.
[00:25:19.443 --> 00:25:22.524]  Oh, yeah, but no, but I didn't even, but I didn't know you that well, and I was going, wait a second, wait a second.
[00:25:22.784 --> 00:25:26.585]  This guy has some of the most powerful people in the world who, you know, used to use his platform, right?
[00:25:26.825 --> 00:25:28.606]  And then none of them are saying anything.
[00:25:28.686 --> 00:25:35.388]  I felt compelled to have you on immediately, and we knew we would be suspended, but that's something we also talked about is you weren't allowed to be a guest.
[00:25:35.888 --> 00:25:38.290]  And then they changed it and said, OK, he can be a guest, he just can't host.
[00:25:38.330 --> 00:25:39.150]  And so then we had you host.
[00:25:39.170 --> 00:25:41.052]  And of course, we were suspended because I think it's funny.
[00:25:41.492 --> 00:25:41.832]  No, you're right.
[00:25:41.852 --> 00:25:44.074]  At first, four years ago, I couldn't go on any show.
[00:25:44.094 --> 00:25:44.654]  So you did that.
[00:25:44.934 --> 00:25:52.800]  Well, and that's because being the biggest channel there on YouTube, conservative channel that exists on YouTube there, banning our channel is tantamount to saying no conservatives are welcome.
[00:25:53.160 --> 00:25:54.861]  So that's one thing that Mug Club really allows us to do.
[00:25:54.901 --> 00:25:59.004]  And we're able to operate within the systems without being beholden to them because we don't make a dime on ads.
[00:25:59.144 --> 00:26:01.145]  So if they suspend us, we go, all right, fine.
[00:26:01.165 --> 00:26:02.126]  We'll be gone for two weeks.
[00:26:02.146 --> 00:26:02.566]  But you know what?
[00:26:02.666 --> 00:26:03.387]  It's worth the risk.
[00:26:03.527 --> 00:26:05.729]  To have Alex on, because people need to see this.
[00:26:05.909 --> 00:26:12.313]  Well, the bottom line is, Elon Musk has jumped on this the last six months, more power to him, but he's like, he's like the diet version.
[00:26:12.333 --> 00:26:18.958]  You guys are really doing it, you've proven it, and once we do this, once we build a conservative populist economy, it's game over.
[00:26:19.218 --> 00:26:19.378]  Yeah.
[00:26:19.618 --> 00:26:20.479]  No, you're exactly right.
[00:26:20.499 --> 00:26:23.040]  It's voting with your dollar.
[00:26:23.060 --> 00:26:25.721]  I think your promo code is Alex right now, and people get a month free.
[00:26:26.462 --> 00:26:28.823]  Where is it, Joe, that they're signing up through Alex?
[00:26:28.843 --> 00:26:33.745]  They can go to the main mug club and do it with Alex, or they can go, to make it even easier, to jonescrowder.com.
[00:26:33.785 --> 00:26:35.086]  That redirects them right to the sub page.
[00:26:35.186 --> 00:26:35.666]  Okay, yeah.
[00:26:35.966 --> 00:26:36.146]  Great.
[00:26:36.166 --> 00:26:39.908]  And I'm really excited to see what you're doing there on Friday and see what else you bring over.
[00:26:41.989 --> 00:26:45.491]  We're always at the tease some information out there, but look, this is the only way I know how to do things.
[00:26:46.111 --> 00:26:47.312]  I don't know how to do it any other way.
[00:26:47.332 --> 00:26:51.253]  If we're going to fail, hey, after today, we're going to fail big and we'll fail together.
[00:26:51.273 --> 00:26:51.574]  Don't worry.
[00:26:51.594 --> 00:26:53.274]  But you've already succeeded right away, but here's the thing.
[00:26:55.775 --> 00:26:56.696]  People ask what they can do.
[00:26:56.716 --> 00:26:57.356]  Okay, great.
[00:26:57.796 --> 00:27:00.978]  Don't just boycott, you know, Anheuser-Busch or Bud Light.
[00:27:01.558 --> 00:27:02.018]  Boycott.
[00:27:02.038 --> 00:27:02.798]  It's real simple.
[00:27:03.179 --> 00:27:05.760]  Everyone should go to jonescrowder.com.
[00:27:06.460 --> 00:27:08.222]  Everybody should go there use promo code Alex.
[00:27:08.242 --> 00:27:09.504]  Everybody should get the free month.
[00:27:10.004 --> 00:27:19.188]   This is a revolution and the infrastructure We're gonna probably come back from break, but all the stuff you're launching We're not against Project Fairtrade, like you said, we love them, but you're going to do that?
[00:27:19.208 --> 00:27:20.089]  You've already been doing it before?
[00:27:21.189 --> 00:27:21.809]  You're going crazy.
[00:27:22.129 --> 00:27:24.429]  Yeah, well, what we have is, again, Mug Club is self-sustaining.
[00:27:24.449 --> 00:27:26.250]  It's a business, but it's not just business.
[00:27:26.290 --> 00:27:33.191]  I hear that all the time, like, hey, it's just business, and that's why people don't really launch when they have hundreds of millions of dollars, their own investigative journalist units.
[00:27:33.511 --> 00:27:41.993]  It's why they don't bring on people like Alex Jones, like Nick DiPaolo, who are the OGs, who are respected by their peers, but they're seen as a liability because they truly are free speech oriented.
[00:27:42.473 --> 00:27:46.314]  Don't be fooled by people who have the veil of freedom and free speech, but they still toe the line.
[00:27:47.114 --> 00:27:48.355]  Nick doesn't, and Alex doesn't.
[00:27:48.395 --> 00:27:50.797]  For all their flaws, you know that they're shooting from the hip.
[00:27:50.817 --> 00:27:55.522]  Well, that's right, and everything's an info war, so the enemy spends billions to try to suppress us.
[00:27:56.622 --> 00:27:57.984]  Only the listeners can jailbreak us.
[00:27:58.024 --> 00:27:58.924]  We'll be right back.
[00:27:58.965 --> 00:28:07.752]  We're back live here at the Steven Crowder Mug Club Studios, somewhere deep in the heart of Texas, and I want to just say something very clearly to viewers and listeners.
[00:28:08.433 --> 00:28:10.875]  I don't hype things that aren't real, okay?
[00:28:10.895 --> 00:28:11.616]  Everybody knows that.
[00:28:12.355 --> 00:28:14.821]  I don't just say things just to hype them like all these bozos.
[00:28:15.262 --> 00:28:16.585]  When I say what Steven Crowder...
[00:28:17.702 --> 00:28:21.343]  and Gerald Morgan and his crew are doing is game-changing.
[00:28:21.343 --> 00:28:22.262]  It is.
[00:28:22.262 --> 00:28:25.222]  What Rumble's doing is game-changing.
[00:28:25.222 --> 00:28:31.663]   It is getting massive percentages of global video traffic and exponentially growing.
[00:28:31.663 --> 00:28:32.502]  It's at 6%.
[00:28:32.502 --> 00:28:33.423]  Sounds small.
[00:28:33.423 --> 00:28:36.061]  Nobody can even crack half a percent compared to YouTube.
[00:28:36.061 --> 00:28:38.522]  At current trend rates of the year, it'll be at 20%.
[00:28:38.522 --> 00:28:40.663]  The system is very, very scared.
[00:28:40.663 --> 00:28:44.462]   Stephen's getting three, four, five million views a day just on his show there.
[00:28:44.462 --> 00:28:48.502]   He's adding all these new shows and putting it all back into bullet infrastructure.
[00:28:48.502 --> 00:28:53.142]   The left is good at massive donations and big corporate funding and ESGs,
[00:28:53.142 --> 00:28:56.382]   and that's why they win even though they're culturally unpopular.
[00:28:56.382 --> 00:29:00.343]   If people simply, instead of boycotting 41 million of Anheuser-Busch,
[00:29:00.343 --> 00:29:01.663]  I'd say more power to you.
[00:29:01.663 --> 00:29:07.022]   Again, if you just spent money on things like memberships at jonescrotter.com to get a free month on...
[00:29:07.052 --> 00:29:08.633]  Not just Stephen's show, but all the other shows.
[00:29:08.673 --> 00:29:11.254]  The new Friday Show on Monday, that's podcast three hours.
[00:29:11.314 --> 00:29:15.256]  Very soon it'll expand to weekly, not just a weekly show, but a daily show.
[00:29:15.577 --> 00:29:17.998]  Got big plans here, but it's like filled with dreams.
