[00:00:00.000 --> 00:00:07.599]  [outro music]
[00:25:05.339 --> 00:25:08.461]  We have to reject this poisonous prison being built around us.
[00:25:08.501 --> 00:25:09.142]  So we've got that.
[00:25:10.343 --> 00:25:13.545]  Also, we figured this out very, very early.
[00:25:15.185 --> 00:25:19.509]  Three years ago, and we said this is an offensive bioweapon made by Obama.
[00:25:20.129 --> 00:25:30.718]  When he got caught doing it, they moved it to an international controlled firm, EcoHealth Alliance, in China, so they could have plausible deniability about where it came from.
[00:25:32.096 --> 00:25:36.059]  But use it against the general population of the world and let governments use it against the population.
[00:25:36.360 --> 00:25:39.662]  But then if China got too uppity, they would then say that China had done it.
[00:25:39.963 --> 00:25:42.865]  And I'm no friend of Xi Jinping and the Chai Kans, believe me.
[00:25:43.666 --> 00:25:46.608]  But this thing was made by Obama in the U.S.
[00:25:46.728 --> 00:25:47.349]  and deployed.
[00:25:48.009 --> 00:25:51.512]  And so now you have a State Department that was censoring everybody and they said China was behind it.
[00:25:52.273 --> 00:26:00.742]  Three years ago, two years ago, a year ago, now they're saying, yes, the Energy Department and the Department of Defense and the Justice Department have all found it was made, it's man-made.
[00:26:00.762 --> 00:26:05.687]  Well, you can look at the damn virus under an electron microscope and they can see it's five viruses combined.
[00:26:06.247 --> 00:26:08.850]  They can scan the damn thing, they've done that, they know every piece of it.
[00:26:11.092 --> 00:26:11.253]  So...
[00:26:13.345 --> 00:26:22.860]  China played along with the deep state leftists to shut down the world, but now because the fights intensify between the globalists and the Chai Khans, now they're blaming China.
[00:26:24.362 --> 00:26:25.985]  As a pretext, again, for war.
[00:26:26.940 --> 00:26:29.261]  And for plausible liability about where the virus came from.
[00:26:29.281 --> 00:26:29.421]  No.
[00:26:29.741 --> 00:26:34.882]  The same people that already had the poison mRNA shots ready, which is admitted, are the ones that created the virus.
[00:26:35.102 --> 00:26:36.002]  It's not our government.
[00:26:36.342 --> 00:26:39.123]  It's the criminal globalists that set up communist China.
[00:26:39.343 --> 00:26:40.803]  They're the ones that set up the poison shot.
[00:26:41.063 --> 00:26:42.323]  They're the ones that set up the UN.
[00:26:42.523 --> 00:26:43.384]  They're the Rockefellers.
[00:26:43.404 --> 00:26:44.144]  They're the Rothschilds.
[00:26:44.164 --> 00:26:45.504]  They're the New World Order.
[00:26:45.764 --> 00:26:49.085]  They're the George Soros puppet masters that play the countries off against each other.
[00:26:49.625 --> 00:26:50.865]  So I'm not anti-government.
[00:26:50.945 --> 00:26:55.506]  I don't want war with the FBI and the police any more than I want war with the fire department.
[00:26:55.786 --> 00:27:02.147]  I want control of our police and military and our fire department and our universities and our banks for the American way.
[00:27:02.688 --> 00:27:10.449]  If a hijacker hijacks the planes and says, I got 20 pounds of bombs on me and a gun, do what I say, you don't go, oh, that's the pilot.
[00:27:11.089 --> 00:27:18.437]   American Airlines or Southwest is to blame or LL or Lufthansa, you go, no, we got a hijacker on the plane.
[00:27:18.997 --> 00:27:22.941]  Hijackers have taken over the corporations, the governments, all of it.
[00:27:22.981 --> 00:27:23.982]  They're a globalist cult.
[00:27:24.302 --> 00:27:25.283]  They're the Davos Group.
[00:27:25.363 --> 00:27:26.064]  They're the Bilderberg.
[00:27:26.184 --> 00:27:26.825]  It's the same group.
[00:27:26.925 --> 00:27:27.325]  New World Order.
[00:27:28.827 --> 00:27:29.668]  They're unpopular.
[00:27:30.248 --> 00:27:30.949]  They're horrible.
[00:27:31.429 --> 00:27:32.430]  They're running all this.
[00:27:33.071 --> 00:27:40.466]   And if you want to beat their worldwide cashless society control grid, the social credit score, the carbon taxes, universal basic income, All of it.
[00:27:40.526 --> 00:27:49.589]  We better do it now because they got the handcuffs out and in many countries the handcuffs are going on, sweetheart, like China and Australia and Italy of all places.
[00:27:50.429 --> 00:27:51.309]  So it's going on.
[00:27:53.990 --> 00:27:54.870]  So we got that stuck.
[00:27:55.650 --> 00:27:59.932]  Biden vows to ban all semi-autos including semi-automatic shotguns for bird hunting.
[00:27:59.972 --> 00:28:00.652]  Can't make that up.
[00:28:02.040 --> 00:28:11.285]  Over 30 mayors in the last five years, 20-something in the last two, have been caught either distributing child porn, making child porn, or raping children.
[00:28:12.866 --> 00:28:15.548]  And Booty Judge's best buddy now has been arrested.
[00:28:15.568 --> 00:28:17.549]  Democrat mayor arrested on child porn charges.
[00:28:18.169 --> 00:28:21.091]  Visited Biden Winehouse several times, called Booty Judge his mentor.
[00:28:23.953 --> 00:28:29.376]  Meanwhile, we got all these videos of pastors being arrested to peacefully protest pedophile drag queen time in Canada.
[00:28:30.700 --> 00:28:31.321]  And so much more.
[00:28:31.341 --> 00:28:32.281]  We got that in the stack.
[00:28:32.842 --> 00:28:38.026]  Tucker Carlson says he's got January 6th news coming out next week and that they are lying.
[00:28:38.587 --> 00:28:41.629]  He's only done a preliminary scanning of the 40 plus thousand hours of footage.
[00:28:42.109 --> 00:28:43.090]  This is only part one.
[00:28:43.451 --> 00:28:48.154]  And part one is just going to establish, I can tell you, I talked to him, is going to establish that they're lying.
[00:28:48.775 --> 00:28:49.355]  They're lying here.
[00:28:49.395 --> 00:28:50.056]  They're lying there.
[00:28:50.096 --> 00:28:52.058]  They're lying here, here, here, there, there, there, everywhere.
[00:28:52.618 --> 00:29:02.497]   And then the big juicies are going to come out the next week that they've gotten into now, but they've only ferreted through Some of the footage.
[00:29:03.718 --> 00:29:05.540]  So look for that.
[00:29:07.582 --> 00:29:08.843]  We got to talk about Andrew Tate.
[00:29:09.264 --> 00:29:11.506]  Now have three of the six women saying that was made up.
[00:29:11.526 --> 00:29:12.427]  The media just made it up.
[00:29:13.268 --> 00:29:14.389]  And it was all consensual.
[00:29:15.590 --> 00:29:21.690]   And He now has lost 30 pounds, and now they're saying he has cancer.
[00:29:22.111 --> 00:29:24.471]  And if you look at the photos of him, he looks like absolute hell.
[00:29:25.172 --> 00:29:31.454]  We should pray for him, because whether he was guilty or not, which it looks like he's not, he doesn't deserve to be put in a gulag and just held for three or four months.
[00:29:31.474 --> 00:29:40.656]  They're now saying indefinitely, being tortured basically, being like two bologna sandwiches a day is the word, and in solitary confinement.
[00:29:41.877 --> 00:29:42.897]  So that's all coming up.
[00:29:43.057 --> 00:29:51.202]   And tying into the whole central bank digital currency, PNC Bank has debanked Donald Trump Jr.
[00:29:52.483 --> 00:29:53.643]  We know where this is all going.
[00:29:53.723 --> 00:29:58.445]  That is where it is going in royal triplicate.
[00:29:59.386 --> 00:30:03.087]  That's just some of the news today.
[00:30:04.928 --> 00:30:05.028]  U.S.
[00:30:05.068 --> 00:30:08.330]  develops AI-powered facial recognition tech for military robots.
[00:30:08.710 --> 00:30:10.711]  Hunter killers that scan your face and then kill you.
[00:30:11.291 --> 00:30:12.391]  I said that 25 years ago.
[00:30:12.431 --> 00:30:13.412]  You can find a video of it.
[00:30:14.893 --> 00:30:17.154]  Only NATO or nukes can save Ukraine.
[00:30:18.154 --> 00:30:20.075]  That's what Zelensky and his minions are saying.
[00:30:20.575 --> 00:30:22.856]  So they're saying, just give us the nukes, we'll use them on Russia.
[00:30:24.437 --> 00:30:25.837]  Man, it'll probably happen.
[00:30:27.478 --> 00:30:30.940]  Sitting in battle tanks, that'll cause World War III, Biden said eight months ago.
[00:30:31.880 --> 00:30:34.961]  Seven months later, of course we're sitting in frontline battle tanks.
[00:30:36.842 --> 00:30:39.383]  Sleepwalking our way into thermal nuclear war.
[00:30:39.403 --> 00:30:42.024]  All right, here's what I'm going to do.
[00:30:42.084 --> 00:30:43.885]  I'm going to air an important John Bowne report.
[00:30:44.599 --> 00:30:48.180]  We're going to come back in about four minutes and I'm going to plow through all this news that I just mentioned.
[00:30:49.321 --> 00:31:01.404]  And then as soon as Roseanne Barr gets here, she's scheduled to be here in about 30 minutes, we'll air a couple of promos and special reports, get her in the studio and cover the waterfront with her.
[00:31:01.945 --> 00:31:26.993]   But I want to play This John Bowne report, high treason as World Health Organization subjugates the USA, and that ties right into the global government power grab that whatever you see going on is created by corporate boards, the Carnegie Endowment, Rockefeller Endowment, and others, transgenderism, all the stuff, central bank digital currencies, carbon taxes, and then they give them to the government officials, they put in power, and they implement it.
[00:31:28.863 --> 00:31:29.964]  And your U.S.
[00:31:30.024 --> 00:31:30.924]  ID will look like a U.S.
[00:31:30.985 --> 00:31:31.185]  ID.
[00:31:31.205 --> 00:31:32.946]  Your Australian ID will look like an Australian ID.
[00:31:32.966 --> 00:31:34.267]  Your German ID will look like a German ID.
[00:31:35.227 --> 00:31:37.149]  But it's all globally standardized by the U.N.
[00:31:37.169 --> 00:31:48.917]  We're going to be looking at the digital chains that are going on, the control grid and how it operates and the new developments of it publicly rolling out when we come back from this extremely important special report.
[00:31:48.957 --> 00:31:56.362]   Remember, you can find all these special reports at band.video and of course At conspiracyfact.info.
[00:31:57.063 --> 00:32:03.088]  They're now blocking the last URL we had, theinfowar.tv, which takes you to a full index of Banned.Video.
[00:32:03.428 --> 00:32:14.218]  We have a new site, they'll probably ban that soon, but we'll have a new URL, and that is conspiracyfact.info, that now takes you to Banned.Video with a full index of all the links.
[00:32:14.578 --> 00:32:24.543]   By going to Banned.Video, off the link, ConspiracyFact.info and then gives you a full index of all the links in live time to the exact same videos.
[00:32:25.762 --> 00:32:32.868]  So you can send out a link that's not being blocked by places like Twitter, Facebook, Instagram, Google, even a lot of your emails are blocking stuff.
[00:32:33.148 --> 00:32:35.930]  A lot of the text messages you'll notice, it's InfoWars.com.
[00:32:35.970 --> 00:32:39.673]  You can't send it through on Yahoo Messenger or even, you know, all these apps.
[00:32:40.254 --> 00:32:41.315]  So you got to get around that.
[00:32:41.355 --> 00:32:42.515]  Don't let the enemy win.
[00:32:42.736 --> 00:32:44.217]  They don't want the medicine getting out there.
[00:32:44.277 --> 00:32:48.400]  So you are the white blood cells that can get the medicine out to the rest of the bloodstream.
[00:32:48.760 --> 00:32:50.622]  And it's your decision whether you want to take this mission.
[00:32:50.882 --> 00:32:52.483]  ConspiracyFact.info.
[00:32:52.804 --> 00:32:55.246]  Then just click right there on whatever shows live and right now.
[00:32:55.746 --> 00:32:58.427]  It's the Alex Jones Show, and you can share that link.
[00:32:58.767 --> 00:32:59.387]  Find that link.
[00:32:59.407 --> 00:33:01.507]  It makes it simpler for people that have never been to the site.
[00:33:01.527 --> 00:33:06.508]  Just go there and, again, scroll down a little bit, or you can see right there on the left-hand side, the Alex Jones Show.
[00:33:07.028 --> 00:33:15.390]  Click on that, and you can then send that out, and you can find all the other archived shows and all the live shows and so much more.
[00:33:15.890 --> 00:33:19.610]  So there it is, ladies and gentlemen.
[00:33:19.670 --> 00:33:22.051]  Get that all at conspiracyfact.info.
[00:33:23.442 --> 00:33:25.907]  You want to stand for the New World Order and win big time.
[00:33:25.927 --> 00:33:27.450]  All right, here's that special report.
[00:33:27.470 --> 00:33:32.180]  We'll come back, plow through the news, and then Roseanne Barr for her maiden visit with us.
[00:33:32.139 --> 00:33:49.899]  I'm very excited.
[00:33:50.134 --> 00:33:52.174]  The eugenics is just getting started.
[00:33:52.354 --> 00:34:01.537]  The elites managed to eliminate a fraction of the populace they must destroy through the virus and vaccines, surpassing the genocide of Nazi Germany.
[00:34:01.897 --> 00:34:07.082]  All over the Western world, we are seeing very large, measurable increases in unexplained deaths.
