[00:00:00.000 --> 00:00:02.960]  [BEEPING]
[00:24:15.992 --> 00:24:25.638]  And then there, like he says, he says there's about, you know, there's about 600 of the smartest people in the world, you know, in his very, very arrogant sort of way.
[00:24:26.278 --> 00:24:35.841]  But actually, there's a couple of thousand that are part of this organization, and these thousand, a couple of thousand, are sprinkled all over the world in various governments.
[00:24:36.061 --> 00:24:37.382]  Some of them are running governments.
[00:24:37.442 --> 00:24:42.043]  Trudeau is one up in Canada, members of his cabinet, members of his government.
[00:24:42.483 --> 00:24:43.804]  Same with France, Macron.
[00:24:44.224 --> 00:25:01.696]   And there are other members of the World Economic Forum That are running not only governments and are parts of the bureaucracies and systems of many of these governments around the world, Australia is another, the United States is another, but there's also corporations.
[00:25:01.756 --> 00:25:04.698]  There's corporations that are members of the World Economic Forum.
[00:25:05.038 --> 00:25:13.477]   So when we hear about all this corporate wokeness, since 1972, essentially, there has been this organizing
[00:25:13.477 --> 00:25:19.876]   of fact to basically culturalize the world, get the world ready to be globalized.
[00:25:19.876 --> 00:25:22.798]  And these guys are no longer hiding it.
[00:25:22.798 --> 00:25:26.518]   So now what we're seeing-- and this is going to happen financially.
[00:25:26.518 --> 00:25:28.798]  It's going to happen in the economic system.
[00:25:28.798 --> 00:25:32.357]  And we are going to see things-- yeah, you go great reset.
[00:25:32.357 --> 00:25:39.477]   We're going to see things like another health crisis discussion, even though in this country,
[00:25:39.477 --> 00:25:42.797]  we're going to start-- we'll start to hear more.
[00:25:41.512 --> 00:25:42.833]  We will not comply, right?
[00:25:42.873 --> 00:25:44.274]  Well, I got all that.
[00:25:44.354 --> 00:25:46.776]  And we should not comply with any of this nonsense.
[00:25:46.816 --> 00:25:50.279]  But I'm starting to see things like malaria.
[00:25:50.439 --> 00:25:53.462]  You know, I pay very close attention to these indicators.
[00:25:54.182 --> 00:26:00.007]  So in a health crisis in this country, which is going to strain the financial and economic system, and they're going to take advantage of it.
[00:26:00.027 --> 00:26:15.799]   So this enemy force that I just laid out And they have subordinate organizations underneath the World Health Organization, the World Bank, the International Monetary Fund, the World Trade Organization, the United Nations, which you have always been highlighting and what they're up to.
[00:26:15.819 --> 00:26:18.721]  And it's important that we understand where the U.N.
[00:26:18.801 --> 00:26:21.123]  is at on a given day, particularly in this country.
[00:26:21.863 --> 00:26:27.289]  But we've seen cases, small, small anecdotal numbers right now of malaria in this country.
[00:26:27.329 --> 00:26:29.771]  We have never seen malaria in the United States of America.
[00:26:30.131 --> 00:26:34.336]  Yet we've got a couple of cases down here in Florida, a couple of cases up in Washington, D.C.
[00:26:34.376 --> 00:26:37.299]  I think that I just read about one out in Texas the other day.
[00:26:37.859 --> 00:26:43.043]  I mean, these are anecdotal, but when malaria hits and you're not ready for it, it can spread very quickly.
[00:26:43.083 --> 00:26:50.588]  The other one that is also a mosquito-borne type disease, and it seems like this is the Bill Gates thing, right?
[00:26:50.608 --> 00:26:53.330]  The Bill Gates incursion.
[00:26:53.750 --> 00:26:56.672]  Yes, and this footage is yesterday confirmed local news.
[00:26:57.312 --> 00:27:00.915]  That is millions of mosquitoes being released by helicopter in Florida.
[00:27:01.855 --> 00:27:08.741]   Yeah, and so you say, you know, because the other one that's up there, That we talk about is the West Nile virus, the West Nile virus.
[00:27:09.101 --> 00:27:11.443]  I mean, these are deadly, these are deadly things.
[00:27:11.483 --> 00:27:16.387]  So when you see that, what you're showing right there, I mean, this is, these are not conspiracy theories.
[00:27:16.407 --> 00:27:23.312]  This isn't the bullshit that... Yeah, that's a literal black helicopter that Bill Gates funds spraying mosquitoes on Floridians.
[00:27:24.281 --> 00:27:24.481]  Yeah.
[00:27:24.842 --> 00:27:26.103]  I mean, it's unbelievable.
[00:27:26.183 --> 00:27:34.753]  And, you know, again, I do want to, part of what I do want to talk about in some of the time that I have is the Republican Party.
[00:27:34.773 --> 00:27:35.814]  Where's the Republican Party?
[00:27:35.834 --> 00:27:39.358]  Well, sir, you've got the floor, but let me just interject here, because you're reading my mind.
[00:27:41.360 --> 00:27:46.127]   I want to, before you have to go, get into I understand you're fighting for Americans.
[00:27:46.647 --> 00:27:55.790]  The Chai Com Power Group, the Russians, the globalists incestuously work with both, but they're undermining America, trying to demoralize us, trying to bankrupt us, destroying our cities.
[00:27:56.731 --> 00:28:02.913]  What is their... I mean, obviously, I believe you would agree the globalists are the most powerful bloc.
[00:28:04.053 --> 00:28:05.294]  Here's their ultimate goal.
[00:28:05.434 --> 00:28:06.274]  Here's their ultimate goal.
[00:28:06.314 --> 00:28:06.915]  I'm sorry, Alex.
[00:28:06.935 --> 00:28:07.675]  Here's their ultimate goal.
[00:28:07.715 --> 00:28:08.935]  No, that's exactly what I was about to ask.
[00:28:08.975 --> 00:28:09.976]  What is their goal?
[00:28:11.420 --> 00:28:17.963]  I've said this, I've said this very publicly, that their original intent was eight years of Obama, right?
[00:28:18.363 --> 00:28:25.426]  Steal this country, eight years of Obama, and then get Hillary Clinton in charge and have eight years of Hillary Clinton, and we would be done.
[00:28:25.607 --> 00:28:28.448]  You'd be done, I'd be done, we wouldn't be having this conversation.
[00:28:28.508 --> 00:28:32.110]  So, to your audience and to the American people, that was their plan.
[00:28:32.350 --> 00:28:33.250]  Eight years of Obama?
[00:28:33.810 --> 00:28:39.453]  And if you weren't on the Obama, you know, if you didn't get on board with Obama, you didn't get on board with his team, you were out.
[00:28:39.973 --> 00:28:41.754]  You were out like I was out, you know.
[00:28:42.155 --> 00:28:49.679]  And then the next step, the next stage was a controlled political person in the name of Hillary Clinton.
[00:28:50.080 --> 00:28:52.401]  And keep her in there for another eight years.
[00:28:52.861 --> 00:29:01.407]  And we were blessed, we were blessed that Trump, this warrior, stood up and using his own resources and putting his own life on the line.
[00:29:01.427 --> 00:29:03.028]  And you, and then that helped derail...
[00:29:03.228 --> 00:29:04.469]  Bodies is back.
[00:29:04.629 --> 00:29:11.653]  The ultimate numeric product on the market has returned to for store dot com and is now 25% off for a limited time.
[00:29:12.034 --> 00:29:13.875]  Utilized for thousands of years.
[00:29:13.975 --> 00:29:17.037]  Numeric is one of the most studied medicinal herbs today.
[00:29:17.397 --> 00:29:35.885]   Hundreds of peer reviewed scientific articles are published every year on the chemistry and Bodies will reduce inflammation throughout the body, help boost and support flexibility, increase mobility, assist in joint function, bolster your immune system, and so much more.
[00:29:36.245 --> 00:29:48.008]  Regular turmeric from the store contains about 1 to 5% of the active ingredient curcuminoids, but our super powerful extract using bodies contains over 95% of the active ingredients in turmeric.
[00:29:48.248 --> 00:29:51.491]  No other product can compare with this cucuminoid delivery system.
[00:29:51.751 --> 00:29:55.355]  So if you want to put the true power of turmeric to the test, then look no further.
[00:29:55.595 --> 00:30:01.841]  Grab yourself a bottle today for 25% off at InfoWareStore.com and put your body at ease.
[00:30:03.766 --> 00:30:05.827]  DrStellaMD.com.
[00:30:05.887 --> 00:30:10.389]  Tell people about your amazing line of products that are over-the-counter, but also the telemedicine you've got.
[00:30:10.429 --> 00:30:14.511]  Yeah, let's talk about the telemedicine first, because that's the important, the most important part, you know?
[00:30:14.631 --> 00:30:18.990]   So what you really do is that you go on drstellaMD.com, you do a telemedicine appointment,
[00:30:18.990 --> 00:30:22.031]  you fill all your medical information, we review it.
[00:30:22.031 --> 00:30:27.150]   Our nurses call you, we review all your information, look at your allergies, your weight and all that.
[00:30:27.150 --> 00:30:31.190]   And then we prescribe the medication according to your medical history, according to your weight,
[00:30:31.190 --> 00:30:34.391]   according to, you know, all the medications that you're taking.
[00:30:34.391 --> 00:30:38.271]   And then we ship it to you, and then you take it and you keep it in your medicine cabinet.
[00:30:38.271 --> 00:30:45.431]   We have a package we've put together called Covike Complete. It has hydroxychloroquine,
[00:30:45.431 --> 00:30:51.631]   it has ivermectin, it has budesonide, and it has this cute little nebulizer that we created
[00:30:51.631 --> 00:30:54.831]   that you can actually just charge it with your power bank, you know.
[00:30:54.831 --> 00:30:59.875]  So you get the nebulizer, so it gets you Z-Pak, and then you get the steroids that you need.
[00:30:59.915 --> 00:31:02.257]  So you have everything that you need if you get sick.
[00:31:02.717 --> 00:31:07.120]  So we, and then when we give that to you, if you get sick you can call us and we can direct you if you need direction.
[00:31:07.420 --> 00:31:09.482]  But everything is done and given with direction.
[00:31:09.522 --> 00:31:17.885]   So you keep it in your medicine cabinet so that when you get sick, By the time you get sick and you call us and it takes three days to ship to you, you're sick and you're scared and you're terrified.
[00:31:18.205 --> 00:31:23.426]  So I tell people that please, I am screaming from the rooftop, America, please listen to me.
[00:31:23.466 --> 00:31:28.167]  Some people just get ivermectin, some people just get hydroxychloroquine, some people get the whole COVID complete pack.
[00:31:28.287 --> 00:31:36.029]  But while we can help you, while you're still alive and strong and can do it, do it now, now, today.
[00:31:36.169 --> 00:31:40.750]  DrStellaMD.com, DrStellaMD.com, promo code Alex.
[00:31:41.010 --> 00:31:42.391]  You have a 10% discount.
[00:31:42.411 --> 00:31:43.352]  You're a great sponsor.
[00:31:43.392 --> 00:31:44.673]  Tell us about the other products you've got.
[00:31:44.693 --> 00:31:45.173]  People need to get them.
[00:31:45.213 --> 00:31:45.954]  What would you recommend?
[00:31:46.014 --> 00:31:48.816]  Everybody, preemptively, therapeutically, it's already great for you.
[00:31:48.836 --> 00:31:49.377]  Get on right now.
[00:31:49.517 --> 00:31:56.182]  Alex, I have gone past just doing medicine, like a doctor treating disease, to, like, realizing that you have to get people healthy.
[00:31:56.282 --> 00:31:57.583]  You know, this thing called Covivite.
[00:31:57.703 --> 00:31:59.925]  It has vitamins C, D, zinc, and quercetin.
[00:31:59.945 --> 00:32:00.766]  We have a lot of supplements.
[00:32:01.246 --> 00:32:02.767]  Vitamins C, D, zinc, and quercetin.
[00:32:03.067 --> 00:32:04.909]  Zinc is a potent antiviral.
[00:32:05.009 --> 00:32:06.930]  We have this thing we call the Plandemic Pack.
[00:32:07.070 --> 00:32:08.351]  We have daily immune boosts.
[00:32:08.431 --> 00:32:09.532]  We have all kinds of packages.
[00:32:09.612 --> 00:32:11.493]  We have the Immunovites for children.
[00:32:11.573 --> 00:32:13.994]  This is kind of new, but we didn't have anything for kids.
