[00:00:00.000 --> 00:00:03.359]  [BEEPING]
[00:22:02.553 --> 00:22:06.645]   All I'm saying is, What you say is dead on.
[00:22:06.685 --> 00:22:09.866]  I mean, I sit there and I watch it and I go, gosh, I wish I could nail it.
[00:22:10.527 --> 00:22:11.567]  And I'm not kissing your ass, it's true.
[00:22:11.587 --> 00:22:12.087]  I appreciate it.
[00:22:12.107 --> 00:22:12.487]  Nail it.
[00:22:13.528 --> 00:22:22.912]  And regardless of what happens, we need people like you at the top of government that actually know the subjects and aren't just getting talking points from the donor class.
[00:22:22.972 --> 00:22:23.212]  Yeah.
[00:22:24.193 --> 00:22:27.714]   So let's just, since we're meeting for the first time, Just a few minutes.
[00:22:27.734 --> 00:22:34.718]  I mean, your audience is probably very well familiar with this, but in your own words, just hear it without, I didn't Google any of this beforehand, etc.
[00:22:34.738 --> 00:22:35.579]  I don't want to be biased.
[00:22:37.367 --> 00:22:40.668]  What's your journey to the views that you have now?
[00:22:40.788 --> 00:22:43.469]  I mean, what gets you going in terms of your mission?
[00:22:43.509 --> 00:22:54.433]  You're a clearly passionate guy, want to revive the essence of our founding ideals of the free exchange of ideas, not be controlled in a way that impedes the sovereignty of the United States.
[00:22:54.453 --> 00:22:59.035]  I know these topics animate you, but what personally got you to that place right now?
[00:22:59.455 --> 00:23:04.478]  I had a lot of family that worked in the sharp end of the stick in U.S.
[00:23:04.538 --> 00:23:08.400]  intelligence, and they never really told me any of the classified or secret stuff.
[00:23:08.960 --> 00:23:11.421]  But like my uncle was high level, I ran contra and a bunch of other stuff.
[00:23:12.222 --> 00:23:12.662]  Oh really?
[00:23:12.862 --> 00:23:13.823]  So I wouldn't have ever guessed that.
[00:23:13.863 --> 00:23:15.904]  Your parents or uncles?
[00:23:15.924 --> 00:23:16.544]  Just a lot of people.
[00:23:16.784 --> 00:23:18.625]  Okay, a lot of people in your family were in U.S.
[00:23:18.665 --> 00:23:19.165]  intelligence.
[00:23:19.625 --> 00:23:28.169]  Well, back during the 70s, 80s and stuff, before they went from HUMET to electronic intelligence, there was a mobilization of the population against the Russians and others.
[00:23:28.249 --> 00:23:28.469]  Yeah.
[00:23:28.889 --> 00:23:31.110]  And so, yeah, I mean, I had a lot of family.
[00:23:31.130 --> 00:23:41.596]   I went to a family reunion, it was like a Soldier of Fortune convention, and they would just talk about What the government was doing, what was going on.
[00:23:41.736 --> 00:23:42.496]  They were patriots.
[00:23:42.937 --> 00:23:44.638]  Just like we see all these whistleblowers now of the government.
[00:23:45.639 --> 00:23:46.800]  They didn't like what was happening.
[00:23:47.200 --> 00:23:51.043]  So it's not that the government's our enemy, it's that criminals at the top have basically captured it.
[00:23:51.123 --> 00:23:56.107]  So when you're a child growing up hearing all this, I just kind of absorbed it.
[00:23:56.147 --> 00:23:58.969]  I wasn't even really listening to it until later I realized how true it was.
[00:23:59.750 --> 00:24:05.151]  And then I started to go to college a little bit, but I was already very successful in business by the time I was like 19 as a salesman.
[00:24:06.431 --> 00:24:16.474]  And boom, I saw really this anti-American race-based brainwashing that we see out in the open now that was going on here in Austin on the college campuses.
[00:24:16.974 --> 00:24:18.274]  And so I decided... And when was this?
[00:24:18.534 --> 00:24:19.694]  Just so we track the time.
[00:24:19.854 --> 00:24:20.854]  This was in about 1993.
[00:24:21.134 --> 00:24:21.335]  Okay.
[00:24:21.675 --> 00:24:23.735]  And I've been on air since 1994, officially 95.
[00:24:23.775 --> 00:24:23.975]  Okay.
[00:24:23.995 --> 00:24:26.156]  But you were a salesman before that.
[00:24:26.236 --> 00:24:27.276]  You started college.
[00:24:27.296 --> 00:24:27.736]  Where was that at?
[00:24:28.496 --> 00:24:29.716]  I just went to local community college.
[00:24:29.816 --> 00:24:30.256]  Here in Austin?
[00:24:30.276 --> 00:24:31.677]  Yeah, I was figuring out what I wanted to do.
[00:24:31.777 --> 00:24:32.277]  Here in Austin?
[00:24:32.437 --> 00:24:32.817]  Absolutely.
[00:24:32.837 --> 00:24:36.938]  But you were already a successful salesman, so then you decided to find your way out of college.
[00:24:36.958 --> 00:24:38.979]  Yeah, I'd had jobs when I was a kid.
[00:24:38.999 --> 00:24:40.179]  My dad had money and stuff.
[00:24:40.219 --> 00:24:42.339]  My parents were successful.
[00:24:43.160 --> 00:24:45.540]  And I would say, I want new shoes.
[00:24:45.600 --> 00:24:48.061]  I want to get a new wakeboard.
[00:24:49.120 --> 00:24:52.039]   because we were living in the lake, and my dad would say, "Well, then go get a job."
[00:24:52.039 --> 00:24:58.500]   So by the time I was about 13, I had jobs, and then I got into different sales.
[00:24:58.500 --> 00:25:03.840]   But the biggest thing is I was selling gym memberships and stuff when I was 18, and I was making $150,000 a year,
[00:25:03.840 --> 00:25:08.400]   $20,000 a year, and then I was going to community college, figuring out I wanted to go to Maine College,
[00:25:08.400 --> 00:25:09.880]  and it was just insane.
[00:25:09.880 --> 00:25:13.880]   I went and sat in on some UT courses on RTF, radio, television, films.
[00:25:13.880 --> 00:25:16.360]   I thought I might want to do that 'cause I wanted to be politically involved.
[00:25:16.360 --> 00:25:17.720]  They were teaching 20-year-old stuff.
[00:25:17.720 --> 00:25:20.479]   I was like, "You're gonna talk about the internet, "these classes, why am I here?"
[00:25:20.479 --> 00:25:23.440]  Like, "Well, first you gotta take all these other classes."
[00:25:23.906 --> 00:25:25.608]  Started out on AXS TV in 1994.
[00:25:25.748 --> 00:25:27.689]  Got my own show in 95.
[00:25:28.430 --> 00:25:29.411]  Got a website in 97.
[00:25:29.571 --> 00:25:31.252]  Got a local radio show in 96.
[00:25:33.014 --> 00:25:34.275]  Called up satellite companies.
[00:25:34.335 --> 00:25:35.036]  Bought the equipment.
[00:25:35.096 --> 00:25:37.678]  The station let me put in the connection to the satellite.
[00:25:38.018 --> 00:25:42.102]  Syndicated myself when I was... And you're in your early 20s doing... just decided you're going to do all this stuff.
[00:25:42.122 --> 00:25:43.363]  Syndicated myself at 22.
[00:25:43.883 --> 00:25:45.885]  Got on suddenly like 50-something radio stations.
[00:25:45.925 --> 00:25:46.526]  It was insane.
[00:25:46.806 --> 00:25:48.227]  Hit the national news immediately.
[00:25:49.128 --> 00:25:50.229]  Decided to sit us on coffee.
[00:25:50.269 --> 00:25:51.190]  What were you talking about?
[00:25:52.039 --> 00:25:56.840]  Well, instead of selling coffee mugs and newsletters like other talk shows did to supplement their income, I said, I'm going to make films.
[00:25:57.581 --> 00:26:12.485]  And so I would go and show the UN taking over the national parks and show the UN signs and show what that treaty meant, that it was taking control of US land under UN treaties, kind of like the UN treaty on health care and things that's happening right now.
[00:26:13.065 --> 00:26:14.806]  And so I just basically exploded.
[00:26:16.067 --> 00:26:21.333]  On to the underground scene with conservatives and people that were aware of what was going on.
[00:26:21.353 --> 00:26:24.456]  In about 1996, I was already reaching millions of people.
[00:26:25.657 --> 00:26:27.620]  And so it's been a long, long-term operation.
[00:26:27.640 --> 00:26:28.561]  29 years on air.
[00:26:29.962 --> 00:26:30.323]  Ever since?
[00:26:31.384 --> 00:26:31.864]  Absolutely.
[00:26:31.904 --> 00:26:35.328]  We've, you know, 9-11 happened and I questioned 9-11.
[00:26:36.553 --> 00:26:38.134]  And I was on almost 200 radio stations.
[00:26:38.734 --> 00:26:42.456]  I'd been offered, you know, by major companies, you know, the next big Rush Limbaugh-style deal.
[00:26:42.916 --> 00:26:44.056]  I guess Glenn Beck took that deal.
[00:26:44.537 --> 00:26:46.477]  Nothing against him, you know, overall great guy, really smart.
[00:26:47.438 --> 00:26:52.380]  And I went from almost 200 affiliates to 30-something affiliates in one month when 9-11 happened.
[00:26:52.660 --> 00:26:57.703]  And I wasn't for radical Islam, and I believe Islamists were involved, but I knew about the NORAD stand-down.
[00:26:57.743 --> 00:26:58.503]  I knew about Building 7.
[00:26:58.843 --> 00:27:05.226]  I knew about a lot of the stuff that I was talking to police about that were on the ground, that they knew it was coming, bare minimum.
[00:27:06.047 --> 00:27:14.841]  I'm against the attack on Israel and Hamas is terrible but something like 85% in major polls of Israelis think the government knew and let it happen now.
[00:27:15.682 --> 00:27:24.309]   So it's the same thing but when I said that then The radio network owners I was on, GCN, came to me and they said, listen, we just lost 50 affiliates today.
[00:27:24.349 --> 00:27:25.590]  They're all going to dump you if you don't stop.
[00:27:26.010 --> 00:27:27.051]  And I said, well, it's the truth.
[00:27:27.071 --> 00:27:28.012]  I'm going to keep questioning it.
[00:27:28.052 --> 00:27:33.677]  So that just shows I never did this for monetary gain or just to be popular.
[00:27:33.997 --> 00:27:39.041]  Though I do need monetary operations to fund my operation and be free and independent, I'm not for sale.
[00:27:39.862 --> 00:27:41.563]  And so I've already been up and down.
[00:27:41.603 --> 00:27:44.926]  That's why when they deplatformed me and things and thought I would just give up, I didn't.
[00:27:45.447 --> 00:27:46.548]  So I started out on Axis Television.
[00:27:47.268 --> 00:27:58.461]  Uh, and so I've, I've, I've started from the very, you know, mailroom of media and I've, you know, at one point in 2016, 17, much bigger show than Rush Limbaugh, much bigger show than Joe Rogan.
[00:27:58.842 --> 00:28:02.867]  Undoubtedly the number one independent, or not even independent, media show in the country.
[00:28:02.887 --> 00:28:04.148]  Over 30 million viewers and listeners.
[00:28:06.350 --> 00:28:10.412]  2016, 2017.
[00:28:08.031 --> 00:28:10.412]  And then that's when they de-platformed me because I was just number one.
[00:28:10.773 --> 00:28:13.274]  I mean, every day over 25 million listeners, conservatively.
[00:28:14.215 --> 00:28:15.876]  And so that's when they said, well, we've got to stop this guy.
[00:28:15.896 --> 00:28:16.956]  And then that's when the tax came.
[00:28:17.216 --> 00:28:19.158]  But I've survived that, and now we've rebuilt.
[00:28:19.658 --> 00:28:20.939]  And in many ways, we're stronger than ever.
[00:28:20.959 --> 00:28:21.959]  We're definitely more influential.
[00:28:22.299 --> 00:28:22.540]  Yeah.
[00:28:22.740 --> 00:28:26.582]  Well, you said the motivation's not monetary.
[00:28:27.723 --> 00:28:30.925]  I do find that people who are successful, I can see, are passionate.
[00:28:32.085 --> 00:28:32.946]  What is that mission?
[00:28:34.255 --> 00:28:35.316]  What is it that calls you?
[00:28:35.336 --> 00:28:38.077]  I mean, you've been doing this now for a few decades now.
[00:28:38.237 --> 00:28:39.998]  You're clearly called by something.
[00:28:41.519 --> 00:28:41.900]  What is it?
[00:28:42.620 --> 00:28:46.903]  Well, when I was, I mean, five, six, seven years old, friends and family would come to the house.
[00:28:46.943 --> 00:28:48.403]  My dad would be playing chess with them or poker.
[00:28:48.423 --> 00:29:02.692]  I'd hear all these guys, FBI agents, Army colonels, spooks, talking about the New World Order and the global government, getting rid of the border, selling out America, and this plan for regional governments, this plan for a computer to run everything.
[00:29:03.709 --> 00:29:04.349]  Oh, hello!
[00:29:04.830 --> 00:29:09.792]  It's another Communist Chinese Dragon here with an important public service announcement.
[00:29:10.272 --> 00:29:23.698]  Live in your poop and needles and human sex trafficking and open borders and buy slave goods from China and do what the Justice Department say and put all the good Americans in prison and stay asleep.
[00:29:24.218 --> 00:29:29.901]  Your master, Xi Jinping, has arrived and our puppet Biden bowed down to him.
[00:29:30.581 --> 00:29:36.723]  Governor Newsom has also visited and bowed down to our leader, who is also your master.
[00:29:37.223 --> 00:29:44.505]  The shithole city of San Francisco, like all the other communist cities we control, has been flooded with fentanyl.
[00:29:45.005 --> 00:29:49.066]  But when the dear leader arrives, they clean the streets for him.
