[00:00:02.057 --> 00:00:08.704]  From his Central Texas Command Center, deep behind enemy lines, the information war continues.
[01:38:32.630 --> 01:38:39.215]  I'm in the middle of the speech and explaining that the Department of Justice in 1999 had told a reporter I was working with that the U.S.
[01:38:39.215 --> 01:38:42.958]  economy launders $500 billion to a trillion dollars a year of all dirty money.
[01:38:42.958 --> 01:38:48.362]  So, not just narcotics trafficking, but illegal gambling, tax evasion, financial fraud, everything.
[01:38:48.775 --> 01:38:51.719]  Okay, now with the financial fraud, it's much bigger.
[01:38:51.719 --> 01:38:53.702]  But at that time, $500 billion to a train.
[01:38:53.702 --> 01:39:01.893]  So I said to this wonderfully spiritual evolved audience, if you could push a red button to stop all hard narcotics trafficking in your community,
[01:39:02.688 --> 01:39:04.189]  I said, why would you not push the button?
[01:39:04.189 --> 01:39:07.151]  They said, we don't want our mutual funds to go down.
[01:39:07.151 --> 01:39:08.733]  We don't want our government checks to go down.
[01:39:08.733 --> 01:39:10.094]  But see, that's the scam!
[01:39:10.094 --> 01:39:11.475]  Justice be done!
[01:39:11.475 --> 01:39:13.496]  May the heavens fall!
[01:39:13.496 --> 01:39:18.120]  I mean, all of these parasitic systems cost more than they make, and they're wrong!
[01:39:18.120 --> 01:39:18.500]  Right.
[01:39:18.500 --> 01:39:31.950]  And so, what it's going to come down to is, we cannot, we've seen the Fed monetize the whole treasury and mortgage market last year, and so we can't, obviously you can't keep monetizing at this rate.
[01:39:32.409 --> 01:39:42.537]  And so now the day has come where the bell is ringing and saying, we can't get free money forever anymore, so something's got to give and we've got to change.
[01:39:42.537 --> 01:39:56.828]  And those changes are going to happen, Alex, in the places where our governors, our attorney generals, and our sheriffs can come together, assert 10th Amendment right, and now we're all going to have to support them in re-engineering the economic flows.
[01:39:56.828 --> 01:40:01.552]  But when it comes out the other side of the sausage maker, we're all going to have to be a lot more productive.
[01:40:03.083 --> 01:40:14.170]  Well, it is true that half the population is on some form of government dole or payment or job, and the government's only getting more aggressive, more parasitic, more militarized.
[01:40:14.170 --> 01:40:14.850]  Right.
[01:40:14.850 --> 01:40:20.914]  And what the cops and the bureaucrats don't understand is the bankers have already moved offshore.
[01:40:20.914 --> 01:40:23.915]  They're literally for three years been buying homes offshore.
[01:40:23.915 --> 01:40:28.278]  They believe they're probably going to lose control, but they've already run off with a bag of money.
[01:40:28.797 --> 01:40:30.818]  I think it is very, very important.
[01:40:30.818 --> 01:40:42.964]  I said in my year-end wrap-up, which I called the Year of the Giant Vampire Squid, the wonderful story from Rolling Stone, declared Goldman Sachs the giant vampire squid.
[01:40:42.964 --> 01:40:51.547]  Basically, what these guys did, Alex, in the 90s and early 2000s, they moved trillions of dollars out of this country, a lot of it illegal.
[01:40:51.547 --> 01:40:56.930]  To do that, they issued massive fraudulent securities and derivatives, and what this bailout did was
[01:40:57.555 --> 01:40:59.457]  It refinanced them out of the fraud.
[01:40:59.457 --> 01:41:10.385]  And so, they have pulled off not only the financial coup d'etat, but pushing the liabilities for the fraudulent securities they issued to do it back onto the taxpayers.
[01:41:10.385 --> 01:41:19.311]  And they're moving their base of operations to China and openly bad-mouthing America and saying it's not a good place to invest to further depress it so they can buy everything up.
[01:41:19.311 --> 01:41:22.474]  The door is not completely shut.
[01:41:22.474 --> 01:41:26.677]  A Geisler investigation and indictment, because we now have
[01:41:27.205 --> 01:41:42.494]  Remember, we have guys that are saying, oh, you know, I proposed a deal where I didn't give Goldman Sachs 100 cents on the dollar, and they said they were fully hedged, so they didn't care, and they'd rather see it default, and they'd pick it up on the other side.
[01:41:42.494 --> 01:41:49.939]  And we now have the Goldman CEO and Chairman saying in testimony today, well, wait a minute, you know, nobody offered me that deal.
[01:41:49.939 --> 01:41:52.000]  So one of them has got to be lying.
[01:41:52.000 --> 01:41:53.401]  So we now have pitted
[01:41:53.908 --> 01:41:57.469]  The Secretary of the Treasury and the Chairman of the Goldman Sachs and one has got to be lying.
[01:41:57.469 --> 01:42:08.392]  So if you can turn this into, you know, testimony under oath investigation, you know, you can still open a door and unravel this whole thing.
[01:42:08.392 --> 01:42:17.294]  So it is not, you know, it's never, it's never since I'm a big woman, I hate to say it, it's never over till the fat lady thinks, but it's never over till the fat lady thinks.
[01:42:17.294 --> 01:42:20.215]  So I think that, I think you're hammering on the Geithner.
[01:42:20.894 --> 01:42:30.773]  And a possible Geithner indictment is very, very important, because let me tell you, it is inconceivable to me that Geithner is not criminally liable for what's happened.
[01:42:31.328 --> 01:42:43.811]  Well, we have to pierce this veil of infallibility and, and, and, and potpourri, or whatever you want to call it, where the elites just stumble around in fancy suits with SWAT teams around them saying, I will rob this, I will rob that.
[01:42:43.811 --> 01:42:46.191]  Everyone just, just bows down to them.
[01:42:46.191 --> 01:42:56.653]  And the image of these criminals being indicted or in trouble, like Watergate, these crimes are a trillion times that, literally, could bring them down just like Copenhagen went down.
[01:42:56.653 --> 01:42:58.694]  You know, the whole Copenhagen thing went down in flames.
[01:43:02.276 --> 01:43:06.298]  Hundreds of nations have fallen to tyranny in the last century alone.
[01:43:06.298 --> 01:43:09.539]  This is our last chance to not relive history.
[01:43:09.539 --> 01:43:14.321]  As they're finishing off this agenda, they'll be pulling the rug from underneath Americans at home.
[01:43:14.321 --> 01:43:20.743]  We have tremendous influence on our President and Congress, and they really are calling the shots.
[01:43:20.743 --> 01:43:22.964]  I think it's incumbent upon all of us
[01:43:23.504 --> 01:43:24.986]  Tim Geithner, Bernanke, they're arsonists!
[01:43:24.986 --> 01:43:26.267]  They're asking for more matches!
[01:43:26.267 --> 01:43:28.510]  And the Congress is saying, who do we make the check out to?
[01:43:42.406 --> 01:43:46.790]  Today seems like nobody does care and right now in Washington D.C.
[01:43:46.790 --> 01:43:49.673]  we have seen a fall of the Republic.
[01:43:49.673 --> 01:43:58.801]  Get your copy of Fall of the Republic on DVD at InfoWars.com or watch it online right now in super high quality at PrisonPlanet.tv
[01:44:00.959 --> 01:44:06.267]  One major world crisis away from having a totalitarian type of system.
[01:44:06.267 --> 01:44:09.031]  The main event is the wholesale destruction of the world economy.
[01:44:09.031 --> 01:44:13.477]  The push for every nation on the globe to identify and number all of its citizens.
[01:44:14.349 --> 01:44:18.832]  Friends, I hope that you will order Shadow Government from InfoWars.com.
[01:44:18.832 --> 01:44:23.835]  We also have some specials, and you can get some of our other films half price when you order Shadow Government.
[01:44:23.835 --> 01:44:35.002]  A new level in production quality and in information exposes how a cashless society, surveillance beast grid of total control is being put into place.
[01:44:35.002 --> 01:44:36.843]  This film needs to be seen.
[01:44:36.843 --> 01:44:38.004]  Everybody needs to get it.
[01:44:38.004 --> 01:44:39.184]  So order yours today.
[01:44:39.184 --> 01:44:43.107]  Show it to your friends, your family, your church, your neighbors, your boss, your employees.
[01:44:44.557 --> 01:44:46.158]  Shadow Government, ladies and gentlemen.
[01:44:46.158 --> 01:44:48.778]  Get your copy at InfoWars.com today.
[01:44:48.778 --> 01:44:50.199]  Shadow Government.
[01:44:50.199 --> 01:44:52.420]  It gives Big Brother a black eye.
[01:44:52.420 --> 01:44:55.681]  Available at InfoWars.com or by calling toll-free 888-253-3139.
[01:45:01.465 --> 01:45:04.467]  Hello, this is Alex Jones with some important questions.
[01:45:04.467 --> 01:45:09.792]  If you're going into a battle and they give you a rifle and a sidearm, how much ammunition do you want?
[01:45:09.792 --> 01:45:11.853]  My answer would be all I can get.
[01:45:11.853 --> 01:45:16.857]  In the battle for freedom and the lives of your loved ones, food is your only ammunition.
[01:45:16.857 --> 01:45:17.758]  How much do you want?
[01:45:18.018 --> 01:45:19.139]  When do you want it?
[01:45:19.139 --> 01:45:21.020]  Now or after the battle starts?
[01:45:21.020 --> 01:45:22.101]  When will you need it?
[01:45:22.101 --> 01:45:24.303]  Can you buy it without proper identification?
[01:45:24.303 --> 01:45:25.644]  Will there be any food?
[01:45:25.644 --> 01:45:27.165]  Will it make your children sick?
[01:45:27.165 --> 01:45:32.449]  If there's a quarantine and you can't feed yourself, will you go to the gathering center and be immunized?
[01:45:32.449 --> 01:45:36.032]  You wipe out all these problems if you have a good food supply.
[01:45:36.032 --> 01:45:39.495]  Food is your ammunition to fight for your freedom and your life.
[01:45:39.835 --> 01:45:41.056]  How much will you need?
[01:45:41.056 --> 01:45:41.957]  We don't know.
[01:45:41.957 --> 01:45:43.078]  How much do you want?
[01:45:43.078 --> 01:45:43.999]  All you can get.
[01:45:43.999 --> 01:45:45.100]  I'm Alex Jones.
[01:45:45.100 --> 01:45:48.143]  I want all of you good guys to live to fight another day.
[01:45:48.143 --> 01:45:49.925]  Call 1-800-409-5633 or check it out on the web at efoodsdirect.com.
[01:45:49.925 --> 01:45:50.846]  Again, that number 1-800-409-5633.
[01:46:00.868 --> 01:46:02.028]  What's your home worth?
[01:46:02.028 --> 01:46:04.149]  How can you compare local real estate agents?
[01:46:04.149 --> 01:46:07.190]  And how do you get MLS listings for the entire country?
[01:46:07.190 --> 01:46:14.892]  If you're thinking of buying a home to take advantage of a tax credit or selling your house, you first need to see an incredible website called HomeGain.com.
[01:46:14.892 --> 01:46:18.333]  HomeGain.com will help you find a realtor to buy or sell a home.
[01:46:18.553 --> 01:46:21.015]  It's so easy, and best of all, it's free!
[01:46:21.015 --> 01:46:29.280]  At HomeGain.com, you can compare realtors anonymously, receive customized proposals, see consumer reviews, then select the best realtor for you.
[01:46:29.280 --> 01:46:35.143]  Go to HomeGain.com and get an instant home value estimate, view comparable homes, and check out street views.
[01:46:35.143 --> 01:46:44.789]  HomeGain.com has an A-plus rating with the Better Business Bureau and contains a wealth of information, like their Home Improvement Tool that helps you determine which home improvements to make to increase your home's value.
[01:46:45.049 --> 01:46:48.212]  See the top 12 home improvements right now at HomeGain.com.
[01:46:48.212 --> 01:46:51.174]  That's H-O-M-E-G-A-I-N dot com.
[01:46:51.174 --> 01:47:01.843]  Look for Max, the Orange Home Gain Gorilla, to help you find a realtor or with any other real estate needs you might have at HomeGain.com, your real estate connection.
[01:47:01.843 --> 01:47:03.385]  Coast to Coast.
[01:47:03.385 --> 01:47:05.446]  Direct from Austin.
[01:47:05.446 --> 01:47:08.649]  You're listening to the Alex Jones Broadcasting Network.
[01:47:22.583 --> 01:47:24.764]  Ladies and gentlemen, this isn't a joke.
[01:47:24.764 --> 01:47:25.524]  This isn't a game.
[01:47:49.275 --> 01:47:52.557]  I mean, I've been doing this for 16 years, over 14 years on air.
[01:47:52.557 --> 01:48:06.023]  And when I watch video clips of every single czar, I just randomly look up one of Obama's czars, I type in communism, I type in Mao Zedong, I type in restrictions on free speech.
[01:48:06.023 --> 01:48:06.704]  Do it yourself!
[01:48:07.384 --> 01:48:08.445]  And everyone.
[01:48:23.423 --> 01:48:25.885]  And every one of them loves Mao.
[01:48:25.885 --> 01:48:30.807]  Every, and we were listing them earlier in the week, every one of them loves communism.
[01:48:30.807 --> 01:48:35.510]  Every one of them says we're going to restrict free speech and arrest people.
[01:48:35.510 --> 01:48:44.275]  And Cass Sunstein, one of the most powerful czars over all federal regulations, he interprets federal law and then implements it however he wants.
[01:48:44.275 --> 01:48:48.458]  We've spent the last two weeks, as you know, day after day just reading his quotes, playing video clips.
[01:48:49.284 --> 01:48:52.728]  There is no Second Amendment right to keep and bear arms.
[01:48:52.728 --> 01:48:53.829]  There is no free speech.
[01:48:53.829 --> 01:48:56.551]  He wants to arrest you for conspiracy theories.
[01:48:56.551 --> 01:48:58.253]  And then he lists them.
[01:48:58.253 --> 01:49:04.159]  He said, if you don't believe that global warming is man-made and deadly, you need to be arrested.
[01:49:04.159 --> 01:49:05.220]  You need to be banned.
[01:49:05.220 --> 01:49:08.864]  I mean, he wrote this for Chicago Law School a year and a half ago.
[01:49:09.756 --> 01:49:13.199]  I mean, I can't believe it!
[01:49:13.199 --> 01:49:27.092]  And so I read, while I was reading all this about our czars, I saw a member of European Union Parliament, Godfrey Bloom, basically putting press releases out going, oh my God, I've had a chance to interview the bureaucracy czars that really run everything.
[01:49:27.092 --> 01:49:28.954]  We have no power over them and they're all
[01:49:30.609 --> 01:49:35.312]  Folks, communists killed hundreds of millions of people, over 100 million conservatively.
[01:49:35.312 --> 01:49:36.613]  These people don't play games.
[01:49:36.613 --> 01:49:40.496]  They take your farm, they take your ranch, they put you in labor camps.
[01:49:40.496 --> 01:49:49.141]  In fact, at the end of the show, I'm going to play about 15 minutes from a British-slash-German documentary that interviewed survivors of North Korean camps.
[01:49:49.141 --> 01:49:50.642]  And they do this on purpose.
[01:49:50.642 --> 01:49:52.043]  They have a system.
[01:49:52.043 --> 01:49:55.065]  And literally, I mean, I saw
[01:49:57.421 --> 01:49:58.262]  And we're going to our guest.
[01:49:58.262 --> 01:49:59.102]  I start ranting.
[01:49:59.102 --> 01:50:07.490]  I saw two weeks ago Hardball Chris Matthews say his idol is Saul Alinsky.
[01:50:07.490 --> 01:50:10.012]  Saul Alinsky is called the communist communist.
[01:50:10.012 --> 01:50:12.013]  He wrote about putting us in labor camps.
[01:50:12.013 --> 01:50:16.497]  I mean, you've got all these rich bureaucrats saying they're going to put us in labor camps.
[01:50:17.677 --> 01:50:26.201]  You know, I think that's the one thing they've got over us, Mr. Bloom, is that they're so evil, they don't have a little mustache like Hitler or a mustache like Stalin.
[01:50:26.201 --> 01:50:40.587]  We have those archetypal images from, you know, 50, 60 years ago that we now can't recognize our generation of tyrants because they're a bunch of lip-wristed pansies hopping around, but they've got the police working for them and the tax man.
[01:50:40.587 --> 01:50:41.728]  These are dangerous people.
[01:50:42.994 --> 01:50:50.277]  Yes, you've hit the nail right on the head there, Alex, because it is the fact that they are so desperately plausible.
[01:50:50.277 --> 01:50:51.498]  They're quite obeyed.
[01:50:51.498 --> 01:50:53.758]  These guys aren't swivel-eyed lunatics.
[01:50:53.758 --> 01:50:57.200]  These guys sit there and look pretty plausible, and I've got a list in front of me.
[01:50:57.200 --> 01:51:04.843]  Our President, Broseph, the President of the Parliament was a former Maoist Communist Party in Portugal.
[01:51:06.029 --> 01:51:06.870]  I've got a whole list.
[01:51:06.870 --> 01:51:09.332]  This isn't top secret stuff.
[01:51:09.332 --> 01:51:11.634]  These people are open, upfront communists.
[01:51:20.560 --> 01:51:23.283]  I have always been, and make no apology for it.
[01:51:23.283 --> 01:51:39.378]  But the thing is, they are urbane, they are plausible, and of course, nobody's interested from the press, because the press have been bought, body and soul, on the BBC, by people who are all, if I may use a little bit of a crudit here, they all piss in the same pot, Alex.
[01:51:40.339 --> 01:51:41.820]  They certainly do.
[01:51:41.820 --> 01:51:48.262]  And again, I want to get your take on all of this instead of ranting myself and backing up what you're saying.
[01:51:48.262 --> 01:51:52.823]  Again, the public's starting to wake up to just how diabolical, and that's the word, they are diabolical.
[01:51:52.823 --> 01:52:00.886]  And I've seen the London Guardian and Mombiot and all of them saying it's treason to deny man-made climate change.
[01:52:00.886 --> 01:52:01.606]  Death penalty!
[01:52:02.667 --> 01:52:18.823]  These guys are all against the death penalty for a child rapist or a murderer but they love talking about arresting us and imprisoning us and in some cases executing us if we deny their global religion of communism.
[01:52:18.823 --> 01:52:24.908]  Can you speak specifically to the European Union and others trying to pass more and more laws to restrict free speech?
[01:52:25.983 --> 01:52:26.744]  Yes.
[01:52:26.744 --> 01:52:35.430]  It's interesting that the British system and the American system is extremely similar, is that we don't have a prescriptive legislative system.
[01:52:35.430 --> 01:52:42.676]  Basically, a free-born Englishman, an American, pretty well do what they like if it isn't actually banned by law.
[01:52:42.676 --> 01:52:44.617]  Now, I mentioned this on your last show.
[01:52:44.617 --> 01:52:46.779]  When I was on the show last, you very kindly invited me.
[01:52:46.779 --> 01:52:50.602]  The Corpus Juris system, or sometimes known as the Napoleonic Code,
[01:52:51.082 --> 01:52:53.965]  Tells the citizen that which he may do.
[01:52:53.965 --> 01:52:56.528]  And that is a fundamental change.
[01:52:56.528 --> 01:53:03.655]  So, they have a rule book to say, this is what you may do, this is what you may not do.
[01:53:03.655 --> 01:53:06.698]  So consequently, they always have the upper hand.
[01:53:06.698 --> 01:53:08.921]  The legal system always has the upper hand.
[01:53:09.481 --> 01:53:32.492]  And of course, if you look at that prescriptive system, and you see that over 50% of all the commissars who actually head up the bureaucracies of the European Union, and 75% of our laws of all countries, not just Great Britain, all countries, are made by the place from which I'm speaking at the moment, you know, this is how we're totally and utterly wrapped up.
[01:53:32.492 --> 01:53:38.255]  And people just don't know and don't understand that these characters are dominating every aspect of their lives.
[01:53:40.143 --> 01:53:52.426]  And again, just briefly for those that don't understand this European Union bureaucracy, because they're setting up a similar quasi-governmental one, more of a corporate brand of it here, with all this bureaucratic power.
[01:53:52.426 --> 01:53:53.766]  You're in France right now.
[01:53:53.766 --> 01:54:03.469]  Describe the different capitals and different bureaucracies, and how was the power originally vested in these unelected pirates?
[01:54:03.469 --> 01:54:05.969]  I mean, explain that in a nutshell for people, please, sir.
[01:54:05.969 --> 01:54:09.450]  Well, it's basically, it's really sort of mission creep.
[01:54:09.930 --> 01:54:10.430]  I don't know.
[01:54:29.802 --> 01:54:36.129]  Slowly, but surely, and relentlessly, to a super state, a super state that we have now.
[01:54:36.129 --> 01:54:46.321]  Run by committees, the committees form the law, and of course one of the sad things that we've lost in the United Kingdom, which is something that you need, that you are, it's happening to you, I believe that it's happening to you.
[01:54:47.373 --> 01:54:50.115]  Is that we have lost our system of common law.
[01:54:50.115 --> 01:54:52.476]  We're now run by quangos.
[01:54:52.476 --> 01:54:53.997]  The United Kingdom is quango.
[01:54:53.997 --> 01:54:55.758]  I'm not sure that word is familiar in America.
[01:54:55.758 --> 01:55:04.803]  Well, it's administrative law where the bureaucracy just churns out new rules with no statutory force behind them.
[01:55:04.803 --> 01:55:05.924]  That's exactly right.
[01:55:05.924 --> 01:55:07.725]  And the powers that they have are extraordinary.
[01:55:07.725 --> 01:55:08.766]  Let me give an example.
[01:55:08.766 --> 01:55:10.747]  The Financial Service Authority in London.
[01:55:11.347 --> 01:55:17.894]  They can virtually kick down your door, they can close your business, they can do exactly as they like.
[01:55:17.894 --> 01:55:19.295]  There is no redress.
[01:55:19.295 --> 01:55:26.822]  You can't come back and say you've ruined my family's investment advisor practice with your shenanigans.
[01:55:26.822 --> 01:55:27.763]  There's no comeback.
[01:55:27.763 --> 01:55:32.488]  And it's the same with DEFRA, which is our agricultural enforcement agency.
[01:55:33.108 --> 01:55:35.631]  And we have a number of these agencies.
[01:55:35.631 --> 01:55:37.973]  So the law has been completely suspended.
[01:55:37.973 --> 01:55:40.435]  Of course, common law was a great thing.
[01:55:40.435 --> 01:55:51.025]  We gave a lot of the free world a magnificent legal system, not perfect, I'm not pretending it's perfect, it never was, but a pretty good one, all of which is now gone.
[01:55:51.565 --> 01:55:57.073]  Uh, and of course, if you take away the law, you take away the rights of the individual, and that's what's happened.
[01:55:57.073 --> 01:55:59.456]  But it hasn't happened in one bite-sized chunk.
[01:55:59.456 --> 01:56:00.597]  They weren't that stupid.
[01:56:00.597 --> 01:56:02.379]  They're not stupid enough to do it in a bite-sized chunk.
[01:56:02.379 --> 01:56:03.381]  Well, let's go back.
[01:56:03.381 --> 01:56:06.845]  In the BBC, of all places, they've had Bilderberg Group members like...
[01:56:07.466 --> 01:56:07.826]  I think?
[01:56:27.617 --> 01:56:50.058]  They said, ha ha, we set this up 50 years ago, now 53 years ago, in your face, and when Judicial Watch sued three years ago, this is in my film, Endgame, Blueprint for Global Enslavement, when they sued, they got the internal SPP documents with Bush and everybody else meeting, and this Council of Private Corporations and Bureaucrats, and the first order of business was,
[01:56:50.638 --> 01:56:55.542]  North American integration by stealth through trade and security agreements.
[01:56:55.542 --> 01:57:05.429]  And so this is a dishonest conquest by a bureaucratic class funded by select monopoly capitalists who are not free market.
[01:57:05.429 --> 01:57:06.590]  It's the same model.
[01:57:06.590 --> 01:57:09.152]  We've been in the North American Union since 2005.
[01:57:09.152 --> 01:57:10.012]  We have the documents.
[01:57:10.012 --> 01:57:11.733]  The general public doesn't even know.
[01:57:11.733 --> 01:57:15.056]  You've been in your EU, at least on paper, since 57.
[01:57:15.056 --> 01:57:16.537]  They didn't tell you it was happening until 99, 2000.
[01:57:18.058 --> 01:57:21.681]  And then expanding on from there, we defeat Copenhagen.
[01:57:21.681 --> 01:57:23.402]  The countries don't sign on to it.
[01:57:23.402 --> 01:57:27.125]  And Gordon Brown and Barack Obama and the EU say, don't worry.
[01:57:27.125 --> 01:57:29.287]  Herman Von Ruppe, they say, don't worry.
[01:57:29.287 --> 01:57:30.869]  We already had this power.
[01:57:30.869 --> 01:57:33.711]  We're going to start registering everybody's carbon globally.
[01:57:33.711 --> 01:57:41.177]  And we're going to take U.S., British, and European tax money and start shoveling it into this global government, calling it global government.
[01:57:41.177 --> 01:57:44.580]  I mean, this is a completely illegitimate criminal enterprise.
[01:57:51.019 --> 01:57:55.121]  This is Alex Jones and I want to tell you about the Ecola Blue Atmospheric Water Generator.
[01:57:55.121 --> 01:57:58.002]  It produces pure drinking water right from the humidity in the air.
[01:57:58.002 --> 01:57:59.263]  No, this isn't science fiction.
[01:57:59.263 --> 01:58:00.083]  It's very real.
[01:58:00.083 --> 01:58:02.324]  I know because I use one every day in my own home.
[01:58:02.324 --> 01:58:03.985]  And it's available right now to you.
[01:58:03.985 --> 01:58:08.307]  Because you know exactly where your water comes from with Ecola Blue, you'll know what's in your cup.
[01:58:08.507 --> 01:58:11.008]  Clean, great tasting water without all the pollutants.
[01:58:11.008 --> 01:58:17.031]  Get your family off the grid today by ordering your own Ecolablue Atmospheric Water Generator for your home or business.
[01:58:17.031 --> 01:58:21.813]  Their best seller, the Ecolablue 28, produces up to 7 gallons of water every day.
[01:58:21.813 --> 01:58:24.654]  The Ecolablue 28 is easy to use and economical.
[01:58:24.654 --> 01:58:27.375]  Generate your own pure water from the humidity in the air.
[01:58:27.375 --> 01:58:34.538]  This system is free of chemicals and uses a multi-stage filtration system, including reverse osmosis, carbon filters, and ultraviolet lights.
[01:58:34.818 --> 01:58:38.559]  Order now and claim your water independence today by calling a Coloblue at 1-800-691-6043.
[01:58:38.559 --> 01:58:38.819]  That's 1-800-691-6043.
[01:58:38.819 --> 01:58:40.740]  Or visit a Coloblue on the web at www.ecoloble.com today.
[01:58:50.748 --> 01:58:55.291]  This is Alex Jones with five good reasons you should consider buying a solar power generator.
[01:58:55.291 --> 01:58:56.211]  Number one.
[01:58:56.211 --> 01:58:59.634]  New climate legislation could easily double or triple your electric bill.
[01:58:59.634 --> 01:59:00.494]  Number two.
[01:59:00.494 --> 01:59:05.377]  Our new energy czar wants to control how much power your electric company allows you to have.
[01:59:05.377 --> 01:59:06.118]  It's true.
[01:59:06.118 --> 01:59:11.001]  Total government control of electricity in the name of smart grid technology is coming.
[01:59:11.001 --> 01:59:11.521]  Number three.
[01:59:11.801 --> 01:59:15.404]  In some areas of the country, the power grid is dangerously overloaded.
[01:59:15.404 --> 01:59:19.307]  And now, new socialist legislation is only compounding the problem.
[01:59:19.307 --> 01:59:20.108]  Number 4.
[01:59:20.108 --> 01:59:22.870]  Dangerous weather is always a threat to local grids.
[01:59:22.870 --> 01:59:26.554]  Every year, thousands of families lose their power from weather-related outages.
[01:59:26.554 --> 01:59:27.354]  Number 5.
[01:59:27.354 --> 01:59:31.498]  A solar power generator provides powerful backup, insurance, and peace of mind.
[01:59:31.498 --> 01:59:36.262]  Folks, I really believe in the solar power generators offered by Solutions from Science, one of my oldest sponsors.
[01:59:36.542 --> 01:59:40.705]  You can get more information at www.mysolarbackup.com.
[01:59:40.705 --> 01:59:42.486]  That's mysolarbackup.com.
[01:59:42.486 --> 01:59:44.748]  Remember, the government doesn't own the sun.
[01:59:44.748 --> 01:59:47.369]  So go to mysolarbackup.com or call 1-877-327-0365.
[01:59:47.369 --> 01:59:53.514]  Coast to Coast.
[01:59:53.514 --> 01:59:55.575]  Direct from Austin.
[01:59:55.575 --> 01:59:58.777]  You're listening to the Alex Jones Broadcasting Network.
