[00:00:00.723 --> 00:00:01.603]  Well, so does he.
[00:25:53.331 --> 00:25:56.212]  Even though all the private universities and others have openly been threatened.
[00:25:56.472 --> 00:25:57.833]  That's come out in mainstream news.
[00:25:58.373 --> 00:26:02.634]  When they just study shrimp and fish just filled with the core exit and other chemicals.
[00:26:03.755 --> 00:26:07.416]  The different dioxins, the different things that are in the crude oil.
[00:26:09.958 --> 00:26:11.239]  And they're told, just don't worry about it.
[00:26:11.299 --> 00:26:13.640]  And remember Obama said, hey, core exits, no problem.
[00:26:13.880 --> 00:26:14.861]  There's no health problems.
[00:26:14.881 --> 00:26:15.921]  Remember he said that three times.
[00:26:16.161 --> 00:26:16.461]  Don't worry.
[00:26:16.622 --> 00:26:18.362]  Then they said, oh, the gulf spill's been cleaned up.
[00:26:18.883 --> 00:26:19.763]  Out of sight, out of mind.
[00:26:20.824 --> 00:26:21.624]  That's CNN.
[00:26:23.445 --> 00:26:28.688]  Continuing with bizarre news, the Australian Barack Obama joined Muslim prayers at school, teacher says.
[00:26:32.441 --> 00:26:39.525]  And it goes on to say, as a schoolboy in Jakarta, Barack Obama attended Muslim prayer sessions with his classmates against the wishes of his mother.
[00:26:39.905 --> 00:26:43.287]  Well, we know he was in a Muslim school in Jakarta.
[00:26:43.327 --> 00:26:45.068]  We know he had the name Barry Sotero.
[00:26:45.088 --> 00:26:46.309]  We know he gave up his citizenship.
[00:26:46.629 --> 00:26:48.730]  If he is a Muslim, that's not bad.
[00:26:48.790 --> 00:26:49.891]  I'm not saying Muslims are bad.
[00:26:50.191 --> 00:26:58.536]  The point is, this guy did give up his citizenship, and that disqualifies him right there.
[00:27:00.046 --> 00:27:01.187]  So that's out of the Australian.
[00:27:01.707 --> 00:27:02.607]  Another report here.
[00:27:02.687 --> 00:27:06.049]  Illegals made Democrat governor in Connecticut, World Net Daily.
[00:27:06.430 --> 00:27:10.232]  Sanctuary City issued thousands of IDs, accepted for voter registration.
[00:27:10.672 --> 00:27:12.933]  Well, that's what happened in Arizona with the Sanctuary Cities.
[00:27:13.854 --> 00:27:14.814]  Tucson, Arizona.
[00:27:15.595 --> 00:27:17.096]  They're not officially sanctuary, but they are.
[00:27:17.136 --> 00:27:20.958]  And the federal court ruled, yeah, they don't need to prove they're citizens to vote, so.
[00:27:22.075 --> 00:27:24.397]  Interesting report on that front.
[00:27:24.457 --> 00:27:29.001]  Continuing with India, since Obama's over there, he's about to go to the G20 in South Korea and see old.
[00:27:30.161 --> 00:27:32.363]  Harley Davidson to build bikes in India.
[00:27:32.383 --> 00:27:36.506]  Remember Harley Davidson a decade or so ago said, buy Harley, buy Harley.
[00:27:36.546 --> 00:27:38.308]  It's the only American made motorcycle.
[00:27:38.788 --> 00:27:39.889]  And everybody went out and bought them.
[00:27:40.810 --> 00:27:43.352]  And for motorcyclists, I talked to, they're not very good bikes.
[00:27:43.372 --> 00:27:46.974]  They look good, sound good, but they have a lot of problems.
[00:27:48.643 --> 00:27:49.903]  But there they go to India.
[00:27:50.604 --> 00:27:51.684]  It's the way it is, I guess.
[00:27:51.704 --> 00:27:57.186]  As long as they talk about how it's made in America, I guess everything's supposedly okay.
[00:27:57.426 --> 00:28:01.267]  So there, I went through, what, eight different stories on that front.
[00:28:02.888 --> 00:28:07.649]  When we come back, I'm going to get into the huge developments on the TSA takeover of society.
[00:28:07.689 --> 00:28:08.849]  It's not just here in the U.S.
[00:28:09.130 --> 00:28:10.790]  They all have similar systems worldwide.
[00:28:10.810 --> 00:28:14.871]  This is a global corporate model and mode of control to train everybody to be slaves.
[00:28:15.532 --> 00:28:16.412]  I'm going to get into that.
[00:28:17.802 --> 00:28:19.203]  When we come back from break.
[00:28:20.984 --> 00:28:28.949]  And then we're also going to get into what's most important, in my humble opinion, what's happening with the economy, with gold.
[00:28:31.150 --> 00:28:36.313]  We have a doctor coming on to talk about, in studio, in the third hour, dealing with fluoride.
[00:28:37.474 --> 00:28:45.859]  But the minute I have here, before we go to break, this is out of the London Telegraph today, Large Hadron Collider creates many big bang with lead ions.
[00:28:46.775 --> 00:28:49.636]  Now they want to start accelerating uranium and plutonium into each other.
[00:28:49.976 --> 00:28:56.737]  The Large Hadron Collider has succeeded in recreating a miniature version of the Big Bang by smashing stripped down lead atoms together.
[00:28:57.817 --> 00:29:00.998]  The reaction created temperatures a million times hotter than the center of the sun.
[00:29:01.018 --> 00:29:02.178]  Boy, that's a good idea, isn't it?
[00:29:02.518 --> 00:29:03.439]  Start a chain reaction.
[00:29:03.899 --> 00:29:08.300]  Which have not been reached since the first billionths of a second following the Big Bang.
[00:29:08.940 --> 00:29:09.740]  They don't know that.
[00:29:11.499 --> 00:29:19.283]  This was expected to cause atomic particles such as protons and neutrons to melt, producing a soup of matter in the state previously unseen on Earth.
[00:29:20.363 --> 00:29:22.604]  And they're going to do thousands of these different types of things.
[00:29:23.325 --> 00:29:36.211]  And they say low probability that it's going to destroy the Earth with each experiment, but when you do thousands of them... Scientists, including British particle physicists, will now study the particles in the hope of discovering what holds atoms together and gives them their mass.
[00:29:36.691 --> 00:29:37.272]  We'll be right back.
[00:29:37.292 --> 00:29:37.612]  Stay with us.
[00:29:39.639 --> 00:29:42.628]  We're on the march, the empire's on the run.
[00:29:43.571 --> 00:29:46.239]  Alex Jones and the GCN Radio Network.
[00:29:49.750 --> 00:29:53.053]  Alex told you the government announced recently that the recession is over.
[00:29:53.333 --> 00:29:54.414]  It ended on June of 2009.
[00:29:54.635 --> 00:29:58.819]  The millions of Americans unable to find work might not agree.
[00:29:59.039 --> 00:30:04.684]  Perhaps the recession ended for the bankers and government employees, but for the rest of us, things seem to be getting worse.
[00:30:04.984 --> 00:30:06.966]  Gold and silver haven't heard the news either.
[00:30:07.126 --> 00:30:09.809]  They've begun their long-expected journey to the moon.
[00:30:10.149 --> 00:30:16.453]  In addition to converting your shrinking dollars into gold and silver, you should consider a food savings account from eFoods Direct.
[00:30:16.653 --> 00:30:18.454]  They both make fabulous investments.
[00:30:18.854 --> 00:30:23.937]  Food is our greatest dependency, and we know it will be more precious than any financial resource.
[00:30:24.198 --> 00:30:29.201]  You and your family need food to survive a crisis, and you can't eat paper, stocks, or metals.
[00:30:29.481 --> 00:30:34.644]  Alex has been urging you to invest in delicious, easy-fix meals to enjoy now or save for long-term.
[00:30:34.844 --> 00:30:37.825]  This will freeze the cost of your food while you can still afford it.
[00:30:38.025 --> 00:30:43.586]  Visit efoodsdirect.com on the internet or call 800-409-5633.
[00:30:43.826 --> 00:30:48.347]  That's efoodsdirect.com or 800-409-5633.
[00:30:49.548 --> 00:30:55.009]  When you're out on the road, the last place you want to be is on the road.
[00:30:56.209 --> 00:31:00.930]  But if the unfortunate happens, you'll be glad you were wearing diamond gussets.
[00:31:01.350 --> 00:31:03.211]  There's a place down in Tennessee
[00:31:05.424 --> 00:31:16.265]  When they make blue diamond gusset jeans They sew pride in every stitch Guarantee you'll love the way they fit
[00:31:18.567 --> 00:31:22.450]  They put a Diamond Gusset in the crotch, where you need it most.
[00:31:23.150 --> 00:31:26.292]  Blue Diamond Gussets got it.
[00:31:26.992 --> 00:31:27.833]  Others don't.
[00:31:28.233 --> 00:31:30.114]  We turn jeans inside out.
[00:31:30.375 --> 00:31:31.876]  Diamond Gusset Jeans.
[00:31:32.156 --> 00:31:34.717]  Made in the USA with unparalleled quality.
[00:31:35.038 --> 00:31:41.302]  Our Defender Motorcycle Jeans combine Gusset comfort with Kevlar protection, so you can ride all day with confidence.
[00:31:41.662 --> 00:31:43.883]  Order yours at gusset.com.
[00:31:44.384 --> 00:31:46.405]  Diamond Gusset Jeans got it.
[00:31:46.745 --> 00:31:47.245]  Others don't.
[00:31:49.045 --> 00:31:52.866]  Let me tell you a little bit about one of our great sponsors, HomeGain.com.
[00:31:53.126 --> 00:31:58.828]  This is the place to get you started buying or selling a home, finding a realtor, and getting any real estate questions answered.
[00:31:59.108 --> 00:32:02.909]  Go to HomeGain.com and see what I'm talking about.
[00:32:03.289 --> 00:32:09.611]  All you need to do is type in your home address and you will get an instant free estimate of your home's value online.
[00:32:10.011 --> 00:32:12.912]  This is a great way to be able to monitor the value of your home.
[00:32:13.332 --> 00:32:14.833]  And again, it's absolutely free.
[00:32:15.433 --> 00:32:17.075]  There are tons of tools to help you.
[00:32:17.475 --> 00:32:20.939]  For instance, if you want to remodel your home, go to HomeGain.com.
[00:32:21.260 --> 00:32:27.827]  Use their Home Sale Maximizer to help you determine which home improvements can most increase your home's value before you put it on the market.
[00:32:28.067 --> 00:32:31.191]  For 10 years, these folks have been helping home sellers and buyers.
[00:32:31.631 --> 00:32:33.554]  Visit their link at InfoWars.com.
[00:32:33.974 --> 00:32:34.675]  Look for Max.
[00:32:34.935 --> 00:32:38.996]  The Orange Home Gain Gorilla to help you with any real estate needs you might have.
[00:32:39.356 --> 00:32:40.396]  You'll love this site.
[00:32:40.616 --> 00:32:41.977]  It's HomeGain.com.
[00:32:42.477 --> 00:32:45.037]  H-O-M-E-G-A-I-N.com.
[00:32:45.357 --> 00:32:46.178]  Check them out today.
[00:32:55.020 --> 00:33:00.021]  From the front lines of the information war, it's Alex Jones.
[00:33:22.274 --> 00:33:23.214]  We are back live.
[00:33:23.274 --> 00:33:27.576]  Thank you so much for joining us on this Tuesday edition.
[00:33:27.596 --> 00:33:45.823]  I want to start getting into the latest developments with the TSA backlash that's happening here in the United States and similar backlashes across the world where the similar draconian control grid and dog training, slave training system is being put into place.
[00:33:48.278 --> 00:34:07.590]  But before I go any further, I wanted to let listeners know, and I know listeners have heard this countless times, when a caller calls in who's been listening six months, a year, two months, whatever the case may be, they say, yes, I woke up to the New World Order, and I found your show, and I'll ask them, I'll say, how did you find the show?
[00:34:09.311 --> 00:34:11.252]  And more often than not, you would think
[00:34:12.503 --> 00:34:33.554]  Out of 200 million views, conservatively, on YouTube alone, of my videos and my show, that's just one venue, one forum that we're reaching people, on just eight YouTube channels we have, that's just our channels, and I kind of change the channel as an auxiliary because he posts our films, over 200 million.
[00:34:34.495 --> 00:34:36.496]  That's just on the channels that I've gone and counted them up.
[00:34:36.516 --> 00:34:37.356]  72 plus million
[00:34:39.346 --> 00:34:43.127]  That's up a million in the last week on the Alex Jones Channel.
[00:34:44.887 --> 00:34:54.949]  A million in the last week, but 72 plus million views on the Alex Jones Channel.
[00:34:57.269 --> 00:35:01.910]  I am so honored, I am so blessed to be in a position where I can reach hundreds of millions of people.
[00:35:02.650 --> 00:35:08.351]  That's not counting the thousands of other video sites where my videos and films and radio show
